assignment_id,resource_id,project_id,revision_number,effective_start_date,effective_end_date,planned_allocation_pct,submitted_date,approval_status
ASG00219,R0141,PRJ1834,1,2024-02-08,2024-04-30,45,2024-02-08,approved
ASG00220,R0142,PRJ2479,1,2024-02-11,2024-04-30,55,2024-02-11,approved
ASG00221,R0143,PRJ3774,1,2024-03-05,2024-04-09,60,2024-03-05,approved
ASG00222,R0143,PRJ3871,1,2024-03-07,2024-04-30,74,2024-03-07,approved
ASG00223,R0144,PRJ3934,1,2024-01-26,2024-04-08,75,2024-01-26,approved
ASG00223,R0144,PRJ3934,2,2024-04-09,2024-04-30,90,2024-04-09,approved
ASG00224,R0144,PRJ3627,1,2024-01-31,2024-04-30,18,2024-01-31,approved
ASG00224,R0144,PRJ3627,2,2024-04-13,2024-04-30,5,2024-04-16,approved
ASG00225,R0145,PRJ3453,1,2024-01-09,2024-03-10,53,2024-01-09,approved
ASG00226,R0146,PRJ1689,1,2024-02-15,2024-04-30,79,2024-02-15,approved
ASG00226,R0146,PRJ1689,2,2024-03-01,2024-04-30,59,2024-03-04,approved
ASG00227,R0147,PRJ2885,1,2024-03-10,2024-04-30,50,2024-03-10,approved
ASG00228,R0148,PRJ2304,1,2024-03-07,2024-04-30,77,2024-03-07,approved
ASG00229,R0148,PRJ2683,1,2024-02-19,2024-04-20,43,2024-02-19,approved
ASG00230,R0148,PRJ2296,1,2024-01-26,2024-04-30,14,2024-01-26,approved
ASG00231,R0149,PRJ2426,1,2024-02-04,2024-04-26,76,2024-02-04,approved
ASG00231,R0149,PRJ2426,2,2024-04-27,2024-04-30,90,2024-04-27,approved
ASG00232,R0150,PRJ1049,1,2024-01-29,2024-04-30,83,2024-01-29,approved
ASG00232,R0150,PRJ1049,2,2024-04-17,2024-04-30,63,2024-04-20,rejected
ASG00233,R0150,PRJ1562,1,2024-02-09,2024-04-30,88,2024-02-09,approved
ASG00233,R0150,PRJ1562,2,2024-03-02,2024-04-30,90,2024-03-05,rejected
ASG00234,R0151,PRJ3532,1,2024-01-17,2024-04-30,55,2024-01-17,approved
ASG00235,R0151,PRJ3453,1,2024-03-10,2024-04-08,45,2024-03-10,approved
ASG00236,R0152,PRJ1317,1,2024-01-23,2024-04-30,43,2024-01-23,approved
ASG00237,R0152,PRJ1227,1,2024-03-05,2024-04-30,16,2024-03-05,approved
ASG00238,R0153,PRJ2840,1,2024-03-10,2024-04-12,42,2024-03-10,approved
ASG00238,R0153,PRJ2840,2,2024-04-13,2024-04-30,40,2024-04-13,approved
ASG00239,R0154,PRJ2435,1,2024-02-02,2024-04-30,47,2024-02-02,approved
ASG00239,R0154,PRJ2435,2,2024-04-05,2024-04-30,40,2024-04-07,approved
ASG00240,R0155,PRJ1154,1,2024-01-25,2024-04-30,76,2024-01-25,approved
ASG00240,R0155,PRJ1154,2,2024-02-28,2024-04-30,90,2024-02-29,approved
ASG00241,R0155,PRJ1007,1,2024-02-11,2024-04-30,40,2024-02-11,approved
ASG00242,R0156,PRJ2619,1,2024-01-31,2024-04-30,52,2024-01-31,approved
ASG00243,R0156,PRJ2836,1,2024-01-21,2024-04-30,75,2024-01-21,approved
ASG00244,R0156,PRJ0035,1,2024-02-17,2024-04-13,19,2024-02-17,approved
ASG00245,R0157,PRJ2419,1,2024-01-16,2024-03-11,55,2024-01-16,approved
ASG00246,R0158,PRJ1644,1,2024-02-23,2024-04-14,85,2024-02-23,approved
ASG00246,R0158,PRJ1644,2,2024-04-15,2024-04-30,90,2024-04-15,approved
ASG00247,R0159,PRJ1513,1,2024-03-04,2024-04-30,59,2024-03-04,approved
ASG00247,R0159,PRJ1513,2,2024-04-21,2024-04-30,40,2024-04-22,rejected
ASG00248,R0160,PRJ2775,1,2024-01-23,2024-04-09,85,2024-01-23,approved
ASG00248,R0160,PRJ2775,2,2024-03-11,2024-04-09,65,2024-03-14,approved
ASG00249,R0160,PRJ2502,1,2024-02-16,2024-04-30,56,2024-02-16,approved
ASG00250,R0160,PRJ0029,1,2024-02-17,2024-04-30,12,2024-02-17,approved
ASG00251,R0161,PRJ1865,1,2024-02-14,2024-04-30,65,2024-02-14,approved
ASG00252,R0162,PRJ1025,1,2024-01-21,2024-04-30,43,2024-01-21,approved
ASG00253,R0163,PRJ1343,1,2024-01-03,2024-04-24,47,2024-01-03,approved
ASG00253,R0163,PRJ1343,2,2024-04-25,2024-04-30,77,2024-04-25,approved
ASG00254,R0163,PRJ1111,1,2024-01-14,2024-04-21,58,2024-01-14,approved
ASG00254,R0163,PRJ1111,2,2024-04-05,2024-04-21,83,2024-04-07,approved
ASG00255,R0164,PRJ2841,1,2024-03-10,2024-04-30,45,2024-03-10,approved
ASG00255,R0164,PRJ2841,2,2024-03-20,2024-04-30,65,2024-03-23,approved
ASG00256,R0164,PRJ0026,1,2024-01-11,2024-04-30,8,2024-01-11,approved
ASG00257,R0165,PRJ1152,1,2024-02-06,2024-04-06,79,2024-02-06,approved
ASG00258,R0165,PRJ1744,1,2024-02-22,2024-04-23,67,2024-02-22,approved
ASG00259,R0166,PRJ1020,1,2024-03-04,2024-04-19,74,2024-03-04,approved
ASG00260,R0166,PRJ1601,1,2024-02-03,2024-04-24,43,2024-02-03,approved
ASG00260,R0166,PRJ1601,2,2024-04-25,2024-04-30,40,2024-04-25,approved
ASG00261,R0167,PRJ2378,1,2024-01-23,2024-04-30,47,2024-01-23,approved
ASG00261,R0167,PRJ2378,2,2024-04-21,2024-04-30,67,2024-04-22,approved
ASG00262,R0168,PRJ3153,1,2024-02-16,2024-04-30,75,2024-02-16,approved
ASG00262,R0168,PRJ3153,2,2024-03-04,2024-04-30,55,2024-03-05,approved
ASG00263,R0168,PRJ3588,1,2024-03-14,2024-04-30,17,2024-03-14,approved
ASG00264,R0169,PRJ2222,1,2024-01-22,2024-03-13,66,2024-01-22,approved
ASG00265,R0170,PRJ2730,1,2024-01-16,2024-04-30,78,2024-01-16,approved
ASG00266,R0170,PRJ2042,1,2024-03-09,2024-04-06,58,2024-03-09,approved
ASG00267,R0171,PRJ3383,1,2024-01-25,2024-04-30,63,2024-01-25,approved
ASG00268,R0171,PRJ3237,1,2024-01-30,2024-04-14,55,2024-01-30,approved
ASG00268,R0171,PRJ3237,2,2024-04-15,2024-04-30,40,2024-04-15,approved
ASG00269,R0172,PRJ1364,1,2024-01-22,2024-04-30,56,2024-01-22,approved
ASG00269,R0172,PRJ1364,2,2024-04-16,2024-04-30,40,2024-04-19,rejected
ASG00270,R0172,PRJ1504,1,2024-03-08,2024-04-08,75,2024-03-08,approved
ASG00270,R0172,PRJ1504,2,2024-03-18,2024-04-08,90,2024-03-21,rejected
ASG00271,R0172,PRJ1156,1,2024-01-01,2024-04-30,5,2024-01-01,approved
ASG00272,R0173,PRJ2651,1,2024-01-07,2024-04-30,60,2024-01-07,approved
ASG00273,R0174,PRJ3532,1,2024-02-18,2024-04-13,59,2024-02-18,approved
ASG00274,R0175,PRJ2747,1,2024-02-13,2024-04-30,65,2024-02-13,approved
ASG00275,R0176,PRJ3275,1,2024-02-28,2024-04-25,58,2024-02-28,approved
ASG00275,R0176,PRJ3275,2,2024-04-26,2024-04-30,73,2024-04-26,approved
ASG00276,R0176,PRJ3533,1,2024-02-17,2024-04-30,7,2024-02-17,approved
ASG00276,R0176,PRJ3533,2,2024-04-05,2024-04-30,20,2024-04-07,approved
ASG00277,R0177,PRJ1163,1,2024-02-10,2024-04-30,85,2024-02-10,approved
ASG00277,R0177,PRJ1163,2,2024-02-21,2024-04-30,65,2024-02-24,approved
ASG00278,R0178,PRJ1552,1,2024-01-15,2024-04-30,56,2024-01-15,approved
ASG00279,R0179,PRJ1494,1,2024-02-14,2024-04-30,47,2024-02-14,approved
ASG00280,R0180,PRJ1118,1,2024-01-11,2024-03-09,50,2024-01-11,approved
ASG00281,R0181,PRJ2860,1,2024-01-06,2024-04-30,56,2024-01-06,approved
ASG00282,R0181,PRJ2275,1,2024-01-10,2024-04-30,73,2024-01-10,approved
ASG00283,R0182,PRJ1250,1,2024-02-11,2024-04-13,46,2024-02-11,approved
ASG00283,R0182,PRJ1250,2,2024-04-14,2024-04-30,66,2024-04-14,approved
ASG00284,R0182,PRJ1364,1,2024-02-25,2024-04-30,41,2024-02-25,approved
ASG00284,R0182,PRJ1364,2,2024-04-20,2024-04-30,56,2024-04-22,rejected
ASG00285,R0183,PRJ1273,1,2024-01-27,2024-04-30,84,2024-01-27,approved
ASG00285,R0183,PRJ1273,2,2024-02-15,2024-04-30,54,2024-02-16,rejected
ASG00286,R0184,PRJ2640,1,2024-02-14,2024-04-30,80,2024-02-14,approved
ASG00287,R0184,PRJ2868,1,2024-02-24,2024-04-30,11,2024-02-24,approved
ASG00288,R0185,PRJ3644,1,2024-01-03,2024-04-16,87,2024-01-03,approved
ASG00289,R0186,PRJ1834,1,2024-01-17,2024-04-30,81,2024-01-17,approved
ASG00290,R0187,PRJ2836,1,2024-02-14,2024-04-12,45,2024-02-14,approved
ASG00290,R0187,PRJ2836,2,2024-04-13,2024-04-30,40,2024-04-13,approved
ASG00291,R0188,PRJ3622,1,2024-02-11,2024-04-30,58,2024-02-11,approved
ASG00291,R0188,PRJ3622,2,2024-04-11,2024-04-30,73,2024-04-14,approved
ASG00292,R0188,PRJ3672,1,2024-01-19,2024-04-30,15,2024-01-19,approved
ASG00292,R0188,PRJ3672,2,2024-03-18,2024-04-30,5,2024-03-21,approved
ASG00293,R0189,PRJ2222,1,2024-01-15,2024-04-30,85,2024-01-15,approved
ASG00294,R0189,PRJ2025,1,2024-01-29,2024-04-30,40,2024-01-29,approved
ASG00295,R0190,PRJ1729,1,2024-01-27,2024-04-30,79,2024-01-27,approved
ASG00296,R0191,PRJ3153,1,2024-02-05,2024-04-30,60,2024-02-05,approved
ASG00297,R0192,PRJ3190,1,2024-01-26,2024-03-14,47,2024-01-26,approved
ASG00298,R0193,PRJ2651,1,2024-01-11,2024-04-22,68,2024-01-11,approved
ASG00298,R0193,PRJ2651,2,2024-04-23,2024-04-30,90,2024-04-23,approved
ASG00299,R0194,PRJ2350,1,2024-02-14,2024-04-30,70,2024-02-14,approved
ASG00299,R0194,PRJ2350,2,2024-04-20,2024-04-30,90,2024-04-23,approved
ASG00300,R0194,PRJ2751,1,2024-01-26,2024-04-30,74,2024-01-26,approved
ASG00300,R0194,PRJ2751,2,2024-02-24,2024-04-30,89,2024-02-26,rejected
ASG00301,R0195,PRJ1632,1,2024-01-16,2024-04-18,42,2024-01-16,approved
ASG00302,R0196,PRJ1837,1,2024-02-24,2024-04-30,46,2024-02-24,approved
ASG00303,R0196,PRJ1063,1,2024-02-13,2024-04-14,15,2024-02-13,approved
ASG00304,R0197,PRJ1644,1,2024-01-09,2024-04-30,64,2024-01-09,approved
ASG00305,R0197,PRJ1364,1,2024-02-25,2024-04-05,70,2024-02-25,approved
ASG00305,R0197,PRJ1364,2,2024-04-06,2024-04-12,40,2024-04-06,approved
ASG00306,R0198,PRJ1323,1,2024-03-10,2024-04-30,42,2024-03-10,approved
ASG00306,R0198,PRJ1323,2,2024-04-18,2024-04-30,40,2024-04-20,approved
ASG00307,R0198,PRJ1469,1,2024-02-04,2024-04-30,51,2024-02-04,approved
ASG00307,R0198,PRJ1469,2,2024-02-17,2024-04-30,40,2024-02-19,rejected
ASG00308,R0199,PRJ1018,1,2024-01-09,2024-04-30,74,2024-01-09,approved
ASG00309,R0200,PRJ3939,1,2024-02-08,2024-04-30,76,2024-02-08,approved
ASG00310,R0200,PRJ3852,1,2024-02-04,2024-04-30,77,2024-02-04,approved
ASG00311,R0200,PRJ3533,1,2024-02-04,2024-04-11,8,2024-02-04,approved
ASG00312,R0201,PRJ2609,1,2024-01-16,2024-04-23,60,2024-01-16,approved
ASG00312,R0201,PRJ2609,2,2024-04-24,2024-04-30,85,2024-04-24,approved
ASG00313,R0202,PRJ3163,1,2024-01-01,2024-04-30,73,2024-01-01,approved
ASG00313,R0202,PRJ3163,2,2024-04-12,2024-04-30,48,2024-04-14,approved
ASG00314,R0202,PRJ3917,1,2024-01-30,2024-04-24,48,2024-01-30,approved
ASG00314,R0202,PRJ3917,2,2024-03-11,2024-04-24,40,2024-03-12,approved
ASG00315,R0203,PRJ1767,1,2024-01-06,2024-03-11,41,2024-01-06,approved
ASG00316,R0204,PRJ2822,1,2024-01-20,2024-04-30,48,2024-01-20,approved
ASG00317,R0204,PRJ2819,1,2024-03-12,2024-04-30,19,2024-03-12,approved
ASG00318,R0205,PRJ3163,1,2024-01-04,2024-04-30,64,2024-01-04,approved
ASG00319,R0205,PRJ3068,1,2024-01-25,2024-04-30,41,2024-01-25,approved
ASG00320,R0206,PRJ2323,1,2024-02-16,2024-04-20,44,2024-02-16,approved
ASG00320,R0206,PRJ2323,2,2024-04-21,2024-04-30,74,2024-04-21,approved
ASG00321,R0207,PRJ1151,1,2024-01-17,2024-04-30,77,2024-01-17,approved
ASG00321,R0207,PRJ1151,2,2024-04-14,2024-04-30,90,2024-04-17,approved
ASG00322,R0207,PRJ1656,1,2024-02-15,2024-04-30,70,2024-02-15,approved
ASG00322,R0207,PRJ1656,2,2024-03-02,2024-04-30,50,2024-03-03,approved
ASG00323,R0208,PRJ3052,1,2024-02-17,2024-04-30,52,2024-02-17,approved
ASG00324,R0208,PRJ3406,1,2024-01-17,2024-04-30,47,2024-01-17,approved
ASG00325,R0208,PRJ0030,1,2024-01-21,2024-04-30,8,2024-01-21,approved
ASG00326,R0209,PRJ1857,1,2024-02-24,2024-04-15,67,2024-02-24,approved
ASG00327,R0210,PRJ2169,1,2024-03-12,2024-04-11,55,2024-03-12,approved
ASG00327,R0210,PRJ2169,2,2024-04-12,2024-04-30,40,2024-04-12,approved
ASG00328,R0211,PRJ3220,1,2024-01-03,2024-04-30,88,2024-01-03,approved
ASG00328,R0211,PRJ3220,2,2024-04-17,2024-04-30,73,2024-04-20,rejected
ASG00329,R0212,PRJ1562,1,2024-01-18,2024-04-30,77,2024-01-18,approved
ASG00329,R0212,PRJ1562,2,2024-03-13,2024-04-30,90,2024-03-15,rejected
ASG00330,R0212,PRJ1849,1,2024-01-10,2024-04-21,77,2024-01-10,approved
ASG00331,R0212,PRJ1952,1,2024-03-07,2024-04-30,19,2024-03-07,approved
ASG00332,R0213,PRJ2031,1,2024-01-02,2024-04-21,46,2024-01-02,approved
ASG00333,R0213,PRJ2658,1,2024-03-13,2024-04-30,43,2024-03-13,approved
ASG00334,R0214,PRJ2058,1,2024-01-25,2024-04-04,59,2024-01-25,approved
ASG00334,R0214,PRJ2058,2,2024-04-05,2024-04-30,89,2024-04-05,approved
ASG00335,R0215,PRJ1133,1,2024-01-25,2024-03-06,89,2024-01-25,approved
ASG00336,R0216,PRJ1107,1,2024-01-02,2024-04-30,78,2024-01-02,approved
ASG00336,R0216,PRJ1107,2,2024-04-10,2024-04-30,90,2024-04-12,approved
ASG00337,R0216,PRJ1623,1,2024-01-05,2024-04-30,16,2024-01-05,approved
ASG00337,R0216,PRJ1623,2,2024-03-17,2024-04-30,5,2024-03-20,rejected
ASG00338,R0217,PRJ1549,1,2024-01-26,2024-04-30,58,2024-01-26,approved
ASG00339,R0217,PRJ1051,1,2024-01-09,2024-04-30,79,2024-01-09,approved
ASG00340,R0218,PRJ2843,1,2024-01-01,2024-04-30,54,2024-01-01,approved
ASG00341,R0218,PRJ2309,1,2024-02-11,2024-04-30,41,2024-02-11,approved
ASG00342,R0219,PRJ1878,1,2024-03-12,2024-04-14,58,2024-03-12,approved
ASG00342,R0219,PRJ1878,2,2024-04-15,2024-04-30,43,2024-04-15,approved
ASG00343,R0220,PRJ2237,1,2024-03-11,2024-04-30,58,2024-03-11,approved
ASG00343,R0220,PRJ2237,2,2024-04-08,2024-04-30,40,2024-04-11,rejected
ASG00344,R0220,PRJ2917,1,2024-01-18,2024-04-30,84,2024-01-18,approved
ASG00344,R0220,PRJ2917,2,2024-03-13,2024-04-30,90,2024-03-14,rejected
ASG00345,R0220,PRJ0022,1,2024-01-27,2024-04-30,13,2024-01-27,approved
ASG00346,R0221,PRJ3924,1,2024-01-21,2024-04-30,59,2024-01-21,approved
ASG00347,R0222,PRJ1981,1,2024-01-30,2024-04-25,76,2024-01-30,approved
ASG00348,R0222,PRJ1866,1,2024-02-22,2024-04-30,59,2024-02-22,approved
ASG00349,R0223,PRJ3684,1,2024-01-12,2024-04-14,50,2024-01-12,approved
ASG00349,R0223,PRJ3684,2,2024-04-15,2024-04-30,70,2024-04-15,approved
ASG00350,R0224,PRJ1448,1,2024-03-04,2024-04-30,55,2024-03-04,approved
ASG00350,R0224,PRJ1448,2,2024-04-22,2024-04-30,40,2024-04-23,approved
ASG00351,R0224,PRJ1452,1,2024-03-09,2024-04-30,18,2024-03-09,approved
ASG00351,R0224,PRJ1452,2,2024-03-19,2024-04-30,5,2024-03-21,approved
ASG00352,R0225,PRJ2662,1,2024-01-04,2024-04-14,55,2024-01-04,approved
ASG00353,R0225,PRJ2687,1,2024-03-13,2024-04-30,86,2024-03-13,approved
ASG00354,R0226,PRJ3827,1,2024-01-17,2024-04-30,89,2024-01-17,approved
ASG00355,R0227,PRJ1706,1,2024-01-02,2024-03-14,49,2024-01-02,approved
ASG00356,R0228,PRJ1649,1,2024-02-06,2024-04-18,83,2024-02-06,approved
ASG00357,R0228,PRJ1979,1,2024-01-06,2024-04-07,68,2024-01-06,approved
ASG00357,R0228,PRJ1979,2,2024-04-08,2024-04-30,40,2024-04-08,approved
ASG00358,R0228,PRJ1748,1,2024-03-10,2024-04-30,11,2024-03-10,approved
ASG00358,R0228,PRJ1748,2,2024-04-21,2024-04-30,5,2024-04-24,rejected
ASG00359,R0229,PRJ1702,1,2024-01-07,2024-04-30,78,2024-01-07,approved
ASG00359,R0229,PRJ1702,2,2024-02-18,2024-04-30,90,2024-02-21,approved
ASG00360,R0229,PRJ1155,1,2024-02-07,2024-04-30,44,2024-02-07,approved
ASG00361,R0230,PRJ2574,1,2024-03-05,2024-04-30,58,2024-03-05,approved
ASG00362,R0231,PRJ3549,1,2024-03-03,2024-04-17,79,2024-03-03,approved
ASG00363,R0231,PRJ3644,1,2024-02-04,2024-04-30,68,2024-02-04,approved
ASG00364,R0232,PRJ3381,1,2024-03-09,2024-04-18,86,2024-03-09,approved
ASG00364,R0232,PRJ3381,2,2024-04-19,2024-04-30,90,2024-04-19,approved
ASG00365,R0232,PRJ3002,1,2024-01-17,2024-04-30,6,2024-01-17,approved
ASG00365,R0232,PRJ3002,2,2024-04-10,2024-04-30,20,2024-04-13,rejected
ASG00366,R0233,PRJ2318,1,2024-01-17,2024-04-30,87,2024-01-17,approved
ASG00366,R0233,PRJ2318,2,2024-03-14,2024-04-30,90,2024-03-16,rejected
ASG00367,R0233,PRJ2840,1,2024-02-27,2024-04-30,47,2024-02-27,approved
ASG00368,R0234,PRJ1990,1,2024-01-21,2024-04-12,73,2024-01-21,approved
ASG00369,R0235,PRJ3754,1,2024-03-12,2024-04-30,63,2024-03-12,approved
ASG00370,R0235,PRJ3626,1,2024-02-04,2024-04-16,65,2024-02-04,approved
ASG00371,R0236,PRJ3000,1,2024-01-04,2024-04-17,42,2024-01-04,approved
ASG00371,R0236,PRJ3000,2,2024-04-18,2024-04-30,40,2024-04-18,approved
ASG00372,R0236,PRJ2757,1,2024-01-04,2024-04-30,5,2024-01-04,approved
ASG00372,R0236,PRJ2757,2,2024-04-17,2024-04-30,20,2024-04-19,approved
ASG00373,R0237,PRJ2589,1,2024-02-01,2024-04-30,61,2024-02-01,approved
ASG00373,R0237,PRJ2589,2,2024-02-15,2024-04-30,81,2024-02-17,rejected
ASG00374,R0237,PRJ2983,1,2024-01-24,2024-04-17,81,2024-01-24,approved
ASG00375,R0238,PRJ3128,1,2024-01-11,2024-03-13,75,2024-01-11,approved
ASG00376,R0239,PRJ1238,1,2024-02-16,2024-04-30,40,2024-02-16,approved
ASG00377,R0239,PRJ1663,1,2024-01-30,2024-04-30,88,2024-01-30,approved
ASG00378,R0240,PRJ2842,1,2024-02-21,2024-04-07,78,2024-02-21,approved
ASG00379,R0240,PRJ2575,1,2024-02-01,2024-04-19,12,2024-02-01,approved
ASG00379,R0240,PRJ2575,2,2024-04-20,2024-04-30,20,2024-04-20,approved
ASG00380,R0241,PRJ1137,1,2024-01-18,2024-04-30,74,2024-01-18,approved
ASG00380,R0241,PRJ1137,2,2024-04-20,2024-04-30,44,2024-04-23,approved
ASG00381,R0242,PRJ1994,1,2024-02-18,2024-04-20,53,2024-02-18,approved
ASG00381,R0242,PRJ1994,2,2024-02-28,2024-04-20,40,2024-03-01,approved
ASG00382,R0242,PRJ1604,1,2024-02-16,2024-04-30,41,2024-02-16,approved
ASG00383,R0243,PRJ1504,1,2024-01-20,2024-04-30,60,2024-01-20,approved
ASG00384,R0244,PRJ1348,1,2024-03-01,2024-04-30,41,2024-03-01,approved
ASG00385,R0244,PRJ1395,1,2024-02-27,2024-04-30,88,2024-02-27,approved
ASG00386,R0244,PRJ1682,1,2024-01-07,2024-04-26,7,2024-01-07,approved
ASG00386,R0244,PRJ1682,2,2024-04-27,2024-04-30,20,2024-04-27,approved
ASG00387,R0245,PRJ1179,1,2024-02-12,2024-04-30,67,2024-02-12,approved
ASG00387,R0245,PRJ1179,2,2024-04-24,2024-04-30,42,2024-04-25,rejected
ASG00388,R0246,PRJ1158,1,2024-01-10,2024-04-30,48,2024-01-10,approved
ASG00388,R0246,PRJ1158,2,2024-02-27,2024-04-30,78,2024-02-29,approved
ASG00389,R0247,PRJ1981,1,2024-02-06,2024-04-30,77,2024-02-06,approved
ASG00390,R0247,PRJ1430,1,2024-02-08,2024-04-30,56,2024-02-08,approved
ASG00391,R0248,PRJ3237,1,2024-03-01,2024-04-30,88,2024-03-01,approved
ASG00392,R0248,PRJ3588,1,2024-01-01,2024-04-30,11,2024-01-01,approved
ASG00393,R0249,PRJ2784,1,2024-03-03,2024-04-08,46,2024-03-03,approved
ASG00393,R0249,PRJ2784,2,2024-04-09,2024-04-30,40,2024-04-09,approved
ASG00394,R0249,PRJ2456,1,2024-02-24,2024-04-30,57,2024-02-24,approved
ASG00394,R0249,PRJ2456,2,2024-04-16,2024-04-30,82,2024-04-19,approved
ASG00395,R0250,PRJ2124,1,2024-01-29,2024-03-09,49,2024-01-29,approved
ASG00396,R0251,PRJ1348,1,2024-02-19,2024-04-30,61,2024-02-19,approved
ASG00396,R0251,PRJ1348,2,2024-03-04,2024-04-30,46,2024-03-06,approved
ASG00397,R0252,PRJ2972,1,2024-01-23,2024-04-30,70,2024-01-23,approved
ASG00398,R0252,PRJ2863,1,2024-02-22,2024-04-30,46,2024-02-22,approved
ASG00399,R0252,PRJ2914,1,2024-03-07,2024-04-30,14,2024-03-07,approved
ASG00400,R0253,PRJ3430,1,2024-02-21,2024-04-30,57,2024-02-21,approved
ASG00401,R0253,PRJ3626,1,2024-02-15,2024-04-21,88,2024-02-15,approved
ASG00401,R0253,PRJ3626,2,2024-04-22,2024-04-30,90,2024-04-22,approved
ASG00402,R0254,PRJ2456,1,2024-02-29,2024-04-30,60,2024-02-29,approved
ASG00402,R0254,PRJ2456,2,2024-04-17,2024-04-30,45,2024-04-19,rejected
ASG00403,R0255,PRJ1959,1,2024-03-13,2024-04-12,68,2024-03-13,approved
ASG00403,R0255,PRJ1959,2,2024-03-23,2024-04-12,48,2024-03-24,approved
ASG00404,R0255,PRJ1916,1,2024-02-14,2024-04-10,62,2024-02-14,approved
ASG00405,R0256,PRJ1419,1,2024-01-19,2024-04-30,74,2024-01-19,approved
ASG00406,R0256,PRJ1501,1,2024-01-20,2024-04-30,12,2024-01-20,approved
ASG00407,R0257,PRJ2591,1,2024-02-26,2024-04-30,69,2024-02-26,approved
ASG00408,R0257,PRJ2400,1,2024-03-10,2024-04-24,78,2024-03-10,approved
ASG00408,R0257,PRJ2400,2,2024-04-25,2024-04-30,58,2024-04-25,approved
ASG00409,R0258,PRJ2943,1,2024-02-09,2024-04-30,77,2024-02-09,approved
ASG00409,R0258,PRJ2943,2,2024-04-16,2024-04-30,52,2024-04-17,approved
ASG00410,R0259,PRJ3871,1,2024-02-11,2024-04-30,59,2024-02-11,approved
ASG00410,R0259,PRJ3871,2,2024-02-25,2024-04-30,79,2024-02-27,rejected
ASG00411,R0259,PRJ3615,1,2024-01-11,2024-04-30,67,2024-01-11,approved
ASG00412,R0260,PRJ2339,1,2024-01-19,2024-04-30,52,2024-01-19,approved
ASG00413,R0260,PRJ2449,1,2024-01-16,2024-04-30,19,2024-01-16,approved
ASG00414,R0261,PRJ3639,1,2024-02-14,2024-04-30,80,2024-02-14,approved
ASG00415,R0261,PRJ3246,1,2024-01-08,2024-04-05,69,2024-01-08,approved
ASG00415,R0261,PRJ3246,2,2024-04-06,2024-04-16,40,2024-04-06,approved
ASG00416,R0262,PRJ3791,1,2024-01-06,2024-03-08,69,2024-01-06,approved
ASG00417,R0263,PRJ1029,1,2024-01-29,2024-04-30,88,2024-01-29,approved
ASG00417,R0263,PRJ1029,2,2024-04-11,2024-04-30,58,2024-04-12,rejected
ASG00418,R0264,PRJ1154,1,2024-01-21,2024-04-30,50,2024-01-21,approved
ASG00418,R0264,PRJ1154,2,2024-02-23,2024-04-30,40,2024-02-26,approved
ASG00419,R0264,PRJ0005,1,2024-03-09,2024-04-30,13,2024-03-09,approved
ASG00420,R0265,PRJ1562,1,2024-02-12,2024-04-19,47,2024-02-12,approved
ASG00421,R0265,PRJ1566,1,2024-01-02,2024-04-24,58,2024-01-02,approved
ASG00422,R0266,PRJ1040,1,2024-01-22,2024-04-30,88,2024-01-22,approved
ASG00423,R0267,PRJ2324,1,2024-03-06,2024-04-26,77,2024-03-06,approved
ASG00423,R0267,PRJ2324,2,2024-04-27,2024-04-30,90,2024-04-27,approved
ASG00424,R0268,PRJ3549,1,2024-03-10,2024-04-30,88,2024-03-10,approved
ASG00424,R0268,PRJ3549,2,2024-04-23,2024-04-30,58,2024-04-26,approved
ASG00425,R0268,PRJ3319,1,2024-02-17,2024-04-30,88,2024-02-17,approved
ASG00425,R0268,PRJ3319,2,2024-03-08,2024-04-30,90,2024-03-09,approved
ASG00426,R0268,PRJ3985,1,2024-02-26,2024-04-30,18,2024-02-26,approved
ASG00427,R0269,PRJ1360,1,2024-02-01,2024-04-30,87,2024-02-01,approved
ASG00428,R0269,PRJ1469,1,2024-02-01,2024-04-17,47,2024-02-01,approved
ASG00429,R0270,PRJ2761,1,2024-01-12,2024-04-18,45,2024-01-12,approved
ASG00430,R0270,PRJ2275,1,2024-02-26,2024-04-13,88,2024-02-26,approved
ASG00430,R0270,PRJ2275,2,2024-04-14,2024-04-30,90,2024-04-14,approved
ASG00431,R0271,PRJ1857,1,2024-02-23,2024-04-30,71,2024-02-23,approved
ASG00431,R0271,PRJ1857,2,2024-04-09,2024-04-30,90,2024-04-10,approved
ASG00432,R0272,PRJ1674,1,2024-02-12,2024-04-30,74,2024-02-12,approved
ASG00432,R0272,PRJ1674,2,2024-02-22,2024-04-30,90,2024-02-24,rejected
ASG00433,R0272,PRJ1444,1,2024-01-12,2024-04-30,13,2024-01-12,approved
ASG00434,R0273,PRJ2269,1,2024-01-05,2024-03-13,40,2024-01-05,approved
ASG00435,R0274,PRJ1323,1,2024-02-29,2024-04-16,86,2024-02-29,approved
ASG00436,R0275,PRJ2365,1,2024-03-02,2024-04-30,84,2024-03-02,approved
ASG00437,R0276,PRJ2842,1,2024-01-24,2024-04-12,82,2024-01-24,approved
ASG00438,R0276,PRJ2622,1,2024-03-08,2024-04-03,17,2024-03-08,approved
ASG00438,R0276,PRJ2622,2,2024-04-04,2024-04-30,20,2024-04-04,approved
ASG00439,R0277,PRJ1616,1,2024-02-07,2024-04-24,68,2024-02-07,approved
