resource_id,project_id,week_ending_date,hours_logged
R0058,PRJ1029,2024-03-17,22.6
R0058,PRJ1029,2024-03-24,21.5
R0058,PRJ1029,2024-03-31,25.1
R0058,PRJ1029,2024-04-07,22.1
R0058,PRJ1029,2024-04-14,19.8
R0058,PRJ1029,2024-04-21,16.9
R0058,PRJ1029,2024-04-28,20.9
R0059,PRJ1967,2024-03-03,24.9
R0059,PRJ1967,2024-03-10,23.4
R0059,PRJ1967,2024-03-17,22.9
R0059,PRJ1967,2024-03-24,24.7
R0059,PRJ1967,2024-03-31,24.0
R0059,PRJ1967,2024-04-07,24.8
R0059,PRJ1967,2024-04-14,20.8
R0059,PRJ1967,2024-04-21,19.6
R0059,PRJ1967,2024-04-28,19.5
R0059,PRJ1700,2024-03-03,33.4
R0059,PRJ1700,2024-03-10,34.2
R0059,PRJ1700,2024-03-17,33.5
R0059,PRJ1700,2024-03-24,35.7
R0059,PRJ1700,2024-03-31,43.2
R0059,PRJ1700,2024-04-07,37.3
R0059,PRJ1700,2024-04-14,36.8
R0059,PRJ1700,2024-04-21,22.3
R0059,PRJ1700,2024-04-28,32.4
R0060,PRJ3117,2024-03-03,25.6
R0060,PRJ3117,2024-03-10,19.3
R0060,PRJ3117,2024-03-17,28.2
R0060,PRJ3117,2024-03-24,24.1
R0060,PRJ3117,2024-03-31,25.3
R0060,PRJ3117,2024-04-07,30.6
R0060,PRJ3117,2024-04-14,25.8
R0060,PRJ3117,2024-04-21,20.9
R0060,PRJ3117,2024-04-28,23.2
R0060,PRJ3629,2024-03-03,7.9
R0060,PRJ3629,2024-03-10,8.2
R0060,PRJ3629,2024-03-17,7.3
R0060,PRJ3629,2024-03-24,7.4
R0060,PRJ3629,2024-03-31,9.8
R0060,PRJ3629,2024-04-07,5.8
R0060,PRJ3629,2024-04-14,7.7
R0060,PRJ3629,2024-04-21,6.7
R0060,PRJ3629,2024-04-28,9.1
R0061,PRJ3238,2024-03-03,44.4
R0061,PRJ3238,2024-03-10,37.3
R0061,PRJ3238,2024-03-17,28.3
R0061,PRJ3238,2024-03-24,42.5
R0061,PRJ3238,2024-03-31,36.0
R0061,PRJ3238,2024-04-14,29.6
R0062,PRJ2350,2024-03-03,25.2
R0062,PRJ2350,2024-03-10,16.5
R0062,PRJ2350,2024-03-17,18.1
R0062,PRJ2350,2024-03-24,13.9
R0062,PRJ2350,2024-03-31,16.9
R0062,PRJ2350,2024-04-07,18.5
R0062,PRJ2350,2024-04-21,11.9
R0063,PRJ1603,2024-03-03,25.3
R0063,PRJ1603,2024-03-17,15.3
R0063,PRJ1603,2024-03-31,27.0
R0063,PRJ1603,2024-04-07,21.0
R0063,PRJ1603,2024-04-14,15.8
R0063,PRJ1603,2024-04-21,22.1
R0063,PRJ1603,2024-04-28,13.6
R0064,PRJ3066,2024-03-03,35.5
R0065,PRJ3549,2024-03-03,18.1
R0065,PRJ3549,2024-03-10,21.1
R0065,PRJ3549,2024-03-17,21.2
R0065,PRJ3549,2024-03-24,23.9
R0065,PRJ3549,2024-03-31,20.0
R0065,PRJ3549,2024-04-07,26.4
R0065,PRJ3549,2024-04-14,26.2
R0065,PRJ3549,2024-04-21,18.2
R0065,PRJ3549,2024-04-28,21.0
R0066,PRJ2217,2024-03-03,28.4
R0066,PRJ2217,2024-03-10,37.5
R0066,PRJ2217,2024-03-17,32.4
R0066,PRJ2217,2024-03-24,35.6
R0066,PRJ2217,2024-03-31,33.6
R0066,PRJ2217,2024-04-07,45.8
R0067,PRJ1990,2024-03-24,27.2
R0067,PRJ1990,2024-03-31,32.3
R0067,PRJ1990,2024-04-07,33.0
R0067,PRJ1990,2024-04-14,29.3
R0067,PRJ1990,2024-04-21,33.1
R0067,PRJ1990,2024-04-28,36.9
R0068,PRJ2860,2024-03-03,33.0
R0068,PRJ2860,2024-03-10,28.6
R0068,PRJ2860,2024-03-17,45.2
R0068,PRJ2860,2024-03-24,36.6
R0068,PRJ2860,2024-03-31,40.0
R0068,PRJ2860,2024-04-07,42.7
R0068,PRJ0029,2024-03-03,5.7
R0068,PRJ0029,2024-03-10,4.3
R0068,PRJ0029,2024-03-17,6.1
R0068,PRJ0029,2024-03-24,5.0
R0068,PRJ0029,2024-03-31,6.1
R0068,PRJ0029,2024-04-07,4.9
R0068,PRJ0029,2024-04-14,2.1
R0069,PRJ1488,2024-03-10,26.3
R0069,PRJ1488,2024-03-17,23.4
R0069,PRJ1488,2024-03-24,26.2
R0069,PRJ1488,2024-03-31,34.1
R0069,PRJ1488,2024-04-07,33.0
R0069,PRJ1488,2024-04-14,27.2
R0069,PRJ1488,2024-04-21,37.0
R0069,PRJ1488,2024-04-28,39.3
R0069,PRJ1967,2024-03-03,22.2
R0069,PRJ1967,2024-03-10,21.1
R0069,PRJ1967,2024-03-17,24.1
R0069,PRJ1967,2024-03-24,13.6
R0069,PRJ1967,2024-03-31,20.8
R0069,PRJ1967,2024-04-07,21.0
R0069,PRJ1967,2024-04-14,22.3
R0069,PRJ1967,2024-04-21,17.3
R0069,PRJ1967,2024-04-28,15.9
R0070,PRJ1601,2024-03-03,17.5
R0070,PRJ1601,2024-03-10,22.1
R0070,PRJ1601,2024-03-17,19.5
R0070,PRJ1601,2024-03-24,17.5
R0070,PRJ1601,2024-03-31,26.4
R0070,PRJ1601,2024-04-07,19.6
R0070,PRJ1601,2024-04-14,20.7
R0070,PRJ1601,2024-04-21,24.6
R0070,PRJ1601,2024-04-28,21.1
R0071,PRJ2636,2024-03-03,21.9
R0071,PRJ2636,2024-03-10,17.8
R0071,PRJ2636,2024-03-17,20.5
R0071,PRJ2636,2024-03-24,25.4
R0071,PRJ2636,2024-03-31,21.5
R0071,PRJ2636,2024-04-07,21.0
R0071,PRJ2636,2024-04-14,19.5
R0071,PRJ2636,2024-04-21,16.4
R0071,PRJ2636,2024-04-28,23.8
R0072,PRJ2502,2024-03-03,28.7
R0072,PRJ2502,2024-03-10,26.1
R0072,PRJ2502,2024-03-17,23.1
R0072,PRJ2502,2024-03-24,30.3
R0072,PRJ2502,2024-03-31,24.1
R0072,PRJ2502,2024-04-07,34.1
R0072,PRJ2502,2024-04-14,26.3
R0072,PRJ0020,2024-03-10,6.4
R0072,PRJ0020,2024-03-17,6.7
R0072,PRJ0020,2024-03-24,6.6
R0072,PRJ0020,2024-03-31,7.2
R0072,PRJ0020,2024-04-14,8.3
R0072,PRJ0020,2024-04-21,6.6
R0072,PRJ0020,2024-04-28,8.4
R0073,PRJ1656,2024-03-10,20.1
R0073,PRJ1656,2024-03-17,22.5
R0073,PRJ1656,2024-03-24,21.3
R0073,PRJ1656,2024-03-31,24.4
R0073,PRJ1656,2024-04-07,19.3
R0073,PRJ1656,2024-04-14,24.4
R0073,PRJ1656,2024-04-28,16.9
R0074,PRJ1438,2024-03-03,22.2
R0074,PRJ1438,2024-03-17,18.9
R0074,PRJ1438,2024-03-24,25.6
R0074,PRJ1438,2024-03-31,26.0
R0074,PRJ1438,2024-04-07,19.6
R0074,PRJ1438,2024-04-14,27.0
R0074,PRJ1438,2024-04-21,27.3
R0074,PRJ1438,2024-04-28,26.0
R0074,PRJ1843,2024-03-03,27.5
R0074,PRJ1843,2024-03-10,34.7
R0074,PRJ1843,2024-03-17,34.4
R0074,PRJ1843,2024-03-24,27.5
R0074,PRJ1843,2024-03-31,28.3
R0074,PRJ1843,2024-04-07,35.2
R0074,PRJ1843,2024-04-14,30.5
R0074,PRJ1843,2024-04-21,34.9
R0074,PRJ1843,2024-04-28,30.2
R0075,PRJ3125,2024-03-03,32.5
R0075,PRJ3125,2024-03-17,36.3
R0075,PRJ3125,2024-03-31,30.5
R0075,PRJ3125,2024-04-07,32.2
R0075,PRJ3125,2024-04-14,40.5
R0075,PRJ3125,2024-04-21,45.2
R0075,PRJ3125,2024-04-28,36.9
R0076,PRJ1805,2024-03-03,29.0
R0076,PRJ1805,2024-03-10,23.3
R0077,PRJ1275,2024-03-17,31.0
R0077,PRJ1275,2024-03-24,29.0
R0077,PRJ1275,2024-03-31,25.8
R0077,PRJ1275,2024-04-07,31.2
R0077,PRJ1275,2024-04-14,32.7
R0077,PRJ1275,2024-04-21,30.9
R0077,PRJ1275,2024-04-28,21.6
R0078,PRJ3769,2024-03-03,20.4
R0078,PRJ3769,2024-03-10,19.8
R0078,PRJ3769,2024-03-17,17.9
R0078,PRJ3769,2024-03-24,26.6
R0078,PRJ3769,2024-03-31,21.0
R0078,PRJ3769,2024-04-07,19.2
R0078,PRJ3769,2024-04-14,18.4
R0078,PRJ3769,2024-04-21,26.0
R0078,PRJ3769,2024-04-28,24.9
R0079,PRJ3675,2024-03-10,29.5
R0079,PRJ3675,2024-03-17,34.9
R0079,PRJ3675,2024-03-24,31.3
R0079,PRJ3675,2024-03-31,28.0
R0079,PRJ3675,2024-04-07,20.1
R0079,PRJ3675,2024-04-14,19.8
R0079,PRJ3639,2024-03-03,25.9
R0079,PRJ3639,2024-03-10,30.8
R0079,PRJ3639,2024-03-17,34.3
R0079,PRJ3639,2024-03-24,27.4
R0079,PRJ3639,2024-03-31,23.9
R0079,PRJ3639,2024-04-07,27.1
R0080,PRJ1819,2024-03-03,24.0
R0080,PRJ1819,2024-03-10,28.4
R0080,PRJ1819,2024-03-17,30.1
R0080,PRJ1819,2024-03-24,20.8
R0080,PRJ1819,2024-03-31,26.5
R0080,PRJ1819,2024-04-07,24.2
R0080,PRJ1819,2024-04-14,25.4
R0080,PRJ1819,2024-04-21,24.5
R0080,PRJ1819,2024-04-28,25.4
R0080,PRJ1093,2024-03-03,3.4
R0080,PRJ1093,2024-03-10,5.2
R0080,PRJ1093,2024-03-17,4.4
R0080,PRJ1093,2024-03-24,4.0
R0080,PRJ1093,2024-03-31,3.7
R0080,PRJ1093,2024-04-07,2.8
R0080,PRJ1093,2024-04-14,4.5
R0080,PRJ1093,2024-04-21,3.9
R0080,PRJ1093,2024-04-28,4.9
R0081,PRJ2440,2024-03-03,24.8
R0081,PRJ2440,2024-03-10,24.0
R0081,PRJ2440,2024-03-17,26.6
R0081,PRJ2440,2024-03-24,29.7
R0081,PRJ2440,2024-03-31,26.7
R0081,PRJ2440,2024-04-07,40.0
R0081,PRJ2440,2024-04-14,39.3
R0082,PRJ2730,2024-03-17,29.3
R0082,PRJ2730,2024-03-24,30.9
R0082,PRJ2730,2024-03-31,31.5
R0082,PRJ2730,2024-04-07,27.4
R0082,PRJ2730,2024-04-14,25.0
R0082,PRJ2730,2024-04-21,38.0
R0082,PRJ2730,2024-04-28,30.2
R0083,PRJ1111,2024-03-03,23.6
R0083,PRJ1111,2024-03-10,24.7
R0083,PRJ1111,2024-03-17,25.2
R0083,PRJ1111,2024-03-24,31.7
R0083,PRJ1111,2024-03-31,26.5
R0083,PRJ1111,2024-04-07,23.1
R0083,PRJ1111,2024-04-14,27.8
R0083,PRJ1111,2024-04-21,25.9
R0083,PRJ1236,2024-03-10,25.1
R0083,PRJ1236,2024-03-17,21.9
R0083,PRJ1236,2024-03-24,23.0
R0083,PRJ1236,2024-03-31,17.1
R0083,PRJ1236,2024-04-07,18.3
R0083,PRJ1236,2024-04-14,16.2
R0084,PRJ2922,2024-03-17,23.9
R0084,PRJ2922,2024-03-24,32.4
R0084,PRJ2922,2024-03-31,30.0
R0084,PRJ2922,2024-04-07,28.1
R0084,PRJ2922,2024-04-14,31.3
R0084,PRJ2922,2024-04-21,18.2
R0084,PRJ2922,2024-04-28,16.8
R0084,PRJ2213,2024-03-03,9.1
R0084,PRJ2213,2024-03-10,9.1
R0084,PRJ2213,2024-03-24,5.2
R0084,PRJ2213,2024-03-31,5.3
R0084,PRJ2213,2024-04-07,7.8
R0085,PRJ1390,2024-03-10,42.8
R0085,PRJ1390,2024-03-17,33.5
R0085,PRJ1390,2024-03-24,43.0
R0085,PRJ1390,2024-03-31,39.7
R0085,PRJ1390,2024-04-07,31.9
R0085,PRJ1663,2024-03-03,23.4
R0085,PRJ1663,2024-03-10,22.4
R0085,PRJ1663,2024-03-17,16.6
R0085,PRJ1663,2024-03-24,21.8
R0085,PRJ1663,2024-03-31,21.9
R0085,PRJ1663,2024-04-07,21.1
R0085,PRJ1663,2024-04-14,21.7
R0085,PRJ1663,2024-04-21,22.5
R0085,PRJ1663,2024-04-28,25.1
R0086,PRJ3917,2024-03-03,27.5
R0086,PRJ3917,2024-03-10,36.2
R0086,PRJ3917,2024-03-17,26.0
R0086,PRJ3917,2024-03-24,35.3
R0086,PRJ3917,2024-03-31,31.5
R0086,PRJ3917,2024-04-07,24.9
R0086,PRJ3917,2024-04-14,28.9
R0086,PRJ3917,2024-04-21,37.7
R0087,PRJ2901,2024-03-03,15.9
R0088,PRJ1408,2024-03-10,27.7
R0088,PRJ1408,2024-03-17,24.9
R0088,PRJ1408,2024-03-24,24.1
R0088,PRJ1408,2024-03-31,26.4
R0088,PRJ1408,2024-04-07,27.7
R0088,PRJ1408,2024-04-14,28.3
R0088,PRJ1408,2024-04-21,36.9
R0088,PRJ1016,2024-03-03,34.4
R0088,PRJ1016,2024-03-10,37.1
R0088,PRJ1016,2024-03-17,34.2
R0088,PRJ1016,2024-03-24,20.9
R0088,PRJ1016,2024-03-31,40.6
R0088,PRJ1016,2024-04-07,25.8
R0088,PRJ1016,2024-04-14,32.3
R0088,PRJ0020,2024-03-17,8.8
R0088,PRJ0020,2024-03-24,6.9
R0088,PRJ0020,2024-03-31,6.8
R0088,PRJ0020,2024-04-07,8.0
R0088,PRJ0020,2024-04-14,8.0
R0088,PRJ0020,2024-04-28,7.7
R0089,PRJ1552,2024-03-03,16.9
R0089,PRJ1552,2024-03-17,17.6
R0089,PRJ1552,2024-03-24,16.9
R0089,PRJ1552,2024-03-31,12.0
R0089,PRJ1552,2024-04-07,17.6
R0089,PRJ1552,2024-04-14,17.7
R0089,PRJ1552,2024-04-21,17.0
R0089,PRJ1552,2024-04-28,15.1
R0089,PRJ1990,2024-03-03,19.6
R0089,PRJ1990,2024-03-10,13.8
R0089,PRJ1990,2024-03-17,18.8
R0089,PRJ1990,2024-03-24,13.8
R0089,PRJ1990,2024-03-31,18.4
R0089,PRJ1990,2024-04-07,13.9
R0089,PRJ1990,2024-04-14,18.3
R0089,PRJ1990,2024-04-21,20.2
R0089,PRJ1990,2024-04-28,20.2
R0090,PRJ1112,2024-03-03,26.4
R0090,PRJ1112,2024-03-10,17.4
R0090,PRJ1112,2024-03-17,21.8
R0090,PRJ1112,2024-03-24,19.8
R0090,PRJ1112,2024-03-31,13.7
R0090,PRJ1112,2024-04-07,21.3
R0091,PRJ1583,2024-03-10,21.5
R0091,PRJ1583,2024-03-17,25.5
R0091,PRJ1583,2024-03-24,18.2
R0091,PRJ1583,2024-03-31,25.0
R0091,PRJ1583,2024-04-07,19.5
R0091,PRJ1583,2024-04-14,16.9
R0091,PRJ1583,2024-04-21,20.6
R0091,PRJ1583,2024-04-28,21.5
R0092,PRJ2784,2024-03-03,42.3
R0092,PRJ2784,2024-03-10,32.8
R0092,PRJ2784,2024-03-17,37.1
R0092,PRJ2784,2024-03-24,35.6
R0092,PRJ2784,2024-03-31,33.7
R0092,PRJ2784,2024-04-07,44.2
R0092,PRJ2784,2024-04-14,38.6
R0092,PRJ2784,2024-04-21,24.3
R0092,PRJ2784,2024-04-28,37.2
R0092,PRJ0006,2024-03-03,1.9
R0092,PRJ0006,2024-03-10,2.5
R0092,PRJ0006,2024-03-17,1.9
R0092,PRJ0006,2024-03-24,2.6
R0092,PRJ0006,2024-03-31,1.9
R0092,PRJ0006,2024-04-07,2.1
R0092,PRJ0006,2024-04-14,2.3
R0092,PRJ0006,2024-04-21,2.0
R0092,PRJ0006,2024-04-28,1.6
R0093,PRJ2822,2024-03-03,27.3
R0093,PRJ2822,2024-03-10,20.9
R0093,PRJ2822,2024-03-17,21.4
R0093,PRJ2822,2024-03-24,21.7
R0093,PRJ2822,2024-03-31,24.4
R0093,PRJ2822,2024-04-07,21.1
R0093,PRJ2822,2024-04-14,33.7
R0093,PRJ2822,2024-04-21,40.3
R0093,PRJ2822,2024-04-28,39.6
R0093,PRJ2309,2024-03-03,15.7
R0093,PRJ2309,2024-03-10,15.8
R0093,PRJ2309,2024-03-17,10.3
R0093,PRJ2309,2024-03-24,16.6
R0093,PRJ2309,2024-03-31,18.2
R0093,PRJ2309,2024-04-07,15.2
R0093,PRJ2309,2024-04-14,19.4
R0093,PRJ2309,2024-04-21,20.6
R0093,PRJ2309,2024-04-28,12.1
R0094,PRJ1421,2024-03-03,28.8
R0094,PRJ1421,2024-03-10,39.4
R0094,PRJ1421,2024-03-17,37.2
R0094,PRJ1421,2024-03-24,24.6
R0094,PRJ1421,2024-03-31,25.4
R0094,PRJ1421,2024-04-07,36.1
R0094,PRJ1421,2024-04-21,35.1
R0094,PRJ1421,2024-04-28,32.2
R0095,PRJ1518,2024-03-03,28.0
R0095,PRJ1518,2024-03-10,21.1
R0095,PRJ1518,2024-03-17,16.2
R0095,PRJ1518,2024-04-07,26.6
R0095,PRJ1518,2024-04-21,26.6
R0095,PRJ1518,2024-04-28,26.2
R0095,PRJ1564,2024-03-03,23.8
R0095,PRJ1564,2024-03-10,21.0
R0095,PRJ1564,2024-03-17,19.4
R0095,PRJ1564,2024-03-31,24.7
R0095,PRJ1564,2024-04-07,23.8
R0095,PRJ1564,2024-04-21,23.6
R0095,PRJ1564,2024-04-28,26.6
R0096,PRJ1734,2024-03-17,22.7
R0096,PRJ1734,2024-03-24,26.3
R0096,PRJ1734,2024-03-31,35.9
R0096,PRJ1734,2024-04-07,33.0
R0096,PRJ1734,2024-04-14,28.4
R0096,PRJ1580,2024-03-03,29.0
R0096,PRJ1580,2024-03-10,32.2
R0096,PRJ1580,2024-03-24,18.4
R0096,PRJ1580,2024-03-31,23.3
R0096,PRJ1580,2024-04-07,27.3
R0096,PRJ1580,2024-04-14,34.7
R0096,PRJ1580,2024-04-21,30.9
R0096,PRJ1580,2024-04-28,37.4
R0096,PRJ1026,2024-03-03,2.1
R0096,PRJ1026,2024-03-10,2.2
R0096,PRJ1026,2024-03-17,2.0
R0096,PRJ1026,2024-03-24,2.4
R0096,PRJ1026,2024-03-31,2.6
R0096,PRJ1026,2024-04-07,2.0
R0096,PRJ1026,2024-04-14,2.2
R0096,PRJ1026,2024-04-21,2.0
R0097,PRJ1358,2024-03-03,16.8
R0097,PRJ1358,2024-03-10,16.2
R0097,PRJ1358,2024-03-17,20.8
R0097,PRJ1358,2024-03-24,17.0
R0097,PRJ1358,2024-03-31,16.1
R0097,PRJ1358,2024-04-07,14.3
R0097,PRJ1358,2024-04-14,14.3
R0097,PRJ1358,2024-04-21,15.4
R0097,PRJ1358,2024-04-28,15.4
R0098,PRJ3238,2024-03-03,18.8
R0098,PRJ3238,2024-03-10,21.0
R0098,PRJ3238,2024-03-17,22.8
R0098,PRJ3238,2024-03-24,21.8
R0098,PRJ3238,2024-03-31,21.4
R0098,PRJ3238,2024-04-07,17.2
R0098,PRJ3238,2024-04-14,23.3
R0098,PRJ3238,2024-04-21,17.4
R0098,PRJ3238,2024-04-28,20.6
R0099,PRJ3520,2024-03-03,30.3
R0099,PRJ3520,2024-03-10,33.4
R0100,PRJ2561,2024-03-03,34.3
R0100,PRJ2561,2024-03-17,32.3
R0100,PRJ2561,2024-03-31,26.9
R0100,PRJ2561,2024-04-07,37.2
R0100,PRJ2561,2024-04-14,39.6
R0100,PRJ2561,2024-04-21,32.2
R0100,PRJ2561,2024-04-28,39.8
R0100,PRJ2914,2024-03-03,3.4
R0100,PRJ2914,2024-03-10,5.3
R0100,PRJ2914,2024-03-17,4.5
R0100,PRJ2914,2024-03-24,4.3
R0100,PRJ2914,2024-03-31,5.5
R0100,PRJ2914,2024-04-07,3.9
R0101,PRJ1364,2024-03-03,19.5
R0101,PRJ1364,2024-03-10,18.6
R0101,PRJ1364,2024-03-17,20.3
R0101,PRJ1364,2024-03-24,18.4
R0101,PRJ1364,2024-03-31,20.3
R0101,PRJ1364,2024-04-07,20.7
R0101,PRJ1364,2024-04-14,21.4
R0101,PRJ1364,2024-04-21,14.9
R0101,PRJ1364,2024-04-28,22.9
R0102,PRJ3684,2024-03-03,31.5
R0102,PRJ3684,2024-03-17,38.3
R0102,PRJ3684,2024-03-24,27.4
R0102,PRJ3684,2024-03-31,20.3
R0102,PRJ3684,2024-04-07,36.9
R0102,PRJ3684,2024-04-14,34.8
R0102,PRJ3684,2024-04-28,31.5
R0103,PRJ2745,2024-03-03,14.0
R0103,PRJ2745,2024-03-10,13.2
R0103,PRJ2745,2024-03-17,11.6
R0103,PRJ2745,2024-03-24,16.4
R0103,PRJ2745,2024-03-31,14.1
R0103,PRJ2745,2024-04-07,15.1
R0103,PRJ2745,2024-04-14,21.2
R0103,PRJ2745,2024-04-21,17.7
R0103,PRJ2619,2024-03-03,23.3
R0103,PRJ2619,2024-03-10,34.3
R0103,PRJ2619,2024-03-17,27.8
R0103,PRJ2619,2024-03-24,15.5
R0103,PRJ2619,2024-03-31,34.3
R0103,PRJ2619,2024-04-07,32.9
R0103,PRJ2619,2024-04-14,17.1
R0103,PRJ2619,2024-04-21,28.0
R0103,PRJ2619,2024-04-28,26.4
R0104,PRJ2552,2024-03-03,30.6
R0104,PRJ2552,2024-03-10,28.0
R0104,PRJ2552,2024-03-17,25.3
R0104,PRJ2552,2024-03-24,25.1
R0104,PRJ2552,2024-03-31,31.3
R0104,PRJ2552,2024-04-07,23.6
R0104,PRJ2552,2024-04-14,31.2
R0104,PRJ2552,2024-04-21,27.4
R0104,PRJ2552,2024-04-28,20.9
R0104,PRJ0034,2024-03-03,4.7
R0104,PRJ0034,2024-03-10,3.5
R0104,PRJ0034,2024-03-17,3.6
R0104,PRJ0034,2024-03-24,3.9
R0104,PRJ0034,2024-03-31,4.0
R0104,PRJ0034,2024-04-07,4.2
R0104,PRJ0034,2024-04-14,4.7
R0104,PRJ0034,2024-04-21,4.7
R0104,PRJ0034,2024-04-28,3.7
R0105,PRJ1332,2024-03-03,25.5
R0105,PRJ1332,2024-03-10,31.3
R0105,PRJ1332,2024-03-17,23.4
R0105,PRJ1332,2024-03-24,27.8
R0105,PRJ1332,2024-03-31,33.5
R0105,PRJ1332,2024-04-07,25.9
R0105,PRJ1332,2024-04-14,21.8
R0105,PRJ1218,2024-03-03,20.2
R0105,PRJ1218,2024-03-10,20.4
R0105,PRJ1218,2024-03-17,19.9
R0105,PRJ1218,2024-03-24,22.3
R0105,PRJ1218,2024-03-31,29.6
R0105,PRJ1218,2024-04-07,24.9
R0106,PRJ1220,2024-03-03,24.6
R0106,PRJ1220,2024-03-17,21.5
R0106,PRJ1220,2024-03-24,23.7
R0106,PRJ1220,2024-03-31,28.9
R0106,PRJ1220,2024-04-07,24.2
R0106,PRJ1220,2024-04-14,27.4
R0106,PRJ1220,2024-04-21,18.2
R0106,PRJ1154,2024-03-03,21.3
R0106,PRJ1154,2024-03-10,18.6
R0106,PRJ1154,2024-03-24,15.1
R0106,PRJ1154,2024-03-31,17.9
R0106,PRJ1154,2024-04-07,17.0
R0106,PRJ1154,2024-04-14,10.0
R0106,PRJ1154,2024-04-21,20.8
R0107,PRJ3573,2024-03-03,37.9
R0107,PRJ3573,2024-03-10,40.3
R0107,PRJ3573,2024-03-17,39.3
R0107,PRJ3573,2024-03-24,42.3
R0107,PRJ3573,2024-04-07,34.5
R0107,PRJ3573,2024-04-14,33.7
R0107,PRJ3675,2024-03-03,19.4
R0107,PRJ3675,2024-03-17,26.8
R0107,PRJ3675,2024-03-24,22.9
R0107,PRJ3675,2024-03-31,23.6
R0107,PRJ3675,2024-04-07,24.6
R0107,PRJ3675,2024-04-14,27.4
R0107,PRJ3675,2024-04-21,26.2
R0107,PRJ3675,2024-04-28,26.0
R0108,PRJ1284,2024-03-17,27.0
R0108,PRJ1284,2024-03-24,31.4
R0108,PRJ1284,2024-03-31,36.7
R0108,PRJ1284,2024-04-07,28.1
R0108,PRJ1284,2024-04-14,27.1
R0108,PRJ1284,2024-04-21,26.6
R0108,PRJ1284,2024-04-28,31.0
R0108,PRJ0026,2024-03-03,3.7
R0108,PRJ0026,2024-03-10,3.8
R0108,PRJ0026,2024-03-17,4.2
R0108,PRJ0026,2024-03-24,3.9
R0108,PRJ0026,2024-03-31,4.4
R0108,PRJ0026,2024-04-07,3.6
R0108,PRJ0026,2024-04-14,4.2
R0108,PRJ0026,2024-04-28,3.3
R0109,PRJ2761,2024-03-03,23.6
R0109,PRJ2761,2024-03-10,24.5
R0109,PRJ2761,2024-03-17,21.0
R0109,PRJ2761,2024-03-31,23.5
R0109,PRJ2761,2024-04-07,16.2
R0109,PRJ2761,2024-04-14,23.1
R0109,PRJ2761,2024-04-21,17.9
R0109,PRJ2761,2024-04-28,18.7
R0109,PRJ2217,2024-03-03,26.9
R0109,PRJ2217,2024-03-10,22.4
R0109,PRJ2217,2024-03-17,18.2
R0109,PRJ2217,2024-03-24,19.5
R0109,PRJ2217,2024-03-31,23.7
R0109,PRJ2217,2024-04-07,22.3
R0109,PRJ2217,2024-04-14,22.2
R0109,PRJ2217,2024-04-21,25.4
R0109,PRJ2217,2024-04-28,24.7
R0111,PRJ1308,2024-03-03,19.9
R0111,PRJ1308,2024-03-10,19.7
R0111,PRJ1308,2024-03-17,15.9
R0111,PRJ1308,2024-03-24,18.5
R0111,PRJ1308,2024-04-07,15.9
R0111,PRJ1308,2024-04-14,20.6
R0111,PRJ1308,2024-04-21,14.5
R0111,PRJ1308,2024-04-28,14.5
R0111,PRJ1548,2024-03-03,29.6
R0111,PRJ1548,2024-03-10,26.0
R0111,PRJ1548,2024-03-17,30.9
R0111,PRJ1548,2024-03-24,45.1
R0111,PRJ1548,2024-03-31,35.0
R0111,PRJ1548,2024-04-07,38.2
R0111,PRJ1548,2024-04-14,29.0
R0111,PRJ1548,2024-04-21,31.4
R0112,PRJ1439,2024-03-03,37.8
R0112,PRJ1439,2024-03-10,25.3
R0112,PRJ1439,2024-03-17,31.5
R0112,PRJ1439,2024-03-24,18.4
R0112,PRJ1439,2024-03-31,23.6
R0112,PRJ1439,2024-04-07,28.7
R0112,PRJ1439,2024-04-14,34.0
R0112,PRJ1439,2024-04-21,30.0
R0112,PRJ1439,2024-04-28,29.1
R0112,PRJ1819,2024-03-03,34.6
R0112,PRJ1819,2024-03-10,32.6
R0112,PRJ1819,2024-03-17,23.7
R0112,PRJ1819,2024-03-24,31.3
R0112,PRJ1819,2024-03-31,29.3
R0112,PRJ1819,2024-04-07,30.5
R0112,PRJ1819,2024-04-14,29.2
R0112,PRJ1819,2024-04-21,31.4
R0112,PRJ1819,2024-04-28,33.4
R0112,PRJ1157,2024-03-03,4.9
R0112,PRJ1157,2024-03-10,5.4
R0112,PRJ1157,2024-03-17,6.6
R0112,PRJ1157,2024-03-24,6.7
R0112,PRJ1157,2024-03-31,7.4
R0112,PRJ1157,2024-04-07,6.1
R0112,PRJ1157,2024-04-14,5.4
R0112,PRJ1157,2024-04-28,6.7
R0113,PRJ2356,2024-03-03,31.0
R0113,PRJ2356,2024-03-10,22.3
R0113,PRJ2356,2024-03-17,30.6
R0113,PRJ2356,2024-03-24,28.4
R0113,PRJ2356,2024-03-31,35.8
R0113,PRJ2356,2024-04-14,30.9
R0113,PRJ2356,2024-04-21,30.2
R0113,PRJ2356,2024-04-28,25.3
R0114,PRJ1734,2024-03-10,20.1
R0114,PRJ1734,2024-03-17,19.9
R0114,PRJ1734,2024-03-24,16.0
R0114,PRJ1734,2024-03-31,17.0
R0114,PRJ1734,2024-04-07,14.9
R0114,PRJ1734,2024-04-14,12.7
R0114,PRJ1734,2024-04-21,19.9
R0114,PRJ1734,2024-04-28,11.6
R0114,PRJ1618,2024-03-03,24.4
R0114,PRJ1618,2024-03-10,20.6
