driver_id,fleet_type,home_borough
4687,premium,Manhattan
4688,hybrid,Bronx
4689,premium,Bronx
4690,hybrid,Manhattan
4691,standard,Bronx
4692,hybrid,Bronx
4693,hybrid,Brooklyn
4694,premium,Brooklyn
4695,premium,Manhattan
4696,hybrid,Bronx
4697,standard,Manhattan
4698,standard,Bronx
4699,standard,Manhattan
4700,standard,Brooklyn
4701,premium,Queens
4702,standard,Brooklyn
4703,standard,Queens
4704,hybrid,Manhattan
4705,hybrid,Brooklyn
4706,premium,Bronx
4707,hybrid,Brooklyn
4708,premium,Manhattan
4709,hybrid,Brooklyn
4710,hybrid,Manhattan
4711,hybrid,Manhattan
4712,premium,Bronx
4713,premium,Bronx
4714,hybrid,Manhattan
4715,standard,Manhattan
4716,hybrid,Queens
4717,standard,Brooklyn
4718,standard,Queens
4719,premium,Manhattan
4720,premium,Queens
4721,hybrid,Bronx
4722,premium,Brooklyn
4723,hybrid,Brooklyn
4724,standard,Queens
4725,standard,Queens
4726,premium,Brooklyn
4727,premium,Brooklyn
4728,standard,Queens
4729,standard,Brooklyn
4730,premium,Brooklyn
4731,hybrid,Bronx
4732,premium,Manhattan
4733,hybrid,Manhattan
4734,hybrid,Bronx
4735,premium,Queens
4736,hybrid,Bronx
4737,standard,Queens
4738,premium,Manhattan
4739,standard,Bronx
4740,standard,Queens
4741,premium,Queens
4742,standard,Manhattan
4743,premium,Bronx
4744,standard,Brooklyn
4745,premium,Queens
4746,standard,Bronx
4747,premium,Manhattan
4748,premium,Brooklyn
4749,hybrid,Queens
4750,standard,Brooklyn
4751,standard,Manhattan
4752,standard,Queens
4753,premium,Bronx
4754,standard,Manhattan
4755,hybrid,Manhattan
4756,standard,Brooklyn
4757,standard,Queens
4758,standard,Queens
4759,standard,Queens
4760,premium,Bronx
4761,premium,Bronx
4762,premium,Queens
4763,hybrid,Queens
4764,hybrid,Manhattan
4765,hybrid,Bronx
4766,standard,Bronx
4767,hybrid,Bronx
4768,standard,Bronx
4769,hybrid,Bronx
4770,hybrid,Queens
4771,premium,Queens
4772,hybrid,Brooklyn
4773,premium,Queens
4774,standard,Brooklyn
4775,hybrid,Queens
4776,standard,Queens
4777,hybrid,Bronx
4778,hybrid,Queens
4779,premium,Brooklyn
4780,standard,Queens
4781,hybrid,Brooklyn
4782,standard,Manhattan
4783,standard,Brooklyn
4784,hybrid,Bronx
4785,standard,Manhattan
4786,premium,Bronx
4787,hybrid,Brooklyn
4788,hybrid,Brooklyn
4789,hybrid,Brooklyn
4790,standard,Queens
4791,standard,Bronx
4792,hybrid,Bronx
4793,premium,Bronx
4794,premium,Brooklyn
4795,premium,Queens
4796,premium,Manhattan
4797,hybrid,Brooklyn
4798,standard,Manhattan
4799,premium,Queens
4800,hybrid,Queens
4801,hybrid,Bronx
4802,standard,Brooklyn
4803,hybrid,Bronx
4804,hybrid,Manhattan
4805,hybrid,Bronx
4806,premium,Bronx
4807,standard,Manhattan
4808,standard,Queens
4809,standard,Bronx
4810,premium,Queens
4811,hybrid,Brooklyn
4812,premium,Manhattan
4813,standard,Queens
4814,hybrid,Brooklyn
4815,hybrid,Bronx
4816,premium,Manhattan
4817,standard,Queens
4818,hybrid,Bronx
4819,hybrid,Manhattan
4820,hybrid,Manhattan
4821,premium,Brooklyn
4822,premium,Manhattan
4823,hybrid,Brooklyn
4824,premium,Bronx
4825,premium,Bronx
4826,standard,Queens
4827,premium,Brooklyn
4828,premium,Bronx
4829,hybrid,Bronx
4830,hybrid,Queens
4831,standard,Bronx
4832,standard,Bronx
4833,standard,Manhattan
4834,premium,Brooklyn
4835,premium,Queens
4836,hybrid,Bronx
4837,standard,Brooklyn
4838,standard,Brooklyn
4839,hybrid,Manhattan
4840,premium,Bronx
4841,premium,Brooklyn
4842,standard,Manhattan
4843,premium,Bronx
4844,standard,Brooklyn
4845,standard,Bronx
4846,standard,Bronx
4847,hybrid,Queens
4848,hybrid,Bronx
4849,premium,Queens
4850,hybrid,Bronx
4851,standard,Manhattan
4852,premium,Queens
4853,standard,Bronx
4854,standard,Manhattan
4855,standard,Manhattan
4856,premium,Brooklyn
4857,premium,Bronx
4858,standard,Queens
4859,premium,Bronx
4860,hybrid,Queens
4861,premium,Queens
4862,premium,Bronx
4863,premium,Manhattan
4864,standard,Bronx
4865,hybrid,Manhattan
4866,hybrid,Brooklyn
4867,standard,Queens
4868,premium,Queens
4869,hybrid,Queens
4870,premium,Bronx
4871,hybrid,Queens
4872,hybrid,Brooklyn
4873,premium,Bronx
4874,hybrid,Brooklyn
4875,standard,Bronx
4876,standard,Manhattan
4877,standard,Manhattan
4878,premium,Brooklyn
4879,standard,Brooklyn
4880,standard,Bronx
4881,hybrid,Bronx
4882,standard,Bronx
4883,hybrid,Queens
4884,hybrid,Brooklyn
4885,hybrid,Manhattan
4886,standard,Manhattan
4887,standard,Brooklyn
4888,hybrid,Queens
4889,premium,Bronx
4890,premium,Manhattan
4891,hybrid,Bronx
4892,hybrid,Queens
4893,premium,Queens
4894,hybrid,Queens
4895,standard,Manhattan
4896,standard,Bronx
4897,hybrid,Brooklyn
4898,standard,Manhattan
4899,hybrid,Bronx
4900,premium,Manhattan
4901,standard,Queens
4902,premium,Brooklyn
4903,standard,Queens
4904,hybrid,Queens
4905,standard,Manhattan
4906,premium,Bronx
4907,standard,Brooklyn
4908,premium,Queens
4909,standard,Queens
4910,hybrid,Queens
4911,standard,Bronx
4912,premium,Bronx
4913,hybrid,Brooklyn
4914,hybrid,Queens
4915,hybrid,Manhattan
4916,premium,Brooklyn
4917,hybrid,Bronx
4918,standard,Bronx
4919,premium,Brooklyn
4920,premium,Manhattan
4921,standard,Queens
4922,hybrid,Manhattan
4923,premium,Manhattan
4924,premium,Brooklyn
4925,premium,Brooklyn
4926,premium,Queens
4927,premium,Queens
4928,standard,Manhattan
4929,standard,Brooklyn
4930,premium,Bronx
4931,hybrid,Manhattan
4932,standard,Bronx
4933,hybrid,Queens
4934,premium,Bronx
4935,premium,Manhattan
4936,premium,Manhattan
4937,premium,Bronx
4938,premium,Queens
4939,standard,Queens
4940,standard,Bronx
4941,premium,Manhattan
4942,premium,Queens
4943,premium,Bronx
4944,standard,Manhattan
4945,standard,Bronx
4946,hybrid,Brooklyn
4947,premium,Queens
4948,hybrid,Queens
4949,standard,Manhattan
4950,hybrid,Manhattan
4951,standard,Queens
4952,hybrid,Manhattan
4953,premium,Brooklyn
4954,hybrid,Brooklyn
4955,standard,Bronx
4956,standard,Queens
4957,standard,Queens
4958,hybrid,Bronx
4959,premium,Bronx
4960,premium,Queens
4961,premium,Bronx
4962,standard,Bronx
4963,hybrid,Brooklyn
4964,hybrid,Queens
4965,premium,Queens
4966,standard,Brooklyn
4967,hybrid,Brooklyn
4968,premium,Queens
4969,standard,Bronx
4970,premium,Manhattan
4971,standard,Brooklyn
4972,standard,Brooklyn
4973,hybrid,Brooklyn
4974,premium,Brooklyn
4975,hybrid,Bronx
4976,standard,Manhattan
4977,hybrid,Brooklyn
4978,premium,Brooklyn
4979,hybrid,Bronx
4980,premium,Manhattan
4981,standard,Manhattan
4982,standard,Queens
4983,hybrid,Queens
4984,premium,Queens
4985,premium,Bronx
4986,standard,Manhattan
4987,standard,Manhattan
4988,hybrid,Queens
4989,premium,Bronx
4990,premium,Queens
4991,premium,Queens
4992,standard,Queens
4993,premium,Manhattan
4994,hybrid,Manhattan
4995,premium,Bronx
4996,premium,Manhattan
4997,hybrid,Brooklyn
4998,standard,Queens
4999,standard,Brooklyn
5000,hybrid,Brooklyn
5001,hybrid,Brooklyn
5002,premium,Queens
5003,hybrid,Queens
5004,standard,Queens
5005,standard,Bronx
5006,standard,Bronx
5007,premium,Manhattan
5008,standard,Queens
5009,hybrid,Manhattan
5010,hybrid,Manhattan
5011,premium,Brooklyn
5012,standard,Queens
5013,premium,Bronx
5014,standard,Bronx
5015,standard,Bronx
5016,hybrid,Brooklyn
5017,hybrid,Queens
5018,premium,Manhattan
5019,hybrid,Bronx
5020,hybrid,Queens
5021,standard,Queens
5022,premium,Manhattan
5023,hybrid,Brooklyn
5024,standard,Manhattan
5025,standard,Brooklyn
5026,standard,Manhattan
5027,hybrid,Bronx
5028,premium,Bronx
5029,standard,Brooklyn
5030,premium,Bronx
5031,premium,Queens
5032,hybrid,Bronx
5033,standard,Brooklyn
5034,premium,Queens
5035,premium,Queens
5036,hybrid,Queens
5037,premium,Bronx
5038,premium,Brooklyn
5039,premium,Queens
5040,standard,Brooklyn
5041,premium,Manhattan
5042,standard,Bronx
5043,standard,Brooklyn
5044,standard,Queens
5045,hybrid,Brooklyn
5046,hybrid,Manhattan
5047,hybrid,Brooklyn
5048,hybrid,Queens
5049,hybrid,Brooklyn
5050,premium,Brooklyn
5051,hybrid,Manhattan
5052,hybrid,Queens
5053,standard,Manhattan
5054,hybrid,Brooklyn
5055,premium,Queens
5056,premium,Bronx
5057,premium,Manhattan
5058,standard,Manhattan
5059,hybrid,Bronx
5060,hybrid,Manhattan
5061,hybrid,Brooklyn
5062,premium,Manhattan
5063,hybrid,Brooklyn
5064,standard,Brooklyn
5065,premium,Manhattan
5066,standard,Manhattan
5067,premium,Bronx
5068,hybrid,Brooklyn
5069,hybrid,Manhattan
5070,standard,Bronx
5071,standard,Brooklyn
5072,hybrid,Queens
5073,premium,Manhattan
5074,hybrid,Brooklyn
5075,standard,Bronx
5076,standard,Queens
5077,premium,Manhattan
5078,hybrid,Manhattan
5079,hybrid,Brooklyn
5080,standard,Brooklyn
5081,hybrid,Bronx
5082,standard,Brooklyn
5083,standard,Bronx
5084,premium,Brooklyn
5085,hybrid,Manhattan
5086,premium,Brooklyn
5087,premium,Queens
5088,premium,Manhattan
5089,premium,Bronx
5090,standard,Brooklyn
5091,standard,Bronx
5092,standard,Brooklyn
5093,standard,Brooklyn
5094,standard,Brooklyn
5095,standard,Bronx
5096,standard,Manhattan
5097,premium,Bronx
5098,premium,Brooklyn
5099,hybrid,Brooklyn
5100,hybrid,Brooklyn
5101,hybrid,Manhattan
5102,hybrid,Queens
5103,standard,Manhattan
5104,hybrid,Manhattan
5105,premium,Bronx
5106,standard,Queens
5107,standard,Queens
5108,premium,Bronx
5109,premium,Queens
5110,hybrid,Bronx
5111,hybrid,Queens
5112,standard,Brooklyn
5113,premium,Queens
5114,premium,Queens
5115,standard,Manhattan
5116,premium,Manhattan
5117,hybrid,Queens
5118,premium,Brooklyn
5119,hybrid,Bronx
5120,premium,Brooklyn
5121,hybrid,Brooklyn
5122,premium,Queens
5123,hybrid,Brooklyn
5124,hybrid,Bronx
5125,premium,Brooklyn
5126,standard,Manhattan
5127,hybrid,Manhattan
5128,hybrid,Manhattan
5129,premium,Brooklyn
5130,hybrid,Brooklyn
5131,premium,Bronx
5132,standard,Queens
5133,hybrid,Manhattan
5134,hybrid,Bronx
5135,standard,Queens
5136,hybrid,Bronx
5137,hybrid,Manhattan
5138,hybrid,Manhattan
5139,standard,Bronx
5140,standard,Manhattan
5141,hybrid,Queens
5142,premium,Queens
5143,standard,Queens
5144,standard,Manhattan
5145,standard,Brooklyn
5146,premium,Brooklyn
5147,standard,Bronx
5148,hybrid,Brooklyn
5149,standard,Bronx
5150,hybrid,Bronx
5151,standard,Brooklyn
5152,standard,Bronx
5153,standard,Bronx
5154,standard,Brooklyn
5155,hybrid,Bronx
5156,standard,Bronx
5157,hybrid,Brooklyn
5158,hybrid,Queens
5159,hybrid,Queens
5160,hybrid,Bronx
5161,hybrid,Brooklyn
5162,standard,Queens
5163,standard,Queens
5164,hybrid,Manhattan
5165,hybrid,Manhattan
5166,premium,Queens
5167,hybrid,Manhattan
5168,hybrid,Bronx
5169,hybrid,Bronx
5170,premium,Manhattan
5171,premium,Brooklyn
5172,hybrid,Manhattan
5173,premium,Manhattan
5174,premium,Bronx
5175,standard,Bronx
5176,standard,Bronx
5177,premium,Bronx
5178,hybrid,Brooklyn
5179,standard,Brooklyn
5180,standard,Manhattan
5181,premium,Brooklyn
5182,standard,Bronx
5183,standard,Queens
5184,standard,Manhattan
5185,hybrid,Manhattan
5186,hybrid,Queens
5187,premium,Queens
5188,hybrid,Manhattan
5189,premium,Manhattan
5190,hybrid,Manhattan
5191,standard,Brooklyn
5192,standard,Brooklyn
5193,standard,Manhattan
5194,hybrid,Queens
5195,standard,Bronx
5196,premium,Queens
5197,hybrid,Manhattan
5198,standard,Manhattan
5199,hybrid,Brooklyn
5200,hybrid,Bronx
5201,hybrid,Brooklyn
5202,standard,Bronx
5203,standard,Queens
5204,standard,Bronx
5205,standard,Queens
5206,premium,Queens
5207,premium,Bronx
5208,premium,Brooklyn
5209,premium,Manhattan
5210,standard,Manhattan
5211,standard,Brooklyn
5212,standard,Queens
5213,premium,Bronx
5214,premium,Queens
5215,standard,Brooklyn
5216,hybrid,Manhattan
5217,standard,Manhattan
5218,premium,Bronx
5219,standard,Queens
5220,hybrid,Queens
5221,standard,Queens
5222,premium,Manhattan
5223,premium,Queens
5224,standard,Queens
5225,hybrid,Manhattan
5226,hybrid,Manhattan
5227,standard,Bronx
5228,premium,Manhattan
5229,hybrid,Brooklyn
5230,premium,Manhattan
5231,hybrid,Brooklyn
5232,premium,Queens
5233,hybrid,Manhattan
5234,standard,Manhattan
5235,standard,Bronx
5236,premium,Bronx
5237,hybrid,Bronx
5238,hybrid,Brooklyn
5239,premium,Bronx
5240,hybrid,Manhattan
5241,hybrid,Brooklyn
5242,premium,Queens
5243,standard,Manhattan
5244,hybrid,Bronx
5245,standard,Manhattan
5246,premium,Manhattan
5247,standard,Brooklyn
5248,hybrid,Bronx
5249,premium,Bronx
5250,premium,Queens
5251,hybrid,Manhattan
5252,hybrid,Brooklyn
5253,standard,Bronx
5254,hybrid,Brooklyn
5255,premium,Bronx
5256,hybrid,Manhattan
5257,premium,Queens
5258,hybrid,Brooklyn
5259,standard,Brooklyn
5260,standard,Queens
5261,premium,Manhattan
5262,hybrid,Queens
5263,premium,Queens
5264,standard,Manhattan
5265,standard,Queens
5266,standard,Queens
5267,standard,Brooklyn
5268,premium,Bronx
5269,premium,Bronx
5270,standard,Manhattan
5271,premium,Queens
5272,premium,Manhattan
5273,hybrid,Bronx
5274,standard,Brooklyn
5275,premium,Queens
5276,hybrid,Queens
5277,standard,Queens
5278,hybrid,Queens
5279,hybrid,Manhattan
5280,hybrid,Bronx
5281,premium,Bronx
5282,hybrid,Bronx
5283,standard,Manhattan
5284,standard,Manhattan
5285,standard,Brooklyn
5286,premium,Queens
5287,standard,Manhattan
5288,premium,Bronx
5289,premium,Queens
5290,hybrid,Manhattan
5291,standard,Brooklyn
5292,premium,Manhattan
5293,premium,Bronx
5294,hybrid,Brooklyn
5295,hybrid,Queens
5296,premium,Brooklyn
5297,hybrid,Brooklyn
5298,standard,Manhattan
5299,hybrid,Queens
5300,premium,Bronx
5301,standard,Manhattan
5302,standard,Manhattan
5303,hybrid,Manhattan
5304,standard,Manhattan
5305,standard,Queens
5306,standard,Bronx
5307,standard,Queens
5308,premium,Queens
5309,hybrid,Brooklyn
5310,standard,Brooklyn
5311,hybrid,Brooklyn
5312,premium,Bronx
5313,standard,Bronx
5314,hybrid,Queens
5315,premium,Manhattan
5316,standard,Brooklyn
5317,hybrid,Brooklyn
5318,premium,Manhattan
5319,standard,Brooklyn
5320,premium,Queens
5321,premium,Bronx
5322,standard,Queens
5323,premium,Manhattan
5324,standard,Brooklyn
5325,premium,Bronx
5326,standard,Bronx
5327,hybrid,Brooklyn
5328,hybrid,Queens
5329,hybrid,Bronx
5330,hybrid,Queens
5331,hybrid,Brooklyn
5332,hybrid,Brooklyn
5333,premium,Bronx
5334,standard,Queens
5335,hybrid,Bronx
5336,hybrid,Bronx
5337,premium,Bronx
5338,standard,Queens
5339,standard,Queens
5340,hybrid,Queens
5341,standard,Bronx
5342,premium,Bronx
5343,standard,Brooklyn
5344,hybrid,Bronx
5345,hybrid,Manhattan
5346,hybrid,Bronx
5347,standard,Brooklyn
5348,premium,Brooklyn
5349,standard,Brooklyn
5350,premium,Queens
5351,premium,Manhattan
5352,standard,Brooklyn
5353,hybrid,Brooklyn
5354,hybrid,Manhattan
5355,standard,Bronx
5356,hybrid,Bronx
5357,hybrid,Brooklyn
5358,hybrid,Queens
5359,premium,Bronx
5360,standard,Manhattan
5361,hybrid,Manhattan
5362,hybrid,Manhattan
5363,premium,Brooklyn
5364,premium,Queens
5365,standard,Brooklyn
5366,hybrid,Bronx
5367,hybrid,Bronx
5368,premium,Queens
5369,premium,Brooklyn
5370,hybrid,Bronx
5371,hybrid,Brooklyn
5372,premium,Brooklyn
5373,standard,Bronx
5374,standard,Brooklyn
5375,standard,Queens
5376,premium,Bronx
5377,premium,Manhattan
5378,premium,Brooklyn
5379,standard,Brooklyn
5380,standard,Brooklyn
5381,premium,Manhattan
5382,standard,Bronx
5383,premium,Manhattan
5384,premium,Manhattan
5385,hybrid,Manhattan
5386,standard,Bronx
5387,premium,Manhattan
5388,standard,Brooklyn
5389,hybrid,Manhattan
5390,hybrid,Queens
5391,premium,Queens
5392,standard,Bronx
5393,standard,Brooklyn
5394,hybrid,Manhattan
5395,standard,Bronx
5396,hybrid,Brooklyn
5397,hybrid,Brooklyn
5398,premium,Bronx
5399,standard,Manhattan
5400,premium,Bronx
5401,hybrid,Manhattan
5402,hybrid,Bronx
5403,hybrid,Bronx
5404,hybrid,Bronx
5405,premium,Brooklyn
5406,hybrid,Queens
5407,standard,Brooklyn
5408,standard,Brooklyn
5409,premium,Queens
5410,standard,Bronx
5411,premium,Brooklyn
5412,hybrid,Bronx
5413,premium,Manhattan
5414,hybrid,Manhattan
5415,standard,Manhattan
5416,standard,Bronx
5417,standard,Manhattan
5418,standard,Queens
5419,standard,Brooklyn
5420,hybrid,Manhattan
5421,premium,Brooklyn
5422,hybrid,Bronx
5423,hybrid,Brooklyn
5424,premium,Bronx
5425,premium,Manhattan
5426,premium,Bronx
5427,hybrid,Manhattan
5428,hybrid,Brooklyn
5429,premium,Brooklyn
5430,premium,Brooklyn
5431,standard,Queens
5432,premium,Bronx
5433,hybrid,Manhattan
5434,standard,Brooklyn
5435,standard,Brooklyn
5436,premium,Bronx
5437,premium,Queens
5438,hybrid,Bronx
5439,standard,Manhattan
5440,premium,Manhattan
5441,standard,Bronx
5442,standard,Brooklyn
5443,hybrid,Bronx
5444,standard,Bronx
5445,premium,Queens
5446,premium,Queens
5447,hybrid,Bronx
5448,premium,Manhattan
5449,standard,Manhattan
5450,hybrid,Manhattan
5451,standard,Manhattan
5452,standard,Bronx
5453,hybrid,Queens
5454,premium,Queens
5455,premium,Bronx
5456,premium,Queens
5457,hybrid,Queens
5458,hybrid,Bronx
5459,standard,Bronx
5460,premium,Brooklyn
5461,standard,Brooklyn
5462,standard,Bronx
5463,hybrid,Bronx
5464,hybrid,Queens
5465,hybrid,Manhattan
5466,standard,Bronx
5467,premium,Brooklyn
5468,hybrid,Brooklyn
5469,standard,Bronx
5470,hybrid,Manhattan
5471,premium,Manhattan
5472,standard,Bronx
5473,standard,Queens
5474,premium,Queens
5475,standard,Manhattan
5476,hybrid,Bronx
5477,hybrid,Queens
5478,premium,Manhattan
5479,hybrid,Brooklyn
5480,standard,Brooklyn
5481,standard,Queens
5482,hybrid,Manhattan
5483,premium,Manhattan
5484,standard,Bronx
5485,standard,Brooklyn
5486,standard,Manhattan
5487,standard,Brooklyn
5488,hybrid,Manhattan
5489,standard,Bronx
5490,hybrid,Brooklyn
5491,standard,Brooklyn
5492,premium,Manhattan
5493,standard,Bronx
5494,premium,Brooklyn
5495,premium,Bronx
5496,standard,Manhattan
5497,hybrid,Bronx
5498,hybrid,Brooklyn
5499,premium,Queens
5500,hybrid,Queens
5501,premium,Queens
5502,premium,Brooklyn
5503,standard,Queens
5504,standard,Manhattan
5505,premium,Manhattan
5506,premium,Manhattan
5507,standard,Bronx
5508,standard,Manhattan
5509,standard,Queens
5510,standard,Manhattan
5511,premium,Brooklyn
5512,standard,Manhattan
5513,premium,Queens
5514,hybrid,Bronx
5515,premium,Brooklyn
5516,hybrid,Manhattan
5517,hybrid,Brooklyn
5518,hybrid,Queens
5519,hybrid,Manhattan
5520,premium,Brooklyn
5521,standard,Manhattan
5522,standard,Manhattan
5523,premium,Bronx
5524,hybrid,Queens
5525,standard,Manhattan
5526,hybrid,Manhattan
5527,standard,Queens
5528,premium,Brooklyn
5529,premium,Queens
5530,premium,Manhattan
5531,standard,Manhattan
5532,standard,Queens
5533,premium,Queens
5534,hybrid,Brooklyn
5535,premium,Manhattan
5536,standard,Brooklyn
5537,standard,Queens
5538,premium,Manhattan
5539,standard,Brooklyn
5540,premium,Queens
5541,hybrid,Manhattan
5542,premium,Brooklyn
5543,standard,Queens
5544,standard,Bronx
5545,hybrid,Brooklyn
5546,hybrid,Manhattan
5547,standard,Queens
5548,premium,Queens
5549,hybrid,Manhattan
5550,hybrid,Brooklyn
5551,premium,Queens
5552,premium,Manhattan
5553,hybrid,Bronx
5554,hybrid,Brooklyn
5555,standard,Bronx
5556,standard,Manhattan
5557,premium,Bronx
5558,standard,Manhattan
5559,hybrid,Manhattan
5560,standard,Queens
5561,hybrid,Manhattan
5562,premium,Brooklyn
5563,hybrid,Brooklyn
5564,hybrid,Queens
5565,hybrid,Manhattan
5566,standard,Queens
5567,hybrid,Queens
5568,standard,Manhattan
5569,hybrid,Bronx
5570,standard,Manhattan
5571,hybrid,Brooklyn
5572,premium,Queens
5573,standard,Bronx
5574,hybrid,Brooklyn
5575,standard,Manhattan
5576,standard,Queens
5577,hybrid,Manhattan
5578,standard,Queens
5579,hybrid,Queens
5580,standard,Brooklyn
5581,standard,Manhattan
5582,standard,Manhattan
5583,standard,Queens
5584,hybrid,Queens
5585,premium,Queens
5586,hybrid,Bronx
5587,hybrid,Manhattan
5588,hybrid,Brooklyn
5589,standard,Bronx
5590,hybrid,Bronx
5591,premium,Bronx
5592,hybrid,Queens
5593,hybrid,Bronx
5594,hybrid,Queens
5595,premium,Queens
5596,hybrid,Bronx
5597,hybrid,Manhattan
5598,hybrid,Manhattan
5599,standard,Manhattan
5600,premium,Queens
5601,premium,Bronx
5602,hybrid,Manhattan
5603,hybrid,Bronx
5604,premium,Manhattan
5605,premium,Brooklyn
5606,hybrid,Queens
5607,premium,Brooklyn
5608,hybrid,Bronx
5609,hybrid,Brooklyn
5610,premium,Brooklyn
5611,premium,Queens
5612,standard,Manhattan
5613,premium,Queens
5614,premium,Brooklyn
5615,premium,Manhattan
5616,hybrid,Manhattan
5617,premium,Manhattan
5618,hybrid,Bronx
5619,hybrid,Brooklyn
5620,premium,Brooklyn
5621,premium,Queens
5622,standard,Bronx
5623,hybrid,Manhattan
5624,hybrid,Queens
5625,hybrid,Manhattan
5626,premium,Queens
5627,standard,Brooklyn
5628,hybrid,Queens
5629,hybrid,Bronx
5630,hybrid,Brooklyn
5631,standard,Bronx
5632,standard,Brooklyn
5633,hybrid,Brooklyn
5634,standard,Manhattan
5635,premium,Bronx
5636,hybrid,Manhattan
5637,standard,Manhattan
5638,premium,Manhattan
5639,hybrid,Manhattan
5640,standard,Brooklyn
5641,hybrid,Queens
5642,hybrid,Bronx
5643,hybrid,Brooklyn
5644,premium,Bronx
5645,hybrid,Bronx
5646,standard,Manhattan
5647,hybrid,Manhattan
5648,standard,Brooklyn
5649,premium,Bronx
5650,premium,Brooklyn
5651,hybrid,Brooklyn
5652,standard,Bronx
5653,premium,Manhattan
5654,standard,Queens
5655,premium,Bronx
5656,premium,Manhattan
5657,standard,Queens
5658,standard,Brooklyn
5659,premium,Bronx
5660,premium,Bronx
5661,standard,Brooklyn
5662,premium,Brooklyn
5663,standard,Manhattan
5664,standard,Bronx
5665,standard,Manhattan
5666,hybrid,Bronx
5667,standard,Queens
5668,hybrid,Queens
5669,premium,Bronx
5670,premium,Bronx
5671,standard,Brooklyn
5672,hybrid,Manhattan
5673,hybrid,Brooklyn
5674,hybrid,Brooklyn
5675,hybrid,Bronx
5676,hybrid,Brooklyn
5677,premium,Manhattan
5678,standard,Brooklyn
5679,hybrid,Bronx
5680,standard,Brooklyn
5681,standard,Brooklyn
5682,premium,Brooklyn
5683,hybrid,Queens
5684,hybrid,Bronx
5685,standard,Manhattan
5686,standard,Queens
5687,standard,Manhattan
5688,hybrid,Brooklyn
5689,hybrid,Manhattan
5690,premium,Brooklyn
5691,standard,Brooklyn
5692,standard,Queens
5693,premium,Queens
5694,standard,Queens
5695,hybrid,Manhattan
5696,premium,Bronx
5697,hybrid,Bronx
5698,premium,Bronx
5699,standard,Bronx
5700,standard,Queens
5701,hybrid,Queens
5702,hybrid,Queens
5703,hybrid,Brooklyn
5704,hybrid,Manhattan
5705,hybrid,Brooklyn
5706,standard,Bronx
5707,standard,Bronx
5708,hybrid,Manhattan
5709,standard,Manhattan
5710,premium,Manhattan
5711,standard,Queens
5712,hybrid,Brooklyn
5713,premium,Manhattan
5714,premium,Manhattan
5715,standard,Brooklyn
5716,hybrid,Manhattan
5717,hybrid,Queens
5718,standard,Bronx
5719,hybrid,Manhattan
5720,hybrid,Manhattan
5721,hybrid,Manhattan
5722,standard,Queens
5723,standard,Brooklyn
5724,premium,Queens
5725,standard,Manhattan
5726,standard,Bronx
5727,standard,Queens
5728,premium,Brooklyn
5729,premium,Manhattan
5730,hybrid,Manhattan
5731,standard,Bronx
5732,standard,Bronx
5733,standard,Bronx
5734,premium,Queens
5735,premium,Bronx
5736,standard,Queens
5737,premium,Brooklyn
5738,premium,Manhattan
5739,hybrid,Bronx
5740,premium,Manhattan
5741,hybrid,Queens
5742,standard,Brooklyn
5743,premium,Bronx
5744,hybrid,Manhattan
5745,hybrid,Queens
5746,premium,Bronx
5747,standard,Bronx
5748,hybrid,Bronx
5749,standard,Bronx
5750,standard,Manhattan
5751,premium,Bronx
5752,standard,Brooklyn
5753,premium,Queens
5754,premium,Bronx
5755,premium,Bronx
5756,premium,Brooklyn
5757,hybrid,Queens
5758,standard,Brooklyn
5759,premium,Manhattan
5760,standard,Queens
5761,standard,Manhattan
5762,hybrid,Manhattan
5763,hybrid,Manhattan
5764,hybrid,Bronx
5765,standard,Bronx
5766,premium,Brooklyn
5767,premium,Manhattan
5768,hybrid,Manhattan
5769,hybrid,Brooklyn
5770,standard,Manhattan
5771,premium,Queens
5772,hybrid,Brooklyn
5773,standard,Queens
5774,standard,Brooklyn
5775,premium,Brooklyn
5776,hybrid,Queens
5777,hybrid,Manhattan
5778,hybrid,Brooklyn
5779,premium,Manhattan
5780,standard,Manhattan
5781,hybrid,Queens
5782,premium,Queens
5783,standard,Manhattan
5784,standard,Brooklyn
5785,standard,Manhattan
5786,hybrid,Brooklyn
5787,standard,Manhattan
5788,hybrid,Manhattan
5789,hybrid,Manhattan
5790,premium,Manhattan
5791,standard,Queens
5792,hybrid,Manhattan
5793,standard,Brooklyn
5794,hybrid,Brooklyn
5795,hybrid,Brooklyn
5796,premium,Queens
5797,premium,Brooklyn
5798,hybrid,Bronx
5799,premium,Queens
5800,standard,Queens
5801,hybrid,Brooklyn
5802,premium,Brooklyn
5803,standard,Bronx
5804,hybrid,Brooklyn
5805,hybrid,Bronx
5806,standard,Queens
5807,hybrid,Brooklyn
5808,hybrid,Manhattan
5809,premium,Queens
5810,premium,Brooklyn
5811,standard,Manhattan
5812,premium,Brooklyn
5813,premium,Manhattan
5814,standard,Brooklyn
5815,premium,Manhattan
5816,premium,Bronx
5817,standard,Manhattan
5818,standard,Queens
5819,premium,Manhattan
5820,premium,Queens
5821,standard,Brooklyn
5822,premium,Bronx
5823,premium,Bronx
5824,standard,Bronx
5825,premium,Bronx
5826,premium,Queens
5827,premium,Bronx
5828,standard,Queens
5829,premium,Manhattan
5830,standard,Bronx
5831,hybrid,Brooklyn
5832,standard,Bronx
