spell_id,employee_id,business_unit_id,home_department_id,hire_date,term_date,term_reason,worker_category
SPL00324,EMP00324,BU01,DEPT08,2021-07-23,,,regular_part_time
SPL00325,EMP00325,BU01,DEPT08,2020-01-20,,,regular_full_time
SPL00326,EMP00326,BU01,DEPT09,2023-09-03,2024-04-23,layoff,regular_full_time
SPL00327,EMP00327,BU02,DEPT03,2021-01-06,2024-02-04,resignation,regular_part_time
SPL00328,EMP00328,BU02,DEPT05,2021-10-04,,,regular_full_time
SPL00329,EMP00329,BU01,DEPT02,2020-03-23,,,regular_full_time
SPL00330,EMP00330,BU01,DEPT02,2023-11-19,2024-05-27,layoff,regular_full_time
SPL00331,EMP00331,BU01,DEPT02,2022-12-21,2024-02-19,resignation,regular_part_time
SPL00332,EMP00332,BU01,DEPT07,2023-02-24,2024-03-27,involuntary_termination,regular_full_time
SPL00333,EMP00333,BU02,DEPT10,2019-10-25,,,regular_full_time
SPL00334,EMP00334,BU02,DEPT03,2019-05-20,,,regular_part_time
SPL00335,EMP00335,BU01,DEPT02,2020-07-05,2023-03-18,resignation,regular_full_time
SPL00336,EMP00336,BU01,DEPT07,2020-04-24,2022-02-18,resignation,regular_part_time
SPL00337,EMP00337,BU01,DEPT07,2022-10-29,,,regular_full_time
SPL00338,EMP00338,BU02,DEPT03,2020-08-26,,,contractor
SPL00339,EMP00339,BU02,DEPT05,2019-02-17,,,contractor
SPL00340,EMP00340,BU02,DEPT10,2023-09-25,2024-02-23,resignation,intern
SPL00341,EMP00341,BU01,DEPT08,2022-03-03,2024-01-03,layoff,regular_full_time
SPL00342,EMP00342,BU01,DEPT07,2021-08-09,,,regular_full_time
SPL00343,EMP00343,BU02,DEPT10,2019-05-17,,,contractor
SPL00344,EMP00344,BU01,DEPT08,2023-08-17,2024-05-15,layoff,regular_full_time
SPL00345,EMP00345,BU01,DEPT07,2021-05-10,2022-12-27,resignation,regular_full_time
SPL00346,EMP00346,BU01,DEPT08,2020-11-17,,,contractor
SPL00347,EMP00347,BU01,DEPT02,2019-01-07,,,regular_full_time
SPL00348,EMP00348,BU02,DEPT04,2022-09-19,2024-04-01,layoff,regular_full_time
SPL00349,EMP00349,BU01,DEPT09,2021-04-17,2023-07-24,resignation,regular_full_time
SPL00350,EMP00350,BU02,DEPT10,2020-04-13,,,regular_full_time
SPL00351,EMP00351,BU01,DEPT02,2022-02-27,2024-01-11,layoff,intern
SPL00352,EMP00352,BU01,DEPT02,2021-01-23,2024-03-16,resignation,regular_full_time
SPL00353,EMP00353,BU01,DEPT08,2019-10-07,2022-02-28,resignation,regular_part_time
SPL00354,EMP00354,BU02,DEPT10,2021-02-26,,,regular_full_time
SPL00355,EMP00355,BU01,DEPT08,2023-01-11,2024-06-14,resignation,contractor
SPL00356,EMP00356,BU02,DEPT06,2022-10-07,2024-01-25,resignation,regular_part_time
SPL00357,EMP00357,BU01,DEPT07,2019-12-13,,,regular_full_time
SPL00358,EMP00358,BU02,DEPT10,2020-01-05,2022-08-16,resignation,intern
SPL00359,EMP00359,BU01,DEPT08,2020-07-03,2024-03-23,resignation,contractor
SPL00360,EMP00360,BU01,DEPT02,2019-09-27,,,regular_full_time
SPL00361,EMP00361,BU02,DEPT04,2021-05-13,,,regular_full_time
SPL00362,EMP00362,BU01,DEPT07,2023-04-10,2024-06-07,resignation,intern
SPL00363,EMP00363,BU01,DEPT02,2019-07-17,,,regular_part_time
SPL00364,EMP00364,BU02,DEPT06,2022-05-18,2024-05-21,retirement,contractor
SPL00365,EMP00365,BU02,DEPT06,2024-05-16,,,regular_part_time
SPL00366,EMP00366,BU01,DEPT02,2023-01-24,2024-03-06,retirement,regular_full_time
SPL00367,EMP00367,BU02,DEPT10,2021-10-03,,,regular_full_time
SPL00368,EMP00368,BU02,DEPT06,2022-03-07,,,regular_full_time
SPL00369,EMP00369,BU02,DEPT10,2020-05-19,,,regular_full_time
SPL00370,EMP00370,BU02,DEPT04,2021-11-08,,,regular_part_time
SPL00371,EMP00371,BU02,DEPT03,2021-02-20,,,regular_full_time
SPL00372,EMP00372,BU01,DEPT08,2020-12-02,,,regular_full_time
SPL00373,EMP00373,BU01,DEPT08,2019-07-13,,,regular_part_time
SPL00374,EMP00374,BU01,DEPT07,2020-07-20,,,intern
SPL00375,EMP00375,BU02,DEPT05,2020-02-18,,,regular_full_time
SPL00376,EMP00376,BU01,DEPT07,2020-11-02,,,regular_full_time
SPL00377,EMP00377,BU01,DEPT01,2020-09-30,2024-04-10,resignation,regular_full_time
SPL00378,EMP00378,BU01,DEPT09,2022-01-28,2024-03-25,resignation,regular_full_time
SPL00379,EMP00379,BU01,DEPT04,2021-11-11,2023-11-27,involuntary_termination,regular_part_time
SPL00380,EMP00380,BU01,DEPT07,2023-09-24,2024-06-26,involuntary_termination,regular_full_time
SPL00381,EMP00381,BU02,DEPT03,2019-08-04,2023-02-01,involuntary_termination,regular_part_time
SPL00382,EMP00382,BU01,DEPT04,2022-06-20,,,regular_full_time
SPL00383,EMP00383,BU01,DEPT02,2019-04-26,,,regular_full_time
SPL00384,EMP00384,BU02,DEPT04,2020-11-27,2022-08-27,resignation,intern
SPL00385,EMP00385,BU01,DEPT01,2019-09-23,,,regular_full_time
SPL00386,EMP00386,BU01,DEPT02,2019-06-29,,,regular_full_time
SPL00387,EMP00387,BU02,DEPT05,2023-01-04,,,regular_part_time
SPL00388,EMP00388,BU02,DEPT03,2022-03-02,,,regular_full_time
SPL00389,EMP00389,BU02,DEPT03,2021-04-06,2024-03-15,resignation,regular_full_time
SPL00390,EMP00390,BU01,DEPT07,2021-06-10,,,regular_full_time
SPL00391,EMP00391,BU02,DEPT10,2022-10-05,2024-04-29,resignation,regular_part_time
SPL00392,EMP00392,BU02,DEPT06,2020-10-20,,,regular_full_time
SPL00393,EMP00393,BU01,DEPT07,2019-08-11,2023-08-08,involuntary_termination,regular_full_time
SPL00394,EMP00394,BU01,DEPT02,2020-08-10,,,regular_full_time
SPL00395,EMP00395,BU01,DEPT01,2022-05-15,2023-11-15,resignation,regular_part_time
SPL00396,EMP00396,BU02,DEPT03,2022-09-06,,,regular_full_time
SPL00397,EMP00397,BU02,DEPT03,2023-03-17,,,regular_part_time
SPL00398,EMP00398,BU02,DEPT03,2020-04-17,,,regular_full_time
SPL00399,EMP00399,BU02,DEPT03,2022-12-08,,,regular_full_time
SPL00400,EMP00400,BU01,DEPT01,2024-01-24,2024-06-10,layoff,regular_part_time
SPL00401,EMP00401,BU01,DEPT09,2020-10-29,2022-08-29,resignation,regular_full_time
SPL00402,EMP00402,BU01,DEPT01,2021-09-10,2024-03-17,involuntary_termination,regular_full_time
SPL00403,EMP00403,BU01,DEPT02,2022-11-14,,,regular_full_time
SPL00404,EMP00404,BU02,DEPT05,2019-03-06,2023-07-30,resignation,regular_full_time
SPL00405,EMP00405,BU01,DEPT04,2020-07-31,2024-01-23,layoff,regular_full_time
SPL00406,EMP00406,BU01,DEPT07,2023-02-22,2023-12-25,resignation,contractor
SPL00407,EMP00407,BU02,DEPT09,2022-06-27,2024-03-04,layoff,contractor
SPL00408,EMP00408,BU01,DEPT02,2022-03-06,2024-05-01,resignation,contractor
SPL00409,EMP00409,BU02,DEPT09,2024-02-14,,,contractor
SPL00410,EMP00410,BU01,DEPT07,2021-05-26,2023-10-26,retirement,regular_part_time
SPL00411,EMP00411,BU01,DEPT08,2019-12-14,,,regular_full_time
SPL00412,EMP00412,BU01,DEPT08,2021-10-04,2023-03-07,layoff,regular_full_time
SPL00413,EMP00413,BU02,DEPT06,2024-05-17,,,regular_full_time
SPL00414,EMP00414,BU01,DEPT01,2021-06-08,2022-12-21,involuntary_termination,regular_full_time
SPL00415,EMP00415,BU01,DEPT01,2023-11-13,2024-03-06,layoff,regular_full_time
SPL00416,EMP00416,BU02,DEPT05,2020-07-02,2023-05-06,resignation,regular_full_time
SPL00417,EMP00417,BU01,DEPT01,2021-06-19,2024-05-15,retirement,intern
SPL00418,EMP00418,BU01,DEPT02,2023-05-19,,,regular_full_time
SPL00419,EMP00419,BU01,DEPT09,2019-10-08,2022-08-15,resignation,regular_full_time
SPL00420,EMP00420,BU01,DEPT07,2022-12-15,2024-01-04,involuntary_termination,regular_full_time
SPL00421,EMP00421,BU02,DEPT05,2020-12-16,,,regular_full_time
SPL00422,EMP00422,BU02,DEPT10,2019-02-06,,,regular_part_time
SPL00423,EMP00423,BU02,DEPT05,2019-04-02,2020-09-14,resignation,regular_full_time
SPL00424,EMP00424,BU01,DEPT08,2019-07-24,2024-02-08,layoff,regular_full_time
SPL00425,EMP00425,BU01,DEPT01,2021-05-18,,,contractor
SPL00426,EMP00426,BU01,DEPT01,2020-02-06,,,contractor
SPL00427,EMP00427,BU02,DEPT09,2022-11-26,2023-07-30,layoff,intern
SPL00428,EMP00428,BU02,DEPT05,2024-04-17,,,regular_full_time
SPL00429,EMP00429,BU01,DEPT02,2021-08-16,,,regular_full_time
SPL00430,EMP00430,BU02,DEPT06,2021-04-11,,,regular_full_time
SPL00431,EMP00431,BU01,DEPT07,2021-11-10,,,regular_full_time
SPL00432,EMP00432,BU01,DEPT08,2021-07-30,2023-03-05,resignation,regular_part_time
SPL00433,EMP00433,BU01,DEPT02,2022-03-28,,,regular_part_time
SPL00434,EMP00434,BU02,DEPT10,2024-02-22,2024-06-22,layoff,regular_full_time
SPL00435,EMP00435,BU02,DEPT09,2019-09-05,2021-06-16,involuntary_termination,regular_part_time
SPL00436,EMP00436,BU01,DEPT01,2020-05-28,2024-01-14,resignation,regular_full_time
SPL00437,EMP00437,BU02,DEPT03,2021-10-16,,,intern
SPL00438,EMP00438,BU01,DEPT09,2020-10-29,,,regular_full_time
SPL00439,EMP00439,BU02,DEPT03,2020-01-14,2022-02-02,involuntary_termination,intern
SPL00440,EMP00440,BU01,DEPT07,2019-08-19,2023-01-27,resignation,regular_full_time
SPL00441,EMP00441,BU01,DEPT01,2021-12-15,,,regular_full_time
SPL00442,EMP00442,BU02,DEPT05,2021-11-06,2022-06-11,resignation,regular_full_time
SPL00443,EMP00443,BU02,DEPT10,2020-10-31,2023-08-25,involuntary_termination,regular_full_time
SPL00444,EMP00444,BU02,DEPT03,2021-06-28,2023-08-10,resignation,regular_full_time
SPL00445,EMP00445,BU01,DEPT01,2019-07-13,,,contractor
SPL00446,EMP00446,BU01,DEPT07,2023-04-10,,,regular_part_time
SPL00447,EMP00447,BU02,DEPT09,2021-09-26,2023-09-23,retirement,contractor
SPL00448,EMP00448,BU01,DEPT08,2022-06-14,,,regular_full_time
SPL00449,EMP00449,BU02,DEPT10,2020-01-14,2023-04-23,layoff,regular_full_time
SPL00450,EMP00450,BU01,DEPT02,2019-02-02,2024-05-13,resignation,regular_full_time
SPL00451,EMP00451,BU01,DEPT08,2023-04-21,,,regular_full_time
SPL00452,EMP00452,BU02,DEPT09,2021-10-01,2023-11-01,layoff,regular_full_time
SPL00453,EMP00453,BU02,DEPT10,2019-11-22,2023-06-01,layoff,regular_full_time
SPL00454,EMP00454,BU01,DEPT07,2021-06-12,2023-07-13,resignation,regular_full_time
SPL00455,EMP00455,BU02,DEPT06,2022-11-24,2023-12-29,resignation,regular_full_time
SPL00456,EMP00456,BU02,DEPT03,2022-09-17,2024-05-22,involuntary_termination,regular_part_time
SPL00457,EMP00457,BU01,DEPT08,2020-06-13,2023-06-19,resignation,intern
SPL00458,EMP00458,BU02,DEPT06,2020-03-02,2024-02-13,layoff,regular_full_time
SPL00459,EMP00459,BU02,DEPT06,2020-03-27,,,regular_part_time
SPL00460,EMP00460,BU01,DEPT02,2022-04-23,2024-01-07,resignation,regular_full_time
SPL00461,EMP00461,BU02,DEPT04,2021-06-14,2022-05-08,resignation,regular_full_time
SPL00462,EMP00462,BU01,DEPT07,2022-05-06,2023-08-31,resignation,regular_full_time
SPL00463,EMP00463,BU01,DEPT08,2023-12-24,2024-04-25,resignation,regular_full_time
SPL00464,EMP00464,BU02,DEPT06,2021-01-24,,,regular_full_time
SPL00465,EMP00465,BU02,DEPT03,2020-11-30,2024-02-18,involuntary_termination,regular_full_time
SPL00466,EMP00466,BU01,DEPT04,2024-01-25,2024-06-22,layoff,intern
SPL00467,EMP00467,BU01,DEPT01,2023-03-04,,,contractor
SPL00468,EMP00468,BU01,DEPT01,2020-09-06,,,regular_part_time
SPL00469,EMP00469,BU02,DEPT10,2019-09-23,,,regular_part_time
SPL00470,EMP00470,BU01,DEPT01,2019-03-10,2022-11-02,resignation,intern
SPL00471,EMP00471,BU01,DEPT08,2022-08-06,2024-05-27,resignation,regular_full_time
SPL00472,EMP00472,BU01,DEPT08,2021-06-12,2023-10-01,resignation,intern
SPL00473,EMP00473,BU01,DEPT02,2021-07-21,2023-11-20,resignation,regular_full_time
SPL00474,EMP00474,BU01,DEPT07,2020-05-27,,,regular_part_time
SPL00475,EMP00475,BU02,DEPT10,2019-01-16,2023-03-11,resignation,contractor
SPL00476,EMP00476,BU02,DEPT05,2023-04-13,2024-06-18,resignation,regular_part_time
SPL00477,EMP00477,BU01,DEPT01,2020-12-05,2024-03-15,resignation,regular_part_time
SPL00478,EMP00478,BU01,DEPT07,2022-01-28,,,regular_full_time
SPL00479,EMP00479,BU01,DEPT04,2021-01-25,2023-03-25,involuntary_termination,contractor
SPL00480,EMP00480,BU02,DEPT03,2019-08-25,2021-07-22,layoff,regular_part_time
SPL00481,EMP00481,BU02,DEPT03,2023-03-03,,,intern
SPL00482,EMP00482,BU01,DEPT02,2021-06-26,,,regular_full_time
SPL00483,EMP00483,BU01,DEPT08,2022-07-29,2023-12-13,resignation,regular_full_time
SPL00484,EMP00484,BU01,DEPT07,2024-03-03,,,intern
SPL00485,EMP00485,BU02,DEPT05,2022-05-05,2024-03-01,resignation,regular_full_time
SPL00486,EMP00486,BU02,DEPT06,2019-05-14,,,contractor
SPL00487,EMP00487,BU01,DEPT08,2021-08-30,2023-05-29,resignation,regular_full_time
SPL00488,EMP00488,BU01,DEPT07,2019-09-29,2022-02-27,resignation,regular_full_time
SPL00489,EMP00489,BU01,DEPT08,2020-09-04,2024-02-07,resignation,regular_full_time
SPL00490,EMP00490,BU01,DEPT09,2022-06-03,2024-06-02,involuntary_termination,regular_full_time
SPL00491,EMP00491,BU02,DEPT06,2020-12-01,,,regular_full_time
SPL00492,EMP00492,BU01,DEPT01,2019-04-28,2021-07-06,involuntary_termination,regular_full_time
SPL00493,EMP00493,BU02,DEPT10,2019-03-01,,,regular_part_time
SPL00494,EMP00494,BU02,DEPT06,2021-10-08,,,regular_full_time
SPL00495,EMP00495,BU02,DEPT05,2021-11-11,2024-05-03,involuntary_termination,regular_full_time
SPL00496,EMP00496,BU01,DEPT02,2023-09-29,2024-06-02,resignation,regular_full_time
SPL00497,EMP00497,BU02,DEPT06,2022-10-10,2023-11-13,layoff,intern
SPL00498,EMP00498,BU02,DEPT05,2019-07-06,2022-07-05,resignation,regular_part_time
SPL00499,EMP00499,BU01,DEPT01,2019-05-26,,,regular_full_time
SPL00500,EMP00500,BU02,DEPT06,2022-12-22,2024-02-21,resignation,contractor
SPL00501,EMP00501,BU01,DEPT08,2019-07-04,2024-04-09,layoff,regular_full_time
SPL00502,EMP00502,BU01,DEPT08,2020-10-09,2023-03-11,resignation,regular_full_time
SPL00503,EMP00503,BU02,DEPT03,2020-07-01,,,regular_part_time
SPL00504,EMP00504,BU01,DEPT01,2019-12-14,2021-07-30,resignation,regular_full_time
SPL00505,EMP00505,BU01,DEPT02,2021-03-02,2023-08-31,involuntary_termination,regular_full_time
SPL00506,EMP00506,BU02,DEPT10,2024-05-19,,,regular_full_time
SPL00507,EMP00507,BU02,DEPT06,2020-09-03,,,regular_full_time
SPL00508,EMP00508,BU02,DEPT05,2019-10-04,2022-01-10,resignation,regular_full_time
SPL00509,EMP00509,BU02,DEPT06,2021-10-27,2024-05-03,layoff,regular_full_time
SPL00510,EMP00510,BU01,DEPT01,2022-12-21,2024-05-28,resignation,regular_full_time
SPL00511,EMP00511,BU02,DEPT10,2021-07-26,2023-10-11,layoff,regular_full_time
SPL00512,EMP00512,BU02,DEPT10,2021-12-28,2023-11-09,layoff,regular_full_time
SPL00513,EMP00513,BU01,DEPT07,2019-08-12,2022-10-23,retirement,regular_part_time
SPL00514,EMP00514,BU01,DEPT07,2022-08-18,2023-09-29,resignation,regular_full_time
SPL00515,EMP00515,BU02,DEPT05,2019-03-23,2023-09-25,layoff,intern
SPL00516,EMP00516,BU01,DEPT02,2019-10-26,2021-03-08,involuntary_termination,regular_full_time
SPL00517,EMP00517,BU02,DEPT06,2019-12-20,2023-08-06,involuntary_termination,regular_full_time
SPL00518,EMP00518,BU01,DEPT01,2024-05-21,,,regular_full_time
SPL00519,EMP00519,BU01,DEPT07,2020-09-02,2022-04-25,retirement,contractor
SPL00520,EMP00520,BU02,DEPT10,2022-04-01,,,regular_full_time
SPL00521,EMP00521,BU01,DEPT07,2021-07-21,2023-05-12,resignation,regular_part_time
SPL00522,EMP00522,BU02,DEPT06,2023-11-14,,,contractor
SPL00523,EMP00523,BU02,DEPT03,2021-09-22,2023-04-17,retirement,regular_full_time
SPL00524,EMP00524,BU02,DEPT04,2021-04-10,2022-12-15,involuntary_termination,regular_full_time
SPL00525,EMP00525,BU02,DEPT06,2023-07-28,2024-05-23,involuntary_termination,intern
SPL00526,EMP00526,BU02,DEPT10,2019-07-13,,,regular_part_time
SPL00527,EMP00527,BU02,DEPT06,2023-10-19,,,regular_full_time
SPL00528,EMP00528,BU02,DEPT06,2022-03-14,2024-04-02,layoff,regular_full_time
SPL00529,EMP00529,BU02,DEPT03,2021-09-20,2023-12-07,resignation,regular_full_time
SPL00530,EMP00530,BU02,DEPT05,2019-11-16,2023-09-29,involuntary_termination,regular_full_time
SPL00531,EMP00531,BU02,DEPT05,2020-01-13,2023-08-24,resignation,regular_part_time
SPL00532,EMP00532,BU02,DEPT03,2022-07-02,,,regular_full_time
SPL00533,EMP00533,BU02,DEPT05,2022-01-10,2024-03-16,layoff,regular_full_time
SPL00534,EMP00534,BU02,DEPT05,2022-09-15,2024-01-10,layoff,regular_full_time
SPL00535,EMP00535,BU01,DEPT08,2019-03-13,2021-07-19,resignation,regular_full_time
SPL00536,EMP00536,BU01,DEPT09,2022-12-12,2023-11-15,resignation,regular_full_time
SPL00537,EMP00537,BU01,DEPT08,2020-03-26,,,regular_part_time
SPL00538,EMP00538,BU01,DEPT02,2020-11-05,,,regular_part_time
SPL00539,EMP00539,BU01,DEPT01,2023-12-02,,,regular_full_time
SPL00540,EMP00540,BU02,DEPT03,2024-03-26,2024-06-26,layoff,intern
SPL00541,EMP00541,BU02,DEPT06,2022-09-14,,,regular_full_time
SPL00542,EMP00542,BU01,DEPT07,2021-09-20,2024-06-04,layoff,regular_part_time
SPL00543,EMP00543,BU02,DEPT03,2019-04-22,2021-06-14,resignation,regular_full_time
SPL00544,EMP00544,BU02,DEPT10,2021-11-27,2023-05-09,retirement,regular_full_time
SPL00545,EMP00545,BU02,DEPT05,2024-06-05,,,regular_full_time
SPL00546,EMP00546,BU02,DEPT05,2020-03-04,,,regular_full_time
SPL00547,EMP00547,BU01,DEPT04,2021-05-15,,,contractor
SPL00548,EMP00548,BU02,DEPT05,2019-10-28,,,regular_full_time
SPL00549,EMP00549,BU01,DEPT09,2021-10-21,2024-03-28,resignation,regular_full_time
SPL00550,EMP00550,BU02,DEPT03,2022-10-08,2024-01-13,resignation,regular_full_time
SPL00551,EMP00551,BU01,DEPT08,2023-07-13,,,regular_full_time
SPL00552,EMP00552,BU01,DEPT07,2020-05-12,2023-07-25,resignation,regular_full_time
SPL00553,EMP00553,BU01,DEPT07,2019-08-06,,,contractor
SPL00554,EMP00554,BU01,DEPT07,2022-07-06,2023-02-14,involuntary_termination,regular_full_time
SPL00555,EMP00555,BU02,DEPT03,2022-05-11,,,regular_part_time
SPL00556,EMP00556,BU01,DEPT01,2022-09-13,2024-03-23,layoff,regular_full_time
SPL00557,EMP00557,BU02,DEPT06,2021-01-21,,,regular_full_time
SPL00558,EMP00558,BU02,DEPT05,2019-02-01,,,regular_full_time
SPL00559,EMP00559,BU02,DEPT04,2023-05-16,2024-06-05,resignation,regular_full_time
SPL00560,EMP00560,BU01,DEPT01,2023-09-08,2024-04-10,resignation,regular_full_time
SPL00561,EMP00561,BU02,DEPT06,2020-02-03,,,regular_full_time
SPL00562,EMP00562,BU01,DEPT02,2021-06-18,2024-05-20,resignation,regular_full_time
SPL00563,EMP00563,BU01,DEPT09,2021-01-07,2023-12-16,resignation,contractor
SPL00564,EMP00564,BU01,DEPT01,2021-03-21,2023-11-24,resignation,regular_part_time
SPL00565,EMP00565,BU01,DEPT04,2023-04-17,,,regular_full_time
SPL00566,EMP00566,BU02,DEPT10,2022-08-20,2024-01-21,resignation,regular_full_time
SPL00567,EMP00567,BU01,DEPT04,2021-01-20,,,regular_part_time
SPL00568,EMP00568,BU01,DEPT07,2023-09-12,,,contractor
SPL00569,EMP00569,BU02,DEPT05,2023-11-30,2024-05-08,resignation,regular_full_time
SPL00570,EMP00570,BU02,DEPT03,2022-02-12,,,regular_full_time
SPL00571,EMP00571,BU01,DEPT08,2021-12-19,2023-05-05,layoff,regular_full_time
SPL00572,EMP00572,BU02,DEPT06,2022-06-09,,,regular_full_time
SPL00573,EMP00573,BU01,DEPT07,2024-05-30,,,intern
SPL00574,EMP00574,BU02,DEPT06,2022-02-19,,,intern
SPL00575,EMP00575,BU02,DEPT09,2019-01-10,2024-01-13,involuntary_termination,intern
SPL00576,EMP00576,BU02,DEPT04,2022-08-17,2024-02-16,resignation,regular_full_time
SPL00577,EMP00577,BU01,DEPT08,2023-02-28,2023-12-26,resignation,intern
SPL00578,EMP00578,BU01,DEPT04,2020-03-25,2023-08-11,resignation,regular_part_time
SPL00579,EMP00579,BU01,DEPT08,2020-08-24,2023-09-19,retirement,regular_full_time
SPL00580,EMP00580,BU02,DEPT10,2022-05-09,,,regular_full_time
SPL00581,EMP00581,BU02,DEPT10,2019-05-12,2023-06-10,resignation,regular_part_time
SPL00582,EMP00582,BU01,DEPT07,2020-11-11,,,regular_part_time
SPL00583,EMP00583,BU01,DEPT09,2019-12-07,2024-03-30,layoff,regular_full_time
SPL00584,EMP00584,BU01,DEPT02,2020-05-23,,,intern
SPL00585,EMP00585,BU02,DEPT10,2021-12-18,,,regular_full_time
SPL00586,EMP00586,BU01,DEPT08,2019-03-06,,,regular_full_time
SPL00587,EMP00587,BU01,DEPT04,2022-01-20,2023-04-16,involuntary_termination,regular_full_time
SPL00588,EMP00588,BU01,DEPT07,2022-11-15,2023-09-08,layoff,contractor
SPL00589,EMP00589,BU02,DEPT09,2024-03-31,2024-06-29,retirement,regular_full_time
SPL00590,EMP00590,BU01,DEPT08,2020-03-27,2022-04-12,involuntary_termination,regular_part_time
SPL00591,EMP00591,BU01,DEPT08,2023-08-07,,,regular_full_time
SPL00592,EMP00592,BU01,DEPT07,2023-04-13,2024-02-13,resignation,regular_full_time
SPL00593,EMP00593,BU02,DEPT03,2022-03-28,,,regular_full_time
SPL00594,EMP00594,BU01,DEPT01,2021-07-05,,,regular_full_time
SPL00595,EMP00595,BU01,DEPT08,2021-11-29,,,regular_part_time
SPL00596,EMP00596,BU01,DEPT02,2019-12-15,2021-02-14,resignation,regular_full_time
SPL00597,EMP00597,BU01,DEPT01,2019-03-11,,,intern
SPL00598,EMP00598,BU02,DEPT10,2022-12-13,,,regular_part_time
SPL00599,EMP00599,BU02,DEPT05,2021-11-13,,,regular_full_time
SPL00600,EMP00600,BU01,DEPT07,2022-09-05,2024-06-15,resignation,regular_full_time
SPL00601,EMP00601,BU02,DEPT09,2019-06-26,2024-01-15,layoff,intern
SPL00602,EMP00602,BU02,DEPT06,2022-09-07,2024-03-20,retirement,regular_full_time
SPL00603,EMP00603,BU01,DEPT02,2019-07-22,2023-08-20,resignation,regular_full_time
SPL00604,EMP00604,BU02,DEPT06,2020-06-01,,,regular_full_time
SPL00605,EMP00605,BU01,DEPT08,2022-11-22,,,contractor
SPL00606,EMP00606,BU02,DEPT06,2021-12-10,,,regular_full_time
SPL00607,EMP00607,BU02,DEPT05,2023-05-30,2024-05-11,involuntary_termination,regular_full_time
SPL00608,EMP00608,BU02,DEPT03,2023-08-15,2024-05-13,resignation,contractor
SPL00609,EMP00609,BU02,DEPT06,2020-07-07,2022-06-04,resignation,regular_full_time
SPL00610,EMP00610,BU02,DEPT06,2020-05-02,2021-05-14,retirement,intern
SPL00611,EMP00611,BU01,DEPT08,2021-11-05,,,regular_full_time
SPL00612,EMP00612,BU02,DEPT06,2020-07-17,2024-06-02,layoff,regular_full_time
SPL00613,EMP00613,BU01,DEPT02,2024-01-26,,,regular_full_time
SPL00614,EMP00614,BU01,DEPT07,2023-01-12,2024-02-20,layoff,regular_part_time
SPL00615,EMP00615,BU02,DEPT05,2023-02-20,2024-02-05,resignation,regular_full_time
SPL00616,EMP00616,BU01,DEPT08,2022-09-24,2023-10-13,resignation,regular_part_time
SPL00617,EMP00617,BU01,DEPT01,2021-01-08,,,regular_full_time
SPL00618,EMP00618,BU01,DEPT08,2022-03-17,2024-04-25,resignation,regular_full_time
SPL00619,EMP00619,BU02,DEPT06,2021-12-04,2024-03-17,resignation,contractor
SPL00620,EMP00620,BU02,DEPT03,2023-02-19,2023-10-14,resignation,regular_full_time
SPL00621,EMP00621,BU02,DEPT05,2023-07-22,,,regular_full_time
SPL00622,EMP00622,BU02,DEPT05,2019-09-04,2020-09-17,resignation,regular_full_time
SPL00623,EMP00623,BU01,DEPT07,2024-01-12,2024-06-10,resignation,regular_full_time
SPL00624,EMP00624,BU01,DEPT01,2019-08-25,2022-09-07,retirement,regular_full_time
