shift_id,employee_id,shift_start,shift_end
S000411,E0006,2024-03-22 07:15:00,2024-03-22 20:27:00
S000412,E0006,2024-03-23 07:00:00,2024-03-23 20:58:12
S000413,E0006,2024-03-24 07:30:00,2024-03-24 21:54:36
S000414,E0006,2024-03-25 07:00:00,2024-03-25 20:57:00
S000415,E0006,2024-03-27 06:00:00,2024-03-27 18:17:23
S000416,E0006,2024-03-28 07:00:00,2024-03-28 18:51:00
S000417,E0006,2024-03-29 08:00:00,2024-03-29 21:39:36
S000418,E0006,2024-03-30 07:00:00,2024-03-30 20:17:24
S000419,E0007,2024-01-01 22:00:00,2024-01-02 10:44:24
S000420,E0007,2024-01-05 23:00:00,2024-01-06 13:17:24
S000421,E0007,2024-01-06 23:00:00,2024-01-07 12:09:00
S000422,E0007,2024-01-07 22:00:00,2024-01-08 11:56:24
S000423,E0007,2024-01-08 23:00:00,2024-01-09 13:20:24
S000424,E0007,2024-01-09 22:30:00,2024-01-10 11:13:48
S000425,E0007,2024-01-11 22:00:00,2024-01-12 12:23:24
S000426,E0007,2024-01-12 23:00:00,2024-01-13 12:12:36
S000427,E0007,2024-01-13 22:15:00,2024-01-14 11:34:48
S000428,E0007,2024-01-14 22:00:00,2024-01-15 12:18:00
S000429,E0007,2024-01-16 22:00:00,2024-01-17 11:10:48
S000430,E0007,2024-01-17 23:00:00,2024-01-18 11:41:24
S000431,E0007,2024-01-18 23:15:00,2024-01-19 13:15:00
S000432,E0007,2024-01-19 23:00:00,2024-01-20 11:46:12
S000433,E0007,2024-01-22 23:00:00,2024-01-23 12:16:12
S000434,E0007,2024-01-23 22:00:00,2024-01-24 11:01:12
S000435,E0007,2024-01-24 22:15:00,2024-01-25 11:31:47
S000436,E0007,2024-01-25 22:00:00,2024-01-26 11:34:12
S000437,E0007,2024-01-26 23:15:00,2024-01-27 12:30:36
S000438,E0007,2024-01-27 22:00:00,2024-01-28 12:25:48
S000439,E0007,2024-01-28 22:00:00,2024-01-29 12:19:12
S000440,E0007,2024-01-29 22:00:00,2024-01-30 10:45:00
S000441,E0007,2024-01-30 23:15:00,2024-01-31 12:46:12
S000442,E0007,2024-01-31 23:00:00,2024-02-01 13:14:24
S000443,E0007,2024-02-01 23:00:00,2024-02-02 12:43:12
S000444,E0007,2024-02-02 23:00:00,2024-02-03 13:10:48
S000445,E0007,2024-02-03 23:00:00,2024-02-04 11:34:12
S000446,E0007,2024-02-04 23:00:00,2024-02-05 11:55:48
S000447,E0007,2024-02-05 23:00:00,2024-02-06 11:41:24
S000448,E0007,2024-02-07 22:00:00,2024-02-08 12:01:47
S000449,E0007,2024-02-08 23:00:00,2024-02-09 12:04:48
S000450,E0007,2024-02-09 22:00:00,2024-02-10 11:55:12
S000451,E0007,2024-02-10 23:00:00,2024-02-11 12:07:11
S000452,E0007,2024-02-11 23:15:00,2024-02-12 11:49:48
S000453,E0007,2024-02-12 23:00:00,2024-02-13 12:26:24
S000454,E0007,2024-02-14 23:00:00,2024-02-15 12:22:11
S000455,E0007,2024-02-15 22:00:00,2024-02-16 11:32:23
S000456,E0007,2024-02-17 22:00:00,2024-02-18 11:41:59
S000457,E0007,2024-02-18 22:15:00,2024-02-19 12:44:24
S000458,E0007,2024-02-19 22:15:00,2024-02-20 11:44:24
S000459,E0007,2024-02-20 23:30:00,2024-02-21 12:04:12
S000460,E0007,2024-02-21 23:00:00,2024-02-22 12:18:36
S000461,E0007,2024-02-22 23:00:00,2024-02-23 12:01:47
S000462,E0007,2024-02-23 22:30:00,2024-02-24 11:25:12
S000463,E0007,2024-02-24 22:00:00,2024-02-25 11:39:00
S000464,E0007,2024-02-25 22:00:00,2024-02-26 11:39:36
S000465,E0007,2024-02-27 22:15:00,2024-02-28 12:29:24
S000466,E0007,2024-02-28 23:00:00,2024-02-29 12:38:24
S000467,E0007,2024-03-01 23:00:00,2024-03-02 11:50:24
S000468,E0007,2024-03-02 23:00:00,2024-03-03 12:57:36
S000469,E0007,2024-03-04 22:30:00,2024-03-05 12:42:36
S000470,E0007,2024-03-05 22:15:00,2024-03-06 11:51:00
S000471,E0007,2024-03-06 22:15:00,2024-03-07 12:20:24
S000472,E0007,2024-03-07 22:30:00,2024-03-08 12:00:00
S000473,E0007,2024-03-08 22:30:00,2024-03-09 11:18:00
S000474,E0007,2024-03-09 23:00:00,2024-03-10 10:36:00
S000475,E0007,2024-03-10 23:00:00,2024-03-11 12:16:12
S000476,E0007,2024-03-11 22:00:00,2024-03-12 10:25:12
S000477,E0007,2024-03-13 23:00:00,2024-03-14 11:06:35
S000478,E0007,2024-03-15 22:15:00,2024-03-16 10:28:48
S000479,E0007,2024-03-16 22:00:00,2024-03-17 11:14:24
S000480,E0007,2024-03-17 22:00:00,2024-03-18 09:46:12
S000481,E0007,2024-03-18 22:00:00,2024-03-19 11:28:12
S000482,E0007,2024-03-19 23:00:00,2024-03-20 12:00:00
S000483,E0007,2024-03-20 22:00:00,2024-03-21 10:40:48
S000484,E0007,2024-03-21 22:00:00,2024-03-22 10:13:12
S000485,E0007,2024-03-22 23:00:00,2024-03-23 11:41:24
S000486,E0007,2024-03-23 22:00:00,2024-03-24 10:01:12
S000487,E0007,2024-03-25 22:30:00,2024-03-26 11:36:36
S000488,E0007,2024-03-26 22:00:00,2024-03-27 10:36:35
S000489,E0007,2024-03-27 23:00:00,2024-03-28 11:09:36
S000490,E0007,2024-03-28 23:30:00,2024-03-29 12:21:35
S000491,E0007,2024-03-29 23:30:00,2024-03-30 11:49:48
S000492,E0007,2024-03-30 22:00:00,2024-03-31 10:28:12
S000493,E0007,2024-03-31 22:00:00,2024-04-01 09:58:12
S000494,E0008,2024-01-01 13:00:00,2024-01-02 03:40:48
S000495,E0008,2024-01-02 15:00:00,2024-01-03 05:34:48
S000496,E0008,2024-01-03 13:30:00,2024-01-04 04:16:12
S000497,E0008,2024-01-04 14:00:00,2024-01-05 04:39:36
S000498,E0008,2024-01-05 15:30:00,2024-01-06 04:58:12
S000499,E0008,2024-01-06 14:30:00,2024-01-07 05:52:12
S000500,E0008,2024-01-07 15:00:00,2024-01-08 05:29:24
S000501,E0008,2024-01-08 14:00:00,2024-01-09 04:12:36
S000502,E0008,2024-01-09 14:00:00,2024-01-10 03:42:36
S000503,E0008,2024-01-10 13:30:00,2024-01-11 03:45:36
S000504,E0008,2024-01-11 14:00:00,2024-01-12 04:39:36
S000505,E0008,2024-01-13 14:00:00,2024-01-14 04:52:12
S000506,E0008,2024-01-14 14:15:00,2024-01-15 04:21:36
S000507,E0008,2024-01-15 15:00:00,2024-01-16 05:16:48
S000508,E0008,2024-01-16 13:00:00,2024-01-17 03:42:00
S000509,E0008,2024-01-18 13:30:00,2024-01-19 03:46:48
S000510,E0008,2024-01-19 15:30:00,2024-01-20 05:01:12
S000511,E0008,2024-01-20 14:15:00,2024-01-21 05:20:24
S000512,E0008,2024-01-21 14:00:00,2024-01-22 04:03:36
S000513,E0008,2024-01-22 15:00:00,2024-01-23 04:11:59
S000514,E0008,2024-01-23 14:30:00,2024-01-24 04:00:36
S000515,E0008,2024-01-25 13:00:00,2024-01-26 02:39:00
S000516,E0008,2024-01-26 15:30:00,2024-01-27 06:24:36
S000517,E0008,2024-01-27 15:00:00,2024-01-28 05:19:48
S000518,E0008,2024-01-28 13:30:00,2024-01-29 03:12:36
S000519,E0008,2024-01-29 15:30:00,2024-01-30 05:30:00
S000520,E0008,2024-01-30 13:00:00,2024-01-31 03:33:00
S000521,E0008,2024-01-31 15:30:00,2024-02-01 06:29:24
S000522,E0008,2024-02-01 15:00:00,2024-02-02 03:39:36
S000523,E0008,2024-02-02 14:30:00,2024-02-03 05:48:36
S000524,E0008,2024-02-03 13:00:00,2024-02-04 03:25:48
S000525,E0008,2024-02-04 15:00:00,2024-02-05 04:45:36
S000526,E0008,2024-02-05 14:30:00,2024-02-06 03:29:24
S000527,E0008,2024-02-06 13:00:00,2024-02-07 02:36:00
S000528,E0008,2024-02-07 14:15:00,2024-02-08 05:29:24
S000529,E0008,2024-02-08 14:00:00,2024-02-09 05:14:24
S000530,E0008,2024-02-09 13:00:00,2024-02-10 03:59:24
S000531,E0008,2024-02-10 15:00:00,2024-02-11 05:21:36
S000532,E0008,2024-02-11 14:15:00,2024-02-12 04:49:12
S000533,E0008,2024-02-12 13:30:00,2024-02-13 03:31:12
S000534,E0008,2024-02-13 14:00:00,2024-02-14 03:31:12
S000535,E0008,2024-02-15 14:30:00,2024-02-16 04:34:48
S000536,E0008,2024-02-16 13:30:00,2024-02-17 04:54:36
S000537,E0008,2024-02-17 14:00:00,2024-02-18 03:27:36
S000538,E0008,2024-02-18 13:30:00,2024-02-19 03:37:48
S000539,E0008,2024-02-19 15:30:00,2024-02-20 04:47:23
S000540,E0008,2024-02-20 13:00:00,2024-02-21 01:35:24
S000541,E0008,2024-02-22 14:30:00,2024-02-23 05:01:48
S000542,E0008,2024-02-23 14:00:00,2024-02-24 04:03:00
S000543,E0008,2024-02-24 15:15:00,2024-02-25 04:56:24
S000544,E0008,2024-02-26 14:15:00,2024-02-27 05:13:48
S000545,E0008,2024-02-28 15:00:00,2024-02-29 05:21:36
S000546,E0008,2024-02-29 14:00:00,2024-03-01 05:04:48
S000547,E0008,2024-03-01 15:30:00,2024-03-02 06:46:48
S000548,E0008,2024-03-02 13:00:00,2024-03-03 04:00:36
S000549,E0008,2024-03-03 13:00:00,2024-03-04 02:04:48
S000550,E0008,2024-03-04 13:00:00,2024-03-05 02:42:36
S000551,E0008,2024-03-05 14:30:00,2024-03-06 05:40:48
S000552,E0008,2024-03-07 15:15:00,2024-03-08 04:07:12
S000553,E0008,2024-03-10 14:30:00,2024-03-11 04:44:24
S000554,E0008,2024-03-11 14:30:00,2024-03-12 03:22:11
S000555,E0008,2024-03-12 15:15:00,2024-03-13 02:50:24
S000556,E0008,2024-03-13 15:00:00,2024-03-14 04:20:24
S000557,E0008,2024-03-15 13:30:00,2024-03-16 03:00:00
S000558,E0008,2024-03-17 13:00:00,2024-03-18 03:09:36
S000559,E0008,2024-03-20 14:00:00,2024-03-21 04:04:48
S000560,E0008,2024-03-21 13:00:00,2024-03-22 03:12:36
S000561,E0008,2024-03-22 15:00:00,2024-03-23 05:22:48
S000562,E0008,2024-03-23 15:00:00,2024-03-24 05:18:00
S000563,E0008,2024-03-24 13:30:00,2024-03-25 02:16:12
S000564,E0008,2024-03-25 14:30:00,2024-03-26 03:53:24
S000565,E0008,2024-03-26 15:15:00,2024-03-27 04:02:23
S000566,E0008,2024-03-27 14:00:00,2024-03-28 02:07:48
S000567,E0008,2024-03-28 14:00:00,2024-03-29 02:06:00
S000568,E0008,2024-03-29 15:15:00,2024-03-30 05:01:48
S000569,E0008,2024-03-31 15:30:00,2024-04-01 05:35:24
S000570,E0009,2024-01-01 17:00:00,2024-01-02 07:15:36
S000571,E0009,2024-01-03 17:00:00,2024-01-04 08:13:48
S000572,E0009,2024-01-04 17:00:00,2024-01-05 08:46:48
S000573,E0009,2024-01-05 16:00:00,2024-01-06 06:42:00
S000574,E0009,2024-01-06 16:00:00,2024-01-07 05:40:48
S000575,E0009,2024-01-07 16:00:00,2024-01-08 06:11:24
S000576,E0009,2024-01-08 17:00:00,2024-01-09 07:24:00
S000577,E0009,2024-01-09 16:15:00,2024-01-10 06:35:24
S000578,E0009,2024-01-10 16:00:00,2024-01-11 06:25:12
S000579,E0009,2024-01-11 16:00:00,2024-01-12 06:30:00
S000580,E0009,2024-01-12 16:00:00,2024-01-13 07:27:00
S000581,E0009,2024-01-13 17:15:00,2024-01-14 07:16:12
S000582,E0009,2024-01-14 17:30:00,2024-01-15 09:03:36
S000583,E0009,2024-01-15 17:15:00,2024-01-16 07:01:12
S000584,E0009,2024-01-16 16:00:00,2024-01-17 07:51:00
S000585,E0009,2024-01-17 16:00:00,2024-01-18 07:37:48
S000586,E0009,2024-01-18 16:30:00,2024-01-19 08:07:12
S000587,E0009,2024-01-20 16:00:00,2024-01-21 07:27:36
S000588,E0009,2024-01-22 17:30:00,2024-01-23 08:37:48
S000589,E0009,2024-01-23 16:00:00,2024-01-24 07:40:48
S000590,E0009,2024-01-24 16:00:00,2024-01-25 05:30:36
S000591,E0009,2024-01-26 17:15:00,2024-01-27 09:10:12
S000592,E0009,2024-01-27 16:00:00,2024-01-28 05:45:00
S000593,E0009,2024-01-28 17:00:00,2024-01-29 08:34:48
S000594,E0009,2024-01-29 17:00:00,2024-01-30 07:13:48
S000595,E0009,2024-01-30 16:00:00,2024-01-31 07:13:12
S000596,E0009,2024-01-31 16:30:00,2024-02-01 05:54:36
S000597,E0009,2024-02-01 17:00:00,2024-02-02 08:40:48
S000598,E0009,2024-02-02 16:30:00,2024-02-03 06:24:00
S000599,E0009,2024-02-03 16:00:00,2024-02-04 06:00:00
S000600,E0009,2024-02-04 17:00:00,2024-02-05 07:22:48
S000601,E0009,2024-02-05 16:00:00,2024-02-06 05:31:12
S000602,E0009,2024-02-06 17:00:00,2024-02-07 07:04:48
S000603,E0009,2024-02-07 17:00:00,2024-02-08 06:37:11
S000604,E0009,2024-02-08 17:15:00,2024-02-09 07:44:24
S000605,E0009,2024-02-09 16:30:00,2024-02-10 06:10:48
S000606,E0009,2024-02-12 17:00:00,2024-02-13 08:36:36
S000607,E0009,2024-02-15 17:00:00,2024-02-16 08:01:12
S000608,E0009,2024-02-17 17:00:00,2024-02-18 07:57:36
S000609,E0009,2024-02-18 17:15:00,2024-02-19 06:33:00
S000610,E0009,2024-02-19 17:30:00,2024-02-20 06:59:24
S000611,E0009,2024-02-20 16:15:00,2024-02-21 07:54:36
S000612,E0009,2024-02-21 16:00:00,2024-02-22 07:15:36
S000613,E0009,2024-02-22 17:00:00,2024-02-23 07:57:00
S000614,E0009,2024-02-23 17:00:00,2024-02-24 06:46:47
S000615,E0009,2024-02-24 17:00:00,2024-02-25 06:21:00
S000616,E0009,2024-02-25 17:00:00,2024-02-26 07:54:36
S000617,E0009,2024-02-27 17:00:00,2024-02-28 08:48:00
S000618,E0009,2024-03-01 16:00:00,2024-03-02 07:30:36
S000619,E0009,2024-03-02 17:00:00,2024-03-03 08:13:12
S000620,E0009,2024-03-03 16:30:00,2024-03-04 08:02:24
S000621,E0009,2024-03-06 17:15:00,2024-03-07 09:14:24
S000622,E0009,2024-03-07 16:00:00,2024-03-08 05:10:48
S000623,E0009,2024-03-08 16:00:00,2024-03-09 05:21:35
S000624,E0009,2024-03-09 16:00:00,2024-03-10 05:59:24
S000625,E0009,2024-03-11 16:00:00,2024-03-12 04:04:48
S000626,E0009,2024-03-12 16:00:00,2024-03-13 04:51:00
S000627,E0009,2024-03-13 17:00:00,2024-03-14 06:18:00
S000628,E0009,2024-03-15 16:30:00,2024-03-16 05:21:35
S000629,E0009,2024-03-16 17:15:00,2024-03-17 05:24:36
S000630,E0009,2024-03-17 17:30:00,2024-03-18 08:26:24
S000631,E0009,2024-03-18 16:00:00,2024-03-19 06:28:48
S000632,E0009,2024-03-19 16:15:00,2024-03-20 06:10:48
S000633,E0009,2024-03-20 17:30:00,2024-03-21 06:18:36
S000634,E0009,2024-03-21 17:00:00,2024-03-22 05:08:24
S000635,E0009,2024-03-22 16:00:00,2024-03-23 05:18:00
S000636,E0009,2024-03-23 17:00:00,2024-03-24 05:44:24
S000637,E0009,2024-03-24 16:15:00,2024-03-25 06:00:36
S000638,E0009,2024-03-25 16:15:00,2024-03-26 05:32:24
S000639,E0009,2024-03-26 16:00:00,2024-03-27 04:57:36
S000640,E0009,2024-03-28 17:00:00,2024-03-29 07:49:12
S000641,E0009,2024-03-30 17:00:00,2024-03-31 06:18:00
S000642,E0010,2024-01-01 16:00:00,2024-01-02 05:22:11
S000643,E0010,2024-01-03 16:30:00,2024-01-04 07:10:12
S000644,E0010,2024-01-04 16:00:00,2024-01-05 05:06:35
S000645,E0010,2024-01-05 17:15:00,2024-01-06 07:37:12
S000646,E0010,2024-01-06 17:00:00,2024-01-07 06:45:00
S000647,E0010,2024-01-07 16:30:00,2024-01-08 06:09:00
S000648,E0010,2024-01-08 16:00:00,2024-01-09 05:16:47
S000649,E0010,2024-01-09 16:00:00,2024-01-10 05:59:24
S000650,E0010,2024-01-10 17:00:00,2024-01-11 06:40:12
S000651,E0010,2024-01-13 17:00:00,2024-01-14 08:49:12
S000652,E0010,2024-01-15 17:00:00,2024-01-16 07:49:48
S000653,E0010,2024-01-16 17:00:00,2024-01-17 06:16:12
S000654,E0010,2024-01-19 17:00:00,2024-01-20 06:36:35
S000655,E0010,2024-01-21 17:30:00,2024-01-22 07:45:36
S000656,E0010,2024-01-22 17:00:00,2024-01-23 06:10:12
S000657,E0010,2024-01-23 17:00:00,2024-01-24 07:42:00
S000658,E0010,2024-01-25 17:15:00,2024-01-26 06:41:59
S000659,E0010,2024-01-26 17:00:00,2024-01-27 08:01:12
S000660,E0010,2024-01-27 17:00:00,2024-01-28 06:27:36
S000661,E0010,2024-01-28 16:30:00,2024-01-29 08:03:36
S000662,E0010,2024-01-29 16:30:00,2024-01-30 07:31:12
S000663,E0010,2024-01-30 16:15:00,2024-01-31 07:01:12
S000664,E0010,2024-02-01 16:00:00,2024-02-02 06:45:36
S000665,E0010,2024-02-02 17:00:00,2024-02-03 08:05:24
S000666,E0010,2024-02-06 17:15:00,2024-02-07 07:12:36
S000667,E0010,2024-02-07 16:15:00,2024-02-08 05:58:48
S000668,E0010,2024-02-09 16:15:00,2024-02-10 08:12:36
S000669,E0010,2024-02-10 16:30:00,2024-02-11 07:56:24
S000670,E0010,2024-02-11 16:30:00,2024-02-12 06:21:00
S000671,E0010,2024-02-12 17:15:00,2024-02-13 06:42:36
S000672,E0010,2024-02-14 17:00:00,2024-02-15 06:26:24
S000673,E0010,2024-02-16 17:00:00,2024-02-17 07:33:00
S000674,E0010,2024-02-18 17:00:00,2024-02-19 06:28:12
S000675,E0010,2024-02-19 17:30:00,2024-02-20 08:16:48
S000676,E0010,2024-02-20 16:00:00,2024-02-21 06:37:48
S000677,E0010,2024-02-23 16:00:00,2024-02-24 05:51:00
S000678,E0010,2024-02-24 16:00:00,2024-02-25 05:33:00
S000679,E0010,2024-02-25 17:00:00,2024-02-26 07:57:00
S000680,E0010,2024-02-26 17:15:00,2024-02-27 08:24:00
S000681,E0010,2024-02-27 17:15:00,2024-02-28 08:05:24
S000682,E0010,2024-02-29 17:30:00,2024-03-01 06:48:00
S000683,E0010,2024-03-02 16:15:00,2024-03-03 05:26:59
S000684,E0010,2024-03-03 17:15:00,2024-03-04 06:25:48
S000685,E0010,2024-03-05 17:30:00,2024-03-06 07:25:48
S000686,E0010,2024-03-06 17:30:00,2024-03-07 08:11:24
S000687,E0010,2024-03-07 17:00:00,2024-03-08 07:58:12
S000688,E0010,2024-03-09 16:00:00,2024-03-10 07:00:00
S000689,E0010,2024-03-11 16:00:00,2024-03-12 04:15:00
S000690,E0010,2024-03-14 17:00:00,2024-03-15 06:46:12
S000691,E0010,2024-03-16 17:00:00,2024-03-17 05:14:24
S000692,E0010,2024-03-17 16:15:00,2024-03-18 05:07:48
S000693,E0010,2024-03-18 16:00:00,2024-03-19 04:58:48
S000694,E0010,2024-03-19 16:00:00,2024-03-20 05:10:48
S000695,E0010,2024-03-20 16:15:00,2024-03-21 05:40:12
S000696,E0010,2024-03-21 16:00:00,2024-03-22 04:56:24
S000697,E0010,2024-03-22 16:00:00,2024-03-23 04:48:00
S000698,E0010,2024-03-23 17:30:00,2024-03-24 07:18:36
S000699,E0010,2024-03-24 17:00:00,2024-03-25 07:22:12
S000700,E0010,2024-03-25 17:15:00,2024-03-26 05:15:36
S000701,E0010,2024-03-26 16:00:00,2024-03-27 05:54:36
S000702,E0010,2024-03-27 17:00:00,2024-03-28 07:46:12
S000703,E0010,2024-03-29 17:15:00,2024-03-30 06:35:24
S000704,E0010,2024-03-31 16:15:00,2024-04-01 07:10:48
S000705,E0011,2024-01-02 13:30:00,2024-01-03 02:17:24
S000706,E0011,2024-01-04 15:15:00,2024-01-05 06:06:00
S000707,E0011,2024-01-05 14:15:00,2024-01-06 04:14:24
S000708,E0011,2024-01-07 14:15:00,2024-01-08 03:12:00
S000709,E0011,2024-01-08 14:00:00,2024-01-09 03:43:48
S000710,E0011,2024-01-09 14:15:00,2024-01-10 04:56:24
S000711,E0011,2024-01-10 13:00:00,2024-01-11 01:33:00
S000712,E0011,2024-01-11 14:00:00,2024-01-12 04:57:00
S000713,E0011,2024-01-12 15:00:00,2024-01-13 06:06:36
S000714,E0011,2024-01-13 15:00:00,2024-01-14 04:30:36
S000715,E0011,2024-01-14 15:00:00,2024-01-15 05:19:48
S000716,E0011,2024-01-15 15:00:00,2024-01-16 04:07:11
S000717,E0011,2024-01-16 13:00:00,2024-01-17 03:08:24
S000718,E0011,2024-01-18 14:15:00,2024-01-19 05:22:12
S000719,E0011,2024-01-19 15:00:00,2024-01-20 06:03:00
S000720,E0011,2024-01-20 15:00:00,2024-01-21 04:54:00
S000721,E0011,2024-01-21 15:30:00,2024-01-22 04:15:00
S000722,E0011,2024-01-23 15:00:00,2024-01-24 06:22:48
S000723,E0011,2024-01-25 13:15:00,2024-01-26 03:40:12
S000724,E0011,2024-01-26 15:00:00,2024-01-27 04:29:24
S000725,E0011,2024-01-28 15:15:00,2024-01-29 04:18:36
S000726,E0011,2024-01-29 14:00:00,2024-01-30 02:58:48
S000727,E0011,2024-01-30 14:15:00,2024-01-31 03:33:36
S000728,E0011,2024-01-31 15:30:00,2024-02-01 04:29:24
S000729,E0011,2024-02-02 13:30:00,2024-02-03 02:59:24
S000730,E0011,2024-02-03 13:15:00,2024-02-04 02:19:12
S000731,E0011,2024-02-04 14:15:00,2024-02-05 04:22:48
S000732,E0011,2024-02-05 14:00:00,2024-02-06 02:47:24
S000733,E0011,2024-02-06 15:15:00,2024-02-07 05:54:36
S000734,E0011,2024-02-08 13:00:00,2024-02-09 04:01:48
S000735,E0011,2024-02-09 15:00:00,2024-02-10 05:49:48
S000736,E0011,2024-02-12 15:00:00,2024-02-13 05:58:48
S000737,E0011,2024-02-13 13:00:00,2024-02-14 03:42:36
S000738,E0011,2024-02-14 14:00:00,2024-02-15 05:04:48
S000739,E0011,2024-02-17 15:00:00,2024-02-18 03:30:00
S000740,E0011,2024-02-19 13:00:00,2024-02-20 01:42:36
S000741,E0011,2024-02-20 13:30:00,2024-02-21 04:45:00
S000742,E0011,2024-02-21 13:00:00,2024-02-22 04:27:00
S000743,E0011,2024-02-25 13:00:00,2024-02-26 01:55:48
S000744,E0011,2024-02-26 15:15:00,2024-02-27 06:42:36
S000745,E0011,2024-02-27 14:15:00,2024-02-28 04:52:48
S000746,E0011,2024-02-28 14:30:00,2024-02-29 05:01:48
S000747,E0011,2024-02-29 14:00:00,2024-03-01 05:06:00
S000748,E0011,2024-03-01 15:00:00,2024-03-02 03:30:36
S000749,E0011,2024-03-02 13:00:00,2024-03-03 04:18:36
S000750,E0011,2024-03-03 15:00:00,2024-03-04 04:58:12
S000751,E0011,2024-03-04 13:00:00,2024-03-05 01:34:48
S000752,E0011,2024-03-05 13:00:00,2024-03-06 03:36:00
S000753,E0011,2024-03-06 14:00:00,2024-03-07 03:39:36
S000754,E0011,2024-03-07 14:00:00,2024-03-08 02:46:48
S000755,E0011,2024-03-08 14:00:00,2024-03-09 05:18:00
S000756,E0011,2024-03-09 13:00:00,2024-03-10 04:16:12
S000757,E0011,2024-03-10 15:30:00,2024-03-11 04:57:00
S000758,E0011,2024-03-11 14:00:00,2024-03-12 03:36:00
S000759,E0011,2024-03-12 15:15:00,2024-03-13 04:31:12
S000760,E0011,2024-03-13 15:00:00,2024-03-14 04:44:24
S000761,E0011,2024-03-14 13:00:00,2024-03-15 00:32:24
S000762,E0011,2024-03-15 15:00:00,2024-03-16 03:29:24
S000763,E0011,2024-03-16 15:00:00,2024-03-17 04:56:24
S000764,E0011,2024-03-17 13:15:00,2024-03-18 02:50:24
S000765,E0011,2024-03-18 13:15:00,2024-03-19 02:11:59
S000766,E0011,2024-03-21 13:00:00,2024-03-22 00:50:24
S000767,E0011,2024-03-22 13:00:00,2024-03-23 00:48:00
S000768,E0011,2024-03-24 14:00:00,2024-03-25 01:54:00
S000769,E0011,2024-03-25 15:00:00,2024-03-26 05:15:36
S000770,E0011,2024-03-26 15:00:00,2024-03-27 02:50:24
S000771,E0011,2024-03-27 15:00:00,2024-03-28 03:32:23
S000772,E0011,2024-03-30 13:30:00,2024-03-31 03:38:24
S000773,E0011,2024-03-31 13:00:00,2024-04-01 03:24:36
S000774,E0012,2024-01-02 08:00:00,2024-01-02 22:12:00
S000775,E0012,2024-01-03 06:00:00,2024-01-03 18:44:24
S000776,E0012,2024-01-04 06:15:00,2024-01-04 18:58:12
S000777,E0012,2024-01-05 06:00:00,2024-01-05 19:31:12
S000778,E0012,2024-01-06 06:00:00,2024-01-06 19:04:12
S000779,E0012,2024-01-07 08:15:00,2024-01-07 23:36:00
S000780,E0012,2024-01-08 07:15:00,2024-01-08 22:12:36
S000781,E0012,2024-01-09 06:00:00,2024-01-09 20:06:00
S000782,E0012,2024-01-11 06:00:00,2024-01-11 18:49:12
S000783,E0012,2024-01-12 07:15:00,2024-01-12 19:51:00
S000784,E0012,2024-01-14 06:00:00,2024-01-14 18:46:48
S000785,E0012,2024-01-15 06:00:00,2024-01-15 19:48:00
S000786,E0012,2024-01-18 07:00:00,2024-01-18 21:39:36
S000787,E0012,2024-01-19 08:00:00,2024-01-19 21:58:12
S000788,E0012,2024-01-21 06:00:00,2024-01-21 21:24:00
S000789,E0012,2024-01-24 07:00:00,2024-01-24 20:16:12
S000790,E0012,2024-01-25 08:30:00,2024-01-25 23:09:36
S000791,E0012,2024-01-26 07:00:00,2024-01-26 19:41:24
S000792,E0012,2024-01-27 06:00:00,2024-01-27 20:18:00
S000793,E0012,2024-01-28 06:00:00,2024-01-28 21:18:00
S000794,E0012,2024-01-29 06:00:00,2024-01-29 19:25:48
S000795,E0012,2024-01-30 06:00:00,2024-01-30 19:48:00
S000796,E0012,2024-01-31 06:15:00,2024-01-31 21:09:00
S000797,E0012,2024-02-01 08:00:00,2024-02-01 23:02:24
S000798,E0012,2024-02-02 07:30:00,2024-02-02 22:33:00
S000799,E0012,2024-02-03 07:30:00,2024-02-03 20:40:12
S000800,E0012,2024-02-04 07:00:00,2024-02-04 20:19:12
S000801,E0012,2024-02-05 08:00:00,2024-02-05 22:03:36
S000802,E0012,2024-02-06 06:00:00,2024-02-06 20:58:12
S000803,E0012,2024-02-07 07:00:00,2024-02-07 19:48:36
S000804,E0012,2024-02-08 08:00:00,2024-02-08 22:31:12
S000805,E0012,2024-02-09 08:15:00,2024-02-09 22:31:12
S000806,E0012,2024-02-10 08:15:00,2024-02-10 21:55:48
S000807,E0012,2024-02-11 08:00:00,2024-02-11 20:51:00
S000808,E0012,2024-02-12 08:00:00,2024-02-12 21:26:59
S000809,E0012,2024-02-13 08:00:00,2024-02-13 22:15:36
S000810,E0012,2024-02-14 07:30:00,2024-02-14 20:56:24
S000811,E0012,2024-02-15 07:15:00,2024-02-15 21:49:48
S000812,E0012,2024-02-16 06:00:00,2024-02-16 18:54:36
S000813,E0012,2024-02-17 07:00:00,2024-02-17 22:10:48
S000814,E0012,2024-02-18 07:00:00,2024-02-18 22:04:12
S000815,E0012,2024-02-19 06:15:00,2024-02-19 20:06:35
S000816,E0012,2024-02-21 08:00:00,2024-02-21 21:21:35
S000817,E0012,2024-02-22 08:00:00,2024-02-22 23:16:12
S000818,E0012,2024-02-23 08:15:00,2024-02-23 21:21:35
S000819,E0012,2024-02-27 06:00:00,2024-02-27 21:25:12
S000820,E0012,2024-02-28 08:15:00,2024-02-28 22:58:12
S000821,E0012,2024-02-29 06:30:00,2024-02-29 19:13:12
