expense_id,department_id,category_id,expense_date,payment_date,amount_usd,is_approved,vendor_id
EXP00391,D02,C05,2024-01-10,2024-01-12,3696.86,True,V038
EXP00392,D02,C05,2024-01-07,2024-01-12,3429.36,True,V046
EXP00393,D02,C05,2024-01-24,2024-01-24,3582.43,True,V010
EXP00394,D02,C05,2024-01-06,2024-01-06,4175.2,True,V050
EXP00395,D02,C05,2024-01-22,2024-01-29,3478.18,True,V060
EXP00396,D02,C05,2024-01-21,2024-01-22,4160.29,True,V027
EXP00397,D02,C05,2024-01-06,2024-01-13,5714.62,True,V058
EXP00398,D02,C05,2024-01-28,2024-01-28,4862.28,True,V014
EXP00399,D02,C05,2024-02-28,2024-02-28,4623.12,True,V045
EXP00400,D02,C05,2024-02-16,2024-02-19,5007.55,True,V050
EXP00401,D02,C05,2024-02-14,2024-02-14,3244.09,True,V056
EXP00402,D02,C05,2024-02-18,2024-02-20,3806.22,True,V030
EXP00403,D02,C05,2024-02-09,2024-02-12,5133.93,True,V007
EXP00404,D02,C05,2024-02-24,2024-02-26,4140.16,True,V034
EXP00405,D02,C05,2024-02-22,2024-02-24,4504.41,True,V010
EXP00406,D02,C05,2024-02-10,2024-02-13,4917.17,True,V034
EXP00407,D02,C05,2024-03-27,2024-04-02,3678.42,True,V036
EXP00408,D02,C05,2024-03-28,2024-04-13,5487.0,True,V011
EXP00409,D02,C05,2024-03-03,2024-03-06,4382.16,True,V051
EXP00410,D02,C05,2024-03-30,2024-04-06,4674.74,True,V013
EXP00411,D02,C05,2024-03-15,2024-03-16,4924.84,True,V002
EXP00412,D02,C05,2024-03-07,2024-03-14,3664.31,True,V006
EXP00413,D02,C05,2024-03-04,2024-03-07,3582.02,True,V005
EXP00414,D02,C05,2024-03-05,2024-03-10,3966.84,True,V052
EXP00415,D02,C06,2024-01-11,2024-01-13,1084.55,True,V032
EXP00416,D02,C06,2024-01-12,2024-01-14,1577.34,True,V016
EXP00417,D02,C06,2024-01-13,2024-01-14,1823.98,True,V002
EXP00418,D02,C06,2024-01-29,2024-02-07,1137.86,True,V007
EXP00419,D02,C06,2024-01-15,2024-01-19,1143.75,True,V012
EXP00420,D02,C06,2024-01-27,2024-01-27,1502.41,True,V050
EXP00421,D02,C06,2024-01-05,2024-01-12,1074.7,True,V013
EXP00422,D02,C06,2024-01-13,2024-01-13,1877.48,True,V020
EXP00423,D02,C06,2024-01-03,2024-01-07,1751.04,True,V056
EXP00424,D02,C06,2024-01-06,2024-01-12,1478.07,True,V059
EXP00425,D02,C06,2024-02-16,2024-02-19,1897.22,True,V058
EXP00426,D02,C06,2024-02-12,2024-02-18,1554.5,False,V024
EXP00427,D02,C06,2024-02-14,2024-02-15,1320.48,True,V014
EXP00428,D02,C06,2024-02-06,2024-02-13,1804.26,True,V007
EXP00429,D02,C06,2024-02-01,2024-02-05,1353.84,True,V041
EXP00430,D02,C06,2024-02-12,2024-02-15,1597.46,True,V026
EXP00431,D02,C06,2024-02-11,2024-02-18,1863.4,True,V044
EXP00432,D02,C06,2024-02-12,2024-02-18,1435.83,True,V020
EXP00433,D02,C06,2024-02-29,2024-02-29,1620.18,True,V022
EXP00434,D02,C06,2024-02-17,2024-02-19,1342.35,False,V020
EXP00435,D02,C06,2024-03-03,2024-03-06,1119.49,False,V019
EXP00436,D02,C06,2024-03-06,2024-03-10,1380.85,True,V044
EXP00437,D02,C06,2024-03-27,2024-04-04,1706.09,True,V032
EXP00438,D02,C06,2024-03-08,2024-03-12,1858.72,True,V050
EXP00439,D02,C06,2024-03-06,2024-03-10,1629.23,True,V060
EXP00440,D02,C06,2024-03-02,2024-03-07,1383.85,True,V057
EXP00441,D02,C06,2024-03-04,2024-03-11,1549.38,True,V059
EXP00442,D02,C06,2024-03-01,2024-03-05,1639.41,True,V003
EXP00443,D02,C06,2024-03-29,2024-04-10,1695.37,True,V010
EXP00444,D02,C06,2024-03-27,2024-04-04,1040.35,True,V028
EXP00445,D03,C01,2024-01-18,2024-01-24,3093.24,True,V053
EXP00446,D03,C01,2024-01-28,2024-01-28,2968.52,True,V034
EXP00447,D03,C01,2024-01-21,2024-01-22,4010.84,True,V009
EXP00448,D03,C01,2024-01-16,2024-01-17,4404.38,True,V033
EXP00449,D03,C01,2024-01-03,2024-01-10,4177.61,True,V052
EXP00450,D03,C01,2024-01-06,2024-01-13,4224.11,True,V036
EXP00451,D03,C01,2024-01-18,2024-01-20,2618.92,True,V024
EXP00452,D03,C01,2024-02-24,2024-02-28,3575.96,True,V029
EXP00453,D03,C01,2024-02-19,2024-02-26,3664.42,True,V055
EXP00454,D03,C01,2024-02-13,2024-02-20,3272.76,True,V023
EXP00455,D03,C01,2024-02-04,2024-02-04,4051.83,True,V014
EXP00456,D03,C01,2024-02-25,2024-02-25,3037.63,True,V018
EXP00457,D03,C01,2024-02-22,2024-02-28,2459.58,True,V057
EXP00458,D03,C01,2024-02-16,2024-02-20,3835.7,True,V028
EXP00459,D03,C01,2024-03-18,2024-03-19,3790.67,True,V007
EXP00460,D03,C01,2024-03-12,2024-03-18,2492.89,True,V038
EXP00461,D03,C01,2024-03-19,2024-03-22,3488.91,True,V056
EXP00462,D03,C01,2024-03-07,2024-03-10,2799.4,True,V009
EXP00463,D03,C01,2024-03-16,2024-03-18,2610.05,True,V031
EXP00464,D03,C01,2024-03-30,2024-04-04,4422.98,True,V049
EXP00465,D03,C01,2024-03-08,2024-03-08,3756.26,True,V060
EXP00466,D03,C02,2024-01-28,2024-01-30,1078.82,True,V026
EXP00467,D03,C02,2024-01-12,2024-01-12,1148.72,True,V023
EXP00468,D03,C02,2024-01-31,2024-01-31,1264.31,True,V003
EXP00469,D03,C02,2024-01-17,2024-01-19,1397.46,True,V024
EXP00470,D03,C02,2024-01-02,2024-01-04,1353.23,True,V057
EXP00471,D03,C02,2024-01-29,2024-02-02,1351.36,True,V057
EXP00472,D03,C02,2024-01-05,2024-01-10,1406.07,True,V033
EXP00473,D03,C02,2024-01-28,2024-01-28,1088.23,True,V060
EXP00474,D03,C02,2024-01-02,2024-01-03,997.51,True,V059
EXP00475,D03,C02,2024-01-25,2024-01-26,980.89,True,V012
EXP00476,D03,C02,2024-01-30,2024-02-07,1265.7,True,V053
EXP00477,D03,C02,2024-01-17,2024-01-23,1446.69,True,V038
EXP00478,D03,C02,2024-01-27,2024-01-27,1325.08,True,V008
EXP00479,D03,C02,2024-01-10,2024-01-14,1154.73,True,V058
EXP00480,D03,C02,2024-01-28,2024-01-31,1113.84,True,V043
EXP00481,D03,C02,2024-01-15,2024-01-18,1048.61,True,V017
EXP00482,D03,C02,2024-01-12,2024-01-13,848.35,True,V024
EXP00483,D03,C02,2024-01-23,2024-01-23,1314.33,True,V044
EXP00484,D03,C02,2024-01-14,2024-01-15,1201.13,True,V056
EXP00485,D03,C02,2024-01-03,2024-01-03,894.11,True,V052
EXP00486,D03,C02,2024-02-06,2024-02-08,935.42,True,V059
EXP00487,D03,C02,2024-02-12,2024-02-16,1419.87,True,V053
EXP00488,D03,C02,2024-02-29,2024-02-29,891.46,True,V003
EXP00489,D03,C02,2024-02-28,2024-02-28,1171.66,True,V022
EXP00490,D03,C02,2024-02-27,2024-02-27,924.05,True,V038
EXP00491,D03,C02,2024-02-15,2024-02-21,1204.89,True,V040
EXP00492,D03,C02,2024-02-26,2024-02-27,848.91,False,V021
EXP00493,D03,C02,2024-02-14,2024-02-15,1083.39,True,V038
EXP00494,D03,C02,2024-02-28,2024-02-28,1152.69,True,V047
EXP00495,D03,C02,2024-02-13,2024-02-14,1004.31,True,V012
EXP00496,D03,C02,2024-02-19,2024-02-20,1081.31,True,V041
EXP00497,D03,C02,2024-02-24,2024-02-25,1275.19,True,V055
EXP00498,D03,C02,2024-02-05,2024-02-10,914.63,True,V057
EXP00499,D03,C02,2024-02-24,2024-02-24,1123.77,True,V032
EXP00500,D03,C02,2024-02-16,2024-02-16,1082.59,True,V031
EXP00501,D03,C02,2024-02-09,2024-02-16,1116.09,True,V031
EXP00502,D03,C02,2024-02-14,2024-02-21,832.87,True,V026
EXP00503,D03,C02,2024-02-22,2024-02-26,941.68,True,V044
EXP00504,D03,C02,2024-02-19,2024-02-23,1450.4,True,V004
EXP00505,D03,C02,2024-02-01,2024-02-04,1393.25,True,V017
EXP00506,D03,C02,2024-03-15,2024-03-20,1342.92,True,V004
EXP00507,D03,C02,2024-03-23,2024-04-11,1076.86,True,V028
EXP00508,D03,C02,2024-03-20,2024-03-23,1022.5,True,V038
EXP00509,D03,C02,2024-03-14,2024-03-19,1241.4,True,V056
EXP00510,D03,C02,2024-03-30,2024-04-10,1336.11,True,V026
EXP00511,D03,C02,2024-03-12,2024-03-16,1285.1,True,V030
EXP00512,D03,C02,2024-03-15,2024-03-19,1290.92,True,V013
EXP00513,D03,C02,2024-03-11,2024-03-12,921.84,True,V023
EXP00514,D03,C02,2024-03-20,2024-04-04,971.8,False,V054
EXP00515,D03,C02,2024-03-18,2024-03-18,1433.29,True,V049
EXP00516,D03,C02,2024-03-05,2024-03-07,984.46,True,V012
EXP00517,D03,C02,2024-03-11,2024-03-15,1383.85,True,V044
EXP00518,D03,C02,2024-03-24,2024-04-14,1029.26,True,V011
EXP00519,D03,C02,2024-03-25,2024-04-08,972.37,True,V015
EXP00520,D03,C02,2024-03-10,2024-03-13,1159.28,True,V008
EXP00521,D03,C02,2024-03-26,2024-04-12,1112.61,True,V015
EXP00522,D03,C02,2024-03-25,2024-04-02,1090.41,True,V049
EXP00523,D03,C02,2024-03-14,2024-03-20,950.31,True,V021
EXP00524,D03,C02,2024-03-12,2024-03-13,1103.4,True,V011
EXP00525,D03,C02,2024-03-11,2024-03-14,950.43,True,V055
EXP00526,D03,C03,2024-01-24,2024-01-25,2791.75,True,V019
EXP00527,D03,C03,2024-01-12,2024-01-13,3113.73,True,V043
EXP00528,D03,C03,2024-01-10,2024-01-16,2720.36,True,V023
EXP00529,D03,C03,2024-01-17,2024-01-23,4066.34,True,V022
EXP00530,D03,C03,2024-01-16,2024-01-21,3944.48,True,V039
EXP00531,D03,C03,2024-02-19,2024-02-26,3452.54,False,V027
EXP00532,D03,C03,2024-02-26,2024-02-26,3156.61,True,V048
EXP00533,D03,C03,2024-02-23,2024-02-23,2293.32,True,V035
EXP00534,D03,C03,2024-02-14,2024-02-17,3052.71,True,V030
EXP00535,D03,C03,2024-02-14,2024-02-18,3333.54,True,V039
EXP00536,D03,C03,2024-03-26,2024-04-12,3800.64,True,V014
EXP00537,D03,C03,2024-03-03,2024-03-09,4192.05,True,V041
EXP00538,D03,C03,2024-03-28,2024-03-28,3041.66,True,V019
EXP00539,D03,C03,2024-03-24,2024-04-05,4083.41,True,V026
EXP00540,D03,C03,2024-03-11,2024-03-18,2837.32,True,V034
EXP00541,D03,C04,2024-01-07,2024-01-08,157.59,True,V045
EXP00542,D03,C04,2024-01-02,2024-01-07,181.62,True,V057
EXP00543,D03,C04,2024-01-02,2024-01-08,213.85,True,V041
EXP00544,D03,C04,2024-01-06,2024-01-11,228.97,True,V011
EXP00545,D03,C04,2024-01-31,2024-01-31,151.21,True,V018
EXP00546,D03,C04,2024-01-22,2024-01-29,162.23,True,V049
EXP00547,D03,C04,2024-01-30,2024-01-30,165.62,True,V001
EXP00548,D03,C04,2024-01-14,2024-01-21,164.28,True,V026
EXP00549,D03,C04,2024-01-25,2024-01-31,224.32,True,V035
EXP00550,D03,C04,2024-01-12,2024-01-17,159.66,True,V051
EXP00551,D03,C04,2024-01-21,2024-01-21,201.1,False,V022
EXP00552,D03,C04,2024-01-31,2024-02-02,195.05,True,V013
EXP00553,D03,C04,2024-01-23,2024-01-29,145.31,True,V009
EXP00554,D03,C04,2024-01-13,2024-01-15,178.0,True,V045
EXP00555,D03,C04,2024-01-08,2024-01-09,157.63,True,V034
EXP00556,D03,C04,2024-01-13,2024-01-16,234.73,True,V029
EXP00557,D03,C04,2024-01-17,2024-01-22,214.9,True,V009
EXP00558,D03,C04,2024-01-31,2024-01-31,241.85,True,V025
EXP00559,D03,C04,2024-01-03,2024-01-04,219.46,True,V006
EXP00560,D03,C04,2024-01-24,2024-01-31,189.19,True,V006
EXP00561,D03,C04,2024-01-05,2024-01-06,156.45,True,V025
EXP00562,D03,C04,2024-01-15,2024-01-16,227.12,True,V018
EXP00563,D03,C04,2024-01-07,2024-01-14,227.89,False,V039
EXP00564,D03,C04,2024-01-09,2024-01-13,164.48,True,V017
EXP00565,D03,C04,2024-02-08,2024-02-09,244.22,True,V031
EXP00566,D03,C04,2024-02-12,2024-02-19,232.98,True,V014
EXP00567,D03,C04,2024-02-19,2024-02-22,139.07,True,V006
EXP00568,D03,C04,2024-02-05,2024-02-11,225.6,True,V039
EXP00569,D03,C04,2024-02-05,2024-02-06,241.16,True,V037
EXP00570,D03,C04,2024-02-25,2024-02-26,161.35,True,V051
EXP00571,D03,C04,2024-02-16,2024-02-16,235.38,True,V033
EXP00572,D03,C04,2024-02-09,2024-02-09,222.95,True,V038
EXP00573,D03,C04,2024-02-18,2024-02-19,225.36,True,V010
EXP00574,D03,C04,2024-02-28,2024-02-28,236.45,True,V027
EXP00575,D03,C04,2024-02-06,2024-02-10,221.19,True,V003
EXP00576,D03,C04,2024-02-24,2024-02-25,168.31,True,V045
EXP00577,D03,C04,2024-02-13,2024-02-13,162.58,True,V019
EXP00578,D03,C04,2024-02-15,2024-02-20,202.43,True,V031
EXP00579,D03,C04,2024-02-25,2024-02-28,226.06,True,V058
EXP00580,D03,C04,2024-02-27,2024-02-27,213.46,True,V045
EXP00581,D03,C04,2024-02-08,2024-02-12,156.82,True,V021
EXP00582,D03,C04,2024-02-24,2024-02-27,218.53,True,V058
EXP00583,D03,C04,2024-02-24,2024-02-24,248.89,True,V024
EXP00584,D03,C04,2024-02-11,2024-02-13,189.85,True,V039
EXP00585,D03,C04,2024-02-03,2024-02-10,145.86,False,V036
EXP00586,D03,C04,2024-02-12,2024-02-16,167.87,True,V053
EXP00587,D03,C04,2024-02-15,2024-02-21,179.3,True,V037
EXP00588,D03,C04,2024-02-29,2024-02-29,224.13,True,V019
EXP00589,D03,C04,2024-03-07,2024-03-09,205.17,False,V018
EXP00590,D03,C04,2024-03-21,2024-04-16,160.48,True,V002
EXP00591,D03,C04,2024-03-29,2024-04-12,192.35,True,V029
EXP00592,D03,C04,2024-03-02,2024-03-05,235.11,True,V021
EXP00593,D03,C04,2024-03-24,2024-04-01,244.37,True,V053
EXP00594,D03,C04,2024-03-02,2024-03-04,164.81,True,V045
EXP00595,D03,C04,2024-03-17,2024-03-23,221.34,True,V045
EXP00596,D03,C04,2024-03-28,2024-04-09,225.18,True,V032
EXP00597,D03,C04,2024-03-25,2024-04-04,138.15,True,V021
EXP00598,D03,C04,2024-03-30,2024-04-02,221.1,True,V039
EXP00599,D03,C04,2024-03-29,2024-04-09,187.02,True,V004
EXP00600,D03,C04,2024-03-20,2024-04-01,228.94,True,V054
EXP00601,D03,C04,2024-03-02,2024-03-04,201.96,True,V008
EXP00602,D03,C04,2024-03-05,2024-03-07,239.48,True,V059
EXP00603,D03,C04,2024-03-22,2024-04-15,154.58,True,V018
EXP00604,D03,C04,2024-03-07,2024-03-08,148.9,True,V006
EXP00605,D03,C04,2024-03-12,2024-03-12,249.54,True,V006
EXP00606,D03,C04,2024-03-03,2024-03-03,230.73,False,V008
EXP00607,D03,C04,2024-03-23,2024-04-10,208.01,True,V025
EXP00608,D03,C04,2024-03-28,2024-04-08,217.48,False,V032
EXP00609,D03,C04,2024-03-13,2024-03-16,175.05,True,V011
EXP00610,D03,C04,2024-03-15,2024-03-15,227.18,True,V011
EXP00611,D03,C04,2024-03-25,2024-04-05,163.51,True,V048
EXP00612,D03,C04,2024-03-27,2024-04-16,234.11,True,V042
EXP00613,D03,C05,2024-01-28,2024-01-28,3306.86,True,V046
EXP00614,D03,C05,2024-01-07,2024-01-10,4657.41,True,V042
EXP00615,D03,C05,2024-01-04,2024-01-06,3892.65,True,V015
EXP00616,D03,C05,2024-01-09,2024-01-11,4011.59,True,V034
EXP00617,D03,C05,2024-01-14,2024-01-18,4015.37,True,V056
EXP00618,D03,C05,2024-01-05,2024-01-07,4130.22,True,V042
EXP00619,D03,C05,2024-01-18,2024-01-23,2782.92,True,V046
EXP00620,D03,C05,2024-01-14,2024-01-14,2811.27,True,V025
EXP00621,D03,C05,2024-02-29,2024-02-29,4283.09,True,V047
EXP00622,D03,C05,2024-02-07,2024-02-13,3840.98,True,V050
EXP00623,D03,C05,2024-02-02,2024-02-08,3676.7,True,V033
EXP00624,D03,C05,2024-02-15,2024-02-15,4698.18,True,V038
EXP00625,D03,C05,2024-02-27,2024-02-27,3967.03,True,V060
EXP00626,D03,C05,2024-02-22,2024-02-22,3773.44,True,V005
EXP00627,D03,C05,2024-02-20,2024-02-23,4684.08,False,V021
EXP00628,D03,C05,2024-02-15,2024-02-19,4774.95,True,V029
EXP00629,D03,C05,2024-03-16,2024-03-19,3022.5,True,V026
EXP00630,D03,C05,2024-03-07,2024-03-08,2618.06,True,V006
EXP00631,D03,C05,2024-03-21,2024-04-07,4261.91,False,V043
EXP00632,D03,C05,2024-03-01,2024-03-02,2962.83,True,V035
EXP00633,D03,C05,2024-03-04,2024-03-11,2992.17,True,V025
EXP00634,D03,C05,2024-03-20,2024-04-07,3541.46,True,V039
EXP00635,D03,C05,2024-03-09,2024-03-15,3134.18,True,V015
EXP00636,D03,C05,2024-03-29,2024-04-03,4522.69,True,V046
EXP00637,D03,C06,2024-01-12,2024-01-19,709.12,True,V044
EXP00638,D03,C06,2024-01-09,2024-01-11,728.97,True,V016
EXP00639,D03,C06,2024-01-20,2024-01-24,1101.56,True,V001
EXP00640,D03,C06,2024-01-31,2024-01-31,1033.46,True,V039
EXP00641,D03,C06,2024-01-13,2024-01-20,698.88,True,V023
EXP00642,D03,C06,2024-01-17,2024-01-22,749.54,False,V050
EXP00643,D03,C06,2024-01-30,2024-01-30,1097.24,True,V056
EXP00644,D03,C06,2024-01-29,2024-01-29,758.54,True,V017
EXP00645,D03,C06,2024-01-20,2024-01-24,880.89,True,V011
EXP00646,D03,C06,2024-01-16,2024-01-20,803.14,True,V039
EXP00647,D03,C06,2024-02-20,2024-02-25,765.02,True,V026
EXP00648,D03,C06,2024-02-10,2024-02-14,691.16,True,V008
EXP00649,D03,C06,2024-02-16,2024-02-22,822.5,True,V004
EXP00650,D03,C06,2024-02-07,2024-02-07,877.42,True,V046
EXP00651,D03,C06,2024-02-06,2024-02-06,756.25,True,V007
EXP00652,D03,C06,2024-02-06,2024-02-08,735.17,True,V040
EXP00653,D03,C06,2024-02-20,2024-02-20,622.94,True,V056
EXP00654,D03,C06,2024-02-17,2024-02-23,1027.76,True,V002
EXP00655,D03,C06,2024-02-03,2024-02-04,904.24,True,V014
EXP00656,D03,C06,2024-02-13,2024-02-18,631.54,True,V027
EXP00657,D03,C06,2024-03-15,2024-03-21,1050.33,True,V008
EXP00658,D03,C06,2024-03-01,2024-03-05,1055.86,True,V011
EXP00659,D03,C06,2024-03-11,2024-03-15,671.44,False,V054
EXP00660,D03,C06,2024-03-07,2024-03-13,964.54,True,V040
EXP00661,D03,C06,2024-03-07,2024-03-11,1080.97,True,V053
EXP00662,D03,C06,2024-03-16,2024-03-20,838.28,True,V019
EXP00663,D03,C06,2024-03-24,2024-04-06,618.36,True,V007
EXP00664,D03,C06,2024-03-11,2024-03-14,604.33,True,V043
EXP00665,D03,C06,2024-03-11,2024-03-14,923.33,True,V015
EXP00666,D03,C06,2024-03-19,2024-03-24,1008.24,True,V047
EXP00667,D04,C01,2024-01-07,2024-01-12,1831.79,True,V052
EXP00668,D04,C01,2024-01-15,2024-01-19,2037.79,True,V037
EXP00669,D04,C01,2024-01-06,2024-01-06,2006.08,True,V035
EXP00670,D04,C01,2024-01-15,2024-01-16,1938.38,True,V025
EXP00671,D04,C01,2024-01-05,2024-01-11,3019.18,True,V027
EXP00672,D04,C01,2024-01-07,2024-01-11,1709.23,True,V056
EXP00673,D04,C01,2024-01-10,2024-01-17,3057.05,True,V031
EXP00674,D04,C01,2024-02-01,2024-02-07,3083.41,True,V046
EXP00675,D04,C01,2024-02-06,2024-02-13,3084.15,True,V012
EXP00676,D04,C01,2024-02-16,2024-02-22,2909.66,True,V005
EXP00677,D04,C01,2024-02-02,2024-02-06,2570.49,True,V029
EXP00678,D04,C01,2024-02-13,2024-02-18,1905.06,True,V035
EXP00679,D04,C01,2024-02-20,2024-02-25,1791.7,False,V043
EXP00680,D04,C01,2024-02-22,2024-02-23,2365.21,True,V051
EXP00681,D04,C01,2024-03-23,2024-04-09,3082.34,True,V008
EXP00682,D04,C01,2024-03-23,2024-04-16,2000.3,True,V011
EXP00683,D04,C01,2024-03-23,2024-03-24,2742.8,True,V006
EXP00684,D04,C01,2024-03-07,2024-03-14,2229.18,True,V052
EXP00685,D04,C01,2024-03-07,2024-03-13,2032.22,True,V036
EXP00686,D04,C01,2024-03-20,2024-03-20,2683.32,True,V016
EXP00687,D04,C01,2024-03-20,2024-04-16,1811.01,True,V041
EXP00688,D04,C02,2024-01-21,2024-01-27,515.45,True,V021
EXP00689,D04,C02,2024-01-13,2024-01-16,799.64,True,V009
EXP00690,D04,C02,2024-01-09,2024-01-13,837.92,True,V021
EXP00691,D04,C02,2024-01-23,2024-01-27,836.69,True,V003
EXP00692,D04,C02,2024-01-14,2024-01-20,756.77,True,V058
EXP00693,D04,C02,2024-01-06,2024-01-06,854.32,True,V042
EXP00694,D04,C02,2024-01-16,2024-01-18,549.36,True,V009
EXP00695,D04,C02,2024-01-06,2024-01-11,505.51,True,V033
EXP00696,D04,C02,2024-01-09,2024-01-12,669.44,True,V009
EXP00697,D04,C02,2024-01-22,2024-01-25,703.09,True,V017
EXP00698,D04,C02,2024-01-09,2024-01-12,741.61,True,V002
EXP00699,D04,C02,2024-01-10,2024-01-12,756.99,True,V046
EXP00700,D04,C02,2024-01-04,2024-01-07,589.17,True,V001
EXP00701,D04,C02,2024-01-11,2024-01-14,649.87,True,V046
EXP00702,D04,C02,2024-01-26,2024-01-26,732.91,True,V032
EXP00703,D04,C02,2024-01-05,2024-01-05,700.28,True,V046
EXP00704,D04,C02,2024-01-11,2024-01-17,527.54,True,V026
EXP00705,D04,C02,2024-01-04,2024-01-10,878.19,False,V020
EXP00706,D04,C02,2024-01-01,2024-01-08,803.84,True,V037
EXP00707,D04,C02,2024-01-29,2024-01-31,749.09,True,V017
EXP00708,D04,C02,2024-02-27,2024-02-27,671.05,True,V003
EXP00709,D04,C02,2024-02-28,2024-03-05,625.81,True,V006
EXP00710,D04,C02,2024-02-29,2024-03-01,836.65,True,V028
EXP00711,D04,C02,2024-02-15,2024-02-17,685.56,True,V010
EXP00712,D04,C02,2024-02-29,2024-02-29,507.32,True,V008
EXP00713,D04,C02,2024-02-22,2024-02-29,596.46,False,V048
EXP00714,D04,C02,2024-02-15,2024-02-15,662.19,True,V006
EXP00715,D04,C02,2024-02-01,2024-02-08,694.98,True,V060
EXP00716,D04,C02,2024-02-29,2024-02-29,843.68,True,V031
EXP00717,D04,C02,2024-02-05,2024-02-08,602.16,True,V025
EXP00718,D04,C02,2024-02-25,2024-02-25,706.77,True,V024
EXP00719,D04,C02,2024-02-27,2024-02-27,611.28,True,V012
EXP00720,D04,C02,2024-02-01,2024-02-04,569.14,True,V024
EXP00721,D04,C02,2024-02-21,2024-02-26,561.28,True,V031
EXP00722,D04,C02,2024-02-20,2024-02-22,633.69,True,V016
EXP00723,D04,C02,2024-02-12,2024-02-14,784.23,True,V028
EXP00724,D04,C02,2024-02-14,2024-02-19,840.8,True,V022
EXP00725,D04,C02,2024-02-02,2024-02-06,574.82,True,V003
EXP00726,D04,C02,2024-02-27,2024-02-27,691.73,True,V003
EXP00727,D04,C02,2024-02-17,2024-02-17,585.08,False,V041
EXP00728,D04,C02,2024-03-24,2024-04-05,875.9,True,V049
EXP00729,D04,C02,2024-03-08,2024-03-12,781.57,True,V025
EXP00730,D04,C02,2024-03-23,2024-03-24,553.59,True,V021
EXP00731,D04,C02,2024-03-04,2024-03-08,707.82,True,V047
EXP00732,D04,C02,2024-03-06,2024-03-09,491.66,True,V037
EXP00733,D04,C02,2024-03-03,2024-03-10,595.95,True,V016
EXP00734,D04,C02,2024-03-02,2024-03-09,585.82,True,V007
EXP00735,D04,C02,2024-03-11,2024-03-13,499.45,True,V022
EXP00736,D04,C02,2024-03-09,2024-03-11,643.44,True,V012
EXP00737,D04,C02,2024-03-13,2024-03-16,626.94,True,V021
EXP00738,D04,C02,2024-03-11,2024-03-13,496.28,True,V006
EXP00739,D04,C02,2024-03-08,2024-03-09,800.84,True,V036
EXP00740,D04,C02,2024-03-31,2024-03-31,707.23,True,V031
EXP00741,D04,C02,2024-03-29,2024-04-06,804.22,True,V045
EXP00742,D04,C02,2024-03-27,2024-03-27,805.1,True,V027
EXP00743,D04,C02,2024-03-23,2024-04-13,872.71,False,V030
EXP00744,D04,C02,2024-03-03,2024-03-10,806.44,True,V060
EXP00745,D04,C02,2024-03-02,2024-03-02,759.03,False,V009
EXP00746,D04,C02,2024-03-02,2024-03-07,818.57,True,V047
EXP00747,D04,C02,2024-03-25,2024-03-27,526.54,True,V046
EXP00748,D04,C03,2024-01-09,2024-01-16,1719.29,True,V025
EXP00749,D04,C03,2024-01-21,2024-01-24,2036.03,True,V059
EXP00750,D04,C03,2024-01-13,2024-01-19,2909.38,True,V026
EXP00751,D04,C03,2024-01-06,2024-01-08,2929.76,True,V056
EXP00752,D04,C03,2024-01-14,2024-01-20,2373.46,True,V020
EXP00753,D04,C03,2024-02-02,2024-02-05,2024.88,True,V023
EXP00754,D04,C03,2024-02-15,2024-02-15,2159.34,False,V010
EXP00755,D04,C03,2024-02-18,2024-02-22,2246.76,True,V029
EXP00756,D04,C03,2024-02-24,2024-02-24,3037.87,True,V016
EXP00757,D04,C03,2024-02-01,2024-02-07,3034.77,True,V035
EXP00758,D04,C03,2024-03-26,2024-04-15,1900.62,True,V032
EXP00759,D04,C03,2024-03-08,2024-03-14,2489.56,True,V019
EXP00760,D04,C03,2024-03-09,2024-03-10,1822.71,True,V056
EXP00761,D04,C03,2024-03-11,2024-03-15,2684.19,True,V016
EXP00762,D04,C03,2024-03-02,2024-03-04,2819.07,True,V036
EXP00763,D04,C04,2024-01-01,2024-01-01,134.16,True,V018
EXP00764,D04,C04,2024-01-09,2024-01-09,102.71,True,V040
EXP00765,D04,C04,2024-01-13,2024-01-20,164.73,True,V016
EXP00766,D04,C04,2024-01-06,2024-01-08,140.19,True,V020
EXP00767,D04,C04,2024-01-11,2024-01-16,128.6,True,V029
EXP00768,D04,C04,2024-01-05,2024-01-10,173.12,True,V007
EXP00769,D04,C04,2024-01-24,2024-01-27,162.95,True,V016
EXP00770,D04,C04,2024-01-15,2024-01-21,100.24,True,V056
EXP00771,D04,C04,2024-01-28,2024-01-28,168.94,True,V021
EXP00772,D04,C04,2024-01-10,2024-01-12,129.39,True,V022
EXP00773,D04,C04,2024-01-23,2024-01-26,108.42,False,V034
EXP00774,D04,C04,2024-01-28,2024-01-31,98.6,True,V043
EXP00775,D04,C04,2024-01-19,2024-01-19,145.47,True,V007
EXP00776,D04,C04,2024-01-11,2024-01-15,100.74,True,V040
EXP00777,D04,C04,2024-01-25,2024-01-25,153.04,True,V025
EXP00778,D04,C04,2024-01-28,2024-02-08,122.66,True,V020
EXP00779,D04,C04,2024-01-27,2024-01-31,98.07,True,V029
EXP00780,D04,C04,2024-01-12,2024-01-16,124.07,True,V016
EXP00781,D04,C04,2024-01-06,2024-01-07,114.16,False,V019
EXP00782,D04,C04,2024-01-20,2024-01-22,120.83,True,V024
EXP00783,D04,C04,2024-01-22,2024-01-26,154.91,False,V002
