account_id,segment,valid_from,valid_to
ACC02578,SMB,2020-01-01,2025-03-31
ACC02578,Mid-Market,2025-04-01,
ACC02579,SMB,2020-01-01,
ACC02580,SMB,2020-01-01,2025-03-31
ACC02580,Mid-Market,2025-04-01,
ACC02581,SMB,2020-01-01,
ACC02582,SMB,2020-01-01,
ACC02583,SMB,2020-01-01,
ACC02584,SMB,2020-01-01,
ACC02585,Mid-Market,2020-01-01,
ACC02586,Mid-Market,2020-01-01,
ACC02587,SMB,2020-01-01,
ACC02588,SMB,2020-01-01,
ACC02589,Enterprise,2020-01-01,
ACC02590,SMB,2020-01-01,
ACC02591,SMB,2020-01-01,
ACC02592,SMB,2020-01-01,
ACC02593,SMB,2020-01-01,2025-03-31
ACC02593,Mid-Market,2025-04-01,
ACC02594,Enterprise,2020-01-01,
ACC02595,Mid-Market,2020-01-01,
ACC02596,Mid-Market,2020-01-01,
ACC02597,Mid-Market,2020-01-01,
ACC02598,SMB,2020-01-01,2025-03-31
ACC02598,Mid-Market,2025-04-01,
ACC02599,SMB,2020-01-01,
ACC02600,SMB,2020-01-01,
ACC02601,Mid-Market,2020-01-01,
ACC02602,SMB,2020-01-01,
ACC02603,Mid-Market,2020-01-01,
ACC02604,SMB,2020-01-01,
ACC02605,SMB,2020-01-01,
ACC02606,SMB,2020-01-01,
ACC02607,SMB,2020-01-01,
ACC02608,SMB,2020-01-01,
ACC02609,SMB,2020-01-01,
ACC02610,SMB,2020-01-01,
ACC02611,Mid-Market,2020-01-01,
ACC02612,SMB,2020-01-01,
ACC02613,SMB,2020-01-01,
ACC02614,Mid-Market,2020-01-01,
ACC02615,Mid-Market,2020-01-01,
ACC02616,SMB,2020-01-01,
ACC02617,Enterprise,2020-01-01,
ACC02618,Mid-Market,2020-01-01,
ACC02619,SMB,2020-01-01,
ACC02620,SMB,2020-01-01,
ACC02621,SMB,2020-01-01,
ACC02622,Mid-Market,2020-01-01,
ACC02623,Mid-Market,2020-01-01,
ACC02624,Mid-Market,2020-01-01,
ACC02625,SMB,2020-01-01,2025-03-31
ACC02625,Mid-Market,2025-04-01,
ACC02626,SMB,2020-01-01,
ACC02627,SMB,2020-01-01,
ACC02628,SMB,2020-01-01,
ACC02629,Mid-Market,2020-01-01,
ACC02630,SMB,2020-01-01,
ACC02631,Enterprise,2020-01-01,
ACC02632,SMB,2020-01-01,
ACC02633,Mid-Market,2020-01-01,
ACC02634,SMB,2020-01-01,
ACC02635,SMB,2020-01-01,2025-03-31
ACC02635,Mid-Market,2025-04-01,
ACC02636,Enterprise,2020-01-01,
ACC02637,SMB,2020-01-01,
ACC02638,SMB,2020-01-01,
ACC02639,SMB,2020-01-01,
ACC02640,SMB,2020-01-01,2025-03-31
ACC02640,Mid-Market,2025-04-01,
ACC02641,Mid-Market,2020-01-01,
ACC02642,SMB,2020-01-01,
ACC02643,Enterprise,2020-01-01,
ACC02644,SMB,2020-01-01,
ACC02645,Mid-Market,2020-01-01,
ACC02646,SMB,2020-01-01,2025-03-31
ACC02646,Mid-Market,2025-04-01,
ACC02647,Mid-Market,2020-01-01,
ACC02648,SMB,2020-01-01,
ACC02649,Enterprise,2020-01-01,
ACC02650,Enterprise,2020-01-01,
ACC02651,Enterprise,2020-01-01,
ACC02652,Enterprise,2020-01-01,
ACC02653,SMB,2020-01-01,
ACC02654,SMB,2020-01-01,
ACC02655,SMB,2020-01-01,
ACC02656,SMB,2020-01-01,
ACC02657,SMB,2020-01-01,
ACC02658,SMB,2020-01-01,
ACC02659,SMB,2020-01-01,
ACC02660,SMB,2020-01-01,
ACC02661,SMB,2020-01-01,2025-03-31
ACC02661,Mid-Market,2025-04-01,
ACC02662,Mid-Market,2020-01-01,
ACC02663,SMB,2020-01-01,
ACC02664,Enterprise,2020-01-01,
ACC02665,Enterprise,2020-01-01,
ACC02666,Enterprise,2020-01-01,
ACC02667,Mid-Market,2020-01-01,
ACC02668,SMB,2020-01-01,
ACC02669,Enterprise,2020-01-01,
ACC02670,SMB,2020-01-01,
ACC02671,SMB,2020-01-01,
ACC02672,Mid-Market,2020-01-01,
ACC02673,Enterprise,2020-01-01,
ACC02674,SMB,2020-01-01,
ACC02675,SMB,2020-01-01,
ACC02676,SMB,2020-01-01,2025-03-31
ACC02676,Mid-Market,2025-04-01,
ACC02677,SMB,2020-01-01,
ACC02678,SMB,2020-01-01,
ACC02679,Enterprise,2020-01-01,
ACC02680,Mid-Market,2020-01-01,
ACC02681,Mid-Market,2020-01-01,
ACC02682,SMB,2020-01-01,
ACC02683,SMB,2020-01-01,
ACC02684,SMB,2020-01-01,
ACC02685,SMB,2020-01-01,
ACC02686,SMB,2020-01-01,
ACC02687,Enterprise,2020-01-01,
ACC02688,SMB,2020-01-01,
ACC02689,SMB,2020-01-01,
ACC02690,SMB,2020-01-01,
ACC02691,SMB,2020-01-01,
ACC02692,SMB,2020-01-01,
ACC02693,SMB,2020-01-01,
ACC02694,SMB,2020-01-01,
ACC02695,Mid-Market,2020-01-01,
ACC02696,SMB,2020-01-01,
ACC02697,Mid-Market,2020-01-01,
ACC02698,SMB,2020-01-01,
ACC02699,SMB,2020-01-01,
ACC02700,Enterprise,2020-01-01,
ACC02701,SMB,2020-01-01,
ACC02702,SMB,2020-01-01,2025-03-31
ACC02702,Mid-Market,2025-04-01,
ACC02703,Mid-Market,2020-01-01,
ACC02704,SMB,2020-01-01,
ACC02705,SMB,2020-01-01,
ACC02706,SMB,2020-01-01,
ACC02707,SMB,2020-01-01,
ACC02708,SMB,2020-01-01,
ACC02709,Enterprise,2020-01-01,
ACC02710,SMB,2020-01-01,
ACC02711,Enterprise,2020-01-01,
ACC02712,SMB,2020-01-01,
ACC02713,SMB,2020-01-01,
ACC02714,SMB,2020-01-01,
ACC02715,Enterprise,2020-01-01,
ACC02716,SMB,2020-01-01,
ACC02717,SMB,2020-01-01,2025-03-31
ACC02717,Mid-Market,2025-04-01,
ACC02718,SMB,2020-01-01,
ACC02719,Enterprise,2020-01-01,
ACC02720,SMB,2020-01-01,
ACC02721,SMB,2020-01-01,
ACC02722,SMB,2020-01-01,
ACC02723,SMB,2020-01-01,
ACC02724,Mid-Market,2020-01-01,
ACC02725,SMB,2020-01-01,
ACC02726,Enterprise,2020-01-01,
ACC02727,SMB,2020-01-01,
ACC02728,SMB,2020-01-01,2025-03-31
ACC02728,Mid-Market,2025-04-01,
ACC02729,Mid-Market,2020-01-01,
ACC02730,SMB,2020-01-01,
ACC02731,SMB,2020-01-01,
ACC02732,Enterprise,2020-01-01,
ACC02733,Enterprise,2020-01-01,
ACC02734,SMB,2020-01-01,
ACC02735,Mid-Market,2020-01-01,
ACC02736,SMB,2020-01-01,
ACC02737,Mid-Market,2020-01-01,
ACC02738,SMB,2020-01-01,2025-03-31
ACC02738,Mid-Market,2025-04-01,
ACC02739,SMB,2020-01-01,
ACC02740,SMB,2020-01-01,
ACC02741,Mid-Market,2020-01-01,
ACC02742,SMB,2020-01-01,
ACC02743,SMB,2020-01-01,
ACC02744,Mid-Market,2020-01-01,
ACC02745,SMB,2020-01-01,
ACC02746,Mid-Market,2020-01-01,
ACC02747,SMB,2020-01-01,
ACC02748,Mid-Market,2020-01-01,
ACC02749,SMB,2020-01-01,2025-03-31
ACC02749,Mid-Market,2025-04-01,
ACC02750,SMB,2020-01-01,2025-03-31
ACC02750,Mid-Market,2025-04-01,
ACC02751,SMB,2020-01-01,
ACC02752,SMB,2020-01-01,
ACC02753,SMB,2020-01-01,
ACC02754,Mid-Market,2020-01-01,
ACC02755,SMB,2020-01-01,
ACC02756,SMB,2020-01-01,
ACC02757,SMB,2020-01-01,
ACC02758,Mid-Market,2020-01-01,
ACC02759,SMB,2020-01-01,
ACC02760,SMB,2020-01-01,
ACC02761,Enterprise,2020-01-01,
ACC02762,SMB,2020-01-01,
ACC02763,SMB,2020-01-01,2025-03-31
ACC02763,Mid-Market,2025-04-01,
ACC02764,SMB,2020-01-01,2025-03-31
ACC02764,Mid-Market,2025-04-01,
ACC02765,SMB,2020-01-01,
ACC02766,Mid-Market,2020-01-01,
ACC02767,SMB,2020-01-01,
ACC02768,SMB,2020-01-01,2025-03-31
ACC02768,Mid-Market,2025-04-01,
ACC02769,Enterprise,2020-01-01,
ACC02770,SMB,2020-01-01,
ACC02771,SMB,2020-01-01,2025-03-31
ACC02771,Mid-Market,2025-04-01,
ACC02772,Mid-Market,2020-01-01,
ACC02773,SMB,2020-01-01,
ACC02774,Mid-Market,2020-01-01,
ACC02775,SMB,2020-01-01,
ACC02776,SMB,2020-01-01,
ACC02777,SMB,2020-01-01,
ACC02778,Mid-Market,2020-01-01,
ACC02779,SMB,2020-01-01,
ACC02780,Mid-Market,2020-01-01,
ACC02781,SMB,2020-01-01,2025-03-31
ACC02781,Mid-Market,2025-04-01,
ACC02782,SMB,2020-01-01,
ACC02783,SMB,2020-01-01,
ACC02784,Mid-Market,2020-01-01,
ACC02785,SMB,2020-01-01,
ACC02786,SMB,2020-01-01,
ACC02787,SMB,2020-01-01,
ACC02788,SMB,2020-01-01,
ACC02789,SMB,2020-01-01,
ACC02790,SMB,2020-01-01,
ACC02791,SMB,2020-01-01,
ACC02792,SMB,2020-01-01,
ACC02793,SMB,2020-01-01,
ACC02794,SMB,2020-01-01,2025-03-31
ACC02794,Mid-Market,2025-04-01,
ACC02795,SMB,2020-01-01,
ACC02796,SMB,2020-01-01,
ACC02797,SMB,2020-01-01,
ACC02798,SMB,2020-01-01,
ACC02799,SMB,2020-01-01,
ACC02800,SMB,2020-01-01,
ACC02801,SMB,2020-01-01,
ACC02802,SMB,2020-01-01,
ACC02803,SMB,2020-01-01,
ACC02804,SMB,2020-01-01,
ACC02805,SMB,2020-01-01,
ACC02806,Mid-Market,2020-01-01,
ACC02807,SMB,2020-01-01,2025-03-31
ACC02807,Mid-Market,2025-04-01,
ACC02808,Mid-Market,2020-01-01,
ACC02809,SMB,2020-01-01,2025-03-31
ACC02809,Mid-Market,2025-04-01,
ACC02810,SMB,2020-01-01,
ACC02811,SMB,2020-01-01,
ACC02812,SMB,2020-01-01,
ACC02813,SMB,2020-01-01,
ACC02814,Mid-Market,2020-01-01,
ACC02815,Mid-Market,2020-01-01,
ACC02816,SMB,2020-01-01,
ACC02817,SMB,2020-01-01,
ACC02818,Enterprise,2020-01-01,
ACC02819,SMB,2020-01-01,2025-03-31
ACC02819,Mid-Market,2025-04-01,
ACC02820,Mid-Market,2020-01-01,
ACC02821,SMB,2020-01-01,
ACC02822,Enterprise,2020-01-01,
ACC02823,Mid-Market,2020-01-01,
ACC02824,SMB,2020-01-01,2025-03-31
ACC02824,Mid-Market,2025-04-01,
ACC02825,Mid-Market,2020-01-01,
ACC02826,Mid-Market,2020-01-01,
ACC02827,SMB,2020-01-01,
ACC02828,SMB,2020-01-01,
ACC02829,Enterprise,2020-01-01,
ACC02830,SMB,2020-01-01,
ACC02831,Enterprise,2020-01-01,
ACC02832,SMB,2020-01-01,
ACC02833,SMB,2020-01-01,
ACC02834,SMB,2020-01-01,
ACC02835,SMB,2020-01-01,
ACC02836,SMB,2020-01-01,
ACC02837,SMB,2020-01-01,2025-03-31
ACC02837,Mid-Market,2025-04-01,
ACC02838,SMB,2020-01-01,
ACC02839,SMB,2020-01-01,
ACC02840,SMB,2020-01-01,
ACC02841,Mid-Market,2020-01-01,
ACC02842,SMB,2020-01-01,
ACC02843,Enterprise,2020-01-01,
ACC02844,SMB,2020-01-01,
ACC02845,SMB,2020-01-01,
ACC02846,SMB,2020-01-01,
ACC02847,Mid-Market,2020-01-01,
ACC02848,SMB,2020-01-01,
ACC02849,Mid-Market,2020-01-01,
ACC02850,SMB,2020-01-01,
ACC02851,SMB,2020-01-01,
ACC02852,SMB,2020-01-01,
ACC02853,Enterprise,2020-01-01,
ACC02854,SMB,2020-01-01,
ACC02855,SMB,2020-01-01,
ACC02856,SMB,2020-01-01,
ACC02857,SMB,2020-01-01,2025-03-31
ACC02857,Mid-Market,2025-04-01,
ACC02858,SMB,2020-01-01,
ACC02859,SMB,2020-01-01,
ACC02860,SMB,2020-01-01,
ACC02861,Mid-Market,2020-01-01,
ACC02862,SMB,2020-01-01,
ACC02863,SMB,2020-01-01,
ACC02864,Enterprise,2020-01-01,
ACC02865,SMB,2020-01-01,
ACC02866,SMB,2020-01-01,
ACC02867,SMB,2020-01-01,
ACC02868,SMB,2020-01-01,
ACC02869,SMB,2020-01-01,
ACC02870,SMB,2020-01-01,
ACC02871,SMB,2020-01-01,2025-03-31
ACC02871,Mid-Market,2025-04-01,
ACC02872,Mid-Market,2020-01-01,
ACC02873,Enterprise,2020-01-01,
ACC02874,SMB,2020-01-01,
ACC02875,SMB,2020-01-01,
ACC02876,SMB,2020-01-01,
ACC02877,SMB,2020-01-01,2025-03-31
ACC02877,Mid-Market,2025-04-01,
ACC02878,SMB,2020-01-01,2025-03-31
ACC02878,Mid-Market,2025-04-01,
ACC02879,Enterprise,2020-01-01,
ACC02880,Mid-Market,2020-01-01,
ACC02881,SMB,2020-01-01,
ACC02882,Enterprise,2020-01-01,
ACC02883,SMB,2020-01-01,
ACC02884,SMB,2020-01-01,
ACC02885,SMB,2020-01-01,
ACC02886,SMB,2020-01-01,
ACC02887,SMB,2020-01-01,
ACC02888,SMB,2020-01-01,
ACC02889,SMB,2020-01-01,2025-03-31
ACC02889,Mid-Market,2025-04-01,
ACC02890,Mid-Market,2020-01-01,
ACC02891,SMB,2020-01-01,
ACC02892,SMB,2020-01-01,
ACC02893,SMB,2020-01-01,
ACC02894,SMB,2020-01-01,
ACC02895,Mid-Market,2020-01-01,
ACC02896,SMB,2020-01-01,
ACC02897,SMB,2020-01-01,
ACC02898,Mid-Market,2020-01-01,
ACC02899,SMB,2020-01-01,
ACC02900,SMB,2020-01-01,
ACC02901,SMB,2020-01-01,
ACC02902,SMB,2020-01-01,
ACC02903,SMB,2020-01-01,
ACC02904,SMB,2020-01-01,2025-03-31
ACC02904,Mid-Market,2025-04-01,
ACC02905,Mid-Market,2020-01-01,
ACC02906,Mid-Market,2020-01-01,
ACC02907,SMB,2020-01-01,
ACC02908,Mid-Market,2020-01-01,
ACC02909,SMB,2020-01-01,
ACC02910,SMB,2020-01-01,
ACC02911,Mid-Market,2020-01-01,
ACC02912,SMB,2020-01-01,
ACC02913,SMB,2020-01-01,2025-03-31
ACC02913,Mid-Market,2025-04-01,
ACC02914,Mid-Market,2020-01-01,
ACC02915,Mid-Market,2020-01-01,
ACC02916,SMB,2020-01-01,
ACC02917,Mid-Market,2020-01-01,
ACC02918,Mid-Market,2020-01-01,
ACC02919,SMB,2020-01-01,
ACC02920,SMB,2020-01-01,
ACC02921,Enterprise,2020-01-01,
ACC02922,SMB,2020-01-01,
ACC02923,SMB,2020-01-01,
ACC02924,SMB,2020-01-01,
ACC02925,SMB,2020-01-01,2025-03-31
ACC02925,Mid-Market,2025-04-01,
ACC02926,SMB,2020-01-01,
ACC02927,Mid-Market,2020-01-01,
ACC02928,Mid-Market,2020-01-01,
ACC02929,SMB,2020-01-01,
ACC02930,SMB,2020-01-01,
ACC02931,Mid-Market,2020-01-01,
ACC02932,SMB,2020-01-01,
ACC02933,Mid-Market,2020-01-01,
ACC02934,Mid-Market,2020-01-01,
ACC02935,Mid-Market,2020-01-01,
ACC02936,SMB,2020-01-01,2025-03-31
ACC02936,Mid-Market,2025-04-01,
ACC02937,SMB,2020-01-01,
ACC02938,SMB,2020-01-01,
ACC02939,SMB,2020-01-01,
ACC02940,Mid-Market,2020-01-01,
ACC02941,Enterprise,2020-01-01,
ACC02942,SMB,2020-01-01,
ACC02943,SMB,2020-01-01,
ACC02944,Enterprise,2020-01-01,
ACC02945,SMB,2020-01-01,
ACC02946,Enterprise,2020-01-01,
ACC02947,Mid-Market,2020-01-01,
ACC02948,Mid-Market,2020-01-01,
ACC02949,SMB,2020-01-01,
ACC02950,SMB,2020-01-01,
ACC02951,SMB,2020-01-01,
ACC02952,SMB,2020-01-01,
ACC02953,SMB,2020-01-01,
ACC02954,Enterprise,2020-01-01,
ACC02955,Mid-Market,2020-01-01,
ACC02956,SMB,2020-01-01,
ACC02957,SMB,2020-01-01,
ACC02958,SMB,2020-01-01,2025-03-31
ACC02958,Mid-Market,2025-04-01,
ACC02959,Mid-Market,2020-01-01,
ACC02960,SMB,2020-01-01,2025-03-31
ACC02960,Mid-Market,2025-04-01,
ACC02961,SMB,2020-01-01,2025-03-31
ACC02961,Mid-Market,2025-04-01,
ACC02962,Enterprise,2020-01-01,
ACC02963,Mid-Market,2020-01-01,
ACC02964,Mid-Market,2020-01-01,
ACC02965,SMB,2020-01-01,
ACC02966,SMB,2020-01-01,
ACC02967,SMB,2020-01-01,
ACC02968,Mid-Market,2020-01-01,
ACC02969,SMB,2020-01-01,2025-03-31
ACC02969,Mid-Market,2025-04-01,
ACC02970,SMB,2020-01-01,
ACC02971,SMB,2020-01-01,
ACC02972,Enterprise,2020-01-01,
ACC02973,SMB,2020-01-01,
ACC02974,SMB,2020-01-01,2025-03-31
ACC02974,Mid-Market,2025-04-01,
ACC02975,SMB,2020-01-01,
ACC02976,SMB,2020-01-01,
ACC02977,SMB,2020-01-01,
ACC02978,Mid-Market,2020-01-01,
ACC02979,SMB,2020-01-01,
ACC02980,SMB,2020-01-01,
ACC02981,SMB,2020-01-01,
ACC02982,SMB,2020-01-01,
ACC02983,SMB,2020-01-01,
ACC02984,SMB,2020-01-01,
ACC02985,SMB,2020-01-01,
ACC02986,SMB,2020-01-01,
ACC02987,Mid-Market,2020-01-01,
ACC02988,SMB,2020-01-01,2025-03-31
ACC02988,Mid-Market,2025-04-01,
ACC02989,SMB,2020-01-01,
ACC02990,SMB,2020-01-01,
ACC02991,SMB,2020-01-01,
ACC02992,SMB,2020-01-01,
ACC02993,SMB,2020-01-01,
ACC02994,SMB,2020-01-01,
ACC02995,Mid-Market,2020-01-01,
ACC02996,SMB,2020-01-01,
ACC02997,SMB,2020-01-01,
ACC02998,SMB,2020-01-01,
ACC02999,SMB,2020-01-01,
ACC03000,Mid-Market,2020-01-01,
ACC03001,SMB,2020-01-01,
ACC03002,SMB,2020-01-01,
ACC03003,SMB,2020-01-01,
ACC03004,Mid-Market,2020-01-01,
ACC03005,SMB,2020-01-01,
ACC03006,SMB,2020-01-01,2025-03-31
ACC03006,Mid-Market,2025-04-01,
ACC03007,SMB,2020-01-01,
ACC03008,SMB,2020-01-01,
ACC03009,SMB,2020-01-01,
ACC03010,SMB,2020-01-01,
ACC03011,SMB,2020-01-01,2025-03-31
ACC03011,Mid-Market,2025-04-01,
ACC03012,Mid-Market,2020-01-01,
ACC03013,SMB,2020-01-01,
ACC03014,SMB,2020-01-01,
ACC03015,SMB,2020-01-01,
ACC03016,SMB,2020-01-01,
ACC03017,SMB,2020-01-01,2025-03-31
ACC03017,Mid-Market,2025-04-01,
ACC03018,SMB,2020-01-01,
ACC03019,SMB,2020-01-01,
ACC03020,Mid-Market,2020-01-01,
ACC03021,Enterprise,2020-01-01,
ACC03022,SMB,2020-01-01,
ACC03023,Enterprise,2020-01-01,
ACC03024,SMB,2020-01-01,
ACC03025,Mid-Market,2020-01-01,
ACC03026,SMB,2020-01-01,
ACC03027,SMB,2020-01-01,2025-03-31
ACC03027,Mid-Market,2025-04-01,
ACC03028,SMB,2020-01-01,
ACC03029,Mid-Market,2020-01-01,
ACC03030,SMB,2020-01-01,2025-03-31
ACC03030,Mid-Market,2025-04-01,
ACC03031,Mid-Market,2020-01-01,
ACC03032,SMB,2020-01-01,2025-03-31
ACC03032,Mid-Market,2025-04-01,
ACC03033,Enterprise,2020-01-01,
ACC03034,Mid-Market,2020-01-01,
ACC03035,SMB,2020-01-01,
ACC03036,SMB,2020-01-01,2025-03-31
ACC03036,Mid-Market,2025-04-01,
ACC03037,SMB,2020-01-01,
ACC03038,SMB,2020-01-01,
ACC03039,SMB,2020-01-01,
ACC03040,Mid-Market,2020-01-01,
ACC03041,Mid-Market,2020-01-01,
ACC03042,SMB,2020-01-01,2025-03-31
ACC03042,Mid-Market,2025-04-01,
ACC03043,SMB,2020-01-01,
ACC03044,Enterprise,2020-01-01,
ACC03045,SMB,2020-01-01,2025-03-31
ACC03045,Mid-Market,2025-04-01,
ACC03046,Mid-Market,2020-01-01,
ACC03047,SMB,2020-01-01,
ACC03048,SMB,2020-01-01,2025-03-31
ACC03048,Mid-Market,2025-04-01,
ACC03049,SMB,2020-01-01,
ACC03050,SMB,2020-01-01,
ACC03051,SMB,2020-01-01,
ACC03052,SMB,2020-01-01,
ACC03053,SMB,2020-01-01,
ACC03054,SMB,2020-01-01,
ACC03055,SMB,2020-01-01,
ACC03056,Mid-Market,2020-01-01,
ACC03057,SMB,2020-01-01,
ACC03058,SMB,2020-01-01,
ACC03059,SMB,2020-01-01,
ACC03060,SMB,2020-01-01,
ACC03061,Mid-Market,2020-01-01,
ACC03062,SMB,2020-01-01,2025-03-31
ACC03062,Mid-Market,2025-04-01,
ACC03063,Mid-Market,2020-01-01,
ACC03064,SMB,2020-01-01,
ACC03065,Enterprise,2020-01-01,
ACC03066,SMB,2020-01-01,
ACC03067,SMB,2020-01-01,
ACC03068,SMB,2020-01-01,
ACC03069,SMB,2020-01-01,
ACC03070,SMB,2020-01-01,
ACC03071,SMB,2020-01-01,
ACC03072,SMB,2020-01-01,
ACC03073,Mid-Market,2020-01-01,
ACC03074,SMB,2020-01-01,
ACC03075,SMB,2020-01-01,
ACC03076,SMB,2020-01-01,
ACC03077,Mid-Market,2020-01-01,
ACC03078,SMB,2020-01-01,
ACC03079,Enterprise,2020-01-01,
ACC03080,SMB,2020-01-01,
ACC03081,Mid-Market,2020-01-01,
ACC03082,SMB,2020-01-01,
ACC03083,SMB,2020-01-01,
ACC03084,SMB,2020-01-01,
ACC03085,SMB,2020-01-01,
ACC03086,SMB,2020-01-01,
ACC03087,SMB,2020-01-01,2025-03-31
ACC03087,Mid-Market,2025-04-01,
ACC03088,SMB,2020-01-01,2025-03-31
ACC03088,Mid-Market,2025-04-01,
ACC03089,SMB,2020-01-01,2025-03-31
ACC03089,Mid-Market,2025-04-01,
ACC03090,Enterprise,2020-01-01,
ACC03091,SMB,2020-01-01,
ACC03092,Mid-Market,2020-01-01,
ACC03093,SMB,2020-01-01,
ACC03094,Enterprise,2020-01-01,
ACC03095,Enterprise,2020-01-01,
ACC03096,SMB,2020-01-01,
ACC03097,SMB,2020-01-01,
ACC03098,SMB,2020-01-01,
ACC03099,SMB,2020-01-01,
ACC03100,SMB,2020-01-01,
ACC03101,Mid-Market,2020-01-01,
ACC03102,Enterprise,2020-01-01,
ACC03103,Enterprise,2020-01-01,
ACC03104,Enterprise,2020-01-01,
ACC03105,SMB,2020-01-01,2025-03-31
ACC03105,Mid-Market,2025-04-01,
ACC03106,SMB,2020-01-01,
ACC03107,SMB,2020-01-01,
ACC03108,Mid-Market,2020-01-01,
ACC03109,Mid-Market,2020-01-01,
ACC03110,SMB,2020-01-01,
ACC03111,Mid-Market,2020-01-01,
ACC03112,SMB,2020-01-01,
ACC03113,Mid-Market,2020-01-01,
ACC03114,SMB,2020-01-01,
ACC03115,SMB,2020-01-01,
ACC03116,SMB,2020-01-01,
ACC03117,SMB,2020-01-01,
ACC03118,SMB,2020-01-01,
ACC03119,SMB,2020-01-01,
ACC03120,Mid-Market,2020-01-01,
ACC03121,SMB,2020-01-01,
ACC03122,SMB,2020-01-01,
ACC03123,SMB,2020-01-01,
ACC03124,SMB,2020-01-01,
ACC03125,SMB,2020-01-01,
ACC03126,SMB,2020-01-01,
ACC03127,SMB,2020-01-01,
ACC03128,Mid-Market,2020-01-01,
ACC03129,SMB,2020-01-01,
ACC03130,Mid-Market,2020-01-01,
ACC03131,Mid-Market,2020-01-01,
ACC03132,Mid-Market,2020-01-01,
ACC03133,Mid-Market,2020-01-01,
ACC03134,SMB,2020-01-01,
ACC03135,SMB,2020-01-01,
ACC03136,SMB,2020-01-01,
ACC03137,SMB,2020-01-01,
ACC03138,SMB,2020-01-01,
ACC03139,Mid-Market,2020-01-01,
ACC03140,SMB,2020-01-01,2025-03-31
ACC03140,Mid-Market,2025-04-01,
ACC03141,SMB,2020-01-01,
ACC03142,SMB,2020-01-01,
ACC03143,SMB,2020-01-01,
ACC03144,SMB,2020-01-01,
ACC03145,Enterprise,2020-01-01,
ACC03146,SMB,2020-01-01,
ACC03147,SMB,2020-01-01,
ACC03148,SMB,2020-01-01,2025-03-31
ACC03148,Mid-Market,2025-04-01,
ACC03149,SMB,2020-01-01,
ACC03150,SMB,2020-01-01,
ACC03151,SMB,2020-01-01,2025-03-31
ACC03151,Mid-Market,2025-04-01,
ACC03152,Mid-Market,2020-01-01,
ACC03153,Mid-Market,2020-01-01,
ACC03154,Mid-Market,2020-01-01,
ACC03155,SMB,2020-01-01,
ACC03156,SMB,2020-01-01,
ACC03157,SMB,2020-01-01,2025-03-31
ACC03157,Mid-Market,2025-04-01,
ACC03158,SMB,2020-01-01,
ACC03159,SMB,2020-01-01,
ACC03160,Mid-Market,2020-01-01,
ACC03161,SMB,2020-01-01,
ACC03162,SMB,2020-01-01,
ACC03163,SMB,2020-01-01,
ACC03164,SMB,2020-01-01,
ACC03165,Mid-Market,2020-01-01,
ACC03166,SMB,2020-01-01,
ACC03167,SMB,2020-01-01,2025-03-31
ACC03167,Mid-Market,2025-04-01,
ACC03168,Mid-Market,2020-01-01,
ACC03169,SMB,2020-01-01,
ACC03170,SMB,2020-01-01,
ACC03171,Mid-Market,2020-01-01,
ACC03172,Mid-Market,2020-01-01,
ACC03173,SMB,2020-01-01,
ACC03174,SMB,2020-01-01,
ACC03175,Mid-Market,2020-01-01,
ACC03176,SMB,2020-01-01,2025-03-31
ACC03176,Mid-Market,2025-04-01,
ACC03177,SMB,2020-01-01,
ACC03178,SMB,2020-01-01,
ACC03179,Mid-Market,2020-01-01,
ACC03180,SMB,2020-01-01,
ACC03181,SMB,2020-01-01,
ACC03182,Enterprise,2020-01-01,
ACC03183,SMB,2020-01-01,
ACC03184,Mid-Market,2020-01-01,
ACC03185,SMB,2020-01-01,
ACC03186,SMB,2020-01-01,
ACC03187,SMB,2020-01-01,
ACC03188,Mid-Market,2020-01-01,
ACC03189,SMB,2020-01-01,
ACC03190,SMB,2020-01-01,
ACC03191,SMB,2020-01-01,
ACC03192,SMB,2020-01-01,
ACC03193,SMB,2020-01-01,2025-03-31
ACC03193,Mid-Market,2025-04-01,
ACC03194,Mid-Market,2020-01-01,
ACC03195,SMB,2020-01-01,
ACC03196,Mid-Market,2020-01-01,
ACC03197,SMB,2020-01-01,
ACC03198,SMB,2020-01-01,
ACC03199,SMB,2020-01-01,
ACC03200,SMB,2020-01-01,
ACC03201,Enterprise,2020-01-01,
ACC03202,SMB,2020-01-01,
ACC03203,SMB,2020-01-01,2025-03-31
ACC03203,Mid-Market,2025-04-01,
ACC03204,SMB,2020-01-01,2025-03-31
ACC03204,Mid-Market,2025-04-01,
ACC03205,Mid-Market,2020-01-01,
ACC03206,SMB,2020-01-01,
ACC03207,SMB,2020-01-01,
ACC03208,SMB,2020-01-01,2025-03-31
ACC03208,Mid-Market,2025-04-01,
ACC03209,SMB,2020-01-01,
ACC03210,SMB,2020-01-01,
ACC03211,SMB,2020-01-01,2025-03-31
ACC03211,Mid-Market,2025-04-01,
ACC03212,Mid-Market,2020-01-01,
ACC03213,SMB,2020-01-01,
ACC03214,Mid-Market,2020-01-01,
ACC03215,Mid-Market,2020-01-01,
ACC03216,SMB,2020-01-01,
ACC03217,SMB,2020-01-01,
ACC03218,Mid-Market,2020-01-01,
ACC03219,SMB,2020-01-01,
ACC03220,SMB,2020-01-01,
ACC03221,Mid-Market,2020-01-01,
ACC03222,SMB,2020-01-01,
