account_id,current_segment,billing_currency,monthly_recurring_revenue,signup_date,status,is_test_account
ACC00491,smb,USD,363.76,2018-10-12,active,False
ACC00492,smb,USD,348.06,2020-11-11,active,False
ACC00493,mid_market,USD,195.2,2018-12-05,active,False
ACC00494,smb,USD,113.54,2022-12-02,active,False
ACC00495,mid_market,GBP,1254.12,2018-07-18,active,False
ACC00496,smb,USD,301.15,2023-07-10,active,False
ACC00497,mid_market,EUR,1314.46,2024-02-14,active,False
ACC00498,enterprise,GBP,24329.19,2023-01-07,active,False
ACC00499,smb,USD,107.93,2024-08-10,active,False
ACC00500,smb,USD,283.84,2024-07-28,active,False
ACC00501,mid_market,USD,247.98,2018-04-30,active,False
ACC00502,mid_market,USD,329.58,2020-05-24,active,False
ACC00503,smb,USD,348.44,2023-04-27,active,False
ACC00504,smb,EUR,368.99,2020-05-18,active,False
ACC00505,smb,USD,207.47,2023-02-28,active,False
ACC00506,mid_market,EUR,3766.2,2023-06-03,active,False
ACC00507,smb,EUR,325.86,2024-12-23,active,False
ACC00508,smb,USD,382.39,2020-04-23,active,False
ACC00509,mid_market,GBP,2931.62,2020-06-08,active,False
ACC00510,mid_market,EUR,2595.76,2018-03-04,active,False
ACC00511,mid_market,EUR,110.06,2019-12-31,active,False
ACC00512,smb,USD,97.76,2019-12-19,active,False
ACC00513,smb,USD,123.3,2021-03-04,active,False
ACC00514,smb,USD,154.32,2020-12-12,active,False
ACC00515,smb,EUR,258.98,2023-12-30,active,False
ACC00516,smb,USD,168.98,2023-06-01,active,False
ACC00517,mid_market,USD,3282.1,2023-02-06,active,False
ACC00518,mid_market,EUR,2545.57,2018-01-14,active,False
ACC00519,mid_market,EUR,3488.27,2021-04-20,active,False
ACC00520,mid_market,USD,389.1,2023-02-08,active,False
ACC00521,smb,USD,296.6,2019-09-18,active,False
ACC00522,smb,USD,80.72,2020-12-21,active,False
ACC00523,smb,USD,324.45,2023-02-02,active,False
ACC00524,enterprise,GBP,18592.71,2023-07-24,active,False
ACC00525,smb,USD,142.49,2023-12-25,active,False
ACC00526,smb,USD,383.17,2021-01-03,active,False
ACC00527,smb,USD,158.4,2020-10-19,active,False
ACC00528,enterprise,EUR,20384.51,2020-09-05,active,False
ACC00529,enterprise,GBP,38787.72,2022-09-05,active,False
ACC00530,smb,USD,269.17,2020-12-08,active,False
ACC00531,smb,USD,260.68,2020-10-19,active,False
ACC00532,smb,USD,80.35,2019-03-07,active,False
ACC00533,smb,USD,217.42,2021-05-08,active,False
ACC00534,enterprise,EUR,10672.03,2019-08-30,active,False
ACC00535,enterprise,GBP,13450.79,2021-09-03,active,False
ACC00536,enterprise,EUR,34888.5,2024-03-21,active,False
ACC00537,smb,USD,377.97,2023-06-06,active,False
ACC00538,mid_market,USD,3088.75,2021-05-06,active,False
ACC00539,smb,EUR,255.88,2024-11-03,active,False
ACC00540,mid_market,EUR,2058.33,2024-11-10,active,False
ACC00541,enterprise,GBP,37083.97,2021-02-09,active,False
ACC00542,smb,USD,379.5,2023-05-06,active,False
ACC00543,smb,USD,264.68,2020-05-24,active,False
ACC00544,smb,USD,307.08,2024-02-24,active,False
ACC00545,smb,USD,286.82,2020-08-12,active,False
ACC00546,mid_market,USD,2541.15,2019-10-23,active,False
ACC00547,smb,USD,380.6,2018-12-09,active,False
ACC00548,enterprise,USD,12079.91,2023-11-24,active,False
ACC00549,smb,USD,120.2,2020-01-29,active,False
ACC00550,mid_market,GBP,2157.77,2023-09-10,active,False
ACC00551,smb,USD,152.67,2018-08-09,active,False
ACC00552,mid_market,USD,3951.02,2021-07-04,active,False
ACC00553,smb,USD,82.82,2020-12-29,active,False
ACC00554,mid_market,USD,3931.06,2021-01-26,active,False
ACC00555,smb,GBP,147.36,2019-03-04,active,False
ACC00556,mid_market,USD,1046.11,2018-07-08,active,False
ACC00557,enterprise,EUR,12029.46,2020-06-04,active,False
ACC00558,smb,USD,380.66,2021-04-16,active,False
ACC00559,smb,USD,228.07,2023-07-22,active,False
ACC00560,smb,USD,188.52,2021-03-28,active,False
ACC00561,smb,USD,164.65,2019-09-21,active,False
ACC00562,smb,GBP,94.27,2019-11-02,active,False
ACC00563,mid_market,EUR,1047.85,2022-04-14,active,False
ACC00564,smb,USD,224.68,2021-01-18,active,False
ACC00565,smb,USD,143.7,2024-04-22,active,False
ACC00566,mid_market,USD,3195.89,2021-01-29,active,False
ACC00567,enterprise,GBP,30373.82,2021-12-20,active,False
ACC00568,smb,USD,163.19,2018-06-13,active,False
ACC00569,mid_market,EUR,2722.75,2019-05-11,active,False
ACC00570,mid_market,USD,1746.93,2023-12-14,active,False
ACC00571,smb,USD,382.9,2020-05-31,active,False
ACC00572,mid_market,EUR,1205.97,2020-12-12,active,False
ACC00573,mid_market,GBP,2663.58,2022-02-17,active,False
ACC00574,smb,USD,207.08,2018-05-28,active,False
ACC00575,enterprise,GBP,20040.72,2021-07-18,active,False
ACC00576,smb,USD,307.36,2020-06-03,active,False
ACC00577,mid_market,USD,382.16,2019-01-15,active,False
ACC00578,smb,USD,214.2,2020-12-05,active,False
ACC00579,mid_market,USD,274.81,2021-02-16,active,False
ACC00580,smb,USD,287.92,2019-04-22,active,False
ACC00581,mid_market,GBP,3360.91,2021-10-20,active,False
ACC00582,smb,USD,162.69,2023-03-23,active,False
ACC00583,smb,USD,257.22,2019-11-15,active,False
ACC00584,smb,USD,326.33,2024-10-06,active,False
ACC00585,smb,USD,170.43,2022-04-15,active,False
ACC00586,enterprise,USD,17068.14,2023-05-30,active,False
ACC00587,smb,USD,273.54,2018-06-29,active,False
ACC00588,smb,USD,161.83,2023-05-16,active,False
ACC00589,smb,USD,344.43,2020-05-10,active,False
ACC00590,mid_market,USD,244.1,2022-12-21,active,False
ACC00591,mid_market,USD,263.72,2023-08-18,active,False
ACC00592,smb,USD,279.65,2019-10-03,active,False
ACC00593,enterprise,GBP,35883.3,2019-10-25,active,False
ACC00594,smb,USD,157.18,2018-06-02,active,False
ACC00595,smb,USD,205.28,2022-03-27,active,False
ACC00596,smb,USD,154.4,2023-06-02,active,False
ACC00597,smb,USD,202.04,2020-11-14,active,False
ACC00598,smb,USD,300.2,2019-02-16,active,False
ACC00599,mid_market,GBP,1447.73,2020-03-19,active,False
ACC00600,mid_market,USD,388.7,2020-10-26,active,False
ACC00601,enterprise,GBP,26952.91,2024-05-30,active,False
ACC00602,smb,USD,104.16,2018-11-13,active,False
ACC00603,smb,USD,280.16,2020-05-27,active,False
ACC00604,smb,USD,252.64,2022-06-19,active,False
ACC00605,mid_market,USD,1614.93,2019-08-28,active,False
ACC00606,smb,USD,243.06,2024-03-11,active,False
ACC00607,smb,USD,207.71,2024-05-13,active,False
ACC00608,smb,USD,199.65,2020-08-29,active,False
ACC00609,smb,USD,279.67,2023-03-22,active,False
ACC00610,mid_market,EUR,2939.08,2023-04-17,active,False
ACC00611,smb,USD,116.47,2022-10-09,active,False
ACC00612,mid_market,USD,369.26,2019-04-22,active,False
ACC00613,smb,USD,279.92,2018-05-07,active,False
ACC00614,smb,USD,223.34,2020-06-06,active,False
ACC00615,smb,USD,87.03,2018-12-02,active,False
ACC00616,mid_market,GBP,162.93,2020-01-18,active,False
ACC00617,smb,USD,176.08,2022-06-20,active,False
ACC00618,enterprise,EUR,20728.37,2022-02-13,active,False
ACC00619,smb,USD,283.97,2019-06-20,active,False
ACC00620,mid_market,GBP,2171.63,2018-02-15,active,False
ACC00621,smb,EUR,293.7,2019-07-31,active,False
ACC00622,enterprise,EUR,15587.32,2021-03-08,active,False
ACC00623,smb,USD,352.62,2023-06-15,active,False
ACC00624,smb,USD,212.61,2020-07-22,active,False
ACC00625,smb,USD,179.39,2020-01-01,active,False
ACC00626,smb,USD,184.95,2021-11-10,active,False
ACC00627,mid_market,USD,165.75,2018-07-02,active,False
ACC00628,mid_market,USD,3033.91,2019-07-31,active,False
ACC00629,mid_market,USD,3837.96,2018-04-04,active,False
ACC00630,smb,USD,153.88,2021-09-05,active,False
ACC00631,smb,USD,375.64,2021-02-06,active,False
ACC00632,mid_market,USD,3659.96,2022-01-28,active,False
ACC00633,smb,USD,376.13,2022-04-27,active,False
ACC00634,smb,USD,293.9,2020-10-06,active,False
ACC00635,smb,USD,98.92,2024-01-30,active,False
ACC00636,mid_market,EUR,398.27,2024-06-05,active,False
ACC00637,smb,USD,382.04,2018-10-11,active,False
ACC00638,smb,USD,129.5,2024-06-09,active,False
ACC00639,smb,USD,205.21,2019-05-18,active,False
ACC00640,mid_market,USD,206.29,2019-09-27,active,False
ACC00641,mid_market,USD,3137.69,2021-09-16,active,False
ACC00642,smb,USD,300.1,2018-03-17,active,False
ACC00643,smb,USD,325.39,2020-07-19,active,False
ACC00644,smb,USD,323.04,2019-05-13,active,False
ACC00645,mid_market,USD,1973.48,2021-05-18,active,False
ACC00646,smb,USD,344.8,2023-09-14,active,False
ACC00647,mid_market,USD,293.09,2024-06-20,active,False
ACC00648,smb,EUR,378.92,2019-06-27,active,False
ACC00649,smb,USD,313.99,2021-10-24,active,False
ACC00650,mid_market,USD,2360.06,2021-04-27,active,False
ACC00651,mid_market,USD,3919.29,2020-11-27,active,False
ACC00652,mid_market,USD,165.41,2022-06-06,active,False
ACC00653,smb,USD,215.19,2024-12-04,active,False
ACC00654,mid_market,EUR,3762.23,2020-11-01,active,False
ACC00655,mid_market,USD,2312.0,2018-06-16,active,False
ACC00656,mid_market,USD,205.87,2024-05-30,active,False
ACC00657,mid_market,USD,113.83,2024-07-10,active,False
ACC00658,smb,USD,208.35,2020-04-03,active,False
ACC00659,mid_market,USD,191.79,2021-07-06,active,False
ACC00660,enterprise,USD,31771.59,2024-01-14,active,False
ACC00661,smb,EUR,226.92,2021-07-11,active,False
ACC00662,smb,USD,300.21,2021-05-14,active,False
ACC00663,smb,USD,295.57,2024-06-14,active,False
ACC00664,mid_market,USD,807.71,2023-10-20,active,False
ACC00665,smb,USD,305.53,2021-07-20,active,False
ACC00666,enterprise,EUR,15013.57,2019-02-17,active,False
ACC00667,smb,USD,320.75,2021-01-25,active,False
ACC00668,mid_market,USD,3013.61,2022-09-26,active,False
ACC00669,smb,USD,198.64,2019-11-28,active,False
ACC00670,smb,EUR,366.31,2021-10-05,active,False
ACC00671,mid_market,USD,899.49,2022-08-11,active,False
ACC00672,smb,USD,145.51,2018-08-06,active,False
ACC00673,smb,USD,374.0,2021-12-27,active,False
ACC00674,smb,USD,177.87,2023-03-01,active,False
ACC00675,smb,USD,91.69,2019-07-02,active,False
ACC00676,smb,USD,100.28,2021-11-02,active,False
ACC00677,smb,USD,357.42,2022-12-19,active,False
ACC00678,smb,USD,303.8,2018-04-24,active,False
ACC00679,smb,USD,336.43,2022-07-05,active,False
ACC00680,smb,USD,141.37,2019-10-26,active,False
ACC00681,smb,USD,105.69,2020-10-12,active,False
ACC00682,smb,USD,148.07,2022-07-15,active,False
ACC00683,smb,USD,344.97,2018-01-12,active,False
ACC00684,smb,USD,208.09,2018-02-12,active,False
ACC00685,smb,USD,132.38,2021-02-15,active,False
ACC00686,smb,USD,294.99,2024-08-24,active,False
ACC00687,smb,USD,346.23,2018-01-16,active,False
ACC00688,enterprise,EUR,28063.83,2023-07-10,active,False
ACC00689,smb,USD,87.41,2018-07-11,active,False
ACC00690,smb,USD,369.25,2021-06-03,active,False
ACC00691,smb,USD,338.43,2021-01-05,active,False
ACC00692,smb,USD,248.15,2021-04-11,active,False
ACC00693,enterprise,GBP,29589.41,2018-07-29,active,False
ACC00694,smb,USD,366.57,2023-04-11,active,False
ACC00695,mid_market,USD,1349.75,2019-12-06,active,False
ACC00696,smb,USD,235.08,2023-05-25,active,False
ACC00697,smb,USD,257.17,2022-08-03,active,False
ACC00698,smb,GBP,118.28,2021-11-10,active,False
ACC00699,mid_market,USD,186.98,2020-02-28,active,False
ACC00700,mid_market,USD,215.02,2022-07-26,active,False
ACC00701,mid_market,USD,1459.08,2024-12-24,active,False
ACC00702,smb,USD,283.42,2024-06-17,active,False
ACC00703,smb,USD,311.41,2024-05-31,active,False
ACC00704,smb,USD,210.92,2019-07-16,active,False
ACC00705,mid_market,USD,238.94,2022-02-05,active,False
ACC00706,smb,USD,114.66,2020-10-13,active,False
ACC00707,mid_market,USD,1350.05,2024-10-07,active,False
ACC00708,mid_market,USD,391.47,2024-08-25,active,False
ACC00709,smb,USD,217.4,2024-01-28,active,False
ACC00710,mid_market,USD,2941.04,2019-02-20,active,False
ACC00711,mid_market,USD,2232.67,2020-03-26,active,False
ACC00712,mid_market,EUR,994.76,2022-12-24,active,False
ACC00713,smb,USD,255.14,2023-03-31,active,False
ACC00714,smb,USD,394.45,2020-06-14,active,False
ACC00715,smb,USD,241.21,2018-12-16,active,False
ACC00716,smb,USD,268.24,2018-12-16,active,False
ACC00717,smb,USD,378.37,2022-10-16,active,False
ACC00718,enterprise,GBP,14047.0,2021-03-06,active,False
ACC00719,mid_market,USD,361.65,2021-06-09,active,False
ACC00720,mid_market,EUR,2994.41,2023-09-16,active,False
ACC00721,enterprise,EUR,28383.24,2018-02-13,active,False
ACC00722,smb,USD,108.42,2023-04-13,active,False
ACC00723,mid_market,EUR,3818.06,2019-12-02,active,False
ACC00724,smb,USD,186.85,2024-07-08,active,False
ACC00725,smb,USD,169.64,2024-09-07,active,False
ACC00726,smb,USD,289.86,2021-07-07,active,False
ACC00727,smb,EUR,189.66,2020-03-18,active,False
ACC00728,smb,USD,332.81,2019-08-20,active,False
ACC00729,smb,USD,388.51,2019-04-09,active,False
ACC00730,enterprise,EUR,8252.72,2024-12-28,active,False
ACC00731,smb,USD,362.31,2019-04-25,active,False
ACC00732,mid_market,USD,324.18,2021-02-15,active,False
ACC00733,smb,USD,214.55,2021-05-09,active,False
ACC00734,smb,USD,380.01,2022-10-02,active,False
ACC00735,mid_market,USD,324.52,2023-11-24,active,False
ACC00736,smb,USD,182.88,2021-11-27,active,False
ACC00737,smb,USD,356.39,2023-04-22,active,False
ACC00738,mid_market,USD,218.86,2021-12-19,active,False
ACC00739,smb,USD,115.33,2021-01-21,active,False
ACC00740,smb,USD,381.41,2019-02-08,active,False
ACC00741,enterprise,USD,12894.34,2019-06-18,active,False
ACC00742,smb,EUR,143.31,2021-01-10,active,False
ACC00743,smb,USD,384.7,2018-04-28,active,False
ACC00744,mid_market,USD,289.83,2020-03-19,active,False
ACC00745,smb,USD,374.15,2021-03-28,active,False
ACC00746,mid_market,USD,290.69,2021-04-23,active,False
ACC00747,mid_market,EUR,2890.39,2023-09-14,active,False
ACC00748,smb,USD,204.71,2024-10-09,active,False
ACC00749,smb,USD,247.19,2023-02-09,active,False
ACC00750,enterprise,EUR,22339.79,2018-07-23,active,False
ACC00751,mid_market,EUR,2132.84,2020-11-10,active,False
ACC00752,smb,USD,170.57,2023-02-09,active,False
ACC00753,smb,USD,333.95,2022-03-01,active,False
ACC00754,mid_market,USD,1696.99,2021-03-16,active,False
ACC00755,smb,USD,86.15,2021-01-20,active,False
ACC00756,smb,USD,344.63,2020-11-03,active,False
ACC00757,mid_market,USD,3275.68,2022-01-19,active,False
ACC00758,mid_market,EUR,3814.28,2019-04-02,active,False
ACC00759,mid_market,USD,3357.55,2021-08-15,active,False
ACC00760,smb,USD,146.25,2019-06-11,active,False
ACC00761,smb,USD,209.34,2022-10-07,active,False
ACC00762,smb,USD,273.64,2024-01-20,active,False
ACC00763,enterprise,EUR,13104.77,2021-07-21,active,False
ACC00764,mid_market,USD,258.13,2020-09-17,active,False
ACC00765,smb,USD,85.85,2024-08-01,active,False
ACC00766,smb,USD,131.82,2022-08-14,active,False
ACC00767,smb,USD,297.95,2020-12-30,active,False
ACC00768,smb,USD,262.18,2018-03-15,active,False
ACC00769,smb,USD,382.82,2018-02-10,active,False
ACC00770,smb,USD,172.17,2019-07-21,active,False
ACC00771,mid_market,USD,2402.03,2019-08-28,active,False
ACC00772,smb,EUR,206.09,2023-01-18,active,False
ACC00773,smb,USD,377.19,2021-07-03,active,False
ACC00774,smb,USD,256.16,2024-12-30,active,False
ACC00775,mid_market,USD,2776.0,2021-10-13,active,False
ACC00776,smb,USD,389.64,2024-04-27,active,False
ACC00777,enterprise,EUR,12358.0,2021-11-12,active,False
ACC00778,enterprise,GBP,34267.73,2020-07-04,active,False
ACC00779,smb,USD,319.62,2023-01-01,active,False
ACC00780,mid_market,USD,285.46,2021-02-22,active,False
ACC00781,enterprise,USD,14300.48,2019-12-04,active,False
ACC00782,smb,USD,316.56,2021-04-24,active,False
ACC00783,mid_market,USD,1156.43,2022-08-27,active,False
ACC00784,smb,EUR,115.9,2020-08-17,active,False
ACC00785,smb,USD,138.44,2022-12-05,active,False
ACC00786,smb,USD,180.52,2024-11-11,active,False
ACC00787,smb,EUR,189.41,2020-11-17,active,False
ACC00788,mid_market,USD,318.7,2020-01-25,active,False
ACC00789,smb,USD,317.95,2020-10-24,active,False
ACC00790,smb,USD,274.74,2023-11-13,active,False
ACC00791,smb,USD,335.73,2019-04-03,active,False
ACC00792,mid_market,EUR,3333.68,2024-10-24,active,False
ACC00793,smb,USD,296.86,2020-11-24,active,False
ACC00794,mid_market,EUR,1759.89,2023-11-22,active,False
ACC00795,enterprise,GBP,17750.77,2023-07-05,active,False
ACC00796,smb,USD,357.47,2023-06-26,active,False
ACC00797,smb,USD,212.96,2024-05-12,active,False
ACC00798,enterprise,EUR,36737.98,2019-04-18,active,False
ACC00799,mid_market,USD,302.18,2022-02-26,active,False
ACC00800,smb,USD,280.93,2018-09-11,active,False
ACC00801,mid_market,GBP,3368.02,2020-02-05,active,False
ACC00802,smb,USD,384.26,2018-04-14,active,False
ACC00803,smb,USD,87.22,2022-10-10,active,False
ACC00804,smb,USD,278.95,2022-04-03,active,False
ACC00805,mid_market,USD,2669.02,2023-03-07,active,False
ACC00806,smb,USD,251.0,2019-03-27,active,False
ACC00807,smb,USD,351.49,2020-04-29,active,False
ACC00808,mid_market,USD,1248.51,2022-09-25,active,False
ACC00809,smb,USD,235.58,2023-10-14,active,False
ACC00810,smb,USD,247.86,2024-03-13,active,False
ACC00811,mid_market,USD,358.88,2018-07-08,active,False
ACC00812,mid_market,USD,1046.36,2020-10-25,active,False
ACC00813,smb,USD,291.25,2018-01-28,active,False
ACC00814,smb,USD,216.61,2023-09-24,active,False
ACC00815,smb,USD,251.63,2018-11-11,active,False
ACC00816,smb,USD,175.67,2023-10-03,active,False
ACC00817,mid_market,GBP,291.9,2019-02-03,active,False
ACC00818,smb,USD,151.16,2018-02-09,active,False
ACC00819,enterprise,GBP,16329.29,2024-02-25,active,False
ACC00820,mid_market,USD,1294.45,2021-01-26,active,False
ACC00821,mid_market,EUR,2856.99,2020-12-22,active,False
ACC00822,mid_market,USD,1168.14,2022-07-12,active,False
ACC00823,mid_market,USD,262.76,2019-12-04,active,False
ACC00824,smb,USD,136.97,2022-11-01,active,False
ACC00825,mid_market,EUR,3795.51,2021-01-01,active,False
ACC00826,mid_market,USD,1427.62,2019-11-28,active,False
ACC00827,enterprise,GBP,18978.61,2020-10-06,active,False
ACC00828,smb,USD,176.75,2018-01-16,active,False
ACC00829,smb,USD,211.56,2020-02-10,active,False
ACC00830,smb,USD,242.77,2022-02-20,active,False
ACC00831,mid_market,USD,816.69,2018-12-19,active,False
ACC00832,smb,USD,114.5,2018-10-31,active,False
ACC00833,mid_market,USD,1633.01,2022-08-04,active,False
ACC00834,enterprise,EUR,25186.48,2020-12-30,active,False
ACC00835,mid_market,USD,1710.67,2018-12-16,active,False
ACC00836,smb,GBP,98.37,2023-03-27,active,False
ACC00837,mid_market,USD,182.85,2023-06-05,active,False
ACC00838,enterprise,EUR,29912.99,2018-03-30,active,False
ACC00839,mid_market,USD,2272.86,2019-05-31,active,False
ACC00840,smb,USD,183.14,2020-08-04,active,False
ACC00841,mid_market,EUR,393.5,2023-02-13,active,False
ACC00842,mid_market,USD,1900.22,2018-07-09,active,False
ACC00843,mid_market,USD,1397.73,2023-08-22,active,False
ACC00844,smb,USD,260.42,2020-03-27,active,False
ACC00845,smb,USD,167.22,2018-11-17,active,False
ACC00846,mid_market,USD,397.48,2024-01-16,active,False
ACC00847,mid_market,GBP,1042.88,2018-08-10,active,False
ACC00848,mid_market,USD,226.2,2018-11-28,active,False
ACC00849,smb,USD,271.03,2024-08-24,active,False
ACC00850,smb,USD,101.44,2021-08-21,active,False
ACC00851,smb,USD,395.36,2021-03-29,active,False
ACC00852,smb,USD,120.75,2022-10-23,active,False
ACC00853,mid_market,USD,328.78,2022-05-30,active,False
ACC00854,smb,USD,328.38,2022-04-18,active,False
ACC00855,mid_market,EUR,1234.47,2018-03-01,active,False
ACC00856,mid_market,USD,328.6,2021-11-11,active,False
ACC00857,smb,USD,158.8,2019-12-14,active,False
ACC00858,smb,USD,329.95,2023-08-27,active,False
ACC00859,enterprise,USD,9021.74,2021-07-15,active,False
ACC00860,mid_market,USD,241.92,2018-11-13,active,False
ACC00861,smb,USD,83.66,2024-03-15,active,False
ACC00862,mid_market,USD,333.64,2019-12-28,active,False
ACC00863,mid_market,USD,1279.11,2019-11-25,active,False
ACC00864,mid_market,USD,1328.98,2024-07-21,active,False
ACC00865,smb,USD,168.42,2023-06-05,active,False
ACC00866,smb,USD,147.2,2024-01-06,active,False
ACC00867,mid_market,USD,2329.38,2022-08-20,active,False
ACC00868,mid_market,USD,1211.61,2024-05-16,active,False
ACC00869,smb,USD,91.35,2018-10-22,active,False
ACC00870,smb,USD,310.02,2022-03-14,active,False
ACC00871,smb,USD,331.83,2020-01-20,active,False
ACC00872,mid_market,USD,81.26,2020-10-15,active,False
ACC00873,enterprise,USD,14241.06,2019-08-31,active,False
ACC00874,smb,USD,250.03,2019-06-09,active,False
ACC00875,enterprise,USD,33684.67,2021-02-05,active,False
ACC00876,mid_market,USD,312.95,2024-06-05,active,False
ACC00877,mid_market,EUR,2421.64,2022-06-12,active,False
