invitation_id,contact_id,wave,sent_date,channel
INV0000551,CON000553,2025-01,2025-01-04,email
INV0000552,CON000554,2025-01,2025-01-03,email
INV0000553,CON000555,2025-01,2025-01-04,email
INV0000554,CON000556,2025-01,2025-01-03,email
INV0000555,CON000557,2025-01,2025-01-04,email
INV0000556,CON000558,2025-01,2025-01-02,email
INV0000557,CON000561,2025-01,2025-01-03,email
INV0000558,CON000562,2025-01,2025-01-03,email
INV0000559,CON000563,2025-01,2025-01-05,email
INV0000560,CON000564,2025-01,2025-01-01,email
INV0000561,CON000565,2025-01,2025-01-05,phone_ivr
INV0000562,CON000566,2025-01,2025-01-01,email
INV0000563,CON000567,2025-01,2025-01-05,email
INV0000564,CON000568,2025-01,2025-01-03,email
INV0000565,CON000569,2025-01,2025-01-01,email
INV0000566,CON000570,2025-01,2025-01-02,email
INV0000567,CON000571,2025-01,2025-01-04,email
INV0000568,CON000572,2025-01,2025-01-05,email
INV0000569,CON000573,2025-01,2025-01-01,email
INV0000570,CON000574,2025-01,2025-01-01,email
INV0000571,CON000575,2025-01,2025-01-05,email
INV0000572,CON000576,2025-01,2025-01-01,email
INV0000573,CON000577,2025-01,2025-01-04,email
INV0000574,CON000578,2025-01,2025-01-01,email
INV0000575,CON000579,2025-01,2025-01-04,email
INV0000576,CON000580,2025-01,2025-01-01,email
INV0000577,CON000581,2025-01,2025-01-01,email
INV0000578,CON000582,2025-01,2025-01-02,email
INV0000579,CON000583,2025-01,2025-01-02,email
INV0000580,CON000584,2025-01,2025-01-03,email
INV0000581,CON000585,2025-01,2025-01-05,email
INV0000582,CON000586,2025-01,2025-01-03,phone_ivr
INV0000583,CON000587,2025-01,2025-01-03,email
INV0000584,CON000588,2025-01,2025-01-02,email
INV0000585,CON000589,2025-01,2025-01-01,email
INV0000586,CON000590,2025-01,2025-01-03,email
INV0000587,CON000591,2025-01,2025-01-04,email
INV0000588,CON000592,2025-01,2025-01-05,email
INV0000589,CON000593,2025-01,2025-01-01,email
INV0000590,CON000594,2025-01,2025-01-01,email
INV0000591,CON000595,2025-01,2025-01-03,email
INV0000592,CON000596,2025-01,2025-01-03,email
INV0000593,CON000597,2025-01,2025-01-02,email
INV0000594,CON000598,2025-01,2025-01-03,email
INV0000595,CON000599,2025-01,2025-01-01,email
INV0000596,CON000600,2025-01,2025-01-05,email
INV0000597,CON000601,2025-01,2025-01-05,email
INV0000598,CON000602,2025-01,2025-01-01,phone_ivr
INV0000599,CON000603,2025-01,2025-01-02,email
INV0000600,CON000604,2025-01,2025-01-03,phone_ivr
INV0000601,CON000605,2025-01,2025-01-01,email
INV0000602,CON000606,2025-01,2025-01-03,email
INV0000603,CON000607,2025-01,2025-01-01,email
INV0000604,CON000608,2025-01,2025-01-03,email
INV0000605,CON000609,2025-01,2025-01-05,email
INV0000606,CON000610,2025-01,2025-01-04,email
INV0000607,CON000611,2025-01,2025-01-05,email
INV0000608,CON000612,2025-01,2025-01-05,email
INV0000609,CON000613,2025-01,2025-01-01,email
INV0000610,CON000614,2025-01,2025-01-01,email
INV0000611,CON000615,2025-01,2025-01-01,email
INV0000612,CON000616,2025-01,2025-01-02,email
INV0000613,CON000617,2025-01,2025-01-05,email
INV0000614,CON000618,2025-01,2025-01-04,email
INV0000615,CON000619,2025-01,2025-01-03,email
INV0000616,CON000620,2025-01,2025-01-04,email
INV0000617,CON000621,2025-01,2025-01-03,email
INV0000618,CON000622,2025-01,2025-01-01,email
INV0000619,CON000623,2025-01,2025-01-01,email
INV0000620,CON000624,2025-01,2025-01-03,email
INV0000621,CON000625,2025-01,2025-01-01,email
INV0000622,CON000626,2025-01,2025-01-01,email
INV0000623,CON000627,2025-01,2025-01-05,email
INV0000624,CON000628,2025-01,2025-01-04,email
INV0000625,CON000629,2025-01,2025-01-04,email
INV0000626,CON000630,2025-01,2025-01-02,email
INV0000627,CON000631,2025-01,2025-01-01,email
INV0000628,CON000632,2025-01,2025-01-01,email
INV0000629,CON000633,2025-01,2025-01-03,email
INV0000630,CON000634,2025-01,2025-01-01,email
INV0000631,CON000635,2025-01,2025-01-05,email
INV0000632,CON000636,2025-01,2025-01-02,email
INV0000633,CON000637,2025-01,2025-01-02,email
INV0000634,CON000638,2025-01,2025-01-02,email
INV0000635,CON000639,2025-01,2025-01-03,email
INV0000636,CON000640,2025-01,2025-01-05,email
INV0000637,CON000641,2025-01,2025-01-02,email
INV0000638,CON000642,2025-01,2025-01-01,email
INV0000639,CON000643,2025-01,2025-01-03,email
INV0000640,CON000644,2025-01,2025-01-03,email
INV0000641,CON000645,2025-01,2025-01-02,email
INV0000642,CON000646,2025-01,2025-01-02,email
INV0000643,CON000647,2025-01,2025-01-04,email
INV0000644,CON000648,2025-01,2025-01-05,email
INV0000645,CON000649,2025-01,2025-01-02,email
INV0000646,CON000650,2025-01,2025-01-05,email
INV0000647,CON000651,2025-01,2025-01-01,email
INV0000648,CON000652,2025-01,2025-01-01,email
INV0000649,CON000653,2025-01,2025-01-05,email
INV0000650,CON000654,2025-01,2025-01-04,email
INV0000651,CON000655,2025-01,2025-01-05,email
INV0000652,CON000656,2025-01,2025-01-04,email
INV0000653,CON000657,2025-01,2025-01-05,email
INV0000654,CON000658,2025-01,2025-01-05,email
INV0000655,CON000659,2025-01,2025-01-03,email
INV0000656,CON000660,2025-01,2025-01-03,email
INV0000657,CON000661,2025-01,2025-01-05,email
INV0000658,CON000662,2025-01,2025-01-05,email
INV0000659,CON000663,2025-01,2025-01-03,email
INV0000660,CON000664,2025-01,2025-01-05,email
INV0000661,CON000665,2025-01,2025-01-01,email
INV0000662,CON000666,2025-01,2025-01-04,email
INV0000663,CON000667,2025-01,2025-01-02,email
INV0000664,CON000668,2025-01,2025-01-04,email
INV0000665,CON000669,2025-01,2025-01-02,email
INV0000666,CON000670,2025-01,2025-01-03,email
INV0000667,CON000671,2025-01,2025-01-03,email
INV0000668,CON000672,2025-01,2025-01-01,email
INV0000669,CON000673,2025-01,2025-01-05,email
INV0000670,CON000674,2025-01,2025-01-03,email
INV0000671,CON000675,2025-01,2025-01-05,email
INV0000672,CON000676,2025-01,2025-01-01,email
INV0000673,CON000677,2025-01,2025-01-05,email
INV0000674,CON000678,2025-01,2025-01-04,email
INV0000675,CON000679,2025-01,2025-01-05,email
INV0000676,CON000680,2025-01,2025-01-01,email
INV0000677,CON000681,2025-01,2025-01-01,email
INV0000678,CON000682,2025-01,2025-01-03,email
INV0000679,CON000683,2025-01,2025-01-02,email
INV0000680,CON000684,2025-01,2025-01-04,email
INV0000681,CON000685,2025-01,2025-01-01,email
INV0000682,CON000686,2025-01,2025-01-05,email
INV0000683,CON000687,2025-01,2025-01-02,email
INV0000684,CON000688,2025-01,2025-01-05,email
INV0000685,CON000689,2025-01,2025-01-04,email
INV0000686,CON000690,2025-01,2025-01-02,phone_ivr
INV0000687,CON000691,2025-01,2025-01-05,email
INV0000688,CON000692,2025-01,2025-01-01,email
INV0000689,CON000693,2025-01,2025-01-01,email
INV0000690,CON000694,2025-01,2025-01-03,phone_ivr
INV0000691,CON000695,2025-01,2025-01-01,phone_ivr
INV0000692,CON000696,2025-01,2025-01-04,email
INV0000693,CON000697,2025-01,2025-01-04,email
INV0000694,CON000698,2025-01,2025-01-01,email
INV0000695,CON000699,2025-01,2025-01-04,email
INV0000696,CON000700,2025-01,2025-01-05,email
INV0000697,CON000701,2025-01,2025-01-04,email
INV0000698,CON000702,2025-01,2025-01-01,email
INV0000699,CON000703,2025-01,2025-01-01,email
INV0000700,CON000704,2025-01,2025-01-01,email
INV0000701,CON000705,2025-01,2025-01-04,phone_ivr
INV0000702,CON000706,2025-01,2025-01-02,email
INV0000703,CON000707,2025-01,2025-01-02,email
INV0000704,CON000708,2025-01,2025-01-01,email
INV0000705,CON000709,2025-01,2025-01-05,email
INV0000706,CON000710,2025-01,2025-01-04,email
INV0000707,CON000711,2025-01,2025-01-01,email
INV0000708,CON000712,2025-01,2025-01-04,email
INV0000709,CON000713,2025-01,2025-01-03,email
INV0000710,CON000714,2025-01,2025-01-05,email
INV0000711,CON000715,2025-01,2025-01-04,email
INV0000712,CON000716,2025-01,2025-01-04,email
INV0000713,CON000717,2025-01,2025-01-03,email
INV0000714,CON000718,2025-01,2025-01-04,email
INV0000715,CON000719,2025-01,2025-01-02,email
INV0000716,CON000720,2025-01,2025-01-04,email
INV0000717,CON000721,2025-01,2025-01-04,email
INV0000718,CON000722,2025-01,2025-01-02,email
INV0000719,CON000723,2025-01,2025-01-01,email
INV0000720,CON000724,2025-01,2025-01-02,email
INV0000721,CON000725,2025-01,2025-01-05,email
INV0000722,CON000726,2025-01,2025-01-05,email
INV0000723,CON000727,2025-01,2025-01-02,email
INV0000724,CON000728,2025-01,2025-01-04,email
INV0000725,CON000729,2025-01,2025-01-02,email
INV0000726,CON000730,2025-01,2025-01-02,email
INV0000727,CON000731,2025-01,2025-01-01,phone_ivr
INV0000728,CON000732,2025-01,2025-01-05,email
INV0000729,CON000733,2025-01,2025-01-02,email
INV0000730,CON000734,2025-01,2025-01-01,email
INV0000731,CON000735,2025-01,2025-01-05,email
INV0000732,CON000736,2025-01,2025-01-04,email
INV0000733,CON000737,2025-01,2025-01-04,email
INV0000734,CON000738,2025-01,2025-01-02,email
INV0000735,CON000739,2025-01,2025-01-02,email
INV0000736,CON000740,2025-01,2025-01-04,email
INV0000737,CON000741,2025-01,2025-01-05,email
INV0000738,CON000742,2025-01,2025-01-02,email
INV0000739,CON000743,2025-01,2025-01-05,phone_ivr
INV0000740,CON000744,2025-01,2025-01-03,email
INV0000741,CON000745,2025-01,2025-01-03,email
INV0000742,CON000746,2025-01,2025-01-02,phone_ivr
INV0000743,CON000747,2025-01,2025-01-02,email
INV0000744,CON000748,2025-01,2025-01-03,phone_ivr
INV0000745,CON000749,2025-01,2025-01-01,email
INV0000746,CON000750,2025-01,2025-01-02,email
INV0000747,CON000751,2025-01,2025-01-05,email
INV0000748,CON000752,2025-01,2025-01-02,email
INV0000749,CON000753,2025-01,2025-01-02,email
INV0000750,CON000754,2025-01,2025-01-05,email
INV0000751,CON000755,2025-01,2025-01-02,email
INV0000752,CON000756,2025-01,2025-01-01,email
INV0000753,CON000757,2025-01,2025-01-02,phone_ivr
INV0000754,CON000758,2025-01,2025-01-03,email
INV0000755,CON000759,2025-01,2025-01-01,email
INV0000756,CON000760,2025-01,2025-01-01,email
INV0000757,CON000761,2025-01,2025-01-05,email
INV0000758,CON000762,2025-01,2025-01-05,email
INV0000759,CON000763,2025-01,2025-01-03,email
INV0000760,CON000764,2025-01,2025-01-04,email
INV0000761,CON000765,2025-01,2025-01-02,email
INV0000762,CON000766,2025-01,2025-01-03,email
INV0000763,CON000767,2025-01,2025-01-03,email
INV0000764,CON000768,2025-01,2025-01-01,email
INV0000765,CON000769,2025-01,2025-01-05,email
INV0000766,CON000770,2025-01,2025-01-03,email
INV0000767,CON000771,2025-01,2025-01-04,email
INV0000768,CON000772,2025-01,2025-01-05,email
INV0000769,CON000773,2025-01,2025-01-04,email
INV0000770,CON000774,2025-01,2025-01-04,email
INV0000771,CON000775,2025-01,2025-01-01,email
INV0000772,CON000776,2025-01,2025-01-03,email
INV0000773,CON000777,2025-01,2025-01-03,email
INV0000774,CON000778,2025-01,2025-01-01,email
INV0000775,CON000779,2025-01,2025-01-02,email
INV0000776,CON000780,2025-01,2025-01-04,email
INV0000777,CON000781,2025-01,2025-01-04,email
INV0000778,CON000782,2025-01,2025-01-05,email
INV0000779,CON000783,2025-01,2025-01-02,email
INV0000780,CON000784,2025-01,2025-01-02,email
INV0000781,CON000785,2025-01,2025-01-03,email
INV0000782,CON000786,2025-01,2025-01-01,email
INV0000783,CON000787,2025-01,2025-01-03,email
INV0000784,CON000788,2025-01,2025-01-02,email
INV0000785,CON000789,2025-01,2025-01-05,email
INV0000786,CON000790,2025-01,2025-01-04,email
INV0000787,CON000791,2025-01,2025-01-03,email
INV0000788,CON000792,2025-01,2025-01-03,email
INV0000789,CON000793,2025-01,2025-01-03,email
INV0000790,CON000794,2025-01,2025-01-05,email
INV0000791,CON000795,2025-01,2025-01-01,email
INV0000792,CON000796,2025-01,2025-01-01,email
INV0000793,CON000797,2025-01,2025-01-05,email
INV0000794,CON000798,2025-01,2025-01-03,email
INV0000795,CON000799,2025-01,2025-01-04,phone_ivr
INV0000796,CON000800,2025-01,2025-01-05,email
INV0000797,CON000801,2025-01,2025-01-03,phone_ivr
INV0000798,CON000802,2025-01,2025-01-04,email
INV0000799,CON000803,2025-01,2025-01-02,email
INV0000800,CON000804,2025-01,2025-01-04,email
INV0000801,CON000805,2025-01,2025-01-03,email
INV0000802,CON000806,2025-01,2025-01-01,email
INV0000803,CON000807,2025-01,2025-01-02,email
INV0000804,CON000808,2025-01,2025-01-03,email
INV0000805,CON000809,2025-01,2025-01-02,email
INV0000806,CON000810,2025-01,2025-01-01,email
INV0000807,CON000811,2025-01,2025-01-03,email
INV0000808,CON000812,2025-01,2025-01-05,email
INV0000809,CON000813,2025-01,2025-01-05,email
INV0000810,CON000816,2025-01,2025-01-01,email
INV0000811,CON000817,2025-01,2025-01-01,email
INV0000812,CON000818,2025-01,2025-01-03,email
INV0000813,CON000819,2025-01,2025-01-05,email
INV0000814,CON000820,2025-01,2025-01-02,email
INV0000815,CON000821,2025-01,2025-01-03,email
INV0000816,CON000822,2025-01,2025-01-03,email
INV0000817,CON000823,2025-01,2025-01-03,email
INV0000818,CON000824,2025-01,2025-01-05,email
INV0000819,CON000825,2025-01,2025-01-04,email
INV0000820,CON000826,2025-01,2025-01-04,email
INV0000821,CON000827,2025-01,2025-01-04,email
INV0000822,CON000828,2025-01,2025-01-01,email
INV0000823,CON000829,2025-01,2025-01-05,email
INV0000824,CON000830,2025-01,2025-01-01,email
INV0000825,CON000831,2025-01,2025-01-01,email
INV0000826,CON000832,2025-01,2025-01-02,email
INV0000827,CON000833,2025-01,2025-01-03,phone_ivr
INV0000828,CON000834,2025-01,2025-01-03,email
INV0000829,CON000835,2025-01,2025-01-04,email
INV0000830,CON000836,2025-01,2025-01-03,phone_ivr
INV0000831,CON000837,2025-01,2025-01-02,email
INV0000832,CON000838,2025-01,2025-01-02,email
INV0000833,CON000839,2025-01,2025-01-02,email
INV0000834,CON000840,2025-01,2025-01-03,email
INV0000835,CON000841,2025-01,2025-01-03,email
INV0000836,CON000842,2025-01,2025-01-04,email
INV0000837,CON000843,2025-01,2025-01-05,email
INV0000838,CON000844,2025-01,2025-01-05,email
INV0000839,CON000845,2025-01,2025-01-01,email
INV0000840,CON000846,2025-01,2025-01-05,email
INV0000841,CON000847,2025-01,2025-01-02,email
INV0000842,CON000848,2025-01,2025-01-05,email
INV0000843,CON000849,2025-01,2025-01-05,email
INV0000844,CON000850,2025-01,2025-01-01,email
INV0000845,CON000851,2025-01,2025-01-04,email
INV0000846,CON000852,2025-01,2025-01-02,email
INV0000847,CON000853,2025-01,2025-01-04,email
INV0000848,CON000854,2025-01,2025-01-02,email
INV0000849,CON000855,2025-01,2025-01-03,email
INV0000850,CON000856,2025-01,2025-01-01,email
INV0000851,CON000857,2025-01,2025-01-01,email
INV0000852,CON000858,2025-01,2025-01-04,email
INV0000853,CON000859,2025-01,2025-01-05,email
INV0000854,CON000860,2025-01,2025-01-04,email
INV0000855,CON000861,2025-01,2025-01-02,email
INV0000856,CON000862,2025-01,2025-01-05,email
INV0000857,CON000863,2025-01,2025-01-03,email
INV0000858,CON000864,2025-01,2025-01-04,email
INV0000859,CON000865,2025-01,2025-01-01,email
INV0000860,CON000866,2025-01,2025-01-03,phone_ivr
INV0000861,CON000867,2025-01,2025-01-03,email
INV0000862,CON000868,2025-01,2025-01-03,email
INV0000863,CON000869,2025-01,2025-01-01,email
INV0000864,CON000870,2025-01,2025-01-05,email
INV0000865,CON000871,2025-01,2025-01-01,email
INV0000866,CON000872,2025-01,2025-01-02,email
INV0000867,CON000873,2025-01,2025-01-05,email
INV0000868,CON000874,2025-01,2025-01-05,email
INV0000869,CON000875,2025-01,2025-01-04,email
INV0000870,CON000876,2025-01,2025-01-03,email
INV0000871,CON000877,2025-01,2025-01-03,email
INV0000872,CON000878,2025-01,2025-01-01,email
INV0000873,CON000879,2025-01,2025-01-01,email
INV0000874,CON000880,2025-01,2025-01-01,email
INV0000875,CON000881,2025-01,2025-01-02,email
INV0000876,CON000882,2025-01,2025-01-04,email
INV0000877,CON000883,2025-01,2025-01-05,email
INV0000878,CON000884,2025-01,2025-01-04,email
INV0000879,CON000885,2025-01,2025-01-03,email
INV0000880,CON000886,2025-01,2025-01-01,email
INV0000881,CON000887,2025-01,2025-01-05,email
INV0000882,CON000888,2025-01,2025-01-05,email
INV0000883,CON000889,2025-01,2025-01-03,email
INV0000884,CON000890,2025-01,2025-01-05,email
INV0000885,CON000891,2025-01,2025-01-05,phone_ivr
INV0000886,CON000892,2025-01,2025-01-01,phone_ivr
INV0000887,CON000893,2025-01,2025-01-01,email
INV0000888,CON000894,2025-01,2025-01-02,email
INV0000889,CON000895,2025-01,2025-01-03,email
INV0000890,CON000896,2025-01,2025-01-03,email
INV0000891,CON000897,2025-01,2025-01-04,email
INV0000892,CON000898,2025-01,2025-01-04,email
INV0000893,CON000899,2025-01,2025-01-01,email
INV0000894,CON000900,2025-01,2025-01-03,email
INV0000895,CON000901,2025-01,2025-01-05,email
INV0000896,CON000902,2025-01,2025-01-04,email
INV0000897,CON000903,2025-01,2025-01-01,email
INV0000898,CON000904,2025-01,2025-01-05,email
INV0000899,CON000905,2025-01,2025-01-04,email
INV0000900,CON000906,2025-01,2025-01-03,email
INV0000901,CON000907,2025-01,2025-01-05,email
INV0000902,CON000908,2025-01,2025-01-05,email
INV0000903,CON000909,2025-01,2025-01-02,email
INV0000904,CON000910,2025-01,2025-01-02,email
INV0000905,CON000911,2025-01,2025-01-02,email
INV0000906,CON000912,2025-01,2025-01-04,email
INV0000907,CON000913,2025-01,2025-01-01,email
INV0000908,CON000914,2025-01,2025-01-02,email
INV0000909,CON000915,2025-01,2025-01-02,email
INV0000910,CON000916,2025-01,2025-01-05,email
INV0000911,CON000917,2025-01,2025-01-04,email
INV0000912,CON000918,2025-01,2025-01-02,email
INV0000913,CON000919,2025-01,2025-01-03,email
INV0000914,CON000920,2025-01,2025-01-05,email
INV0000915,CON000921,2025-01,2025-01-02,email
INV0000916,CON000922,2025-01,2025-01-01,email
INV0000917,CON000923,2025-01,2025-01-02,email
INV0000918,CON000924,2025-01,2025-01-05,email
INV0000919,CON000925,2025-01,2025-01-02,email
INV0000920,CON000926,2025-01,2025-01-01,email
INV0000921,CON000927,2025-01,2025-01-04,email
INV0000922,CON000928,2025-01,2025-01-05,email
INV0000923,CON000929,2025-01,2025-01-05,email
INV0000924,CON000930,2025-01,2025-01-04,email
INV0000925,CON000931,2025-01,2025-01-04,email
INV0000926,CON000932,2025-01,2025-01-01,email
INV0000927,CON000933,2025-01,2025-01-05,email
INV0000928,CON000934,2025-01,2025-01-01,email
INV0000929,CON000935,2025-01,2025-01-02,email
INV0000930,CON000936,2025-01,2025-01-04,email
INV0000931,CON000937,2025-01,2025-01-05,email
INV0000932,CON000938,2025-01,2025-01-05,email
INV0000933,CON000939,2025-01,2025-01-03,email
INV0000934,CON000940,2025-01,2025-01-01,email
INV0000935,CON000941,2025-01,2025-01-03,email
INV0000936,CON000942,2025-01,2025-01-05,email
INV0000937,CON000943,2025-01,2025-01-01,email
INV0000938,CON000944,2025-01,2025-01-04,email
INV0000939,CON000945,2025-01,2025-01-01,email
INV0000940,CON000946,2025-01,2025-01-02,email
INV0000941,CON000947,2025-01,2025-01-02,phone_ivr
INV0000942,CON000948,2025-01,2025-01-03,email
INV0000943,CON000949,2025-01,2025-01-02,email
INV0000944,CON000950,2025-01,2025-01-01,email
INV0000945,CON000951,2025-01,2025-01-02,email
INV0000946,CON000952,2025-01,2025-01-03,email
INV0000947,CON000953,2025-01,2025-01-02,email
INV0000948,CON000954,2025-01,2025-01-05,email
INV0000949,CON000955,2025-01,2025-01-03,email
INV0000950,CON000956,2025-01,2025-01-05,email
INV0000951,CON000957,2025-01,2025-01-01,email
INV0000952,CON000958,2025-01,2025-01-03,email
INV0000953,CON000959,2025-01,2025-01-02,phone_ivr
INV0000954,CON000960,2025-01,2025-01-02,email
INV0000955,CON000961,2025-01,2025-01-02,email
INV0000956,CON000962,2025-01,2025-01-01,email
INV0000957,CON000963,2025-01,2025-01-04,email
INV0000958,CON000964,2025-01,2025-01-05,email
INV0000959,CON000965,2025-01,2025-01-01,phone_ivr
INV0000960,CON000966,2025-01,2025-01-04,email
INV0000961,CON000967,2025-01,2025-01-04,email
INV0000962,CON000968,2025-01,2025-01-01,email
INV0000963,CON000969,2025-01,2025-01-03,email
INV0000964,CON000970,2025-01,2025-01-02,email
INV0000965,CON000971,2025-01,2025-01-01,email
INV0000966,CON000972,2025-01,2025-01-01,email
INV0000967,CON000973,2025-01,2025-01-02,email
INV0000968,CON000974,2025-01,2025-01-03,email
INV0000969,CON000975,2025-01,2025-01-02,email
INV0000970,CON000976,2025-01,2025-01-03,email
INV0000971,CON000977,2025-01,2025-01-04,email
INV0000972,CON000978,2025-01,2025-01-01,email
