ticket_id,account_id,opened_date,status,category
TKT000536,ACC00545,2025-03-25,open,billing
TKT000537,ACC00546,2025-06-01,closed,access_management
TKT000538,ACC00547,2025-06-23,open,integration_error
TKT000539,ACC00549,2025-03-26,open,billing
TKT000540,ACC00549,2025-05-15,pending,performance
TKT000541,ACC00550,2025-04-22,closed,data_loss
TKT000542,ACC00551,2025-04-19,open,data_loss
TKT000543,ACC00552,2025-05-17,closed,billing
TKT000544,ACC00553,2025-06-29,open,technical_issue
TKT000545,ACC00555,2025-01-17,pending,feature_request
TKT000546,ACC00558,2025-03-22,closed,data_loss
TKT000547,ACC00558,2025-02-11,closed,access_management
TKT000548,ACC00558,2025-05-04,closed,technical_issue
TKT000549,ACC00564,2025-04-09,closed,billing
TKT000550,ACC00564,2025-01-19,closed,feature_request
TKT000551,ACC00565,2025-06-13,closed,billing
TKT000552,ACC00565,2025-01-24,open,data_loss
TKT000553,ACC00567,2025-04-09,closed,data_loss
TKT000554,ACC00567,2025-04-01,open,performance
TKT000555,ACC00569,2025-02-06,closed,data_loss
TKT000556,ACC00571,2025-02-22,closed,data_loss
TKT000557,ACC00573,2025-01-01,open,data_loss
TKT000558,ACC00574,2025-02-23,open,data_loss
TKT000559,ACC00576,2025-04-27,closed,access_management
TKT000560,ACC00578,2025-05-20,closed,performance
TKT000561,ACC00578,2025-03-30,closed,billing
TKT000562,ACC00580,2025-04-19,open,integration_error
TKT000563,ACC00581,2025-05-18,open,access_management
TKT000564,ACC00581,2025-02-09,open,integration_error
TKT000565,ACC00582,2025-03-29,open,data_loss
TKT000566,ACC00582,2025-05-09,closed,performance
TKT000567,ACC00585,2025-05-25,closed,integration_error
TKT000568,ACC00587,2025-02-01,open,feature_request
TKT000569,ACC00587,2025-05-03,closed,performance
TKT000570,ACC00588,2025-03-31,open,technical_issue
TKT000571,ACC00589,2025-05-15,closed,access_management
TKT000572,ACC00589,2025-03-17,closed,performance
TKT000573,ACC00591,2025-04-25,closed,access_management
TKT000574,ACC00594,2025-02-12,pending,feature_request
TKT000575,ACC00594,2025-04-05,closed,integration_error
TKT000576,ACC00596,2025-05-17,pending,feature_request
TKT000577,ACC00596,2025-01-07,closed,technical_issue
TKT000578,ACC00596,2025-04-05,pending,technical_issue
TKT000579,ACC00597,2025-01-24,open,performance
TKT000580,ACC00598,2025-06-22,closed,data_loss
TKT000581,ACC00598,2025-04-20,closed,performance
TKT000582,ACC00600,2025-01-17,open,billing
TKT000583,ACC00600,2025-05-25,open,technical_issue
TKT000584,ACC00600,2025-05-20,open,access_management
TKT000585,ACC00603,2025-02-28,closed,performance
TKT000586,ACC00603,2025-05-08,closed,technical_issue
TKT000587,ACC00604,2025-01-19,open,technical_issue
TKT000588,ACC00607,2025-06-13,open,technical_issue
TKT000589,ACC00611,2025-05-22,open,data_loss
TKT000590,ACC00611,2025-02-16,closed,data_loss
TKT000591,ACC00613,2025-03-26,open,technical_issue
TKT000592,ACC00614,2025-05-19,closed,data_loss
TKT000593,ACC00615,2025-06-08,closed,access_management
TKT000594,ACC00616,2025-02-10,open,data_loss
TKT000595,ACC00617,2025-04-09,open,integration_error
TKT000596,ACC00617,2025-01-03,open,integration_error
TKT000597,ACC00618,2025-04-25,open,technical_issue
TKT000598,ACC00618,2025-02-09,closed,integration_error
TKT000599,ACC00619,2025-03-06,closed,technical_issue
TKT000600,ACC00619,2025-04-29,closed,feature_request
TKT000601,ACC00621,2025-03-23,open,access_management
TKT000602,ACC00623,2025-02-02,closed,billing
TKT000603,ACC00623,2025-05-03,closed,integration_error
TKT000604,ACC00624,2025-05-29,open,integration_error
TKT000605,ACC00626,2025-03-27,closed,technical_issue
TKT000606,ACC00628,2025-05-20,closed,performance
TKT000607,ACC00629,2025-06-10,open,technical_issue
TKT000608,ACC00630,2025-04-28,open,access_management
TKT000609,ACC00630,2025-06-14,open,feature_request
TKT000610,ACC00632,2025-04-23,closed,integration_error
TKT000611,ACC00633,2025-02-16,closed,feature_request
TKT000612,ACC00633,2025-03-16,closed,integration_error
TKT000613,ACC00635,2025-06-08,closed,data_loss
TKT000614,ACC00636,2025-01-08,closed,access_management
TKT000615,ACC00636,2025-03-02,closed,billing
TKT000616,ACC00639,2025-06-17,open,data_loss
TKT000617,ACC00639,2025-02-24,closed,access_management
TKT000618,ACC00640,2025-06-26,closed,feature_request
TKT000619,ACC00640,2025-05-07,closed,feature_request
TKT000620,ACC00640,2025-04-02,open,performance
TKT000621,ACC00641,2025-03-01,open,performance
TKT000622,ACC00641,2025-03-11,open,technical_issue
TKT000623,ACC00642,2025-06-28,closed,billing
TKT000624,ACC00645,2025-04-01,open,billing
TKT000625,ACC00645,2025-04-13,closed,data_loss
TKT000626,ACC00645,2025-03-06,closed,performance
TKT000627,ACC00646,2025-02-02,open,integration_error
TKT000628,ACC00646,2025-03-19,closed,technical_issue
TKT000629,ACC00647,2025-06-07,open,technical_issue
TKT000630,ACC00647,2025-04-29,open,data_loss
TKT000631,ACC00649,2025-03-08,open,access_management
TKT000632,ACC00649,2025-05-29,open,feature_request
TKT000633,ACC00650,2025-03-18,closed,feature_request
TKT000634,ACC00650,2025-02-12,closed,performance
TKT000635,ACC00652,2025-06-26,closed,integration_error
TKT000636,ACC00653,2025-03-31,closed,billing
TKT000637,ACC00655,2025-05-16,closed,data_loss
TKT000638,ACC00656,2025-02-02,closed,integration_error
TKT000639,ACC00657,2025-05-23,closed,integration_error
TKT000640,ACC00660,2025-03-03,open,data_loss
TKT000641,ACC00661,2025-06-16,pending,feature_request
TKT000642,ACC00662,2025-05-20,closed,performance
TKT000643,ACC00663,2025-01-27,closed,billing
TKT000644,ACC00664,2025-01-07,closed,performance
TKT000645,ACC00665,2025-05-10,open,integration_error
TKT000646,ACC00667,2025-06-28,open,billing
TKT000647,ACC00667,2025-04-19,closed,performance
TKT000648,ACC00668,2025-06-10,closed,integration_error
TKT000649,ACC00669,2025-06-11,closed,feature_request
TKT000650,ACC00669,2025-03-13,closed,integration_error
TKT000651,ACC00669,2025-06-29,closed,technical_issue
TKT000652,ACC00670,2025-02-03,closed,data_loss
TKT000653,ACC00672,2025-04-29,open,feature_request
TKT000654,ACC00673,2025-01-23,closed,integration_error
TKT000655,ACC00674,2025-02-27,open,feature_request
TKT000656,ACC00674,2025-01-13,open,performance
TKT000657,ACC00674,2025-05-30,open,technical_issue
TKT000658,ACC00675,2025-05-02,open,data_loss
TKT000659,ACC00675,2025-02-16,open,billing
TKT000660,ACC00676,2025-02-21,closed,performance
TKT000661,ACC00678,2025-05-22,closed,access_management
TKT000662,ACC00679,2025-01-06,open,technical_issue
TKT000663,ACC00679,2025-01-14,closed,technical_issue
TKT000664,ACC00679,2025-05-17,closed,billing
TKT000665,ACC00680,2025-04-21,pending,access_management
TKT000666,ACC00680,2025-02-01,closed,performance
TKT000667,ACC00680,2025-04-04,closed,billing
TKT000668,ACC00682,2025-02-08,closed,performance
TKT000669,ACC00683,2025-01-25,open,feature_request
TKT000670,ACC00684,2025-03-23,closed,performance
TKT000671,ACC00684,2025-03-20,pending,billing
TKT000672,ACC00685,2025-06-17,open,technical_issue
TKT000673,ACC00685,2025-06-05,closed,technical_issue
TKT000674,ACC00685,2025-02-21,closed,billing
TKT000675,ACC00685,2025-01-11,open,integration_error
TKT000676,ACC00686,2025-06-01,closed,billing
TKT000677,ACC00687,2025-02-27,closed,data_loss
TKT000678,ACC00688,2025-04-16,closed,performance
TKT000679,ACC00689,2025-06-08,closed,integration_error
TKT000680,ACC00690,2025-02-08,pending,billing
TKT000681,ACC00690,2025-01-29,closed,data_loss
TKT000682,ACC00691,2025-04-20,pending,data_loss
TKT000683,ACC00691,2025-04-02,open,data_loss
TKT000684,ACC00691,2025-02-16,closed,data_loss
TKT000685,ACC00692,2025-03-25,closed,feature_request
TKT000686,ACC00692,2025-02-15,pending,integration_error
TKT000687,ACC00692,2025-02-14,open,technical_issue
TKT000688,ACC00694,2025-01-16,closed,technical_issue
TKT000689,ACC00694,2025-02-27,open,performance
TKT000690,ACC00697,2025-02-23,closed,access_management
TKT000691,ACC00697,2025-02-19,open,integration_error
TKT000692,ACC00697,2025-04-14,closed,technical_issue
TKT000693,ACC00698,2025-04-09,open,billing
TKT000694,ACC00699,2025-05-01,open,performance
TKT000695,ACC00700,2025-04-12,closed,technical_issue
TKT000696,ACC00702,2025-02-11,closed,integration_error
TKT000697,ACC00702,2025-02-05,closed,technical_issue
TKT000698,ACC00702,2025-03-31,pending,integration_error
TKT000699,ACC00703,2025-05-29,closed,billing
TKT000700,ACC00704,2025-01-17,closed,integration_error
TKT000701,ACC00705,2025-01-01,pending,performance
TKT000702,ACC00707,2025-02-04,open,performance
TKT000703,ACC00709,2025-05-04,open,integration_error
TKT000704,ACC00709,2025-04-12,closed,data_loss
TKT000705,ACC00709,2025-03-29,open,access_management
TKT000706,ACC00710,2025-05-23,closed,integration_error
TKT000707,ACC00711,2025-06-02,closed,access_management
TKT000708,ACC00711,2025-04-23,closed,integration_error
TKT000709,ACC00713,2025-02-03,closed,feature_request
TKT000710,ACC00713,2025-06-07,open,technical_issue
TKT000711,ACC00714,2025-06-08,pending,integration_error
TKT000712,ACC00714,2025-02-24,closed,data_loss
TKT000713,ACC00715,2025-05-19,closed,data_loss
TKT000714,ACC00716,2025-01-12,closed,feature_request
TKT000715,ACC00717,2025-06-09,closed,integration_error
TKT000716,ACC00717,2025-03-25,closed,technical_issue
TKT000717,ACC00717,2025-02-09,open,data_loss
TKT000718,ACC00719,2025-06-23,closed,access_management
TKT000719,ACC00719,2025-05-07,closed,billing
TKT000720,ACC00719,2025-04-24,pending,feature_request
TKT000721,ACC00722,2025-02-19,pending,performance
TKT000722,ACC00723,2025-04-10,closed,billing
TKT000723,ACC00725,2025-03-28,open,feature_request
TKT000724,ACC00725,2025-02-16,closed,billing
TKT000725,ACC00726,2025-05-25,pending,access_management
TKT000726,ACC00726,2025-04-06,open,feature_request
TKT000727,ACC00726,2025-05-22,closed,integration_error
TKT000728,ACC00727,2025-03-01,open,integration_error
TKT000729,ACC00727,2025-06-19,closed,feature_request
TKT000730,ACC00728,2025-04-24,closed,feature_request
TKT000731,ACC00729,2025-01-24,closed,access_management
TKT000732,ACC00732,2025-05-01,closed,billing
TKT000733,ACC00733,2025-01-21,open,technical_issue
TKT000734,ACC00735,2025-02-15,closed,data_loss
TKT000735,ACC00736,2025-01-14,closed,data_loss
TKT000736,ACC00736,2025-02-16,closed,technical_issue
TKT000737,ACC00737,2025-02-20,open,billing
TKT000738,ACC00737,2025-03-02,open,billing
TKT000739,ACC00737,2025-05-02,closed,performance
TKT000740,ACC00737,2025-04-27,closed,feature_request
TKT000741,ACC00739,2025-03-29,pending,access_management
TKT000742,ACC00739,2025-03-20,closed,data_loss
TKT000743,ACC00740,2025-05-14,open,access_management
TKT000744,ACC00741,2025-05-04,open,technical_issue
TKT000745,ACC00742,2025-04-11,closed,technical_issue
TKT000746,ACC00743,2025-03-05,open,access_management
TKT000747,ACC00744,2025-04-12,closed,feature_request
TKT000748,ACC00745,2025-02-27,open,technical_issue
TKT000749,ACC00752,2025-05-28,open,technical_issue
TKT000750,ACC00755,2025-03-16,open,integration_error
TKT000751,ACC00755,2025-04-10,open,billing
TKT000752,ACC00756,2025-06-12,open,access_management
TKT000753,ACC00756,2025-02-01,closed,performance
TKT000754,ACC00758,2025-02-26,closed,access_management
TKT000755,ACC00759,2025-03-07,closed,performance
TKT000756,ACC00759,2025-03-06,open,access_management
TKT000757,ACC00761,2025-05-29,closed,integration_error
TKT000758,ACC00761,2025-03-12,open,data_loss
TKT000759,ACC00762,2025-03-20,closed,billing
TKT000760,ACC00762,2025-03-13,pending,feature_request
TKT000761,ACC00763,2025-04-28,closed,performance
TKT000762,ACC00763,2025-01-18,closed,integration_error
TKT000763,ACC00764,2025-04-07,closed,data_loss
TKT000764,ACC00765,2025-02-07,closed,integration_error
TKT000765,ACC00766,2025-06-02,closed,feature_request
TKT000766,ACC00766,2025-01-30,closed,performance
TKT000767,ACC00767,2025-06-06,closed,data_loss
TKT000768,ACC00771,2025-06-24,open,performance
TKT000769,ACC00772,2025-04-26,open,integration_error
TKT000770,ACC00772,2025-06-20,closed,feature_request
TKT000771,ACC00772,2025-01-30,pending,integration_error
TKT000772,ACC00772,2025-04-19,closed,performance
TKT000773,ACC00773,2025-05-27,open,feature_request
TKT000774,ACC00774,2025-03-12,closed,billing
TKT000775,ACC00774,2025-05-27,open,data_loss
TKT000776,ACC00774,2025-01-16,open,feature_request
TKT000777,ACC00775,2025-03-04,open,data_loss
TKT000778,ACC00776,2025-05-17,open,integration_error
TKT000779,ACC00778,2025-02-09,open,data_loss
TKT000780,ACC00781,2025-02-07,pending,access_management
TKT000781,ACC00782,2025-01-01,open,integration_error
TKT000782,ACC00783,2025-02-17,closed,feature_request
TKT000783,ACC00784,2025-03-04,open,technical_issue
TKT000784,ACC00785,2025-06-09,closed,performance
TKT000785,ACC00786,2025-06-24,closed,data_loss
TKT000786,ACC00786,2025-02-24,closed,performance
TKT000787,ACC00787,2025-03-08,open,feature_request
TKT000788,ACC00789,2025-03-25,open,data_loss
TKT000789,ACC00791,2025-01-10,open,access_management
TKT000790,ACC00797,2025-04-25,closed,integration_error
TKT000791,ACC00800,2025-03-10,closed,performance
TKT000792,ACC00802,2025-04-07,closed,data_loss
TKT000793,ACC00802,2025-05-02,pending,access_management
TKT000794,ACC00802,2025-06-16,open,billing
TKT000795,ACC00803,2025-04-29,closed,integration_error
TKT000796,ACC00803,2025-01-21,open,data_loss
TKT000797,ACC00804,2025-06-29,closed,technical_issue
TKT000798,ACC00804,2025-03-17,closed,access_management
TKT000799,ACC00806,2025-04-03,closed,technical_issue
TKT000800,ACC00807,2025-04-24,open,billing
TKT000801,ACC00809,2025-03-09,closed,data_loss
TKT000802,ACC00809,2025-06-02,closed,integration_error
TKT000803,ACC00811,2025-06-12,closed,access_management
TKT000804,ACC00811,2025-06-24,pending,feature_request
TKT000805,ACC00812,2025-05-17,closed,data_loss
TKT000806,ACC00814,2025-05-26,open,data_loss
TKT000807,ACC00817,2025-05-03,closed,technical_issue
TKT000808,ACC00818,2025-06-18,open,feature_request
TKT000809,ACC00822,2025-04-22,open,technical_issue
TKT000810,ACC00824,2025-02-22,closed,billing
TKT000811,ACC00825,2025-01-16,pending,access_management
TKT000812,ACC00828,2025-05-03,open,billing
TKT000813,ACC00828,2025-05-07,closed,access_management
TKT000814,ACC00828,2025-04-29,closed,feature_request
TKT000815,ACC00828,2025-05-08,closed,billing
TKT000816,ACC00829,2025-03-13,open,integration_error
TKT000817,ACC00829,2025-06-03,closed,feature_request
TKT000818,ACC00830,2025-05-29,closed,access_management
TKT000819,ACC00830,2025-04-04,closed,billing
TKT000820,ACC00833,2025-04-07,closed,performance
TKT000821,ACC00836,2025-02-21,open,technical_issue
TKT000822,ACC00839,2025-04-23,open,integration_error
TKT000823,ACC00839,2025-03-13,closed,access_management
TKT000824,ACC00839,2025-03-24,closed,feature_request
TKT000825,ACC00839,2025-05-06,closed,performance
TKT000826,ACC00840,2025-06-26,closed,integration_error
TKT000827,ACC00842,2025-05-06,open,feature_request
TKT000828,ACC00845,2025-05-28,closed,performance
TKT000829,ACC00847,2025-04-12,closed,access_management
TKT000830,ACC00848,2025-05-28,closed,feature_request
TKT000831,ACC00849,2025-01-12,closed,data_loss
TKT000832,ACC00849,2025-06-09,closed,integration_error
TKT000833,ACC00850,2025-06-17,open,performance
TKT000834,ACC00850,2025-05-22,closed,technical_issue
TKT000835,ACC00851,2025-02-16,closed,feature_request
TKT000836,ACC00851,2025-01-22,pending,feature_request
TKT000837,ACC00854,2025-02-05,open,billing
TKT000838,ACC00854,2025-03-18,closed,access_management
TKT000839,ACC00856,2025-05-05,closed,data_loss
TKT000840,ACC00857,2025-03-05,open,technical_issue
TKT000841,ACC00857,2025-01-07,closed,billing
TKT000842,ACC00858,2025-02-01,open,data_loss
TKT000843,ACC00858,2025-03-07,closed,data_loss
TKT000844,ACC00858,2025-01-12,closed,access_management
TKT000845,ACC00862,2025-06-13,closed,feature_request
TKT000846,ACC00862,2025-06-20,closed,billing
TKT000847,ACC00863,2025-02-18,closed,data_loss
TKT000848,ACC00863,2025-05-20,closed,access_management
TKT000849,ACC00864,2025-06-28,closed,performance
TKT000850,ACC00866,2025-06-25,closed,access_management
TKT000851,ACC00866,2025-02-11,open,performance
TKT000852,ACC00866,2025-02-21,closed,integration_error
TKT000853,ACC00866,2025-02-23,closed,data_loss
TKT000854,ACC00866,2025-06-10,closed,access_management
TKT000855,ACC00869,2025-03-10,closed,feature_request
TKT000856,ACC00869,2025-05-20,open,feature_request
TKT000857,ACC00870,2025-02-25,open,access_management
TKT000858,ACC00870,2025-02-23,closed,performance
TKT000859,ACC00870,2025-04-05,open,performance
TKT000860,ACC00871,2025-06-13,open,feature_request
TKT000861,ACC00871,2025-06-07,open,data_loss
TKT000862,ACC00872,2025-04-30,pending,performance
TKT000863,ACC00874,2025-06-23,closed,data_loss
TKT000864,ACC00874,2025-06-29,closed,access_management
TKT000865,ACC00874,2025-05-23,closed,integration_error
TKT000866,ACC00875,2025-02-01,open,technical_issue
TKT000867,ACC00877,2025-03-19,open,performance
TKT000868,ACC00878,2025-05-15,closed,access_management
TKT000869,ACC00878,2025-03-02,closed,feature_request
TKT000870,ACC00879,2025-05-27,open,data_loss
TKT000871,ACC00880,2025-01-04,closed,integration_error
TKT000872,ACC00880,2025-06-04,closed,data_loss
TKT000873,ACC00880,2025-06-10,closed,billing
TKT000874,ACC00880,2025-02-12,open,feature_request
TKT000875,ACC00882,2025-02-16,closed,integration_error
TKT000876,ACC00883,2025-02-06,closed,data_loss
TKT000877,ACC00883,2025-01-19,closed,access_management
TKT000878,ACC00883,2025-01-16,closed,data_loss
TKT000879,ACC00884,2025-03-11,closed,data_loss
TKT000880,ACC00884,2025-01-10,closed,feature_request
TKT000881,ACC00884,2025-05-24,open,feature_request
TKT000882,ACC00884,2025-02-25,open,integration_error
TKT000883,ACC00886,2025-04-12,open,feature_request
TKT000884,ACC00890,2025-03-14,open,integration_error
TKT000885,ACC00892,2025-03-05,closed,performance
TKT000886,ACC00892,2025-01-03,open,billing
TKT000887,ACC00893,2025-02-22,closed,integration_error
TKT000888,ACC00896,2025-01-07,closed,data_loss
TKT000889,ACC00896,2025-06-17,closed,feature_request
TKT000890,ACC00897,2025-03-27,pending,feature_request
TKT000891,ACC00900,2025-01-04,open,integration_error
TKT000892,ACC00903,2025-01-28,open,performance
