pageview_id,segment_start_ms,segment_end_ms,avg_scroll_speed
TR00106,18443,18805,169.0
TR00106,18805,18874,32.5
TR00107,0,501,124.5
TR00107,501,3252,50.0
TR00107,3252,3901,463.1
TR00107,3901,4301,269.5
TR00107,4301,5239,323.8
TR00107,5239,5351,318.6
TR00107,5351,5467,342.5
TR00107,5467,5581,89.3
TR00107,5581,6265,342.5
TR00107,6265,8732,427.6
TR00107,8732,10301,13.8
TR00107,10301,10543,383.7
TR00108,0,1339,151.2
TR00108,1339,4650,4.5
TR00108,4650,5278,228.7
TR00108,5278,6267,101.0
TR00108,6267,7063,368.0
TR00108,7063,9911,463.2
TR00108,9911,10730,0.9
TR00108,10730,10891,491.9
TR00108,10891,11550,51.3
TR00108,11550,14794,7.1
TR00108,14794,14797,68.0
TR00109,0,4820,120.4
TR00109,4820,5696,7.3
TR00109,5696,9490,305.0
TR00109,9490,9977,52.0
TR00109,9977,11651,348.8
TR00109,11651,12109,8.6
TR00109,12109,12661,207.6
TR00109,12661,14285,5.2
TR00109,14285,15583,335.2
TR00110,0,2169,32.6
TR00110,2169,3056,21.6
TR00110,3056,3095,180.6
TR00110,3095,3845,41.2
TR00110,3845,6172,16.8
TR00110,6172,7523,125.0
TR00110,7523,10878,16.4
TR00110,10878,13528,273.1
TR00111,0,73,469.0
TR00111,73,2004,229.3
TR00111,2004,3118,258.1
TR00111,3118,7534,377.1
TR00111,7534,8030,346.9
TR00111,8030,8641,183.5
TR00111,8641,14832,424.0
TR00111,14832,15334,238.3
TR00111,15334,16133,129.0
TR00111,16133,18503,8.0
TR00112,0,190,33.6
TR00112,190,5918,294.8
TR00112,5918,7777,341.5
TR00112,7777,7831,36.0
TR00112,7831,8361,12.2
TR00112,8361,9873,380.6
TR00112,9873,10851,171.6
TR00112,10851,11652,16.2
TR00112,11652,13253,495.0
TR00112,13253,14335,12.9
TR00112,14335,14345,257.8
TR00112,14345,14709,274.6
TR00113,0,1221,460.2
TR00113,1221,2537,97.3
TR00113,2537,3649,16.2
TR00113,3649,5448,482.4
TR00113,5448,6388,23.9
TR00113,6388,6522,116.4
TR00113,6522,6784,30.9
TR00113,6784,7248,18.0
TR00114,0,419,161.0
TR00114,419,1260,13.8
TR00114,1260,2942,55.8
TR00114,2942,3694,230.4
TR00114,3694,4378,249.7
TR00114,4378,6046,276.1
TR00114,6046,6127,391.2
TR00114,6127,7517,210.3
TR00114,7517,9838,40.6
TR00114,9838,9863,447.9
TR00114,9863,9949,126.4
TR00114,9949,10347,398.7
TR00115,0,1751,9.3
TR00115,1751,3188,1.1
TR00115,3188,3984,176.8
TR00115,3984,5154,499.7
TR00115,5154,5928,191.8
TR00115,5928,7093,47.4
TR00115,7093,7291,499.5
TR00115,7291,11144,380.2
TR00116,0,1552,421.0
TR00116,1552,3957,54.3
TR00116,3957,7679,68.5
TR00116,7679,8606,23.8
TR00116,8606,13929,27.7
TR00116,13929,15896,32.9
TR00117,0,472,75.6
TR00117,472,1301,97.0
TR00117,1301,2700,55.0
TR00117,2700,3091,27.5
TR00117,3091,7484,51.9
TR00117,7484,8679,496.5
TR00118,0,11,29.7
TR00118,11,966,0.3
TR00118,966,1350,32.9
TR00118,1350,1726,187.9
TR00118,1726,5008,376.1
TR00118,5008,5830,62.2
TR00118,5830,6833,478.0
TR00118,6833,8035,137.7
TR00118,8035,9653,19.4
TR00119,0,1390,365.9
TR00119,1390,1792,182.9
TR00119,1792,3252,325.2
TR00119,3252,7126,45.8
TR00119,7126,7953,28.8
TR00119,7953,8235,61.1
TR00119,8235,11244,27.9
TR00119,11244,11450,218.3
TR00119,11450,12402,235.8
TR00119,12402,13340,25.3
TR00119,13340,16417,117.2
TR00119,16417,16489,385.7
TR00120,0,230,364.8
TR00120,230,2034,5.5
TR00120,2034,2515,62.0
TR00120,2515,3478,243.0
TR00120,3478,4047,174.3
TR00120,4047,4081,64.5
TR00120,4081,4768,466.2
TR00120,4768,5447,0.5
TR00120,5447,5949,40.9
TR00120,5949,6140,80.0
TR00121,0,5561,127.4
TR00121,5561,8465,442.6
TR00121,8465,13965,374.1
TR00121,13965,16587,12.3
TR00121,16587,16756,3.6
TR00121,16756,17814,58.4
TR00122,0,2630,24.8
TR00122,2630,4518,48.0
TR00122,4518,5662,118.2
TR00122,5662,7491,201.5
TR00122,7491,12278,18.9
TR00122,12278,12632,3.8
TR00122,12632,13857,421.2
TR00122,13857,14440,307.8
TR00123,0,2888,33.9
TR00123,2888,3161,26.3
TR00123,3161,4091,401.9
TR00123,4091,4595,113.7
TR00123,4595,5059,51.8
TR00123,5059,5304,23.2
TR00123,5304,6533,41.8
TR00123,6533,7055,32.7
TR00123,7055,7390,444.9
TR00123,7390,12069,32.4
TR00124,0,4297,53.5
TR00124,4297,4308,55.3
TR00124,4308,6089,262.0
TR00124,6089,7017,22.2
TR00124,7017,7192,108.8
TR00124,7192,9752,298.0
TR00124,9752,9774,44.7
TR00124,9774,12421,450.3
TR00124,12421,13536,42.0
TR00124,13536,15591,354.3
TR00125,0,1300,49.1
TR00125,1300,4138,24.0
TR00125,4138,6228,34.2
TR00125,6228,6876,394.9
TR00125,6876,10675,15.8
TR00125,10675,11055,55.5
TR00125,11055,11473,303.7
TR00125,11473,18051,201.5
TR00126,0,1443,418.5
TR00126,1443,1984,438.1
TR00126,1984,2224,3.9
TR00126,2224,2931,389.0
TR00126,2931,3859,255.6
TR00126,3859,4092,144.3
TR00126,4092,7578,472.4
TR00126,7578,10219,171.1
TR00126,10219,10573,196.0
TR00126,10573,16437,47.5
TR00126,16437,18491,25.9
TR00126,18491,19321,343.6
TR00127,0,1002,410.4
TR00127,1002,2475,36.1
TR00127,2475,6804,490.5
TR00127,6804,7168,35.7
TR00127,7168,7991,30.8
TR00127,7991,9172,54.4
TR00127,9172,11254,31.0
TR00127,11254,11426,85.8
TR00128,0,21,1.5
TR00128,21,1777,8.5
TR00128,1777,1840,111.0
TR00128,1840,4127,218.3
TR00128,4127,4791,174.1
TR00128,4791,5522,6.7
TR00129,0,1847,29.0
TR00129,1847,6023,217.1
TR00129,6023,9356,10.1
TR00129,9356,11339,87.5
TR00129,11339,12943,345.4
TR00129,12943,15161,17.9
TR00130,0,3473,18.2
TR00130,3473,4819,44.0
TR00130,4819,5081,253.4
TR00130,5081,6493,247.9
TR00130,6493,7649,135.9
TR00130,7649,7832,128.4
TR00130,7832,9835,381.7
TR00130,9835,14141,5.8
TR00130,14141,14583,285.2
TR00130,14583,16864,1.8
TR00130,16864,18227,60.4
TR00131,0,303,356.0
TR00131,303,836,48.8
TR00131,836,2579,26.7
TR00131,2579,3381,3.8
TR00131,3381,4492,9.5
TR00131,4492,5398,107.3
TR00131,5398,5445,338.2
TR00131,5445,8724,63.4
TR00131,8724,9476,39.4
TR00131,9476,9715,39.8
TR00131,9715,11344,326.5
TR00131,11344,11419,47.3
TR00132,0,2625,55.9
TR00132,2625,6555,100.9
TR00132,6555,8998,399.8
TR00132,8998,14772,22.3
TR00132,14772,16813,42.6
TR00132,16813,17749,58.1
TR00132,17749,18935,497.0
TR00132,18935,19348,446.5
TR00133,0,8,25.8
TR00133,8,321,52.7
TR00133,321,370,324.0
TR00133,370,6049,26.2
TR00133,6049,6860,29.4
TR00133,6860,9734,151.1
TR00133,9734,10606,317.0
TR00133,10606,10764,52.9
TR00133,10764,16991,154.0
TR00133,16991,17178,137.0
TR00133,17178,17577,470.4
TR00133,17577,18613,50.4
TR00134,0,2791,25.4
TR00134,2791,3312,32.2
TR00134,3312,5984,84.6
TR00134,5984,7574,294.1
TR00134,7574,11857,437.2
TR00134,11857,14128,29.2
TR00134,14128,16112,269.8
TR00135,0,896,313.2
TR00135,896,2201,41.2
TR00135,2201,4382,307.2
TR00135,4382,5894,62.2
TR00135,5894,6175,91.0
TR00135,6175,10042,123.2
TR00135,10042,12613,415.8
TR00135,12613,13180,173.2
TR00135,13180,13743,258.6
TR00135,13743,13982,28.8
TR00135,13982,14575,69.2
TR00136,0,1379,272.9
TR00136,1379,1822,64.9
TR00136,1822,2658,463.7
TR00136,2658,3922,37.2
TR00136,3922,5648,162.5
TR00136,5648,6255,223.4
TR00136,6255,6795,442.1
TR00136,6795,7184,191.5
TR00136,7184,7526,17.0
TR00136,7526,7998,32.2
TR00136,7998,8380,31.1
TR00136,8380,8635,3.9
TR00137,0,2638,19.8
TR00137,2638,5055,462.6
TR00137,5055,5057,470.3
TR00137,5057,5401,28.9
TR00137,5401,6988,197.3
TR00137,6988,8980,11.9
TR00138,0,76,236.7
TR00138,76,639,403.3
TR00138,639,2952,440.8
TR00138,2952,3072,32.3
TR00138,3072,7326,37.9
TR00138,7326,7508,420.4
TR00138,7508,9074,310.4
TR00138,9074,10216,46.3
TR00138,10216,12461,67.1
TR00138,12461,13552,34.4
TR00138,13552,13732,15.5
TR00138,13732,17767,39.2
TR00139,0,81,17.8
TR00139,81,871,51.2
TR00139,871,1031,314.9
TR00139,1031,3057,50.6
TR00139,3057,3543,34.6
TR00139,3543,4448,29.6
TR00139,4448,6208,71.0
TR00140,0,3279,282.7
TR00140,3279,5492,47.0
TR00140,5492,6534,28.4
TR00140,6534,6681,131.8
TR00140,6681,8092,469.1
TR00140,8092,8329,10.2
TR00140,8329,9060,176.3
TR00140,9060,10032,207.8
TR00140,10032,13445,60.5
TR00141,0,4060,417.7
TR00141,4060,5700,3.3
TR00141,5700,8817,111.8
TR00141,8817,9370,380.9
TR00141,9370,11434,50.9
TR00141,11434,11772,360.4
TR00141,11772,12164,182.1
TR00141,12164,13501,341.1
TR00142,0,2175,6.3
TR00142,2175,4923,304.8
TR00142,4923,6278,84.7
TR00142,6278,6952,442.4
TR00142,6952,8691,36.1
TR00142,8691,11294,18.6
TR00143,0,525,20.4
TR00143,525,918,401.1
TR00143,918,1600,477.5
TR00143,1600,1745,499.5
TR00143,1745,1785,11.9
TR00143,1785,2220,271.4
TR00143,2220,3345,365.5
TR00143,3345,4796,472.2
TR00143,4796,6309,22.1
TR00143,6309,6419,59.5
TR00143,6419,6514,8.7
TR00143,6514,6754,9.7
TR00144,0,324,16.8
TR00144,324,728,49.1
TR00144,728,1415,293.0
TR00144,1415,5954,157.4
TR00144,5954,10213,55.2
TR00144,10213,10800,471.9
TR00144,10800,11414,38.7
TR00144,11414,12186,497.8
TR00144,12186,12747,10.0
TR00145,0,352,414.8
TR00145,352,1518,35.6
TR00145,1518,1821,40.2
TR00145,1821,2920,39.8
TR00145,2920,3226,8.7
TR00145,3226,3948,32.0
TR00145,3948,6114,53.8
TR00145,6114,7079,48.6
TR00145,7079,8673,279.2
TR00145,8673,9004,349.3
TR00146,0,2993,268.5
TR00146,2993,3144,61.7
TR00146,3144,4434,387.7
TR00146,4434,8082,41.5
TR00146,8082,10123,13.8
TR00146,10123,10644,237.2
TR00146,10644,11226,64.5
TR00146,11226,11247,37.5
TR00146,11247,12166,11.9
TR00146,12166,12540,57.3
TR00146,12540,12549,22.8
TR00147,0,1647,376.9
TR00147,1647,2621,344.6
TR00147,2621,2820,152.3
TR00147,2820,3839,414.9
TR00147,3839,4088,200.2
TR00147,4088,6465,352.5
TR00147,6465,7460,42.0
TR00147,7460,7629,54.3
TR00147,7629,7827,366.8
TR00147,7827,11917,23.2
TR00147,11917,13162,364.3
TR00147,13162,14200,404.4
TR00148,0,3514,16.7
TR00148,3514,3825,52.9
TR00148,3825,4531,16.4
TR00148,4531,4727,108.8
TR00148,4727,6174,25.0
TR00148,6174,6802,51.6
TR00148,6802,8408,215.3
TR00148,8408,12078,472.3
TR00148,12078,15931,26.6
TR00149,0,2007,15.9
TR00149,2007,2843,48.6
TR00149,2843,5780,26.4
TR00149,5780,6937,28.6
TR00149,6937,9032,27.5
TR00149,9032,9154,161.2
TR00149,9154,11159,31.0
TR00149,11159,11627,61.1
TR00149,11627,11666,22.6
TR00149,11666,14990,405.0
TR00149,14990,16955,443.0
TR00150,0,1141,6.2
TR00150,1141,1172,92.7
TR00150,1172,2192,25.7
TR00150,2192,2246,218.9
TR00150,2246,2330,343.9
TR00150,2330,2876,35.8
TR00150,2876,4177,21.5
TR00150,4177,4678,3.3
TR00150,4678,5411,448.1
TR00150,5411,7746,208.0
TR00151,0,967,43.9
TR00151,967,1137,445.8
TR00151,1137,1614,29.1
TR00151,1614,2807,22.0
TR00151,2807,3291,33.4
TR00151,3291,3515,466.5
TR00151,3515,4217,57.1
TR00151,4217,13574,468.8
TR00151,13574,14204,36.9
TR00151,14204,15924,489.9
TR00151,15924,16637,3.6
TR00152,0,305,472.3
TR00152,305,446,384.6
TR00152,446,1489,295.8
TR00152,1489,1505,328.1
TR00152,1505,1957,15.7
TR00152,1957,2227,332.1
TR00152,2227,4022,30.5
TR00152,4022,4676,21.6
TR00152,4676,6620,34.0
TR00152,6620,6868,120.3
TR00152,6868,8733,56.4
TR00152,8733,9091,10.4
TR00153,0,216,108.1
TR00153,216,2622,151.7
TR00153,2622,2758,23.5
TR00153,2758,3159,22.9
TR00153,3159,6903,19.9
TR00153,6903,7196,155.4
TR00153,7196,10411,9.1
TR00153,10411,11039,398.3
TR00153,11039,12232,12.8
TR00153,12232,13222,6.5
TR00153,13222,13581,23.4
TR00154,0,367,343.5
TR00154,367,2585,22.6
TR00154,2585,3165,0.6
TR00154,3165,4645,19.6
TR00154,4645,4865,413.8
TR00154,4865,9494,420.0
TR00154,9494,12462,63.7
TR00154,12462,13041,66.4
TR00154,13041,14416,45.9
TR00154,14416,18076,88.7
TR00154,18076,19112,11.5
TR00154,19112,19222,42.2
TR00155,0,524,0.6
TR00155,524,1874,159.2
TR00155,1874,2059,448.5
TR00155,2059,4202,89.5
TR00155,4202,5792,348.5
TR00155,5792,9420,64.0
TR00155,9420,15189,23.4
TR00155,15189,18096,2.9
TR00155,18096,19051,288.7
TR00155,19051,19119,43.5
TR00155,19119,19220,52.3
TR00156,0,528,15.7
TR00156,528,2633,331.2
TR00156,2633,6551,79.3
TR00156,6551,7979,34.8
TR00156,7979,9495,398.1
TR00156,9495,11820,21.5
TR00156,11820,13763,92.1
TR00156,13763,14906,475.6
TR00156,14906,15718,74.4
TR00157,0,1284,193.9
TR00157,1284,1434,352.5
TR00157,1434,2587,46.3
TR00157,2587,3213,9.7
TR00157,3213,6248,59.5
TR00157,6248,10762,372.4
TR00157,10762,13926,256.9
TR00158,0,685,196.9
TR00158,685,1729,188.1
TR00158,1729,2988,232.2
TR00158,2988,3265,9.5
TR00158,3265,12020,12.8
TR00158,12020,12834,462.0
TR00158,12834,13135,115.9
TR00158,13135,16301,435.5
TR00158,16301,17319,183.7
TR00158,17319,17804,63.6
TR00159,0,1927,338.4
TR00159,1927,2374,202.5
TR00159,2374,5607,304.1
TR00159,5607,11502,12.0
TR00159,11502,17432,455.9
TR00159,17432,17763,24.4
TR00159,17763,17846,481.3
TR00160,0,2699,21.4
TR00160,2699,3886,56.0
TR00160,3886,5043,60.8
TR00160,5043,7283,12.7
TR00160,7283,8359,472.7
TR00160,8359,10043,460.0
TR00160,10043,11256,489.2
TR00160,11256,13509,406.2
TR00160,13509,18821,23.7
TR00160,18821,19034,377.3
TR00161,0,781,193.7
TR00161,781,851,53.5
TR00161,851,12474,361.3
TR00161,12474,14532,415.2
TR00161,14532,14897,45.2
TR00161,14897,15674,203.3
TR00161,15674,15764,26.7
TR00161,15764,16469,36.2
TR00162,0,3730,322.4
TR00162,3730,5522,24.8
TR00162,5522,8162,430.4
TR00162,8162,13058,349.2
TR00162,13058,13185,29.4
TR00162,13185,13377,35.4
TR00162,13377,13932,47.3
TR00162,13932,14307,49.1
TR00162,14307,15998,34.0
TR00163,0,982,498.6
TR00163,982,2762,155.6
TR00163,2762,4214,164.3
TR00163,4214,6766,12.0
TR00163,6766,6840,116.9
TR00163,6840,7102,292.8
TR00163,7102,8931,346.6
TR00164,0,4306,422.6
TR00164,4306,6863,441.2
TR00164,6863,7173,282.3
TR00164,7173,7633,32.4
TR00164,7633,9937,13.8
TR00164,9937,10285,489.1
TR00164,10285,11221,493.3
TR00164,11221,11357,32.2
TR00164,11357,11996,313.9
TR00164,11996,13511,287.7
TR00164,13511,14411,185.5
TR00164,14411,16498,22.9
TR00165,0,518,63.4
TR00165,518,3395,228.7
TR00165,3395,4091,47.3
TR00165,4091,7914,46.3
TR00165,7914,8418,4.1
TR00165,8418,9553,21.3
TR00165,9553,10130,448.9
TR00165,10130,10465,64.3
TR00165,10465,10498,1.3
TR00165,10498,11828,394.4
TR00165,11828,13665,1.5
TR00165,13665,15004,16.9
TR00166,0,2184,2.4
TR00166,2184,3136,453.3
TR00166,3136,8303,30.0
TR00166,8303,10280,1.0
TR00166,10280,13281,378.6
TR00166,13281,16556,443.3
TR00167,0,1380,21.5
TR00167,1380,1627,50.8
TR00167,1627,6249,408.7
TR00167,6249,6945,19.4
TR00167,6945,8154,1.4
TR00167,8154,8327,26.2
TR00167,8327,8369,129.6
TR00167,8369,10056,159.3
TR00167,10056,11057,437.4
TR00168,0,805,470.1
TR00168,805,4147,386.4
TR00168,4147,4455,146.8
TR00168,4455,5477,37.2
TR00168,5477,9647,7.7
TR00168,9647,12046,41.8
TR00168,12046,12047,148.1
TR00168,12047,12551,265.0
TR00168,12551,12596,432.0
TR00168,12596,13002,36.7
TR00169,0,1146,52.6
TR00169,1146,4937,85.7
TR00169,4937,10878,128.8
TR00169,10878,11997,55.7
TR00169,11997,12736,55.1
TR00169,12736,14854,17.9
TR00169,14854,17214,13.3
TR00170,0,118,376.3
TR00170,118,1406,48.4
TR00170,1406,2010,12.6
TR00170,2010,2224,304.7
TR00170,2224,2609,8.3
TR00170,2609,2664,290.0
TR00170,2664,3089,246.7
TR00170,3089,4505,360.9
TR00170,4505,4977,34.8
TR00170,4977,5172,436.6
TR00170,5172,5179,394.0
TR00171,0,162,55.9
TR00171,162,2880,295.5
TR00171,2880,3118,10.3
TR00171,3118,3297,405.1
TR00171,3297,4122,7.3
TR00171,4122,5179,57.3
TR00172,0,471,28.4
TR00172,471,1026,32.8
TR00172,1026,3409,71.9
TR00172,3409,5166,24.0
TR00172,5166,6604,182.5
TR00172,6604,7440,26.7
TR00172,7440,7777,15.8
TR00172,7777,16200,48.1
TR00172,16200,17867,349.4
TR00173,0,3975,39.1
TR00173,3975,4775,29.6
TR00173,4775,6574,444.5
TR00173,6574,7646,428.5
TR00173,7646,9258,25.7
TR00173,9258,12239,422.8
TR00173,12239,12579,292.7
TR00173,12579,13062,2.6
TR00173,13062,14465,232.9
TR00174,0,354,15.8
TR00174,354,1403,57.4
TR00174,1403,1486,39.7
TR00174,1486,1701,2.0
TR00174,1701,2207,38.2
TR00174,2207,3796,37.8
TR00174,3796,3983,231.3
TR00174,3983,4786,247.0
TR00174,4786,7022,94.7
TR00175,0,83,52.3
TR00175,83,1082,269.7
TR00175,1082,2503,227.7
TR00175,2503,2681,218.3
TR00175,2681,6531,9.3
TR00175,6531,7135,1.5
TR00175,7135,7182,480.1
TR00175,7182,7744,408.7
TR00176,0,934,137.0
TR00176,934,2708,4.1
TR00176,2708,7361,36.3
TR00176,7361,8548,250.7
TR00176,8548,8559,57.5
TR00176,8559,10788,173.5
TR00177,0,1650,97.7
TR00177,1650,6530,63.6
TR00177,6530,7507,285.2
TR00177,7507,9143,427.0
TR00177,9143,9290,76.4
TR00177,9290,11065,136.5
TR00177,11065,15324,57.7
TR00177,15324,15534,43.4
TR00178,0,1033,27.8
TR00178,1033,1561,0.9
TR00178,1561,2837,38.3
TR00178,2837,4157,462.5
TR00178,4157,5247,29.6
TR00178,5247,6280,64.0
TR00178,6280,6726,50.8
TR00178,6726,8113,2.5
TR00178,8113,10383,307.9
TR00179,0,201,26.1
TR00179,201,1516,115.8
TR00179,1516,3151,8.3
TR00179,3151,3349,4.4
TR00179,3349,4325,463.7
TR00179,4325,6063,418.1
TR00179,6063,6363,60.8
TR00180,0,1000,80.0
TR00180,1000,1084,105.6
TR00180,1084,2328,197.7
TR00180,2328,2465,36.4
TR00180,2465,3713,20.5
TR00180,3713,5821,386.6
TR00180,5821,6618,237.7
TR00180,6618,7246,60.7
TR00180,7246,7756,90.8
TR00180,7756,9597,169.9
TR00180,9597,11282,63.3
TR00181,0,30,20.1
TR00181,30,236,41.9
TR00181,236,1176,166.4
TR00181,1176,3065,23.0
TR00181,3065,6757,61.9
TR00181,6757,7399,15.9
TR00181,7399,8177,16.9
TR00181,8177,13000,246.0
TR00181,13000,13327,78.1
TR00182,0,2816,297.5
TR00182,2816,4459,26.7
TR00182,4459,10276,22.4
TR00182,10276,12250,11.1
TR00182,12250,14144,282.9
TR00182,14144,14189,121.2
TR00182,14189,14789,52.1
TR00183,0,49,35.2
TR00183,49,544,391.2
TR00183,544,1093,4.9
TR00183,1093,4469,32.4
TR00183,4469,6165,107.7
TR00183,6165,8228,13.0
TR00183,8228,8316,287.9
TR00183,8316,11215,297.0
TR00183,11215,11356,160.7
TR00183,11356,13483,259.6
TR00184,0,1757,13.7
TR00184,1757,6012,0.2
TR00184,6012,6224,45.9
TR00184,6224,6709,17.8
TR00184,6709,7449,116.8
TR00184,7449,8509,57.0
TR00184,8509,11696,60.1
TR00184,11696,11782,167.1
TR00184,11782,12435,68.1
TR00184,12435,14638,7.4
TR00184,14638,18193,309.9
TR00185,0,414,124.5
TR00185,414,1759,1.5
TR00185,1759,9733,17.0
TR00185,9733,10293,42.0
TR00185,10293,10751,55.4
TR00185,10751,12989,52.0
TR00185,12989,14781,1.4
TR00186,0,1871,36.6
TR00186,1871,5900,34.8
TR00186,5900,7287,27.7
TR00186,7287,7944,64.1
TR00186,7944,8834,4.7
TR00186,8834,9336,177.5
TR00186,9336,11601,0.2
TR00187,0,3313,108.3
TR00187,3313,5365,21.2
TR00187,5365,5759,192.9
TR00187,5759,9968,55.5
TR00187,9968,10434,221.5
TR00187,10434,11656,316.9
TR00187,11656,12272,429.5
TR00187,12272,13335,259.3
TR00187,13335,14943,10.6
TR00187,14943,19951,272.7
TR00188,0,2665,18.5
TR00188,2665,2870,60.4
TR00188,2870,3469,164.0
TR00188,3469,4025,347.8
TR00188,4025,4609,464.2
TR00188,4609,5053,385.3
TR00188,5053,6912,85.0
TR00189,0,851,27.4
TR00189,851,5120,6.2
TR00189,5120,8405,394.3
TR00189,8405,9969,147.3
TR00189,9969,12871,248.2
TR00189,12871,13402,91.1
TR00189,13402,14247,119.3
TR00190,0,385,64.6
TR00190,385,4314,19.2
TR00190,4314,6898,54.7
TR00190,6898,8394,483.4
TR00190,8394,9038,270.3
TR00190,9038,9789,158.5
TR00190,9789,10428,59.1
TR00190,10428,11934,183.0
TR00191,0,1655,358.3
TR00191,1655,8831,37.1
TR00191,8831,9239,62.2
TR00191,9239,11421,89.2
TR00191,11421,13972,14.1
TR00191,13972,16654,249.0
TR00191,16654,17106,12.3
TR00191,17106,18806,3.3
TR00192,0,915,130.7
TR00192,915,1050,324.1
TR00192,1050,1290,364.0
TR00192,1290,2280,269.4
TR00192,2280,3019,191.3
TR00192,3019,3046,33.0
TR00192,3046,3846,422.4
TR00192,3846,4077,58.8
TR00192,4077,4090,288.2
TR00192,4090,5053,0.2
TR00192,5053,5381,385.6
TR00192,5381,9013,368.4
TR00193,0,513,402.0
TR00193,513,1122,38.2
TR00193,1122,2016,28.4
TR00193,2016,2241,41.7
TR00193,2241,3394,36.9
TR00193,3394,3566,466.1
TR00193,3566,4547,0.4
TR00193,4547,5513,14.7
TR00193,5513,6729,13.5
TR00193,6729,6816,39.5
TR00193,6816,7010,58.4
TR00193,7010,7335,177.7
TR00194,0,244,31.9
TR00194,244,1642,28.0
TR00194,1642,1978,489.8
TR00194,1978,4046,14.7
TR00194,4046,5626,93.6
TR00194,5626,7243,108.8
TR00194,7243,11999,0.8
TR00195,0,1003,399.3
TR00195,1003,4093,294.9
TR00195,4093,4521,462.1
TR00195,4521,4635,202.0
TR00195,4635,7672,115.1
TR00195,7672,9612,237.7
TR00195,9612,13098,36.1
TR00195,13098,14138,25.6
TR00195,14138,16562,62.8
TR00195,16562,17860,185.1
TR00195,17860,18276,13.2
TR00196,0,595,120.8
TR00196,595,5773,25.3
TR00196,5773,5837,21.7
TR00196,5837,9650,367.5
TR00196,9650,12962,177.1
TR00196,12962,18339,63.4
TR00196,18339,18577,60.0
TR00197,0,3013,61.0
TR00197,3013,3089,455.3
TR00197,3089,3818,237.1
TR00197,3818,3905,15.5
TR00197,3905,6201,26.3
TR00197,6201,6424,346.0
TR00197,6424,7261,53.9
TR00197,7261,8014,0.2
TR00198,0,156,394.9
TR00198,156,662,342.1
TR00198,662,2895,482.1
TR00198,2895,7916,153.6
TR00198,7916,11807,105.0
TR00198,11807,14104,128.4
TR00198,14104,14483,242.0
TR00199,0,258,358.0
TR00199,258,873,49.4
TR00199,873,1396,385.8
TR00199,1396,1778,278.9
TR00199,1778,4636,220.4
TR00199,4636,4686,240.0
TR00199,4686,7211,36.5
TR00199,7211,8575,64.0
TR00199,8575,9782,20.3
TR00199,9782,14043,97.2
TR00199,14043,17527,284.7
TR00200,0,888,26.2
TR00200,888,1383,120.4
TR00200,1383,2329,47.4
TR00200,2329,2721,7.1
TR00200,2721,3141,12.7
TR00200,3141,6213,420.0
TR00200,6213,10488,64.3
TR00200,10488,10667,56.3
TR00200,10667,11934,34.0
TR00200,11934,12128,56.4
TR00200,12128,12354,245.0
TR00201,0,178,27.7
TR00201,178,2137,45.3
TR00201,2137,2694,5.2
TR00201,2694,3008,41.0
TR00201,3008,3089,499.1
TR00201,3089,4055,11.2
TR00201,4055,4061,25.1
TR00201,4061,7394,38.1
TR00202,0,1357,24.7
TR00202,1357,1941,79.7
TR00202,1941,4373,39.9
TR00202,4373,7908,88.1
TR00202,7908,7989,338.8
TR00202,7989,8174,167.3
TR00202,8174,11426,231.8
TR00202,11426,11698,474.9
TR00202,11698,11886,266.8
TR00203,0,591,326.5
TR00203,591,1408,186.5
TR00203,1408,2643,43.4
TR00203,2643,3544,153.2
TR00203,3544,4192,393.1
TR00203,4192,5526,38.4
TR00203,5526,6299,405.6
TR00203,6299,7512,70.0
TR00203,7512,7618,58.6
TR00203,7618,7811,240.8
TR00203,7811,9343,395.7
TR00204,0,416,53.9
TR00204,416,2639,240.5
TR00204,2639,3535,15.7
TR00204,3535,6728,4.2
TR00204,6728,7094,11.7
TR00204,7094,7691,57.6
TR00204,7691,7892,55.8
TR00205,0,1191,394.3
TR00205,1191,2141,149.0
TR00205,2141,2179,480.3
TR00205,2179,4012,129.0
TR00205,4012,4415,454.3
TR00205,4415,4720,57.0
TR00205,4720,6399,16.4
TR00205,6399,7991,469.0
TR00205,7991,8724,23.5
TR00205,8724,9148,34.5
TR00206,0,2293,17.7
TR00206,2293,2473,197.6
TR00206,2473,4682,464.5
TR00206,4682,5758,17.1
TR00206,5758,6229,449.7
TR00206,6229,6862,413.4
TR00206,6862,7450,22.6
TR00206,7450,7919,212.6
TR00206,7919,13087,351.2
TR00206,13087,13488,225.2
TR00207,0,414,44.5
TR00207,414,3378,35.1
TR00207,3378,7523,489.8
TR00207,7523,7823,14.6
TR00207,7823,9068,127.8
TR00207,9068,9231,56.8
TR00207,9231,10365,45.4
TR00208,0,3098,147.3
TR00208,3098,3389,18.0
TR00208,3389,4435,8.0
TR00208,4435,5935,19.3
TR00208,5935,6695,168.3
TR00208,6695,7597,42.3
TR00208,7597,9803,280.2
TR00209,0,9637,29.5
TR00209,9637,9869,249.1
TR00209,9869,15481,43.9
TR00209,15481,16329,33.4
TR00209,16329,16721,149.4
TR00209,16721,17973,466.8
TR00210,0,1796,50.6
TR00210,1796,3332,167.1
TR00210,3332,6601,35.3
TR00210,6601,6698,312.7
TR00210,6698,14011,425.8
TR00210,14011,14797,332.4
TR00210,14797,15162,63.0
