pageview_id,creative_id,interval_start_ms,interval_end_ms,avg_viewport_pct
TR00078,C032,2544,3784,60.0
TR00078,C041,220,4829,83.2
TR00078,C043,710,2448,80.6
TR00078,C043,3018,4580,36.3
TR00078,C045,466,4034,42.5
TR00079,C002,853,1553,34.4
TR00079,C002,9200,10461,34.4
TR00079,C013,1872,5359,30.7
TR00079,C013,7598,8898,97.4
TR00079,C017,289,1442,37.6
TR00079,C017,5421,6647,50.7
TR00079,C017,9592,9920,90.9
TR00079,C025,2928,5817,85.7
TR00079,C034,4772,6067,46.7
TR00079,C047,1760,5545,76.1
TR00079,C047,7590,9753,86.3
TR00079,C049,5834,7952,45.3
TR00079,C050,4973,7777,41.9
TR00080,C001,1533,2473,29.2
TR00080,C002,0,542,62.5
TR00080,C010,250,3279,40.9
TR00080,C023,72,2838,94.1
TR00080,C033,1116,2261,71.5
TR00080,C033,4623,6101,60.7
TR00080,C048,548,2221,68.0
TR00080,C048,4956,5873,42.1
TR00081,C002,528,1597,63.1
TR00081,C002,4335,5906,98.2
TR00081,C002,7308,7625,95.0
TR00081,C002,11059,12777,75.9
TR00081,C006,2204,10433,68.1
TR00081,C017,735,3454,46.9
TR00081,C030,2500,3177,83.9
TR00081,C030,9490,12439,68.9
TR00081,C035,836,4302,42.4
TR00081,C035,7513,9363,28.3
TR00081,C042,252,968,62.4
TR00081,C042,7710,10022,99.3
TR00082,C014,555,5163,62.9
TR00082,C029,797,4525,79.9
TR00082,C041,2281,5366,21.5
TR00082,C042,1065,1997,87.0
TR00082,C042,3698,5390,71.1
TR00082,C045,443,1020,48.3
TR00082,C045,3980,4972,72.0
TR00082,C014,1687,3552,65.3
TR00083,C001,1335,2418,67.8
TR00083,C001,4634,6337,99.4
TR00083,C003,1035,2304,31.3
TR00083,C003,3812,5611,94.6
TR00083,C024,257,5892,74.8
TR00083,C027,1054,1899,66.1
TR00083,C027,4394,5562,78.1
TR00083,C034,0,2841,28.3
TR00083,C039,263,2618,40.1
TR00083,C039,3817,4228,48.0
TR00083,C049,1130,5160,78.3
TR00084,C006,713,1471,79.4
TR00084,C006,6220,7688,84.0
TR00084,C006,10591,12219,42.5
TR00084,C006,14292,15860,30.3
TR00084,C010,1288,1793,31.7
TR00084,C010,10263,10867,47.9
TR00084,C017,7341,11068,98.1
TR00084,C022,72,18110,68.6
TR00085,C026,1459,17544,78.3
TR00085,C036,125,14176,91.3
TR00085,C042,5487,7736,20.9
TR00085,C050,4794,7855,53.3
TR00086,C001,3154,7136,60.5
TR00086,C015,1974,4378,66.9
TR00086,C015,9710,12450,39.1
TR00086,C029,3848,4247,42.7
TR00086,C029,10733,12141,45.2
TR00086,C030,615,1605,82.2
TR00086,C030,9438,10868,81.6
TR00086,C033,6158,9125,47.0
TR00086,C038,1559,3396,74.0
TR00086,C038,9870,10750,24.9
TR00086,C040,2385,2803,32.4
TR00086,C040,9790,12072,37.5
TR00086,C048,4624,4902,72.1
TR00086,C001,1498,13423,68.6
TR00087,C013,1007,10706,62.5
TR00087,C020,1689,3724,99.6
TR00087,C020,9443,11523,20.6
TR00087,C022,2227,6082,50.0
TR00087,C022,8514,10757,35.5
TR00087,C032,801,4134,62.4
TR00087,C032,9115,10977,94.7
TR00087,C034,4,1617,33.5
TR00087,C034,4888,7213,86.2
TR00087,C034,8450,10718,43.0
TR00087,C038,1249,3272,91.4
TR00087,C038,7200,8179,83.5
TR00087,C050,2235,11509,72.8
TR00088,C007,1030,4998,50.5
TR00088,C012,4310,5952,87.9
TR00088,C014,7360,10755,49.5
TR00088,C029,1521,2417,50.1
TR00088,C029,6455,8536,32.2
TR00088,C029,12158,14079,49.1
TR00088,C037,3697,6407,37.3
TR00088,C037,11847,15478,94.5
TR00088,C043,4087,8076,57.2
TR00088,C045,1854,18160,82.8
TR00089,C005,1905,4914,24.3
TR00089,C005,7779,11034,42.2
TR00089,C013,1108,2235,53.2
TR00089,C013,8134,9670,81.7
TR00089,C016,2286,5773,37.0
TR00089,C016,9045,9746,25.8
TR00089,C020,1558,3119,62.7
TR00089,C020,8484,9359,46.4
TR00089,C023,0,2862,43.1
TR00089,C024,1213,2891,40.0
TR00089,C024,7735,8193,66.2
TR00089,C043,4259,5103,32.9
TR00089,C050,1178,5016,39.9
TR00089,C050,6798,7398,65.5
TR00090,C006,885,1195,63.1
TR00090,C006,3105,5296,88.4
TR00090,C006,5799,7289,79.1
TR00090,C007,1780,3359,51.9
TR00090,C007,4318,5449,70.6
TR00090,C024,493,8014,81.3
TR00090,C027,787,4393,67.1
TR00090,C037,1039,3554,65.7
TR00090,C037,6195,7133,21.0
TR00091,C002,1328,1613,50.9
TR00091,C002,5115,7069,69.3
TR00091,C022,745,3200,72.6
TR00091,C023,213,2658,25.2
TR00091,C023,6559,6833,54.3
TR00091,C029,1059,1898,53.5
TR00091,C031,307,1253,39.4
TR00091,C031,4601,6116,30.5
TR00091,C032,563,8787,62.9
TR00091,C046,1921,4199,98.1
TR00091,C046,6572,8219,49.3
TR00091,C050,1943,2532,74.9
TR00091,C050,6479,7380,41.4
TR00092,C005,1931,5879,77.7
TR00092,C005,8357,11273,43.7
TR00092,C020,2472,2974,63.0
TR00092,C020,9884,12418,32.9
TR00092,C021,959,4066,44.7
TR00092,C021,9674,13512,39.1
TR00092,C032,8,1961,88.0
TR00092,C032,4394,4673,83.4
TR00092,C032,7728,9536,48.6
TR00092,C032,10760,12974,63.9
TR00092,C036,1304,2352,41.3
TR00092,C036,4549,5877,30.8
TR00092,C036,9095,9838,88.3
TR00093,C002,5838,6755,96.6
TR00093,C012,439,3688,44.2
TR00093,C020,782,2319,40.4
TR00093,C020,5853,7252,33.5
TR00093,C020,10010,10228,46.0
TR00093,C020,14384,15113,74.6
TR00093,C022,1983,14708,77.1
TR00093,C025,0,4252,26.6
TR00093,C045,0,1529,79.6
TR00093,C048,2655,4251,80.7
TR00093,C048,11028,14880,31.4
TR00094,C026,1484,3299,77.2
TR00094,C034,2173,4040,25.2
TR00094,C034,6923,9137,29.3
TR00094,C047,1461,3214,60.9
TR00094,C047,7812,10850,80.0
TR00094,C048,357,3725,60.5
TR00094,C048,7263,8663,43.0
TR00094,C050,977,10427,78.5
TR00095,C001,0,3706,59.4
TR00095,C010,307,1438,65.9
TR00095,C010,4436,5212,99.0
TR00095,C010,7193,7778,34.9
TR00095,C033,1344,2354,43.5
TR00095,C033,6287,7142,90.4
TR00095,C040,2412,4912,64.0
TR00095,C040,6335,6845,76.3
TR00095,C042,342,1580,82.5
TR00095,C042,6928,8448,23.1
TR00095,C046,3093,4263,97.2
TR00095,C050,2526,4600,93.0
TR00095,C050,7334,8512,39.8
TR00096,C005,418,884,37.9
TR00096,C005,1464,2542,39.5
TR00096,C005,3318,3614,30.7
TR00096,C005,4669,5251,74.0
TR00096,C018,163,1675,77.1
TR00096,C018,2345,3707,48.8
TR00096,C018,3902,5060,67.0
TR00096,C040,867,1232,42.3
TR00096,C040,3137,4176,24.4
TR00096,C042,1323,1872,50.9
TR00096,C042,3098,4279,56.1
TR00096,C045,0,1491,34.0
TR00096,C049,1115,1861,33.0
TR00096,C049,3675,4995,35.6
TR00097,C001,2382,5203,45.9
TR00097,C013,1985,3119,55.3
TR00097,C013,8953,9779,58.9
TR00097,C016,1562,14226,92.6
TR00097,C017,307,1660,68.6
TR00097,C017,6145,8631,74.1
TR00097,C017,10110,12447,39.9
TR00097,C034,3439,6791,28.8
TR00098,C024,77,1503,58.0
TR00098,C024,11653,13944,60.3
TR00098,C048,0,5889,68.5
TR00098,C049,1341,4296,26.5
TR00098,C049,9026,9612,39.8
TR00098,C050,3070,13742,93.9
TR00099,C007,41,1581,22.4
TR00099,C017,439,3495,65.4
TR00099,C017,5868,6147,42.6
TR00099,C032,561,1601,88.4
TR00099,C032,4824,6548,87.5
TR00099,C034,1023,2602,89.2
TR00099,C034,4510,5337,86.9
TR00099,C038,876,2810,76.7
TR00099,C038,5369,6627,70.5
TR00099,C039,0,997,69.7
TR00099,C047,2679,4493,26.0
TR00100,C003,1392,15256,61.9
TR00100,C013,1159,2969,41.9
TR00100,C013,4470,4719,73.7
TR00100,C013,9746,10157,55.1
TR00100,C013,12641,14250,56.0
TR00100,C023,2992,5279,97.3
TR00100,C023,9545,11548,46.1
TR00100,C034,2493,3479,95.3
TR00100,C034,8771,9026,44.7
TR00100,C038,0,5537,51.5
TR00100,C048,304,732,97.9
TR00100,C048,10862,11867,45.9
TR00101,C005,1835,5713,44.6
TR00101,C005,11403,11641,34.2
TR00101,C040,2446,4950,50.8
TR00101,C040,11607,14070,56.6
TR00101,C046,2087,5732,65.6
TR00101,C049,515,16597,86.1
TR00102,C009,250,3637,72.8
TR00102,C012,156,2779,53.9
TR00102,C017,191,2939,96.2
TR00102,C017,3028,3364,35.1
TR00102,C020,951,5682,62.6
TR00102,C024,0,2510,62.5
TR00102,C038,682,5738,95.0
TR00102,C042,1896,2460,41.6
TR00102,C047,950,2932,73.7
TR00102,C047,4398,5852,22.3
TR00103,C004,3425,6976,91.8
TR00103,C005,698,10572,86.5
TR00103,C011,325,1955,88.7
TR00103,C011,3761,5581,42.1
TR00103,C011,7545,8167,51.8
TR00103,C024,558,2659,93.9
TR00103,C024,3269,5060,46.1
TR00103,C024,5675,6950,77.9
TR00103,C024,8679,10632,74.7
TR00103,C030,779,3445,98.6
TR00103,C030,8290,9613,43.4
TR00103,C038,1135,1450,24.0
TR00103,C038,8220,8973,63.2
TR00103,C045,4575,8355,69.5
TR00104,C008,0,3555,75.3
TR00104,C021,2822,6293,51.0
TR00104,C021,14769,16670,36.7
TR00104,C035,8036,10047,87.4
TR00104,C040,4118,4478,39.0
TR00104,C040,13049,15141,61.1
TR00104,C041,3289,6907,72.4
TR00104,C041,14676,18558,83.2
TR00104,C049,1034,3215,49.9
TR00104,C049,5552,6869,97.8
TR00104,C049,11134,12003,33.4
TR00104,C049,16303,18517,65.4
TR00105,C002,0,3438,54.7
TR00105,C007,1338,1928,81.7
TR00105,C008,3084,4639,83.9
TR00105,C013,3576,6833,76.6
TR00105,C015,449,1800,41.4
TR00105,C015,2638,3960,30.4
TR00105,C015,4530,5478,61.2
TR00105,C015,7045,8272,64.5
TR00105,C016,893,7069,94.1
TR00105,C029,146,1951,42.1
TR00106,C017,3141,3352,29.1
TR00106,C030,4042,4516,86.9
TR00106,C030,9636,10728,90.7
TR00106,C034,3002,6501,78.4
TR00106,C034,11401,14826,80.3
TR00106,C039,34,3777,47.8
TR00106,C039,10851,13450,95.7
TR00106,C046,2303,18265,67.2
TR00107,C007,1469,3145,51.5
TR00107,C007,7025,8478,61.3
TR00107,C012,7,561,47.3
TR00107,C019,0,5003,62.8
TR00107,C022,1371,3760,64.9
TR00107,C022,6436,9667,54.6
TR00108,C005,335,3253,60.0
TR00108,C005,10986,11952,21.0
TR00108,C007,1031,3275,56.1
TR00108,C011,1551,12319,61.9
TR00108,C012,2152,3420,53.8
TR00108,C012,10538,13679,30.6
TR00108,C020,2522,12399,95.7
TR00108,C023,0,3867,22.6
TR00108,C029,3448,6075,91.0
TR00108,C029,9789,11080,29.3
TR00108,C035,994,4307,23.7
TR00108,C035,8972,11594,76.2
TR00109,C007,7712,10825,45.0
TR00109,C017,1127,2010,58.7
TR00109,C017,5132,6093,63.0
TR00109,C017,8767,9719,72.8
TR00109,C017,12149,13033,31.5
TR00109,C018,3409,4564,49.7
TR00109,C018,7972,8240,23.1
TR00109,C019,6327,7650,95.0
TR00109,C021,1092,3704,56.3
TR00109,C024,4021,6904,85.7
TR00109,C037,677,1843,67.4
TR00109,C037,9524,13346,26.8
TR00110,C011,5755,7012,69.1
TR00110,C015,1688,13083,91.8
TR00110,C023,551,896,66.7
TR00110,C023,5043,5803,55.1
TR00110,C023,9211,10957,46.4
TR00110,C027,2638,2857,63.2
TR00110,C027,9159,10737,79.0
TR00110,C031,1530,4592,77.3
TR00110,C031,9378,13030,41.1
TR00110,C035,3011,3953,80.3
TR00110,C038,0,2781,39.4
TR00110,C042,529,2634,71.0
TR00110,C042,7430,9205,89.1
TR00111,C010,810,1201,72.1
TR00111,C010,4779,5183,71.7
TR00111,C010,10336,11460,30.7
TR00111,C010,14518,14785,43.5
TR00111,C011,0,591,58.4
TR00111,C019,3378,7098,96.1
TR00111,C019,13350,14424,40.3
TR00111,C020,1626,16522,97.0
TR00111,C022,4433,5432,47.0
TR00111,C022,9955,10332,82.2
TR00111,C027,5450,5940,47.3
TR00111,C031,7159,8444,56.1
TR00111,C046,613,2709,34.2
TR00111,C046,9596,10336,30.6
TR00112,C004,3640,6219,97.1
TR00112,C004,10478,14253,60.6
TR00112,C010,1186,11038,77.0
TR00112,C021,6282,6567,76.7
TR00112,C030,4174,6945,78.5
TR00112,C031,2666,3366,36.4
TR00112,C033,482,13506,91.9
TR00112,C035,3046,6010,98.4
TR00112,C035,8055,9734,34.5
TR00112,C050,3174,4289,49.0
TR00112,C050,9913,13561,37.0
TR00113,C006,1220,2820,93.9
TR00113,C010,2860,5549,58.6
TR00113,C019,3145,6592,98.9
TR00113,C025,3003,4905,75.0
TR00113,C040,420,4333,61.4
TR00113,C042,75,2405,88.3
TR00113,C042,3939,6763,95.2
TR00113,C046,943,1840,67.4
TR00113,C046,4534,6552,39.7
TR00113,C047,1618,2873,71.1
TR00114,C010,0,5017,62.5
TR00114,C017,2316,2576,22.2
TR00114,C017,5671,6269,29.5
TR00114,C034,786,3169,52.5
TR00114,C034,5580,7130,64.5
TR00114,C038,605,1708,33.1
TR00114,C038,2906,3585,96.9
TR00114,C038,5867,7599,99.8
TR00114,C038,8226,8643,32.2
TR00114,C039,3491,4635,25.2
TR00114,C041,4147,5303,90.2
TR00114,C042,358,612,37.9
TR00114,C042,3445,4914,33.7
TR00114,C042,5623,5825,42.8
TR00114,C042,8369,9816,89.9
TR00114,C048,1575,9422,89.4
TR00115,C006,639,1014,55.1
TR00115,C019,1255,8576,76.1
TR00115,C020,1913,3494,96.3
TR00115,C020,7748,9583,41.5
TR00115,C026,2094,5181,40.0
TR00115,C026,6857,8885,73.0
TR00115,C028,1313,3877,41.2
TR00115,C028,5675,6321,20.8
TR00115,C034,4928,7778,44.8
TR00115,C043,2553,5493,66.3
TR00115,C043,8074,10644,75.7
TR00116,C002,2821,3265,46.7
TR00116,C002,9094,9681,76.9
TR00116,C003,3037,5689,64.4
TR00116,C012,1537,5060,31.3
TR00116,C012,11460,11670,41.8
TR00116,C041,340,2461,88.7
TR00116,C041,6712,8798,30.3
TR00116,C041,11981,12234,38.2
TR00116,C047,2996,5702,70.4
TR00116,C047,8121,11919,47.7
TR00117,C003,3311,4564,24.8
TR00117,C023,547,2840,59.2
TR00117,C027,2001,3992,63.9
TR00117,C027,4687,7672,43.4
TR00117,C035,915,4736,82.1
TR00117,C036,1317,2785,20.4
TR00117,C041,1311,2236,41.7
TR00117,C041,5595,6322,59.4
TR00117,C048,1592,5188,88.8
TR00118,C003,394,2341,56.2
TR00118,C003,2828,4020,98.1
TR00118,C003,4941,6360,96.3
TR00118,C003,7608,9249,59.8
TR00118,C023,1773,4143,32.3
TR00118,C023,6592,8975,77.7
TR00118,C038,1354,4228,85.4
TR00118,C038,6955,9392,26.9
TR00118,C041,4773,6327,50.6
TR00118,C043,1744,2083,57.6
TR00118,C043,6252,8262,72.6
TR00118,C044,1388,3671,38.9
TR00118,C044,7059,9188,25.1
TR00119,C003,1393,4151,89.7
TR00119,C003,10668,12020,45.7
TR00119,C004,3073,15981,60.8
TR00119,C008,3579,6626,77.9
TR00119,C019,3793,6828,84.0
TR00119,C024,0,1215,23.6
TR00119,C030,65,1379,39.9
TR00119,C030,11351,13182,57.9
TR00119,C044,219,3960,70.1
TR00119,C044,10723,10962,26.4
TR00119,C046,1882,3586,95.6
TR00119,C046,12043,14402,87.0
TR00120,C003,153,5515,80.5
TR00120,C004,677,1110,78.6
TR00120,C006,689,1082,34.2
TR00120,C008,404,3254,41.7
TR00120,C021,49,4811,95.2
TR00120,C029,338,642,58.6
TR00120,C029,3822,4093,91.4
TR00120,C036,2854,4148,58.6
TR00120,C042,1810,3434,25.4
TR00121,C001,540,3096,67.6
TR00121,C015,3208,3969,63.6
TR00121,C015,13277,15844,64.3
TR00121,C018,1771,5704,57.9
TR00121,C042,7729,9204,41.6
TR00121,C046,626,978,54.5
TR00121,C046,5128,7320,45.3
TR00121,C046,9981,10304,50.0
TR00121,C046,13734,15064,33.4
TR00122,C008,696,2688,71.3
TR00122,C008,9018,11307,74.5
TR00122,C025,3638,4547,36.9
TR00122,C027,0,4756,72.3
TR00122,C035,2002,5317,50.9
TR00122,C036,2785,6295,99.6
TR00122,C036,7461,8917,71.5
TR00122,C049,3380,4333,47.3
TR00123,C003,5269,6804,46.6
TR00123,C007,337,1902,63.5
TR00123,C007,4071,4725,37.3
TR00123,C007,9359,10386,55.9
TR00123,C019,3761,4395,62.8
TR00123,C020,442,2296,34.2
TR00123,C020,5118,7513,95.1
TR00123,C020,8632,9030,35.8
TR00123,C030,1018,4422,37.7
TR00123,C030,7791,11723,98.3
TR00123,C031,2922,4385,34.0
TR00123,C031,7779,11689,46.1
TR00123,C034,1073,9564,62.9
TR00123,C037,1109,3906,45.9
TR00124,C002,1702,14913,73.6
TR00124,C014,0,514,39.0
TR00124,C024,1130,1918,51.8
TR00124,C024,6036,7750,71.1
TR00124,C024,10827,11978,97.6
TR00124,C027,2010,4537,96.6
TR00124,C027,11664,13048,70.9
TR00124,C030,671,2003,73.3
TR00124,C047,412,3237,72.9
TR00124,C047,8252,11703,36.2
TR00124,C049,2586,5697,72.6
TR00125,C019,4137,7510,99.5
TR00125,C019,10284,10731,46.5
TR00125,C027,888,2555,70.6
TR00125,C038,985,4300,72.8
TR00125,C046,6010,9768,33.9
TR00125,C048,1977,2788,23.8
TR00126,C004,5161,7515,88.9
TR00126,C018,0,9646,68.8
TR00126,C021,7102,10681,89.7
TR00126,C026,3628,4064,47.5
TR00126,C026,9784,11535,82.2
TR00126,C030,928,1926,44.8
TR00126,C030,8120,9195,81.2
TR00126,C030,13461,15369,58.7
TR00126,C039,801,2954,87.9
TR00126,C039,10936,13947,40.1
TR00126,C043,2785,5150,27.4
TR00127,C004,0,3493,88.3
TR00127,C007,975,1500,99.2
TR00127,C007,4208,6110,40.7
TR00127,C007,7726,9492,93.3
TR00127,C018,8,1358,63.4
TR00127,C018,3494,5066,63.5
TR00127,C018,5981,7117,45.5
TR00127,C018,8993,11365,81.0
TR00127,C032,189,9660,84.5
TR00127,C036,114,9668,79.7
TR00128,C008,269,4171,97.2
TR00128,C016,496,5004,93.7
TR00128,C037,919,1638,75.7
TR00128,C037,2768,4670,54.4
TR00128,C038,189,1545,67.0
TR00128,C038,3105,5355,56.1
TR00129,C003,5624,7812,51.5
TR00129,C020,798,4061,47.8
TR00129,C024,44,11540,66.5
TR00129,C028,5630,6265,22.9
TR00129,C050,126,3202,74.8
TR00129,C050,10856,12209,74.9
TR00130,C017,2056,3920,99.8
TR00130,C017,11790,13206,38.7
TR00130,C021,3968,7390,23.4
TR00130,C024,2822,6333,73.7
TR00130,C024,12916,16646,37.1
TR00130,C027,4996,7618,83.2
TR00130,C031,2246,2765,94.7
TR00130,C031,10169,11380,72.7
TR00130,C038,3383,4448,55.9
TR00130,C038,10258,12196,66.1
TR00130,C040,2767,5457,61.5
TR00130,C040,11266,14073,71.9
TR00130,C041,2620,3170,73.6
TR00130,C041,10205,13504,74.8
TR00131,C030,3073,5928,89.5
TR00131,C035,297,3177,65.8
TR00131,C039,5178,5683,28.2
TR00131,C042,1452,4530,58.7
TR00131,C042,7169,11058,60.7
TR00131,C046,67,1749,69.9
TR00132,C005,451,1276,53.9
TR00132,C005,5689,6769,85.3
TR00132,C005,10289,11606,34.8
TR00132,C005,14696,15586,46.5
TR00132,C007,739,2920,39.3
TR00132,C007,5006,6648,73.3
TR00132,C007,10673,10963,49.3
TR00132,C007,14823,17109,31.8
TR00132,C029,1200,4775,87.5
TR00132,C049,8784,10602,84.7
TR00132,C029,8998,14772,62.7
TR00133,C006,3754,7093,66.8
TR00133,C006,9715,12850,84.1
TR00133,C010,3990,4341,76.0
TR00133,C010,11429,12624,64.3
TR00133,C025,1358,4964,24.1
TR00133,C025,12957,13425,99.5
TR00133,C030,7602,9837,41.0
TR00133,C046,1417,3836,85.3
TR00134,C003,7475,8619,30.8
TR00134,C011,1655,5365,48.0
TR00134,C011,11402,14508,39.4
TR00134,C028,921,1263,66.1
TR00134,C032,935,2654,51.3
TR00134,C032,4861,7131,36.8
TR00134,C032,8467,9588,61.5
TR00134,C032,12511,13815,81.3
TR00134,C039,1165,3195,37.9
TR00134,C041,3248,6093,35.6
TR00134,C041,10621,13027,57.5
TR00135,C008,0,634,71.0
TR00135,C015,62,2646,95.0
TR00135,C024,6658,10334,69.4
TR00135,C027,2920,5047,69.1
TR00135,C027,10418,12485,53.2
TR00135,C042,0,3417,22.6
TR00135,C049,544,1330,61.4
TR00135,C049,9726,11640,66.3
TR00136,C002,678,1438,24.0
TR00136,C003,1464,3742,51.9
TR00136,C007,257,7528,64.2
TR00136,C008,397,674,66.8
TR00136,C008,2554,3379,57.6
TR00136,C008,4643,5980,38.9
TR00136,C008,7101,7569,74.6
TR00136,C040,1277,3402,67.5
TR00136,C040,5005,7348,61.0
TR00136,C042,786,7361,90.1
TR00137,C002,0,3228,41.0
TR00137,C009,1265,4238,36.6
TR00137,C009,6508,7994,56.1
TR00137,C017,2134,3788,81.5
TR00137,C017,6298,6594,32.5
TR00137,C049,1565,3504,98.1
TR00137,C049,5841,6723,35.3
TR00138,C008,4516,6933,55.7
TR00138,C015,3155,5069,86.6
TR00138,C025,8776,12586,80.9
TR00138,C031,165,708,48.3
TR00138,C031,6177,7555,85.1
TR00138,C031,13796,15185,35.3
TR00139,C013,1531,3750,59.5
TR00139,C027,660,3443,43.9
TR00139,C034,1909,3986,22.4
TR00139,C041,188,547,68.2
TR00139,C041,2395,3145,59.7
TR00139,C041,4624,5282,43.2
TR00139,C045,1995,2807,98.4
TR00139,C049,93,1463,34.7
TR00139,C049,1645,1984,52.0
TR00139,C049,3506,3955,99.0
TR00139,C049,4797,5967,45.0
TR00140,C010,593,4430,49.5
TR00140,C020,0,1186,48.8
TR00140,C027,857,11419,82.1
TR00140,C038,2748,4895,67.0
TR00140,C039,61,881,36.6
TR00140,C039,8404,10703,61.0
TR00141,C008,3335,4386,93.2
TR00141,C008,7442,10136,37.4
TR00141,C018,4835,6839,69.3
TR00141,C019,2,12531,79.9
TR00141,C035,1782,4079,65.3
TR00141,C035,9239,10329,61.2
TR00141,C037,3526,5844,91.1
TR00141,C041,1824,4566,49.7
TR00141,C041,8615,10973,73.6
TR00141,C049,3751,5866,85.4
TR00141,C050,2784,5063,21.6
TR00142,C015,2323,4081,60.4
TR00142,C015,7939,10183,63.0
TR00142,C023,2557,5148,27.0
TR00142,C031,4955,8753,57.4
TR00142,C036,2245,9948,89.6
TR00142,C037,1322,4090,88.1
TR00142,C037,6448,8896,61.8
TR00142,C038,4053,6277,55.6
TR00142,C049,850,9508,72.7
TR00143,C009,151,5137,81.8
TR00143,C012,2091,4239,47.7
TR00143,C013,665,6517,71.1
TR00143,C040,1630,2257,59.7
TR00143,C040,3424,4053,27.9
TR00143,C042,509,2654,74.0
TR00143,C042,4470,4889,33.4
TR00143,C050,10,677,48.9
TR00143,C050,2640,3229,33.9
TR00143,C050,4654,6661,42.1
TR00144,C018,1931,3914,95.8
TR00144,C018,6559,9934,25.1
TR00144,C029,6229,7092,32.3
TR00144,C032,500,1411,93.2
TR00144,C032,7294,7694,21.6
TR00144,C034,652,4586,25.8
TR00144,C037,1576,3064,46.3
TR00144,C045,1781,12169,72.7
TR00145,C030,2811,6595,31.7
TR00145,C034,341,1000,93.4
TR00145,C034,6744,8188,30.6
TR00145,C035,865,1481,22.7
TR00145,C044,711,2157,75.2
TR00145,C044,5858,7166,91.1
TR00146,C019,0,2527,49.6
TR00146,C027,1089,3145,59.7
TR00146,C028,407,1141,34.8
TR00146,C039,1327,12043,76.1
TR00147,C020,926,2952,32.3
TR00147,C020,4380,6457,30.8
TR00147,C020,7536,9473,92.9
TR00147,C020,11624,12801,80.8
TR00147,C029,6657,7608,25.2
TR00147,C035,1979,13043,88.6
TR00147,C045,1072,3884,43.6
TR00148,C002,1237,2735,89.2
TR00148,C002,9159,11680,60.3
TR00148,C017,1749,3170,78.9
TR00148,C025,3962,7493,36.5
TR00148,C035,1183,1948,41.4
TR00148,C035,8915,10294,44.5
TR00148,C044,0,6708,80.3
TR00149,C011,1026,4917,97.8
TR00149,C011,10153,11987,40.5
TR00149,C018,2864,13052,60.7
TR00149,C021,2250,16691,75.6
TR00149,C025,2521,13378,93.3
TR00149,C026,3252,5436,20.9
TR00149,C026,10089,12133,57.2
TR00149,C030,0,6373,24.9
TR00149,C044,1070,2619,89.2
TR00149,C044,11332,13257,58.7
TR00149,C045,620,14241,90.4
TR00150,C004,907,4692,83.1
TR00150,C018,2299,5985,28.6
TR00150,C035,1432,1658,51.6
TR00150,C038,127,2328,27.2
TR00150,C038,5540,5813,62.0
TR00150,C040,1040,4943,30.7
TR00150,C043,3831,6039,81.0
TR00150,C047,1257,1573,21.1
TR00150,C047,5697,7016,31.4
TR00150,C048,952,1304,70.5
TR00150,C048,5280,5534,97.7
TR00151,C003,1261,12501,70.0
TR00151,C009,180,606,31.3
TR00151,C009,7049,7569,47.1
TR00151,C009,11974,13900,53.3
TR00151,C029,680,16608,68.4
TR00151,C038,4804,7947,46.7
TR00152,C017,1316,3538,58.9
TR00152,C017,4563,5826,41.9
TR00152,C018,2004,4292,61.1
TR00152,C039,1314,2329,69.7
TR00152,C039,5251,6602,42.8
TR00152,C044,2557,3794,90.1
TR00153,C003,1951,3358,20.6
TR00153,C009,2039,3405,66.4
TR00153,C029,2585,5227,40.3
TR00153,C032,2379,12816,60.9
TR00154,C003,966,2166,63.0
TR00154,C003,9903,12141,32.7
TR00154,C011,1902,4795,98.1
TR00154,C011,11937,15107,36.0
TR00154,C014,627,4200,37.4
TR00154,C014,11868,14578,37.1
TR00154,C019,1172,1687,78.7
TR00154,C019,12742,14539,69.0
TR00154,C033,2791,14636,80.8
TR00154,C034,5301,7869,85.7
TR00154,C040,476,1526,47.3
TR00154,C040,8255,9066,66.6
TR00154,C040,13469,14885,47.8
TR00154,C043,1321,2782,91.0
TR00154,C043,10477,10900,67.0
TR00155,C006,3609,15567,77.1
TR00155,C013,1137,2378,64.7
TR00155,C013,11898,13504,27.8
TR00155,C017,7162,10624,93.4
TR00155,C029,2201,4247,89.4
TR00155,C029,12695,16067,44.4
TR00155,C031,6,1058,80.8
TR00155,C031,5346,7530,39.6
TR00155,C031,10190,10745,94.8
TR00155,C031,15393,17869,51.6
TR00155,C035,3560,4390,89.3
TR00155,C035,11749,12274,28.6
TR00155,C039,9201,11321,28.6
TR00156,C025,2125,2689,63.6
TR00156,C025,8731,11908,78.7
TR00156,C026,5583,8190,24.6
TR00156,C027,2311,3064,34.9
TR00156,C045,2382,3626,44.1
TR00156,C045,8358,11575,76.3
TR00157,C001,2331,4051,71.3
TR00157,C006,0,4187,69.2
TR00157,C017,0,5159,70.3
TR00157,C029,485,1307,39.7
TR00157,C029,7684,10784,38.4
TR00157,C033,582,4155,42.4
TR00157,C033,9149,13006,65.1
TR00157,C037,3000,4300,62.0
TR00157,C043,2866,5552,39.4
TR00157,C043,9445,11779,87.9
TR00158,C015,678,17618,65.9
TR00158,C019,3296,5766,29.6
TR00158,C019,10549,11230,42.6
TR00158,C025,3322,6300,29.7
TR00158,C027,1130,4010,94.2
TR00158,C027,13246,16378,78.3
TR00158,C030,2592,6351,77.9
TR00158,C030,12755,16473,36.7
