pageview_id,creative_id,position_in_feed,loaded_ts_ms,first_render_ts_ms,total_visible_ms,max_viewport_pct,avg_viewport_pct,uninterrupted_visible_ms,refresh_count,is_sticky,is_preload,click_occurred,click_ts_ms,time_to_click_ms,credited_click
TR00050,C011,2,17,4510,5363,67.5,57.1,3254,0,0,0,0,-1,-1,0
TR00050,C024,3,5171,2702,15257,62.4,62.4,15257,0,1,0,0,-1,-1,0
TR00050,C025,4,1051,1877,1040,89.5,64.1,577,1,0,0,0,-1,-1,0
TR00050,C043,5,2528,3205,3497,75.3,72.3,2363,1,0,0,0,-1,-1,0
TR00050,C044,6,2340,4341,389,70.7,70.7,389,0,0,0,0,-1,-1,0
TR00050,C048,7,3412,675,4235,49.3,25.5,3618,0,0,0,0,-1,-1,0
TR00051,C013,1,2308,825,2667,67.0,67.0,2667,0,0,0,1,10383,6891,1
TR00051,C020,2,1248,1225,1986,67.5,67.5,1986,0,0,0,1,10383,7172,0
TR00051,C021,3,1897,1800,8639,62.3,62.3,8639,0,1,1,1,10383,56,0
TR00051,C031,4,2678,2263,4095,65.0,64.1,3710,0,0,0,1,10383,916,0
TR00051,C032,5,2588,22,5187,79.7,36.2,2062,3,0,0,1,10383,621,0
TR00051,C034,6,2385,0,2561,45.1,45.1,2561,0,0,1,1,10383,7822,0
TR00051,C039,7,2911,1394,1983,60.5,57.0,1678,1,0,0,1,10383,4607,0
TR00052,C008,1,863,3429,5214,92.3,87.1,3231,0,0,0,0,-1,-1,0
TR00052,C012,2,3109,3964,2927,81.0,77.5,2621,0,0,0,0,-1,-1,0
TR00052,C019,3,1254,1490,2127,75.5,70.8,1869,1,0,0,0,-1,-1,0
TR00052,C027,4,2378,3125,2879,49.7,49.7,2879,0,0,0,0,-1,-1,0
TR00052,C039,5,1761,2712,3370,38.9,38.6,1961,1,0,0,0,-1,-1,0
TR00053,C008,1,1946,436,3195,95.2,68.9,1043,3,0,0,0,-1,-1,0
TR00053,C018,2,50,1015,3906,52.2,52.2,3906,0,0,0,0,-1,-1,0
TR00053,C027,3,1967,1455,1997,24.9,24.9,1997,0,0,0,0,-1,-1,0
TR00053,C037,4,1158,1113,1198,27.1,23.8,625,0,0,0,0,-1,-1,0
TR00054,C002,1,1836,94,2849,82.3,67.9,2038,0,0,0,0,-1,-1,0
TR00054,C027,2,786,1393,3379,41.3,35.5,2154,0,0,0,0,-1,-1,0
TR00054,C034,3,43,3233,3624,92.8,92.8,3624,0,0,0,0,-1,-1,0
TR00054,C043,4,449,929,2596,79.8,78.8,2204,0,0,0,0,-1,-1,0
TR00054,C049,5,684,3508,882,23.7,23.7,882,0,0,0,0,-1,-1,0
TR00055,C004,1,1172,2288,3762,83.9,80.6,3260,0,0,0,1,10803,874,1
TR00055,C005,2,3417,449,2317,52.8,52.8,2317,0,0,0,1,10803,8037,0
TR00055,C012,3,3220,0,1551,75.5,75.5,1551,0,0,1,1,10803,9252,0
TR00055,C037,4,777,2376,4657,39.3,35.7,3603,0,0,0,1,10803,2695,0
TR00055,C039,5,2737,681,2489,67.5,67.5,2489,0,0,0,1,10803,7633,0
TR00056,C001,1,4320,2170,2367,67.5,62.8,1957,0,0,0,0,-1,-1,0
TR00056,C011,2,1825,777,3028,77.8,77.8,3028,0,0,0,0,-1,-1,0
TR00056,C012,3,1108,2320,8809,82.5,82.5,8809,0,1,0,0,-1,-1,0
TR00056,C014,4,2208,3209,2365,52.0,47.5,1874,0,0,0,0,-1,-1,0
TR00056,C023,5,526,1022,6006,79.3,47.6,2491,3,0,0,0,-1,-1,0
TR00056,C027,6,2438,1576,9077,99.6,99.6,9077,1,1,0,0,-1,-1,0
TR00056,C030,7,221,6337,3051,52.9,52.9,3051,0,0,0,0,-1,-1,0
TR00056,C047,8,1905,0,4952,32.8,32.8,4952,0,0,1,0,-1,-1,0
TR00057,C001,1,4372,139,15157,95.3,95.3,15157,3,1,0,0,-1,-1,0
TR00057,C005,2,3878,4408,641,56.4,56.4,641,0,0,0,0,-1,-1,0
TR00057,C006,3,4960,4376,5525,79.3,76.2,3553,0,0,0,0,-1,-1,0
TR00057,C022,4,3889,1135,3437,98.2,98.2,3437,0,0,0,0,-1,-1,0
TR00057,C024,5,1804,2360,13284,65.9,65.9,13284,0,1,0,0,-1,-1,0
TR00057,C050,6,5106,1607,2947,74.5,64.0,2202,1,0,0,0,-1,-1,0
TR00058,C008,1,2582,441,2036,48.6,47.1,1199,0,0,0,0,-1,-1,0
TR00058,C014,2,2546,1107,3460,85.7,85.7,3460,0,0,0,0,-1,-1,0
TR00058,C022,3,1099,411,3592,71.2,60.7,1314,3,0,0,0,-1,-1,0
TR00058,C025,4,3105,3028,13884,66.9,66.9,13884,0,1,0,0,-1,-1,0
TR00058,C049,5,1327,8136,1205,55.4,55.4,1205,0,0,0,0,-1,-1,0
TR00059,C007,1,1276,3867,6716,89.7,55.4,3645,0,0,0,1,16383,3098,1
TR00059,C017,2,1098,0,4211,41.1,41.1,4211,0,0,1,1,16383,12172,0
TR00059,C021,3,4325,3851,2436,96.8,87.8,2125,0,0,0,1,16383,1352,0
TR00059,C028,4,3820,2443,3405,97.5,39.8,3026,0,0,0,1,16383,3231,0
TR00059,C045,5,670,2946,4582,73.7,68.4,2803,0,0,0,1,16383,822,0
TR00060,C001,1,3885,0,8784,61.5,61.5,8784,0,0,1,1,18158,9374,0
TR00060,C018,2,392,1007,4896,73.9,65.8,1740,2,0,0,1,18158,3775,0
TR00060,C026,3,5366,989,7836,86.4,55.6,3813,0,0,0,1,18158,235,1
TR00060,C030,4,4766,456,4771,88.1,72.5,1971,3,0,0,1,18158,2576,0
TR00060,C032,5,3552,1116,5817,95.4,62.9,2297,3,0,0,1,18158,2796,0
TR00060,C038,6,3027,508,6958,80.6,58.7,2334,3,0,0,1,18158,1433,0
TR00060,C041,7,5259,0,4806,81.9,81.9,4806,0,0,1,1,18158,13352,0
TR00060,C044,8,339,3927,2899,24.9,24.9,2899,0,0,0,1,18158,11332,0
TR00061,C011,1,2247,437,3592,94.5,92.6,2933,0,0,0,1,8433,1018,1
TR00061,C013,2,3742,2079,2995,52.2,52.2,2995,0,0,0,1,8433,3359,0
TR00061,C028,3,2859,850,6392,52.9,51.4,3527,0,0,0,1,8433,947,0
TR00061,C033,4,2789,2591,1458,89.4,89.4,1458,0,0,0,1,8433,4384,0
TR00061,C045,5,2304,509,4546,61.6,46.4,2478,1,0,0,1,8433,1288,0
TR00062,C013,1,3200,53,1333,51.5,41.5,699,1,0,0,1,10302,1433,0
TR00062,C029,2,3313,278,2496,89.1,89.1,2496,0,0,0,1,10302,7528,0
TR00062,C030,3,294,4223,2069,97.8,97.8,2069,0,0,0,1,10302,4010,0
TR00062,C034,4,4300,4148,2343,95.2,95.2,2343,0,0,0,1,10302,3811,0
TR00062,C041,5,594,4619,3830,54.2,54.2,3830,0,0,0,1,10302,1853,0
TR00062,C043,6,3672,2187,3865,74.9,66.5,2898,0,0,0,1,10302,423,1
TR00062,C046,7,3135,31,3798,58.6,36.3,2615,0,0,0,1,10302,449,0
TR00063,C005,1,2039,839,3326,87.3,59.3,1060,3,0,0,0,-1,-1,0
TR00063,C021,2,2019,617,10918,70.4,70.4,10918,0,1,0,0,-1,-1,0
TR00063,C022,3,3757,142,12891,82.0,82.0,12891,0,1,0,0,-1,-1,0
TR00063,C027,4,2002,479,2941,48.3,48.3,2941,0,0,0,0,-1,-1,0
TR00063,C031,5,4258,2684,4381,99.4,60.0,3473,0,0,0,0,-1,-1,0
TR00063,C044,6,1559,404,2067,50.4,50.3,1471,0,0,0,0,-1,-1,0
TR00064,C009,1,1135,234,4438,98.3,98.3,4438,0,1,0,0,-1,-1,0
TR00064,C010,2,1072,717,4759,76.3,76.3,4759,0,1,1,0,-1,-1,0
TR00064,C022,3,1537,1482,1354,91.2,87.2,847,0,0,0,0,-1,-1,0
TR00064,C025,4,259,287,2038,57.1,47.4,1494,0,0,0,0,-1,-1,0
TR00064,C034,5,1064,2578,2851,35.7,35.7,2851,0,0,0,0,-1,-1,0
TR00065,C004,1,221,0,5614,77.6,77.6,5614,0,0,1,1,9128,3514,0
TR00065,C011,2,2656,925,10799,96.6,96.6,10799,0,1,0,1,9128,2596,1
TR00065,C020,3,1907,178,3516,90.0,85.3,1343,2,0,0,1,9128,742,0
TR00065,C023,4,2498,13,11489,66.4,66.4,11489,0,1,0,1,9128,2374,0
TR00065,C031,5,2216,1409,3124,49.7,35.5,1947,0,0,0,1,9128,890,0
TR00065,C045,6,3041,509,6332,90.4,66.9,3779,0,0,0,1,9128,1127,0
TR00065,C046,7,174,1848,9230,92.1,92.1,9230,0,1,0,1,9128,1950,0
TR00065,C048,8,3763,2785,5892,35.1,29.2,3279,0,0,0,1,9128,2823,0
TR00066,C013,1,1083,466,2569,54.0,54.0,2569,0,0,0,0,-1,-1,0
TR00066,C025,2,1559,703,1981,39.7,39.7,1981,0,0,0,0,-1,-1,0
TR00066,C033,3,2322,0,4369,33.6,33.6,4369,0,0,1,0,-1,-1,0
TR00066,C042,4,1048,182,3649,67.7,67.7,3649,0,0,0,0,-1,-1,0
TR00066,C050,5,2204,336,3448,55.4,48.1,1846,3,0,0,0,-1,-1,0
TR00067,C009,1,2716,2549,7729,86.3,86.3,7729,0,1,0,0,-1,-1,0
TR00067,C013,2,2304,3173,6017,98.4,79.7,3081,0,0,0,0,-1,-1,0
TR00067,C015,3,395,5468,3011,75.1,75.1,3011,0,0,0,0,-1,-1,0
TR00067,C022,4,3368,311,4495,65.3,48.7,3272,0,0,0,0,-1,-1,0
TR00067,C030,5,4042,1040,3508,88.2,56.2,2475,0,0,0,0,-1,-1,0
TR00067,C043,6,3302,1855,2753,61.2,61.2,2753,0,0,0,0,-1,-1,0
TR00067,C047,7,986,3238,2528,89.3,70.8,1664,0,0,0,0,-1,-1,0
TR00067,C048,8,2107,804,799,82.3,82.3,799,0,0,0,0,-1,-1,0
TR00068,C017,1,3297,6503,918,64.2,64.2,918,0,0,0,0,-1,-1,0
TR00068,C030,2,21,2159,9739,95.1,95.1,9739,0,1,0,0,-1,-1,0
TR00068,C031,3,3514,1260,1961,90.4,90.4,1961,0,0,0,0,-1,-1,0
TR00068,C036,4,313,33,13070,61.3,61.3,13070,0,1,0,0,-1,-1,0
TR00068,C045,5,2284,356,636,39.5,39.5,636,0,0,0,0,-1,-1,0
TR00069,C002,1,4043,1559,12124,96.4,96.4,12124,0,1,0,0,-1,-1,0
TR00069,C007,2,1559,6262,1606,59.8,59.8,1606,0,0,0,0,-1,-1,0
TR00069,C014,3,1724,420,6060,56.9,52.3,2234,3,0,0,0,-1,-1,0
TR00069,C031,4,3049,3690,4995,60.2,48.8,3414,0,0,0,0,-1,-1,0
TR00069,C036,5,1036,7404,3380,40.9,40.9,3380,0,0,0,0,-1,-1,0
TR00069,C048,6,2939,5106,3380,45.5,45.5,3380,0,0,0,0,-1,-1,0
TR00070,C011,1,1265,1811,4071,98.2,77.1,2098,0,0,0,1,8697,5434,0
TR00070,C014,2,961,2136,12250,91.0,91.0,12250,0,1,0,1,8697,5689,1
TR00070,C020,3,3518,489,6484,86.7,70.7,2121,3,0,0,1,8697,6973,0
TR00070,C023,4,1193,1247,2827,90.7,65.6,2199,2,0,0,1,8697,3171,0
TR00070,C032,5,4391,4951,1683,66.8,66.8,1683,0,0,0,1,8697,2063,0
TR00070,C037,6,1881,109,6236,86.4,62.7,1816,3,0,0,1,8697,5870,0
TR00070,C041,7,1881,4945,1613,25.9,25.9,1613,0,0,0,1,8697,2139,0
TR00070,C050,8,778,3858,2066,44.2,44.2,2066,0,0,0,1,8697,2773,0
TR00071,C022,1,1949,942,5128,92.1,63.3,2363,2,0,0,0,-1,-1,0
TR00071,C026,2,278,268,9154,79.2,79.2,9154,0,1,1,0,-1,-1,0
TR00071,C027,3,1943,2586,3236,75.3,75.3,3236,0,0,0,0,-1,-1,0
TR00071,C035,4,3138,2374,6987,82.3,82.3,6987,0,1,0,0,-1,-1,0
TR00071,C041,5,1668,339,5922,24.2,23.4,3549,0,0,0,0,-1,-1,0
TR00072,C011,1,2225,404,3792,92.9,88.7,1793,2,0,0,0,-1,-1,0
TR00072,C014,2,1483,1952,1794,43.1,43.1,1794,0,0,0,0,-1,-1,0
TR00072,C024,3,2122,1990,2505,29.4,29.4,2505,0,0,0,0,-1,-1,0
TR00072,C041,4,85,66,4095,100.0,84.4,1328,3,0,0,0,-1,-1,0
TR00072,C043,5,286,1289,2327,76.8,76.8,2327,0,0,0,0,-1,-1,0
TR00072,C045,6,736,2774,1856,82.9,82.9,1856,0,0,0,0,-1,-1,0
TR00073,C008,1,3782,783,9515,78.2,78.2,9515,0,1,0,1,9950,348,1
TR00073,C018,2,2804,2411,9186,84.2,84.2,9186,0,1,0,1,9950,1647,0
TR00073,C020,3,1419,2652,3251,49.1,44.9,2066,0,0,0,1,9950,551,0
TR00073,C034,4,4234,2967,2977,95.4,74.3,2420,0,0,0,1,9950,82,0
TR00074,C006,1,60,1751,1011,74.8,74.8,1011,0,0,0,0,-1,-1,0
TR00074,C015,2,433,1986,1952,51.0,51.0,1952,0,0,0,0,-1,-1,0
TR00074,C024,3,403,893,1085,79.5,75.6,883,0,0,0,0,-1,-1,0
TR00074,C043,4,686,1048,255,48.9,48.9,255,0,0,0,0,-1,-1,0
TR00074,C045,5,616,222,556,87.2,87.2,556,0,0,0,0,-1,-1,0
TR00075,C002,1,1120,433,2030,80.9,66.0,1405,0,0,0,1,6440,281,0
TR00075,C019,2,645,814,3724,39.0,38.3,2565,0,0,0,1,6440,387,0
TR00075,C024,3,947,1861,3855,98.8,94.6,1986,0,0,0,1,6440,250,1
TR00075,C036,4,1095,2627,351,91.8,91.8,351,0,0,0,1,6440,3462,0
TR00075,C037,5,1987,1858,4497,55.9,54.7,3424,0,0,0,1,6440,1303,0
TR00075,C038,6,91,511,2935,93.5,86.7,1641,0,0,0,1,6440,784,0
TR00076,C004,1,1151,84,7204,96.4,96.4,7204,0,1,1,1,3979,3309,0
TR00076,C010,2,460,533,3196,46.7,43.4,2669,0,0,0,1,3979,2636,0
TR00076,C016,3,1120,122,5158,76.6,58.3,2795,0,0,0,1,3979,2123,0
TR00076,C020,4,831,417,2498,97.7,71.8,1257,1,0,0,1,3979,1934,0
TR00076,C022,5,1807,1459,319,61.9,61.9,319,0,0,0,1,3979,2201,0
TR00076,C030,6,1139,254,6187,85.4,85.4,6187,0,1,0,1,3979,2462,1
TR00076,C032,7,1834,899,6388,79.9,79.9,6388,0,1,1,1,3979,3308,0
TR00076,C041,8,1442,197,2474,87.0,76.5,946,3,0,0,1,3979,2630,0
TR00077,C014,1,3573,1942,1913,93.1,82.2,1531,0,0,0,1,11590,1264,0
TR00077,C030,2,905,4262,2518,87.5,87.5,2518,0,0,0,1,11590,4810,1
TR00077,C038,3,2254,5480,1598,59.5,59.5,1598,0,0,0,1,11590,4512,0
TR00077,C050,4,2063,3354,3069,37.2,33.2,2143,0,0,0,1,11590,2008,0
TR00078,C012,1,1304,865,1740,50.9,50.9,1740,0,0,0,1,4010,1405,0
TR00078,C014,2,1458,378,3355,94.0,58.9,1244,2,0,0,1,4010,972,0
TR00078,C020,3,1614,101,614,93.4,71.2,366,0,0,0,1,4010,917,0
TR00078,C032,4,1197,2544,1240,60.0,60.0,1240,0,0,0,1,4010,226,0
TR00078,C041,5,1619,220,4609,83.2,83.2,4609,0,1,0,1,4010,819,1
TR00078,C043,6,944,710,3300,80.6,59.6,1738,0,0,0,1,4010,570,0
TR00078,C045,7,1096,466,3568,42.5,42.5,3568,0,0,0,1,4010,24,0
TR00079,C002,1,886,853,1961,34.4,34.4,1261,0,0,0,0,-1,-1,0
TR00079,C013,2,1943,1872,4787,97.4,48.8,3487,0,0,0,0,-1,-1,0
TR00079,C017,3,69,289,2707,90.9,50.0,1226,2,0,0,0,-1,-1,0
TR00079,C025,4,3631,2928,2889,85.7,85.7,2889,0,0,0,0,-1,-1,0
TR00079,C034,5,216,4772,1295,46.7,46.7,1295,0,0,0,0,-1,-1,0
TR00079,C047,6,3466,1760,5948,86.3,79.8,3785,0,0,0,0,-1,-1,0
TR00079,C049,7,2583,5834,2118,45.3,45.3,2118,0,0,0,0,-1,-1,0
TR00079,C050,8,315,4973,2804,41.9,41.9,2804,0,0,0,0,-1,-1,0
TR00080,C001,1,634,1533,940,29.2,29.2,940,0,0,0,0,-1,-1,0
TR00080,C002,2,2032,0,542,62.5,62.5,542,0,0,1,0,-1,-1,0
TR00080,C010,3,1907,250,3029,40.9,40.9,3029,0,0,0,0,-1,-1,0
TR00080,C023,4,2199,72,2766,94.1,94.1,2766,0,0,0,0,-1,-1,0
TR00080,C033,5,1359,1116,2623,71.5,65.4,1478,0,0,0,0,-1,-1,0
TR00080,C048,6,628,548,2590,68.0,58.8,1673,0,0,0,0,-1,-1,0
TR00081,C002,1,236,528,4675,98.2,81.8,1718,3,0,0,1,7447,5330,0
TR00081,C006,2,803,2204,8229,68.1,68.1,8229,0,1,0,1,7447,2986,1
TR00081,C017,3,2947,735,2719,46.9,46.9,2719,0,0,0,1,7447,3993,0
TR00081,C030,4,2811,2500,3626,83.9,71.7,2949,0,0,0,1,7447,4992,0
TR00081,C035,5,1010,836,5316,42.4,37.5,3466,0,0,0,1,7447,1916,0
TR00081,C042,6,1785,252,3028,99.3,90.6,2312,0,0,0,1,7447,2575,0
TR00082,C014,1,1166,555,6473,65.3,63.6,4608,0,1,0,1,2923,2240,1
TR00082,C029,2,798,797,3728,79.9,79.9,3728,0,0,0,1,2923,1602,0
TR00082,C041,3,1351,2281,3085,21.5,21.5,3085,0,0,0,1,2923,2443,0
TR00082,C042,4,1095,1065,2624,87.0,76.7,1692,0,0,0,1,2923,2467,0
TR00082,C045,5,858,443,1569,72.0,63.3,992,0,0,0,1,2923,2049,0
TR00083,C001,1,2,1335,2786,99.4,87.1,1703,0,0,0,1,5328,1009,0
TR00083,C003,2,1797,1035,3068,94.6,68.4,1799,1,0,0,1,5328,283,0
TR00083,C024,3,856,257,5635,74.8,74.8,5635,0,1,0,1,5328,564,1
TR00083,C027,4,1851,1054,2013,78.1,73.1,1168,0,0,0,1,5328,234,0
TR00083,C034,5,2024,0,2841,28.3,28.3,2841,0,0,1,1,5328,2487,0
TR00083,C039,6,1763,263,2766,48.0,41.3,2355,0,0,0,1,5328,1100,0
TR00083,C049,7,1338,1130,4030,78.3,78.3,4030,0,1,0,1,5328,168,0
TR00084,C006,1,999,713,5422,84.0,55.4,1628,3,0,0,0,-1,-1,0
TR00084,C010,2,303,1288,1109,47.9,40.5,604,0,0,0,0,-1,-1,0
TR00084,C017,3,5714,7341,3727,98.1,98.1,3727,0,0,0,0,-1,-1,0
TR00084,C022,4,3078,72,18038,68.6,68.6,18038,0,1,1,0,-1,-1,0
TR00085,C026,1,2199,1459,16085,78.3,78.3,16085,0,1,0,1,14687,2857,1
TR00085,C036,2,776,125,14051,91.3,91.3,14051,0,1,0,1,14687,511,0
TR00085,C042,3,2744,5487,2249,20.9,20.9,2249,0,0,0,1,14687,6951,0
TR00085,C050,4,4018,4794,3061,53.3,53.3,3061,0,0,0,1,14687,6832,0
TR00086,C001,1,2833,1498,15907,68.6,66.6,11925,0,0,0,1,15491,2068,1
TR00086,C015,2,3547,1974,5144,66.9,52.1,2740,0,0,0,1,15491,3041,0
TR00086,C029,3,2745,3848,1807,45.2,44.6,1408,0,0,0,1,15491,3350,0
TR00086,C030,4,5479,615,2420,82.2,81.8,1430,1,0,0,1,15491,4623,0
TR00086,C033,5,4966,6158,2967,47.0,47.0,2967,0,0,0,1,15491,6366,0
TR00086,C038,6,4675,1559,2717,74.0,58.1,1837,0,0,0,1,15491,4741,0
TR00086,C040,7,248,2385,2700,37.5,36.7,2282,0,0,0,1,15491,3419,0
TR00086,C048,8,1878,4624,278,72.1,72.1,278,0,0,0,1,15491,10589,0
TR00087,C013,1,2480,1007,9699,62.5,62.5,9699,0,1,0,0,-1,-1,0
TR00087,C020,2,1623,1689,4115,99.6,59.7,2080,0,0,0,0,-1,-1,0
TR00087,C022,3,3177,2227,6098,50.0,44.7,3855,0,0,0,0,-1,-1,0
TR00087,C032,4,230,801,5195,94.7,74.0,3333,0,0,0,0,-1,-1,0
TR00087,C034,5,203,4,6206,86.2,56.7,2325,2,0,0,0,-1,-1,0
TR00087,C038,6,1371,1249,3002,91.4,88.8,2023,1,0,0,0,-1,-1,0
TR00087,C050,7,2131,2235,9274,72.8,72.8,9274,0,1,0,0,-1,-1,0
TR00088,C007,1,2851,1030,3968,50.5,50.5,3968,0,0,0,0,-1,-1,0
TR00088,C012,2,4979,4310,1642,87.9,87.9,1642,0,0,0,0,-1,-1,0
TR00088,C014,3,1771,7360,3395,49.5,49.5,3395,0,0,0,0,-1,-1,0
TR00088,C029,4,5359,1521,4898,50.1,42.1,2081,2,0,0,0,-1,-1,0
TR00088,C037,5,5714,3697,6341,94.5,70.1,3631,0,0,0,0,-1,-1,0
TR00088,C043,6,1121,4087,3989,57.2,57.2,3989,0,0,0,0,-1,-1,0
TR00088,C045,7,1951,1854,16306,82.8,82.8,16306,0,1,0,0,-1,-1,0
TR00089,C005,1,287,1905,6264,42.2,33.6,3255,0,0,0,0,-1,-1,0
TR00089,C013,2,91,1108,2663,81.7,69.6,1536,0,0,0,0,-1,-1,0
TR00089,C016,3,3709,2286,4188,37.0,35.1,3487,0,0,0,0,-1,-1,0
TR00089,C020,4,929,1558,2436,62.7,56.8,1561,0,0,0,0,-1,-1,0
TR00089,C023,5,2169,0,2862,43.1,43.1,2862,0,0,1,0,-1,-1,0
TR00089,C024,6,45,1213,2136,66.2,45.6,1678,0,0,0,0,-1,-1,0
TR00089,C043,7,3789,4259,844,32.9,32.9,844,0,0,0,0,-1,-1,0
TR00089,C050,8,1233,1178,4438,65.5,43.4,3838,0,0,0,0,-1,-1,0
TR00090,C006,1,1098,885,3991,88.4,83.0,2191,2,0,0,0,-1,-1,0
TR00090,C007,2,1419,1780,2710,70.6,59.7,1579,0,0,0,0,-1,-1,0
TR00090,C024,3,389,493,7521,81.3,81.3,7521,2,1,0,0,-1,-1,0
TR00090,C027,4,1855,787,3606,67.1,67.1,3606,0,0,0,0,-1,-1,0
TR00090,C037,5,815,1039,3453,65.7,53.6,2515,0,0,0,0,-1,-1,0
TR00091,C002,1,794,1328,2239,69.3,67.0,1954,1,0,0,0,-1,-1,0
TR00091,C022,2,1634,745,2455,72.6,72.6,2455,0,0,0,0,-1,-1,0
TR00091,C023,3,1585,213,2719,54.3,28.1,2445,0,0,0,0,-1,-1,0
TR00091,C029,4,1945,1059,839,53.5,53.5,839,0,0,0,0,-1,-1,0
TR00091,C031,5,2811,307,2461,39.4,33.9,1515,0,0,0,0,-1,-1,0
TR00091,C032,6,529,563,8224,62.9,62.9,8224,0,1,0,0,-1,-1,0
TR00091,C046,7,2882,1921,3925,98.1,77.6,2278,0,0,0,0,-1,-1,0
TR00091,C050,8,403,1943,1490,74.9,54.6,901,0,0,0,0,-1,-1,0
TR00092,C005,1,868,1931,6864,77.7,63.3,3948,0,0,0,0,-1,-1,0
TR00092,C020,2,1501,2472,3036,63.0,37.9,2534,0,0,0,0,-1,-1,0
TR00092,C021,3,602,959,6945,44.7,41.6,3838,0,0,0,0,-1,-1,0
TR00092,C032,4,3957,8,6254,88.0,67.9,2214,3,0,0,0,-1,-1,0
TR00092,C036,5,2222,1304,3119,88.3,48.0,1328,2,0,0,0,-1,-1,0
TR00093,C002,1,5566,5838,917,96.6,96.6,917,0,0,0,0,-1,-1,0
TR00093,C012,2,1167,439,3249,44.2,44.2,3249,0,0,0,0,-1,-1,0
TR00093,C020,3,3910,782,3883,74.6,44.6,1537,3,0,0,0,-1,-1,0
TR00093,C022,4,2987,1983,12725,77.1,77.1,12725,0,1,0,0,-1,-1,0
TR00093,C025,5,2124,0,4252,26.6,26.6,4252,0,0,1,0,-1,-1,0
TR00093,C045,6,5855,0,1529,79.6,79.6,1529,0,0,1,0,-1,-1,0
TR00093,C048,7,2832,2655,5448,80.7,45.8,3852,0,0,0,0,-1,-1,0
TR00094,C026,1,1863,1484,1815,77.2,77.2,1815,0,0,0,1,10976,7677,0
TR00094,C034,2,1607,2173,4081,29.3,27.4,2214,0,0,0,1,10976,1839,0
TR00094,C047,3,1803,1461,4791,80.0,73.0,3038,0,0,0,1,10976,126,0
TR00094,C048,4,3091,357,4768,60.5,55.4,3368,0,0,0,1,10976,2313,0
TR00094,C050,5,3374,977,9450,78.5,78.5,9450,0,1,0,1,10976,549,1
TR00095,C001,1,392,0,3706,59.4,59.4,3706,0,0,1,0,-1,-1,0
TR00095,C010,2,2750,307,2492,99.0,68.9,1131,2,0,0,0,-1,-1,0
TR00095,C033,3,907,1344,1865,90.4,65.0,1010,1,0,0,0,-1,-1,0
TR00095,C040,4,2012,2412,3010,76.3,66.1,2500,0,0,0,0,-1,-1,0
TR00095,C042,5,44,342,2758,82.5,49.8,1520,0,0,0,0,-1,-1,0
TR00095,C046,6,918,3093,1170,97.2,97.2,1170,0,0,0,0,-1,-1,0
TR00095,C050,7,49,2526,3252,93.0,73.7,2074,0,0,0,0,-1,-1,0
TR00096,C005,1,988,418,2422,74.0,46.4,1078,3,0,0,0,-1,-1,0
TR00096,C018,2,1774,163,4032,77.1,64.6,1512,2,0,0,0,-1,-1,0
TR00096,C040,3,1371,867,1404,42.3,29.1,1039,0,0,0,0,-1,-1,0
TR00096,C042,4,717,1323,1730,56.1,54.4,1181,0,0,0,0,-1,-1,0
TR00096,C045,5,1444,0,1491,34.0,34.0,1491,0,0,1,0,-1,-1,0
TR00096,C049,6,1467,1115,2066,35.6,34.7,1320,0,0,0,0,-1,-1,0
TR00097,C001,1,4809,2382,2821,45.9,45.9,2821,0,0,0,1,11666,6463,0
TR00097,C013,2,659,1985,1960,58.9,56.8,1134,1,0,0,1,11666,1887,0
TR00097,C016,3,3621,1562,12664,92.6,92.6,12664,0,1,0,1,11666,2560,1
TR00097,C017,4,1560,307,6176,74.1,60.0,2486,2,0,0,1,11666,781,0
TR00097,C034,5,1420,3439,3352,28.8,28.8,3352,0,0,0,1,11666,4875,0
TR00098,C024,1,4633,77,3717,60.3,59.4,2291,0,0,0,1,9261,4683,0
TR00098,C048,2,3799,0,5889,68.5,68.5,5889,0,0,1,1,9261,3372,0
TR00098,C049,3,1142,1341,3541,39.8,28.7,2955,0,0,0,1,9261,351,0
TR00098,C050,4,2859,3070,10672,93.9,93.9,10672,0,1,0,1,9261,4481,1
TR00099,C007,1,363,41,1540,22.4,22.4,1540,0,0,0,1,4091,2510,0
TR00099,C017,2,2237,439,3335,65.4,63.5,3056,0,0,0,1,4091,2056,0
TR00099,C032,3,2480,561,2764,88.4,87.8,1724,0,0,0,1,4091,2457,0
TR00099,C034,4,1061,1023,2406,89.2,88.4,1579,0,0,0,1,4091,1246,1
TR00099,C038,5,780,876,3192,76.7,74.3,1934,0,0,0,1,4091,2536,0
TR00099,C039,6,1456,0,997,69.7,69.7,997,0,0,1,1,4091,3094,0
TR00099,C047,7,2571,2679,1814,26.0,26.0,1814,0,0,0,1,4091,402,0
TR00100,C003,1,4286,1392,13864,61.9,61.9,13864,0,1,0,1,14226,1030,1
TR00100,C013,2,4330,1159,4079,73.7,50.7,1810,3,0,0,1,14226,24,0
TR00100,C023,3,4133,2992,4290,97.3,73.4,2287,0,0,0,1,14226,2678,0
TR00100,C034,4,2350,2493,1241,95.3,84.9,986,1,0,0,1,14226,5200,0
TR00100,C038,5,3085,0,5537,51.5,51.5,5537,0,0,1,1,14226,8689,0
TR00100,C048,6,2608,304,1433,97.9,61.4,1005,1,0,0,1,14226,2359,0
TR00101,C005,1,3503,1835,4116,44.6,44.0,3878,0,0,0,1,16369,4728,0
