shipment_id,product_id,warehouse_id,ship_date,quantity,order_id
SHP07237,SKU382,WH04,2024-02-14,31,
SHP00115,SKU007,WH05,2024-02-15,219,
SHP00501,SKU031,WH01,2024-02-15,6,
SHP00601,SKU037,WH04,2024-02-15,17,
SHP00724,SKU044,WH01,2024-02-15,26,
SHP00861,SKU051,WH02,2024-02-15,60,
SHP01934,SKU102,WH02,2024-02-15,56,
SHP02269,SKU120,WH03,2024-02-15,51,
SHP02425,SKU128,WH01,2024-02-15,161,
SHP02560,SKU135,WH05,2024-02-15,14,
SHP02567,SKU136,WH01,2024-02-15,129,
SHP02672,SKU141,WH03,2024-02-15,14,
SHP02949,SKU155,WH02,2024-02-15,29,
SHP03178,SKU166,WH04,2024-02-15,52,
SHP03275,SKU170,WH03,2024-02-15,10,
SHP03570,SKU184,WH03,2024-02-15,162,
SHP03840,SKU198,WH05,2024-02-15,32,
SHP03863,SKU200,WH03,2024-02-15,86,
SHP03944,SKU204,WH03,2024-02-15,30,
SHP04017,SKU208,WH05,2024-02-15,79,
SHP04577,SKU239,WH05,2024-02-15,77,
SHP05051,SKU267,WH01,2024-02-15,12,
SHP06087,SKU319,WH04,2024-02-15,74,
SHP06937,SKU363,WH04,2024-02-15,177,
SHP07378,SKU390,WH05,2024-02-15,28,
SHP00018,SKU002,WH03,2024-02-16,109,
SHP01053,SKU060,WH05,2024-02-16,28,
SHP01410,SKU079,WH03,2024-02-16,13,
SHP01418,SKU079,WH05,2024-02-16,79,
SHP02189,SKU115,WH04,2024-02-16,8,
SHP03046,SKU159,WH04,2024-02-16,8,
SHP03503,SKU181,WH02,2024-02-16,56,
SHP03720,SKU192,WH01,2024-02-16,18,
SHP04244,SKU220,WH01,2024-02-16,45,
SHP04627,SKU242,WH05,2024-02-16,115,
SHP04681,SKU245,WH03,2024-02-16,63,
SHP05073,SKU267,WH05,2024-02-16,304,
SHP05074,SKU267,WH05,2024-02-16,49,
SHP05116,SKU270,WH01,2024-02-16,86,
SHP05174,SKU273,WH01,2024-02-16,89,
SHP05333,SKU279,WH02,2024-02-16,143,
SHP05980,SKU313,WH02,2024-02-16,181,
SHP06121,SKU321,WH05,2024-02-16,54,
SHP06189,SKU326,WH01,2024-02-16,37,
SHP06322,SKU332,WH01,2024-02-16,44,
SHP06428,SKU337,WH02,2024-02-16,64,
SHP06472,SKU338,WH04,2024-02-16,22,
SHP06577,SKU344,WH01,2024-02-16,21,
SHP06750,SKU354,WH01,2024-02-16,36,
SHP06831,SKU358,WH02,2024-02-16,87,
SHP06967,SKU365,WH03,2024-02-16,14,
SHP06988,SKU367,WH02,2024-02-16,22,
SHP07041,SKU370,WH03,2024-02-16,16,
SHP07132,SKU376,WH01,2024-02-16,45,
SHP00116,SKU007,WH05,2024-02-17,7,
SHP00142,SKU009,WH03,2024-02-17,27,
SHP00157,SKU010,WH02,2024-02-17,332,
SHP00731,SKU044,WH03,2024-02-17,181,
SHP00939,SKU056,WH03,2024-02-17,63,
SHP01393,SKU078,WH04,2024-02-17,147,
SHP01517,SKU084,WH04,2024-02-17,74,
SHP01518,SKU084,WH04,2024-02-17,30,
SHP01768,SKU095,WH02,2024-02-17,79,
SHP01935,SKU102,WH02,2024-02-17,66,
SHP02568,SKU136,WH01,2024-02-17,32,
SHP02890,SKU152,WH03,2024-02-17,133,
SHP02969,SKU156,WH01,2024-02-17,16,
SHP03053,SKU160,WH01,2024-02-17,239,
SHP03613,SKU186,WH02,2024-02-17,90,
SHP03689,SKU189,WH04,2024-02-17,51,
SHP03739,SKU193,WH02,2024-02-17,11,
SHP03816,SKU197,WH05,2024-02-17,42,
SHP03929,SKU203,WH01,2024-02-17,26,
SHP03945,SKU204,WH03,2024-02-17,32,
SHP04086,SKU212,WH02,2024-02-17,60,
SHP04149,SKU215,WH05,2024-02-17,33,
SHP04274,SKU221,WH02,2024-02-17,98,
SHP04290,SKU221,WH04,2024-02-17,84,
SHP04301,SKU222,WH05,2024-02-17,7,
SHP04471,SKU233,WH04,2024-02-17,86,
SHP04559,SKU239,WH01,2024-02-17,24,
SHP04700,SKU247,WH02,2024-02-17,13,
SHP04773,SKU250,WH04,2024-02-17,19,
SHP05158,SKU272,WH01,2024-02-17,12,
SHP05242,SKU275,WH05,2024-02-17,104,
SHP06817,SKU357,WH04,2024-02-17,133,
SHP07065,SKU371,WH03,2024-02-17,34,
SHP07271,SKU384,WH04,2024-02-17,91,
SHP07421,SKU392,WH05,2024-02-17,94,
SHP07433,SKU393,WH04,2024-02-17,82,
SHP00042,SKU003,WH04,2024-02-18,33,
SHP00043,SKU003,WH04,2024-02-18,67,
SHP00295,SKU018,WH04,2024-02-18,49,
SHP00331,SKU020,WH04,2024-02-18,40,
SHP00406,SKU025,WH03,2024-02-18,87,
SHP00460,SKU029,WH03,2024-02-18,19,
SHP01173,SKU068,WH01,2024-02-18,56,
SHP01576,SKU086,WH05,2024-02-18,67,
SHP01693,SKU091,WH04,2024-02-18,47,
SHP01803,SKU096,WH05,2024-02-18,15,
SHP02151,SKU112,WH04,2024-02-18,41,
SHP02201,SKU116,WH03,2024-02-18,271,
SHP02841,SKU148,WH05,2024-02-18,131,
SHP02891,SKU152,WH03,2024-02-18,62,
SHP03096,SKU162,WH01,2024-02-18,216,
SHP03109,SKU163,WH03,2024-02-18,58,
SHP03133,SKU164,WH03,2024-02-18,117,
SHP03174,SKU166,WH03,2024-02-18,100,
SHP03403,SKU176,WH02,2024-02-18,12,
SHP03495,SKU180,WH05,2024-02-18,12,
SHP03953,SKU204,WH04,2024-02-18,16,
SHP04087,SKU212,WH02,2024-02-18,76,
SHP04357,SKU226,WH03,2024-02-18,133,
SHP04639,SKU243,WH03,2024-02-18,35,
SHP04645,SKU243,WH04,2024-02-18,233,
SHP04653,SKU244,WH01,2024-02-18,67,
SHP04836,SKU254,WH05,2024-02-18,70,
SHP04988,SKU263,WH03,2024-02-18,21,
SHP05159,SKU272,WH01,2024-02-18,75,
SHP05179,SKU273,WH02,2024-02-18,41,
SHP05243,SKU275,WH05,2024-02-18,8,
SHP06010,SKU314,WH04,2024-02-18,155,
SHP06366,SKU334,WH04,2024-02-18,208,
SHP07529,SKU398,WH03,2024-02-18,97,
SHP00143,SKU009,WH03,2024-02-19,45,
SHP00277,SKU017,WH03,2024-02-19,50,
SHP00332,SKU020,WH04,2024-02-19,50,
SHP01036,SKU060,WH01,2024-02-19,159,
SHP01062,SKU061,WH02,2024-02-19,106,
SHP01063,SKU061,WH02,2024-02-19,13,
SHP01085,SKU063,WH01,2024-02-19,12,
SHP01315,SKU074,WH05,2024-02-19,5,
SHP02022,SKU106,WH03,2024-02-19,9,
SHP02465,SKU129,WH05,2024-02-19,71,
SHP02516,SKU133,WH03,2024-02-19,61,
SHP02636,SKU139,WH03,2024-02-19,34,
SHP02873,SKU151,WH01,2024-02-19,47,
SHP03276,SKU170,WH03,2024-02-19,11,
SHP03605,SKU186,WH01,2024-02-19,186,
SHP03808,SKU197,WH04,2024-02-19,112,
SHP03979,SKU206,WH01,2024-02-19,26,
SHP03991,SKU206,WH04,2024-02-19,23,
SHP04507,SKU235,WH05,2024-02-19,58,
SHP05166,SKU272,WH03,2024-02-19,141,
SHP05175,SKU273,WH01,2024-02-19,48,
SHP05339,SKU279,WH04,2024-02-19,119,
SHP05649,SKU295,WH04,2024-02-19,108,
SHP05739,SKU300,WH04,2024-02-19,9,
SHP05918,SKU310,WH04,2024-02-19,85,
SHP06011,SKU314,WH04,2024-02-19,102,
SHP06088,SKU319,WH04,2024-02-19,69,
SHP06647,SKU347,WH05,2024-02-19,199,
SHP06687,SKU350,WH02,2024-02-19,18,
SHP06793,SKU356,WH02,2024-02-19,233,
SHP07098,SKU373,WH02,2024-02-19,11,
SHP07172,SKU378,WH05,2024-02-19,43,
SHP07258,SKU383,WH05,2024-02-19,88,
SHP07267,SKU384,WH02,2024-02-19,114,
SHP07388,SKU391,WH01,2024-02-19,57,
SHP07480,SKU396,WH03,2024-02-19,36,
SHP00058,SKU004,WH03,2024-02-20,119,
SHP00059,SKU004,WH03,2024-02-20,51,
SHP00316,SKU019,WH05,2024-02-20,5,
SHP00676,SKU041,WH01,2024-02-20,64,
SHP00702,SKU042,WH04,2024-02-20,203,
SHP01613,SKU088,WH04,2024-02-20,160,
SHP01631,SKU089,WH01,2024-02-20,38,
SHP01775,SKU095,WH03,2024-02-20,144,
SHP02088,SKU109,WH05,2024-02-20,110,
SHP02348,SKU124,WH01,2024-02-20,40,
SHP02426,SKU128,WH01,2024-02-20,12,
SHP02602,SKU137,WH03,2024-02-20,10,
SHP02752,SKU144,WH05,2024-02-20,16,
SHP02786,SKU146,WH01,2024-02-20,81,
SHP02869,SKU150,WH04,2024-02-20,31,
SHP03168,SKU166,WH02,2024-02-20,31,
SHP03360,SKU174,WH03,2024-02-20,23,
SHP03577,SKU185,WH02,2024-02-20,43,
SHP03659,SKU188,WH03,2024-02-20,13,
SHP03679,SKU189,WH02,2024-02-20,17,
SHP04007,SKU207,WH04,2024-02-20,57,
SHP04040,SKU209,WH05,2024-02-20,41,
SHP05334,SKU279,WH02,2024-02-20,64,
SHP05340,SKU279,WH04,2024-02-20,25,
SHP05454,SKU284,WH04,2024-02-20,35,
SHP05876,SKU308,WH04,2024-02-20,21,
SHP06089,SKU319,WH04,2024-02-20,30,
SHP06221,SKU327,WH04,2024-02-20,55,
SHP06548,SKU342,WH05,2024-02-20,6,
SHP06655,SKU348,WH02,2024-02-20,8,
SHP06777,SKU355,WH05,2024-02-20,73,
SHP07305,SKU386,WH03,2024-02-20,72,
SHP07323,SKU387,WH03,2024-02-20,6,
SHP07456,SKU395,WH04,2024-02-20,36,
SHP00082,SKU005,WH05,2024-02-21,25,
SHP00354,SKU022,WH03,2024-02-21,34,
SHP00426,SKU027,WH01,2024-02-21,82,
SHP00563,SKU035,WH02,2024-02-21,110,
SHP00756,SKU045,WH05,2024-02-21,97,
SHP00940,SKU056,WH03,2024-02-21,25,
SHP01022,SKU059,WH04,2024-02-21,24,
SHP01075,SKU062,WH01,2024-02-21,16,
SHP01249,SKU071,WH03,2024-02-21,32,
SHP01869,SKU099,WH03,2024-02-21,90,
SHP01936,SKU102,WH02,2024-02-21,83,
SHP01981,SKU104,WH03,2024-02-21,92,
SHP02044,SKU107,WH04,2024-02-21,22,
SHP02066,SKU109,WH01,2024-02-21,28,
SHP02228,SKU118,WH05,2024-02-21,149,
SHP02391,SKU126,WH04,2024-02-21,69,
SHP02779,SKU145,WH05,2024-02-21,207,
SHP03150,SKU165,WH01,2024-02-21,7,
SHP03308,SKU172,WH01,2024-02-21,247,
SHP03552,SKU183,WH04,2024-02-21,63,
SHP03553,SKU183,WH04,2024-02-21,36,
SHP03710,SKU191,WH02,2024-02-21,27,
SHP03946,SKU204,WH03,2024-02-21,131,
SHP04048,SKU210,WH01,2024-02-21,21,
SHP04158,SKU216,WH02,2024-02-21,33,
SHP04213,SKU218,WH04,2024-02-21,83,
SHP04333,SKU225,WH02,2024-02-21,132,
SHP04454,SKU232,WH03,2024-02-21,124,
SHP04701,SKU247,WH02,2024-02-21,37,
SHP04899,SKU258,WH01,2024-02-21,10,
SHP05167,SKU272,WH03,2024-02-21,5,
SHP05197,SKU274,WH01,2024-02-21,81,
SHP05274,SKU277,WH01,2024-02-21,29,
SHP05536,SKU288,WH05,2024-02-21,71,
SHP05966,SKU312,WH05,2024-02-21,114,
SHP05981,SKU313,WH02,2024-02-21,52,
SHP06032,SKU316,WH01,2024-02-21,9,
SHP06090,SKU319,WH04,2024-02-21,32,
SHP06250,SKU328,WH04,2024-02-21,61,
SHP06488,SKU340,WH01,2024-02-21,111,
SHP06578,SKU344,WH01,2024-02-21,44,
SHP06818,SKU357,WH04,2024-02-21,86,
SHP06821,SKU357,WH05,2024-02-21,29,
SHP06961,SKU365,WH02,2024-02-21,29,
SHP07099,SKU373,WH02,2024-02-21,104,
SHP07238,SKU382,WH04,2024-02-21,45,
SHP07324,SKU387,WH03,2024-02-21,106,
SHP07434,SKU393,WH04,2024-02-21,64,
SHP07530,SKU398,WH03,2024-02-21,23,
SHP00186,SKU011,WH04,2024-02-22,26,
SHP00483,SKU030,WH01,2024-02-22,67,
SHP01086,SKU063,WH01,2024-02-22,80,
SHP01215,SKU070,WH01,2024-02-22,27,
SHP01325,SKU075,WH03,2024-02-22,29,
SHP01735,SKU093,WH03,2024-02-22,15,
SHP01937,SKU102,WH02,2024-02-22,26,
SHP02452,SKU129,WH01,2024-02-22,17,
SHP02543,SKU135,WH01,2024-02-22,40,
SHP02870,SKU150,WH04,2024-02-22,64,
SHP03249,SKU169,WH05,2024-02-22,69,
SHP03288,SKU171,WH01,2024-02-22,77,
SHP03440,SKU178,WH02,2024-02-22,130,
SHP03477,SKU179,WH03,2024-02-22,28,
SHP03496,SKU180,WH05,2024-02-22,74,
SHP03708,SKU190,WH04,2024-02-22,35,
SHP03908,SKU202,WH02,2024-02-22,135,
SHP03992,SKU206,WH04,2024-02-22,97,
SHP04026,SKU209,WH01,2024-02-22,19,
SHP04078,SKU211,WH03,2024-02-22,110,
SHP04109,SKU213,WH03,2024-02-22,97,
SHP04220,SKU218,WH05,2024-02-22,37,
SHP04603,SKU241,WH04,2024-02-22,50,
SHP05430,SKU283,WH04,2024-02-22,53,
SHP05699,SKU298,WH02,2024-02-22,50,
SHP05985,SKU313,WH03,2024-02-22,56,
SHP06149,SKU323,WH02,2024-02-22,56,
SHP06254,SKU328,WH05,2024-02-22,154,
SHP06282,SKU330,WH03,2024-02-22,142,
SHP06283,SKU330,WH03,2024-02-22,9,
SHP06659,SKU348,WH03,2024-02-22,170,
SHP06682,SKU349,WH05,2024-02-22,264,
SHP07088,SKU373,WH01,2024-02-22,25,
SHP07128,SKU375,WH04,2024-02-22,150,
SHP07247,SKU383,WH01,2024-02-22,14,
SHP00179,SKU011,WH03,2024-02-23,34,
SHP00296,SKU018,WH04,2024-02-23,32,
SHP00554,SKU035,WH01,2024-02-23,41,
SHP00609,SKU037,WH05,2024-02-23,10,
SHP00867,SKU051,WH03,2024-02-23,58,
SHP00979,SKU057,WH04,2024-02-23,69,
SHP01023,SKU059,WH04,2024-02-23,13,
SHP01024,SKU059,WH04,2024-02-23,29,
SHP01101,SKU063,WH04,2024-02-23,10,
SHP01846,SKU098,WH03,2024-02-23,90,
SHP01909,SKU101,WH03,2024-02-23,7,
SHP01982,SKU104,WH03,2024-02-23,52,
SHP02720,SKU143,WH03,2024-02-23,15,
SHP02970,SKU156,WH01,2024-02-23,44,
SHP03117,SKU163,WH04,2024-02-23,152,
SHP03230,SKU168,WH05,2024-02-23,64,
SHP03562,SKU184,WH02,2024-02-23,41,
SHP03817,SKU197,WH05,2024-02-23,33,
SHP03980,SKU206,WH01,2024-02-23,59,
SHP04150,SKU215,WH05,2024-02-23,33,
SHP04162,SKU216,WH04,2024-02-23,19,
SHP04205,SKU218,WH03,2024-02-23,34,
SHP04302,SKU222,WH05,2024-02-23,6,
SHP04472,SKU233,WH04,2024-02-23,7,
SHP04731,SKU249,WH01,2024-02-23,13,
SHP04814,SKU253,WH01,2024-02-23,263,
SHP04877,SKU257,WH01,2024-02-23,8,
SHP04935,SKU260,WH02,2024-02-23,13,
SHP05422,SKU283,WH02,2024-02-23,143,
SHP05627,SKU293,WH04,2024-02-23,133,
SHP05877,SKU308,WH04,2024-02-23,20,
SHP05897,SKU309,WH04,2024-02-23,55,
SHP05912,SKU310,WH03,2024-02-23,52,
SHP05995,SKU314,WH02,2024-02-23,21,
SHP06429,SKU337,WH02,2024-02-23,6,
SHP07344,SKU388,WH03,2024-02-23,6,
SHP07481,SKU396,WH03,2024-02-23,39,
SHP00083,SKU005,WH05,2024-02-24,20,
SHP00757,SKU045,WH05,2024-02-24,22,
SHP00934,SKU056,WH02,2024-02-24,200,
SHP01238,SKU071,WH01,2024-02-24,10,
SHP01595,SKU087,WH03,2024-02-24,9,
SHP01614,SKU088,WH04,2024-02-24,29,
SHP01811,SKU097,WH01,2024-02-24,175,
SHP02427,SKU128,WH01,2024-02-24,10,
SHP02697,SKU142,WH03,2024-02-24,8,
SHP02762,SKU145,WH03,2024-02-24,30,
SHP03097,SKU162,WH01,2024-02-24,51,
SHP03638,SKU187,WH02,2024-02-24,15,
SHP03660,SKU188,WH03,2024-02-24,35,
SHP03864,SKU200,WH03,2024-02-24,139,
SHP04236,SKU219,WH05,2024-02-24,190,
SHP04611,SKU242,WH03,2024-02-24,54,
SHP04654,SKU244,WH01,2024-02-24,41,
SHP05106,SKU269,WH02,2024-02-24,16,
SHP05131,SKU270,WH04,2024-02-24,11,
SHP05223,SKU275,WH02,2024-02-24,12,
SHP05581,SKU290,WH05,2024-02-24,213,
SHP05650,SKU295,WH04,2024-02-24,32,
SHP05767,SKU301,WH04,2024-02-24,15,
SHP05878,SKU308,WH04,2024-02-24,21,
SHP05967,SKU312,WH05,2024-02-24,23,
SHP06077,SKU319,WH02,2024-02-24,136,
SHP06304,SKU331,WH02,2024-02-24,7,
SHP06476,SKU339,WH02,2024-02-24,16,
SHP07489,SKU396,WH04,2024-02-24,96,
SHP00794,SKU047,WH02,2024-02-25,161,
SHP00879,SKU052,WH01,2024-02-25,170,
SHP01093,SKU063,WH02,2024-02-25,43,
SHP01146,SKU066,WH01,2024-02-25,29,
SHP01563,SKU086,WH01,2024-02-25,30,
SHP01747,SKU093,WH05,2024-02-25,59,
SHP02062,SKU108,WH04,2024-02-25,57,
SHP02089,SKU109,WH05,2024-02-25,225,
SHP02105,SKU110,WH04,2024-02-25,153,
SHP02122,SKU111,WH02,2024-02-25,87,
SHP02293,SKU121,WH05,2024-02-25,27,
SHP02392,SKU126,WH04,2024-02-25,141,
SHP02572,SKU136,WH03,2024-02-25,109,
SHP02629,SKU139,WH01,2024-02-25,11,
SHP03143,SKU164,WH05,2024-02-25,15,
SHP03381,SKU175,WH01,2024-02-25,44,
SHP03404,SKU176,WH02,2024-02-25,99,
SHP03414,SKU176,WH04,2024-02-25,30,
SHP03504,SKU181,WH02,2024-02-25,36,
SHP03818,SKU197,WH05,2024-02-25,57,
SHP04521,SKU236,WH04,2024-02-25,92,
SHP05412,SKU282,WH05,2024-02-25,13,
SHP05734,SKU300,WH02,2024-02-25,212,
SHP06113,SKU321,WH02,2024-02-25,51,
SHP06356,SKU333,WH04,2024-02-25,82,
SHP06395,SKU335,WH03,2024-02-25,10,
SHP06489,SKU340,WH01,2024-02-25,42,
SHP06766,SKU354,WH05,2024-02-25,25,
SHP06798,SKU356,WH03,2024-02-25,17,
SHP06954,SKU365,WH01,2024-02-25,46,
SHP07239,SKU382,WH04,2024-02-25,21,
SHP07279,SKU384,WH05,2024-02-25,108,
SHP07475,SKU396,WH02,2024-02-25,60,
SHP00373,SKU023,WH04,2024-02-26,8,
SHP00687,SKU041,WH04,2024-02-26,32,
SHP01054,SKU060,WH05,2024-02-26,186,
SHP01480,SKU083,WH01,2024-02-26,122,
SHP02573,SKU136,WH03,2024-02-26,329,
SHP02892,SKU152,WH03,2024-02-26,78,
SHP02935,SKU154,WH04,2024-02-26,46,
SHP03016,SKU158,WH02,2024-02-26,16,
SHP03134,SKU164,WH03,2024-02-26,22,
SHP03405,SKU176,WH02,2024-02-26,25,
SHP03497,SKU180,WH05,2024-02-26,33,
SHP03809,SKU197,WH04,2024-02-26,36,
SHP04067,SKU211,WH01,2024-02-26,96,
SHP04206,SKU218,WH03,2024-02-26,47,
SHP04392,SKU227,WH03,2024-02-26,53,
SHP04515,SKU236,WH03,2024-02-26,41,
SHP04549,SKU238,WH04,2024-02-26,295,
SHP05413,SKU282,WH05,2024-02-26,9,
SHP05546,SKU289,WH03,2024-02-26,54,
SHP05867,SKU307,WH03,2024-02-26,205,
SHP06186,SKU325,WH05,2024-02-26,46,
SHP06535,SKU342,WH02,2024-02-26,102,
SHP06902,SKU361,WH04,2024-02-26,32,
SHP06968,SKU365,WH03,2024-02-26,53,
SHP07231,SKU382,WH03,2024-02-26,50,
SHP00231,SKU014,WH05,2024-02-27,37,
SHP00394,SKU025,WH01,2024-02-27,118,
SHP00453,SKU028,WH05,2024-02-27,50,
SHP00495,SKU030,WH03,2024-02-27,71,
SHP00502,SKU031,WH01,2024-02-27,139,
SHP00505,SKU031,WH04,2024-02-27,340,
SHP00583,SKU036,WH05,2024-02-27,90,
SHP00590,SKU037,WH01,2024-02-27,12,
SHP00662,SKU040,WH03,2024-02-27,46,
SHP01051,SKU060,WH04,2024-02-27,6,
SHP01225,SKU070,WH03,2024-02-27,148,
SHP01458,SKU082,WH01,2024-02-27,130,
SHP01712,SKU092,WH03,2024-02-27,40,
SHP01889,SKU100,WH04,2024-02-27,22,
SHP01950,SKU102,WH04,2024-02-27,43,
SHP02012,SKU105,WH04,2024-02-27,40,
SHP02132,SKU111,WH03,2024-02-27,132,
SHP02190,SKU115,WH04,2024-02-27,16,
SHP02209,SKU117,WH01,2024-02-27,52,
SHP02270,SKU120,WH03,2024-02-27,85,
SHP02374,SKU126,WH01,2024-02-27,151,
SHP02405,SKU127,WH03,2024-02-27,17,
SHP02925,SKU154,WH01,2024-02-27,12,
SHP02936,SKU154,WH04,2024-02-27,8,
SHP03530,SKU182,WH03,2024-02-27,170,
SHP03606,SKU186,WH01,2024-02-27,120,
SHP03661,SKU188,WH03,2024-02-27,60,
SHP04100,SKU213,WH01,2024-02-27,6,
SHP04101,SKU213,WH01,2024-02-27,51,
SHP04207,SKU218,WH03,2024-02-27,188,
SHP04446,SKU232,WH02,2024-02-27,50,
SHP04571,SKU239,WH03,2024-02-27,8,
SHP04826,SKU253,WH05,2024-02-27,16,
SHP04920,SKU259,WH02,2024-02-27,25,
SHP05203,SKU274,WH02,2024-02-27,52,
SHP05689,SKU297,WH05,2024-02-27,19,
SHP06139,SKU323,WH01,2024-02-27,39,
SHP06255,SKU328,WH05,2024-02-27,148,
SHP06421,SKU337,WH01,2024-02-27,206,
SHP06509,SKU340,WH04,2024-02-27,20,
SHP06744,SKU353,WH05,2024-02-27,141,
SHP06868,SKU360,WH02,2024-02-27,88,
SHP07147,SKU377,WH01,2024-02-27,41,
SHP07508,SKU397,WH04,2024-02-27,102,
SHP00060,SKU004,WH03,2024-02-28,46,
SHP00187,SKU011,WH04,2024-02-28,6,
SHP00239,SKU015,WH04,2024-02-28,48,
SHP00529,SKU033,WH02,2024-02-28,179,
SHP00633,SKU039,WH03,2024-02-28,18,
SHP00980,SKU057,WH04,2024-02-28,20,
SHP01296,SKU073,WH04,2024-02-28,46,
SHP01309,SKU074,WH03,2024-02-28,292,
SHP01481,SKU083,WH01,2024-02-28,58,
SHP01910,SKU101,WH03,2024-02-28,117,
SHP01959,SKU103,WH01,2024-02-28,97,
SHP02003,SKU105,WH02,2024-02-28,16,
SHP02152,SKU112,WH04,2024-02-28,10,
SHP02544,SKU135,WH01,2024-02-28,112,
SHP02831,SKU148,WH04,2024-02-28,22,
SHP03074,SKU160,WH05,2024-02-28,37,
SHP03110,SKU163,WH03,2024-02-28,19,
SHP03406,SKU176,WH02,2024-02-28,71,
SHP03554,SKU183,WH04,2024-02-28,191,
SHP03639,SKU187,WH02,2024-02-28,114,
SHP03841,SKU198,WH05,2024-02-28,21,
SHP04297,SKU222,WH02,2024-02-28,168,
SHP04612,SKU242,WH03,2024-02-28,5,
SHP04620,SKU242,WH04,2024-02-28,61,
SHP04725,SKU248,WH04,2024-02-28,246,
SHP05377,SKU281,WH02,2024-02-28,39,
SHP05768,SKU301,WH04,2024-02-28,23,
SHP05848,SKU306,WH04,2024-02-28,24,
SHP05956,SKU312,WH02,2024-02-28,315,
SHP06061,SKU318,WH02,2024-02-28,57,
SHP06177,SKU325,WH04,2024-02-28,27,
SHP06299,SKU331,WH01,2024-02-28,22,
SHP06698,SKU350,WH05,2024-02-28,14,
SHP06825,SKU358,WH01,2024-02-28,19,
SHP06848,SKU358,WH05,2024-02-28,79,
SHP07066,SKU371,WH03,2024-02-28,76,
SHP07300,SKU385,WH05,2024-02-28,42,
SHP00305,SKU019,WH03,2024-02-29,132,
SHP00737,SKU044,WH04,2024-02-29,242,
SHP00798,SKU047,WH04,2024-02-29,133,
SHP00855,SKU051,WH01,2024-02-29,147,
SHP01064,SKU061,WH02,2024-02-29,80,
SHP01260,SKU072,WH01,2024-02-29,12,
SHP01304,SKU073,WH05,2024-02-29,216,
SHP01339,SKU076,WH01,2024-02-29,65,
SHP01431,SKU080,WH05,2024-02-29,96,
SHP01558,SKU085,WH05,2024-02-29,20,
SHP01852,SKU098,WH04,2024-02-29,21,
SHP01915,SKU101,WH05,2024-02-29,9,
SHP02123,SKU111,WH02,2024-02-29,13,
SHP02169,SKU114,WH03,2024-02-29,49,
SHP02310,SKU122,WH02,2024-02-29,96,
SHP02357,SKU124,WH05,2024-02-29,56,
SHP02358,SKU124,WH05,2024-02-29,154,
SHP02517,SKU133,WH03,2024-02-29,159,
SHP02603,SKU137,WH03,2024-02-29,9,
SHP02733,SKU144,WH01,2024-02-29,131,
SHP02763,SKU145,WH03,2024-02-29,30,
SHP02764,SKU145,WH03,2024-02-29,202,
SHP02795,SKU146,WH04,2024-02-29,68,
SHP03595,SKU185,WH04,2024-02-29,146,
SHP04447,SKU232,WH02,2024-02-29,24,
SHP05067,SKU267,WH04,2024-02-29,41,
SHP05431,SKU283,WH04,2024-02-29,172,
SHP05432,SKU283,WH04,2024-02-29,26,
SHP05598,SKU292,WH01,2024-02-29,349,
SHP05774,SKU302,WH02,2024-02-29,103,
SHP05816,SKU304,WH02,2024-02-29,129,
SHP05823,SKU304,WH05,2024-02-29,160,
SHP05828,SKU305,WH05,2024-02-29,17,
SHP05913,SKU310,WH03,2024-02-29,113,
SHP06169,SKU325,WH01,2024-02-29,45,
SHP06464,SKU338,WH03,2024-02-29,23,
SHP06529,SKU342,WH01,2024-02-29,27,
SHP06666,SKU349,WH01,2024-02-29,8,
SHP06683,SKU349,WH05,2024-02-29,65,
SHP07047,SKU370,WH05,2024-02-29,59,
SHP07561,SKU400,WH01,2024-02-29,66,
SHP00137,SKU008,WH05,2024-03-01,63,
SHP00395,SKU025,WH01,2024-03-01,21,
SHP00484,SKU030,WH01,2024-03-01,16,
SHP00677,SKU041,WH01,2024-03-01,122,
SHP00981,SKU057,WH04,2024-03-01,10,
SHP01044,SKU060,WH03,2024-03-01,20,
SHP01055,SKU060,WH05,2024-03-01,8,
SHP01167,SKU067,WH05,2024-03-01,117,
SHP01632,SKU089,WH01,2024-03-01,39,
SHP01713,SKU092,WH03,2024-03-01,100,
SHP02174,SKU114,WH04,2024-03-01,203,
SHP02832,SKU148,WH04,2024-03-01,37,
SHP03030,SKU158,WH04,2024-03-01,120,
SHP03981,SKU206,WH01,2024-03-01,207,
SHP04102,SKU213,WH01,2024-03-01,20,
SHP04184,SKU217,WH03,2024-03-01,79,
SHP04214,SKU218,WH04,2024-03-01,106,
SHP04215,SKU218,WH04,2024-03-01,87,
SHP04277,SKU221,WH03,2024-03-01,65,
SHP04490,SKU235,WH02,2024-03-01,53,
SHP04854,SKU255,WH04,2024-03-01,47,
SHP04995,SKU264,WH02,2024-03-01,245,
SHP05004,SKU264,WH05,2024-03-01,22,
SHP05079,SKU268,WH01,2024-03-01,83,
SHP05347,SKU280,WH01,2024-03-01,36,
SHP05740,SKU300,WH04,2024-03-01,216,
SHP06170,SKU325,WH01,2024-03-01,5,
SHP06190,SKU326,WH01,2024-03-01,25,
SHP06310,SKU331,WH04,2024-03-01,126,
SHP06600,SKU345,WH04,2024-03-01,118,
SHP06979,SKU366,WH01,2024-03-01,105,
SHP07248,SKU383,WH01,2024-03-01,37,
SHP00007,SKU001,WH05,2024-03-02,17,
SHP00205,SKU012,WH05,2024-03-02,10,
