receipt_id,product_id,warehouse_id,receipt_date,quantity,unit_cost,hold_status,source,original_shipment_id,po_batch_id
RCT03602,SKU210,WH03,2024-01-10,231,38.32,released,purchase_order,,
RCT03816,SKU222,WH05,2024-01-10,125,49.24,released,purchase_order,,
RCT03881,SKU226,WH03,2024-01-10,163,45.41,released,purchase_order,,
RCT03900,SKU227,WH01,2024-01-10,52,56.13,released,purchase_order,,
RCT03994,SKU234,WH03,2024-01-10,71,17.4,released,purchase_order,,
RCT04256,SKU251,WH03,2024-01-10,122,14.31,released,purchase_order,,
RCT04314,SKU255,WH03,2024-01-10,117,30.47,released,purchase_order,,
RCT04829,SKU284,WH04,2024-01-10,95,11.71,released,purchase_order,,
RCT04879,SKU288,WH04,2024-01-10,139,37.45,released,purchase_order,,
RCT04966,SKU293,WH04,2024-01-10,59,9.6,released,purchase_order,,
RCT05076,SKU301,WH04,2024-01-10,139,44.65,released,purchase_order,,
RCT05316,SKU315,WH02,2024-01-10,148,13.3,released,purchase_order,,
RCT05643,SKU335,WH03,2024-01-10,252,12.68,released,purchase_order,,
RCT06064,SKU359,WH02,2024-01-10,124,47.99,released,purchase_order,,
RCT06205,SKU368,WH02,2024-01-10,153,13.87,released,purchase_order,,
RCT06724,SKU400,WH01,2024-01-10,94,18.87,released,purchase_order,,
RCT06729,SKU400,WH02,2024-01-10,271,41.23,released,purchase_order,,
RCT00281,SKU019,WH04,2024-01-11,205,41.8,released,purchase_order,,
RCT00372,SKU025,WH01,2024-01-11,234,20.01,released,purchase_order,,
RCT00672,SKU044,WH01,2024-01-11,172,31.23,released,purchase_order,,
RCT00716,SKU046,WH01,2024-01-11,268,14.08,released,purchase_order,,
RCT00981,SKU060,WH04,2024-01-11,249,15.85,released,purchase_order,,
RCT01318,SKU081,WH02,2024-01-11,276,37.26,released,purchase_order,,
RCT01721,SKU102,WH02,2024-01-11,61,57.78,released,purchase_order,,
RCT01829,SKU108,WH04,2024-01-11,62,41.02,released,purchase_order,,
RCT01916,SKU112,WH04,2024-01-11,218,18.69,released,purchase_order,,
RCT01945,SKU114,WH05,2024-01-11,99,57.75,released,purchase_order,,
RCT02042,SKU121,WH01,2024-01-11,266,8.65,released,purchase_order,,
RCT02069,SKU122,WH02,2024-01-11,201,20.84,released,purchase_order,,
RCT02316,SKU136,WH05,2024-01-11,188,60.68,released,purchase_order,,
RCT02568,SKU152,WH03,2024-01-11,249,33.44,released,purchase_order,,
RCT02788,SKU164,WH05,2024-01-11,220,38.63,released,purchase_order,,
RCT03030,SKU177,WH03,2024-01-11,78,19.77,released,purchase_order,,
RCT03175,SKU185,WH03,2024-01-11,201,17.38,released,purchase_order,,
RCT03543,SKU206,WH03,2024-01-11,222,14.68,released,purchase_order,,
RCT03565,SKU208,WH01,2024-01-11,293,43.25,released,purchase_order,,
RCT03612,SKU211,WH01,2024-01-11,150,39.39,released,purchase_order,,
RCT03751,SKU219,WH04,2024-01-11,212,56.02,released,purchase_order,,
RCT03916,SKU227,WH03,2024-01-11,92,27.53,released,purchase_order,,
RCT03970,SKU232,WH02,2024-01-11,89,42.87,released,purchase_order,,
RCT04327,SKU256,WH02,2024-01-11,263,9.97,released,purchase_order,,
RCT04576,SKU271,WH05,2024-01-11,59,46.03,released,purchase_order,,
RCT04679,SKU277,WH01,2024-01-11,103,19.9,released,purchase_order,,
RCT04768,SKU281,WH02,2024-01-11,120,52.73,released,purchase_order,,
RCT05278,SKU313,WH02,2024-01-11,271,15.1,released,purchase_order,,
RCT05672,SKU337,WH02,2024-01-11,229,26.36,released,purchase_order,,
RCT06190,SKU367,WH03,2024-01-11,78,54.2,released,purchase_order,,
RCT06222,SKU368,WH05,2024-01-11,95,41.73,released,purchase_order,,
RCT06917,SKU122,WH03,2024-01-11,410,9.26,released,purchase_order,,BATCH0063
RCT06918,SKU251,WH03,2024-01-11,474,35.23,released,purchase_order,,BATCH0063
RCT00427,SKU028,WH05,2024-01-12,54,62.08,released,purchase_order,,
RCT00915,SKU057,WH01,2024-01-12,181,8.27,released,purchase_order,,
RCT01005,SKU062,WH01,2024-01-12,76,52.56,released,purchase_order,,
RCT01079,SKU066,WH05,2024-01-12,225,49.96,released,purchase_order,,
RCT01559,SKU093,WH03,2024-01-12,182,52.83,released,purchase_order,,
RCT01627,SKU097,WH03,2024-01-12,248,53.08,released,purchase_order,,
RCT01786,SKU105,WH04,2024-01-12,298,16.69,released,purchase_order,,
RCT01838,SKU109,WH01,2024-01-12,127,52.43,released,purchase_order,,
RCT02047,SKU121,WH03,2024-01-12,181,48.14,released,purchase_order,,
RCT02593,SKU153,WH05,2024-01-12,224,43.52,released,purchase_order,,
RCT02789,SKU164,WH05,2024-01-12,62,39.38,released,purchase_order,,
RCT02813,SKU166,WH02,2024-01-12,89,9.99,released,purchase_order,,
RCT02821,SKU166,WH03,2024-01-12,166,56.46,released,purchase_order,,
RCT02956,SKU173,WH04,2024-01-12,260,11.71,released,purchase_order,,
RCT03200,SKU186,WH02,2024-01-12,221,39.84,released,purchase_order,,
RCT03468,SKU202,WH02,2024-01-12,249,36.89,released,purchase_order,,
RCT04035,SKU237,WH02,2024-01-12,272,33.28,released,purchase_order,,
RCT04315,SKU255,WH03,2024-01-12,81,30.36,released,purchase_order,,
RCT04381,SKU259,WH02,2024-01-12,285,19.66,released,purchase_order,,
RCT04925,SKU290,WH05,2024-01-12,239,42.39,released,purchase_order,,
RCT04972,SKU294,WH01,2024-01-12,257,23.38,released,purchase_order,,
RCT04982,SKU295,WH04,2024-01-12,72,27.25,released,purchase_order,,
RCT05491,SKU327,WH04,2024-01-12,66,52.31,released,purchase_order,,
RCT06112,SKU362,WH03,2024-01-12,110,36.78,released,purchase_order,,
RCT06336,SKU376,WH01,2024-01-12,101,48.67,released,purchase_order,,
RCT06442,SKU383,WH04,2024-01-12,197,15.41,released,purchase_order,,
RCT06449,SKU384,WH01,2024-01-12,193,18.88,released,purchase_order,,
RCT06696,SKU398,WH03,2024-01-12,87,52.35,released,purchase_order,,
RCT00034,SKU003,WH04,2024-01-13,78,45.61,released,purchase_order,,
RCT00224,SKU016,WH01,2024-01-13,79,61.12,released,purchase_order,,
RCT00231,SKU016,WH02,2024-01-13,272,44.76,released,purchase_order,,
RCT00516,SKU034,WH04,2024-01-13,248,23.84,released,purchase_order,,
RCT00527,SKU035,WH02,2024-01-13,241,37.69,released,purchase_order,,
RCT01030,SKU063,WH05,2024-01-13,71,56.32,released,purchase_order,,
RCT01118,SKU069,WH02,2024-01-13,180,12.9,released,purchase_order,,
RCT01119,SKU069,WH02,2024-01-13,172,12.89,released,purchase_order,,
RCT01163,SKU071,WH04,2024-01-13,64,22.36,released,purchase_order,,
RCT01176,SKU072,WH03,2024-01-13,159,59.59,released,purchase_order,,
RCT01213,SKU074,WH05,2024-01-13,131,40.99,released,purchase_order,,
RCT01335,SKU082,WH01,2024-01-13,180,31.11,released,purchase_order,,
RCT01477,SKU089,WH03,2024-01-13,149,47.46,released,purchase_order,,
RCT01596,SKU095,WH03,2024-01-13,241,22.26,released,purchase_order,,
RCT01884,SKU111,WH01,2024-01-13,183,44.68,released,purchase_order,,
RCT02118,SKU124,WH05,2024-01-13,289,57.62,released,purchase_order,,
RCT02484,SKU145,WH04,2024-01-13,132,59.88,released,purchase_order,,
RCT03063,SKU178,WH05,2024-01-13,248,33.88,released,purchase_order,,
RCT03486,SKU203,WH01,2024-01-13,77,28.05,released,purchase_order,,
RCT03802,SKU221,WH04,2024-01-13,183,29.28,released,purchase_order,,
RCT03876,SKU226,WH02,2024-01-13,200,23.99,released,purchase_order,,
RCT03941,SKU230,WH02,2024-01-13,121,37.31,released,purchase_order,,
RCT03982,SKU233,WH03,2024-01-13,154,37.51,released,purchase_order,,
RCT04514,SKU267,WH05,2024-01-13,153,30.25,released,purchase_order,,
RCT04896,SKU289,WH03,2024-01-13,160,20.11,released,purchase_order,,
RCT04955,SKU293,WH01,2024-01-13,143,57.91,released,purchase_order,,
RCT04956,SKU293,WH01,2024-01-13,179,56.91,released,purchase_order,,
RCT05006,SKU297,WH03,2024-01-13,65,24.65,released,purchase_order,,
RCT05046,SKU299,WH05,2024-01-13,261,32.32,released,purchase_order,,
RCT05137,SKU306,WH02,2024-01-13,57,58.97,released,purchase_order,,
RCT05196,SKU309,WH04,2024-01-13,118,13.36,released,purchase_order,,
RCT05239,SKU311,WH03,2024-01-13,74,35.75,released,purchase_order,,
RCT05527,SKU329,WH01,2024-01-13,74,34.05,released,purchase_order,,
RCT05667,SKU337,WH01,2024-01-13,154,25.23,released,purchase_order,,
RCT05683,SKU337,WH05,2024-01-13,94,21.02,released,purchase_order,,
RCT05749,SKU342,WH01,2024-01-13,262,13.79,released,purchase_order,,
RCT05760,SKU342,WH04,2024-01-13,244,54.93,released,purchase_order,,
RCT05853,SKU348,WH01,2024-01-13,86,44.65,released,purchase_order,,
RCT06179,SKU366,WH05,2024-01-13,161,20.72,released,purchase_order,,
RCT06242,SKU370,WH03,2024-01-13,163,40.48,released,purchase_order,,
RCT06278,SKU371,WH05,2024-01-13,201,47.43,released,purchase_order,,
RCT06328,SKU375,WH04,2024-01-13,56,41.7,released,purchase_order,,
RCT06955,SKU102,WH01,2024-01-13,214,51.49,released,purchase_order,,BATCH0076
RCT06956,SKU188,WH02,2024-01-13,475,35.74,released,purchase_order,,BATCH0076
RCT00029,SKU003,WH03,2024-01-14,263,18.49,released,purchase_order,,
RCT00097,SKU007,WH05,2024-01-14,232,46.37,released,purchase_order,,
RCT00104,SKU008,WH01,2024-01-14,200,26.49,released,purchase_order,,
RCT00786,SKU049,WH04,2024-01-14,195,24.91,released,purchase_order,,
RCT00840,SKU052,WH02,2024-01-14,148,31.03,released,purchase_order,,
RCT01248,SKU076,WH05,2024-01-14,261,27.34,released,purchase_order,,
RCT01319,SKU081,WH02,2024-01-14,266,39.89,released,purchase_order,,
RCT01765,SKU104,WH03,2024-01-14,105,27.43,released,purchase_order,,
RCT01890,SKU111,WH02,2024-01-14,65,21.03,released,purchase_order,,
RCT01931,SKU114,WH03,2024-01-14,163,48.11,released,purchase_order,,
RCT01977,SKU117,WH01,2024-01-14,52,23.25,released,purchase_order,,
RCT02048,SKU121,WH03,2024-01-14,270,48.29,released,purchase_order,,
RCT02197,SKU129,WH01,2024-01-14,241,52.99,released,purchase_order,,
RCT02317,SKU136,WH05,2024-01-14,207,64.46,released,purchase_order,,
RCT02444,SKU143,WH03,2024-01-14,217,22.62,released,purchase_order,,
RCT02528,SKU148,WH05,2024-01-14,198,28.33,released,purchase_order,,
RCT02861,SKU168,WH05,2024-01-14,222,42.98,released,purchase_order,,
RCT03182,SKU185,WH04,2024-01-14,118,13.77,released,purchase_order,,
RCT03270,SKU189,WH04,2024-01-14,127,8.76,released,purchase_order,,
RCT03297,SKU191,WH02,2024-01-14,233,20.07,released,purchase_order,,
RCT03351,SKU194,WH05,2024-01-14,97,59.81,released,purchase_order,,
RCT03550,SKU206,WH04,2024-01-14,167,63.71,released,purchase_order,,
RCT03621,SKU211,WH03,2024-01-14,235,8.77,released,purchase_order,,
RCT03894,SKU226,WH05,2024-01-14,245,33.28,released,purchase_order,,
RCT04169,SKU245,WH03,2024-01-14,222,40.19,released,purchase_order,,
RCT04491,SKU266,WH04,2024-01-14,201,32.51,released,purchase_order,,
RCT04538,SKU269,WH02,2024-01-14,100,47.73,released,purchase_order,,
RCT04580,SKU272,WH01,2024-01-14,112,45.76,released,purchase_order,,
RCT04702,SKU278,WH01,2024-01-14,123,42.35,released,purchase_order,,
RCT05204,SKU310,WH01,2024-01-14,161,32.71,released,purchase_order,,
RCT05309,SKU314,WH04,2024-01-14,237,58.93,released,purchase_order,,
RCT05389,SKU320,WH02,2024-01-14,57,10.72,released,purchase_order,,
RCT05553,SKU330,WH05,2024-01-14,111,9.65,released,purchase_order,,
RCT05575,SKU331,WH04,2024-01-14,269,31.6,released,purchase_order,,
RCT06027,SKU357,WH03,2024-01-14,162,18.19,released,purchase_order,,
RCT06043,SKU358,WH01,2024-01-14,220,27.69,released,purchase_order,,
RCT06095,SKU361,WH03,2024-01-14,155,31.59,released,purchase_order,,
RCT06477,SKU385,WH04,2024-01-14,81,32.72,released,purchase_order,,
RCT07017,SKU227,WH02,2024-01-14,474,55.43,released,purchase_order,,BATCH0098
RCT07018,SKU225,WH05,2024-01-14,498,31.52,released,purchase_order,,BATCH0098
RCT00051,SKU004,WH03,2024-01-15,282,38.81,released,purchase_order,,
RCT00253,SKU017,WH03,2024-01-15,75,26.19,released,purchase_order,,
RCT00598,SKU039,WH05,2024-01-15,240,42.55,released,purchase_order,,
RCT00634,SKU041,WH04,2024-01-15,217,19.78,released,purchase_order,,
RCT00799,SKU050,WH05,2024-01-15,61,61.48,released,purchase_order,,
RCT00830,SKU052,WH01,2024-01-15,194,36.72,released,purchase_order,,
RCT00881,SKU055,WH03,2024-01-15,66,45.47,released,purchase_order,,
RCT01515,SKU091,WH01,2024-01-15,277,13.2,released,purchase_order,,
RCT01570,SKU093,WH05,2024-01-15,135,24.94,released,purchase_order,,
RCT01740,SKU103,WH01,2024-01-15,262,30.97,released,purchase_order,,
RCT01879,SKU110,WH05,2024-01-15,138,52.5,released,purchase_order,,
RCT01997,SKU118,WH05,2024-01-15,116,15.74,released,purchase_order,,
RCT02362,SKU139,WH03,2024-01-15,264,21.0,released,purchase_order,,
RCT02383,SKU140,WH05,2024-01-15,275,43.72,released,purchase_order,,
RCT02485,SKU145,WH04,2024-01-15,203,61.81,released,purchase_order,,
RCT02621,SKU155,WH02,2024-01-15,242,20.63,released,purchase_order,,
RCT02845,SKU168,WH01,2024-01-15,137,11.16,released,purchase_order,,
RCT03402,SKU197,WH05,2024-01-15,272,56.44,released,purchase_order,,
RCT03412,SKU198,WH04,2024-01-15,71,39.58,released,purchase_order,,
RCT03594,SKU210,WH01,2024-01-15,129,61.64,released,purchase_order,,
RCT03719,SKU218,WH01,2024-01-15,297,17.54,released,purchase_order,,
RCT03810,SKU222,WH02,2024-01-15,291,17.52,released,purchase_order,,
RCT03837,SKU224,WH01,2024-01-15,223,51.51,released,purchase_order,,
RCT03844,SKU224,WH03,2024-01-15,290,34.65,released,purchase_order,,
RCT04121,SKU242,WH05,2024-01-15,267,45.62,released,purchase_order,,
RCT04191,SKU247,WH02,2024-01-15,83,45.59,released,purchase_order,,
RCT04362,SKU258,WH01,2024-01-15,246,25.93,released,purchase_order,,
RCT04515,SKU267,WH05,2024-01-15,294,31.13,released,purchase_order,,
RCT04655,SKU275,WH05,2024-01-15,255,48.89,released,purchase_order,,
RCT04676,SKU276,WH05,2024-01-15,69,10.94,released,purchase_order,,
RCT04865,SKU286,WH05,2024-01-15,224,34.96,released,purchase_order,,
RCT05122,SKU304,WH05,2024-01-15,256,13.31,released,purchase_order,,
RCT05234,SKU311,WH02,2024-01-15,191,58.44,released,purchase_order,,
RCT05279,SKU313,WH02,2024-01-15,61,16.15,released,purchase_order,,
RCT05397,SKU321,WH02,2024-01-15,236,55.65,released,purchase_order,,
RCT05427,SKU323,WH02,2024-01-15,139,20.12,released,purchase_order,,
RCT05514,SKU328,WH04,2024-01-15,231,50.69,released,purchase_order,,
RCT05561,SKU331,WH01,2024-01-15,168,33.47,released,purchase_order,,
RCT05774,SKU343,WH02,2024-01-15,196,49.08,released,purchase_order,,
RCT06480,SKU385,WH05,2024-01-15,236,14.97,released,purchase_order,,
RCT06614,SKU394,WH04,2024-01-15,117,56.28,released,purchase_order,,
RCT06632,SKU395,WH05,2024-01-15,217,17.86,released,purchase_order,,
RCT06644,SKU396,WH02,2024-01-15,202,13.82,released,purchase_order,,
RCT00136,SKU010,WH02,2024-01-16,261,46.56,released,purchase_order,,
RCT00398,SKU026,WH05,2024-01-16,92,20.98,released,purchase_order,,
RCT00578,SKU038,WH04,2024-01-16,177,33.33,released,purchase_order,,
RCT00638,SKU042,WH02,2024-01-16,230,19.4,released,purchase_order,,
RCT00990,SKU061,WH02,2024-01-16,170,58.49,released,purchase_order,,
RCT01269,SKU077,WH05,2024-01-16,96,33.36,released,purchase_order,,
RCT01331,SKU081,WH04,2024-01-16,295,21.78,released,purchase_order,,
RCT01457,SKU088,WH04,2024-01-16,65,28.25,released,purchase_order,,
RCT01822,SKU108,WH03,2024-01-16,82,14.36,released,purchase_order,,
RCT01823,SKU108,WH03,2024-01-16,213,14.09,released,purchase_order,,
RCT02240,SKU132,WH02,2024-01-16,98,21.05,released,purchase_order,,
RCT02253,SKU133,WH01,2024-01-16,120,48.63,released,purchase_order,,
RCT02477,SKU145,WH03,2024-01-16,179,34.96,released,purchase_order,,
RCT02490,SKU145,WH05,2024-01-16,86,15.61,released,purchase_order,,
RCT02501,SKU146,WH04,2024-01-16,286,15.45,released,purchase_order,,
RCT02806,SKU165,WH03,2024-01-16,170,19.96,released,purchase_order,,
RCT03535,SKU206,WH01,2024-01-16,217,16.48,released,purchase_order,,
RCT03556,SKU207,WH03,2024-01-16,146,27.65,released,purchase_order,,
RCT03948,SKU230,WH05,2024-01-16,209,10.51,released,purchase_order,,
RCT04129,SKU243,WH01,2024-01-16,135,26.1,released,purchase_order,,
RCT04135,SKU243,WH03,2024-01-16,263,48.91,released,purchase_order,,
RCT04463,SKU265,WH01,2024-01-16,115,54.33,released,purchase_order,,
RCT04530,SKU268,WH04,2024-01-16,93,59.39,released,purchase_order,,
RCT04600,SKU273,WH02,2024-01-16,191,35.73,released,purchase_order,,
RCT04697,SKU277,WH05,2024-01-16,86,50.58,released,purchase_order,,
RCT04703,SKU278,WH01,2024-01-16,189,45.72,released,purchase_order,,
RCT05013,SKU297,WH05,2024-01-16,190,20.81,released,purchase_order,,
RCT05192,SKU309,WH03,2024-01-16,178,29.8,released,purchase_order,,
RCT05475,SKU326,WH05,2024-01-16,276,44.93,released,purchase_order,,
RCT05630,SKU335,WH01,2024-01-16,240,21.26,released,purchase_order,,
RCT05915,SKU350,WH05,2024-01-16,83,34.92,released,purchase_order,,
RCT05985,SKU354,WH05,2024-01-16,289,28.26,released,purchase_order,,
RCT06163,SKU365,WH03,2024-01-16,203,36.89,released,purchase_order,,
RCT06174,SKU366,WH01,2024-01-16,197,43.27,released,purchase_order,,
RCT06215,SKU368,WH04,2024-01-16,261,27.43,released,purchase_order,,
RCT06592,SKU392,WH05,2024-01-16,179,58.71,released,purchase_order,,
RCT00175,SKU012,WH03,2024-01-17,218,25.12,released,purchase_order,,
RCT00568,SKU037,WH05,2024-01-17,185,48.08,released,purchase_order,,
RCT00623,SKU041,WH01,2024-01-17,268,23.85,released,purchase_order,,
RCT00626,SKU041,WH03,2024-01-17,97,33.52,released,purchase_order,,
RCT00932,SKU058,WH03,2024-01-17,65,22.85,released,purchase_order,,
RCT01155,SKU071,WH03,2024-01-17,93,40.66,released,purchase_order,,
RCT01305,SKU079,WH05,2024-01-17,91,41.26,released,purchase_order,,
RCT01508,SKU090,WH05,2024-01-17,297,39.62,released,purchase_order,,
RCT01722,SKU102,WH02,2024-01-17,230,62.68,released,purchase_order,,
RCT01780,SKU105,WH02,2024-01-17,185,37.37,released,purchase_order,,
RCT01998,SKU118,WH05,2024-01-17,284,15.59,released,purchase_order,,
RCT02034,SKU120,WH03,2024-01-17,233,23.02,released,purchase_order,,
RCT02363,SKU139,WH03,2024-01-17,131,21.22,released,purchase_order,,
RCT02569,SKU152,WH03,2024-01-17,242,35.01,released,purchase_order,,
RCT02716,SKU160,WH01,2024-01-17,218,34.5,released,purchase_order,,
RCT02855,SKU168,WH04,2024-01-17,131,43.83,released,purchase_order,,
RCT03176,SKU185,WH03,2024-01-17,69,18.91,released,purchase_order,,
RCT03311,SKU192,WH01,2024-01-17,116,60.22,released,purchase_order,,
RCT03490,SKU203,WH03,2024-01-17,196,54.27,released,purchase_order,,
RCT03803,SKU221,WH04,2024-01-17,89,29.74,released,purchase_order,,
RCT03908,SKU227,WH02,2024-01-17,131,37.04,released,purchase_order,,
RCT03977,SKU232,WH03,2024-01-17,84,57.31,released,purchase_order,,
RCT04426,SKU262,WH02,2024-01-17,156,21.01,released,purchase_order,,
RCT04596,SKU273,WH01,2024-01-17,261,31.88,released,purchase_order,,
RCT05024,SKU298,WH02,2024-01-17,242,23.35,released,purchase_order,,
RCT05205,SKU310,WH01,2024-01-17,261,33.6,released,purchase_order,,
RCT05611,SKU333,WH04,2024-01-17,266,18.39,released,purchase_order,,
RCT05673,SKU337,WH02,2024-01-17,58,26.54,released,purchase_order,,
RCT05690,SKU338,WH01,2024-01-17,116,26.09,released,purchase_order,,
RCT05700,SKU338,WH03,2024-01-17,107,24.7,released,purchase_order,,
RCT06317,SKU374,WH04,2024-01-17,195,32.89,released,purchase_order,,
RCT06388,SKU379,WH04,2024-01-17,101,29.65,released,purchase_order,,
RCT00213,SKU015,WH04,2024-01-18,118,28.8,released,purchase_order,,
RCT00244,SKU017,WH02,2024-01-18,98,18.48,released,purchase_order,,
RCT00273,SKU019,WH03,2024-01-18,74,57.94,released,purchase_order,,
RCT00443,SKU029,WH04,2024-01-18,60,48.3,released,purchase_order,,
RCT00616,SKU040,WH03,2024-01-18,270,38.94,released,purchase_order,,
RCT00673,SKU044,WH01,2024-01-18,184,31.94,released,purchase_order,,
RCT00684,SKU044,WH04,2024-01-18,101,49.06,released,purchase_order,,
RCT01109,SKU069,WH01,2024-01-18,63,31.53,released,purchase_order,,
RCT01135,SKU070,WH03,2024-01-18,280,61.64,released,purchase_order,,
RCT01270,SKU077,WH05,2024-01-18,54,33.45,released,purchase_order,,
RCT01399,SKU085,WH05,2024-01-18,143,40.85,released,purchase_order,,
RCT01612,SKU096,WH05,2024-01-18,280,39.36,released,purchase_order,,
RCT02782,SKU164,WH03,2024-01-18,210,21.44,released,purchase_order,,
RCT02888,SKU170,WH02,2024-01-18,204,21.81,released,purchase_order,,
RCT03437,SKU200,WH03,2024-01-18,258,50.88,released,purchase_order,,
RCT03949,SKU230,WH05,2024-01-18,131,11.04,released,purchase_order,,
RCT04730,SKU279,WH02,2024-01-18,132,59.64,released,purchase_order,,
RCT05167,SKU307,WH03,2024-01-18,280,48.34,released,purchase_order,,
RCT05210,SKU310,WH03,2024-01-18,220,46.7,released,purchase_order,,
RCT05296,SKU314,WH02,2024-01-18,168,37.3,released,purchase_order,,
RCT05787,SKU343,WH05,2024-01-18,277,16.32,released,purchase_order,,
RCT05939,SKU352,WH04,2024-01-18,291,53.72,released,purchase_order,,
RCT05965,SKU353,WH05,2024-01-18,146,59.59,released,purchase_order,,
RCT06131,SKU363,WH02,2024-01-18,115,35.67,released,purchase_order,,
RCT06164,SKU365,WH03,2024-01-18,233,37.08,released,purchase_order,,
