po_id,warehouse_id,supplier_id,product_category,order_date,promised_delivery_date,amendment_date,ordered_quantity,unit_price_usd,order_value_usd,incoterms,priority,po_status,quantity_uom
PO-00199,AMER,SUP031,Chemicals,2024-03-02,2024-03-18,2024-03-02,0.604,62290.0,37623.16,DDP,Critical,Closed,MT
PO-00200,AMER,SUP018,Chemicals,2024-03-11,2024-04-01,2024-03-11,0.694,80850.0,56109.9,FOB,Urgent,Open,MT
PO-00201,AMER,SUP049,MRO,2024-01-01,2024-01-22,2024-01-01,922.0,147.71,136188.62,CIF,Standard,Closed,EA
PO-00202,AMER,SUP014,Electronics,2024-01-07,2024-02-03,2024-01-07,139.0,64.79,9005.81,DAP,Standard,Closed,EA
PO-00203,AMER,SUP037,Chemicals,2024-02-24,2024-03-08,2024-02-24,0.981,133110.0,130580.91,CIF,Urgent,Closed,MT
PO-00204,AMER,SUP018,Assemblies,2024-01-22,2024-02-09,2024-01-22,676.0,125.29,84696.04,FOB,Standard,Closed,EA
PO-00205,AMER,SUP037,MRO,2024-01-30,2024-02-16,2024-01-30,521.0,13.01,6778.21,CIF,Urgent,Closed,EA
PO-00206,AMER,SUP025,MRO,2024-03-17,2024-03-31,2024-03-17,948.0,12.38,11736.24,DDP,Standard,Closed,EA
PO-00207,AMER,SUP045,Electronics,2024-01-21,2024-02-12,2024-01-21,892.0,36.31,32388.52,EXW,Urgent,Closed,EA
PO-00208,AMER,SUP025,MRO,2024-03-13,2024-03-23,2024-03-13,75.0,143.98,10798.5,DDP,Standard,Closed,EA
PO-00209,AMER,SUP007,Raw Materials,2024-03-25,2024-04-11,2024-03-25,502.0,70.18,35230.36,DDP,Standard,Closed,EA
PO-00210,AMER,SUP004,Raw Materials,2024-03-17,2024-04-09,2024-03-17,382.0,88.9,33959.8,FOB,Critical,Closed,EA
PO-00211,AMER,SUP050,Packaging,2024-03-02,2024-03-28,2024-03-02,365.0,29.52,10774.8,CIF,Standard,Closed,EA
PO-00212,AMER,SUP004,Raw Materials,2024-02-04,2024-02-10,2024-02-04,991.0,15.74,15598.34,FOB,Urgent,Closed,EA
PO-00213,AMER,SUP003,Packaging,2024-01-08,2024-01-30,2024-01-08,649.0,132.92,86265.08,DDP,Standard,Closed,EA
PO-00214,AMER,SUP043,Raw Materials,2024-02-07,2024-02-22,2024-02-07,379.0,72.81,27594.99,FOB,Urgent,Closed,EA
PO-00215,AMER,SUP046,Chemicals,2024-02-08,2024-02-16,2024-02-08,0.284,127100.0,36096.4,CIF,Standard,Closed,MT
PO-00216,AMER,SUP053,Chemicals,2024-03-21,2024-03-27,2024-03-21,0.777,49610.0,38546.97,CIF,Standard,Closed,MT
PO-00217,AMER,SUP060,MRO,2024-01-11,2024-01-22,2024-01-11,590.0,47.03,27747.7,EXW,Standard,Closed,EA
PO-00218,AMER,SUP056,Electronics,2024-01-15,2024-02-03,2024-01-15,178.0,105.56,18789.68,DDP,Standard,Closed,EA
PO-00219,AMER,SUP004,Assemblies,2024-03-09,2024-03-24,2024-03-09,438.0,17.57,7695.66,CIF,Standard,Closed,EA
PO-00220,AMER,SUP051,Raw Materials,2024-03-11,2024-03-21,2024-03-11,839.0,84.14,70593.46,DDP,Standard,Closed,EA
PO-00221,AMER,SUP044,Assemblies,2024-01-08,2024-01-27,2024-01-08,932.0,76.31,71120.92,EXW,Standard,Closed,EA
PO-00222,AMER,SUP025,Electronics,2024-01-11,2024-01-17,2024-01-11,540.0,74.83,40408.2,DAP,Standard,Closed,EA
PO-00223,AMER,SUP031,MRO,2024-03-29,2024-04-25,2024-03-29,478.0,31.23,14927.94,CIF,Standard,Closed,EA
PO-00224,AMER,SUP022,Chemicals,2024-02-28,2024-03-13,2024-02-28,0.781,111350.0,86964.35,FOB,Standard,Closed,MT
PO-00225,AMER,SUP059,Packaging,2024-01-10,2024-02-05,2024-01-10,209.0,95.86,20034.74,CIF,Standard,Closed,EA
PO-00226,AMER,SUP010,Assemblies,2024-01-27,2024-02-18,2024-01-27,269.0,136.34,36675.46,EXW,Urgent,Closed,EA
PO-00227,AMER,SUP049,MRO,2024-02-02,2024-02-29,2024-02-02,262.0,46.6,12209.2,CIF,Standard,Closed,EA
PO-00228,AMER,SUP001,MRO,2024-03-09,2024-04-05,2024-03-09,991.0,81.38,80647.58,DDP,Urgent,Closed,EA
PO-00229,AMER,SUP023,Packaging,2024-01-30,2024-02-08,2024-01-30,552.0,125.76,69419.52,CIF,Standard,Open,EA
PO-00230,AMER,SUP056,Assemblies,2024-02-10,2024-03-08,2024-02-10,911.0,120.78,110030.58,CIF,Standard,Closed,EA
PO-00231,AMER,SUP011,MRO,2024-01-08,2024-01-25,2024-01-08,530.0,97.32,51579.6,EXW,Urgent,Closed,EA
PO-00232,AMER,SUP032,Electronics,2024-02-08,2024-02-20,2024-02-08,170.0,32.36,5501.2,DAP,Standard,Closed,EA
PO-00233,AMER,SUP060,Assemblies,2024-01-10,2024-02-01,2024-01-10,576.0,8.07,4648.32,CIF,Standard,Closed,EA
PO-00234,AMER,SUP042,Assemblies,2024-03-22,2024-04-02,2024-03-22,111.0,12.97,1439.67,EXW,Standard,Closed,EA
PO-00235,AMER,SUP032,Chemicals,2024-01-10,2024-01-18,2024-01-10,0.626,69480.0,43494.48,EXW,Standard,Closed,MT
PO-00236,AMER,SUP008,Electronics,2024-02-27,2024-03-23,2024-02-27,60.0,30.9,1854.0,DAP,Standard,Closed,EA
PO-00237,AMER,SUP049,Packaging,2024-03-22,2024-03-31,2024-03-22,677.0,110.1,74537.7,EXW,Critical,Closed,EA
PO-00238,AMER,SUP056,Chemicals,2024-02-20,2024-03-02,2024-02-20,0.503,57150.0,28746.45,CIF,Standard,Closed,MT
PO-00239,AMER,SUP022,Electronics,2024-02-13,2024-03-05,2024-02-13,67.0,68.68,4601.56,DDP,Standard,Closed,EA
PO-00240,AMER,SUP014,Assemblies,2024-02-17,2024-03-11,2024-02-17,726.0,19.91,14454.66,EXW,Standard,Closed,EA
PO-00241,AMER,SUP052,Raw Materials,2024-01-17,2024-01-22,2024-01-17,262.0,70.96,18591.52,EXW,Standard,Closed,EA
PO-00242,AMER,SUP027,Electronics,2024-02-21,2024-03-18,2024-02-21,241.0,139.79,33689.39,FOB,Critical,Open,EA
PO-00243,AMER,SUP053,Packaging,2024-02-16,2024-02-21,2024-02-16,775.0,145.68,112902.0,DAP,Critical,Closed,EA
PO-00244,AMER,SUP005,Assemblies,2024-03-12,2024-03-18,2024-03-12,858.0,94.01,80660.58,DDP,Standard,Closed,EA
PO-00245,AMER,SUP040,Chemicals,2024-02-15,2024-02-23,2024-02-15,0.753,15880.0,11957.64,DDP,Urgent,Closed,MT
PO-00246,AMER,SUP033,Raw Materials,2024-03-06,2024-03-22,2024-03-06,346.0,145.57,50367.22,DDP,Standard,Closed,EA
PO-00247,AMER,SUP044,Electronics,2024-02-04,2024-02-14,2024-02-04,491.0,141.67,69559.97,DDP,Standard,Closed,EA
PO-00248,AMER,SUP012,Electronics,2024-02-29,2024-03-13,2024-02-29,859.0,40.05,34402.95,DDP,Critical,Closed,EA
PO-00249,AMER,SUP039,MRO,2024-01-09,2024-01-29,2024-01-09,988.0,26.84,26517.92,FOB,Standard,Closed,EA
PO-00250,AMER,SUP025,Raw Materials,2024-01-29,2024-02-04,2024-01-29,502.0,114.3,57378.6,CIF,Standard,Closed,EA
PO-00251,AMER,SUP020,Chemicals,2024-03-07,2024-03-23,2024-03-07,0.851,69730.0,59340.23,DAP,Standard,Closed,MT
PO-00252,AMER,SUP042,Packaging,2024-02-02,2024-02-27,2024-02-02,515.0,25.54,13153.1,FOB,Standard,Closed,EA
PO-00253,AMER,SUP028,Chemicals,2024-02-19,2024-03-01,2024-02-19,0.182,68960.0,12550.72,EXW,Standard,Closed,MT
PO-00254,AMER,SUP042,Packaging,2024-02-08,2024-02-13,2024-02-08,634.0,59.19,37526.46,DDP,Standard,Closed,EA
PO-00255,AMER,SUP021,Chemicals,2024-02-11,2024-02-21,2024-02-11,0.484,62140.0,30075.76,DAP,Standard,Closed,MT
PO-00256,AMER,SUP009,Chemicals,2024-01-19,2024-02-06,2024-01-19,0.07,79690.0,5578.3,CIF,Standard,Closed,MT
PO-00257,AMER,SUP051,Assemblies,2024-01-09,2024-02-01,2024-01-09,946.0,8.23,7785.58,DDP,Urgent,Closed,EA
PO-00258,AMER,SUP031,Assemblies,2024-03-11,2024-04-03,2024-03-11,651.0,139.73,90964.23,DAP,Standard,Closed,EA
PO-00259,AMER,SUP033,Raw Materials,2024-03-28,2024-04-14,2024-03-28,189.0,53.76,10160.64,DAP,Standard,Closed,EA
PO-00260,AMER,SUP031,Raw Materials,2024-01-10,2024-02-03,2024-01-10,358.0,74.57,26696.06,DAP,Standard,Closed,EA
PO-00261,AMER,SUP044,Chemicals,2024-01-19,2024-01-25,2024-01-19,0.949,43540.0,41319.46,EXW,Standard,Closed,MT
PO-00262,AMER,SUP044,Assemblies,2024-01-01,2024-01-27,2024-01-01,527.0,145.81,76841.87,CIF,Standard,Closed,EA
PO-00263,AMER,SUP008,Assemblies,2024-01-15,2024-01-30,2024-01-15,315.0,129.04,40647.6,CIF,Standard,Open,EA
PO-00264,AMER,SUP043,MRO,2024-01-21,2024-01-30,2024-01-21,336.0,9.51,3195.36,CIF,Standard,Closed,EA
PO-00265,AMER,SUP031,Electronics,2024-02-12,2024-02-21,2024-02-12,691.0,43.2,29851.2,CIF,Standard,Closed,EA
PO-00266,AMER,SUP040,Raw Materials,2024-02-11,2024-02-26,2024-02-11,393.0,128.63,50551.59,EXW,Standard,Closed,EA
PO-00267,AMER,SUP045,Electronics,2024-02-09,2024-02-21,2024-02-09,87.0,76.72,6674.64,FOB,Standard,Closed,EA
PO-00268,AMER,SUP018,Packaging,2024-02-01,2024-02-09,2024-02-01,817.0,140.85,115074.45,DDP,Urgent,Closed,EA
PO-00269,AMER,SUP030,Raw Materials,2024-03-03,2024-03-30,2024-03-03,374.0,28.61,10700.14,EXW,Standard,Closed,EA
PO-00270,AMER,SUP021,Electronics,2024-02-10,2024-02-29,2024-02-10,63.0,139.51,8789.13,CIF,Standard,Closed,EA
PO-00271,AMER,SUP021,MRO,2024-03-10,2024-03-20,2024-03-10,310.0,9.76,3025.6,CIF,Standard,Closed,EA
PO-00272,AMER,SUP059,Packaging,2024-02-08,2024-02-21,2024-02-08,372.0,52.55,19548.6,FOB,Standard,Closed,EA
PO-00273,AMER,SUP036,Raw Materials,2024-01-27,2024-02-18,2024-01-27,992.0,139.64,138522.88,EXW,Standard,Closed,EA
PO-00274,AMER,SUP005,MRO,2024-01-04,2024-01-26,2024-01-04,777.0,127.42,99005.34,DAP,Standard,Closed,EA
PO-00275,AMER,SUP046,MRO,2024-03-05,2024-03-28,2024-03-05,343.0,139.74,47930.82,FOB,Critical,Closed,EA
PO-00276,AMER,SUP017,Chemicals,2024-01-04,2024-01-11,2024-01-04,0.674,9960.0,6713.04,DDP,Urgent,Closed,MT
PO-00277,AMER,SUP021,Assemblies,2024-02-17,2024-03-12,2024-02-17,143.0,45.01,6436.43,EXW,Standard,Closed,EA
PO-00278,AMER,SUP059,Raw Materials,2024-02-12,2024-02-23,2024-02-12,423.0,66.64,28188.72,DAP,Standard,Closed,EA
PO-00279,AMER,SUP046,Raw Materials,2024-03-24,2024-04-07,2024-03-24,361.0,77.86,28107.46,EXW,Standard,Closed,EA
PO-00280,AMER,SUP047,Electronics,2024-01-05,2024-01-13,2024-01-05,384.0,87.04,33423.36,EXW,Urgent,Closed,EA
PO-00281,AMER,SUP001,Electronics,2024-03-01,2024-03-28,2024-03-01,796.0,145.3,115658.8,DAP,Standard,Closed,EA
PO-00282,AMER,SUP014,Packaging,2024-02-20,2024-02-28,2024-02-20,828.0,89.7,74271.6,CIF,Critical,Closed,EA
PO-00283,AMER,SUP023,MRO,2024-02-02,2024-02-19,2024-02-02,735.0,13.53,9944.55,EXW,Urgent,Closed,EA
PO-00284,AMER,SUP018,MRO,2024-02-16,2024-03-03,2024-02-16,295.0,101.12,29830.4,FOB,Critical,Closed,EA
PO-00285,AMER,SUP016,MRO,2024-01-24,2024-02-02,2024-01-24,357.0,90.21,32204.97,DDP,Standard,Closed,EA
PO-00286,AMER,SUP044,Packaging,2024-03-05,2024-03-12,2024-03-05,1000.0,71.03,71030.0,DAP,Standard,Closed,EA
PO-00287,AMER,SUP054,Electronics,2024-03-24,2024-03-31,2024-03-24,158.0,139.8,22088.4,DAP,Standard,Closed,EA
PO-00288,AMER,SUP045,Electronics,2024-03-03,2024-03-18,2024-03-03,445.0,32.56,14489.2,DAP,Standard,Closed,EA
PO-00289,AMER,SUP036,Raw Materials,2024-02-25,2024-03-02,2024-02-25,86.0,99.79,8581.94,CIF,Standard,Closed,EA
PO-00290,AMER,SUP054,MRO,2024-03-13,2024-04-08,2024-03-13,761.0,132.06,100497.66,FOB,Standard,Closed,EA
PO-00291,AMER,SUP029,MRO,2024-03-20,2024-04-06,2024-03-20,332.0,13.79,4578.28,CIF,Standard,Closed,EA
PO-00292,AMER,SUP042,Packaging,2024-01-18,2024-01-27,2024-01-18,299.0,95.91,28677.09,CIF,Standard,Closed,EA
PO-00293,AMER,SUP002,Packaging,2024-03-31,2024-04-22,2024-03-31,410.0,90.19,36977.9,DAP,Standard,Closed,EA
PO-00294,AMER,SUP022,Assemblies,2024-03-23,2024-04-15,2024-03-23,105.0,67.22,7058.1,DDP,Critical,Closed,EA
PO-00295,AMER,SUP027,Chemicals,2024-01-02,2024-01-09,2024-01-02,0.584,23350.0,13636.4,DDP,Standard,Closed,MT
PO-00296,AMER,SUP036,MRO,2024-03-16,2024-04-09,2024-03-16,648.0,93.8,60782.4,DDP,Urgent,Closed,EA
PO-00297,AMER,SUP006,Raw Materials,2024-01-05,2024-01-10,2024-01-05,578.0,36.36,21016.08,DAP,Standard,Closed,EA
PO-00298,AMER,SUP054,Packaging,2024-01-02,2024-01-11,2024-01-02,372.0,107.05,39822.6,CIF,Standard,Closed,EA
PO-00299,AMER,SUP005,Packaging,2024-03-05,2024-03-27,2024-03-05,240.0,47.39,11373.6,DAP,Urgent,Closed,EA
PO-00300,AMER,SUP037,Raw Materials,2024-01-20,2024-02-01,2024-01-20,334.0,10.73,3583.82,DDP,Standard,Closed,EA
PO-00301,AMER,SUP060,Packaging,2024-03-27,2024-04-17,2024-03-27,952.0,114.69,109184.88,EXW,Standard,Closed,EA
PO-00302,AMER,SUP048,Packaging,2024-01-09,2024-01-21,2024-01-09,546.0,67.52,36865.92,EXW,Urgent,Open,EA
PO-00303,AMER,SUP024,Chemicals,2024-03-16,2024-03-22,2024-03-16,0.415,31200.0,12948.0,CIF,Standard,Closed,MT
PO-00304,AMER,SUP050,Assemblies,2024-01-10,2024-02-01,2024-01-10,521.0,138.29,72049.09,FOB,Standard,Closed,EA
PO-00305,AMER,SUP018,Packaging,2024-03-08,2024-03-14,2024-03-08,299.0,147.97,44243.03,CIF,Standard,Closed,EA
PO-00306,AMER,SUP050,Packaging,2024-02-08,2024-02-24,2024-02-08,601.0,59.63,35837.63,DAP,Standard,Closed,EA
PO-00307,AMER,SUP013,Electronics,2024-01-09,2024-01-29,2024-01-09,875.0,58.59,51266.25,EXW,Standard,Closed,EA
PO-00308,AMER,SUP032,Raw Materials,2024-03-04,2024-03-10,2024-03-04,742.0,46.77,34703.34,DDP,Standard,Closed,EA
PO-00309,AMER,SUP005,Assemblies,2024-03-05,2024-03-29,2024-03-05,134.0,8.44,1130.96,FOB,Urgent,Closed,EA
PO-00310,AMER,SUP047,Assemblies,2024-02-12,2024-02-29,2024-02-12,455.0,120.35,54759.25,EXW,Standard,Open,EA
PO-00311,AMER,SUP035,Packaging,2024-02-06,2024-02-14,2024-02-06,839.0,12.5,10487.5,EXW,Urgent,Closed,EA
PO-00312,AMER,SUP046,Raw Materials,2024-03-24,2024-04-13,2024-03-24,300.0,65.69,19707.0,CIF,Standard,Closed,EA
PO-00313,AMER,SUP042,Assemblies,2024-02-08,2024-02-20,2024-02-08,340.0,41.37,14065.8,CIF,Standard,Closed,EA
PO-00314,AMER,SUP035,Assemblies,2024-01-20,2024-02-07,2024-01-20,177.0,105.61,18692.97,DAP,Standard,Closed,EA
PO-00315,AMER,SUP007,Packaging,2024-02-21,2024-02-26,2024-02-21,94.0,115.53,10859.82,DAP,Standard,Closed,EA
PO-00316,AMER,SUP051,Assemblies,2024-01-10,2024-01-16,2024-01-10,613.0,114.63,70268.19,CIF,Standard,Closed,EA
PO-00317,AMER,SUP059,Electronics,2024-01-18,2024-02-14,2024-01-18,294.0,32.48,9549.12,FOB,Standard,Closed,EA
PO-00318,AMER,SUP042,MRO,2024-01-21,2024-02-13,2024-01-21,766.0,134.42,102965.72,DAP,Standard,Closed,EA
PO-00319,AMER,SUP053,Electronics,2024-03-08,2024-03-19,2024-03-08,363.0,140.13,50867.19,DDP,Critical,Closed,EA
PO-00320,AMER,SUP056,MRO,2024-01-18,2024-02-04,2024-01-18,513.0,20.56,10547.28,CIF,Standard,Closed,EA
PO-00321,AMER,SUP046,Chemicals,2024-03-18,2024-04-13,2024-03-18,0.167,33710.0,5629.57,DDP,Standard,Closed,MT
PO-00322,AMER,SUP007,Assemblies,2024-03-25,2024-04-15,2024-03-25,115.0,105.32,12111.8,DDP,Urgent,Closed,EA
PO-00323,AMER,SUP053,Assemblies,2024-03-22,2024-04-12,2024-03-22,607.0,51.76,31418.32,DDP,Critical,Closed,EA
PO-00324,AMER,SUP025,MRO,2024-01-18,2024-02-07,2024-01-18,465.0,114.64,53307.6,DAP,Standard,Closed,EA
PO-00325,AMER,SUP021,Raw Materials,2024-03-03,2024-03-20,2024-03-03,507.0,87.88,44555.16,FOB,Standard,Closed,EA
PO-00326,AMER,SUP021,Packaging,2024-03-09,2024-03-27,2024-03-09,675.0,109.43,73865.25,DDP,Urgent,Closed,EA
PO-00327,AMER,SUP002,Raw Materials,2024-03-27,2024-04-13,2024-03-27,626.0,19.67,12313.42,CIF,Standard,Closed,EA
PO-00328,AMER,SUP020,Packaging,2024-02-20,2024-03-11,2024-02-20,135.0,90.88,12268.8,CIF,Urgent,Closed,EA
PO-00329,AMER,SUP058,Chemicals,2024-02-04,2024-02-22,2024-02-04,0.612,54100.0,33109.2,EXW,Urgent,Closed,MT
PO-00330,AMER,SUP016,Chemicals,2024-02-03,2024-02-19,2024-02-03,0.4,12310.0,4924.0,FOB,Standard,Closed,MT
PO-00331,AMER,SUP023,Assemblies,2024-03-24,2024-04-19,2024-03-24,530.0,39.05,20696.5,FOB,Standard,Closed,EA
PO-00332,AMER,SUP051,Electronics,2024-03-18,2024-03-31,2024-03-18,784.0,121.39,95169.76,FOB,Standard,Open,EA
PO-00333,AMER,SUP012,Assemblies,2024-01-18,2024-02-01,2024-01-18,98.0,138.88,13610.24,DAP,Standard,Closed,EA
PO-00334,AMER,SUP045,Packaging,2024-02-28,2024-03-08,2024-02-28,829.0,77.3,64081.7,FOB,Standard,Open,EA
PO-00335,AMER,SUP043,Electronics,2024-02-15,2024-03-10,2024-02-15,313.0,12.73,3984.49,DAP,Critical,Closed,EA
PO-00336,AMER,SUP053,Assemblies,2024-03-12,2024-03-31,2024-03-12,489.0,65.87,32210.43,FOB,Standard,Closed,EA
PO-00337,AMER,SUP022,Assemblies,2024-01-29,2024-02-22,2024-01-29,188.0,37.87,7119.56,EXW,Standard,Closed,EA
PO-00338,AMER,SUP049,Packaging,2024-02-06,2024-02-23,2024-02-06,400.0,95.79,38316.0,DAP,Standard,Closed,EA
PO-00339,AMER,SUP057,Electronics,2024-01-05,2024-01-30,2024-01-05,838.0,96.54,80900.52,DDP,Standard,Closed,EA
PO-00340,AMER,SUP003,Packaging,2024-02-17,2024-02-22,2024-02-17,961.0,89.91,86403.51,DDP,Standard,Closed,EA
PO-00341,AMER,SUP019,Electronics,2024-03-14,2024-03-30,2024-03-14,532.0,68.36,36367.52,CIF,Standard,Closed,EA
PO-00342,AMER,SUP003,Electronics,2024-03-21,2024-04-03,2024-03-21,972.0,30.07,29228.04,CIF,Standard,Closed,EA
PO-00343,AMER,SUP007,Packaging,2024-01-23,2024-02-08,2024-01-23,662.0,142.75,94500.5,CIF,Standard,Closed,EA
PO-00344,AMER,SUP016,Chemicals,2024-01-22,2024-02-02,2024-01-22,0.49,9490.0,4650.1,DDP,Standard,Closed,MT
PO-00345,AMER,SUP041,MRO,2024-01-23,2024-02-08,2024-01-23,624.0,62.43,38956.32,FOB,Standard,Closed,EA
PO-00346,AMER,SUP023,Electronics,2024-01-08,2024-02-04,2024-01-08,65.0,85.85,5580.25,DDP,Urgent,Closed,EA
PO-00347,AMER,SUP016,Assemblies,2024-01-15,2024-02-03,2024-01-15,712.0,129.55,92239.6,FOB,Critical,Closed,EA
PO-00348,AMER,SUP022,MRO,2024-01-27,2024-02-20,2024-01-27,122.0,33.22,4052.84,FOB,Standard,Closed,EA
PO-00349,AMER,SUP013,Assemblies,2024-01-19,2024-01-27,2024-01-19,478.0,63.34,30276.52,DDP,Urgent,Closed,EA
PO-00350,AMER,SUP050,MRO,2024-03-19,2024-03-26,2024-03-19,330.0,137.43,45351.9,FOB,Standard,Closed,EA
PO-00351,AMER,SUP027,Electronics,2024-02-21,2024-03-18,2024-02-21,441.0,101.77,44880.57,EXW,Urgent,Closed,EA
PO-00352,AMER,SUP028,Chemicals,2024-01-10,2024-01-18,2024-01-10,0.634,38720.0,24548.48,DDP,Standard,Closed,MT
PO-00353,AMER,SUP032,Raw Materials,2024-03-24,2024-04-16,2024-03-24,518.0,117.07,60642.26,CIF,Standard,Closed,EA
PO-00354,AMER,SUP034,MRO,2024-02-04,2024-02-28,2024-02-04,832.0,135.81,112993.92,DAP,Critical,Closed,EA
PO-00355,AMER,SUP055,Chemicals,2024-02-23,2024-03-20,2024-02-23,0.593,66260.0,39292.18,EXW,Standard,Closed,MT
PO-00356,AMER,SUP060,Chemicals,2024-03-01,2024-03-11,2024-03-01,0.128,77000.0,9856.0,DAP,Standard,Closed,MT
PO-00357,AMER,SUP015,Packaging,2024-01-17,2024-01-31,2024-01-17,491.0,35.35,17356.85,DAP,Standard,Closed,EA
PO-00358,AMER,SUP060,Packaging,2024-03-16,2024-04-07,2024-03-16,596.0,130.12,77551.52,CIF,Urgent,Closed,EA
PO-00359,AMER,SUP001,Raw Materials,2024-03-24,2024-04-16,2024-03-24,682.0,127.72,87105.04,DAP,Standard,Closed,EA
PO-00360,AMER,SUP005,Packaging,2024-02-05,2024-02-27,2024-02-05,480.0,139.41,66916.8,CIF,Standard,Closed,EA
PO-00361,AMER,SUP019,Assemblies,2024-03-10,2024-03-20,2024-03-10,849.0,62.5,53062.5,CIF,Standard,Closed,EA
PO-00362,AMER,SUP024,Chemicals,2024-02-21,2024-03-15,2024-02-21,0.901,15170.0,13668.17,EXW,Standard,Closed,MT
PO-00363,AMER,SUP018,Packaging,2024-02-21,2024-03-07,2024-02-21,429.0,73.42,31497.18,EXW,Standard,Closed,EA
PO-00364,AMER,SUP042,Electronics,2024-03-12,2024-04-04,2024-03-12,759.0,54.5,41365.5,DAP,Urgent,Closed,EA
PO-00365,AMER,SUP040,MRO,2024-01-08,2024-01-26,2024-01-08,321.0,112.18,36009.78,CIF,Standard,Closed,EA
PO-00366,AMER,SUP010,Raw Materials,2024-02-14,2024-03-01,2024-02-14,952.0,60.29,57396.08,DAP,Critical,Closed,EA
PO-00367,AMER,SUP049,Assemblies,2024-01-17,2024-01-25,2024-01-17,829.0,9.66,8008.14,CIF,Urgent,Closed,EA
PO-00368,AMER,SUP002,Electronics,2024-03-02,2024-03-19,2024-03-02,418.0,122.78,51322.04,DDP,Standard,Closed,EA
PO-00369,AMER,SUP022,Chemicals,2024-01-29,2024-02-08,2024-01-29,0.212,98210.0,20820.52,DAP,Standard,Closed,MT
PO-00370,AMER,SUP002,Packaging,2024-03-16,2024-03-24,2024-03-16,868.0,37.83,32836.44,EXW,Critical,Closed,EA
PO-00371,AMER,SUP032,Packaging,2024-02-08,2024-02-25,2024-02-08,537.0,122.08,65556.96,CIF,Standard,Closed,EA
PO-00372,AMER,SUP051,Raw Materials,2024-01-24,2024-02-15,2024-01-24,796.0,24.82,19756.72,CIF,Urgent,Closed,EA
PO-00373,AMER,SUP012,Electronics,2024-03-05,2024-03-16,2024-03-05,577.0,53.44,30834.88,CIF,Standard,Closed,EA
PO-00374,AMER,SUP016,Assemblies,2024-01-06,2024-01-23,2024-01-06,722.0,88.42,63839.24,FOB,Urgent,Closed,EA
PO-00375,AMER,SUP052,Packaging,2024-01-20,2024-02-11,2024-01-20,392.0,118.5,46452.0,CIF,Standard,Closed,EA
PO-00376,AMER,SUP057,Electronics,2024-03-31,2024-04-05,2024-03-31,264.0,109.98,29034.72,DAP,Standard,Closed,EA
PO-00377,AMER,SUP055,Electronics,2024-02-06,2024-02-29,2024-02-06,877.0,106.27,93198.79,DDP,Standard,Closed,EA
PO-00378,AMER,SUP037,Raw Materials,2024-03-09,2024-04-04,2024-03-09,145.0,50.79,7364.55,FOB,Critical,Closed,EA
PO-00379,AMER,SUP004,Packaging,2024-01-09,2024-01-29,2024-01-09,849.0,148.7,126246.3,FOB,Urgent,Closed,EA
PO-00380,AMER,SUP014,Electronics,2024-01-15,2024-01-21,2024-01-15,767.0,56.44,43289.48,DDP,Standard,Closed,EA
PO-00381,AMER,SUP029,Raw Materials,2024-02-18,2024-02-26,2024-02-18,161.0,19.98,3216.78,DDP,Standard,Closed,EA
PO-00382,AMER,SUP015,Electronics,2024-03-10,2024-03-30,2024-03-10,703.0,83.18,58475.54,DAP,Standard,Closed,EA
PO-00383,AMER,SUP028,Chemicals,2024-03-05,2024-03-11,2024-03-05,0.753,148320.0,111684.96,DAP,Standard,Closed,MT
PO-00384,AMER,SUP033,MRO,2024-03-18,2024-03-31,2024-03-18,696.0,116.71,81230.16,DAP,Standard,Closed,EA
PO-00385,AMER,SUP037,Electronics,2024-02-11,2024-02-29,2024-02-11,163.0,40.49,6599.87,CIF,Urgent,Closed,EA
PO-00386,AMER,SUP002,Packaging,2024-03-23,2024-03-31,2024-03-23,92.0,131.62,12109.04,DDP,Standard,Closed,EA
PO-00387,AMER,SUP032,Packaging,2024-02-13,2024-03-01,2024-02-13,318.0,91.53,29106.54,EXW,Critical,Closed,EA
PO-00388,AMER,SUP037,Assemblies,2024-03-02,2024-03-22,2024-03-02,101.0,143.6,14503.6,DAP,Urgent,Closed,EA
PO-00389,AMER,SUP050,Raw Materials,2024-01-23,2024-02-02,2024-01-23,822.0,111.77,91874.94,CIF,Standard,Closed,EA
PO-00390,AMER,SUP046,Assemblies,2024-01-19,2024-02-12,2024-01-19,700.0,98.26,68782.0,DDP,Standard,Closed,EA
PO-00391,AMER,SUP012,Electronics,2024-02-25,2024-03-02,2024-02-25,798.0,67.78,54088.44,EXW,Standard,Closed,EA
PO-00392,AMER,SUP054,Raw Materials,2024-02-03,2024-02-21,2024-02-03,271.0,14.31,3878.01,DDP,Standard,Closed,EA
PO-00393,AMER,SUP019,Electronics,2024-01-26,2024-02-09,2024-01-26,825.0,51.52,42504.0,DDP,Critical,Closed,EA
PO-00394,AMER,SUP012,Assemblies,2024-03-28,2024-04-11,2024-03-28,761.0,71.4,54335.4,EXW,Standard,Closed,EA
PO-00395,AMER,SUP025,Assemblies,2024-02-17,2024-02-24,2024-02-17,444.0,22.96,10194.24,EXW,Standard,Closed,EA
PO-00396,AMER,SUP046,Raw Materials,2024-01-21,2024-01-26,2024-01-21,641.0,71.37,45748.17,FOB,Standard,Closed,EA
PO-00397,AMER,SUP008,Packaging,2024-03-21,2024-03-30,2024-03-21,311.0,63.19,19652.09,EXW,Standard,Closed,EA
