zone_assignment_id,worker_id,zone_id,start_datetime,end_datetime,reason
ZA01282,W044,Z01,2024-06-12 00:11:16,2024-06-12 02:12:51,overflow
ZA01283,W034,Z05,2024-06-12 00:54:48,2024-06-12 02:16:21,coverage
ZA01284,W078,Z05,2024-06-11 07:58:16,2024-06-11 10:14:11,overflow
ZA01285,W017,Z10,2024-06-11 08:25:57,2024-06-11 09:12:48,absence_cover
ZA01286,W104,Z03,2024-06-11 17:20:30,2024-06-11 18:47:57,training
ZA01287,W076,Z11,2024-06-12 00:50:59,2024-06-12 02:11:56,training
ZA01288,W003,Z09,2024-06-12 16:03:03,2024-06-12 17:39:04,equipment_failure
ZA01289,W109,Z03,2024-06-12 14:28:33,2024-06-12 15:54:54,equipment_failure
ZA01290,W069,Z02,2024-06-12 07:18:44,2024-06-12 09:06:35,absence_cover
ZA01291,W043,Z10,2024-06-13 01:29:04,2024-06-13 03:35:54,absence_cover
ZA01292,W099,Z10,2024-06-12 09:18:09,2024-06-12 10:54:52,coverage
ZA01293,W021,Z09,2024-06-12 22:28:59,2024-06-12 23:39:42,equipment_failure
ZA01294,W147,Z05,2024-06-13 00:02:39,2024-06-13 01:25:23,training
ZA01295,W139,Z02,2024-06-13 00:00:13,2024-06-13 02:16:44,overflow
ZA01296,W045,Z05,2024-06-13 22:32:29,2024-06-13 23:39:41,coverage
ZA01297,W011,Z08,2024-06-13 17:30:14,2024-06-13 19:18:39,absence_cover
ZA01298,W085,Z06,2024-06-13 07:24:09,2024-06-13 08:30:22,coverage
ZA01299,W001,Z09,2024-06-13 07:46:58,2024-06-13 09:56:54,coverage
ZA01300,W039,Z04,2024-06-13 09:28:13,2024-06-13 10:40:54,overflow
ZA01301,W008,Z11,2024-06-13 08:59:24,2024-06-13 09:48:28,absence_cover
ZA01302,W146,Z11,2024-06-14 00:47:27,2024-06-14 03:00:55,training
ZA01303,W072,Z04,2024-06-14 23:12:24,2024-06-15 01:11:32,equipment_failure
ZA01304,W111,Z04,2024-06-14 17:33:07,2024-06-14 19:27:51,overflow
ZA01305,W080,Z04,2024-06-14 08:19:01,2024-06-14 09:12:42,coverage
ZA01306,W035,Z11,2024-06-14 15:01:02,2024-06-14 16:14:36,absence_cover
ZA01307,W084,Z10,2024-06-14 15:06:33,2024-06-14 16:01:15,absence_cover
ZA01308,W036,Z11,2024-06-14 17:18:59,2024-06-14 18:24:34,equipment_failure
ZA01309,W127,Z04,2024-06-14 09:13:13,2024-06-14 11:36:38,absence_cover
ZA01310,W110,Z05,2024-06-14 07:41:56,2024-06-14 08:56:35,absence_cover
ZA01311,W066,Z11,2024-06-15 09:03:20,2024-06-15 11:31:06,absence_cover
ZA01312,W057,Z10,2024-06-15 14:52:37,2024-06-15 16:13:05,coverage
ZA01313,W111,Z04,2024-06-15 16:47:45,2024-06-15 17:33:18,training
ZA01314,W029,Z01,2024-06-15 07:29:42,2024-06-15 08:27:37,absence_cover
ZA01315,W023,Z11,2024-06-15 17:02:28,2024-06-15 18:14:38,overflow
ZA01316,W102,Z03,2024-06-15 16:19:04,2024-06-15 18:04:24,overflow
ZA01317,W084,Z04,2024-06-15 17:27:45,2024-06-15 18:20:58,absence_cover
ZA01318,W070,Z05,2024-06-15 07:46:56,2024-06-15 10:05:53,training
ZA01319,W056,Z08,2024-06-16 16:14:59,2024-06-16 18:40:52,overflow
ZA01320,W063,Z11,2024-06-16 23:03:03,2024-06-17 00:38:27,absence_cover
ZA01321,W080,Z11,2024-06-16 17:01:28,2024-06-16 18:33:24,training
ZA01322,W027,Z08,2024-06-16 15:01:23,2024-06-16 15:57:57,training
ZA01323,W061,Z02,2024-06-16 17:03:23,2024-06-16 18:03:18,coverage
ZA01324,W120,Z07,2024-06-16 06:40:45,2024-06-16 08:06:22,equipment_failure
ZA01325,W124,Z05,2024-06-17 01:25:29,2024-06-17 03:11:12,absence_cover
ZA01326,W058,Z08,2024-06-16 07:34:58,2024-06-16 09:56:22,training
ZA01327,W124,Z07,2024-06-17 23:13:06,2024-06-18 00:00:47,equipment_failure
ZA01328,W070,Z01,2024-06-17 07:33:07,2024-06-17 09:24:17,coverage
ZA01329,W081,Z09,2024-06-17 09:19:34,2024-06-17 11:10:00,absence_cover
ZA01330,W044,Z02,2024-06-18 00:21:53,2024-06-18 02:22:33,equipment_failure
ZA01331,W130,Z07,2024-06-17 07:12:01,2024-06-17 09:30:16,overflow
ZA01332,W120,Z07,2024-06-17 16:17:40,2024-06-17 17:58:26,overflow
ZA01333,W142,Z09,2024-06-17 08:29:05,2024-06-17 09:24:13,absence_cover
ZA01334,W139,Z06,2024-06-18 00:33:40,2024-06-18 01:31:11,absence_cover
ZA01335,W101,Z06,2024-06-18 08:01:02,2024-06-18 10:12:25,equipment_failure
ZA01336,W019,Z10,2024-06-18 22:53:32,2024-06-19 00:20:46,overflow
ZA01337,W039,Z11,2024-06-18 08:22:14,2024-06-18 10:15:14,training
ZA01338,W061,Z06,2024-06-18 15:03:15,2024-06-18 16:23:12,coverage
ZA01339,W023,Z01,2024-06-18 14:27:18,2024-06-18 16:35:54,coverage
ZA01340,W058,Z12,2024-06-18 08:59:40,2024-06-18 10:40:40,training
ZA01341,W132,Z01,2024-06-18 17:37:46,2024-06-18 18:34:21,coverage
ZA01342,W143,Z04,2024-06-18 08:20:09,2024-06-18 09:26:14,training
ZA01343,W044,Z09,2024-06-18 23:32:56,2024-06-19 00:22:36,coverage
ZA01344,W017,Z08,2024-06-19 06:50:59,2024-06-19 08:14:20,overflow
ZA01345,W011,Z03,2024-06-19 08:05:50,2024-06-19 09:41:53,absence_cover
ZA01346,W117,Z03,2024-06-19 17:27:27,2024-06-19 19:36:24,absence_cover
ZA01347,W012,Z02,2024-06-19 06:42:06,2024-06-19 07:29:58,absence_cover
ZA01348,W005,Z05,2024-06-20 01:18:43,2024-06-20 02:59:07,coverage
ZA01349,W018,Z06,2024-06-19 17:42:44,2024-06-19 18:31:46,overflow
ZA01350,W049,Z01,2024-06-19 09:22:17,2024-06-19 11:17:35,training
ZA01351,W078,Z11,2024-06-19 08:05:58,2024-06-19 09:19:09,absence_cover
ZA01352,W090,Z04,2024-06-21 00:12:08,2024-06-21 02:10:26,training
ZA01353,W107,Z12,2024-06-20 15:14:02,2024-06-20 17:26:06,coverage
ZA01354,W150,Z02,2024-06-20 09:13:19,2024-06-20 11:05:29,coverage
ZA01355,W112,Z04,2024-06-20 08:11:22,2024-06-20 10:31:27,training
ZA01356,W035,Z02,2024-06-20 15:27:48,2024-06-20 17:18:01,overflow
ZA01357,W094,Z11,2024-06-20 07:53:26,2024-06-20 09:11:19,overflow
ZA01358,W066,Z10,2024-06-20 09:27:50,2024-06-20 10:39:34,training
ZA01359,W015,Z01,2024-06-20 08:25:31,2024-06-20 09:39:40,coverage
ZA01360,W077,Z06,2024-06-22 00:24:49,2024-06-22 02:29:34,coverage
ZA01361,W046,Z07,2024-06-21 07:48:15,2024-06-21 09:18:51,overflow
ZA01362,W094,Z09,2024-06-21 08:00:55,2024-06-21 09:42:10,coverage
ZA01363,W145,Z04,2024-06-21 15:53:03,2024-06-21 16:54:48,training
ZA01364,W005,Z02,2024-06-22 00:28:49,2024-06-22 02:33:37,coverage
ZA01365,W042,Z02,2024-06-21 16:44:59,2024-06-21 18:39:28,absence_cover
ZA01366,W009,Z06,2024-06-21 07:44:18,2024-06-21 09:25:16,absence_cover
ZA01367,W115,Z04,2024-06-21 16:57:59,2024-06-21 17:57:34,training
ZA01368,W026,Z03,2024-06-22 00:04:49,2024-06-22 01:38:49,overflow
ZA01369,W039,Z02,2024-06-22 08:23:11,2024-06-22 10:23:57,equipment_failure
ZA01370,W021,Z11,2024-06-22 07:11:56,2024-06-22 08:16:22,coverage
ZA01371,W147,Z11,2024-06-22 22:49:01,2024-06-23 00:41:01,overflow
ZA01372,W066,Z09,2024-06-22 08:27:59,2024-06-22 09:31:47,absence_cover
ZA01373,W041,Z04,2024-06-22 16:21:45,2024-06-22 18:29:04,overflow
ZA01374,W010,Z08,2024-06-22 14:48:29,2024-06-22 15:55:14,equipment_failure
ZA01375,W104,Z12,2024-06-22 15:02:39,2024-06-22 16:57:19,training
ZA01376,W080,Z04,2024-06-22 17:14:10,2024-06-22 18:04:43,coverage
ZA01377,W022,Z02,2024-06-23 09:05:38,2024-06-23 10:34:00,overflow
ZA01378,W035,Z02,2024-06-23 17:00:28,2024-06-23 19:12:52,equipment_failure
ZA01379,W144,Z07,2024-06-23 08:29:12,2024-06-23 09:39:42,absence_cover
ZA01380,W028,Z08,2024-06-23 06:21:48,2024-06-23 07:24:38,absence_cover
ZA01381,W129,Z03,2024-06-23 23:25:03,2024-06-24 01:31:02,overflow
ZA01382,W032,Z06,2024-06-24 00:46:42,2024-06-24 02:26:39,coverage
ZA01383,W062,Z04,2024-06-23 22:30:17,2024-06-23 23:27:38,equipment_failure
ZA01384,W059,Z11,2024-06-23 17:18:50,2024-06-23 19:19:20,equipment_failure
ZA01385,W087,Z11,2024-06-25 01:28:28,2024-06-25 03:10:10,absence_cover
ZA01386,W020,Z01,2024-06-24 22:40:39,2024-06-25 00:47:40,absence_cover
ZA01387,W059,Z05,2024-06-24 17:38:57,2024-06-24 19:17:34,equipment_failure
ZA01388,W054,Z11,2024-06-24 14:46:51,2024-06-24 16:38:58,equipment_failure
ZA01389,W103,Z05,2024-06-25 00:46:38,2024-06-25 02:58:53,training
ZA01390,W065,Z06,2024-06-25 00:51:27,2024-06-25 03:19:14,coverage
ZA01391,W137,Z04,2024-06-24 15:34:45,2024-06-24 17:37:30,training
ZA01392,W011,Z07,2024-06-24 08:37:34,2024-06-24 10:02:46,coverage
ZA01393,W018,Z04,2024-06-25 17:10:30,2024-06-25 18:20:33,training
ZA01394,W015,Z11,2024-06-25 08:41:22,2024-06-25 10:09:02,equipment_failure
ZA01395,W010,Z02,2024-06-25 15:14:15,2024-06-25 16:11:10,equipment_failure
ZA01396,W150,Z01,2024-06-25 06:11:30,2024-06-25 07:19:59,absence_cover
ZA01397,W025,Z07,2024-06-26 00:47:02,2024-06-26 02:21:24,overflow
ZA01398,W024,Z07,2024-06-25 16:54:36,2024-06-25 19:21:28,equipment_failure
ZA01399,W083,Z07,2024-06-25 22:54:38,2024-06-26 00:16:03,absence_cover
ZA01400,W039,Z10,2024-06-25 07:01:36,2024-06-25 08:48:05,overflow
ZA01401,W080,Z08,2024-06-26 16:49:03,2024-06-26 17:56:32,coverage
ZA01402,W136,Z01,2024-06-26 16:51:44,2024-06-26 17:40:50,equipment_failure
ZA01403,W028,Z02,2024-06-26 08:30:39,2024-06-26 10:44:39,coverage
ZA01404,W137,Z05,2024-06-26 17:20:19,2024-06-26 18:42:39,overflow
ZA01405,W042,Z01,2024-06-26 14:46:52,2024-06-26 16:24:28,coverage
ZA01406,W109,Z08,2024-06-26 15:50:58,2024-06-26 17:41:37,equipment_failure
ZA01407,W064,Z06,2024-06-26 08:25:28,2024-06-26 09:31:21,equipment_failure
ZA01408,W145,Z07,2024-06-26 14:25:03,2024-06-26 16:51:56,training
ZA01409,W076,Z07,2024-06-27 23:42:03,2024-06-28 01:27:25,coverage
ZA01410,W074,Z12,2024-06-27 14:41:00,2024-06-27 15:44:16,equipment_failure
ZA01411,W073,Z10,2024-06-27 07:56:15,2024-06-27 09:28:48,equipment_failure
ZA01412,W077,Z03,2024-06-27 23:12:20,2024-06-28 01:21:36,absence_cover
ZA01413,W013,Z02,2024-06-28 01:18:08,2024-06-28 02:33:40,absence_cover
ZA01414,W136,Z02,2024-06-27 16:32:42,2024-06-27 17:34:32,equipment_failure
ZA01415,W022,Z04,2024-06-27 06:31:56,2024-06-27 07:35:44,overflow
ZA01416,W053,Z10,2024-06-27 22:46:23,2024-06-28 00:22:42,absence_cover
ZA01417,W053,Z08,2024-06-28 22:53:07,2024-06-29 00:05:00,equipment_failure
ZA01418,W128,Z12,2024-06-28 14:56:45,2024-06-28 16:49:12,coverage
ZA01419,W142,Z06,2024-06-28 09:22:54,2024-06-28 10:37:02,training
ZA01420,W080,Z04,2024-06-28 15:13:31,2024-06-28 16:11:32,coverage
ZA01421,W017,Z05,2024-06-28 09:35:15,2024-06-28 11:46:45,coverage
ZA01422,W033,Z07,2024-06-28 07:35:22,2024-06-28 08:22:40,coverage
ZA01423,W136,Z08,2024-06-28 16:12:42,2024-06-28 17:18:05,equipment_failure
ZA01424,W070,Z11,2024-06-28 06:12:49,2024-06-28 07:39:00,coverage
ZA01425,W052,Z06,2024-06-29 00:38:46,2024-06-29 02:46:14,overflow
ZA01426,W054,Z02,2024-06-29 15:14:28,2024-06-29 16:50:17,coverage
ZA01427,W055,Z03,2024-06-29 08:46:08,2024-06-29 11:15:03,coverage
ZA01428,W099,Z04,2024-06-29 09:26:19,2024-06-29 10:44:15,training
ZA01429,W045,Z06,2024-06-29 15:46:12,2024-06-29 18:08:38,equipment_failure
ZA01430,W060,Z10,2024-06-29 08:05:03,2024-06-29 08:51:13,absence_cover
ZA01431,W006,Z03,2024-06-29 08:39:52,2024-06-29 10:13:31,absence_cover
ZA01432,W103,Z04,2024-06-30 00:50:31,2024-06-30 03:11:29,absence_cover
ZA01433,W012,Z02,2024-06-29 07:40:33,2024-06-29 09:14:21,coverage
ZA01434,W022,Z06,2024-06-30 07:41:00,2024-06-30 09:06:32,training
ZA01435,W012,Z06,2024-06-30 08:00:40,2024-06-30 09:50:57,equipment_failure
ZA01436,W010,Z02,2024-06-30 14:22:37,2024-06-30 16:38:39,absence_cover
ZA01437,W145,Z11,2024-06-30 17:08:33,2024-06-30 18:12:56,coverage
ZA01438,W021,Z09,2024-06-30 06:54:51,2024-06-30 08:54:12,training
ZA01439,W067,Z10,2024-06-30 17:28:15,2024-06-30 18:28:51,absence_cover
ZA01440,W075,Z01,2024-07-01 01:10:38,2024-07-01 03:35:24,training
ZA01441,W099,Z11,2024-06-30 08:55:52,2024-06-30 10:38:37,overflow
ZA01442,W023,Z06,2024-06-30 17:21:05,2024-06-30 18:07:25,overflow
