assignment_id,worker_id,shift_id,date,clock_in_time,clock_out_time,break_duration_min,is_training_shift,trainee_worker_id
SA000288,W122,S1,2024-01-03,2024-01-03 06:13:00,2024-01-03 14:14:00,15,False,
SA000289,W126,S3,2024-01-03,2024-01-03 21:54:00,2024-01-04 06:09:00,15,False,
SA000290,W127,S1,2024-01-03,2024-01-03 06:09:00,2024-01-03 14:14:00,15,False,
SA000291,W132,S2,2024-01-03,2024-01-03 14:11:00,2024-01-03 22:07:00,15,False,
SA000292,W133,S1,2024-01-03,2024-01-03 05:52:00,2024-01-03 14:06:00,15,False,
SA000293,W134,S1,2024-01-03,2024-01-03 05:52:00,2024-01-03 14:02:00,15,False,
SA000294,W138,S3,2024-01-03,2024-01-03 22:03:00,2024-01-04 06:17:00,15,False,
SA000295,W139,S3,2024-01-03,2024-01-03 22:15:00,2024-01-04 06:12:00,15,False,
SA000296,W141,S2,2024-01-03,2024-01-03 14:16:00,2024-01-03 22:10:00,15,False,
SA000297,W143,S1,2024-01-03,2024-01-03 05:52:00,2024-01-03 13:58:00,15,False,
SA000298,W145,S2,2024-01-03,2024-01-03 14:01:00,2024-01-03 21:59:00,15,False,
SA000299,W146,S3,2024-01-03,2024-01-03 21:59:00,2024-01-04 06:12:00,15,False,
SA000300,W149,S3,2024-01-03,2024-01-03 22:13:00,2024-01-04 06:22:00,15,False,
SA000301,W150,S1,2024-01-03,2024-01-03 06:06:00,2024-01-03 13:58:00,15,False,
SA000302,W001,S1,2024-01-04,2024-01-04 05:59:00,2024-01-04 14:20:00,30,False,
SA000303,W002,S1,2024-01-04,2024-01-04 06:15:00,2024-01-04 14:14:00,30,False,
SA000304,W003,S2,2024-01-04,2024-01-04 13:57:00,2024-01-04 22:24:00,30,False,
SA000305,W005,S3,2024-01-04,2024-01-04 22:06:00,2024-01-05 05:57:00,30,False,
SA000306,W006,S1,2024-01-04,2024-01-04 06:09:00,2024-01-04 14:08:00,30,False,
SA000307,W007,S1,2024-01-04,2024-01-04 06:11:00,2024-01-04 14:12:00,30,False,
SA000308,W008,S1,2024-01-04,2024-01-04 05:54:00,2024-01-04 14:12:00,30,False,
SA000309,W010,S2,2024-01-04,2024-01-04 13:58:00,2024-01-04 22:07:00,30,False,
SA000310,W011,S1,2024-01-04,2024-01-04 06:04:00,2024-01-04 14:05:00,30,False,
SA000311,W012,S1,2024-01-04,2024-01-04 06:07:00,2024-01-04 13:58:00,30,False,
SA000312,W013,S2,2024-01-04,2024-01-04 14:00:00,2024-01-04 22:15:00,30,False,
SA000313,W014,S1,2024-01-04,2024-01-04 05:59:00,2024-01-04 14:10:00,30,False,
SA000314,W018,S2,2024-01-04,2024-01-04 14:05:00,2024-01-04 22:12:00,30,False,
SA000315,W020,S3,2024-01-04,2024-01-04 21:52:00,2024-01-05 05:57:00,30,False,
SA000316,W021,S1,2024-01-04,2024-01-04 06:02:00,2024-01-04 14:11:00,30,False,
SA000317,W022,S1,2024-01-04,2024-01-04 06:15:00,2024-01-04 14:19:00,30,False,
SA000318,W023,S2,2024-01-04,2024-01-04 14:17:00,2024-01-04 21:57:00,30,False,
SA000319,W024,S2,2024-01-04,2024-01-04 14:14:00,2024-01-04 22:08:00,30,False,
SA000320,W025,S3,2024-01-04,2024-01-04 21:52:00,2024-01-05 06:04:00,30,False,
SA000321,W026,S3,2024-01-04,2024-01-04 22:01:00,2024-01-05 06:20:00,30,False,
SA000322,W027,S2,2024-01-04,2024-01-04 14:12:00,2024-01-04 22:22:00,30,False,
SA000323,W028,S1,2024-01-04,2024-01-04 05:52:00,2024-01-04 14:12:00,30,False,
SA000324,W029,S1,2024-01-04,2024-01-04 05:59:00,2024-01-04 14:04:00,30,False,
SA000325,W030,S1,2024-01-04,2024-01-04 06:10:00,2024-01-04 14:11:00,30,False,
SA000326,W031,S1,2024-01-04,2024-01-04 05:56:00,2024-01-04 14:01:00,30,False,
SA000327,W032,S1,2024-01-04,2024-01-04 06:16:00,2024-01-04 14:03:00,30,False,
SA000328,W034,S3,2024-01-04,2024-01-04 22:02:00,2024-01-05 06:19:00,30,False,
SA000329,W035,S2,2024-01-04,2024-01-04 14:06:00,2024-01-04 22:11:00,30,False,
SA000330,W037,S2,2024-01-04,2024-01-04 13:52:00,2024-01-04 21:59:00,30,False,
SA000331,W038,S3,2024-01-04,2024-01-04 21:53:00,2024-01-05 06:20:00,30,False,
SA000332,W039,S1,2024-01-04,2024-01-04 05:57:00,,30,False,
SA000333,W040,S1,2024-01-04,2024-01-04 06:09:00,2024-01-04 14:15:00,30,False,
SA000334,W041,S2,2024-01-04,2024-01-04 14:04:00,2024-01-04 22:00:00,30,False,
SA000335,W042,S2,2024-01-04,2024-01-04 14:00:00,2024-01-04 22:03:00,30,False,
SA000336,W043,S2,2024-01-04,2024-01-04 14:07:00,2024-01-04 22:23:00,30,False,
SA000337,W045,S2,2024-01-04,2024-01-04 13:57:00,2024-01-04 22:24:00,30,False,
SA000338,W046,S1,2024-01-04,2024-01-04 06:14:00,2024-01-04 14:06:00,30,False,
SA000339,W047,S1,2024-01-04,2024-01-04 05:52:00,2024-01-04 14:10:00,30,False,
SA000340,W048,S3,2024-01-04,2024-01-04 21:59:00,2024-01-05 06:03:00,30,False,
SA000341,W049,S1,2024-01-04,2024-01-04 06:15:00,,30,False,
SA000342,W051,S2,2024-01-04,2024-01-04 13:52:00,2024-01-04 22:10:00,30,False,
SA000343,W052,S3,2024-01-04,2024-01-04 22:06:00,2024-01-05 06:00:00,30,False,
SA000344,W053,S3,2024-01-04,2024-01-04 22:14:00,2024-01-05 06:23:00,30,False,
SA000345,W054,S2,2024-01-04,2024-01-04 13:58:00,2024-01-04 22:03:00,30,False,
SA000346,W055,S1,2024-01-04,2024-01-04 06:14:00,2024-01-04 14:09:00,30,False,
SA000347,W057,S2,2024-01-04,2024-01-04 14:16:00,2024-01-04 22:15:00,30,False,
SA000348,W058,S1,2024-01-04,2024-01-04 06:12:00,2024-01-04 14:07:00,30,False,
SA000349,W059,S2,2024-01-04,2024-01-04 14:03:00,2024-01-04 22:07:00,30,False,
SA000350,W060,S1,2024-01-04,2024-01-04 06:07:00,2024-01-04 14:17:00,30,False,
SA000351,W061,S2,2024-01-04,2024-01-04 14:01:00,2024-01-04 22:08:00,30,False,
SA000352,W063,S3,2024-01-04,2024-01-04 22:00:00,2024-01-05 06:02:00,30,False,
SA000353,W064,S1,2024-01-04,2024-01-04 06:11:00,2024-01-04 14:03:00,30,False,
SA000354,W065,S3,2024-01-04,2024-01-04 22:00:00,2024-01-05 06:20:00,30,False,
SA000355,W067,S2,2024-01-04,2024-01-04 14:02:00,,30,False,
SA000356,W068,S1,2024-01-04,2024-01-04 06:03:00,2024-01-04 14:21:00,30,False,
SA000357,W069,S1,2024-01-04,2024-01-04 05:57:00,2024-01-04 14:12:00,30,False,
SA000358,W070,S1,2024-01-04,2024-01-04 05:52:00,2024-01-04 14:05:00,30,False,
SA000359,W071,S1,2024-01-04,2024-01-04 06:04:00,2024-01-04 14:23:00,30,False,
SA000360,W072,S3,2024-01-04,2024-01-04 22:14:00,2024-01-05 06:24:00,30,False,
SA000361,W073,S1,2024-01-04,2024-01-04 06:11:00,2024-01-04 13:59:00,30,False,
SA000362,W074,S2,2024-01-04,2024-01-04 14:06:00,2024-01-04 22:08:00,30,False,
SA000363,W076,S3,2024-01-04,2024-01-04 22:04:00,2024-01-05 06:07:00,30,False,
SA000364,W078,S1,2024-01-04,2024-01-04 06:02:00,2024-01-04 14:12:00,30,False,
SA000365,W079,S3,2024-01-04,2024-01-04 21:55:00,2024-01-05 06:15:00,30,False,
SA000366,W080,S2,2024-01-04,2024-01-04 13:58:00,,30,False,
SA000367,W081,S1,2024-01-04,2024-01-04 06:06:00,2024-01-04 13:57:00,30,False,
SA000368,W082,S1,2024-01-04,2024-01-04 06:07:00,2024-01-04 14:04:00,30,False,
SA000369,W083,S3,2024-01-04,2024-01-04 22:09:00,2024-01-05 06:11:00,30,False,
SA000370,W084,S2,2024-01-04,2024-01-04 14:07:00,2024-01-04 22:22:00,30,False,
SA000371,W085,S1,2024-01-04,2024-01-04 06:09:00,,30,False,
SA000372,W087,S3,2024-01-04,2024-01-04 21:58:00,2024-01-05 06:24:00,30,False,
SA000373,W088,S3,2024-01-04,2024-01-04 21:56:00,2024-01-05 06:12:00,30,False,
SA000374,W090,S3,2024-01-04,2024-01-04 22:12:00,2024-01-05 06:02:00,30,False,
SA000375,W092,S1,2024-01-04,2024-01-04 05:55:00,2024-01-04 14:11:00,15,False,
SA000376,W096,S2,2024-01-04,2024-01-04 13:52:00,2024-01-04 22:00:00,15,False,
SA000377,W097,S3,2024-01-04,2024-01-04 21:58:00,2024-01-05 06:01:00,15,False,
SA000378,W098,S1,2024-01-04,2024-01-04 06:06:00,2024-01-04 14:04:00,15,False,
SA000379,W106,S3,2024-01-04,2024-01-04 21:55:00,2024-01-05 06:17:00,15,False,
SA000380,W107,S2,2024-01-04,2024-01-04 14:17:00,2024-01-04 22:12:00,15,False,
SA000381,W111,S2,2024-01-04,2024-01-04 14:14:00,2024-01-04 22:12:00,15,False,
SA000382,W113,S3,2024-01-04,2024-01-04 22:11:00,2024-01-05 05:59:00,15,False,
SA000383,W115,S2,2024-01-04,2024-01-04 13:53:00,2024-01-04 21:59:00,15,False,
SA000384,W117,S3,2024-01-04,2024-01-04 22:11:00,2024-01-05 06:04:00,15,False,
SA000385,W120,S2,2024-01-04,2024-01-04 13:59:00,2024-01-04 22:18:00,15,False,
SA000386,W121,S1,2024-01-04,2024-01-04 06:16:00,2024-01-04 14:08:00,15,False,
SA000387,W122,S3,2024-01-04,2024-01-04 22:02:00,2024-01-05 06:01:00,15,False,
SA000388,W123,S1,2024-01-04,2024-01-04 06:00:00,2024-01-04 13:57:00,15,False,
SA000389,W125,S2,2024-01-04,2024-01-04 14:07:00,2024-01-04 22:07:00,15,False,
SA000390,W128,S2,2024-01-04,2024-01-04 13:57:00,2024-01-04 22:13:00,15,False,
SA000391,W131,S1,2024-01-04,2024-01-04 06:08:00,2024-01-04 14:02:00,15,False,
SA000392,W134,S1,2024-01-04,2024-01-04 06:17:00,2024-01-04 14:10:00,15,False,
SA000393,W137,S2,2024-01-04,2024-01-04 13:54:00,2024-01-04 22:02:00,15,False,
SA000394,W138,S3,2024-01-04,2024-01-04 21:55:00,2024-01-05 06:19:00,15,False,
SA000395,W140,S1,2024-01-04,2024-01-04 06:03:00,2024-01-04 14:22:00,15,False,
SA000396,W142,S2,2024-01-04,2024-01-04 14:05:00,2024-01-04 22:23:00,15,False,
SA000397,W146,S3,2024-01-04,2024-01-04 21:54:00,2024-01-05 06:14:00,15,False,
SA000398,W147,S3,2024-01-04,2024-01-04 21:58:00,2024-01-05 06:15:00,15,False,
SA000399,W149,S3,2024-01-04,2024-01-04 22:04:00,2024-01-05 06:09:00,15,False,
SA000400,W005,S1,2024-01-05,2024-01-05 05:54:00,2024-01-05 14:05:00,30,False,
SA000401,W007,S1,2024-01-05,2024-01-05 06:02:00,2024-01-05 14:16:00,30,False,
SA000402,W008,S1,2024-01-05,2024-01-05 06:11:00,2024-01-05 14:09:00,30,False,
SA000403,W009,S1,2024-01-05,2024-01-05 05:56:00,2024-01-05 14:13:00,30,False,
SA000404,W010,S2,2024-01-05,2024-01-05 14:09:00,2024-01-05 22:19:00,30,False,
SA000405,W011,S1,2024-01-05,2024-01-05 05:59:00,2024-01-05 14:19:00,30,False,
SA000406,W012,S1,2024-01-05,2024-01-05 06:03:00,2024-01-05 14:14:00,30,False,
SA000407,W014,S3,2024-01-05,2024-01-05 21:59:00,2024-01-06 06:17:00,30,False,
SA000408,W015,S1,2024-01-05,2024-01-05 05:53:00,2024-01-05 14:07:00,30,False,
SA000409,W017,S1,2024-01-05,2024-01-05 06:02:00,2024-01-05 14:14:00,30,False,
SA000410,W018,S2,2024-01-05,2024-01-05 13:59:00,,30,False,
SA000411,W019,S3,2024-01-05,2024-01-05 22:12:00,2024-01-06 06:00:00,30,False,
SA000412,W020,S3,2024-01-05,2024-01-05 21:53:00,2024-01-06 06:18:00,30,False,
SA000413,W023,S2,2024-01-05,2024-01-05 14:15:00,2024-01-05 21:59:00,30,False,
SA000414,W024,S2,2024-01-05,2024-01-05 14:07:00,2024-01-05 22:12:00,30,False,
SA000415,W026,S3,2024-01-05,2024-01-05 21:53:00,2024-01-06 06:12:00,30,False,
SA000416,W027,S2,2024-01-05,2024-01-05 14:17:00,,30,False,
SA000417,W028,S1,2024-01-05,2024-01-05 06:01:00,2024-01-05 14:18:00,30,False,
SA000418,W029,S1,2024-01-05,2024-01-05 06:17:00,2024-01-05 13:59:00,30,False,
SA000419,W031,S1,2024-01-05,2024-01-05 05:59:00,,30,False,
SA000420,W032,S3,2024-01-05,2024-01-05 21:57:00,2024-01-06 06:15:00,30,False,
SA000421,W033,S1,2024-01-05,2024-01-05 06:06:00,2024-01-05 14:01:00,30,False,
SA000422,W034,S3,2024-01-05,2024-01-05 22:13:00,2024-01-06 06:22:00,30,False,
SA000423,W036,S1,2024-01-05,2024-01-05 05:53:00,2024-01-05 14:02:00,30,False,
SA000424,W037,S2,2024-01-05,2024-01-05 13:54:00,2024-01-05 22:24:00,30,False,
SA000425,W038,S3,2024-01-05,2024-01-05 22:12:00,,30,False,
SA000426,W039,S1,2024-01-05,2024-01-05 06:01:00,2024-01-05 14:20:00,30,False,
SA000427,W040,S1,2024-01-05,2024-01-05 05:59:00,2024-01-05 14:02:00,30,False,
SA000428,W041,S2,2024-01-05,2024-01-05 13:55:00,2024-01-05 22:05:00,30,False,
SA000429,W042,S2,2024-01-05,2024-01-05 14:08:00,2024-01-05 22:00:00,30,False,
SA000430,W043,S2,2024-01-05,2024-01-05 14:05:00,2024-01-05 22:09:00,30,False,
SA000431,W044,S3,2024-01-05,2024-01-05 22:16:00,2024-01-06 06:15:00,30,False,
SA000432,W046,S1,2024-01-05,2024-01-05 06:15:00,2024-01-05 14:21:00,30,False,
SA000433,W047,S1,2024-01-05,2024-01-05 06:06:00,2024-01-05 14:05:00,30,False,
SA000434,W048,S3,2024-01-05,2024-01-05 22:04:00,,30,False,
SA000435,W049,S1,2024-01-05,2024-01-05 06:04:00,2024-01-05 14:19:00,30,False,
SA000436,W050,S1,2024-01-05,2024-01-05 05:56:00,2024-01-05 14:16:00,30,False,
SA000437,W051,S2,2024-01-05,2024-01-05 13:53:00,2024-01-05 22:03:00,30,False,
SA000438,W052,S3,2024-01-05,2024-01-05 22:00:00,2024-01-06 06:00:00,30,False,
SA000439,W053,S3,2024-01-05,2024-01-05 22:09:00,2024-01-06 06:16:00,30,False,
SA000440,W054,S2,2024-01-05,2024-01-05 14:02:00,2024-01-05 22:11:00,30,False,
SA000441,W055,S1,2024-01-05,2024-01-05 06:04:00,2024-01-05 13:57:00,30,False,
SA000442,W056,S2,2024-01-05,2024-01-05 14:13:00,2024-01-05 22:14:00,30,False,
SA000443,W057,S2,2024-01-05,2024-01-05 13:55:00,2024-01-05 22:09:00,30,False,
SA000444,W058,S1,2024-01-05,2024-01-05 06:06:00,2024-01-05 14:10:00,30,False,
SA000445,W060,S1,2024-01-05,2024-01-05 06:14:00,,30,False,
SA000446,W062,S3,2024-01-05,2024-01-05 22:14:00,2024-01-06 06:24:00,30,False,
SA000447,W063,S1,2024-01-05,2024-01-05 05:52:00,2024-01-05 14:10:00,30,False,
SA000448,W066,S1,2024-01-05,2024-01-05 06:07:00,2024-01-05 14:09:00,30,False,
SA000449,W067,S2,2024-01-05,2024-01-05 13:59:00,2024-01-05 21:59:00,30,False,
SA000450,W068,S1,2024-01-05,2024-01-05 05:54:00,2024-01-05 14:19:00,30,False,
SA000451,W069,S1,2024-01-05,2024-01-05 06:10:00,2024-01-05 14:23:00,30,False,
SA000452,W070,S1,2024-01-05,2024-01-05 06:02:00,2024-01-05 13:58:00,30,False,
SA000453,W071,S1,2024-01-05,2024-01-05 06:16:00,2024-01-05 14:09:00,30,False,
SA000454,W072,S3,2024-01-05,2024-01-05 22:01:00,2024-01-06 06:19:00,30,False,
SA000455,W073,S1,2024-01-05,2024-01-05 05:59:00,2024-01-05 14:07:00,30,False,
SA000456,W074,S2,2024-01-05,2024-01-05 13:56:00,2024-01-05 22:20:00,30,False,
SA000457,W075,S3,2024-01-05,2024-01-05 22:12:00,2024-01-06 06:21:00,30,False,
SA000458,W076,S3,2024-01-05,2024-01-05 21:52:00,2024-01-06 06:02:00,30,False,
SA000459,W077,S3,2024-01-05,2024-01-05 22:04:00,2024-01-06 06:12:00,30,False,
SA000460,W078,S1,2024-01-05,2024-01-05 06:09:00,2024-01-05 14:04:00,30,False,
SA000461,W079,S3,2024-01-05,2024-01-05 22:07:00,2024-01-06 06:13:00,30,False,
SA000462,W080,S2,2024-01-05,2024-01-05 14:10:00,,30,False,
SA000463,W082,S2,2024-01-05,2024-01-05 14:15:00,,30,False,
SA000464,W084,S2,2024-01-05,2024-01-05 14:03:00,2024-01-05 21:57:00,30,False,
SA000465,W086,S3,2024-01-05,2024-01-05 21:59:00,2024-01-06 06:12:00,30,False,
SA000466,W088,S3,2024-01-05,2024-01-05 22:09:00,2024-01-06 06:21:00,30,False,
SA000467,W090,S3,2024-01-05,2024-01-05 21:55:00,2024-01-06 06:21:00,30,False,
SA000468,W091,S2,2024-01-05,2024-01-05 14:16:00,2024-01-05 22:10:00,15,False,
SA000469,W098,S1,2024-01-05,2024-01-05 06:08:00,2024-01-05 14:17:00,15,False,
SA000470,W099,S1,2024-01-05,2024-01-05 05:54:00,2024-01-05 14:12:00,15,False,
SA000471,W100,S3,2024-01-05,2024-01-05 21:53:00,2024-01-06 05:58:00,15,False,
SA000472,W103,S3,2024-01-05,2024-01-05 22:12:00,2024-01-06 06:00:00,15,False,
SA000473,W105,S2,2024-01-05,2024-01-05 14:02:00,2024-01-05 22:16:00,15,False,
SA000474,W109,S3,2024-01-05,2024-01-05 21:55:00,2024-01-06 06:12:00,15,False,
SA000475,W110,S2,2024-01-05,2024-01-05 14:07:00,2024-01-05 22:05:00,15,False,
SA000476,W111,S2,2024-01-05,2024-01-05 13:58:00,2024-01-05 21:59:00,15,False,
SA000477,W114,S2,2024-01-05,2024-01-05 14:14:00,2024-01-05 21:58:00,15,False,
SA000478,W115,S3,2024-01-05,2024-01-05 21:56:00,2024-01-06 06:24:00,15,False,
SA000479,W118,S1,2024-01-05,2024-01-05 05:58:00,2024-01-05 14:09:00,15,False,
SA000480,W119,S1,2024-01-05,2024-01-05 06:11:00,2024-01-05 14:18:00,15,False,
SA000481,W121,S1,2024-01-05,2024-01-05 06:12:00,2024-01-05 14:24:00,15,False,
SA000482,W122,S3,2024-01-05,2024-01-05 22:04:00,2024-01-06 06:08:00,15,False,
SA000483,W123,S1,2024-01-05,2024-01-05 06:03:00,2024-01-05 14:22:00,15,False,
SA000484,W125,S2,2024-01-05,2024-01-05 13:54:00,2024-01-05 22:20:00,15,False,
SA000485,W130,S1,2024-01-05,2024-01-05 05:59:00,,15,False,
SA000486,W133,S1,2024-01-05,2024-01-05 05:58:00,2024-01-05 14:17:00,15,False,
SA000487,W134,S1,2024-01-05,2024-01-05 06:15:00,2024-01-05 14:08:00,15,False,
SA000488,W135,S2,2024-01-05,2024-01-05 14:17:00,2024-01-05 22:17:00,15,False,
SA000489,W136,S2,2024-01-05,2024-01-05 14:07:00,2024-01-05 22:16:00,15,False,
SA000490,W144,S1,2024-01-05,2024-01-05 06:13:00,2024-01-05 14:18:00,15,False,
SA000491,W146,S3,2024-01-05,2024-01-05 22:12:00,2024-01-06 06:11:00,15,False,
SA000492,W147,S3,2024-01-05,2024-01-05 22:01:00,2024-01-06 06:20:00,15,False,
SA000493,W148,S1,2024-01-05,2024-01-05 06:04:00,2024-01-05 13:57:00,15,False,
SA000494,W150,S1,2024-01-05,2024-01-05 05:56:00,2024-01-05 14:19:00,15,False,
SA000495,W002,S1,2024-01-06,2024-01-06 05:56:00,2024-01-06 14:09:00,30,False,
SA000496,W003,S2,2024-01-06,2024-01-06 13:57:00,2024-01-06 22:01:00,30,False,
SA000497,W004,S3,2024-01-06,2024-01-06 21:54:00,2024-01-07 06:01:00,30,False,
SA000498,W005,S3,2024-01-06,2024-01-06 22:05:00,2024-01-07 06:11:00,30,False,
SA000499,W006,S1,2024-01-06,2024-01-06 06:08:00,2024-01-06 14:21:00,30,False,
SA000500,W008,S1,2024-01-06,2024-01-06 05:56:00,2024-01-06 14:03:00,30,True,W096
SA000501,W009,S1,2024-01-06,2024-01-06 05:59:00,2024-01-06 14:04:00,30,False,
SA000502,W010,S2,2024-01-06,2024-01-06 14:00:00,2024-01-06 22:01:00,30,False,
SA000503,W011,S1,2024-01-06,2024-01-06 05:53:00,2024-01-06 14:08:00,30,False,
SA000504,W012,S1,2024-01-06,2024-01-06 06:15:00,2024-01-06 14:07:00,30,False,
SA000505,W013,S2,2024-01-06,2024-01-06 13:59:00,2024-01-06 22:04:00,30,False,
SA000506,W016,S1,2024-01-06,2024-01-06 05:53:00,2024-01-06 14:04:00,30,False,
SA000507,W017,S1,2024-01-06,2024-01-06 05:55:00,2024-01-06 14:18:00,30,False,
SA000508,W018,S2,2024-01-06,2024-01-06 13:52:00,2024-01-06 22:04:00,30,False,
SA000509,W019,S3,2024-01-06,2024-01-06 21:57:00,2024-01-07 05:57:00,30,False,
SA000510,W020,S3,2024-01-06,2024-01-06 22:15:00,2024-01-07 06:06:00,30,False,
SA000511,W022,S1,2024-01-06,2024-01-06 05:56:00,2024-01-06 14:17:00,30,False,
SA000512,W023,S2,2024-01-06,2024-01-06 14:03:00,2024-01-06 22:18:00,30,False,
SA000513,W024,S2,2024-01-06,2024-01-06 14:15:00,2024-01-06 22:02:00,30,False,
SA000514,W025,S3,2024-01-06,2024-01-06 21:54:00,2024-01-07 06:10:00,30,False,
SA000515,W027,S2,2024-01-06,2024-01-06 14:07:00,2024-01-06 22:11:00,30,False,
SA000516,W028,S1,2024-01-06,2024-01-06 06:05:00,2024-01-06 14:15:00,30,False,
SA000517,W029,S1,2024-01-06,2024-01-06 05:56:00,2024-01-06 14:03:00,30,False,
SA000518,W031,S1,2024-01-06,2024-01-06 06:02:00,2024-01-06 14:22:00,30,False,
SA000519,W032,S3,2024-01-06,2024-01-06 22:00:00,2024-01-07 06:11:00,30,False,
SA000520,W034,S3,2024-01-06,2024-01-06 21:56:00,2024-01-07 06:22:00,30,False,
SA000521,W035,S2,2024-01-06,2024-01-06 14:15:00,2024-01-06 22:04:00,30,False,
SA000522,W036,S2,2024-01-06,2024-01-06 14:02:00,2024-01-06 22:00:00,30,False,
SA000523,W037,S2,2024-01-06,2024-01-06 14:06:00,2024-01-06 21:58:00,30,False,
SA000524,W039,S1,2024-01-06,2024-01-06 06:00:00,2024-01-06 14:05:00,30,False,
SA000525,W040,S1,2024-01-06,2024-01-06 05:59:00,2024-01-06 14:24:00,30,False,
SA000526,W041,S2,2024-01-06,2024-01-06 14:03:00,2024-01-06 22:13:00,30,False,
SA000527,W042,S2,2024-01-06,2024-01-06 14:01:00,2024-01-06 22:16:00,30,False,
SA000528,W043,S2,2024-01-06,2024-01-06 13:53:00,2024-01-06 22:03:00,30,False,
SA000529,W044,S3,2024-01-06,2024-01-06 22:04:00,2024-01-07 05:57:00,30,False,
SA000530,W046,S1,2024-01-06,2024-01-06 06:17:00,2024-01-06 14:16:00,30,False,
SA000531,W047,S1,2024-01-06,2024-01-06 05:58:00,2024-01-06 14:15:00,30,False,
SA000532,W048,S3,2024-01-06,2024-01-06 21:56:00,2024-01-07 06:18:00,30,False,
SA000533,W049,S1,2024-01-06,2024-01-06 06:15:00,2024-01-06 14:20:00,30,False,
SA000534,W050,S2,2024-01-06,2024-01-06 14:07:00,2024-01-06 22:10:00,30,False,
SA000535,W051,S2,2024-01-06,2024-01-06 13:55:00,2024-01-06 22:09:00,30,False,
SA000536,W052,S3,2024-01-06,2024-01-06 22:07:00,2024-01-07 06:03:00,30,False,
SA000537,W053,S3,2024-01-06,2024-01-06 21:57:00,2024-01-07 06:22:00,30,False,
SA000538,W054,S2,2024-01-06,2024-01-06 14:10:00,2024-01-06 22:24:00,30,False,
SA000539,W055,S1,2024-01-06,2024-01-06 06:12:00,2024-01-06 14:09:00,30,False,
SA000540,W056,S2,2024-01-06,2024-01-06 14:12:00,2024-01-06 22:11:00,30,False,
SA000541,W057,S2,2024-01-06,2024-01-06 14:14:00,2024-01-06 22:21:00,30,False,
SA000542,W058,S1,2024-01-06,2024-01-06 06:11:00,2024-01-06 14:11:00,30,False,
SA000543,W059,S2,2024-01-06,2024-01-06 14:01:00,2024-01-06 22:06:00,30,False,
SA000544,W060,S1,2024-01-06,2024-01-06 05:58:00,2024-01-06 14:01:00,30,False,
SA000545,W061,S2,2024-01-06,2024-01-06 14:00:00,2024-01-06 22:03:00,30,False,
SA000546,W062,S3,2024-01-06,2024-01-06 21:57:00,2024-01-07 06:06:00,30,False,
SA000547,W063,S3,2024-01-06,2024-01-06 22:01:00,2024-01-07 06:23:00,30,False,
SA000548,W064,S1,2024-01-06,2024-01-06 06:01:00,2024-01-06 14:10:00,30,False,
SA000549,W065,S3,2024-01-06,2024-01-06 21:54:00,2024-01-07 06:23:00,30,False,
SA000550,W068,S1,2024-01-06,2024-01-06 06:09:00,2024-01-06 14:22:00,30,False,
SA000551,W069,S1,2024-01-06,2024-01-06 06:08:00,2024-01-06 14:16:00,30,False,
SA000552,W070,S3,2024-01-06,2024-01-06 21:55:00,2024-01-07 05:59:00,30,False,
SA000553,W071,S1,2024-01-06,2024-01-06 06:06:00,2024-01-06 14:15:00,30,False,
SA000554,W072,S3,2024-01-06,2024-01-06 22:02:00,2024-01-07 05:59:00,30,False,
SA000555,W073,S1,2024-01-06,2024-01-06 06:00:00,2024-01-06 14:09:00,30,False,
SA000556,W075,S3,2024-01-06,2024-01-06 22:09:00,2024-01-07 06:20:00,30,False,
SA000557,W076,S3,2024-01-06,2024-01-06 21:55:00,2024-01-07 06:05:00,30,False,
SA000558,W077,S3,2024-01-06,2024-01-06 22:02:00,2024-01-07 06:19:00,30,False,
SA000559,W078,S1,2024-01-06,2024-01-06 06:13:00,2024-01-06 14:12:00,30,False,
SA000560,W079,S3,2024-01-06,2024-01-06 21:52:00,2024-01-07 06:00:00,30,False,
SA000561,W080,S2,2024-01-06,2024-01-06 14:00:00,2024-01-06 22:08:00,30,False,
SA000562,W081,S1,2024-01-06,2024-01-06 06:08:00,2024-01-06 13:59:00,30,False,
SA000563,W082,S2,2024-01-06,2024-01-06 14:03:00,2024-01-06 22:09:00,30,False,
SA000564,W083,S3,2024-01-06,2024-01-06 21:59:00,2024-01-07 05:58:00,30,False,
SA000565,W084,S2,2024-01-06,2024-01-06 14:07:00,2024-01-06 22:14:00,30,False,
SA000566,W085,S1,2024-01-06,2024-01-06 06:10:00,2024-01-06 14:11:00,30,False,
SA000567,W086,S3,2024-01-06,2024-01-06 21:59:00,2024-01-07 06:04:00,30,False,
SA000568,W087,S3,2024-01-06,2024-01-06 21:57:00,2024-01-07 06:09:00,30,False,
SA000569,W088,S3,2024-01-06,2024-01-06 21:54:00,2024-01-07 05:57:00,30,False,
SA000570,W089,S3,2024-01-06,2024-01-06 22:00:00,2024-01-07 05:57:00,30,False,
SA000571,W090,S3,2024-01-06,2024-01-06 21:58:00,2024-01-07 06:20:00,30,False,
SA000572,W091,S2,2024-01-06,2024-01-06 13:57:00,,15,False,
SA000573,W093,S2,2024-01-06,2024-01-06 14:02:00,2024-01-06 22:06:00,15,False,
SA000574,W095,S2,2024-01-06,2024-01-06 14:10:00,2024-01-06 22:03:00,15,False,
SA000575,W098,S1,2024-01-06,2024-01-06 05:53:00,2024-01-06 14:20:00,15,False,
