order_id,order_date,region,category,revenue,cogs
ORD-10472,2025-11-09,NA,Toys,40.72,19.44
ORD-10473,2025-12-13,EU,Apparel,447.75,164.97
ORD-10474,2025-12-12,EU,Apparel,273.3,177.45
ORD-10475,2025-11-20,EU,Toys,496.62,289.02
ORD-10476,2025-11-30,NA,Home,55.42,18.51
ORD-10477,2025-11-21,EU,Home,285.85,160.09
ORD-10478,2025-12-30,APAC,Apparel,485.27,272.46
ORD-10479,2025-12-19,NA,Apparel,271.09,185.02
ORD-10480,2025-12-30,NA,Toys,322.11,97.02
ORD-10481,2025-11-05,APAC,Toys,353.96,141.29
ORD-10482,2025-11-01,NA,Electronics,238.18,159.85
ORD-10483,2025-11-30,LATAM,Home,321.23,216.14
ORD-10484,2025-12-10,NA,Apparel,300.47,176.75
ORD-10485,2025-12-07,EU,Home,452.56,274.39
ORD-10486,2025-11-07,EU,Electronics,41.81,14.07
ORD-10487,2025-11-05,NA,Toys,154.86,78.29
ORD-10488,2025-12-05,NA,Toys,476.2,186.97
ORD-10489,2025-11-14,EU,Electronics,447.33,166.62
ORD-10490,2025-12-03,NA,Electronics,238.72,148.99
ORD-10491,2025-11-17,NA,Apparel,317.66,112.46
ORD-10492,2025-11-09,LATAM,Electronics,153.14,74.65
ORD-10493,2025-12-30,EU,Toys,110.3,74.5
ORD-10494,2025-11-23,LATAM,Toys,242.58,90.81
ORD-10495,2025-12-27,EU,Toys,189.61,131.06
ORD-10496,2025-11-05,NA,Electronics,300.15,209.42
ORD-10497,2025-12-27,NA,Electronics,57.31,29.93
ORD-10498,2025-11-16,APAC,Toys,487.71,179.51
ORD-10499,2025-11-24,NA,Toys,493.38,210.4
ORD-10500,2025-11-19,NA,Home,355.12,166.83
ORD-10501,2025-11-11,APAC,Electronics,277.33,117.51
ORD-10502,2025-11-29,APAC,Home,168.57,69.49
ORD-10503,2025-12-24,NA,Toys,410.62,282.87
ORD-10504,2025-12-05,NA,Apparel,348.67,125.99
ORD-10505,2025-12-16,LATAM,Toys,98.06,58.18
ORD-10506,2025-11-20,LATAM,Toys,457.25,137.25
ORD-10507,2025-12-10,APAC,Electronics,414.82,223.37
ORD-10508,2025-12-22,APAC,Electronics,475.9,317.13
ORD-10509,2025-12-12,NA,Home,368.35,152.93
ORD-10510,2025-12-04,EU,Electronics,314.44,117.67
ORD-10511,2025-11-01,NA,Home,220.76,123.77
ORD-10512,2025-12-13,EU,Electronics,467.71,273.63
ORD-10513,2025-12-23,NA,Electronics,435.71,250.63
ORD-10514,2025-12-06,NA,Toys,41.7,17.84
ORD-10515,2025-11-20,EU,Electronics,32.66,13.09
ORD-10516,2025-12-30,NA,Toys,200.7,136.95
ORD-10517,2025-12-13,EU,Electronics,409.07,273.8
ORD-10518,2025-11-07,NA,Electronics,493.89,238.51
ORD-10519,2025-12-31,EU,Electronics,92.2,58.87
ORD-10520,2025-12-27,APAC,Apparel,305.18,146.77
ORD-10521,2025-11-09,NA,Home,202.83,95.28
ORD-10522,2025-11-17,EU,Apparel,485.56,176.12
ORD-10523,2025-11-08,NA,Electronics,424.22,199.62
ORD-10524,2025-12-27,EU,Toys,422.4,217.52
ORD-10525,2025-11-07,EU,Home,244.97,75.7
ORD-10526,2025-12-18,NA,Electronics,219.11,104.66
ORD-10527,2025-12-06,NA,Apparel,151.24,92.64
ORD-10528,2025-11-10,NA,Home,47.06,26.92
ORD-10529,2025-11-18,APAC,Toys,435.07,241.06
ORD-10530,2025-11-19,EU,Electronics,410.19,272.29
ORD-10531,2025-12-09,NA,Electronics,499.86,153.56
ORD-10532,2025-11-14,EU,Electronics,498.39,260.57
ORD-10533,2025-12-16,NA,Electronics,286.61,176.25
ORD-10534,2025-11-22,NA,Electronics,389.11,200.99
ORD-10535,2025-11-14,NA,Electronics,473.49,203.39
ORD-10536,2025-12-14,APAC,Home,427.83,151.67
ORD-10537,2025-12-11,EU,Toys,138.73,90.87
ORD-10538,2025-12-25,APAC,Home,236.26,115.37
ORD-10539,2025-11-17,NA,Home,82.0,53.4
ORD-10540,2025-12-03,APAC,Electronics,477.94,255.38
ORD-10541,2025-12-02,EU,Electronics,310.96,177.15
ORD-10542,2025-11-17,NA,Apparel,129.75,80.67
ORD-10543,2025-12-28,NA,Toys,342.42,193.01
ORD-10544,2025-12-29,LATAM,Electronics,316.7,145.44
ORD-10545,2025-12-25,NA,Home,191.92,97.01
ORD-10546,2025-11-04,NA,Home,74.51,46.29
ORD-10547,2025-11-06,APAC,Home,342.36,153.88
ORD-10548,2025-12-11,EU,Home,269.75,122.8
ORD-10549,2025-11-28,NA,Apparel,390.71,132.17
ORD-10550,2025-12-24,EU,Apparel,269.68,179.56
ORD-10551,2025-11-18,EU,Toys,429.05,144.34
ORD-10552,2025-11-03,LATAM,Home,284.92,159.35
ORD-10553,2025-11-01,NA,Home,289.25,134.58
ORD-10554,2025-11-22,NA,Home,440.79,203.75
ORD-10555,2025-12-20,EU,Toys,213.67,122.18
ORD-10556,2025-11-09,NA,Apparel,84.33,27.56
ORD-10557,2025-12-11,NA,Toys,33.82,18.18
ORD-10558,2025-11-17,NA,Electronics,382.47,232.85
ORD-10559,2025-11-11,NA,Electronics,317.75,200.59
ORD-10560,2025-12-18,NA,Apparel,357.96,131.81
ORD-10561,2025-11-29,EU,Home,122.22,80.54
ORD-10562,2025-12-06,NA,Home,85.46,48.07
ORD-10563,2025-12-16,LATAM,Toys,26.98,17.61
ORD-10564,2025-11-28,EU,Electronics,188.28,93.03
ORD-10565,2025-12-06,APAC,Toys,303.16,156.68
ORD-10566,2025-11-01,EU,Home,208.28,139.05
ORD-10567,2025-11-08,APAC,Electronics,229.99,151.79
ORD-10568,2025-11-05,APAC,Home,454.0,217.59
ORD-10569,2025-12-31,APAC,Electronics,187.16,76.69
ORD-10570,2025-12-27,NA,Home,266.71,121.96
ORD-10571,2025-12-15,EU,Toys,396.15,180.29
ORD-10572,2025-12-28,NA,Apparel,210.34,87.24
ORD-10573,2025-11-10,NA,Home,318.6,129.81
ORD-10574,2025-12-05,APAC,Home,433.93,279.64
ORD-10575,2025-11-03,EU,Electronics,475.77,156.03
ORD-10576,2025-12-24,NA,Apparel,90.6,51.74
ORD-10577,2025-11-24,NA,Toys,464.76,171.56
ORD-10578,2025-12-08,LATAM,Apparel,256.22,112.17
ORD-10579,2025-12-06,EU,Home,143.96,46.73
ORD-10580,2025-11-10,EU,Apparel,240.39,98.08
ORD-10581,2025-11-28,NA,Apparel,490.42,297.87
ORD-10582,2025-11-09,NA,Toys,256.46,167.73
ORD-10583,2025-11-03,NA,Apparel,177.8,69.1
ORD-10584,2025-11-20,LATAM,Toys,324.03,157.29
ORD-10585,2025-11-24,LATAM,Electronics,135.27,66.03
ORD-10586,2025-12-28,NA,Home,56.41,36.63
ORD-10587,2025-12-30,EU,Electronics,81.86,49.54
ORD-10588,2025-12-21,NA,Apparel,81.46,41.16
ORD-10589,2025-12-26,NA,Apparel,92.91,52.8
ORD-10590,2025-11-03,EU,Apparel,86.64,55.36
ORD-10591,2025-12-28,APAC,Toys,327.62,99.54
ORD-10592,2025-11-23,APAC,Toys,107.3,49.48
ORD-10593,2025-11-14,NA,Toys,185.92,123.25
ORD-10594,2025-12-14,APAC,Apparel,450.46,268.53
ORD-10595,2025-11-16,EU,Toys,247.5,127.99
ORD-10596,2025-12-13,NA,Apparel,340.43,174.25
ORD-10597,2025-11-07,LATAM,Electronics,102.71,45.1
ORD-10598,2025-11-23,LATAM,Toys,112.3,57.07
ORD-10599,2025-12-20,NA,Apparel,39.62,22.27
ORD-10600,2025-12-06,LATAM,Electronics,101.09,47.24
ORD-10601,2025-12-27,LATAM,Electronics,153.72,90.03
ORD-10602,2025-12-26,NA,Apparel,104.97,67.65
ORD-10603,2025-11-27,EU,Toys,62.58,22.65
ORD-10604,2025-12-10,LATAM,Home,77.91,37.45
ORD-10605,2025-12-18,NA,Apparel,241.17,111.71
ORD-10606,2025-11-10,NA,Electronics,119.04,68.45
ORD-10607,2025-12-30,APAC,Toys,194.85,77.93
ORD-10608,2025-12-30,APAC,Home,261.64,145.5
ORD-10609,2025-11-16,APAC,Electronics,351.39,228.75
ORD-10610,2025-12-26,APAC,Home,38.87,18.16
ORD-10611,2025-11-11,EU,Electronics,403.72,268.23
ORD-10612,2025-12-22,EU,Electronics,321.39,224.09
ORD-10613,2025-12-22,EU,Apparel,59.24,20.29
ORD-10614,2025-11-12,LATAM,Electronics,439.32,172.75
ORD-10615,2025-12-27,APAC,Apparel,462.02,314.24
ORD-10616,2025-11-27,LATAM,Electronics,49.32,33.7
ORD-10617,2025-11-02,NA,Apparel,152.9,51.85
ORD-10618,2025-11-12,APAC,Apparel,406.98,124.54
ORD-10619,2025-12-18,NA,Toys,379.16,138.18
ORD-10620,2025-12-30,NA,Home,108.57,75.83
ORD-10621,2025-11-22,APAC,Electronics,120.49,44.82
ORD-10622,2025-12-21,EU,Apparel,197.83,99.12
ORD-10623,2025-12-30,NA,Home,252.57,161.48
ORD-10624,2025-11-27,EU,Apparel,316.76,97.61
ORD-10625,2025-12-22,NA,Toys,197.08,106.78
ORD-10626,2025-12-13,NA,Electronics,242.02,99.42
ORD-10627,2025-12-26,EU,Toys,378.79,244.29
ORD-10628,2025-12-18,NA,Electronics,37.61,15.55
ORD-10629,2025-12-22,EU,Toys,141.17,81.13
ORD-10630,2025-11-16,EU,Electronics,362.41,206.46
ORD-10631,2025-11-18,EU,Apparel,449.7,174.75
ORD-10632,2025-11-11,EU,Apparel,265.61,83.38
ORD-10633,2025-12-21,APAC,Apparel,275.41,127.71
ORD-10634,2025-12-15,NA,Electronics,71.44,29.7
ORD-10635,2025-11-07,APAC,Toys,234.76,146.39
ORD-10636,2025-11-25,EU,Toys,275.66,170.95
ORD-10637,2025-12-26,NA,Apparel,136.39,65.85
ORD-10638,2025-11-03,NA,Electronics,149.24,80.98
ORD-10639,2025-12-25,NA,Apparel,201.1,108.94
ORD-10640,2025-12-01,APAC,Electronics,29.63,18.69
ORD-10641,2025-11-15,NA,Home,174.6,82.06
ORD-10642,2025-11-13,NA,Home,121.5,49.84
ORD-10643,2025-12-23,EU,Apparel,177.2,71.95
ORD-10644,2025-12-29,APAC,Electronics,77.49,39.87
ORD-10645,2025-11-30,LATAM,Electronics,447.45,214.62
ORD-10646,2025-11-23,APAC,Apparel,304.92,145.16
ORD-10647,2025-11-20,NA,Home,345.97,116.4
ORD-10648,2025-12-23,LATAM,Toys,398.8,234.27
ORD-10649,2025-12-21,LATAM,Toys,259.25,99.94
ORD-10650,2025-12-26,APAC,Apparel,61.72,23.38
ORD-10651,2025-11-15,EU,Toys,277.81,129.21
ORD-10652,2025-11-15,NA,Electronics,301.68,117.99
ORD-10653,2025-11-02,EU,Apparel,377.81,201.58
ORD-10654,2025-12-13,NA,Apparel,227.2,101.92
ORD-10655,2025-11-13,EU,Electronics,81.24,38.96
ORD-10656,2025-11-26,NA,Apparel,156.21,80.43
ORD-10657,2025-11-22,APAC,Electronics,194.28,74.1
ORD-10658,2025-11-18,NA,Toys,330.04,119.57
ORD-10659,2025-12-26,NA,Apparel,293.97,191.72
ORD-10660,2025-11-05,EU,Toys,190.93,90.4
ORD-10661,2025-12-20,APAC,Toys,493.53,229.41
ORD-10662,2025-11-18,EU,Toys,310.77,97.66
ORD-10663,2025-11-23,EU,Home,133.87,66.83
ORD-10664,2025-12-12,APAC,Home,68.86,35.92
ORD-10665,2025-12-03,APAC,Apparel,93.37,48.88
ORD-10666,2025-11-26,EU,Electronics,138.06,80.46
ORD-10667,2025-12-14,EU,Electronics,97.13,36.03
ORD-10668,2025-12-24,APAC,Apparel,109.55,43.92
ORD-10669,2025-12-05,NA,Home,156.85,97.92
ORD-10670,2025-11-22,LATAM,Toys,103.22,70.07
ORD-10671,2025-12-31,EU,Electronics,450.45,159.63
ORD-10672,2025-11-02,NA,Home,58.51,29.2
ORD-10673,2025-11-08,APAC,Electronics,271.77,104.81
ORD-10674,2025-12-27,EU,Toys,216.99,70.31
ORD-10675,2025-11-17,EU,Apparel,491.54,211.46
ORD-10676,2025-11-12,EU,Apparel,73.78,26.37
ORD-10677,2025-12-08,NA,Electronics,210.97,123.2
ORD-10678,2025-11-17,NA,Home,485.35,249.22
ORD-10679,2025-11-03,NA,Electronics,435.44,155.68
ORD-10680,2025-11-07,NA,Toys,412.19,125.18
ORD-10681,2025-12-09,APAC,Home,143.79,89.62
ORD-10682,2025-11-28,EU,Electronics,102.03,37.8
ORD-10683,2025-11-23,EU,Apparel,340.95,184.96
ORD-10684,2025-12-17,EU,Home,466.1,202.65
ORD-10685,2025-12-21,NA,Toys,287.25,153.45
ORD-10686,2025-11-21,EU,Toys,294.37,125.48
ORD-10687,2025-11-28,NA,Apparel,154.39,51.69
ORD-10688,2025-12-09,APAC,Apparel,389.36,151.53
ORD-10689,2025-12-03,EU,Toys,109.78,41.19
ORD-10690,2025-11-08,APAC,Toys,175.37,82.64
ORD-10691,2025-11-25,NA,Apparel,224.21,126.3
ORD-10692,2025-12-28,APAC,Electronics,263.65,106.92
ORD-10693,2025-12-07,LATAM,Toys,136.36,41.57
ORD-10694,2025-11-13,EU,Electronics,75.12,38.13
ORD-10695,2025-11-17,NA,Electronics,313.1,169.8
ORD-10696,2025-11-03,EU,Home,158.54,108.62
ORD-10697,2025-12-16,EU,Apparel,298.99,160.2
ORD-10698,2025-11-28,NA,Toys,94.09,45.96
ORD-10699,2025-11-01,EU,Apparel,250.95,132.84
ORD-10700,2025-12-04,APAC,Electronics,275.64,185.0
ORD-10701,2025-12-30,NA,Apparel,44.88,28.34
ORD-10702,2025-12-22,EU,Apparel,181.57,77.93
ORD-10703,2025-12-05,NA,Toys,84.52,33.38
ORD-10704,2025-12-14,EU,Home,50.42,20.42
ORD-10705,2025-12-17,LATAM,Home,495.18,248.47
ORD-10706,2025-12-31,APAC,Toys,174.73,104.42
ORD-10707,2025-12-18,APAC,Home,408.74,204.9
ORD-10708,2025-12-18,NA,Toys,142.23,46.53
ORD-10709,2025-12-13,NA,Home,347.12,204.6
ORD-10710,2025-11-13,EU,Electronics,384.91,239.56
ORD-10711,2025-11-24,NA,Home,305.91,127.2
ORD-10712,2025-11-28,EU,Home,246.36,139.35
ORD-10713,2025-11-05,NA,Electronics,217.68,102.45
ORD-10714,2025-12-31,APAC,Toys,187.46,122.91
ORD-10715,2025-12-13,EU,Apparel,466.17,297.46
ORD-10716,2025-12-29,LATAM,Toys,418.7,213.61
ORD-10717,2025-11-22,NA,Apparel,483.21,278.62
ORD-10718,2025-12-10,NA,Toys,79.66,52.05
ORD-10719,2025-11-21,APAC,Electronics,370.82,184.77
ORD-10720,2025-12-13,LATAM,Apparel,470.4,200.06
ORD-10721,2025-12-25,EU,Electronics,106.99,64.35
ORD-10722,2025-11-08,EU,Electronics,51.92,20.15
ORD-10723,2025-12-17,NA,Home,375.74,171.12
ORD-10724,2025-12-28,APAC,Toys,295.75,191.14
ORD-10725,2025-11-20,NA,Electronics,424.08,250.11
ORD-10726,2025-12-03,APAC,Apparel,87.09,40.19
ORD-10727,2025-11-20,EU,Toys,401.73,155.03
ORD-10728,2025-12-13,NA,Electronics,116.78,51.66
ORD-10729,2025-11-27,APAC,Home,98.55,40.76
ORD-10730,2025-11-21,EU,Home,98.85,36.62
ORD-10731,2025-11-26,EU,Home,411.0,245.5
ORD-10732,2025-12-15,NA,Toys,339.29,136.0
ORD-10733,2025-11-19,NA,Electronics,271.07,130.57
ORD-10734,2025-12-06,NA,Apparel,192.24,87.34
ORD-10735,2025-11-09,EU,Apparel,441.06,305.58
ORD-10736,2025-11-13,NA,Home,208.37,95.11
ORD-10737,2025-11-27,EU,Apparel,411.97,136.77
ORD-10738,2025-12-13,APAC,Electronics,230.78,77.53
ORD-10739,2025-12-31,EU,Electronics,200.93,107.76
ORD-10740,2025-11-25,NA,Toys,242.09,130.67
ORD-10741,2025-12-14,APAC,Electronics,164.66,76.98
ORD-10742,2025-12-18,NA,Toys,378.85,179.1
ORD-10743,2025-12-28,EU,Home,261.31,84.03
ORD-10744,2025-11-12,EU,Apparel,131.46,66.6
ORD-10745,2025-12-10,EU,Apparel,451.8,226.76
ORD-10746,2025-12-07,NA,Home,204.27,73.5
ORD-10747,2025-11-20,EU,Home,280.91,95.94
ORD-10748,2025-11-26,NA,Home,455.11,159.03
ORD-10749,2025-12-06,EU,Home,319.63,108.81
ORD-10750,2025-12-24,EU,Apparel,76.11,41.39
ORD-10751,2025-11-01,EU,Apparel,471.12,178.36
ORD-10752,2025-11-20,APAC,Toys,321.3,128.7
ORD-10753,2025-11-19,NA,Electronics,180.75,66.77
ORD-10754,2025-11-14,NA,Apparel,86.85,59.33
ORD-10755,2025-11-28,EU,Home,401.13,257.46
ORD-10756,2025-12-21,NA,Home,317.63,124.57
ORD-10757,2025-12-08,APAC,Toys,276.06,118.99
ORD-10758,2025-12-09,EU,Electronics,449.07,172.42
ORD-10759,2025-12-12,APAC,Home,398.53,197.97
ORD-10760,2025-11-21,NA,Electronics,92.8,28.57
ORD-10761,2025-11-30,LATAM,Electronics,169.63,96.44
ORD-10762,2025-11-29,NA,Electronics,139.27,70.93
ORD-10763,2025-11-29,EU,Electronics,377.09,248.67
ORD-10764,2025-12-14,NA,Home,36.1,13.2
ORD-10765,2025-11-14,EU,Toys,293.55,182.48
ORD-10766,2025-12-03,EU,Electronics,385.98,238.07
ORD-10767,2025-12-01,EU,Toys,440.85,154.68
ORD-10768,2025-12-21,EU,Toys,184.2,84.63
ORD-10769,2025-12-28,APAC,Apparel,414.2,152.45
ORD-10770,2025-12-21,NA,Apparel,73.1,29.38
ORD-10771,2025-12-18,EU,Toys,426.3,172.78
ORD-10772,2025-11-11,EU,Apparel,81.19,42.42
ORD-10773,2025-12-13,LATAM,Home,210.7,97.88
ORD-10774,2025-11-06,NA,Home,402.7,273.47
ORD-10775,2025-11-19,NA,Home,91.96,32.24
ORD-10776,2025-12-03,NA,Apparel,130.04,89.66
ORD-10777,2025-12-13,NA,Electronics,366.68,143.83
ORD-10778,2025-12-11,NA,Toys,365.62,222.72
ORD-10779,2025-12-10,EU,Toys,327.75,142.76
ORD-10780,2025-11-22,EU,Apparel,353.1,126.14
ORD-10781,2025-11-06,NA,Electronics,280.51,180.41
ORD-10782,2025-12-23,NA,Toys,140.86,59.66
ORD-10783,2025-12-31,EU,Apparel,185.93,104.78
ORD-10784,2025-12-19,NA,Electronics,107.17,56.43
ORD-10785,2025-11-16,EU,Home,456.06,222.88
ORD-10786,2025-12-14,EU,Home,300.03,149.51
ORD-10787,2025-11-20,EU,Electronics,212.41,125.94
ORD-10788,2025-11-15,EU,Toys,241.76,81.02
ORD-10789,2025-12-22,NA,Electronics,474.7,269.28
ORD-10790,2025-11-13,APAC,Electronics,93.61,61.63
ORD-10791,2025-11-10,EU,Electronics,301.39,97.38
ORD-10792,2025-11-02,LATAM,Electronics,262.83,93.64
ORD-10793,2025-11-03,EU,Electronics,313.5,183.92
ORD-10794,2025-11-16,EU,Toys,28.69,13.63
ORD-10795,2025-12-01,LATAM,Home,438.62,202.39
ORD-10796,2025-12-10,LATAM,Apparel,467.42,165.83
ORD-10797,2025-12-25,NA,Toys,291.26,146.42
ORD-10798,2025-12-20,EU,Home,354.39,124.26
ORD-10799,2025-11-05,NA,Electronics,462.8,227.07
ORD-10800,2025-11-30,EU,Toys,359.47,217.64
ORD-10801,2025-11-27,LATAM,Apparel,93.22,37.6
ORD-10802,2025-12-27,NA,Home,296.62,146.03
ORD-10803,2025-12-11,NA,Home,311.22,216.86
ORD-10804,2025-12-07,EU,Home,223.58,128.48
ORD-10805,2025-11-13,EU,Electronics,373.49,237.74
ORD-10806,2025-12-16,EU,Home,468.5,218.29
ORD-10807,2025-12-15,EU,Electronics,464.27,281.88
ORD-10808,2025-11-25,NA,Home,236.4,74.75
ORD-10809,2025-12-02,EU,Electronics,74.35,25.96
ORD-10810,2025-11-26,APAC,Home,492.72,187.84
ORD-10811,2025-11-16,LATAM,Home,422.67,194.76
ORD-10812,2025-11-10,NA,Apparel,79.84,50.96
ORD-10813,2025-12-12,NA,Toys,462.0,202.59
ORD-10814,2025-12-15,EU,Electronics,437.55,245.84
ORD-10815,2025-11-01,NA,Electronics,269.04,157.05
ORD-10816,2025-12-28,APAC,Home,303.81,162.38
ORD-10817,2025-12-19,APAC,Toys,211.52,93.68
ORD-10818,2025-12-26,LATAM,Home,46.29,24.57
ORD-10819,2025-12-20,EU,Apparel,180.89,79.03
ORD-10820,2025-12-27,NA,Home,405.37,135.21
ORD-10821,2025-11-07,EU,Home,22.22,15.49
ORD-10822,2025-12-20,EU,Electronics,180.08,63.19
ORD-10823,2025-11-28,NA,Electronics,211.12,69.45
ORD-10824,2025-11-15,NA,Home,277.95,181.06
ORD-10825,2025-11-12,NA,Apparel,461.53,194.18
ORD-10826,2025-12-22,APAC,Apparel,186.25,104.32
ORD-10827,2025-12-15,NA,Apparel,186.54,80.51
ORD-10828,2025-12-04,EU,Electronics,374.0,170.76
ORD-10829,2025-11-30,NA,Apparel,237.06,95.97
ORD-10830,2025-11-04,NA,Electronics,127.81,55.88
ORD-10831,2025-12-06,EU,Home,237.17,110.11
ORD-10832,2025-11-16,NA,Home,87.61,51.53
ORD-10833,2025-12-29,APAC,Home,104.67,52.82
ORD-10834,2025-12-25,EU,Apparel,259.22,175.6
ORD-10835,2025-11-08,NA,Electronics,221.08,70.03
ORD-10836,2025-11-30,NA,Electronics,459.13,230.13
ORD-10837,2025-11-09,NA,Toys,193.95,103.51
ORD-10838,2025-12-22,NA,Home,298.68,199.54
ORD-10839,2025-11-30,EU,Toys,323.49,103.41
ORD-10840,2025-12-13,LATAM,Electronics,26.29,13.92
ORD-10841,2025-12-04,APAC,Home,338.5,217.13
ORD-10842,2025-12-06,EU,Home,105.46,41.84
ORD-10843,2025-12-09,EU,Toys,481.31,313.1
ORD-10844,2025-11-21,EU,Home,91.36,28.1
ORD-10845,2025-12-31,APAC,Toys,219.02,129.87
ORD-10846,2025-12-19,EU,Toys,60.97,41.05
ORD-10847,2025-12-28,NA,Apparel,498.5,280.6
ORD-10848,2025-11-29,APAC,Electronics,261.05,124.16
ORD-10849,2025-12-10,EU,Home,305.78,97.22
ORD-10850,2025-12-23,APAC,Home,52.2,34.87
ORD-10851,2025-12-17,APAC,Toys,379.98,185.48
ORD-10852,2025-12-28,NA,Apparel,120.75,37.63
ORD-10853,2025-12-03,APAC,Home,451.07,259.78
ORD-10854,2025-11-28,NA,Apparel,118.47,58.37
ORD-10855,2025-12-24,EU,Electronics,111.53,39.01
ORD-10856,2025-12-29,NA,Electronics,37.54,14.48
ORD-10857,2025-12-06,EU,Apparel,246.59,80.34
ORD-10858,2025-11-29,APAC,Apparel,291.12,154.21
ORD-10859,2025-12-28,APAC,Home,51.54,28.29
ORD-10860,2025-11-11,NA,Home,392.25,197.03
ORD-10861,2025-12-18,LATAM,Apparel,237.58,148.92
ORD-10862,2025-12-26,NA,Apparel,271.71,175.09
ORD-10863,2025-12-01,NA,Toys,231.57,126.5
ORD-10864,2025-11-29,LATAM,Toys,212.37,64.79
ORD-10865,2025-11-17,EU,Apparel,288.63,166.85
ORD-10866,2025-12-19,APAC,Home,94.52,44.16
ORD-10867,2025-11-16,EU,Toys,107.33,56.48
ORD-10868,2025-12-24,NA,Home,433.66,242.69
ORD-10869,2025-12-11,EU,Toys,474.14,208.67
ORD-10870,2025-11-18,APAC,Electronics,199.19,132.83
ORD-10871,2025-12-20,APAC,Electronics,149.96,53.02
ORD-10872,2025-12-20,APAC,Electronics,329.12,187.14
ORD-10873,2025-12-04,NA,Electronics,216.19,65.23
ORD-10874,2025-12-02,NA,Electronics,32.19,21.56
ORD-10875,2025-12-11,EU,Electronics,94.95,32.76
ORD-10876,2025-11-16,EU,Apparel,363.67,122.9
ORD-10877,2025-11-18,NA,Electronics,336.28,145.68
ORD-10878,2025-11-29,EU,Apparel,33.01,14.84
ORD-10879,2025-11-05,LATAM,Home,126.55,48.81
ORD-10880,2025-12-16,NA,Toys,130.92,69.92
ORD-10881,2025-11-19,NA,Electronics,342.51,163.43
ORD-10882,2025-11-16,NA,Apparel,29.46,9.24
ORD-10883,2025-11-18,APAC,Home,69.97,29.94
ORD-10884,2025-11-22,APAC,Toys,403.96,252.14
ORD-10885,2025-11-21,LATAM,Home,105.7,60.87
ORD-10886,2025-12-28,EU,Apparel,333.32,196.64
ORD-10887,2025-12-05,NA,Apparel,134.33,77.81
ORD-10888,2025-11-06,EU,Home,67.73,28.74
ORD-10889,2025-11-09,EU,Apparel,136.72,46.47
ORD-10890,2025-11-10,NA,Electronics,366.69,149.97
ORD-10891,2025-11-15,LATAM,Electronics,430.73,272.53
ORD-10892,2025-11-25,APAC,Electronics,418.51,289.69
ORD-10893,2025-12-15,EU,Apparel,210.65,104.81
ORD-10894,2025-11-10,APAC,Toys,340.68,103.53
ORD-10895,2025-12-16,NA,Toys,118.39,42.15
ORD-10896,2025-11-14,APAC,Toys,160.71,68.92
ORD-10897,2025-11-05,APAC,Electronics,450.24,239.27
ORD-10898,2025-11-27,LATAM,Home,26.24,8.66
ORD-10899,2025-11-27,EU,Toys,61.04,41.35
ORD-10900,2025-11-22,NA,Toys,119.79,53.43
ORD-10901,2025-12-05,APAC,Toys,32.74,21.77
ORD-10902,2025-11-30,EU,Toys,107.09,65.56
ORD-10903,2025-11-27,APAC,Electronics,299.86,180.57
ORD-10904,2025-11-04,EU,Electronics,222.28,120.63
ORD-10905,2025-11-14,NA,Home,448.48,246.98
ORD-10906,2025-12-24,LATAM,Apparel,412.37,228.95
ORD-10907,2025-11-27,EU,Toys,184.07,101.51
ORD-10908,2025-11-25,EU,Home,144.52,75.37
ORD-10909,2025-12-28,NA,Apparel,202.25,140.48
ORD-10910,2025-12-20,EU,Electronics,303.34,179.86
ORD-10911,2025-12-08,NA,Home,148.67,90.8
ORD-10912,2025-12-31,EU,Electronics,319.59,207.41
ORD-10913,2025-12-15,EU,Home,216.52,83.63
ORD-10914,2025-11-02,NA,Electronics,284.98,95.05
ORD-10915,2025-12-25,EU,Apparel,229.34,113.1
ORD-10916,2025-12-27,NA,Apparel,161.34,81.58
ORD-10917,2025-12-19,APAC,Electronics,475.26,300.21
ORD-10918,2025-12-07,NA,Apparel,386.53,184.57
ORD-10919,2025-11-25,NA,Apparel,87.25,46.1
ORD-10920,2025-12-01,NA,Electronics,436.86,223.16
ORD-10921,2025-11-01,NA,Electronics,253.97,80.07
ORD-10922,2025-12-31,EU,Toys,449.39,245.41
ORD-10923,2025-11-23,NA,Home,403.93,254.97
ORD-10924,2025-11-20,NA,Toys,224.1,81.35
ORD-10925,2025-12-19,NA,Toys,30.79,16.56
ORD-10926,2025-11-25,NA,Home,148.97,80.06
ORD-10927,2025-12-25,EU,Home,279.98,102.38
ORD-10928,2025-12-28,EU,Electronics,324.07,113.23
ORD-10929,2025-12-24,NA,Apparel,143.79,99.51
ORD-10930,2025-11-27,NA,Home,86.89,39.75
ORD-10931,2025-12-05,NA,Toys,420.77,164.51
ORD-10932,2025-12-18,NA,Electronics,492.51,181.5
ORD-10933,2025-12-18,APAC,Home,272.33,154.42
ORD-10934,2025-12-05,NA,Toys,102.41,55.69
ORD-10935,2025-12-22,NA,Toys,150.71,84.01
ORD-10936,2025-12-09,NA,Electronics,28.83,9.66
ORD-10937,2025-12-28,EU,Home,458.86,301.66
ORD-10938,2025-11-15,NA,Toys,76.52,34.87
ORD-10939,2025-12-02,EU,Home,296.73,126.21
ORD-10940,2025-11-15,NA,Home,151.55,73.49
ORD-10941,2025-11-18,EU,Toys,286.01,130.43
ORD-10942,2025-11-28,EU,Home,332.68,214.72
