line_item_id,invoice_id,contract_id,product_sku,description,quantity,unit_price,list_price,discount_pct,discount_reason,line_total,billing_period_start,billing_period_end,is_prorated,proration_days,proration_method,recognition_start,recognition_end,revenue_category,tax_code,override_flag,override_reason
LIT0000122,INV000061,CTR00011,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000123,INV000062,CTR00011,PRD-PLAT-ENT,Platform Subscription — February 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000124,INV000062,CTR00011,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000125,INV000063,CTR00011,PRD-PLAT-ENT,Platform Subscription — March 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000126,INV000063,CTR00011,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000127,INV000064,CTR00011,PRD-PLAT-ENT,Platform Subscription — April 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000128,INV000064,CTR00011,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000129,INV000065,CTR00011,PRD-PLAT-ENT,Platform Subscription — May 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000130,INV000065,CTR00011,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000131,INV000066,CTR00011,PRD-PLAT-ENT,Platform Subscription — June 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000132,INV000066,CTR00011,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000133,INV000067,CTR00012,PRD-PLAT-ENT,Platform Subscription — January 2025,1,6000.0,6600.0,0.2,contract,6000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000134,INV000067,CTR00012,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000135,INV000068,CTR00012,PRD-PLAT-ENT,Platform Subscription — February 2025,1,6000.0,6600.0,0.2,contract,6000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000136,INV000068,CTR00012,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000137,INV000069,CTR00012,PRD-PLAT-ENT,Platform Subscription — March 2025,1,6000.0,6600.0,0.2,contract,6000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000138,INV000069,CTR00012,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000139,INV000070,CTR00012,PRD-PLAT-ENT,Platform Subscription — April 2025,1,6000.0,6600.0,0.2,contract,6000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000140,INV000070,CTR00012,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000141,INV000071,CTR00012,PRD-PLAT-ENT,Platform Subscription — May 2025,1,6000.0,6600.0,0.2,contract,6000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000142,INV000071,CTR00012,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000143,INV000072,CTR00012,PRD-PLAT-ENT,Platform Subscription — June 2025,1,6000.0,6600.0,0.2,contract,6000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000144,INV000072,CTR00012,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000145,INV000073,CTR00013,PRD-PLAT-ENT,Platform Subscription — January 2025,1,"7.000,00",7700.0,0.0,,7000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,True,manual_price_adjustment
LIT0000146,INV000073,CTR00013,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000147,INV000074,CTR00013,PRD-PLAT-ENT,Platform Subscription — February 2025,1,7000.0,7700.0,0.0,,7000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000148,INV000074,CTR00013,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000149,INV000075,CTR00013,PRD-PLAT-ENT,Platform Subscription — March 2025,1,7000.0,7700.0,0.0,,7000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000150,INV000075,CTR00013,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000151,INV000076,CTR00013,PRD-PLAT-ENT,Platform Subscription — April 2025,1,7000.0,7700.0,0.0,,7000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000152,INV000076,CTR00013,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000153,INV000077,CTR00013,PRD-PLAT-ENT,Platform Subscription — May 2025,1,7000.0,7700.0,0.0,,7000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000154,INV000077,CTR00013,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000155,INV000078,CTR00013,PRD-PLAT-ENT,Platform Subscription — June 2025,1,7000.0,7700.0,0.0,,7000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000156,INV000078,CTR00013,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000157,INV000079,CTR00014,PRD-PLAT-ENT,Platform Subscription — January 2025,1,7000.0,7700.0,0.0,,7000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000158,INV000079,CTR00014,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000159,INV000080,CTR00014,PRD-PLAT-ENT,Platform Subscription — February 2025,1,7000.0,7700.0,0.0,,7000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000160,INV000080,CTR00014,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000161,INV000081,CTR00014,PRD-PLAT-ENT,Platform Subscription — March 2025,1,7000.0,7700.0,0.0,,7000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000162,INV000081,CTR00014,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000163,INV000082,CTR00014,PRD-PLAT-ENT,Platform Subscription — April 2025,1,7000.0,7700.0,0.0,,7000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000164,INV000082,CTR00014,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000165,INV000083,CTR00014,PRD-PLAT-ENT,Platform Subscription — May 2025,1,7000.0,7700.0,0.0,,7000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000166,INV000083,CTR00014,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000167,INV000084,CTR00014,PRD-PLAT-ENT,Platform Subscription — June 2025,1,7000.0,7700.0,0.0,,7000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000168,INV000084,CTR00014,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000169,INV000085,CTR00015,PRD-PLAT-ENT,Platform Subscription — January 2025,1,7550.0,8305.0,0.05,contract,7550.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000170,INV000085,CTR00015,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000171,INV000086,CTR00015,PRD-PLAT-ENT,Platform Subscription — February 2025,1,7550.0,8305.0,0.05,contract,7550.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000172,INV000086,CTR00015,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000173,INV000087,CTR00015,PRD-PLAT-ENT,Platform Subscription — March 2025,1,7550.0,8305.0,0.05,contract,7550.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000174,INV000087,CTR00015,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000175,INV000088,CTR00015,PRD-PLAT-ENT,Platform Subscription — April 2025,1,7550.0,8305.0,0.05,contract,7550.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000176,INV000088,CTR00015,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000177,INV000089,CTR00015,PRD-PLAT-ENT,Platform Subscription — May 2025,1,7550.0,8305.0,0.05,contract,7550.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000178,INV000089,CTR00015,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000179,INV000090,CTR00015,PRD-PLAT-ENT,Platform Subscription — June 2025,1,7550.0,8305.0,0.05,contract,7550.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000180,INV000090,CTR00015,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000181,INV000091,CTR00016,PRD-PLAT-ENT,Platform Subscription — January 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000182,INV000091,CTR00016,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000183,INV000092,CTR00016,PRD-PLAT-ENT,Platform Subscription — February 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000184,INV000092,CTR00016,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000185,INV000093,CTR00016,PRD-PLAT-ENT,Platform Subscription — March 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000186,INV000093,CTR00016,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000187,INV000094,CTR00016,PRD-PLAT-ENT,Platform Subscription — April 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000188,INV000094,CTR00016,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000189,INV000095,CTR00016,PRD-PLAT-ENT,Platform Subscription — May 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000190,INV000095,CTR00016,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000191,INV000096,CTR00016,PRD-PLAT-ENT,Platform Subscription — June 2025,1,6750.0,7425.0,0.05,contract,6750.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000192,INV000096,CTR00016,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000193,INV000097,CTR00017,PRD-PLAT-ENT,Platform Subscription — January 2025,1,"6.500,00",7150.0,0.1,contract,6500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,True,manual_price_adjustment
LIT0000194,INV000097,CTR00017,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000195,INV000098,CTR00017,PRD-PLAT-ENT,Platform Subscription — February 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000196,INV000098,CTR00017,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000197,INV000099,CTR00017,PRD-PLAT-ENT,Platform Subscription — March 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000198,INV000099,CTR00017,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000199,INV000100,CTR00017,PRD-PLAT-ENT,Platform Subscription — April 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000200,INV000100,CTR00017,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000201,INV000101,CTR00017,PRD-PLAT-ENT,Platform Subscription — May 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000202,INV000101,CTR00017,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000203,INV000102,CTR00017,PRD-PLAT-ENT,Platform Subscription — June 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000204,INV000102,CTR00017,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000205,INV000103,CTR00018,PRD-PLAT-ENT,Platform Subscription — January 2025,1,6250.0,6875.0,0.15,contract,6250.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000206,INV000103,CTR00018,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000207,INV000104,CTR00018,PRD-PLAT-ENT,Platform Subscription — February 2025,1,6250.0,6875.0,0.15,contract,6250.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000208,INV000104,CTR00018,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000209,INV000105,CTR00018,PRD-PLAT-ENT,Platform Subscription — March 2025,1,6250.0,6875.0,0.15,contract,6250.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000210,INV000105,CTR00018,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000211,INV000106,CTR00018,PRD-PLAT-ENT,Platform Subscription — April 2025,1,6250.0,6875.0,0.15,contract,6250.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000212,INV000106,CTR00018,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000213,INV000107,CTR00018,PRD-PLAT-ENT,Platform Subscription — May 2025,1,6250.0,6875.0,0.15,contract,6250.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000214,INV000107,CTR00018,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000215,INV000108,CTR00018,PRD-PLAT-ENT,Platform Subscription — June 2025,1,6250.0,6875.0,0.15,contract,6250.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000216,INV000108,CTR00018,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000217,INV000109,CTR00019,PRD-PLAT-ENT,Platform Subscription — January 2025,1,6800.0,7480.0,0.05,contract,6800.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000218,INV000109,CTR00019,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000219,INV000110,CTR00019,PRD-PLAT-ENT,Platform Subscription — February 2025,1,6800.0,7480.0,0.05,contract,6800.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000220,INV000110,CTR00019,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000221,INV000111,CTR00019,PRD-PLAT-ENT,Platform Subscription — March 2025,1,6800.0,7480.0,0.05,contract,6800.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000222,INV000111,CTR00019,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000223,INV000112,CTR00019,PRD-PLAT-ENT,Platform Subscription — April 2025,1,6800.0,7480.0,0.05,contract,6800.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000224,INV000112,CTR00019,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000225,INV000113,CTR00019,PRD-PLAT-ENT,Platform Subscription — May 2025,1,6800.0,7480.0,0.05,contract,6800.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000226,INV000113,CTR00019,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000227,INV000114,CTR00019,PRD-PLAT-ENT,Platform Subscription — June 2025,1,"$6,800.00",7480.0,0.05,contract,6800.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,True,manual_price_adjustment
LIT0000228,INV000114,CTR00019,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000229,INV000115,CTR00020,PRD-PLAT-ENT,Platform Subscription — January 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000230,INV000115,CTR00020,PRD-SUP-ENT,Support — January 2025,1,2000.0,2000.0,0.0,,2000.0,2025-01-01,2025-01-31,False,0,,2025-01-01,2025-01-31,subscription,SRV-SAAS,False,
LIT0000231,INV000116,CTR00020,PRD-PLAT-ENT,Platform Subscription — February 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000232,INV000116,CTR00020,PRD-SUP-ENT,Support — February 2025,1,2000.0,2000.0,0.0,,2000.0,2025-02-01,2025-02-28,False,0,,2025-02-01,2025-02-28,subscription,SRV-SAAS,False,
LIT0000233,INV000117,CTR00020,PRD-PLAT-ENT,Platform Subscription — March 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000234,INV000117,CTR00020,PRD-SUP-ENT,Support — March 2025,1,2000.0,2000.0,0.0,,2000.0,2025-03-01,2025-03-31,False,0,,2025-03-01,2025-03-31,subscription,SRV-SAAS,False,
LIT0000235,INV000118,CTR00020,PRD-PLAT-ENT,Platform Subscription — April 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000236,INV000118,CTR00020,PRD-SUP-ENT,Support — April 2025,1,2000.0,2000.0,0.0,,2000.0,2025-04-01,2025-04-30,False,0,,2025-04-01,2025-04-30,subscription,SRV-SAAS,False,
LIT0000237,INV000119,CTR00020,PRD-PLAT-ENT,Platform Subscription — May 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000238,INV000119,CTR00020,PRD-SUP-ENT,Support — May 2025,1,2000.0,2000.0,0.0,,2000.0,2025-05-01,2025-05-31,False,0,,2025-05-01,2025-05-31,subscription,SRV-SAAS,False,
LIT0000239,INV000120,CTR00020,PRD-PLAT-ENT,Platform Subscription — June 2025,1,6500.0,7150.0,0.1,contract,6500.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
LIT0000240,INV000120,CTR00020,PRD-SUP-ENT,Support — June 2025,1,2000.0,2000.0,0.0,,2000.0,2025-06-01,2025-06-30,False,0,,2025-06-01,2025-06-30,subscription,SRV-SAAS,False,
