payment_id,invoice_id,account_id,payment_date,amount_received,currency,applied_fx_rate,usd_amount_applied,payment_method,transaction_ref,is_partial,partial_payment_sequence,prior_outstanding_balance,remaining_balance_after,bank_fee_deducted,is_reconciled,reconciliation_date,reconciliation_source,chargeback_flag,chargeback_date,reversal_of_payment_id,notes
PAY000155,INV000191,ACC0020,2025-06-18,6250.0,USD,1.0,6250.0,wire,TXN473193,False,0,6250.0,0.0,0.0,True,2025-06-21,bank_feed,False,,,
PAY000156,INV000192,ACC0020,2025-07-19,6250.0,USD,1.0,6250.0,wire,TXN748946,False,0,6250.0,0.0,0.0,True,2025-07-22,bank_feed,False,,,
PAY000157,INV000193,ACC0021,2025-01-31,8100.0,GBP,1.2511,10133.91,wire,TXN489272,False,0,8100.0,0.0,0.0,True,2025-02-02,bank_feed,False,,,
PAY000158,INV000194,ACC0021,2025-03-01,9033.96,GBP,1.243,11229.21,wire,TXN316731,False,0,9033.96,0.0,0.0,True,2025-03-03,bank_feed,False,,,
PAY000159,INV000196,ACC0021,2025-04-29,9033.96,GBP,1.2404,11205.72,check,TXN148805,False,0,9033.96,0.0,50.0,True,2025-05-01,bank_feed,False,,,
PAY000160,INV000197,ACC0021,2025-05-31,9033.96,GBP,1.2404,11205.72,wire,TXN414903,False,0,9033.96,0.0,0.0,True,2025-06-02,bank_feed,False,,,
PAY000161,INV000198,ACC0021,2025-07-07,9033.96,GBP,1.2296,11108.16,ACH,TXN979611,False,0,9033.96,0.0,50.0,True,2025-07-10,bank_feed,False,,,
PAY000162,INV000201,ACC0021,2025-04-05,7800.0,GBP,1.242,9687.6,ACH,TXN119033,False,0,7800.0,0.0,50.0,True,2025-04-06,bank_feed,False,,,
PAY000163,INV000202,ACC0021,2025-04-28,7800.0,GBP,1.2442,9704.76,credit_card,TXN406580,False,0,7800.0,0.0,0.0,True,2025-04-29,bank_feed,False,,,
PAY000164,INV000203,ACC0021,2025-06-06,7800.0,GBP,1.2417,9685.26,wire,TXN563530,False,0,7800.0,0.0,25.0,True,2025-06-07,bank_feed,False,,,
PAY000165,INV000204,ACC0021,2025-07-03,7800.0,GBP,1.2282,9579.96,credit_card,TXN516974,False,0,7800.0,0.0,0.0,True,2025-07-06,bank_feed,False,,,
PAY000166,INV000205,ACC0021,2025-02-15,7800.0,GBP,1.2522,9767.16,ACH,TXN452122,False,0,7800.0,0.0,25.0,True,2025-02-17,bank_feed,False,,,
PAY000167,INV000207,ACC0021,2025-04-25,7800.0,GBP,1.2351,9633.78,ACH,TXN302272,False,0,7800.0,0.0,0.0,True,2025-04-26,bank_feed,False,,,
PAY000168,INV000208,ACC0021,2025-05-16,7800.0,GBP,1.2439,9702.42,check,TXN109546,False,0,7800.0,0.0,0.0,True,2025-05-18,bank_feed,False,,,
PAY000169,INV000210,ACC0021,2025-07-26,7800.0,GBP,1.2331,9618.18,wire,TXN133505,False,0,7800.0,0.0,50.0,True,2025-07-28,bank_feed,False,,,
PAY000170,INV000211,ACC0022,2025-01-29,11700.0,GBP,1.2499,14623.83,wire,TXN617019,False,0,11700.0,0.0,0.0,True,2025-01-30,bank_feed,False,,,
PAY000171,INV000212,ACC0022,2025-03-07,11700.0,GBP,1.2361,14462.37,ACH,TXN773662,False,0,11700.0,0.0,50.0,True,2025-03-10,bank_feed,False,,,
PAY000172,INV000213,ACC0022,2025-04-10,11700.0,GBP,1.2413,14523.21,wire,TXN631838,False,0,11700.0,0.0,50.0,True,2025-04-12,bank_feed,False,,,
PAY000173,INV000215,ACC0022,2025-06-10,8285.94,GBP,1.2432,10301.08,wire,TXN584863,False,0,8285.94,0.0,50.0,True,2025-06-12,bank_feed,False,,,
PAY000174,INV000216,ACC0022,2025-07-10,8285.94,GBP,1.2365,10245.56,ACH,TXN973285,False,0,8285.94,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY000175,INV000217,ACC0022,2025-02-27,7800.0,GBP,1.2352,9634.56,ACH,TXN482786,False,0,7800.0,0.0,0.0,True,2025-03-01,bank_feed,False,,,
PAY000176,INV000218,ACC0022,2025-03-30,7800.0,GBP,1.2401,9672.78,ACH,TXN928670,False,0,7800.0,0.0,0.0,True,2025-03-31,bank_feed,False,,,
PAY000177,INV000219,ACC0022,2025-05-07,7800.0,GBP,1.2368,9647.04,wire,TXN114389,False,0,7800.0,0.0,0.0,True,2025-05-10,bank_feed,False,,,
PAY000178,INV000220,ACC0022,2025-06-07,7800.0,GBP,1.2417,9685.26,wire,TXN704198,False,0,7800.0,0.0,50.0,True,2025-06-10,bank_feed,False,,,
PAY000179,INV000221,ACC0022,2025-07-11,7800.0,GBP,1.2311,9602.58,ACH,TXN868092,False,0,7800.0,0.0,0.0,True,2025-07-13,bank_feed,False,,,
PAY000180,INV000222,ACC0022,2025-07-30,7800.0,GBP,1.2243,9549.54,ACH,TXN692243,False,0,7800.0,0.0,0.0,True,2025-08-01,bank_feed,False,,,
PAY000181,INV000223,ACC0022,2025-02-06,8100.0,GBP,1.2463,10095.03,ACH,TXN693481,False,0,8100.0,0.0,0.0,True,2025-02-07,bank_feed,False,,,
PAY000182,INV000224,ACC0022,2025-03-02,6880.45,GBP,1.243,8552.4,ACH,TXN761358,False,0,6880.45,0.0,0.0,True,2025-03-04,bank_feed,False,,,
PAY000183,INV000225,ACC0022,2025-03-28,6880.45,GBP,1.2401,8532.45,credit_card,TXN140043,False,0,6880.45,0.0,0.0,True,2025-03-30,bank_feed,False,,,
PAY000184,INV000226,ACC0022,2025-05-09,6880.45,GBP,1.2387,8522.81,credit_card,TXN283384,False,0,6880.45,0.0,0.0,True,2025-05-10,bank_feed,False,,,
PAY000185,INV000227,ACC0022,2025-06-09,6880.45,GBP,1.2387,8522.81,check,TXN916759,False,0,6880.45,0.0,25.0,True,2025-06-11,bank_feed,False,,,
PAY000186,INV000228,ACC0022,2025-06-28,6880.45,GBP,1.2396,8529.01,credit_card,TXN854482,False,0,6880.45,0.0,0.0,True,2025-06-30,bank_feed,False,,,
PAY000187,INV000230,ACC0023,2025-03-09,7800.0,GBP,1.2361,9641.58,ACH,TXN209903,False,0,7800.0,0.0,0.0,True,2025-03-10,bank_feed,False,,,
PAY000188,INV000231,ACC0023,2025-03-31,7800.0,GBP,1.241,9679.8,ACH,TXN561740,False,0,7800.0,0.0,50.0,True,2025-04-02,bank_feed,False,,,
PAY000189,INV000232,ACC0023,2025-05-02,7800.0,GBP,1.2427,9693.06,credit_card,TXN358141,False,0,7800.0,0.0,25.0,True,2025-05-03,bank_feed,False,,,
PAY000190,INV000233,ACC0023,2025-06-10,7800.0,GBP,1.2432,9696.96,ACH,TXN712072,False,0,7800.0,0.0,0.0,True,2025-06-12,bank_feed,False,,,
PAY000191,INV000234,ACC0023,2025-07-08,7800.0,GBP,1.2321,9610.38,wire,TXN400738,False,0,7800.0,0.0,50.0,True,2025-07-09,bank_feed,False,,,
PAY000192,INV000235,ACC0023,2025-02-16,7800.0,GBP,1.2522,9767.16,wire,TXN550124,False,0,7800.0,0.0,0.0,True,2025-02-19,bank_feed,False,,,
PAY000193,INV000236,ACC0023,2025-03-15,7800.0,GBP,1.25,9750.0,ACH,TXN150481,False,0,7800.0,0.0,0.0,True,2025-03-18,bank_feed,False,,,
PAY000194,INV000237,ACC0023,2025-04-18,7800.0,GBP,1.2397,9669.66,wire,TXN538534,False,0,7800.0,0.0,0.0,True,2025-04-19,bank_feed,False,,,
PAY000195,INV000238,ACC0023,2025-05-13,7800.0,GBP,1.2379,9655.62,ACH,TXN667099,False,0,7800.0,0.0,0.0,True,2025-05-16,bank_feed,False,,,
PAY000196,INV000239,ACC0023,2025-06-26,7800.0,GBP,1.2342,9626.76,wire,TXN490732,False,0,7800.0,0.0,25.0,True,2025-06-27,bank_feed,False,,,
PAY000197,INV000240,ACC0023,2025-07-25,7800.0,GBP,1.2331,9618.18,ACH,TXN284215,False,0,7800.0,0.0,25.0,True,2025-07-27,bank_feed,False,,,
PAY000198,INV000241,ACC0023,2025-02-22,7800.0,GBP,1.2454,9714.12,wire,TXN541806,False,0,7800.0,0.0,25.0,True,2025-02-25,bank_feed,False,,,
PAY000199,INV000242,ACC0023,2025-03-16,7800.0,GBP,1.25,9750.0,wire,TXN133156,False,0,7800.0,0.0,0.0,True,2025-03-19,bank_feed,False,,,
PAY000200,INV000243,ACC0023,2025-04-26,7800.0,GBP,1.2351,9633.78,wire,TXN739833,False,0,7800.0,0.0,0.0,True,2025-04-29,bank_feed,False,,,
PAY000201,INV000244,ACC0023,2025-05-24,7800.0,GBP,1.236,9640.8,ACH,TXN900741,False,0,7800.0,0.0,0.0,True,2025-05-26,bank_feed,False,,,
PAY000202,INV000245,ACC0023,2025-06-21,7800.0,GBP,1.2326,9614.28,ACH,TXN581716,False,0,7800.0,0.0,50.0,True,2025-06-22,bank_feed,False,,,
PAY000203,INV000246,ACC0023,2025-07-27,7800.0,GBP,1.2331,9618.18,wire,TXN554395,False,0,7800.0,0.0,50.0,True,2025-07-29,bank_feed,False,,,
PAY000204,INV000247,ACC0024,2025-02-11,7200.0,EUR,1.0412,7496.64,credit_card,TXN817444,False,0,7200.0,0.0,25.0,True,2025-02-12,bank_feed,False,,,
PAY000205,INV000248,ACC0024,2025-03-09,7200.0,EUR,1.0393,7482.96,wire,TXN338883,False,0,7200.0,0.0,25.0,True,2025-03-11,bank_feed,False,,,
PAY000206,INV000249,ACC0024,2025-04-01,7200.0,EUR,1.0395,7484.4,wire,TXN963972,False,0,7200.0,0.0,50.0,True,2025-04-02,bank_feed,False,,,
PAY000207,INV000250,ACC0024,2025-05-03,7200.0,EUR,1.0358,7457.76,wire,TXN194987,False,0,7200.0,0.0,0.0,True,2025-05-04,bank_feed,False,,,
PAY000208,INV000252,ACC0024,2025-06-30,7200.0,EUR,1.0308,7421.76,ACH,TXN272199,False,0,7200.0,0.0,0.0,True,2025-07-03,bank_feed,False,,,
PAY000209,INV000253,ACC0025,2025-02-10,9060.0,GBP,1.2408,11241.65,ACH,TXN692286,False,0,9060.0,0.0,0.0,True,2025-02-12,bank_feed,False,,,
PAY000210,INV000254,ACC0025,2025-02-28,9060.0,GBP,1.243,11261.58,credit_card,TXN654911,False,0,9060.0,0.0,50.0,True,2025-03-01,bank_feed,False,,,
PAY000211,INV000255,ACC0025,2025-04-11,9060.0,GBP,1.242,11252.52,credit_card,TXN345079,False,0,9060.0,0.0,0.0,True,2025-04-13,bank_feed,False,,,
PAY000212,INV000256,ACC0025,2025-05-12,9060.0,GBP,1.2372,11209.03,wire,TXN918031,False,0,9060.0,0.0,0.0,True,2025-05-13,bank_feed,False,,,
PAY000213,INV000257,ACC0025,2025-06-07,9060.0,GBP,1.2417,11249.8,ACH,TXN506144,False,0,9060.0,0.0,0.0,True,2025-06-10,bank_feed,False,,,
PAY000214,INV000258,ACC0025,2025-07-05,9060.0,GBP,1.2341,11180.95,credit_card,TXN234910,False,0,9060.0,0.0,25.0,True,2025-07-08,bank_feed,False,,,
PAY000215,INV000259,ACC0025,2025-02-14,8100.0,GBP,1.2522,10142.82,wire,TXN627281,False,0,8100.0,0.0,50.0,True,2025-02-17,bank_feed,False,,,
PAY000216,INV000260,ACC0025,2025-03-23,8100.0,GBP,1.249,10116.9,credit_card,TXN877316,False,0,8100.0,0.0,0.0,True,2025-03-26,bank_feed,False,,,
PAY000217,INV000261,ACC0025,2025-04-18,8100.0,GBP,1.2397,10041.57,ACH,TXN415628,False,0,8100.0,0.0,0.0,True,2025-04-19,bank_feed,False,,,
PAY000218,INV000262,ACC0025,2025-05-16,8100.0,GBP,1.2439,10075.59,check,TXN965477,False,0,8100.0,0.0,0.0,True,2025-05-17,bank_feed,False,,,
PAY000219,INV000264,ACC0025,2025-07-18,8100.0,GBP,1.2346,10000.26,wire,TXN303672,False,0,8100.0,0.0,0.0,True,2025-07-20,bank_feed,False,,,
PAY000220,INV000265,ACC0026,2025-02-18,8460.0,EUR,1.0414,8810.24,credit_card,TXN607961,False,0,8460.0,0.0,0.0,True,2025-02-20,bank_feed,False,,,
PAY000221,INV000266,ACC0026,2025-03-21,8460.0,EUR,1.0424,8818.7,wire,TXN622291,False,0,8460.0,0.0,0.0,True,2025-03-23,bank_feed,False,,,
PAY000222,INV000267,ACC0026,2025-04-24,8460.0,EUR,1.0342,8749.33,wire,TXN623437,False,0,8460.0,0.0,0.0,True,2025-04-27,bank_feed,False,,,
PAY000223,INV000268,ACC0026,2025-05-25,8460.0,EUR,1.0336,8744.26,wire,TXN938882,False,0,8460.0,0.0,25.0,True,2025-05-26,bank_feed,False,,,
PAY000224,INV000269,ACC0026,2025-06-17,8460.0,EUR,1.0327,8736.64,wire,TXN880371,False,0,8460.0,0.0,0.0,True,2025-06-19,bank_feed,False,,,
PAY000225,INV000271,ACC0026,2025-01-31,8400.0,EUR,1.0441,8770.44,ACH,TXN664678,False,0,8400.0,0.0,25.0,True,2025-02-03,bank_feed,False,,,
PAY000226,INV000272,ACC0026,2025-03-13,8400.0,EUR,1.0402,8737.68,ACH,TXN402980,False,0,8400.0,0.0,50.0,True,2025-03-16,bank_feed,False,,,
PAY000227,INV000273,ACC0026,2025-04-10,8400.0,EUR,1.0335,8681.4,wire,TXN280385,False,0,8400.0,0.0,0.0,True,2025-04-12,bank_feed,False,,,
PAY000228,INV000274,ACC0026,2025-05-10,8400.0,EUR,1.0341,8686.44,ACH,TXN430626,False,0,8400.0,0.0,25.0,True,2025-05-11,bank_feed,False,,,
PAY000229,INV000275,ACC0026,2025-06-08,8400.0,EUR,1.0321,8669.64,wire,TXN652315,False,0,8400.0,0.0,25.0,True,2025-06-11,bank_feed,False,,,
PAY000230,INV000276,ACC0026,2025-07-01,8400.0,EUR,1.0299,8651.16,ACH,TXN371113,False,0,8400.0,0.0,0.0,True,2025-07-03,bank_feed,False,,,
PAY000231,INV000277,ACC0026,2025-01-31,8100.0,EUR,1.0441,8457.21,ACH,TXN137767,False,0,8100.0,0.0,0.0,True,2025-02-03,bank_feed,False,,,
PAY000232,INV000278,ACC0026,2025-03-03,8100.0,EUR,1.0396,8420.76,ACH,TXN511384,False,0,8100.0,0.0,0.0,True,2025-03-06,bank_feed,False,,,
PAY000233,INV000279,ACC0026,2025-04-08,8100.0,EUR,1.0364,8394.84,ACH,TXN402847,False,0,8100.0,0.0,0.0,True,2025-04-09,bank_feed,False,,,
PAY000234,INV000280,ACC0026,2025-05-12,8100.0,EUR,1.035,8383.5,ACH,TXN957132,False,0,8100.0,0.0,0.0,True,2025-05-14,bank_feed,False,,,
PAY000235,INV000281,ACC0026,2025-06-01,8100.0,EUR,1.0333,8369.73,wire,TXN257479,False,0,8100.0,0.0,25.0,True,2025-06-02,bank_feed,False,,,
PAY000236,INV000282,ACC0026,2025-07-12,8100.0,EUR,1.0346,8380.26,wire,TXN288610,False,0,8100.0,0.0,50.0,True,2025-07-15,bank_feed,False,,,
PAY000237,INV000283,ACC0027,2025-03-13,7800.0,EUR,1.0402,8113.56,wire,TXN632421,False,0,7800.0,0.0,0.0,True,2025-03-16,bank_feed,False,,,
PAY000238,INV000284,ACC0027,2025-04-03,7800.0,EUR,1.0362,8082.36,wire,TXN356504,False,0,7800.0,0.0,0.0,True,2025-04-04,bank_feed,False,,,
PAY000239,INV000285,ACC0027,2025-05-09,7800.0,EUR,1.0341,8065.98,wire,TXN552679,False,0,7800.0,0.0,50.0,True,2025-05-12,bank_feed,False,,,
PAY000240,INV000286,ACC0027,2025-06-05,7800.0,EUR,1.0347,8070.66,ACH,TXN511328,False,0,7800.0,0.0,50.0,True,2025-06-08,bank_feed,False,,,
PAY000241,INV000287,ACC0027,2025-07-01,7800.0,EUR,1.0299,8033.22,ACH,TXN341012,False,0,7800.0,0.0,25.0,True,2025-07-04,bank_feed,False,,,
PAY000242,INV000288,ACC0027,2025-08-10,7800.0,EUR,1.0336,8062.08,credit_card,TXN696285,False,0,7800.0,0.0,0.0,True,2025-08-11,bank_feed,False,,,
PAY000243,INV000289,ACC0028,2025-01-30,8000.0,USD,1.0,8000.0,ACH,TXN147196,False,0,8000.0,0.0,0.0,True,2025-01-31,bank_feed,False,,,
PAY000244,INV000290,ACC0028,2025-03-02,8000.0,USD,1.0,8000.0,ACH,TXN757067,False,0,8000.0,0.0,50.0,True,2025-03-03,bank_feed,False,,,
PAY000245,INV000291,ACC0028,2025-03-30,8000.0,USD,1.0,8000.0,ACH,TXN525606,False,0,8000.0,0.0,50.0,True,2025-03-31,bank_feed,False,,,
PAY000246,INV000292,ACC0028,2025-05-07,8000.0,USD,1.0,8000.0,ACH,TXN383100,False,0,8000.0,0.0,0.0,True,2025-05-09,bank_feed,False,,,
PAY000247,INV000293,ACC0028,2025-06-01,6987.21,USD,1.0,6987.21,wire,TXN619228,False,0,6987.21,0.0,0.0,True,2025-06-03,bank_feed,False,,,
PAY000248,INV000294,ACC0028,2025-07-08,6987.21,USD,1.0,6987.21,ACH,TXN215870,False,0,6987.21,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY000249,INV000295,ACC0028,2025-01-29,6250.0,USD,1.0,6250.0,credit_card,TXN300679,False,0,6250.0,0.0,0.0,True,2025-01-30,bank_feed,False,,,
PAY000250,INV000296,ACC0028,2025-03-03,6250.0,USD,1.0,6250.0,wire,TXN708299,False,0,6250.0,0.0,0.0,True,2025-03-05,bank_feed,False,,,
PAY000251,INV000297,ACC0028,2025-04-09,6250.0,USD,1.0,6250.0,credit_card,TXN436377,False,0,6250.0,0.0,50.0,True,2025-04-12,bank_feed,False,,,
PAY000252,INV000298,ACC0028,2025-05-03,6250.0,USD,1.0,6250.0,credit_card,TXN682127,False,0,6250.0,0.0,50.0,True,2025-05-04,bank_feed,False,,,
PAY000253,INV000299,ACC0028,2025-06-08,6250.0,USD,1.0,6250.0,check,TXN774183,False,0,6250.0,0.0,0.0,True,2025-06-11,bank_feed,False,,,
PAY000254,INV000300,ACC0028,2025-06-28,6250.0,USD,1.0,6250.0,credit_card,TXN256122,False,0,6250.0,0.0,50.0,True,2025-06-29,bank_feed,False,,,
PAY000255,INV000301,ACC0028,2025-02-09,7000.0,USD,1.0,7000.0,wire,TXN722856,False,0,7000.0,0.0,0.0,True,2025-02-11,bank_feed,False,,,
PAY000256,INV000302,ACC0028,2025-03-03,7000.0,USD,1.0,7000.0,ACH,TXN410046,False,0,7000.0,0.0,25.0,True,2025-03-05,bank_feed,False,,,
PAY000257,INV000304,ACC0028,2025-05-11,7000.0,USD,1.0,7000.0,ACH,TXN189451,False,0,7000.0,0.0,0.0,True,2025-05-13,bank_feed,False,,,
PAY000258,INV000307,ACC0029,2025-02-12,8700.0,EUR,1.0463,9102.81,wire,TXN563239,False,0,8700.0,0.0,0.0,True,2025-02-15,bank_feed,False,,,
PAY000259,INV000308,ACC0029,2025-03-25,8700.0,EUR,1.0406,9053.22,credit_card,TXN204952,False,0,8700.0,0.0,0.0,True,2025-03-27,bank_feed,False,,,
PAY000260,INV000309,ACC0029,2025-04-19,8700.0,EUR,1.0369,9021.03,ACH,TXN272125,False,0,8700.0,0.0,0.0,True,2025-04-22,bank_feed,False,,,
PAY000261,INV000310,ACC0029,2025-05-26,8700.0,EUR,1.0368,9020.16,ACH,TXN530203,False,0,8700.0,0.0,0.0,True,2025-05-29,bank_feed,False,,,
PAY000262,INV000311,ACC0029,2025-06-21,8700.0,EUR,1.0339,8994.93,wire,TXN627546,False,0,8700.0,0.0,50.0,True,2025-06-22,bank_feed,False,,,
PAY000263,INV000312,ACC0029,2025-07-24,8700.0,EUR,1.0296,8957.52,ACH,TXN459819,False,0,8700.0,0.0,50.0,True,2025-07-25,bank_feed,False,,,
PAY000264,INV000313,ACC0030,2025-02-18,8500.0,USD,1.0,8500.0,ACH,TXN908924,False,0,8500.0,0.0,50.0,True,2025-02-19,bank_feed,False,,,
PAY000265,INV000314,ACC0030,2025-03-28,8500.0,USD,1.0,8500.0,wire,TXN442160,False,0,8500.0,0.0,0.0,True,2025-03-29,bank_feed,False,,,
PAY000266,INV000318,ACC0030,2025-07-15,8500.0,USD,1.0,8500.0,ACH,TXN282105,False,0,8500.0,0.0,0.0,True,2025-07-18,bank_feed,False,,,
PAY000267,INV000320,ACC0030,2025-03-20,6750.0,USD,1.0,6750.0,wire,TXN762745,False,0,6750.0,0.0,0.0,True,2025-03-23,bank_feed,False,,,
PAY000268,INV000321,ACC0030,2025-04-22,6750.0,USD,1.0,6750.0,ACH,TXN857345,False,0,6750.0,0.0,0.0,True,2025-04-25,bank_feed,False,,,
PAY000269,INV000322,ACC0030,2025-05-16,6750.0,USD,1.0,6750.0,credit_card,TXN192750,False,0,6750.0,0.0,0.0,True,2025-05-18,bank_feed,False,,,
PAY000270,INV000323,ACC0030,2025-06-18,6750.0,USD,1.0,6750.0,wire,TXN787236,False,0,6750.0,0.0,0.0,True,2025-06-20,bank_feed,False,,,
PAY000271,INV000324,ACC0030,2025-07-23,6750.0,USD,1.0,6750.0,ACH,TXN735393,False,0,6750.0,0.0,25.0,True,2025-07-25,bank_feed,False,,,
PAY000272,INV000325,ACC0031,2025-02-07,9960.0,GBP,1.2459,12409.16,credit_card,TXN101201,False,0,9960.0,0.0,50.0,True,2025-02-08,bank_feed,False,,,
PAY000273,INV000326,ACC0031,2025-03-08,9960.0,GBP,1.2361,12311.56,credit_card,TXN652250,False,0,9960.0,0.0,0.0,True,2025-03-11,bank_feed,False,,,
PAY000274,INV000327,ACC0031,2025-04-05,9960.0,GBP,1.242,12370.32,wire,TXN526351,False,0,9960.0,0.0,0.0,True,2025-04-07,bank_feed,False,,,
PAY000275,INV000328,ACC0031,2025-05-12,9960.0,GBP,1.2372,12322.51,wire,TXN131139,False,0,9960.0,0.0,0.0,True,2025-05-15,bank_feed,False,,,
PAY000276,INV000329,ACC0031,2025-06-05,9960.0,GBP,1.2352,12302.59,credit_card,TXN748457,False,0,9960.0,0.0,50.0,True,2025-06-08,bank_feed,False,,,
PAY000277,INV000330,ACC0031,2025-07-08,9960.0,GBP,1.2321,12271.72,ACH,TXN419774,False,0,9960.0,0.0,50.0,True,2025-07-10,bank_feed,False,,,
PAY000278,INV000331,ACC0032,2025-02-27,7750.0,USD,1.0,7750.0,ACH,TXN182390,False,0,7750.0,0.0,25.0,True,2025-02-28,bank_feed,False,,,
PAY000279,INV000332,ACC0032,2025-04-09,7750.0,USD,1.0,7750.0,wire,TXN575890,False,0,7750.0,0.0,0.0,True,2025-04-10,bank_feed,False,,,
PAY000280,INV000333,ACC0032,2025-05-05,7750.0,USD,1.0,7750.0,wire,TXN259670,False,0,7750.0,0.0,50.0,True,2025-05-07,bank_feed,False,,,
PAY000281,INV000334,ACC0032,2025-06-10,7750.0,USD,1.0,7750.0,ACH,TXN800812,False,0,7750.0,0.0,25.0,True,2025-06-12,bank_feed,False,,,
PAY000282,INV000335,ACC0032,2025-07-08,7750.0,USD,1.0,7750.0,check,TXN315645,False,0,7750.0,0.0,0.0,True,2025-07-11,bank_feed,False,,,
PAY000283,INV000336,ACC0032,2025-07-31,7750.0,USD,1.0,7750.0,ACH,TXN393370,False,0,7750.0,0.0,0.0,True,2025-08-01,bank_feed,False,,,
PAY000284,INV000337,ACC0032,2025-01-30,6500.0,USD,1.0,6500.0,wire,TXN258742,False,0,6500.0,0.0,0.0,True,2025-01-31,bank_feed,False,,,
PAY000285,INV000338,ACC0032,2025-03-14,6500.0,USD,1.0,6500.0,ACH,TXN265559,False,0,6500.0,0.0,0.0,True,2025-03-17,bank_feed,False,,,
PAY000286,INV000339,ACC0032,2025-03-29,6500.0,USD,1.0,6500.0,ACH,TXN220197,False,0,6500.0,0.0,0.0,True,2025-03-30,bank_feed,False,,,
PAY000287,INV000340,ACC0032,2025-04-30,4151.46,USD,1.0,4151.46,ACH,TXN157347,False,0,4151.46,0.0,0.0,True,2025-05-03,bank_feed,False,,,
PAY000288,INV000341,ACC0032,2025-05-29,4151.46,USD,1.0,4151.46,ACH,TXN986703,False,0,4151.46,0.0,0.0,True,2025-05-30,bank_feed,False,,,
PAY000289,INV000342,ACC0032,2025-07-09,4151.46,USD,1.0,4151.46,ACH,TXN248834,False,0,4151.46,0.0,0.0,True,2025-07-12,bank_feed,False,,,
PAY000290,INV000344,ACC0033,2025-03-12,7550.0,USD,1.0,7550.0,ACH,TXN559066,False,0,7550.0,0.0,0.0,True,2025-03-13,bank_feed,False,,,
PAY000291,INV000345,ACC0033,2025-04-06,7550.0,USD,1.0,7550.0,ACH,TXN257136,False,0,7550.0,0.0,25.0,True,2025-04-08,bank_feed,False,,,
PAY000292,INV000346,ACC0033,2025-05-07,7550.0,USD,1.0,7550.0,ACH,TXN693567,False,0,7550.0,0.0,25.0,True,2025-05-08,bank_feed,False,,,
PAY000293,INV000349,ACC0033,2025-01-31,7000.0,USD,1.0,7000.0,wire,TXN836460,False,0,7000.0,0.0,0.0,True,2025-02-01,bank_feed,False,,,
PAY000294,INV000350,ACC0033,2025-03-14,7000.0,USD,1.0,7000.0,credit_card,TXN686487,False,0,7000.0,0.0,0.0,True,2025-03-15,bank_feed,False,,,
PAY000295,INV000351,ACC0033,2025-03-28,7000.0,USD,1.0,7000.0,credit_card,TXN785524,False,0,7000.0,0.0,0.0,True,2025-03-30,bank_feed,False,,,
PAY000296,INV000352,ACC0033,2025-05-12,7000.0,USD,1.0,7000.0,ACH,TXN931790,False,0,7000.0,0.0,0.0,True,2025-05-13,bank_feed,False,,,
PAY000297,INV000353,ACC0033,2025-06-02,7000.0,USD,1.0,7000.0,ACH,TXN781541,False,0,7000.0,0.0,0.0,True,2025-06-03,bank_feed,False,,,
PAY000298,INV000355,ACC0034,2025-02-08,7550.0,USD,1.0,7550.0,wire,TXN689979,False,0,7550.0,0.0,0.0,True,2025-02-09,bank_feed,False,,,
PAY000299,INV000356,ACC0034,2025-03-11,7550.0,USD,1.0,7550.0,ACH,TXN820340,False,0,7550.0,0.0,0.0,True,2025-03-12,bank_feed,False,,,
PAY000300,INV000359,ACC0034,2025-06-10,7550.0,USD,1.0,7550.0,wire,TXN663334,False,0,7550.0,0.0,50.0,True,2025-06-12,bank_feed,False,,,
PAY000301,INV000360,ACC0034,2025-07-12,7550.0,USD,1.0,7550.0,credit_card,TXN506974,False,0,7550.0,0.0,0.0,True,2025-07-13,bank_feed,False,,,
PAY000302,INV000361,ACC0035,2025-02-19,8520.0,GBP,1.2385,10552.02,wire,TXN593468,False,0,8520.0,0.0,0.0,True,2025-02-22,bank_feed,False,,,
PAY000303,INV000362,ACC0035,2025-03-28,8520.0,GBP,1.2401,10565.65,ACH,TXN788044,False,0,8520.0,0.0,0.0,True,2025-03-31,bank_feed,False,,,
PAY000304,INV000363,ACC0035,2025-04-14,8520.0,GBP,1.2407,10570.76,wire,TXN659579,False,0,8520.0,0.0,50.0,True,2025-04-15,bank_feed,False,,,
PAY000305,INV000364,ACC0035,2025-05-20,8520.0,GBP,1.2368,10537.54,wire,TXN928562,False,0,8520.0,0.0,25.0,True,2025-05-23,bank_feed,False,,,
PAY000306,INV000366,ACC0035,2025-07-14,11063.26,GBP,1.2297,13604.49,ACH,TXN892816,False,0,11063.26,0.0,0.0,True,2025-07-17,bank_feed,False,,,
PAY000307,INV000367,ACC0035,2025-01-30,7500.0,GBP,1.248,9360.0,wire,TXN730109,False,0,7500.0,0.0,25.0,True,2025-02-01,bank_feed,False,,,
PAY000308,INV000368,ACC0035,2025-03-14,7500.0,GBP,1.25,9375.0,wire,TXN337382,False,0,7500.0,0.0,0.0,True,2025-03-15,bank_feed,False,,,
PAY000309,INV000369,ACC0035,2025-04-04,7500.0,GBP,1.242,9315.0,wire,TXN925446,False,0,7500.0,0.0,0.0,True,2025-04-06,bank_feed,False,,,
