usage_id,account_id,contract_id,record_date,unit_type,units_consumed,units_included_monthly,units_rollover_from_prior,cumulative_units_ytd,overage_units,is_overage_billed,billing_period_id,usage_source,data_center_region,product_line,sku,is_test_usage,usage_quality_score,override_applied,created_at
USG00000129,ACC0001,CTR00001,2025-05-09,api_calls,2807.24,100000,0,495859.75,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.984,False,2025-05-09T23:59:00Z
USG00000130,ACC0001,CTR00001,2025-05-10,api_calls,2804.99,100000,0,498664.74,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.961,False,2025-05-10T23:59:00Z
USG00000131,ACC0001,CTR00001,2025-05-11,api_calls,4405.97,100000,0,503070.71,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.908,False,2025-05-11T23:59:00Z
USG00000132,ACC0001,CTR00001,2025-05-12,api_calls,2877.43,100000,0,505948.14,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.962,False,2025-05-12T23:59:00Z
USG00000133,ACC0001,CTR00001,2025-05-13,api_calls,4001.9,100000,0,509950.04,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.984,False,2025-05-13T23:59:00Z
USG00000134,ACC0001,CTR00001,2025-05-14,api_calls,3614.86,100000,0,513564.9,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.954,False,2025-05-14T23:59:00Z
USG00000135,ACC0001,CTR00001,2025-05-15,api_calls,3945.51,100000,0,517510.41,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.98,False,2025-05-15T23:59:00Z
USG00000136,ACC0001,CTR00001,2025-05-16,api_calls,3537.79,100000,0,521048.2,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,1.0,False,2025-05-16T23:59:00Z
USG00000137,ACC0001,CTR00001,2025-05-17,api_calls,4123.4,100000,0,525171.6,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.972,False,2025-05-17T23:59:00Z
USG00000138,ACC0001,CTR00001,2025-05-18,api_calls,4578.53,100000,0,529750.13,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.917,False,2025-05-18T23:59:00Z
USG00000139,ACC0001,CTR00001,2025-05-19,api_calls,3552.41,100000,0,533302.54,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.943,False,2025-05-19T23:59:00Z
USG00000140,ACC0001,CTR00001,2025-05-20,api_calls,4488.75,100000,0,537791.29,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.918,False,2025-05-20T23:59:00Z
USG00000141,ACC0001,CTR00001,2025-05-21,api_calls,5001.62,100000,0,542792.91,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.97,False,2025-05-21T23:59:00Z
USG00000142,ACC0001,CTR00001,2025-05-22,api_calls,3994.2,100000,0,546787.11,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.916,False,2025-05-22T23:59:00Z
USG00000143,ACC0001,CTR00001,2025-05-23,api_calls,4380.72,100000,0,551167.83,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.91,False,2025-05-23T23:59:00Z
USG00000144,ACC0001,CTR00001,2025-05-24,api_calls,2636.04,100000,0,553803.86,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.937,False,2025-05-24T23:59:00Z
USG00000145,ACC0001,CTR00001,2025-05-25,api_calls,3570.86,100000,0,557374.73,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.942,False,2025-05-25T23:59:00Z
USG00000146,ACC0001,CTR00001,2025-05-26,api_calls,2352.8,100000,0,559727.53,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.987,False,2025-05-26T23:59:00Z
USG00000147,ACC0001,CTR00001,2025-05-27,api_calls,3239.87,100000,0,562967.4,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.988,False,2025-05-27T23:59:00Z
USG00000148,ACC0001,CTR00001,2025-05-28,api_calls,3582.32,100000,0,566549.72,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.936,False,2025-05-28T23:59:00Z
USG00000149,ACC0001,CTR00001,2025-05-29,api_calls,5516.98,100000,0,572066.7,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.956,False,2025-05-29T23:59:00Z
USG00000150,ACC0001,CTR00001,2025-05-30,api_calls,3030.88,100000,0,575097.58,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.966,False,2025-05-30T23:59:00Z
USG00000151,ACC0001,CTR00001,2025-05-31,api_calls,3678.58,100000,0,578776.16,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.928,False,2025-05-31T23:59:00Z
USG00000152,ACC0001,CTR00001,2025-06-01,api_calls,2879.52,100000,0,581655.68,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.947,False,2025-06-01T23:59:00Z
USG00000153,ACC0001,CTR00001,2025-06-02,api_calls,3506.92,100000,0,585162.6,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.999,False,2025-06-02T23:59:00Z
USG00000154,ACC0001,CTR00001,2025-06-03,api_calls,4138.92,100000,0,589301.52,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.937,False,2025-06-03T23:59:00Z
USG00000155,ACC0001,CTR00001,2025-06-04,api_calls,4288.76,100000,0,593590.28,0.0,False,BP-2025-05-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.918,False,2025-06-04T23:59:00Z
USG00000156,ACC0001,CTR00001,2025-06-05,api_calls,3389.08,100000,0,596979.35,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.948,False,2025-06-05T23:59:00Z
USG00000157,ACC0001,CTR00001,2025-06-06,api_calls,3147.16,100000,0,600126.52,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.908,False,2025-06-06T23:59:00Z
USG00000158,ACC0001,CTR00001,2025-06-07,api_calls,1320.38,100000,0,601446.9,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.972,False,2025-06-07T23:59:00Z
USG00000159,ACC0001,CTR00001,2025-06-08,api_calls,5140.09,100000,0,606587.0,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.953,False,2025-06-08T23:59:00Z
USG00000160,ACC0001,CTR00001,2025-06-09,api_calls,3324.58,100000,0,609911.58,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.969,False,2025-06-09T23:59:00Z
USG00000161,ACC0001,CTR00001,2025-06-10,api_calls,1877.78,100000,0,611789.35,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.934,False,2025-06-10T23:59:00Z
USG00000162,ACC0001,CTR00001,2025-06-11,api_calls,4842.16,100000,0,616631.51,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.964,False,2025-06-11T23:59:00Z
USG00000163,ACC0001,CTR00001,2025-06-12,api_calls,2044.23,100000,0,618675.74,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.918,False,2025-06-12T23:59:00Z
USG00000164,ACC0001,CTR00001,2025-06-13,api_calls,4843.78,100000,0,623519.52,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.919,False,2025-06-13T23:59:00Z
USG00000165,ACC0001,CTR00001,2025-06-14,api_calls,2368.73,100000,0,625888.26,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.962,False,2025-06-14T23:59:00Z
USG00000166,ACC0001,CTR00001,2025-06-15,api_calls,2519.66,100000,0,628407.92,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.903,False,2025-06-15T23:59:00Z
USG00000167,ACC0001,CTR00001,2025-06-16,api_calls,2718.23,100000,0,631126.15,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.912,False,2025-06-16T23:59:00Z
USG00000168,ACC0001,CTR00001,2025-06-17,api_calls,3255.19,100000,0,634381.34,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.983,False,2025-06-17T23:59:00Z
USG00000169,ACC0001,CTR00001,2025-06-18,api_calls,4854.12,100000,0,639235.47,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.943,False,2025-06-18T23:59:00Z
USG00000170,ACC0001,CTR00001,2025-06-19,api_calls,2743.23,100000,0,641978.7,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.93,False,2025-06-19T23:59:00Z
USG00000171,ACC0001,CTR00001,2025-06-20,api_calls,4136.11,100000,0,646114.81,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.939,False,2025-06-20T23:59:00Z
USG00000172,ACC0001,CTR00001,2025-06-21,api_calls,3923.04,100000,0,650037.85,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.939,False,2025-06-21T23:59:00Z
USG00000173,ACC0001,CTR00001,2025-06-22,api_calls,3760.1,100000,0,653797.95,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.989,False,2025-06-22T23:59:00Z
USG00000174,ACC0001,CTR00001,2025-06-23,api_calls,4652.01,100000,0,658449.96,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.986,False,2025-06-23T23:59:00Z
USG00000175,ACC0001,CTR00001,2025-06-24,api_calls,3834.88,100000,0,662284.84,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.975,False,2025-06-24T23:59:00Z
USG00000176,ACC0001,CTR00001,2025-06-25,api_calls,3904.8,100000,0,666189.64,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.909,False,2025-06-25T23:59:00Z
USG00000177,ACC0001,CTR00001,2025-06-26,api_calls,4371.92,100000,0,670561.56,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.978,False,2025-06-26T23:59:00Z
USG00000178,ACC0001,CTR00001,2025-06-27,api_calls,3284.26,100000,0,673845.83,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.996,False,2025-06-27T23:59:00Z
USG00000179,ACC0001,CTR00001,2025-06-28,api_calls,3687.47,100000,0,677533.3,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.945,False,2025-06-28T23:59:00Z
USG00000180,ACC0001,CTR00001,2025-06-29,api_calls,3992.65,100000,0,681525.94,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.915,False,2025-06-29T23:59:00Z
USG00000181,ACC0001,CTR00001,2025-06-30,api_calls,4551.24,100000,0,686077.19,0.0,False,BP-2025-06-05,api,us-west-2,Add-ons,PRD-API-GW,False,0.957,False,2025-06-30T23:59:00Z
USG00000182,ACC0002,CTR00002,2025-01-01,api_calls,2841.82,100000,0,2841.82,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.988,False,2025-01-01T23:59:00Z
USG00000183,ACC0002,CTR00002,2025-01-02,api_calls,3514.75,100000,0,6356.57,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.993,False,2025-01-02T23:59:00Z
USG00000184,ACC0002,CTR00002,2025-01-03,api_calls,3464.89,100000,0,9821.46,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.964,False,2025-01-03T23:59:00Z
USG00000185,ACC0002,CTR00002,2025-01-04,api_calls,4025.06,100000,0,13846.51,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.993,False,2025-01-04T23:59:00Z
USG00000186,ACC0002,CTR00002,2025-01-05,api_calls,5219.31,100000,0,19065.83,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.917,False,2025-01-05T23:59:00Z
USG00000187,ACC0002,CTR00002,2025-01-06,api_calls,2313.88,100000,0,21379.71,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.928,False,2025-01-06T23:59:00Z
USG00000188,ACC0002,CTR00002,2025-01-07,api_calls,3844.51,100000,0,25224.22,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.991,False,2025-01-07T23:59:00Z
USG00000189,ACC0002,CTR00002,2025-01-08,api_calls,2017.72,100000,0,27241.94,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.955,False,2025-01-08T23:59:00Z
USG00000190,ACC0002,CTR00002,2025-01-09,api_calls,3658.76,100000,0,30900.7,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.971,False,2025-01-09T23:59:00Z
USG00000191,ACC0002,CTR00002,2025-01-10,api_calls,2054.61,100000,0,32955.32,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.905,False,2025-01-10T23:59:00Z
USG00000192,ACC0002,CTR00002,2025-01-11,api_calls,3042.83,100000,0,35998.15,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.953,False,2025-01-11T23:59:00Z
USG00000193,ACC0002,CTR00002,2025-01-12,api_calls,2823.58,100000,0,38821.72,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.933,False,2025-01-12T23:59:00Z
USG00000194,ACC0002,CTR00002,2025-01-13,api_calls,3612.33,100000,0,42434.06,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.968,False,2025-01-13T23:59:00Z
USG00000195,ACC0002,CTR00002,2025-01-14,api_calls,2790.53,100000,0,45224.59,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.945,False,2025-01-14T23:59:00Z
USG00000196,ACC0002,CTR00002,2025-01-15,api_calls,3015.38,100000,0,48239.97,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.974,False,2025-01-15T23:59:00Z
USG00000197,ACC0002,CTR00002,2025-01-16,api_calls,1619.56,100000,0,49859.52,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.966,False,2025-01-16T23:59:00Z
USG00000198,ACC0002,CTR00002,2025-01-17,api_calls,3285.73,100000,0,53145.25,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.919,False,2025-01-17T23:59:00Z
USG00000199,ACC0002,CTR00002,2025-01-18,api_calls,2386.45,100000,0,55531.7,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.913,False,2025-01-18T23:59:00Z
USG00000200,ACC0002,CTR00002,2025-01-19,api_calls,3609.13,100000,0,59140.82,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.99,False,2025-01-19T23:59:00Z
USG00000201,ACC0002,CTR00002,2025-01-20,api_calls,4541.6,100000,0,63682.42,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.993,False,2025-01-20T23:59:00Z
USG00000202,ACC0002,CTR00002,2025-01-21,api_calls,3135.68,100000,0,66818.1,0.0,False,BP-2024-12-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.931,False,2025-01-21T23:59:00Z
USG00000203,ACC0002,CTR00002,2025-01-22,api_calls,3261.29,100000,0,70079.39,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.938,False,2025-01-22T23:59:00Z
USG00000204,ACC0002,CTR00002,2025-01-23,api_calls,4266.35,100000,0,74345.74,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.935,False,2025-01-23T23:59:00Z
USG00000205,ACC0002,CTR00002,2025-01-24,api_calls,3240.87,100000,0,77586.61,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.909,False,2025-01-24T23:59:00Z
USG00000206,ACC0002,CTR00002,2025-01-25,api_calls,3470.99,100000,0,81057.61,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.908,False,2025-01-25T23:59:00Z
USG00000207,ACC0002,CTR00002,2025-01-26,api_calls,1847.74,100000,0,82905.35,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.986,False,2025-01-26T23:59:00Z
USG00000208,ACC0002,CTR00002,2025-01-27,api_calls,4894.51,100000,0,87799.86,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.941,False,2025-01-27T23:59:00Z
USG00000209,ACC0002,CTR00002,2025-01-28,api_calls,2751.61,100000,0,90551.47,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.992,False,2025-01-28T23:59:00Z
USG00000210,ACC0002,CTR00002,2025-01-29,api_calls,2458.72,100000,0,93010.19,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.941,False,2025-01-29T23:59:00Z
USG00000211,ACC0002,CTR00002,2025-01-30,api_calls,2464.15,100000,0,95474.34,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.922,False,2025-01-30T23:59:00Z
USG00000212,ACC0002,CTR00002,2025-01-31,api_calls,1526.48,100000,0,97000.82,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.911,False,2025-01-31T23:59:00Z
USG00000213,ACC0002,CTR00002,2025-02-01,api_calls,4044.77,100000,0,101045.58,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.934,False,2025-02-01T23:59:00Z
USG00000214,ACC0002,CTR00002,2025-02-02,api_calls,3652.96,100000,0,104698.55,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.981,False,2025-02-02T23:59:00Z
USG00000215,ACC0002,CTR00002,2025-02-03,api_calls,3235.45,100000,0,107934.0,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.904,False,2025-02-03T23:59:00Z
USG00000216,ACC0002,CTR00002,2025-02-04,api_calls,3329.25,100000,0,111263.25,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.915,False,2025-02-04T23:59:00Z
USG00000217,ACC0002,CTR00002,2025-02-05,api_calls,4191.87,100000,0,115455.12,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.937,False,2025-02-05T23:59:00Z
USG00000218,ACC0002,CTR00002,2025-02-06,api_calls,4389.95,100000,0,119845.07,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.921,False,2025-02-06T23:59:00Z
USG00000219,ACC0002,CTR00002,2025-02-07,api_calls,2870.06,100000,0,122715.13,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.913,False,2025-02-07T23:59:00Z
USG00000220,ACC0002,CTR00002,2025-02-08,api_calls,3595.1,100000,0,126310.23,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.961,False,2025-02-08T23:59:00Z
USG00000221,ACC0002,CTR00002,2025-02-09,api_calls,1817.71,100000,0,128127.95,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.97,False,2025-02-09T23:59:00Z
USG00000222,ACC0002,CTR00002,2025-02-10,api_calls,2771.71,100000,0,130899.66,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.962,False,2025-02-10T23:59:00Z
USG00000223,ACC0002,CTR00002,2025-02-11,api_calls,2333.09,100000,0,133232.74,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.979,False,2025-02-11T23:59:00Z
USG00000224,ACC0002,CTR00002,2025-02-12,api_calls,2559.51,100000,0,135792.26,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.908,False,2025-02-12T23:59:00Z
USG00000225,ACC0002,CTR00002,2025-02-13,api_calls,2433.71,100000,0,138225.96,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.975,False,2025-02-13T23:59:00Z
USG00000226,ACC0002,CTR00002,2025-02-14,api_calls,4369.47,100000,0,142595.43,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.926,False,2025-02-14T23:59:00Z
USG00000227,ACC0002,CTR00002,2025-02-15,api_calls,2953.25,100000,0,145548.68,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.957,False,2025-02-15T23:59:00Z
USG00000228,ACC0002,CTR00002,2025-02-16,api_calls,4402.11,100000,0,149950.79,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.967,False,2025-02-16T23:59:00Z
USG00000229,ACC0002,CTR00002,2025-02-17,api_calls,4145.88,100000,0,154096.67,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.966,False,2025-02-17T23:59:00Z
USG00000230,ACC0002,CTR00002,2025-02-18,api_calls,3262.91,100000,0,157359.58,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.977,False,2025-02-18T23:59:00Z
USG00000231,ACC0002,CTR00002,2025-02-19,api_calls,2779.0,100000,0,160138.58,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.913,False,2025-02-19T23:59:00Z
USG00000232,ACC0002,CTR00002,2025-02-20,api_calls,2751.98,100000,0,162890.57,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.93,False,2025-02-20T23:59:00Z
USG00000233,ACC0002,CTR00002,2025-02-21,api_calls,2157.68,100000,0,165048.25,0.0,False,BP-2025-01-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.933,False,2025-02-21T23:59:00Z
USG00000234,ACC0002,CTR00002,2025-02-22,api_calls,3472.38,100000,0,168520.63,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.914,False,2025-02-22T23:59:00Z
USG00000235,ACC0002,CTR00002,2025-02-23,api_calls,3584.19,100000,0,172104.82,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.94,False,2025-02-23T23:59:00Z
USG00000236,ACC0002,CTR00002,2025-02-24,api_calls,2682.29,100000,0,174787.11,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.945,False,2025-02-24T23:59:00Z
USG00000237,ACC0002,CTR00002,2025-02-25,api_calls,3694.95,100000,0,178482.06,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.905,False,2025-02-25T23:59:00Z
USG00000238,ACC0002,CTR00002,2025-02-26,api_calls,2744.38,100000,0,181226.44,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.979,False,2025-02-26T23:59:00Z
USG00000239,ACC0002,CTR00002,2025-02-27,api_calls,2777.44,100000,0,184003.88,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.985,False,2025-02-27T23:59:00Z
USG00000240,ACC0002,CTR00002,2025-02-28,api_calls,3477.02,100000,0,187480.91,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.95,False,2025-02-28T23:59:00Z
USG00000241,ACC0002,CTR00002,2025-03-01,api_calls,2470.76,100000,0,189951.67,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.917,False,2025-03-01T23:59:00Z
USG00000242,ACC0002,CTR00002,2025-03-02,api_calls,2729.43,100000,0,192681.1,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.931,False,2025-03-02T23:59:00Z
USG00000243,ACC0002,CTR00002,2025-03-03,api_calls,3844.46,100000,0,196525.56,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.977,False,2025-03-03T23:59:00Z
USG00000244,ACC0002,CTR00002,2025-03-04,api_calls,1205.51,100000,0,197731.07,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.988,False,2025-03-04T23:59:00Z
USG00000245,ACC0002,CTR00002,2025-03-05,api_calls,3323.2,100000,0,201054.27,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.928,False,2025-03-05T23:59:00Z
USG00000246,ACC0002,CTR00002,2025-03-06,api_calls,3351.27,100000,0,204405.55,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,1.0,False,2025-03-06T23:59:00Z
USG00000247,ACC0002,CTR00002,2025-03-07,api_calls,941.64,100000,0,205347.19,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.947,False,2025-03-07T23:59:00Z
USG00000248,ACC0002,CTR00002,2025-03-08,api_calls,3449.45,100000,0,208796.64,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.91,False,2025-03-08T23:59:00Z
USG00000249,ACC0002,CTR00002,2025-03-09,api_calls,2542.6,100000,0,211339.24,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.949,False,2025-03-09T23:59:00Z
USG00000250,ACC0002,CTR00002,2025-03-10,api_calls,3026.66,100000,0,214365.89,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.962,False,2025-03-10T23:59:00Z
USG00000251,ACC0002,CTR00002,2025-03-11,api_calls,3047.16,100000,0,217413.05,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.977,False,2025-03-11T23:59:00Z
USG00000252,ACC0002,CTR00002,2025-03-12,api_calls,3898.12,100000,0,221311.17,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.963,False,2025-03-12T23:59:00Z
USG00000253,ACC0002,CTR00002,2025-03-13,api_calls,3048.91,100000,0,224360.08,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.996,False,2025-03-13T23:59:00Z
USG00000254,ACC0002,CTR00002,2025-03-14,api_calls,3602.21,100000,0,227962.29,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.965,False,2025-03-14T23:59:00Z
USG00000255,ACC0002,CTR00002,2025-03-15,api_calls,3110.3,100000,0,231072.6,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.955,False,2025-03-15T23:59:00Z
USG00000256,ACC0002,CTR00002,2025-03-16,api_calls,3960.9,100000,0,235033.5,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.961,False,2025-03-16T23:59:00Z
USG00000257,ACC0002,CTR00002,2025-03-17,api_calls,2859.34,100000,0,237892.84,0.0,False,BP-2025-02-22,api,us-west-2,Add-ons,PRD-API-GW,False,0.909,False,2025-03-17T23:59:00Z
