sla_id,account_id,contract_id,period_start,period_end,sla_metric,contractual_target,actual_value,is_breach,breach_severity,credit_eligible,credit_calculated,credit_applied,credit_invoice_id,measured_at,data_source,is_disputed,dispute_resolution
SLA000644,ACC0264,CTR00420,2025-06-01,2025-06-30,data_sync_lag,60.0,137.0,True,major,True,250.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000645,ACC0265,CTR00421,2025-01-01,2025-01-31,api_response_p99,500.0,1498.4,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000646,ACC0266,CTR00422,2025-02-01,2025-02-28,ticket_response,4.0,13.1,True,critical,True,500.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000647,ACC0266,CTR00422,2025-03-01,2025-03-31,uptime,99.9,97.623,True,minor,True,125.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000648,ACC0267,CTR00423,2025-01-01,2025-01-31,ticket_response,4.0,20.2,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000649,ACC0267,CTR00423,2025-06-01,2025-06-30,api_response_p99,500.0,881.1,True,minor,True,125.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000650,ACC0268,CTR00425,2025-03-01,2025-03-31,uptime,99.9,99.803,True,major,True,230.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000651,ACC0268,CTR00425,2025-05-01,2025-05-31,uptime,99.9,97.549,True,major,True,230.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000652,ACC0269,CTR00426,2025-04-01,2025-04-30,api_response_p99,500.0,1071.2,True,critical,True,760.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000653,ACC0270,CTR00428,2025-05-01,2025-05-31,ticket_response,4.0,18.0,True,major,True,230.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000654,ACC0270,CTR00429,2025-01-01,2025-01-31,api_response_p99,500.0,943.8,True,critical,True,460.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000655,ACC0270,CTR00429,2025-02-01,2025-02-28,uptime,99.9,98.736,True,minor,True,115.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000656,ACC0270,CTR00429,2025-06-01,2025-06-30,ticket_response,4.0,10.7,True,minor,True,115.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000657,ACC0271,CTR00430,2025-02-01,2025-02-28,data_sync_lag,60.0,187.7,True,major,True,250.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000658,ACC0272,CTR00431,2025-04-01,2025-04-30,uptime,99.9,97.884,True,major,True,250.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000659,ACC0272,CTR00431,2025-05-01,2025-05-31,uptime,99.9,98.807,True,minor,True,125.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000660,ACC0272,CTR00431,2025-06-01,2025-06-30,data_sync_lag,60.0,169.6,True,minor,True,125.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000661,ACC0272,CTR00432,2025-01-01,2025-01-31,ticket_response,4.0,19.2,True,major,True,300.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000662,ACC0272,CTR00432,2025-04-01,2025-04-30,api_response_p99,500.0,975.0,True,minor,True,150.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000663,ACC0273,CTR00433,2025-01-01,2025-01-31,api_response_p99,500.0,1016.1,True,major,True,240.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000664,ACC0274,CTR00434,2025-06-01,2025-06-30,api_response_p99,500.0,1304.6,True,critical,True,490.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000665,ACC0274,CTR00435,2025-01-01,2025-01-31,data_sync_lag,60.0,288.5,True,major,True,390.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000666,ACC0275,CTR00436,2025-06-01,2025-06-30,data_sync_lag,60.0,269.1,True,major,True,280.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000667,ACC0276,CTR00437,2025-03-01,2025-03-31,uptime,99.9,99.252,True,minor,True,115.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000668,ACC0277,CTR00438,2025-01-01,2025-01-31,data_sync_lag,60.0,273.9,True,critical,True,500.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000669,ACC0278,CTR00440,2025-01-01,2025-01-31,ticket_response,4.0,22.7,True,minor,True,175.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000670,ACC0278,CTR00440,2025-04-01,2025-04-30,api_response_p99,500.0,995.5,True,minor,True,175.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000671,ACC0278,CTR00440,2025-05-01,2025-05-31,data_sync_lag,60.0,236.0,True,critical,True,700.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000672,ACC0278,CTR00440,2025-06-01,2025-06-30,ticket_response,4.0,13.7,True,critical,True,700.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000673,ACC0279,CTR00441,2025-05-01,2025-05-31,ticket_response,4.0,23.0,True,critical,True,500.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000674,ACC0280,CTR00443,2025-01-01,2025-01-31,uptime,99.9,97.556,True,critical,True,660.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000675,ACC0280,CTR00443,2025-02-01,2025-02-28,data_sync_lag,60.0,112.9,True,major,True,330.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000676,ACC0281,CTR00444,2025-02-01,2025-02-28,data_sync_lag,60.0,170.2,True,critical,True,480.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000677,ACC0282,CTR00445,2025-02-01,2025-02-28,api_response_p99,500.0,823.0,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000678,ACC0282,CTR00445,2025-04-01,2025-04-30,uptime,99.9,97.945,True,major,True,250.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000679,ACC0282,CTR00446,2025-02-01,2025-02-28,data_sync_lag,60.0,142.8,True,major,True,250.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000680,ACC0282,CTR00446,2025-05-01,2025-05-31,data_sync_lag,60.0,134.3,True,major,True,250.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000681,ACC0284,CTR00449,2025-01-01,2025-01-31,uptime,99.9,98.911,True,major,True,250.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000682,ACC0284,CTR00449,2025-05-01,2025-05-31,api_response_p99,500.0,511.8,True,minor,True,125.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000683,ACC0285,CTR00451,2025-05-01,2025-05-31,api_response_p99,500.0,1239.4,True,major,True,220.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000684,ACC0287,CTR00454,2025-02-01,2025-02-28,uptime,99.9,97.763,True,critical,True,490.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000685,ACC0288,CTR00455,2025-06-01,2025-06-30,uptime,99.9,98.472,True,critical,True,440.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000686,ACC0290,CTR00457,2025-02-01,2025-02-28,api_response_p99,500.0,960.6,True,critical,True,480.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000687,ACC0290,CTR00457,2025-04-01,2025-04-30,api_response_p99,500.0,924.9,True,major,True,240.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000688,ACC0290,CTR00457,2025-05-01,2025-05-31,api_response_p99,500.0,847.7,True,critical,True,480.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000689,ACC0290,CTR00457,2025-06-01,2025-06-30,api_response_p99,500.0,1285.0,True,major,True,240.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000690,ACC0290,CTR00458,2025-02-01,2025-02-28,ticket_response,4.0,7.2,True,major,True,240.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000691,ACC0291,CTR00460,2025-05-01,2025-05-31,data_sync_lag,60.0,65.7,True,major,True,350.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000692,ACC0292,CTR00461,2025-02-01,2025-02-28,api_response_p99,500.0,658.1,True,major,True,240.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000693,ACC0292,CTR00461,2025-03-01,2025-03-31,api_response_p99,500.0,549.1,True,critical,True,480.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000694,ACC0292,CTR00461,2025-04-01,2025-04-30,uptime,99.9,99.803,True,major,True,240.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000695,ACC0292,CTR00461,2025-06-01,2025-06-30,data_sync_lag,60.0,239.7,True,major,True,240.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000696,ACC0293,CTR00463,2025-02-01,2025-02-28,data_sync_lag,60.0,232.6,True,minor,True,125.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000697,ACC0293,CTR00463,2025-06-01,2025-06-30,data_sync_lag,60.0,299.1,True,major,True,250.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000698,ACC0294,CTR00464,2025-03-01,2025-03-31,api_response_p99,500.0,1234.9,True,major,True,255.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000699,ACC0294,CTR00464,2025-04-01,2025-04-30,api_response_p99,500.0,772.4,True,major,True,255.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000700,ACC0294,CTR00465,2025-02-01,2025-02-28,api_response_p99,500.0,1125.0,True,critical,True,420.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000701,ACC0295,CTR00467,2025-01-01,2025-01-31,api_response_p99,500.0,628.3,True,minor,True,130.0,False,,2025-01-31T23:59:00Z,monitoring_platform,False,
SLA000702,ACC0295,CTR00467,2025-03-01,2025-03-31,ticket_response,4.0,16.4,True,major,True,260.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000703,ACC0295,CTR00467,2025-05-01,2025-05-31,ticket_response,4.0,4.8,True,minor,True,130.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
SLA000704,ACC0296,CTR00468,2025-03-01,2025-03-31,uptime,99.9,99.017,True,minor,True,125.0,False,,2025-03-31T23:59:00Z,monitoring_platform,False,
SLA000705,ACC0296,CTR00469,2025-04-01,2025-04-30,ticket_response,4.0,5.5,True,major,True,240.0,False,,2025-04-30T23:59:00Z,monitoring_platform,False,
SLA000706,ACC0297,CTR00470,2025-06-01,2025-06-30,uptime,99.9,98.079,True,critical,True,420.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000707,ACC0299,CTR00473,2025-02-01,2025-02-28,ticket_response,4.0,19.4,True,critical,True,460.0,False,,2025-02-28T23:59:00Z,monitoring_platform,False,
SLA000708,ACC0299,CTR00473,2025-04-01,2025-04-30,ticket_response,4.0,21.5,True,major,True,230.0,False,,2025-04-30T23:59:00Z,monitoring_platform,True,
SLA000709,ACC0299,CTR00473,2025-06-01,2025-06-30,ticket_response,4.0,24.0,True,minor,True,115.0,False,,2025-06-30T23:59:00Z,monitoring_platform,False,
SLA000710,ACC0300,CTR00474,2025-05-01,2025-05-31,uptime,99.9,97.713,True,major,True,220.0,False,,2025-05-31T23:59:00Z,monitoring_platform,False,
