subscription_id,signup_id,customer_id,plan_id,start_date,end_date,mrr_amount,billing_cycle,cancellation_reason,renewal_count,discount_pct,payment_method,auto_renew
SUB-000233,SGN-000787,CUST-00221,Growth,2023-08-08,,9208.71,Monthly,,0,0.05,Invoice,False
SUB-000234,SGN-004881,CUST-00222,Growth,2022-03-05,,268.47,Monthly,,3,0.1,Invoice,True
SUB-000235,SGN-004998,CUST-00223,Professional,2023-03-02,,2295.63,Annual,,9,0.1,Wire Transfer,True
SUB-000236,SGN-002947,CUST-00224,Growth,2022-03-27,2023-08-08,10322.91,Monthly,Switched to competitor,2,0.05,Credit Card,True
SUB-000237,SGN-001114,CUST-00225,Starter,2023-09-25,,7950.73,Monthly,,6,0.1,ACH,True
SUB-000238,SGN-002238,CUST-00226,Starter,2023-12-10,,5105.04,Monthly,,2,0.1,Invoice,True
SUB-000239,SGN-003182,CUST-00227,Growth,2023-04-05,2023-04-27,5857.89,Annual,Missing features,5,0.0,Credit Card,True
SUB-000240,SGN-003183,CUST-00227,Growth,2023-08-22,2024-06-30,4417.35,Annual,Price increase,8,0.0,ACH,True
SUB-000241,SGN-001837,CUST-00228,Starter,2023-11-25,,6570.31,Monthly,,7,0.0,Invoice,True
SUB-000242,SGN-000187,CUST-00229,Starter,2023-07-09,,9289.74,Monthly,,3,0.0,Credit Card,True
SUB-000243,SGN-002502,CUST-00230,Enterprise,2023-04-15,,4818.59,Monthly,,1,0.15,Invoice,True
SUB-000244,SGN-003924,CUST-00231,Starter,2023-02-15,,9279.45,Monthly,,5,0.0,Invoice,True
SUB-000245,SGN-001135,CUST-00232,Enterprise,2023-09-17,2024-06-30,1794.38,Monthly,Price increase,8,0.0,Credit Card,True
SUB-000246,SGN-000738,CUST-00233,Starter,2023-08-26,,10358.05,Monthly,,0,0.0,Wire Transfer,True
SUB-000247,SGN-004463,CUST-00234,Enterprise,2022-06-09,,1627.26,Monthly,,4,0.05,Wire Transfer,True
SUB-000248,SGN-002069,CUST-00235,Growth,2023-12-03,,11857.97,Annual,,0,0.0,Invoice,True
SUB-000249,SGN-006059,CUST-00236,Growth,2024-01-19,,7426.49,Monthly,,9,0.0,Credit Card,True
SUB-000250,SGN-001557,CUST-00237,Professional,2023-10-20,,8336.41,Monthly,,0,0.0,Invoice,True
SUB-000251,SGN-004134,CUST-00238,Professional,2022-01-28,,3195.92,Monthly,,2,0.0,Invoice,True
SUB-000252,SGN-004947,CUST-00239,Growth,2022-09-11,,4370.91,Monthly,,8,0.1,ACH,True
SUB-000253,SGN-006161,CUST-00240,Growth,2024-02-13,,11220.73,Annual,,6,0.1,ACH,False
SUB-000254,SGN-001942,CUST-00241,Starter,2023-11-26,,1961.39,Monthly,,1,0.15,Invoice,True
SUB-000255,SGN-001463,CUST-00242,Enterprise,2023-10-06,,4049.8,Monthly,,9,0.0,Invoice,True
SUB-000256,SGN-000851,CUST-00243,Professional,2023-09-18,,11312.63,Monthly,,4,0.0,Wire Transfer,True
SUB-000257,SGN-002528,CUST-00244,Starter,2023-01-29,,8508.97,Monthly,,6,0.05,Invoice,True
SUB-000258,SGN-002050,CUST-00245,Professional,2023-12-29,,4965.44,Monthly,,2,0.05,Credit Card,True
SUB-000259,SGN-004980,CUST-00246,Growth,2022-02-07,,3706.14,Annual,,7,0.0,Credit Card,True
SUB-000260,SGN-005923,CUST-00247,Growth,2024-03-17,,4979.84,Annual,,8,0.1,Invoice,True
SUB-000261,SGN-003018,CUST-00248,Growth,2022-05-11,2023-04-04,6164.92,Monthly,Missing features,3,0.0,Credit Card,True
SUB-000262,SGN-003019,CUST-00248,Growth,2023-07-14,,3292.92,Monthly,,7,0.1,Invoice,False
SUB-000263,SGN-001188,CUST-00249,Professional,2023-09-27,,8227.74,Monthly,,6,0.15,Wire Transfer,True
SUB-000264,SGN-003940,CUST-00250,Enterprise,2022-12-04,2023-02-17,11994.05,Annual,Missing features,0,0.0,Wire Transfer,True
SUB-000265,SGN-004178,CUST-00251,Enterprise,2022-01-05,2023-10-25,3053.16,Monthly,Switched to competitor,7,0.0,Wire Transfer,True
SUB-000266,SGN-004179,CUST-00251,Enterprise,2023-12-09,,11107.5,Annual,,9,0.15,Credit Card,True
SUB-000267,SGN-002448,CUST-00252,Starter,2023-04-17,,11242.04,Annual,,9,0.1,Wire Transfer,False
SUB-000268,SGN-004827,CUST-00253,Starter,2022-08-14,,8708.82,Annual,,8,0.0,Wire Transfer,True
SUB-000269,SGN-000318,CUST-00254,Growth,2023-07-31,,1957.6,Annual,,3,0.0,Wire Transfer,True
SUB-000270,SGN-006178,CUST-00255,Growth,2024-05-24,,1835.42,Annual,,3,0.0,Wire Transfer,True
SUB-000271,SGN-003678,CUST-00256,Professional,2022-04-19,,6205.53,Monthly,,5,0.1,Wire Transfer,True
SUB-000272,SGN-000528,CUST-00257,Professional,2023-08-24,,9518.74,Monthly,,1,0.0,Credit Card,False
SUB-000273,SGN-004800,CUST-00258,Enterprise,2023-05-09,2024-06-27,9462.53,Monthly,Company acquired/merged,6,0.05,Credit Card,True
SUB-000274,SGN-005363,CUST-00259,Enterprise Plus,2022-10-20,,10902.78,Monthly,,5,0.15,Invoice,True
SUB-000275,SGN-005086,CUST-00260,Growth,2022-02-21,,4178.24,Monthly,,7,0.1,ACH,True
SUB-000276,SGN-004629,CUST-00261,Growth,2022-07-12,2023-05-04,2671.92,Annual,Price increase,4,0.0,ACH,True
SUB-000277,SGN-004630,CUST-00261,Enterprise,2023-07-15,,2766.96,Annual,,0,0.05,ACH,False
SUB-000278,SGN-005899,CUST-00262,Growth,2024-02-29,,5684.89,Monthly,,5,0.05,ACH,True
SUB-000279,SGN-000255,CUST-00263,Starter,2023-07-21,,7232.47,Monthly,,5,0.1,Invoice,True
SUB-000280,SGN-005941,CUST-00264,Starter,2024-03-02,,11137.51,Monthly,,4,0.15,ACH,True
SUB-000281,SGN-006103,CUST-00265,Growth,2024-02-12,,7035.0,Monthly,,2,0.0,Credit Card,True
SUB-000282,SGN-003765,CUST-00266,Growth,2022-12-10,,11472.33,Annual,,6,0.0,Credit Card,True
SUB-000283,SGN-004409,CUST-00267,Growth,2022-05-25,2023-09-14,2539.73,Monthly,Missing features,9,0.0,Invoice,True
SUB-000284,SGN-004410,CUST-00267,Professional,2023-12-19,,4537.73,Monthly,,8,0.0,Invoice,True
SUB-000285,SGN-000020,CUST-00268,Growth,2023-07-01,2023-11-22,3511.24,Monthly,Price increase,4,0.05,ACH,True
SUB-000286,SGN-002938,CUST-00269,Professional,2022-03-24,,8482.15,Annual,,9,0.0,ACH,True
SUB-000287,SGN-003894,CUST-00270,Starter,2023-01-24,,932.96,Monthly,,6,0.0,Credit Card,False
SUB-000288,SGN-004959,CUST-00271,Starter,2022-02-18,,10741.44,Monthly,,7,0.05,Wire Transfer,True
SUB-000289,SGN-002763,CUST-00272,Professional,2022-11-11,,2109.74,Annual,,8,0.0,ACH,True
SUB-000290,SGN-003364,CUST-00273,Growth,2022-03-09,2023-08-22,472.07,Monthly,Budget cuts,3,0.0,Credit Card,True
SUB-000291,SGN-003365,CUST-00273,Professional,2023-10-09,,1055.42,Monthly,,9,0.05,Wire Transfer,True
SUB-000292,SGN-003106,CUST-00274,Starter,2022-10-07,,4866.64,Monthly,,3,0.1,Invoice,True
SUB-000293,SGN-002489,CUST-00275,Starter,2022-09-21,,5467.31,Annual,,4,0.05,Credit Card,True
SUB-000294,SGN-000253,CUST-00276,Enterprise Plus,2023-07-08,2024-06-30,5623.15,Monthly,Missing features,3,0.05,Invoice,True
SUB-000295,SGN-006247,CUST-00277,Growth,2024-04-10,2024-06-30,1763.94,Monthly,Budget cuts,4,0.0,ACH,True
SUB-000296,SGN-005330,CUST-00278,Growth,2022-03-17,,11213.43,Monthly,,4,0.05,Invoice,True
SUB-000297,SGN-005893,CUST-00279,Starter,2024-03-04,,11807.54,Annual,,2,0.0,Wire Transfer,False
SUB-000298,SGN-000594,CUST-00280,Starter,2023-08-30,,4137.62,Annual,,3,0.0,Credit Card,True
SUB-000299,SGN-002356,CUST-00281,Enterprise,2023-12-04,,7834.48,Annual,,5,0.15,Invoice,True
SUB-000300,SGN-004754,CUST-00282,Growth,2023-03-13,,423.48,Monthly,,5,0.1,Credit Card,True
SUB-000301,SGN-005409,CUST-00283,Professional,2022-04-27,,5735.52,Monthly,,0,0.15,Credit Card,True
SUB-000302,SGN-001148,CUST-00284,Professional,2023-09-11,2024-06-30,7876.08,Annual,Budget cuts,9,0.05,Credit Card,True
SUB-000303,SGN-006066,CUST-00285,Growth,2024-04-10,,4037.34,Annual,,1,0.0,Credit Card,True
SUB-000304,SGN-003472,CUST-00286,Professional,2023-01-01,,2073.95,Annual,,1,0.0,Wire Transfer,False
SUB-000305,SGN-005759,CUST-00287,Enterprise,2024-01-07,,5887.42,Monthly,,1,0.1,ACH,True
SUB-000306,SGN-006249,CUST-00288,Starter,2024-02-15,,11248.77,Annual,,0,0.05,ACH,True
SUB-000307,SGN-005370,CUST-00289,Growth,2022-11-08,2023-09-04,4348.31,Monthly,Missing features,0,0.0,Wire Transfer,True
SUB-000308,SGN-003524,CUST-00290,Enterprise Plus,2022-06-10,,1402.86,Annual,,6,0.0,ACH,True
SUB-000309,SGN-005679,CUST-00291,Professional,2022-12-25,,3983.58,Monthly,,0,0.15,Invoice,True
SUB-000310,SGN-004462,CUST-00292,Growth,2022-06-27,,4300.58,Annual,,6,0.05,Invoice,True
SUB-000311,SGN-003983,CUST-00293,Growth,2022-06-26,2023-05-04,3462.77,Monthly,Switched to competitor,6,0.0,Credit Card,True
SUB-000312,SGN-003984,CUST-00293,Starter,2023-08-30,2024-01-06,8518.32,Annual,Switched to competitor,1,0.05,Wire Transfer,True
SUB-000313,SGN-001134,CUST-00294,Growth,2023-09-30,,1894.82,Monthly,,7,0.05,Credit Card,True
SUB-000314,SGN-006228,CUST-00295,Enterprise,2024-02-06,,1590.73,Monthly,,8,0.05,Invoice,True
SUB-000315,SGN-000080,CUST-00296,Starter,2023-07-30,,7594.33,Monthly,,0,0.0,ACH,True
SUB-000316,SGN-004712,CUST-00297,Professional,2023-06-14,,3553.23,Monthly,,1,0.15,Wire Transfer,True
SUB-000317,SGN-001803,CUST-00298,Professional,2023-11-14,,3192.98,Annual,,1,0.0,ACH,True
SUB-000318,SGN-004564,CUST-00299,Starter,2023-04-19,,2062.38,Annual,,5,0.1,ACH,True
SUB-000319,SGN-005479,CUST-00300,Enterprise,2022-05-26,,2304.99,Monthly,,1,0.05,Invoice,True
SUB-000320,SGN-002123,CUST-00301,Starter,2023-12-29,,1699.39,Annual,,0,0.05,Wire Transfer,True
SUB-000321,SGN-004713,CUST-00302,Starter,2022-03-11,,7892.66,Annual,,1,0.05,Wire Transfer,True
SUB-000322,SGN-002296,CUST-00303,Growth,2023-12-15,,2902.25,Annual,,7,0.05,Wire Transfer,True
SUB-000323,SGN-002530,CUST-00304,Enterprise,2022-03-19,,11376.73,Annual,,9,0.0,Invoice,False
SUB-000324,SGN-002384,CUST-00305,Enterprise,2023-12-21,,1016.55,Annual,,1,0.0,Invoice,True
SUB-000325,SGN-006159,CUST-00306,Starter,2024-06-27,,8323.84,Monthly,,3,0.0,Invoice,True
SUB-000326,SGN-003898,CUST-00307,Starter,2023-05-02,,6272.39,Annual,,2,0.0,Credit Card,True
SUB-000327,SGN-005761,CUST-00308,Growth,2024-05-07,,10926.71,Monthly,,5,0.0,Wire Transfer,False
SUB-000328,SGN-005969,CUST-00309,Starter,2024-06-22,,8978.04,Monthly,,1,0.0,Invoice,True
SUB-000329,SGN-004569,CUST-00310,Starter,2022-07-11,,9420.15,Monthly,,9,0.0,Invoice,True
SUB-000330,SGN-003381,CUST-00311,Enterprise Plus,2022-02-12,,10941.09,Annual,,7,0.1,Invoice,True
SUB-000331,SGN-000658,CUST-00312,Growth,2023-08-13,,10056.48,Monthly,,8,0.0,Credit Card,True
SUB-000332,SGN-004097,CUST-00313,Starter,2022-04-16,,2234.93,Monthly,,0,0.0,Invoice,True
SUB-000333,SGN-004253,CUST-00314,Growth,2022-09-12,,2791.09,Annual,,3,0.05,Invoice,True
SUB-000334,SGN-004385,CUST-00315,Growth,2022-11-14,,9264.34,Monthly,,9,0.0,Wire Transfer,True
SUB-000335,SGN-000218,CUST-00316,Growth,2023-07-27,,6491.3,Monthly,,6,0.0,Credit Card,True
SUB-000336,SGN-005918,CUST-00317,Professional,2024-06-11,2024-06-30,1678.79,Monthly,Company acquired/merged,4,0.15,ACH,True
SUB-000337,SGN-000855,CUST-00318,Growth,2023-09-23,,9939.93,Monthly,,3,0.05,ACH,True
SUB-000338,SGN-004691,CUST-00319,Growth,2022-11-04,,5180.6,Monthly,,0,0.1,Invoice,True
SUB-000339,SGN-001607,CUST-00320,Professional,2023-11-25,,758.13,Annual,,3,0.1,ACH,True
SUB-000340,SGN-003751,CUST-00321,Growth,2022-03-11,,8645.6,Annual,,9,0.05,ACH,False
SUB-000341,SGN-002943,CUST-00322,Professional,2022-05-01,,9290.17,Annual,,5,0.05,Invoice,False
SUB-000342,SGN-004355,CUST-00323,Growth,2023-06-20,,1177.84,Monthly,,9,0.0,ACH,True
SUB-000343,SGN-002039,CUST-00324,Starter,2023-12-22,,1698.59,Monthly,,0,0.0,Wire Transfer,True
SUB-000344,SGN-004243,CUST-00325,Growth,2023-04-03,2023-07-19,564.35,Monthly,Low product usage,6,0.0,Credit Card,False
SUB-000345,SGN-004244,CUST-00325,Enterprise Plus,2023-12-18,,11382.3,Monthly,,4,0.0,Credit Card,True
SUB-000346,SGN-000366,CUST-00326,Growth,2023-07-09,,11700.24,Monthly,,5,0.0,ACH,True
SUB-000347,SGN-005339,CUST-00327,Growth,2022-02-25,,4080.07,Monthly,,6,0.0,Invoice,False
SUB-000348,SGN-002656,CUST-00328,Starter,2022-04-07,,9052.96,Monthly,,5,0.0,Credit Card,True
SUB-000349,SGN-003178,CUST-00329,Growth,2022-09-10,,474.07,Monthly,,9,0.05,ACH,False
SUB-000350,SGN-002351,CUST-00330,Starter,2023-12-01,,1841.87,Monthly,,5,0.0,Wire Transfer,True
SUB-000351,SGN-003893,CUST-00331,Enterprise,2022-06-07,,2300.13,Annual,,4,0.0,Credit Card,True
SUB-000352,SGN-004841,CUST-00332,Professional,2022-08-25,,11261.53,Monthly,,1,0.0,ACH,True
SUB-000353,SGN-004755,CUST-00333,Growth,2022-08-21,2023-10-16,11425.33,Monthly,Low product usage,3,0.0,Wire Transfer,True
SUB-000354,SGN-004479,CUST-00334,Starter,2022-12-04,2024-06-30,3388.77,Annual,Support dissatisfaction,5,0.0,ACH,True
SUB-000355,SGN-004888,CUST-00335,Enterprise,2023-01-21,,3788.78,Monthly,,3,0.0,Invoice,True
SUB-000356,SGN-002011,CUST-00336,Professional,2023-12-13,,5207.43,Monthly,,1,0.0,Invoice,True
SUB-000357,SGN-003221,CUST-00337,Professional,2022-11-29,,6069.27,Annual,,0,0.05,ACH,True
SUB-000358,SGN-005520,CUST-00338,Professional,2022-12-14,,4601.47,Monthly,,7,0.0,ACH,True
SUB-000359,SGN-001746,CUST-00339,Growth,2023-11-11,,8906.31,Monthly,,2,0.0,Credit Card,True
SUB-000360,SGN-006046,CUST-00340,Enterprise,2024-02-27,,897.07,Monthly,,7,0.1,Invoice,True
SUB-000361,SGN-004416,CUST-00341,Enterprise,2022-03-29,2023-10-13,7622.62,Monthly,Low product usage,2,0.0,Credit Card,True
SUB-000362,SGN-004417,CUST-00341,Growth,2023-11-14,,4458.04,Annual,,9,0.1,Credit Card,True
SUB-000363,SGN-004821,CUST-00342,Starter,2022-08-20,,6944.07,Annual,,3,0.05,ACH,True
SUB-000364,SGN-000461,CUST-00343,Professional,2023-08-19,2024-06-30,749.47,Monthly,Budget cuts,3,0.0,Credit Card,True
SUB-000365,SGN-004850,CUST-00344,Starter,2022-08-23,,10067.87,Annual,,4,0.1,ACH,False
SUB-000366,SGN-001100,CUST-00345,Growth,2023-09-19,,4184.48,Monthly,,3,0.1,Credit Card,True
SUB-000367,SGN-005507,CUST-00346,Growth,2023-05-09,,401.17,Monthly,,5,0.0,Wire Transfer,True
SUB-000368,SGN-003795,CUST-00347,Growth,2022-03-12,2023-04-09,3314.37,Annual,Price increase,1,0.0,ACH,True
SUB-000369,SGN-002056,CUST-00348,Starter,2023-12-13,,5837.91,Monthly,,4,0.0,Invoice,True
SUB-000370,SGN-005190,CUST-00349,Starter,2022-12-06,2024-06-30,9486.86,Annual,Low product usage,7,0.0,Wire Transfer,True
SUB-000371,SGN-003951,CUST-00350,Professional,2023-06-24,,535.2,Annual,,0,0.0,Credit Card,True
SUB-000372,SGN-006340,CUST-00351,Professional,2024-04-01,,10213.27,Monthly,,3,0.05,ACH,True
SUB-000373,SGN-003196,CUST-00352,Professional,2022-07-06,,9014.62,Annual,,2,0.05,Wire Transfer,True
SUB-000374,SGN-002879,CUST-00353,Growth,2022-04-28,,3725.06,Monthly,,4,0.15,ACH,True
SUB-000375,SGN-004531,CUST-00354,Starter,2023-05-03,,9207.37,Annual,,1,0.0,Credit Card,False
SUB-000376,SGN-005631,CUST-00355,Enterprise Plus,2022-03-27,,7431.5,Annual,,8,0.0,Credit Card,False
SUB-000377,SGN-006141,CUST-00356,Professional,2024-02-11,,2369.68,Annual,,9,0.0,Wire Transfer,True
SUB-000378,SGN-006146,CUST-00357,Professional,2024-02-22,,8482.34,Monthly,,9,0.05,Invoice,True
SUB-000379,SGN-004193,CUST-00358,Growth,2023-04-16,,11279.18,Monthly,,5,0.0,Credit Card,True
SUB-000380,SGN-005312,CUST-00359,Starter,2022-01-04,2022-09-20,1055.9,Monthly,Low product usage,8,0.05,ACH,True
SUB-000381,SGN-001977,CUST-00360,Growth,2023-11-29,,11923.55,Monthly,,9,0.1,Wire Transfer,True
SUB-000382,SGN-002731,CUST-00361,Professional,2023-05-24,,1896.9,Annual,,3,0.0,Credit Card,True
SUB-000383,SGN-005840,CUST-00362,Professional,2024-05-01,,7880.73,Annual,,9,0.1,Invoice,True
SUB-000384,SGN-002647,CUST-00363,Enterprise,2022-12-12,,3659.31,Annual,,1,0.05,Wire Transfer,True
SUB-000385,SGN-001739,CUST-00364,Starter,2023-11-22,,7293.92,Monthly,,9,0.05,Wire Transfer,True
SUB-000386,SGN-005058,CUST-00365,Starter,2022-10-07,2022-12-14,11078.42,Monthly,Company acquired/merged,0,0.0,Credit Card,True
SUB-000387,SGN-005059,CUST-00365,Professional,2023-08-08,,11954.64,Monthly,,7,0.1,Wire Transfer,True
SUB-000388,SGN-000938,CUST-00366,Growth,2023-09-01,,6890.68,Monthly,,1,0.05,Invoice,True
SUB-000389,SGN-005124,CUST-00367,Enterprise,2022-01-24,,9240.5,Annual,,5,0.05,Wire Transfer,False
SUB-000390,SGN-001351,CUST-00368,Starter,2023-10-01,,1315.47,Monthly,,1,0.05,Wire Transfer,True
SUB-000391,SGN-006227,CUST-00369,Professional,2024-05-10,,10661.7,Monthly,,5,0.15,Credit Card,True
SUB-000392,SGN-001276,CUST-00370,Starter,2023-10-29,,10055.61,Annual,,5,0.1,Credit Card,True
SUB-000393,SGN-004283,CUST-00371,Professional,2022-12-21,,6350.85,Annual,,1,0.0,Invoice,True
SUB-000394,SGN-001124,CUST-00372,Growth,2023-09-17,,2598.94,Annual,,3,0.0,ACH,True
SUB-000395,SGN-004447,CUST-00373,Enterprise Plus,2022-08-23,2023-10-26,7622.17,Annual,Support dissatisfaction,6,0.05,Invoice,True
SUB-000396,SGN-004448,CUST-00373,Enterprise,2023-12-13,,10793.14,Annual,,1,0.0,ACH,True
SUB-000397,SGN-000431,CUST-00374,Starter,2023-08-19,,10504.4,Monthly,,6,0.0,Wire Transfer,False
SUB-000398,SGN-003840,CUST-00375,Starter,2022-11-07,,3190.9,Annual,,9,0.15,Invoice,True
SUB-000399,SGN-005784,CUST-00376,Growth,2024-03-21,,2899.12,Annual,,6,0.05,ACH,True
SUB-000400,SGN-004002,CUST-00377,Starter,2022-11-12,2023-11-22,11499.83,Monthly,Budget cuts,7,0.15,Invoice,False
SUB-000401,SGN-003393,CUST-00378,Starter,2022-06-13,,5105.5,Annual,,9,0.0,Wire Transfer,True
SUB-000402,SGN-000257,CUST-00379,Growth,2023-07-26,2023-11-22,8620.33,Monthly,Switched to competitor,3,0.0,Invoice,True
SUB-000403,SGN-000033,CUST-00380,Enterprise,2023-07-31,,2515.02,Annual,,0,0.0,Credit Card,True
SUB-000404,SGN-004183,CUST-00381,Professional,2023-03-03,2023-02-26,9966.92,Monthly,Support dissatisfaction,5,0.05,ACH,True
SUB-000405,SGN-004184,CUST-00381,Enterprise,2023-08-01,,3011.64,Monthly,,6,0.05,Invoice,True
SUB-000406,SGN-004278,CUST-00382,Professional,2022-12-12,,10116.89,Monthly,,1,0.0,Invoice,True
SUB-000407,SGN-005861,CUST-00383,Enterprise,2024-02-12,,583.89,Monthly,,2,0.0,Credit Card,True
SUB-000408,SGN-005345,CUST-00384,Professional,2022-07-18,2022-10-30,7975.54,Monthly,Support dissatisfaction,3,0.1,Credit Card,True
SUB-000409,SGN-005662,CUST-00385,Professional,2022-01-08,,11490.28,Annual,,2,0.05,ACH,False
SUB-000410,SGN-003719,CUST-00386,Starter,2023-05-23,2024-01-03,7181.27,Monthly,Missing features,0,0.0,Credit Card,True
SUB-000411,SGN-001404,CUST-00387,Enterprise Plus,2023-10-02,,6990.43,Annual,,3,0.05,Invoice,True
SUB-000412,SGN-002823,CUST-00388,Enterprise,2022-02-10,,7955.59,Monthly,,7,0.0,Wire Transfer,True
SUB-000413,SGN-005676,CUST-00389,Enterprise,2022-05-01,2023-02-14,11183.35,Annual,Budget cuts,4,0.0,Wire Transfer,True
SUB-000414,SGN-005677,CUST-00389,Enterprise,2023-07-05,,6743.26,Monthly,,1,0.1,Invoice,True
SUB-000415,SGN-000907,CUST-00390,Enterprise Plus,2023-09-25,,494.28,Monthly,,8,0.05,ACH,True
SUB-000416,SGN-006105,CUST-00391,Starter,2024-03-05,,9257.39,Monthly,,7,0.0,Wire Transfer,True
SUB-000417,SGN-002094,CUST-00392,Enterprise,2023-12-15,2024-06-30,1053.96,Annual,Support dissatisfaction,5,0.0,Credit Card,True
SUB-000418,SGN-004470,CUST-00393,Professional,2023-03-24,2023-05-03,9764.47,Monthly,Missing features,1,0.0,ACH,True
SUB-000419,SGN-004471,CUST-00393,Enterprise,2023-11-02,,3628.88,Monthly,,5,0.0,Wire Transfer,True
SUB-000420,SGN-001268,CUST-00394,Starter,2023-10-18,2024-02-14,328.17,Monthly,Budget cuts,9,0.0,Wire Transfer,False
SUB-000421,SGN-000326,CUST-00395,Growth,2023-07-07,,3596.48,Monthly,,0,0.0,ACH,True
SUB-000422,SGN-002453,CUST-00396,Starter,2022-09-04,,1419.34,Monthly,,9,0.0,Wire Transfer,True
SUB-000423,SGN-001174,CUST-00397,Professional,2023-09-19,2024-03-03,2024.81,Monthly,Price increase,0,0.1,Wire Transfer,False
SUB-000424,SGN-004812,CUST-00398,Professional,2023-04-27,,11184.11,Annual,,3,0.05,ACH,False
SUB-000425,SGN-004419,CUST-00399,Growth,2022-08-01,,4382.69,Monthly,,6,0.1,ACH,True
SUB-000426,SGN-000811,CUST-00400,Professional,2023-09-23,,799.82,Monthly,,0,0.0,Wire Transfer,True
SUB-000427,SGN-002286,CUST-00401,Growth,2023-12-22,2024-05-29,10871.19,Monthly,Price increase,2,0.0,ACH,True
SUB-000428,SGN-002486,CUST-00402,Growth,2022-04-27,,11420.37,Annual,,2,0.0,ACH,True
SUB-000429,SGN-002406,CUST-00403,Starter,2022-08-19,,7703.27,Monthly,,9,0.0,Credit Card,False
SUB-000430,SGN-000703,CUST-00404,Enterprise,2023-08-31,,10238.53,Monthly,,9,0.05,Wire Transfer,True
SUB-000431,SGN-001408,CUST-00405,Professional,2023-10-06,2024-06-30,7787.18,Annual,Company acquired/merged,3,0.0,Credit Card,False
SUB-000432,SGN-003286,CUST-00406,Professional,2022-04-29,2023-11-07,8269.24,Monthly,Low product usage,5,0.1,Invoice,True
SUB-000433,SGN-006239,CUST-00407,Enterprise,2024-02-28,,9233.87,Annual,,1,0.0,Wire Transfer,False
SUB-000434,SGN-004627,CUST-00408,Professional,2022-07-09,2023-07-25,9068.01,Annual,Missing features,6,0.1,Credit Card,False
SUB-000435,SGN-004628,CUST-00408,Growth,2023-12-15,2024-04-05,4494.09,Monthly,Switched to competitor,0,0.05,Wire Transfer,True
SUB-000436,SGN-005592,CUST-00409,Growth,2023-06-03,2024-01-20,4791.44,Monthly,Price increase,5,0.0,Credit Card,True
SUB-000437,SGN-002653,CUST-00410,Growth,2022-03-03,,6271.23,Monthly,,1,0.0,ACH,True
SUB-000438,SGN-003693,CUST-00411,Enterprise Plus,2023-05-20,,8545.18,Monthly,,2,0.1,Wire Transfer,True
SUB-000439,SGN-002245,CUST-00412,Growth,2023-12-04,,9635.7,Annual,,9,0.0,Invoice,True
SUB-000440,SGN-004432,CUST-00413,Starter,2022-09-12,,2010.78,Monthly,,9,0.1,Wire Transfer,True
SUB-000441,SGN-001871,CUST-00414,Professional,2023-11-14,,8695.83,Monthly,,7,0.1,ACH,True
SUB-000442,SGN-003049,CUST-00415,Enterprise,2023-06-29,,2463.16,Monthly,,3,0.0,ACH,True
SUB-000443,SGN-001031,CUST-00416,Professional,2023-09-29,,8220.53,Monthly,,0,0.15,ACH,True
SUB-000444,SGN-001358,CUST-00417,Enterprise,2023-10-24,,10093.85,Annual,,5,0.1,Invoice,False
SUB-000445,SGN-001693,CUST-00418,Starter,2023-11-04,,2006.34,Annual,,9,0.15,Invoice,True
SUB-000446,SGN-003444,CUST-00419,Starter,2022-01-16,,8160.22,Monthly,,7,0.0,Credit Card,True
SUB-000447,SGN-003887,CUST-00420,Starter,2023-04-20,,2455.15,Monthly,,3,0.0,Credit Card,True
SUB-000448,SGN-004701,CUST-00421,Growth,2022-11-19,,10162.44,Monthly,,7,0.15,Wire Transfer,True
SUB-000449,SGN-004267,CUST-00422,Starter,2023-01-26,,2646.16,Annual,,8,0.0,Wire Transfer,True
SUB-000450,SGN-005818,CUST-00423,Growth,2024-02-05,,10204.31,Monthly,,8,0.05,Invoice,True
SUB-000451,SGN-003379,CUST-00424,Professional,2023-03-15,,1125.76,Monthly,,0,0.05,Wire Transfer,True
SUB-000452,SGN-005984,CUST-00425,Growth,2024-04-21,,10369.21,Monthly,,0,0.0,Wire Transfer,False
SUB-000453,SGN-004030,CUST-00426,Enterprise,2022-04-29,,8942.4,Monthly,,5,0.05,Invoice,True
SUB-000454,SGN-005256,CUST-00427,Growth,2022-04-21,,423.52,Annual,,4,0.05,Wire Transfer,True
SUB-000455,SGN-003941,CUST-00428,Enterprise Plus,2023-05-30,,10346.3,Annual,,5,0.15,ACH,True
SUB-000456,SGN-001119,CUST-00429,Growth,2023-09-23,2024-06-30,4262.05,Monthly,Price increase,1,0.0,ACH,True
SUB-000457,SGN-006334,CUST-00430,Enterprise Plus,2024-06-20,,11153.0,Monthly,,4,0.0,ACH,True
SUB-000458,SGN-000399,CUST-00431,Professional,2023-07-25,,11807.66,Annual,,8,0.0,ACH,True
SUB-000459,SGN-002229,CUST-00432,Growth,2023-12-30,,834.08,Monthly,,8,0.05,ACH,True
SUB-000460,SGN-000639,CUST-00433,Starter,2023-08-26,,684.12,Monthly,,7,0.15,Wire Transfer,True
SUB-000461,SGN-004174,CUST-00434,Enterprise Plus,2023-05-06,,2973.72,Monthly,,7,0.0,Wire Transfer,False
SUB-000462,SGN-001172,CUST-00435,Enterprise Plus,2023-09-22,,7169.47,Monthly,,1,0.0,ACH,True
SUB-000463,SGN-005400,CUST-00436,Professional,2022-08-09,,4597.8,Monthly,,4,0.15,ACH,True
