log_id,customer_id,event_date,event_time,created_at,event_type,event_category,feature_area,device_type,browser,session_duration_seconds,ip_country,event_source
LOG-0000205,CUST-00480,2023-10-14,16:52:27,2023-10-15,file_upload,user_action,Integrations,Tablet,Firefox,878,Canada,api
LOG-0000206,CUST-00480,2023-10-24,11:43:46,2023-10-24,api_call,user_action,Billing,Tablet,Safari,1652,United Kingdom,web
LOG-0000207,CUST-00480,2023-10-16,17:01:05,2023-10-17,dashboard_view,user_action,Dashboard,Desktop,Edge,1021,Germany,mobile_app
LOG-0000208,CUST-00480,2023-10-01,22:22:00,2023-10-04,report_export,user_action,Reporting,Desktop,Safari,1773,Australia,web
LOG-0000209,CUST-00480,2023-07-15,20:35:30,2023-07-15,admin_action,user_action,API,Mobile,Edge,113,United Kingdom,web
LOG-0000210,CUST-00480,2024-04-19,09:05:46,2024-04-22,login,user_action,Collaboration,Desktop,Safari,2437,Canada,web
LOG-0000211,CUST-00480,2023-12-30,02:20:31,2023-12-31,admin_action,user_action,Integrations,Desktop,Safari,3151,Brazil,mobile_app
LOG-0000212,CUST-00480,2024-02-15,10:34:06,2024-02-15,feature_use,user_action,Collaboration,Mobile,Edge,624,United States,web
LOG-0000213,CUST-00480,2024-05-16,12:43:13,2024-05-19,scheduled_report_sync,system_generated,Billing,Server,,0,Germany,mobile_app
LOG-0000214,CUST-00480,2024-04-12,15:18:33,2024-04-14,account_provisioning_sync,system_generated,Billing,Server,,0,Canada,web
LOG-0000215,CUST-00480,2024-06-22,03:51:07,2024-06-25,account_provisioning_sync,system_generated,Platform,Server,,0,India,mobile_app
LOG-0000216,CUST-00480,2024-03-24,18:16:00,2024-03-24,api_call,user_action,Data Import,Desktop,Edge,157,Singapore,web
LOG-0000217,CUST-00480,2024-04-08,00:38:53,2024-04-09,report_export,user_action,Reporting,Desktop,Chrome,1664,India,web
LOG-0000218,CUST-00480,2023-11-01,08:18:41,2023-11-03,report_export,user_action,Billing,Desktop,Chrome,1468,Canada,web
LOG-0000219,CUST-00480,2023-09-04,13:18:41,2023-09-04,report_export,user_action,API,Mobile,Edge,761,Australia,mobile_app
LOG-0000220,CUST-00480,2024-04-03,21:03:22,2024-04-06,integration_health_check,system_generated,Billing,Server,,0,United Kingdom,mobile_app
LOG-0000221,CUST-00480,2024-06-15,19:24:37,2024-06-16,dashboard_view,user_action,Data Import,Desktop,Safari,1389,Canada,web
LOG-0000222,CUST-00480,2024-04-18,22:57:05,2024-04-20,dashboard_view,user_action,API,Desktop,Edge,3263,United Kingdom,mobile_app
LOG-0000223,CUST-00480,2023-09-10,03:52:35,2023-09-13,file_upload,user_action,Reporting,Desktop,Safari,1217,Brazil,api
LOG-0000224,CUST-00480,2024-01-29,04:18:13,2024-01-31,dashboard_view,user_action,Collaboration,Desktop,Safari,3364,Australia,api
LOG-0000225,CUST-00480,2023-11-21,11:00:38,2023-11-24,feature_use,user_action,Dashboard,Mobile,Edge,1061,India,api
LOG-0000226,CUST-00480,2023-07-12,21:24:02,2023-07-15,dashboard_view,user_action,Data Import,Mobile,Edge,1634,Brazil,web
LOG-0000227,CUST-04871,2023-10-15,18:55:54,2023-10-15,report_export,user_action,Data Import,Desktop,Chrome,2368,Canada,web
LOG-0000228,CUST-04871,2024-02-26,15:49:59,2024-02-29,dashboard_view,user_action,Dashboard,Mobile,Firefox,1466,United States,web
LOG-0000229,CUST-04871,2024-01-06,21:56:14,2024-01-09,file_upload,user_action,Data Import,Desktop,Edge,392,United Kingdom,web
LOG-0000230,CUST-04871,2024-05-01,11:17:26,2024-05-04,dashboard_view,user_action,Collaboration,Desktop,Chrome,1665,Brazil,mobile_app
LOG-0000231,CUST-04871,2024-03-11,15:58:53,2024-03-11,feature_use,user_action,Collaboration,Desktop,Firefox,1758,United States,web
LOG-0000232,CUST-04871,2023-09-23,14:16:29,2023-09-24,dashboard_view,user_action,Collaboration,Desktop,Safari,3072,Brazil,web
LOG-0000233,CUST-04871,2024-01-03,13:41:31,2024-01-03,dashboard_view,user_action,Dashboard,Desktop,Firefox,587,Canada,web
LOG-0000234,CUST-04871,2024-06-27,12:19:46,2024-06-30,report_export,user_action,Integrations,Desktop,Edge,926,United Kingdom,partner_integration
LOG-0000235,CUST-04871,2023-08-07,15:20:42,2023-08-08,report_export,user_action,Admin Settings,Desktop,Edge,1299,India,mobile_app
LOG-0000236,CUST-04871,2023-11-29,17:44:06,2023-12-02,report_export,user_action,Admin Settings,Desktop,Firefox,134,Germany,web
LOG-0000237,CUST-04871,2024-03-20,14:55:04,2024-03-20,file_upload,user_action,API,Desktop,Edge,534,United Kingdom,web
LOG-0000238,CUST-04871,2024-01-21,18:20:20,2024-01-23,integration_health_check,system_generated,Integrations,Server,,0,Canada,mobile_app
LOG-0000239,CUST-04871,2023-11-27,10:15:48,2023-11-28,account_provisioning_sync,system_generated,Platform,Server,,0,Brazil,mobile_app
LOG-0000240,CUST-04871,2023-11-30,22:12:29,2023-12-01,webhook_delivery,system_generated,Integrations,Server,,0,Germany,web
LOG-0000241,CUST-04871,2023-11-06,05:02:08,2023-11-07,api_call,user_action,Collaboration,Desktop,Edge,3379,United States,api
LOG-0000242,CUST-04871,2024-06-20,18:56:05,2024-06-23,dashboard_view,user_action,Collaboration,Desktop,Edge,1962,United States,web
LOG-0000243,CUST-04871,2024-05-24,02:12:46,2024-05-25,webhook_delivery,system_generated,Platform,Server,,0,Australia,api
LOG-0000244,CUST-04871,2023-11-19,06:48:58,2023-11-21,report_export,user_action,Admin Settings,Desktop,Edge,2023,Germany,web
LOG-0000245,CUST-04871,2024-03-29,16:44:20,2024-03-30,login,user_action,Collaboration,Desktop,Safari,2830,Singapore,web
LOG-0000246,CUST-04719,2023-11-28,12:16:04,2023-11-30,api_call,user_action,Collaboration,Desktop,Chrome,1230,Brazil,web
LOG-0000247,CUST-04719,2023-12-22,01:37:26,2023-12-22,account_provisioning_sync,system_generated,Billing,Server,,0,United Kingdom,web
LOG-0000248,CUST-04719,2024-01-22,12:55:39,2024-01-22,account_provisioning_sync,system_generated,Platform,Server,,0,Australia,mobile_app
LOG-0000249,CUST-04719,2024-06-07,11:08:15,2024-06-09,login,user_action,Integrations,Desktop,Safari,2788,Australia,web
LOG-0000250,CUST-04719,2024-01-19,05:38:17,2024-01-19,webhook_delivery,system_generated,Integrations,Server,,0,Germany,web
LOG-0000251,CUST-04719,2024-01-14,23:00:47,2024-01-17,auto_data_backup,system_generated,Integrations,Server,,0,Canada,mobile_app
LOG-0000252,CUST-04719,2023-09-03,04:07:27,2023-09-05,admin_action,user_action,Collaboration,Mobile,Firefox,2841,India,web
LOG-0000253,CUST-04719,2023-08-17,16:37:51,2023-08-19,admin_action,user_action,Billing,Mobile,Safari,2669,India,mobile_app
LOG-0000254,CUST-04719,2023-09-19,11:31:10,2023-09-19,api_call,user_action,Admin Settings,Mobile,Chrome,2044,United Kingdom,web
LOG-0000255,CUST-04719,2023-07-27,10:45:13,2023-07-27,admin_action,user_action,Collaboration,Desktop,Edge,2413,Singapore,web
LOG-0000256,CUST-02992,2024-05-02,06:56:09,2024-05-04,dashboard_view,user_action,Admin Settings,Tablet,Safari,1098,Brazil,mobile_app
LOG-0000257,CUST-02992,2023-11-30,07:27:33,2023-12-03,webhook_delivery,system_generated,Platform,Server,,0,Germany,api
LOG-0000258,CUST-02992,2023-09-09,14:26:13,2023-09-11,admin_action,user_action,Collaboration,Desktop,Safari,880,United Kingdom,web
LOG-0000259,CUST-02992,2023-08-25,16:02:01,2023-08-28,api_call,user_action,Reporting,Desktop,Safari,3010,United Kingdom,web
LOG-0000260,CUST-02992,2023-11-20,05:52:45,2023-11-21,feature_use,user_action,Reporting,Desktop,Edge,398,Singapore,partner_integration
LOG-0000261,CUST-02992,2024-03-12,03:13:41,2024-03-12,file_upload,user_action,API,Desktop,Edge,1058,United States,web
LOG-0000262,CUST-02992,2023-08-24,20:03:17,2023-08-26,report_export,user_action,Reporting,Mobile,Chrome,3580,Brazil,web
LOG-0000263,CUST-02992,2023-07-23,12:53:36,2023-07-26,api_call,user_action,API,Desktop,Chrome,1605,United States,mobile_app
LOG-0000264,CUST-02992,2024-03-21,03:08:40,2024-03-23,dashboard_view,user_action,API,Mobile,Edge,1315,Australia,mobile_app
LOG-0000265,CUST-02992,2023-11-18,17:50:00,2023-11-20,file_upload,user_action,API,Desktop,Firefox,2096,Singapore,mobile_app
LOG-0000266,CUST-02992,2024-04-11,13:37:02,2024-04-14,scheduled_report_sync,system_generated,Billing,Server,,0,Singapore,api
LOG-0000267,CUST-02992,2023-11-13,19:11:45,2023-11-13,api_call,user_action,Reporting,Desktop,Chrome,1491,United States,web
LOG-0000268,CUST-02992,2024-01-12,02:03:04,2024-01-15,dashboard_view,user_action,Reporting,Desktop,Firefox,2321,United Kingdom,api
LOG-0000269,CUST-02992,2023-11-18,17:10:39,2023-11-20,api_call,user_action,Dashboard,Desktop,Chrome,2003,United States,web
LOG-0000270,CUST-02992,2024-02-03,15:29:41,2024-02-05,account_provisioning_sync,system_generated,Billing,Server,,0,Canada,web
LOG-0000271,CUST-02992,2023-09-03,16:34:20,2023-09-04,api_call,user_action,Integrations,Mobile,Chrome,3478,Singapore,mobile_app
LOG-0000272,CUST-02992,2024-06-14,02:40:54,2024-06-14,feature_use,user_action,Billing,Mobile,Firefox,417,United Kingdom,partner_integration
LOG-0000273,CUST-02992,2024-04-21,16:58:26,2024-04-24,feature_use,user_action,API,Mobile,Firefox,1488,Canada,web
LOG-0000274,CUST-02992,2023-08-25,04:52:32,2023-08-27,login,user_action,Billing,Desktop,Firefox,2739,United States,web
LOG-0000275,CUST-02992,2024-06-01,09:12:33,2024-06-04,feature_use,user_action,Dashboard,Desktop,Chrome,2286,Brazil,web
LOG-0000276,CUST-02992,2024-05-17,06:18:13,2024-05-18,scheduled_report_sync,system_generated,Platform,Server,,0,Brazil,web
LOG-0000277,CUST-02992,2023-12-24,06:44:54,2023-12-24,account_provisioning_sync,system_generated,Integrations,Server,,0,Singapore,web
LOG-0000278,CUST-02992,2023-09-22,23:32:11,2023-09-25,feature_use,user_action,API,Mobile,Chrome,2553,Singapore,web
LOG-0000279,CUST-02992,2023-12-24,21:11:32,2023-12-25,webhook_delivery,system_generated,Platform,Server,,0,Singapore,web
LOG-0000280,CUST-02992,2024-05-27,08:26:11,2024-05-28,report_export,user_action,Dashboard,Desktop,Chrome,2247,United Kingdom,partner_integration
LOG-0000281,CUST-01224,2023-10-30,02:59:51,2023-11-02,login,user_action,Reporting,Desktop,Chrome,476,United States,web
LOG-0000282,CUST-01224,2023-10-12,10:30:56,2023-10-12,report_export,user_action,Integrations,Tablet,Firefox,3053,Germany,web
LOG-0000283,CUST-01224,2023-10-30,03:16:43,2023-10-30,file_upload,user_action,Integrations,Mobile,Edge,992,Brazil,web
LOG-0000284,CUST-01224,2023-10-13,02:20:16,2023-10-14,dashboard_view,user_action,Data Import,Desktop,Edge,1433,Australia,mobile_app
LOG-0000285,CUST-01224,2023-10-14,12:08:48,2023-10-16,dashboard_view,user_action,Integrations,Mobile,Chrome,1901,Canada,web
LOG-0000286,CUST-01224,2023-09-16,12:28:26,2023-09-17,admin_action,user_action,Reporting,Mobile,Chrome,2628,United States,web
LOG-0000287,CUST-01224,2024-05-21,23:42:15,2024-05-23,login,user_action,Integrations,Mobile,Edge,15,United Kingdom,mobile_app
LOG-0000288,CUST-01224,2024-06-27,05:15:20,2024-06-30,integration_health_check,system_generated,Platform,Server,,0,United States,web
LOG-0000289,CUST-01224,2024-03-13,06:49:21,2024-03-15,dashboard_view,user_action,Billing,Desktop,Chrome,2345,Germany,partner_integration
LOG-0000290,CUST-01224,2023-11-23,16:36:51,2023-11-26,login,user_action,Billing,Mobile,Safari,446,Singapore,partner_integration
LOG-0000291,CUST-01224,2024-05-19,17:00:52,2024-05-20,auto_data_backup,system_generated,Billing,Server,,0,India,web
LOG-0000292,CUST-01224,2024-01-29,15:24:21,2024-01-30,report_export,user_action,API,Mobile,Safari,1165,United States,web
LOG-0000293,CUST-01224,2024-01-11,04:04:12,2024-01-13,admin_action,user_action,Dashboard,Mobile,Safari,3037,Singapore,web
LOG-0000294,CUST-01224,2024-01-26,21:55:16,2024-01-26,auto_data_backup,system_generated,Billing,Server,,0,Australia,mobile_app
LOG-0000295,CUST-01224,2023-09-23,22:15:18,2023-09-24,admin_action,user_action,Data Import,Desktop,Firefox,1521,India,mobile_app
LOG-0000296,CUST-01224,2024-05-31,04:34:51,2024-06-02,admin_action,user_action,Collaboration,Tablet,Edge,614,United Kingdom,mobile_app
LOG-0000297,CUST-01224,2023-07-19,02:45:29,2023-07-19,report_export,user_action,Billing,Tablet,Safari,1294,Brazil,api
LOG-0000298,CUST-01224,2023-09-17,18:11:37,2023-09-19,scheduled_report_sync,system_generated,Integrations,Server,,0,India,web
LOG-0000299,CUST-01224,2024-01-13,02:24:49,2024-01-16,login,user_action,Dashboard,Mobile,Safari,282,United Kingdom,web
LOG-0000300,CUST-01224,2023-07-19,11:05:24,2023-07-20,login,user_action,Reporting,Desktop,Safari,1955,Germany,mobile_app
LOG-0000301,CUST-01224,2023-12-21,05:01:18,2023-12-21,scheduled_report_sync,system_generated,Platform,Server,,0,Canada,api
LOG-0000302,CUST-01224,2023-12-21,05:17:25,2023-12-23,file_upload,user_action,Integrations,Tablet,Safari,3287,Australia,web
LOG-0000303,CUST-01224,2024-05-18,16:54:47,2024-05-19,file_upload,user_action,Admin Settings,Tablet,Chrome,1195,United Kingdom,web
LOG-0000304,CUST-01224,2024-02-06,14:54:14,2024-02-09,file_upload,user_action,Admin Settings,Desktop,Firefox,2557,India,partner_integration
LOG-0000305,CUST-02248,2023-10-25,17:43:31,2023-10-25,report_export,user_action,API,Desktop,Edge,1023,India,mobile_app
LOG-0000306,CUST-02248,2023-10-21,01:36:05,2023-10-23,feature_use,user_action,Billing,Desktop,Safari,2753,United States,web
LOG-0000307,CUST-02248,2023-10-24,01:13:37,2023-10-27,report_export,user_action,Reporting,Mobile,Edge,622,Singapore,web
LOG-0000308,CUST-02248,2023-10-03,02:33:36,2023-10-05,dashboard_view,user_action,Integrations,Desktop,Edge,1902,Germany,api
LOG-0000309,CUST-02248,2023-10-25,19:03:10,2023-10-26,file_upload,user_action,Integrations,Mobile,Safari,1104,Australia,mobile_app
LOG-0000310,CUST-02248,2024-05-10,23:46:46,2024-05-13,feature_use,user_action,Dashboard,Desktop,Safari,2227,Australia,web
LOG-0000311,CUST-02248,2023-11-01,18:57:44,2023-11-01,scheduled_report_sync,system_generated,Integrations,Server,,0,Australia,api
LOG-0000312,CUST-02248,2023-09-15,07:30:29,2023-09-16,file_upload,user_action,Dashboard,Mobile,Edge,1327,India,api
LOG-0000313,CUST-02248,2023-12-11,17:20:39,2023-12-11,feature_use,user_action,Billing,Mobile,Firefox,1995,Brazil,web
LOG-0000314,CUST-02248,2024-05-14,11:28:30,2024-05-15,report_export,user_action,Reporting,Mobile,Edge,1972,United States,web
LOG-0000315,CUST-02248,2024-02-01,05:35:10,2024-02-02,file_upload,user_action,Collaboration,Desktop,Safari,1847,United Kingdom,web
LOG-0000316,CUST-02248,2024-01-15,18:28:41,2024-01-15,feature_use,user_action,Reporting,Mobile,Edge,2145,United States,web
LOG-0000317,CUST-02248,2024-03-11,09:31:55,2024-03-12,dashboard_view,user_action,API,Mobile,Chrome,3359,United Kingdom,mobile_app
LOG-0000318,CUST-02248,2023-11-16,13:43:04,2023-11-19,feature_use,user_action,Dashboard,Desktop,Firefox,2082,United States,mobile_app
LOG-0000319,CUST-02248,2024-03-15,02:25:24,2024-03-17,account_provisioning_sync,system_generated,Platform,Server,,0,Brazil,api
LOG-0000320,CUST-02248,2024-05-14,06:57:13,2024-05-14,login,user_action,Reporting,Mobile,Firefox,3518,Brazil,web
LOG-0000321,CUST-02248,2023-07-26,16:11:06,2023-07-28,account_provisioning_sync,system_generated,Platform,Server,,0,Australia,web
LOG-0000322,CUST-02248,2023-07-28,22:36:08,2023-07-29,report_export,user_action,Reporting,Mobile,Chrome,2294,Germany,web
LOG-0000323,CUST-02248,2023-09-11,08:50:28,2023-09-13,admin_action,user_action,Collaboration,Desktop,Chrome,2037,United Kingdom,api
LOG-0000324,CUST-02248,2024-03-06,06:53:57,2024-03-07,report_export,user_action,Dashboard,Mobile,Chrome,732,United States,mobile_app
LOG-0000325,CUST-02248,2024-02-13,23:23:49,2024-02-14,auto_data_backup,system_generated,Integrations,Server,,0,United Kingdom,api
LOG-0000326,CUST-02248,2023-07-31,04:17:57,2023-08-01,scheduled_report_sync,system_generated,Platform,Server,,0,India,web
LOG-0000327,CUST-04811,2023-10-20,20:34:15,2023-10-20,admin_action,user_action,Admin Settings,Mobile,Edge,2901,Brazil,web
LOG-0000328,CUST-04811,2023-10-30,08:03:17,2023-11-01,file_upload,user_action,Collaboration,Desktop,Edge,2325,United States,api
LOG-0000329,CUST-04811,2023-10-07,03:08:25,2023-10-08,admin_action,user_action,Integrations,Desktop,Chrome,2263,Canada,web
LOG-0000330,CUST-04811,2023-10-14,11:42:01,2023-10-16,file_upload,user_action,Dashboard,Desktop,Chrome,1485,Brazil,web
LOG-0000331,CUST-04811,2024-04-14,08:19:34,2024-04-14,file_upload,user_action,Billing,Desktop,Firefox,21,United States,mobile_app
LOG-0000332,CUST-04811,2024-06-30,00:28:26,2024-06-30,api_call,user_action,Integrations,Desktop,Chrome,1551,United Kingdom,mobile_app
LOG-0000333,CUST-04811,2024-05-22,21:21:15,2024-05-22,admin_action,user_action,Reporting,Mobile,Chrome,2682,Australia,mobile_app
LOG-0000334,CUST-04811,2023-12-12,05:16:15,2023-12-13,dashboard_view,user_action,Collaboration,Desktop,Safari,3413,Brazil,web
LOG-0000335,CUST-04811,2024-02-27,18:21:41,2024-03-01,api_call,user_action,Billing,Desktop,Edge,598,United Kingdom,web
LOG-0000336,CUST-04811,2024-06-24,01:16:53,2024-06-25,report_export,user_action,API,Desktop,Chrome,2164,Singapore,web
LOG-0000337,CUST-04811,2023-12-20,00:40:37,2023-12-23,report_export,user_action,Admin Settings,Mobile,Firefox,3336,Australia,web
LOG-0000338,CUST-04811,2023-08-26,19:27:44,2023-08-29,api_call,user_action,Billing,Desktop,Chrome,1823,Canada,web
LOG-0000339,CUST-04811,2024-02-10,17:14:12,2024-02-13,dashboard_view,user_action,Billing,Mobile,Safari,846,India,web
LOG-0000340,CUST-04811,2023-07-21,00:48:36,2023-07-21,admin_action,user_action,Data Import,Desktop,Edge,1025,Singapore,web
LOG-0000341,CUST-04811,2024-03-31,12:21:12,2024-04-02,report_export,user_action,Reporting,Mobile,Chrome,864,Australia,mobile_app
LOG-0000342,CUST-04811,2024-06-13,11:26:54,2024-06-16,file_upload,user_action,API,Desktop,Safari,2321,Singapore,web
LOG-0000343,CUST-04811,2024-02-05,06:13:46,2024-02-06,login,user_action,Integrations,Mobile,Firefox,2174,Germany,mobile_app
LOG-0000344,CUST-04811,2024-01-14,13:25:08,2024-01-14,report_export,user_action,Collaboration,Desktop,Safari,2142,United Kingdom,mobile_app
LOG-0000345,CUST-04811,2023-12-24,06:46:48,2023-12-27,api_call,user_action,Dashboard,Mobile,Firefox,586,Brazil,web
LOG-0000346,CUST-04811,2023-09-25,04:51:47,2023-09-25,file_upload,user_action,Reporting,Desktop,Safari,1219,Singapore,web
LOG-0000347,CUST-02375,2023-10-03,07:28:13,2023-10-05,dashboard_view,user_action,Data Import,Desktop,Firefox,1419,Australia,web
LOG-0000348,CUST-02375,2023-10-16,00:16:21,2023-10-17,dashboard_view,user_action,Billing,Desktop,Edge,2823,Germany,web
LOG-0000349,CUST-02375,2023-10-10,08:07:30,2023-10-10,file_upload,user_action,Integrations,Mobile,Edge,1433,Germany,web
LOG-0000350,CUST-02375,2023-10-11,07:04:58,2023-10-13,report_export,user_action,Collaboration,Mobile,Firefox,2317,United Kingdom,web
LOG-0000351,CUST-02375,2024-03-26,20:56:04,2024-03-27,auto_data_backup,system_generated,Billing,Server,,0,Australia,api
LOG-0000352,CUST-02375,2024-03-20,07:05:45,2024-03-21,account_provisioning_sync,system_generated,Billing,Server,,0,United Kingdom,mobile_app
LOG-0000353,CUST-02375,2023-09-30,10:00:18,2023-10-01,integration_health_check,system_generated,Billing,Server,,0,Canada,web
LOG-0000354,CUST-02375,2024-05-29,15:07:16,2024-05-30,login,user_action,Billing,Desktop,Firefox,3433,Germany,web
LOG-0000355,CUST-02375,2023-11-07,08:21:43,2023-11-08,admin_action,user_action,API,Tablet,Edge,3026,India,web
LOG-0000356,CUST-02375,2023-11-05,13:57:28,2023-11-07,dashboard_view,user_action,Integrations,Desktop,Safari,1999,Canada,mobile_app
LOG-0000357,CUST-02375,2023-09-27,02:00:00,2023-09-27,api_call,user_action,Dashboard,Mobile,Safari,3285,Germany,web
