signup_id,customer_id,signup_date,signup_status,channel,plan_id,initial_seats,promo_code,sales_rep,campaign_code,is_self_serve,trial_length_days,signup_source_system,created_at
SGN-000189,CUST-05741,2023-07-16,Confirmed,Partner Referral,Starter,102,,REP-041,,True,14,CRM-HubSpot,2023-07-17
SGN-000190,CUST-04580,2023-07-08,Confirmed,Event/Conference,Enterprise,193,,REP-051,CMP-0399,False,0,CRM-Salesforce,2023-07-09
SGN-000191,CUST-04691,2023-07-07,Confirmed,Paid Ads,Enterprise,120,WELCOME10,REP-002,,True,0,CRM-HubSpot,2023-07-07
SGN-000192,CUST-00739,2023-07-05,Confirmed,Paid Ads,Professional,210,,REP-027,,True,14,CRM-Salesforce,2023-07-05
SGN-000193,CUST-00454,2023-07-27,Confirmed,Self-Serve Trial,Professional,240,WELCOME10,REP-053,,False,0,CRM-Salesforce,2023-07-28
SGN-000194,CUST-00092,2023-07-24,Confirmed,Self-Serve Trial,Growth,131,,,,True,0,CRM-HubSpot,2023-07-25
SGN-000195,CUST-00783,2023-07-18,Confirmed,Event/Conference,Enterprise,41,,,,False,14,CRM-HubSpot,2023-07-18
SGN-000196,CUST-05200,2023-07-03,Confirmed,Direct Sales,Starter,86,,,CMP-0382,False,14,CRM-HubSpot,2023-07-04
SGN-000197,CUST-01157,2023-07-18,Confirmed,Direct Sales,Starter,87,,,CMP-0081,False,14,CRM-Salesforce,2023-07-18
SGN-000198,CUST-01852,2023-07-18,Confirmed,Self-Serve Trial,Growth,23,WELCOME10,REP-019,,False,14,CRM-Salesforce,2023-07-18
SGN-000199,CUST-03339,2023-07-30,Confirmed,Partner Referral,Starter,61,PARTNER20,REP-055,,True,14,CRM-Salesforce,2023-07-30
SGN-000200,CUST-02149,2023-07-16,Confirmed,Organic Web,Professional,1,,,,False,14,CRM-Salesforce,2023-07-16
SGN-000201,CUST-00011,2023-07-04,Confirmed,Paid Ads,Enterprise Plus,233,,REP-013,CMP-0172,True,0,CRM-HubSpot,2023-07-04
SGN-000202,CUST-03902,2023-07-22,Confirmed,Self-Serve Trial,Growth,176,WELCOME10,,,False,30,CRM-Salesforce,2023-07-22
SGN-000203,CUST-03599,2023-07-15,Confirmed,Organic Web,Enterprise,14,,REP-027,,False,30,CRM-Salesforce,2023-07-16
SGN-000204,CUST-04586,2023-07-25,Confirmed,Event/Conference,Starter,237,,REP-014,,False,30,CRM-Salesforce,2023-07-26
SGN-000205,CUST-00455,2023-07-31,Confirmed,Organic Web,Enterprise,160,,REP-001,CMP-0361,True,30,CRM-HubSpot,2023-07-31
SGN-000206,CUST-05537,2023-07-29,Confirmed,Partner Referral,Starter,16,,REP-012,,False,30,CRM-Salesforce,2023-07-30
SGN-000207,CUST-02051,2023-07-19,Confirmed,Paid Ads,Growth,92,,REP-010,CMP-0271,False,30,CRM-Salesforce,2023-07-19
SGN-000208,CUST-02147,2023-07-09,Confirmed,Direct Sales,Starter,210,,,,False,14,CRM-HubSpot,2023-07-10
SGN-000209,CUST-01621,2023-07-18,Confirmed,Event/Conference,Enterprise,48,,REP-018,,True,30,CRM-HubSpot,2023-07-18
SGN-000210,CUST-04341,2023-07-02,Confirmed,Organic Web,Starter,39,,,,False,0,CRM-Salesforce,2023-07-02
SGN-000211,CUST-02163,2023-07-21,Confirmed,Event/Conference,Growth,45,,,,False,14,CRM-Salesforce,2023-07-21
SGN-000212,CUST-01194,2023-07-18,Confirmed,Event/Conference,Starter,137,,REP-016,,True,0,CRM-Salesforce,2023-07-18
SGN-000213,CUST-02912,2023-07-27,Confirmed,Organic Web,Growth,19,WELCOME10,REP-054,,True,14,CRM-Salesforce,2023-07-28
SGN-000214,CUST-01265,2023-07-12,Confirmed,Direct Sales,Enterprise,201,WELCOME10,,,False,0,CRM-Salesforce,2023-07-12
SGN-000215,CUST-04710,2023-07-24,Confirmed,Direct Sales,Growth,198,WELCOME10,REP-042,,True,0,CRM-HubSpot,2023-07-25
SGN-000216,CUST-01426,2023-07-09,Superseded,Event/Conference,Enterprise,52,,REP-006,,False,30,CRM-Salesforce,2023-07-05
SGN-000216,CUST-01426,2023-07-14,Confirmed,Direct Sales,Growth,52,,REP-006,,False,30,CRM-Salesforce,2023-07-15
SGN-000217,CUST-00887,2023-07-18,Confirmed,Paid Ads,Professional,163,PARTNER20,REP-053,CMP-0285,True,30,CRM-HubSpot,2023-07-19
SGN-000218,CUST-00316,2023-07-27,Confirmed,Organic Web,Growth,200,,,,True,14,CRM-Salesforce,2023-07-27
SGN-000219,CUST-05120,2023-07-11,Confirmed,Organic Web,Professional,52,,REP-022,CMP-0200,False,14,CRM-Salesforce,2023-07-11
SGN-000220,CUST-05862,2023-07-12,Confirmed,Event/Conference,Starter,166,PARTNER20,REP-049,,False,0,CRM-Salesforce,2023-07-13
SGN-000221,CUST-00964,2023-07-14,Confirmed,Partner Referral,Enterprise,96,WELCOME10,REP-016,,False,30,CRM-Salesforce,2023-07-15
SGN-000222,CUST-04268,2023-07-17,Confirmed,Organic Web,Growth,246,,,CMP-0146,False,0,CRM-HubSpot,2023-07-17
SGN-000223,CUST-02490,2023-07-02,Confirmed,Paid Ads,Starter,158,,,CMP-0084,False,14,CRM-HubSpot,2023-07-03
SGN-000224,CUST-02116,2023-07-05,Confirmed,Self-Serve Trial,Growth,106,,REP-002,,True,30,CRM-Salesforce,2023-07-06
SGN-000225,CUST-00128,2023-07-17,Confirmed,Paid Ads,Starter,212,,,CMP-0271,False,30,CRM-Salesforce,2023-07-17
SGN-000226,CUST-03007,2023-07-25,Confirmed,Event/Conference,Growth,175,WELCOME10,REP-024,,True,30,CRM-Salesforce,2023-07-26
SGN-000227,CUST-03877,2023-07-02,Confirmed,Direct Sales,Professional,162,WELCOME10,REP-006,,False,0,CRM-Salesforce,2023-07-03
SGN-000228,CUST-05280,2023-07-16,Confirmed,Self-Serve Trial,Professional,184,,,,False,0,CRM-HubSpot,2023-07-17
SGN-000229,CUST-01507,2023-07-26,Confirmed,Event/Conference,Growth,232,,REP-043,CMP-0378,False,14,CRM-Salesforce,2023-07-27
SGN-000230,CUST-03863,2023-07-03,Superseded,Event/Conference,Enterprise Plus,219,WELCOME10,REP-039,CMP-0286,True,0,CRM-HubSpot,2023-06-27
SGN-000230,CUST-03863,2023-07-11,Confirmed,Organic Web,Professional,219,WELCOME10,REP-039,CMP-0286,True,0,CRM-HubSpot,2023-07-11
SGN-000231,CUST-04211,2023-07-30,Confirmed,Paid Ads,Enterprise,1,,,,True,0,CRM-Salesforce,2023-07-30
SGN-000232,CUST-05161,2023-07-14,Confirmed,Organic Web,Enterprise Plus,245,,,,False,30,CRM-Salesforce,2023-07-15
SGN-000233,CUST-05344,2023-07-22,Confirmed,Self-Serve Trial,Enterprise,204,WELCOME10,REP-036,,True,0,CRM-Salesforce,2023-07-23
SGN-000234,CUST-02408,2023-07-08,Confirmed,Self-Serve Trial,Starter,235,,REP-026,,True,14,CRM-Salesforce,2023-07-09
SGN-000235,CUST-05321,2023-07-28,Confirmed,Event/Conference,Professional,18,,REP-024,,True,0,CRM-Salesforce,2023-07-29
SGN-000236,CUST-04656,2023-07-18,Confirmed,Direct Sales,Professional,209,WELCOME10,,CMP-0238,False,0,CRM-HubSpot,2023-07-18
SGN-000237,CUST-04858,2023-07-15,Confirmed,Paid Ads,Growth,27,PARTNER20,,CMP-0213,True,30,CRM-Salesforce,2023-07-15
SGN-000238,CUST-02506,2023-07-07,Confirmed,Partner Referral,Enterprise Plus,88,,REP-034,,False,0,Manual-Import,2023-07-07
SGN-000239,CUST-01752,2023-07-25,Confirmed,Paid Ads,Growth,235,,REP-010,,False,0,CRM-HubSpot,2023-07-25
SGN-000240,CUST-03421,2023-07-12,Confirmed,Event/Conference,Professional,135,,REP-047,,True,14,CRM-Salesforce,2023-07-12
SGN-000241,CUST-01945,2023-07-30,Confirmed,Event/Conference,Enterprise,188,,,,False,14,CRM-Salesforce,2023-07-31
SGN-000242,CUST-02250,2023-07-03,Confirmed,Self-Serve Trial,Starter,16,,REP-049,,False,0,CRM-HubSpot,2023-07-04
SGN-000243,CUST-03433,2023-07-31,Confirmed,Self-Serve Trial,Growth,39,WELCOME10,,,False,30,CRM-Salesforce,2023-07-31
SGN-000244,CUST-02340,2023-07-10,Confirmed,Self-Serve Trial,Professional,167,,,CMP-0142,False,30,CRM-Salesforce,2023-07-10
SGN-000245,CUST-04614,2023-07-01,Confirmed,Paid Ads,Growth,103,,,,True,14,CRM-Salesforce,2023-07-02
SGN-000246,CUST-01337,2023-07-12,Confirmed,Paid Ads,Starter,62,,,CMP-0085,False,0,CRM-HubSpot,2023-07-12
SGN-000247,CUST-04446,2023-07-11,Confirmed,Paid Ads,Starter,195,,REP-044,CMP-0083,False,14,CRM-HubSpot,2023-07-12
SGN-000248,CUST-04592,2023-07-25,Confirmed,Self-Serve Trial,Growth,184,,REP-032,,False,0,CRM-HubSpot,2023-07-26
SGN-000249,CUST-04022,2023-07-31,Confirmed,Direct Sales,Enterprise,200,,REP-012,CMP-0203,True,14,CRM-HubSpot,2023-08-01
SGN-000250,CUST-01967,2023-07-21,Confirmed,Direct Sales,Starter,56,,REP-007,,False,0,CRM-Salesforce,2023-07-21
SGN-000251,CUST-05932,2023-07-20,Confirmed,Paid Ads,Growth,241,,REP-057,CMP-0197,False,0,CRM-Salesforce,2023-07-21
SGN-000252,CUST-03460,2023-07-04,Confirmed,Paid Ads,Professional,152,,REP-016,,True,30,CRM-HubSpot,2023-07-05
SGN-000253,CUST-00276,2023-07-08,Confirmed,Partner Referral,Enterprise Plus,244,,,,False,14,CRM-Salesforce,2023-07-08
SGN-000254,CUST-00607,2023-07-19,Confirmed,Organic Web,Starter,75,,,,False,14,CRM-Salesforce,2023-07-20
SGN-000255,CUST-00263,2023-07-21,Confirmed,Paid Ads,Starter,99,,,,True,0,CRM-HubSpot,2023-07-22
SGN-000256,CUST-04748,2023-07-14,Confirmed,Direct Sales,Professional,66,,REP-009,,False,30,CRM-Salesforce,2023-07-15
SGN-000257,CUST-00379,2023-07-26,Confirmed,Partner Referral,Growth,169,,REP-020,,True,30,CRM-Salesforce,2023-07-27
SGN-000258,CUST-01596,2023-07-13,Confirmed,Partner Referral,Enterprise,71,,,,True,0,CRM-Salesforce,2023-07-14
SGN-000259,CUST-03652,2023-07-28,Confirmed,Self-Serve Trial,Growth,189,,REP-049,,False,14,CRM-HubSpot,2023-07-29
SGN-000260,CUST-02346,2023-07-04,Confirmed,Partner Referral,Starter,41,,REP-026,,False,30,CRM-HubSpot,2023-07-04
SGN-000261,CUST-00677,2023-07-27,Confirmed,Paid Ads,Growth,223,,,CMP-0203,True,14,CRM-HubSpot,2023-07-28
SGN-000262,CUST-02411,2023-07-19,Confirmed,Event/Conference,Enterprise,184,,,,True,0,CRM-HubSpot,2023-07-20
SGN-000263,CUST-05774,2023-07-30,Confirmed,Organic Web,Professional,106,,REP-022,,False,30,CRM-Salesforce,2023-07-31
SGN-000264,CUST-01778,2023-07-06,Confirmed,Organic Web,Growth,60,,REP-022,CMP-0319,True,14,CRM-Salesforce,2023-07-07
SGN-000265,CUST-00969,2023-06-25,Superseded,Organic Web,Enterprise Plus,219,,REP-045,,False,14,CRM-Salesforce,2023-06-29
SGN-000265,CUST-00969,2023-07-04,Confirmed,Self-Serve Trial,Growth,219,,REP-045,,False,14,CRM-Salesforce,2023-07-05
SGN-000266,CUST-02043,2023-07-09,Confirmed,Self-Serve Trial,Starter,50,,REP-047,,False,0,CRM-Salesforce,2023-07-09
SGN-000267,CUST-01756,2023-07-18,Confirmed,Self-Serve Trial,Growth,197,WELCOME10,REP-004,CMP-0076,False,14,CRM-Salesforce,2023-07-19
SGN-000268,CUST-05188,2023-07-26,Confirmed,Self-Serve Trial,Growth,83,,REP-052,,False,14,CRM-HubSpot,2023-07-26
SGN-000269,CUST-01450,2023-07-25,Confirmed,Paid Ads,Starter,170,,,,True,30,CRM-Salesforce,2023-07-26
SGN-000270,CUST-02997,2023-07-02,Confirmed,Direct Sales,Professional,197,WELCOME10,,,True,14,Manual-Import,2023-07-03
SGN-000271,CUST-00805,2023-07-14,Confirmed,Partner Referral,Growth,28,,REP-037,CMP-0023,True,14,CRM-Salesforce,2023-07-15
SGN-000272,CUST-03838,2023-07-25,Confirmed,Direct Sales,Starter,240,,,CMP-0053,True,14,CRM-Salesforce,2023-07-26
SGN-000273,CUST-02583,2023-07-24,Confirmed,Organic Web,Enterprise,174,,,CMP-0068,False,14,CRM-HubSpot,2023-07-25
SGN-000274,CUST-00076,2023-07-13,Confirmed,Partner Referral,Enterprise,224,,REP-028,,True,14,CRM-Salesforce,2023-07-14
SGN-000275,CUST-01676,2023-07-13,Confirmed,Paid Ads,Growth,27,,REP-045,,False,14,CRM-Salesforce,2023-07-14
SGN-000276,CUST-02884,2023-07-09,Confirmed,Organic Web,Professional,237,,,,True,14,CRM-Salesforce,2023-07-09
SGN-000277,CUST-01449,2023-07-09,Confirmed,Organic Web,Enterprise,191,,REP-043,,False,30,CRM-HubSpot,2023-07-10
SGN-000278,CUST-00050,2023-07-16,Confirmed,Direct Sales,Growth,177,,REP-043,CMP-0192,True,30,CRM-Salesforce,2023-07-16
SGN-000279,CUST-05025,2023-07-15,Confirmed,Paid Ads,Growth,59,,REP-044,,False,30,CRM-Salesforce,2023-07-16
SGN-000280,CUST-03960,2023-07-09,Confirmed,Direct Sales,Enterprise,80,,REP-027,CMP-0399,False,30,Manual-Import,2023-07-09
SGN-000281,CUST-01277,2023-07-02,Confirmed,Partner Referral,Growth,210,,REP-009,CMP-0389,False,0,CRM-HubSpot,2023-07-02
SGN-000282,CUST-02317,2023-07-27,Confirmed,Organic Web,Professional,43,,REP-050,,True,0,CRM-Salesforce,2023-07-28
SGN-000283,CUST-01245,2023-07-26,Confirmed,Direct Sales,Professional,143,,REP-002,,False,30,CRM-Salesforce,2023-07-27
SGN-000284,CUST-00117,2023-07-02,Confirmed,Organic Web,Starter,187,,REP-025,,False,14,CRM-HubSpot,2023-07-02
SGN-000285,CUST-05915,2023-07-19,Confirmed,Paid Ads,Starter,97,,REP-010,,False,0,Manual-Import,2023-07-20
SGN-000286,CUST-00688,2023-07-21,Confirmed,Self-Serve Trial,Starter,98,,,,True,14,CRM-HubSpot,2023-07-21
SGN-000287,CUST-02850,2023-07-18,Confirmed,Organic Web,Professional,110,,REP-049,,False,0,CRM-Salesforce,2023-07-19
SGN-000288,CUST-04646,2023-07-25,Confirmed,Organic Web,Starter,43,,,,True,14,CRM-Salesforce,2023-07-25
SGN-000289,CUST-01080,2023-07-20,Confirmed,Partner Referral,Growth,133,WELCOME10,REP-011,CMP-0342,False,14,Manual-Import,2023-07-21
SGN-000290,CUST-02198,2023-07-07,Confirmed,Organic Web,Growth,225,,REP-023,CMP-0139,True,30,CRM-Salesforce,2023-07-07
SGN-000291,CUST-03332,2023-07-12,Confirmed,Paid Ads,Professional,202,WELCOME10,REP-026,CMP-0380,True,14,CRM-Salesforce,2023-07-12
SGN-000292,CUST-01025,2023-07-24,Confirmed,Self-Serve Trial,Enterprise Plus,68,,REP-003,,False,14,CRM-HubSpot,2023-07-24
SGN-000293,CUST-00722,2023-07-31,Confirmed,Direct Sales,Starter,105,,REP-017,,False,0,CRM-Salesforce,2023-07-31
SGN-000294,CUST-01263,2023-07-14,Confirmed,Event/Conference,Growth,201,,REP-008,,False,0,CRM-Salesforce,2023-07-15
SGN-000295,CUST-04080,2023-07-13,Confirmed,Direct Sales,Starter,179,,,CMP-0049,True,30,CRM-Salesforce,2023-07-13
SGN-000296,CUST-00857,2023-07-31,Confirmed,Self-Serve Trial,Growth,83,,,CMP-0061,False,0,Manual-Import,2023-08-01
SGN-000297,CUST-00596,2023-07-08,Confirmed,Paid Ads,Starter,243,,,,False,30,CRM-Salesforce,2023-07-08
SGN-000298,CUST-02257,2023-07-12,Confirmed,Direct Sales,Growth,95,,REP-010,,False,30,CRM-HubSpot,2023-07-13
SGN-000299,CUST-05206,2023-07-26,Confirmed,Organic Web,Growth,86,,,,True,30,CRM-Salesforce,2023-07-27
SGN-000300,CUST-02626,2023-07-26,Superseded,Organic Web,Enterprise,109,,REP-008,,False,14,Manual-Import,2023-06-26
SGN-000300,CUST-02626,2023-07-10,Confirmed,Paid Ads,Starter,109,,REP-008,,False,14,Manual-Import,2023-07-10
SGN-000301,CUST-05439,2023-07-21,Confirmed,Direct Sales,Enterprise,141,,,CMP-0150,True,14,CRM-HubSpot,2023-07-22
SGN-000302,CUST-05047,2023-07-28,Confirmed,Paid Ads,Starter,112,,,,False,0,CRM-Salesforce,2023-07-29
SGN-000303,CUST-01964,2023-07-31,Confirmed,Event/Conference,Enterprise,64,,REP-025,,True,0,CRM-Salesforce,2023-08-01
SGN-000304,CUST-00841,2023-07-21,Confirmed,Direct Sales,Growth,212,,,CMP-0141,True,14,CRM-HubSpot,2023-07-22
SGN-000305,CUST-02582,2023-07-04,Confirmed,Partner Referral,Growth,76,,REP-031,,False,30,CRM-Salesforce,2023-07-05
SGN-000306,CUST-04426,2023-07-24,Confirmed,Event/Conference,Growth,162,,,,False,0,CRM-Salesforce,2023-07-25
SGN-000307,CUST-02056,2023-08-09,Superseded,Event/Conference,Enterprise Plus,37,,,CMP-0163,True,0,CRM-HubSpot,2023-07-15
SGN-000307,CUST-02056,2023-07-29,Confirmed,Paid Ads,Growth,37,,,CMP-0163,True,0,CRM-HubSpot,2023-07-29
SGN-000308,CUST-04712,2023-07-25,Superseded,Partner Referral,Starter,229,,REP-053,,False,14,CRM-Salesforce,2023-07-07
SGN-000308,CUST-04712,2023-07-13,Confirmed,Direct Sales,Professional,229,,REP-053,,False,14,CRM-Salesforce,2023-07-13
SGN-000309,CUST-02548,2023-07-24,Confirmed,Direct Sales,Starter,235,,REP-032,,False,0,CRM-Salesforce,2023-07-25
SGN-000310,CUST-04088,2023-07-16,Confirmed,Direct Sales,Enterprise,196,,REP-040,,False,0,CRM-HubSpot,2023-07-17
SGN-000311,CUST-01109,2023-07-31,Confirmed,Organic Web,Growth,59,,,CMP-0116,True,0,CRM-HubSpot,2023-08-01
SGN-000312,CUST-04288,2023-07-31,Confirmed,Organic Web,Growth,132,PARTNER20,REP-032,,True,30,CRM-HubSpot,2023-08-01
SGN-000313,CUST-04201,2023-07-19,Confirmed,Event/Conference,Growth,52,,,,True,14,CRM-HubSpot,2023-07-19
SGN-000314,CUST-03781,2023-07-17,Confirmed,Paid Ads,Starter,86,,REP-001,,False,0,CRM-Salesforce,2023-07-18
SGN-000315,CUST-03516,2023-07-23,Confirmed,Organic Web,Growth,135,,REP-041,CMP-0337,True,30,CRM-Salesforce,2023-07-23
SGN-000316,CUST-03376,2023-07-24,Confirmed,Partner Referral,Growth,12,,REP-002,,False,14,CRM-HubSpot,2023-07-25
SGN-000317,CUST-01820,2023-07-06,Confirmed,Event/Conference,Starter,48,,REP-056,,False,14,CRM-Salesforce,2023-07-06
SGN-000318,CUST-00254,2023-07-31,Confirmed,Self-Serve Trial,Growth,5,PARTNER20,,,True,14,CRM-Salesforce,2023-08-01
SGN-000319,CUST-05142,2023-07-21,Confirmed,Self-Serve Trial,Starter,9,,,,True,30,CRM-HubSpot,2023-07-22
SGN-000320,CUST-04235,2023-08-10,Superseded,Direct Sales,Starter,47,,,,False,0,CRM-Salesforce,2023-07-11
SGN-000320,CUST-04235,2023-07-23,Confirmed,Partner Referral,Growth,47,,,,False,0,CRM-Salesforce,2023-07-24
SGN-000321,CUST-02654,2023-07-05,Confirmed,Paid Ads,Enterprise,127,,,CMP-0100,False,14,CRM-Salesforce,2023-07-05
SGN-000322,CUST-04360,2023-07-23,Confirmed,Direct Sales,Growth,120,WELCOME10,,,True,0,CRM-Salesforce,2023-07-23
SGN-000323,CUST-03871,2023-07-07,Confirmed,Paid Ads,Starter,176,,REP-037,CMP-0190,False,30,CRM-HubSpot,2023-07-07
SGN-000324,CUST-04777,2023-07-04,Confirmed,Organic Web,Enterprise,173,,REP-035,,True,30,Manual-Import,2023-07-04
SGN-000325,CUST-02549,2023-07-10,Superseded,Partner Referral,Professional,166,,REP-043,,False,30,CRM-Salesforce,2023-07-15
SGN-000325,CUST-02549,2023-07-26,Confirmed,Event/Conference,Growth,166,,REP-043,,False,30,CRM-Salesforce,2023-07-26
SGN-000326,CUST-00395,2023-07-07,Confirmed,Event/Conference,Growth,88,WELCOME10,REP-003,,True,0,CRM-Salesforce,2023-07-07
SGN-000327,CUST-05236,2023-07-09,Confirmed,Event/Conference,Enterprise,72,PARTNER20,REP-050,,True,14,Manual-Import,2023-07-09
SGN-000328,CUST-01445,2023-07-25,Confirmed,Partner Referral,Growth,30,,REP-049,CMP-0367,False,14,CRM-HubSpot,2023-07-25
SGN-000329,CUST-00932,2023-07-13,Confirmed,Self-Serve Trial,Enterprise,214,WELCOME10,REP-055,,False,14,CRM-HubSpot,2023-07-13
SGN-000330,CUST-00443,2023-07-31,Confirmed,Paid Ads,Professional,142,,REP-006,CMP-0366,False,14,CRM-Salesforce,2023-08-01
SGN-000331,CUST-04200,2023-07-17,Confirmed,Event/Conference,Enterprise,173,,,,True,30,CRM-Salesforce,2023-07-18
SGN-000332,CUST-00589,2023-07-14,Confirmed,Direct Sales,Starter,182,,REP-035,,False,30,Manual-Import,2023-07-15
SGN-000333,CUST-05386,2023-07-21,Confirmed,Organic Web,Starter,231,,,,False,30,CRM-HubSpot,2023-07-22
SGN-000334,CUST-03817,2023-07-24,Confirmed,Self-Serve Trial,Growth,162,PARTNER20,REP-006,,False,0,CRM-HubSpot,2023-07-25
SGN-000335,CUST-01443,2023-07-18,Confirmed,Organic Web,Professional,107,,,CMP-0007,False,30,CRM-HubSpot,2023-07-18
SGN-000336,CUST-01176,2023-07-01,Confirmed,Partner Referral,Professional,227,,REP-031,,True,0,CRM-HubSpot,2023-07-01
SGN-000337,CUST-02612,2023-07-06,Confirmed,Event/Conference,Growth,185,PARTNER20,REP-053,,False,14,CRM-Salesforce,2023-07-07
SGN-000338,CUST-00982,2023-07-08,Superseded,Paid Ads,Growth,82,,REP-016,CMP-0142,True,14,CRM-Salesforce,2023-06-30
SGN-000338,CUST-00982,2023-07-04,Confirmed,Event/Conference,Professional,82,,REP-016,CMP-0142,True,14,CRM-Salesforce,2023-07-04
SGN-000339,CUST-05759,2023-07-18,Confirmed,Direct Sales,Professional,234,,,,True,14,CRM-HubSpot,2023-07-18
SGN-000340,CUST-05216,2023-07-03,Confirmed,Organic Web,Professional,120,,,,True,14,CRM-HubSpot,2023-07-04
SGN-000341,CUST-00561,2023-07-27,Confirmed,Paid Ads,Enterprise,16,,,,False,0,CRM-HubSpot,2023-07-27
SGN-000342,CUST-04773,2023-07-04,Confirmed,Organic Web,Growth,155,,,CMP-0069,False,30,CRM-Salesforce,2023-07-05
SGN-000343,CUST-05579,2023-07-19,Confirmed,Direct Sales,Professional,13,,,CMP-0296,False,14,CRM-Salesforce,2023-07-19
SGN-000344,CUST-03982,2023-07-02,Confirmed,Organic Web,Enterprise Plus,159,,,,True,14,CRM-HubSpot,2023-07-02
SGN-000345,CUST-05542,2023-07-28,Confirmed,Organic Web,Starter,136,,REP-012,CMP-0309,True,0,CRM-Salesforce,2023-07-28
SGN-000346,CUST-03482,2023-07-01,Confirmed,Organic Web,Enterprise,156,,,,True,30,CRM-Salesforce,2023-07-02
SGN-000347,CUST-01687,2023-07-22,Confirmed,Partner Referral,Starter,236,,,CMP-0376,False,30,CRM-HubSpot,2023-07-23
SGN-000348,CUST-04424,2023-07-21,Confirmed,Partner Referral,Growth,59,,REP-053,,False,30,CRM-Salesforce,2023-07-21
SGN-000349,CUST-04831,2023-07-16,Confirmed,Partner Referral,Growth,94,,REP-021,,True,0,CRM-HubSpot,2023-07-16
SGN-000350,CUST-00654,2023-07-14,Confirmed,Self-Serve Trial,Enterprise Plus,112,,,,False,0,CRM-HubSpot,2023-07-14
SGN-000351,CUST-02074,2023-07-29,Confirmed,Event/Conference,Enterprise,84,,REP-027,,False,30,CRM-HubSpot,2023-07-30
SGN-000352,CUST-04462,2023-07-17,Confirmed,Event/Conference,Professional,72,,,,False,14,CRM-HubSpot,2023-07-18
SGN-000353,CUST-05079,2023-07-05,Confirmed,Organic Web,Starter,125,,,,False,0,CRM-Salesforce,2023-07-06
SGN-000354,CUST-03369,2023-07-11,Confirmed,Event/Conference,Growth,83,,REP-058,CMP-0001,True,14,CRM-HubSpot,2023-07-12
SGN-000355,CUST-01279,2023-07-19,Confirmed,Partner Referral,Growth,172,,,,True,30,CRM-Salesforce,2023-07-19
SGN-000356,CUST-02791,2023-07-13,Confirmed,Organic Web,Growth,201,,REP-003,CMP-0237,True,0,Manual-Import,2023-07-13
SGN-000357,CUST-02480,2023-07-12,Confirmed,Event/Conference,Enterprise,165,,,,True,14,CRM-Salesforce,2023-07-13
SGN-000358,CUST-04511,2023-07-05,Confirmed,Paid Ads,Professional,203,PARTNER20,REP-039,,True,0,CRM-HubSpot,2023-07-06
SGN-000359,CUST-01400,2023-07-08,Confirmed,Direct Sales,Growth,174,,,CMP-0298,True,0,CRM-Salesforce,2023-07-09
SGN-000360,CUST-00543,2023-07-20,Confirmed,Paid Ads,Growth,14,,REP-005,,True,14,CRM-HubSpot,2023-07-21
SGN-000361,CUST-02541,2023-07-27,Confirmed,Direct Sales,Enterprise,132,,REP-018,,False,0,CRM-HubSpot,2023-07-27
SGN-000362,CUST-02921,2023-07-05,Confirmed,Paid Ads,Growth,144,,,,False,14,CRM-HubSpot,2023-07-05
SGN-000363,CUST-01386,2023-07-07,Confirmed,Partner Referral,Growth,231,,REP-052,,True,0,CRM-HubSpot,2023-07-07
SGN-000364,CUST-05219,2023-07-28,Confirmed,Self-Serve Trial,Growth,5,,REP-018,,False,30,CRM-Salesforce,2023-07-29
SGN-000365,CUST-02887,2023-07-06,Superseded,Partner Referral,Enterprise Plus,91,,REP-050,,True,14,CRM-Salesforce,2023-07-07
SGN-000365,CUST-02887,2023-07-12,Confirmed,Organic Web,Professional,91,,REP-050,,True,14,CRM-Salesforce,2023-07-12
SGN-000366,CUST-00326,2023-07-09,Confirmed,Event/Conference,Growth,93,,,CMP-0270,True,30,CRM-Salesforce,2023-07-10
SGN-000367,CUST-02069,2023-07-17,Confirmed,Direct Sales,Starter,141,,REP-052,,False,0,CRM-HubSpot,2023-07-18
SGN-000368,CUST-04718,2023-06-19,Superseded,Organic Web,Enterprise,223,,REP-026,,False,0,CRM-Salesforce,2023-07-04
SGN-000368,CUST-04718,2023-07-09,Confirmed,Self-Serve Trial,Professional,223,,REP-026,,False,0,CRM-Salesforce,2023-07-10
SGN-000369,CUST-02555,2023-07-28,Confirmed,Direct Sales,Growth,89,,REP-025,CMP-0115,True,0,CRM-HubSpot,2023-07-29
SGN-000370,CUST-02955,2023-07-07,Confirmed,Partner Referral,Growth,173,,REP-022,,True,30,Manual-Import,2023-07-08
SGN-000371,CUST-01829,2023-07-19,Confirmed,Organic Web,Starter,133,,REP-015,,False,0,CRM-HubSpot,2023-07-19
