order_id,customer_id,order_date,requested_ship_date,promised_delivery_date,assigned_warehouse_id,sales_channel,payment_terms,currency,order_total_value,created_by,created_at,po_number,notes
ORD-000189,CUST-00284,2024-02-01,2024-02-03,2024-02-09,WH-18,Distributor,Net60,CAD,22464.2,user012,2024-02-01,PO-186499,
ORD-000190,CUST-01118,2024-02-04,2024-02-05,2024-02-13,WH-01,Direct,Net60,USD,18004.35,user062,2024-02-04,PO-171505,
ORD-000191,CUST-00939,2023-11-13,2023-11-15,2023-11-17,WH-13,Distributor,Net60,USD,16333.1,user055,2023-11-13,PO-680835,
ORD-000192,CUST-01055,2024-03-24,2024-03-28,2024-04-01,WH-01,Direct,Net60,USD,11801.35,user065,2024-03-24,PO-517670,
ORD-000193,CUST-00942,2024-03-24,2024-03-25,2024-04-03,WH-01,Distributor,Net60,CAD,7286.6,user074,2024-03-24,PO-721338,
ORD-000194,CUST-00197,2023-12-11,2023-12-14,2023-12-17,WH-10,Direct,Net60,EUR,7712.1,user044,2023-12-11,PO-541837,
ORD-000195,CUST-00370,2023-12-09,2023-12-12,2023-12-21,WH-04,Distributor,Net60,CAD,15207.12,user061,2023-12-09,PO-509039,
ORD-000196,CUST-00727,2024-02-04,2024-02-06,2024-02-11,WH-13,Direct,Net60,USD,4217.23,user022,2024-02-04,PO-711666,
ORD-000197,CUST-01189,2023-11-29,2023-11-30,2023-12-04,WH-03,Direct,Net30,EUR,7372.85,user019,2023-11-29,PO-324902,
ORD-000198,CUST-00949,2023-12-28,2023-12-30,2024-01-06,WH-04,Direct,Net60,USD,8386.78,user029,2023-12-28,PO-947116,
ORD-000199,CUST-00933,2024-02-26,2024-02-28,2024-03-07,WH-03,Direct,Net45,USD,816.46,user066,2024-02-26,PO-870980,
ORD-000200,CUST-00123,2024-05-24,2024-05-26,2024-05-31,WH-07,Online,Net30,USD,24445.78,user065,2024-05-24,PO-942719,
ORD-000201,CUST-00409,2023-12-24,2023-12-26,2024-01-01,WH-01,Direct,Net60,EUR,3359.41,user058,2023-12-24,PO-325699,
ORD-000202,CUST-00433,2023-11-26,2023-11-29,2023-12-05,WH-14,Distributor,Net30,CAD,6912.0,user078,2023-11-26,PO-473839,
ORD-000203,CUST-00333,2024-05-03,2024-05-04,2024-05-13,WH-04,Distributor,Net30,USD,1207.85,user017,2024-05-03,PO-496424,
ORD-000204,CUST-00190,2024-04-07,2024-04-09,2024-04-11,WH-18,Direct,Net60,USD,22131.94,user054,2024-04-07,PO-639823,
ORD-000205,CUST-00523,2024-01-03,2024-01-07,2024-01-13,WH-07,Distributor,Net45,EUR,13971.78,user033,2024-01-03,PO-625076,
ORD-000206,CUST-00085,2023-12-16,2023-12-17,2023-12-21,WH-02,Distributor,Net30,USD,24378.73,user035,2023-12-16,PO-333782,
ORD-000207,CUST-00367,2024-03-22,2024-03-24,2024-03-27,WH-03,Distributor,Net60,USD,9268.15,user039,2024-03-22,PO-128873,
ORD-000208,CUST-00809,2024-04-22,2024-04-26,2024-04-29,WH-11,Distributor,Net60,USD,16444.13,user025,2024-04-22,PO-761702,
ORD-000209,CUST-00389,2024-03-24,2024-03-25,2024-03-28,WH-01,Distributor,Net45,USD,11321.6,user045,2024-03-24,PO-916602,
ORD-000210,CUST-00493,2023-12-27,2023-12-29,2023-12-31,WH-01,Direct,Net60,USD,3121.73,user030,2023-12-27,PO-642465,
ORD-000211,CUST-00054,2024-01-24,2024-01-27,2024-02-04,WH-08,Direct,Net45,USD,24743.64,user030,2024-01-24,PO-431586,
ORD-000212,CUST-00479,2024-02-21,2024-02-23,2024-02-25,WH-07,Distributor,Net30,USD,24116.56,user051,2024-02-21,PO-482763,
ORD-000213,CUST-00649,2024-05-12,2024-05-13,2024-05-17,WH-09,Direct,Net60,EUR,22563.01,user074,2024-05-12,PO-676775,
ORD-000214,CUST-00255,2023-11-08,2023-11-09,2023-11-11,WH-06,Distributor,Net45,CAD,6900.33,user049,2023-11-08,PO-955989,
ORD-000215,CUST-00966,2023-12-26,2023-12-28,2024-01-03,WH-10,Direct,Net60,USD,5497.51,user019,2023-12-26,PO-343990,
ORD-000216,CUST-01150,2024-06-08,2024-06-12,2024-06-16,WH-16,Direct,Net60,USD,22600.02,user053,2024-06-08,PO-496810,
ORD-000217,CUST-00510,2024-05-26,2024-05-29,2024-06-02,WH-01,Direct,Net30,EUR,18098.36,user017,2024-05-26,PO-992059,
ORD-000218,CUST-01041,2024-01-11,2024-01-15,2024-01-20,WH-02,Distributor,Net60,EUR,15673.38,user050,2024-01-11,PO-986151,
ORD-000219,CUST-00019,2023-11-02,2023-11-03,2023-11-09,WH-04,Direct,Net45,USD,19861.27,user055,2023-11-02,PO-243120,
ORD-000220,CUST-00333,2023-10-29,2023-10-30,2023-11-08,WH-01,Distributor,Net45,USD,16735.86,user018,2023-10-29,PO-187872,
ORD-000221,CUST-01125,2024-04-13,2024-04-17,2024-04-23,WH-08,Distributor,Net45,EUR,14564.71,user051,2024-04-13,PO-439515,
ORD-000222,CUST-01040,2024-02-26,2024-02-29,2024-03-06,WH-16,Distributor,Net30,USD,22860.71,user003,2024-02-26,PO-294364,
ORD-000223,CUST-01197,2024-04-04,2024-04-05,2024-04-07,WH-02,Direct,Net30,CAD,20705.76,user045,2024-04-04,PO-119206,
ORD-000224,CUST-01155,2023-10-17,2023-10-18,2023-10-23,WH-02,Direct,Net30,USD,3557.67,user042,2023-10-17,PO-937917,
ORD-000225,CUST-01012,2024-01-19,2024-01-22,2024-01-29,WH-15,Online,Net60,EUR,7777.67,user060,2024-01-19,PO-614238,
ORD-000226,CUST-00092,2024-05-15,2024-05-19,2024-05-25,WH-05,Direct,Net45,USD,11735.17,user036,2024-05-15,PO-803200,
ORD-000227,CUST-00322,2023-10-31,2023-11-02,2023-11-10,WH-06,Online,Net30,USD,11131.78,user033,2023-10-31,PO-458796,
ORD-000228,CUST-00322,2024-04-27,2024-04-29,2024-05-07,WH-10,Distributor,Net45,USD,23386.44,user003,2024-04-27,PO-611128,
ORD-000229,CUST-00138,2024-04-14,2024-04-17,2024-04-20,WH-10,Direct,Net45,USD,17101.73,user036,2024-04-14,PO-985866,
ORD-000230,CUST-00012,2024-05-06,2024-05-07,2024-05-11,WH-16,Direct,Net60,USD,3908.95,user064,2024-05-06,PO-360324,
ORD-000231,CUST-00014,2024-02-21,2024-02-25,2024-02-29,WH-02,Direct,Net60,USD,2429.2,user055,2024-02-21,PO-634574,
ORD-000232,CUST-00323,2024-03-24,2024-03-27,2024-04-05,WH-10,Direct,Net30,CAD,17861.23,user012,2024-03-24,PO-205923,
ORD-000233,CUST-00798,2024-05-02,2024-05-05,2024-05-07,WH-18,Direct,Net60,CAD,24006.95,user032,2024-05-02,PO-464934,
ORD-000234,CUST-00091,2024-03-06,2024-03-08,2024-03-14,WH-18,Direct,Net45,USD,19033.11,user031,2024-03-06,PO-741789,
ORD-000235,CUST-00786,2023-10-10,2023-10-14,2023-10-20,WH-12,Direct,Net30,CAD,23104.45,user008,2023-10-10,PO-762291,
ORD-000236,CUST-00008,2023-11-05,2023-11-06,2023-11-12,WH-08,Direct,Net30,USD,15894.19,user022,2023-11-05,PO-128126,
ORD-000237,CUST-01091,2023-10-07,2023-10-11,2023-10-13,WH-03,Online,Net30,USD,1827.49,user026,2023-10-07,PO-252603,
ORD-000238,CUST-00852,2023-12-23,2023-12-27,2024-01-04,WH-12,Direct,Net60,CAD,17739.35,user058,2023-12-23,PO-768574,
ORD-000239,CUST-00983,2024-06-25,2024-06-28,2024-06-30,WH-01,Direct,Net45,CAD,8195.64,user065,2024-06-25,PO-281756,
ORD-000240,CUST-00204,2024-04-11,2024-04-12,2024-04-19,WH-07,Direct,Net60,CAD,21248.23,user057,2024-04-11,PO-854407,
ORD-000241,CUST-00273,2024-03-13,2024-03-16,2024-03-21,WH-05,Distributor,Net30,USD,18352.56,user033,2024-03-13,PO-941424,
ORD-000242,CUST-00192,2023-12-24,2023-12-25,2023-12-27,WH-11,Distributor,Net60,CAD,6814.41,user026,2023-12-24,PO-829963,
ORD-000243,CUST-00915,2024-03-30,2024-04-01,2024-04-10,WH-06,Direct,Net45,EUR,14438.19,user054,2024-03-30,PO-682316,
ORD-000244,CUST-01138,2024-02-17,2024-02-19,2024-02-26,WH-02,Online,Net45,USD,5733.62,user031,2024-02-17,PO-794615,
ORD-000245,CUST-01195,2023-11-19,2023-11-20,2023-11-29,WH-05,Direct,Net45,USD,1188.83,user005,2023-11-19,PO-658871,
ORD-000246,CUST-00478,2023-10-27,2023-10-28,2023-10-30,WH-06,Direct,Net60,USD,5938.13,user039,2023-10-27,PO-156466,
ORD-000247,CUST-00219,2023-12-10,2023-12-11,2023-12-13,WH-03,Direct,Net30,CAD,23067.17,user029,2023-12-10,PO-518392,
ORD-000248,CUST-00963,2023-12-11,2023-12-12,2023-12-15,WH-12,Direct,Net45,USD,19727.01,user043,2023-12-11,PO-743807,
ORD-000249,CUST-01126,2023-10-30,2023-11-03,2023-11-10,WH-16,Distributor,Net45,USD,22228.41,user033,2023-10-30,PO-254242,
ORD-000250,CUST-00411,2024-02-29,2024-03-04,2024-03-08,WH-01,Distributor,Net60,USD,20325.15,user015,2024-02-29,PO-268303,
ORD-000251,CUST-00019,2024-02-20,2024-02-24,2024-02-27,WH-14,Direct,Net45,USD,10917.4,user027,2024-02-20,PO-900146,
ORD-000252,CUST-00685,2023-12-01,2023-12-03,2023-12-06,WH-15,Direct,Net45,CAD,17827.31,user011,2023-12-01,PO-130060,
ORD-000253,CUST-00948,2023-10-31,2023-11-04,2023-11-11,WH-13,Distributor,Net60,USD,24835.51,user047,2023-10-31,PO-423160,
ORD-000254,CUST-00932,2023-11-19,2023-11-22,2023-11-24,WH-13,Direct,Net30,CAD,9883.79,user015,2023-11-19,PO-400171,
ORD-000255,CUST-00171,2024-05-15,2024-05-19,2024-05-23,WH-01,Distributor,Net30,CAD,20830.53,user062,2024-05-15,PO-252683,
ORD-000256,CUST-00719,2023-12-03,2023-12-07,2023-12-16,WH-11,Distributor,Net30,USD,9018.82,user019,2023-12-03,PO-572377,
ORD-000257,CUST-00119,2023-11-07,2023-11-10,2023-11-17,WH-06,Distributor,Net45,CAD,12593.37,user029,2023-11-07,PO-882084,
ORD-000258,CUST-00337,2023-12-20,2023-12-24,2024-01-01,WH-11,Distributor,Net60,EUR,16673.55,user006,2023-12-20,PO-351840,
ORD-000259,CUST-01154,2024-05-16,2024-05-19,2024-05-24,WH-14,Distributor,Net30,EUR,20439.02,user013,2024-05-16,PO-876106,
ORD-000260,CUST-01001,2024-03-24,2024-03-28,2024-04-06,WH-13,Direct,Net30,USD,22606.15,user054,2024-03-24,PO-309072,
ORD-000261,CUST-00864,2024-06-05,2024-06-06,2024-06-08,WH-18,Direct,Net45,EUR,8269.7,user023,2024-06-05,PO-293090,
ORD-000262,CUST-00609,2024-03-31,2024-04-03,2024-04-08,WH-09,Distributor,Net60,USD,16863.43,user051,2024-03-31,PO-430801,
ORD-000263,CUST-00668,2024-05-17,2024-05-19,2024-05-23,WH-04,Online,Net60,USD,2728.07,user022,2024-05-17,PO-701013,
ORD-000264,CUST-00863,2024-01-26,2024-01-27,2024-02-02,WH-05,Online,Net60,CAD,12417.55,user040,2024-01-26,PO-505057,
ORD-000265,CUST-00645,2023-11-09,2023-11-10,2023-11-18,WH-10,Online,Net45,USD,4060.83,user040,2023-11-09,PO-256047,
ORD-000266,CUST-00269,2023-11-19,2023-11-21,2023-11-24,WH-17,Distributor,Net45,EUR,21034.77,user023,2023-11-19,PO-186071,
ORD-000267,CUST-00846,2023-12-24,2023-12-27,2024-01-03,WH-18,Direct,Net30,USD,22448.81,user053,2023-12-24,PO-179533,
ORD-000268,CUST-01034,2023-10-31,2023-11-01,2023-11-10,WH-17,Online,Net45,USD,5641.82,user020,2023-10-31,PO-722120,
ORD-000269,CUST-00074,2023-11-15,2023-11-17,2023-11-22,WH-13,Direct,Net60,CAD,23697.27,user036,2023-11-15,PO-873450,
ORD-000270,CUST-00230,2024-01-29,2024-01-31,2024-02-09,WH-08,Direct,Net30,USD,9048.56,user067,2024-01-29,PO-403287,
ORD-000271,CUST-01104,2023-11-14,2023-11-18,2023-11-22,WH-02,Direct,Net30,USD,12195.86,user051,2023-11-14,PO-467556,
ORD-000272,CUST-00270,2023-12-21,2023-12-23,2023-12-27,WH-05,Distributor,Net45,USD,18511.28,user001,2023-12-21,PO-370348,
ORD-000273,CUST-00633,2024-06-20,2024-06-22,2024-06-24,WH-08,Online,Net30,EUR,21776.86,user054,2024-06-20,PO-525963,
ORD-000274,CUST-00284,2024-02-08,2024-02-12,2024-02-17,WH-05,Distributor,Net45,USD,10585.1,user076,2024-02-08,PO-230844,
ORD-000275,CUST-00018,2024-06-17,2024-06-19,2024-06-23,WH-12,Distributor,Net30,CAD,4570.74,user076,2024-06-17,PO-733166,
ORD-000276,CUST-00867,2023-10-16,2023-10-20,2023-10-24,WH-03,Distributor,Net45,USD,24524.55,user042,2023-10-16,PO-870099,
ORD-000277,CUST-01106,2023-10-20,2023-10-22,2023-10-28,WH-13,Online,Net45,USD,24923.12,user022,2023-10-20,PO-871172,
ORD-000278,CUST-00267,2023-11-19,2023-11-23,2023-11-27,WH-17,Direct,Net30,USD,1628.25,user018,2023-11-19,PO-234062,
ORD-000279,CUST-00506,2024-06-17,2024-06-19,2024-06-24,WH-01,Distributor,Net45,USD,21051.74,user002,2024-06-17,PO-929564,
ORD-000280,CUST-00829,2024-03-07,2024-03-09,2024-03-17,WH-14,Online,Net30,USD,14352.15,user044,2024-03-07,PO-918125,
ORD-000281,CUST-00116,2024-05-26,2024-05-29,2024-06-01,WH-03,Distributor,Net45,USD,15867.46,user022,2024-05-26,PO-141904,
ORD-000282,CUST-01120,2024-05-18,2024-05-19,2024-05-25,WH-04,Distributor,Net60,USD,10160.89,user013,2024-05-18,PO-711654,
ORD-000283,CUST-01053,2024-06-22,2024-06-24,2024-07-02,WH-12,Distributor,Net60,USD,5029.24,user042,2024-06-22,PO-621200,
ORD-000284,CUST-00008,2024-04-16,2024-04-17,2024-04-19,WH-10,Direct,Net60,USD,17195.17,user073,2024-04-16,PO-477278,
ORD-000285,CUST-00148,2024-06-17,2024-06-19,2024-06-21,WH-02,Direct,Net30,USD,22464.8,user069,2024-06-17,PO-315030,
ORD-000286,CUST-00146,2024-06-18,2024-06-19,2024-06-21,WH-06,Direct,Net30,CAD,17614.54,user059,2024-06-18,PO-807413,
ORD-000287,CUST-00668,2023-11-11,2023-11-13,2023-11-20,WH-18,Direct,Net60,USD,17838.68,user064,2023-11-11,PO-324275,
ORD-000288,CUST-01195,2023-11-08,2023-11-09,2023-11-18,WH-16,Distributor,Net30,USD,3620.81,user051,2023-11-08,PO-714877,
ORD-000289,CUST-00136,2023-10-10,2023-10-11,2023-10-16,WH-15,Direct,Net45,CAD,13574.14,user057,2023-10-10,PO-342594,
ORD-000290,CUST-00140,2023-10-22,2023-10-24,2023-10-30,WH-01,Direct,Net30,USD,12570.61,user008,2023-10-22,PO-405094,
ORD-000291,CUST-00465,2023-10-10,2023-10-13,2023-10-16,WH-17,Direct,Net45,EUR,14545.26,user057,2023-10-10,PO-660889,
ORD-000292,CUST-00529,2023-11-13,2023-11-15,2023-11-22,WH-15,Direct,Net45,CAD,19792.18,user028,2023-11-13,PO-203187,
ORD-000293,CUST-00498,2023-11-03,2023-11-07,2023-11-12,WH-06,Online,Net60,EUR,14660.54,user079,2023-11-03,PO-411840,
ORD-000294,CUST-01032,2024-04-10,2024-04-13,2024-04-17,WH-06,Online,Net30,USD,20587.48,user058,2024-04-10,PO-145537,
ORD-000295,CUST-00205,2024-05-18,2024-05-19,2024-05-23,WH-03,Direct,Net45,CAD,24658.19,user028,2024-05-18,PO-145773,
ORD-000296,CUST-00368,2024-05-05,2024-05-06,2024-05-14,WH-03,Direct,Net60,CAD,687.39,user078,2024-05-05,PO-490578,
ORD-000297,CUST-00099,2023-10-31,2023-11-04,2023-11-12,WH-08,Direct,Net60,CAD,5006.58,user015,2023-10-31,PO-724039,
ORD-000298,CUST-00299,2024-06-12,2024-06-13,2024-06-19,WH-14,Direct,Net30,EUR,14611.14,user010,2024-06-12,PO-639850,
ORD-000299,CUST-00929,2024-04-28,2024-05-02,2024-05-04,WH-06,Direct,Net60,USD,6633.34,user069,2024-04-28,PO-594176,
ORD-000300,CUST-00955,2024-06-29,2024-07-01,2024-07-06,WH-03,Direct,Net45,USD,9877.44,user073,2024-06-29,PO-845812,
ORD-000301,CUST-00257,2024-06-19,2024-06-22,2024-06-28,WH-03,Distributor,Net45,USD,9964.37,user071,2024-06-19,PO-420600,
ORD-000302,CUST-01024,2024-06-10,2024-06-13,2024-06-15,WH-13,Distributor,Net30,USD,422.72,user045,2024-06-10,PO-718330,
ORD-000303,CUST-00183,2024-02-09,2024-02-11,2024-02-17,WH-01,Distributor,Net30,CAD,12179.84,user015,2024-02-09,PO-200170,
ORD-000304,CUST-00971,2024-06-22,2024-06-26,2024-07-04,WH-10,Distributor,Net30,USD,11243.63,user058,2024-06-22,PO-230409,
ORD-000305,CUST-00131,2024-01-31,2024-02-01,2024-02-04,WH-04,Direct,Net45,CAD,21698.2,user012,2024-01-31,PO-802022,
ORD-000306,CUST-00416,2023-11-03,2023-11-04,2023-11-11,WH-08,Distributor,Net45,USD,150.48,user021,2023-11-03,PO-835522,
ORD-000307,CUST-00086,2024-06-23,2024-06-25,2024-06-27,WH-15,Distributor,Net45,EUR,13726.5,user011,2024-06-23,PO-493757,
ORD-000308,CUST-00925,2024-02-22,2024-02-24,2024-03-01,WH-15,Direct,Net60,EUR,11945.64,user056,2024-02-22,PO-511433,
ORD-000309,CUST-00742,2023-10-28,2023-10-31,2023-11-05,WH-01,Online,Net30,CAD,7139.96,user075,2023-10-28,PO-192113,
ORD-000310,CUST-00626,2024-03-02,2024-03-05,2024-03-13,WH-17,Distributor,Net45,USD,17064.85,user071,2024-03-02,PO-183770,
ORD-000311,CUST-00705,2023-11-10,2023-11-13,2023-11-18,WH-08,Direct,Net45,CAD,15506.23,user039,2023-11-10,PO-770008,
ORD-000312,CUST-01159,2023-12-22,2023-12-23,2023-12-26,WH-05,Online,Net30,USD,16577.67,user047,2023-12-22,PO-563399,
ORD-000313,CUST-00611,2024-02-15,2024-02-19,2024-02-25,WH-16,Direct,Net30,USD,20813.38,user002,2024-02-15,PO-443587,
ORD-000314,CUST-01199,2024-03-30,2024-04-01,2024-04-09,WH-13,Distributor,Net30,EUR,16388.76,user050,2024-03-30,PO-327038,
ORD-000315,CUST-00708,2024-01-27,2024-01-28,2024-02-01,WH-07,Distributor,Net60,USD,18035.41,user024,2024-01-27,PO-214028,
ORD-000316,CUST-00286,2024-01-31,2024-02-02,2024-02-06,WH-16,Distributor,Net30,USD,8315.82,user067,2024-01-31,PO-614498,
ORD-000317,CUST-00193,2024-06-04,2024-06-06,2024-06-14,WH-15,Distributor,Net45,USD,13491.2,user001,2024-06-04,PO-645927,
ORD-000318,CUST-00843,2024-03-07,2024-03-08,2024-03-12,WH-07,Direct,Net45,USD,20326.71,user011,2024-03-07,PO-522122,
ORD-000319,CUST-00452,2024-06-05,2024-06-09,2024-06-12,WH-11,Distributor,Net60,EUR,22225.86,user061,2024-06-05,PO-875210,
ORD-000320,CUST-00852,2024-02-18,2024-02-22,2024-02-27,WH-17,Online,Net60,EUR,4038.43,user024,2024-02-18,PO-103211,
ORD-000321,CUST-00881,2024-03-15,2024-03-17,2024-03-22,WH-15,Direct,Net30,CAD,5431.8,user046,2024-03-15,PO-270665,
ORD-000322,CUST-00007,2024-04-18,2024-04-20,2024-04-23,WH-16,Direct,Net45,USD,13672.23,user022,2024-04-18,PO-366801,
ORD-000323,CUST-01016,2024-05-24,2024-05-26,2024-06-04,WH-13,Direct,Net45,USD,4683.94,user057,2024-05-24,PO-158764,
ORD-000324,CUST-00066,2024-02-11,2024-02-14,2024-02-19,WH-09,Direct,Net60,USD,1410.78,user002,2024-02-11,PO-473460,
ORD-000325,CUST-00785,2024-02-14,2024-02-17,2024-02-19,WH-14,Direct,Net30,USD,13350.01,user053,2024-02-14,PO-491867,
ORD-000326,CUST-00560,2024-05-16,2024-05-17,2024-05-20,WH-03,Direct,Net30,CAD,12226.29,user040,2024-05-16,PO-188733,
ORD-000327,CUST-00814,2024-01-19,2024-01-20,2024-01-24,WH-18,Distributor,Net30,EUR,7972.64,user024,2024-01-19,PO-675420,
ORD-000328,CUST-00467,2023-11-27,2023-11-29,2023-12-08,WH-01,Direct,Net30,EUR,3583.32,user078,2023-11-27,PO-352626,
ORD-000329,CUST-00837,2024-03-22,2024-03-24,2024-03-30,WH-14,Distributor,Net45,EUR,13347.87,user060,2024-03-22,PO-970851,
ORD-000330,CUST-00577,2023-12-08,2023-12-11,2023-12-19,WH-16,Distributor,Net45,USD,17494.27,user018,2023-12-08,PO-733544,
ORD-000331,CUST-00317,2024-02-18,2024-02-22,2024-02-26,WH-02,Distributor,Net60,USD,17378.7,user070,2024-02-18,PO-637280,
ORD-000332,CUST-00115,2024-05-21,2024-05-25,2024-05-29,WH-03,Direct,Net30,EUR,3421.5,user057,2024-05-21,PO-674150,
ORD-000333,CUST-01075,2024-06-26,2024-06-30,2024-07-09,WH-15,Distributor,Net60,EUR,12546.02,user010,2024-06-26,PO-364246,
ORD-000334,CUST-01079,2024-02-23,2024-02-25,2024-03-04,WH-06,Direct,Net60,CAD,12390.96,user009,2024-02-23,PO-858063,
ORD-000335,CUST-01016,2023-10-31,2023-11-02,2023-11-05,WH-11,Distributor,Net45,USD,6762.15,user057,2023-10-31,PO-717414,
ORD-000336,CUST-00377,2023-12-24,2023-12-28,2024-01-06,WH-05,Distributor,Net60,USD,18915.69,user038,2023-12-24,PO-300960,
ORD-000337,CUST-00678,2024-03-27,2024-03-30,2024-04-07,WH-01,Direct,Net30,USD,17061.15,user070,2024-03-27,PO-425304,
ORD-000338,CUST-00918,2024-06-28,2024-07-02,2024-07-10,WH-12,Distributor,Net30,EUR,13246.28,user069,2024-06-28,PO-462405,
ORD-000339,CUST-01129,2023-10-31,2023-11-04,2023-11-10,WH-04,Direct,Net45,EUR,18560.92,user049,2023-10-31,PO-890569,
ORD-000340,CUST-00175,2024-01-11,2024-01-14,2024-01-21,WH-10,Direct,Net30,CAD,9815.35,user012,2024-01-11,PO-808142,
ORD-000341,CUST-00982,2023-11-17,2023-11-18,2023-11-22,WH-14,Online,Net30,CAD,6139.85,user060,2023-11-17,PO-193621,
ORD-000342,CUST-00662,2024-06-25,2024-06-27,2024-07-02,WH-10,Online,Net45,EUR,17467.53,user056,2024-06-25,PO-980603,
ORD-000343,CUST-00279,2023-12-23,2023-12-25,2024-01-01,WH-15,Direct,Net30,USD,7738.67,user048,2023-12-23,PO-533310,
ORD-000344,CUST-00554,2024-03-07,2024-03-08,2024-03-10,WH-07,Distributor,Net45,USD,17913.71,user004,2024-03-07,PO-786979,
ORD-000345,CUST-01064,2024-05-29,2024-06-01,2024-06-09,WH-18,Direct,Net60,CAD,6043.79,user054,2024-05-29,PO-953916,
ORD-000346,CUST-01075,2024-01-20,2024-01-23,2024-01-29,WH-13,Distributor,Net30,CAD,19468.36,user018,2024-01-20,PO-639163,
ORD-000347,CUST-00026,2023-12-17,2023-12-18,2023-12-24,WH-02,Distributor,Net45,USD,10818.0,user009,2023-12-17,PO-135919,
ORD-000348,CUST-00790,2023-12-10,2023-12-11,2023-12-17,WH-08,Direct,Net60,USD,8139.9,user036,2023-12-10,PO-564545,
ORD-000349,CUST-00273,2024-03-26,2024-03-30,2024-04-05,WH-10,Distributor,Net45,EUR,8314.87,user052,2024-03-26,PO-330425,
ORD-000350,CUST-00016,2023-10-28,2023-10-31,2023-11-09,WH-18,Direct,Net30,USD,871.31,user036,2023-10-28,PO-142494,
ORD-000351,CUST-00887,2024-03-25,2024-03-26,2024-03-30,WH-14,Direct,Net30,USD,719.0,user001,2024-03-25,PO-647701,
ORD-000352,CUST-00171,2024-01-20,2024-01-21,2024-01-27,WH-11,Direct,Net45,USD,18865.58,user001,2024-01-20,PO-360612,
ORD-000353,CUST-01026,2023-10-07,2023-10-08,2023-10-16,WH-09,Direct,Net60,EUR,3544.06,user022,2023-10-07,PO-296497,
ORD-000354,CUST-00506,2023-10-11,2023-10-15,2023-10-23,WH-11,Direct,Net45,USD,7097.17,user059,2023-10-11,PO-336764,
ORD-000355,CUST-00480,2023-11-04,2023-11-07,2023-11-10,WH-06,Distributor,Net60,USD,21591.04,user072,2023-11-04,PO-908424,
ORD-000356,CUST-00895,2024-06-09,2024-06-12,2024-06-21,WH-06,Direct,Net45,USD,15758.0,user027,2024-06-09,PO-712869,
ORD-000357,CUST-00986,2024-06-30,2024-07-01,2024-07-08,WH-03,Distributor,Net60,USD,3968.38,user035,2024-06-30,PO-786543,
ORD-000358,CUST-00877,2024-02-16,2024-02-20,2024-02-23,WH-11,Direct,Net60,USD,11110.13,user038,2024-02-16,PO-622640,
ORD-000359,CUST-01157,2023-10-24,2023-10-26,2023-10-29,WH-08,Online,Net30,USD,5535.29,user001,2023-10-24,PO-171898,
ORD-000360,CUST-01005,2024-06-30,2024-07-01,2024-07-08,WH-12,Distributor,Net30,USD,19637.61,user046,2024-06-30,PO-239381,
ORD-000361,CUST-01128,2024-01-20,2024-01-24,2024-02-02,WH-03,Distributor,Net60,USD,13099.14,user052,2024-01-20,PO-303214,
ORD-000362,CUST-00754,2024-01-17,2024-01-19,2024-01-27,WH-12,Direct,Net45,CAD,1494.48,user040,2024-01-17,PO-831806,
ORD-000363,CUST-00275,2024-04-19,2024-04-23,2024-04-28,WH-12,Distributor,Net30,USD,24901.14,user016,2024-04-19,PO-113092,
ORD-000364,CUST-00813,2023-10-03,2023-10-05,2023-10-08,WH-01,Distributor,Net30,USD,21233.6,user058,2023-10-03,PO-966351,
ORD-000365,CUST-00279,2023-11-01,2023-11-04,2023-11-12,WH-04,Online,Net30,USD,22353.93,user020,2023-11-01,PO-843087,
ORD-000366,CUST-00350,2024-05-28,2024-06-01,2024-06-08,WH-11,Online,Net45,CAD,17129.55,user036,2024-05-28,PO-492166,
ORD-000367,CUST-00467,2024-04-24,2024-04-26,2024-04-28,WH-18,Distributor,Net60,USD,1074.41,user062,2024-04-24,PO-954486,
ORD-000368,CUST-00892,2024-05-21,2024-05-22,2024-05-27,WH-14,Direct,Net60,EUR,16547.16,user055,2024-05-21,PO-511750,
ORD-000369,CUST-00374,2024-04-05,2024-04-07,2024-04-09,WH-06,Direct,Net30,USD,11419.14,user037,2024-04-05,PO-706900,
ORD-000370,CUST-00695,2024-01-21,2024-01-22,2024-01-29,WH-08,Direct,Net30,EUR,10713.76,user055,2024-01-21,PO-689756,
ORD-000371,CUST-00921,2023-10-18,2023-10-22,2023-10-26,WH-15,Distributor,Net45,USD,20617.26,user068,2023-10-18,PO-845499,
ORD-000372,CUST-00737,2023-11-18,2023-11-19,2023-11-26,WH-16,Distributor,Net45,USD,10976.97,user001,2023-11-18,PO-566409,
ORD-000373,CUST-00816,2024-01-18,2024-01-20,2024-01-26,WH-01,Direct,Net45,CAD,21438.21,user027,2024-01-18,PO-420793,
ORD-000374,CUST-00978,2024-05-25,2024-05-28,2024-06-05,WH-17,Online,Net30,USD,2553.09,user069,2024-05-25,PO-820063,
ORD-000375,CUST-00457,2024-04-23,2024-04-26,2024-05-02,WH-13,Direct,Net60,USD,14875.72,user072,2024-04-23,PO-339829,
ORD-000376,CUST-00410,2023-10-11,2023-10-15,2023-10-23,WH-14,Distributor,Net30,CAD,5588.06,user029,2023-10-11,PO-293037,
ORD-000377,CUST-00185,2024-06-06,2024-06-07,2024-06-16,WH-16,Distributor,Net45,USD,14005.67,user011,2024-06-06,PO-985074,
