order_id,line_id,product_id,quantity_ordered,unit_price,discount_pct,line_status,created_at
ORD-000216,3,PRD-00461,91,292.12,0.0,Closed,2023-12-24
ORD-000217,1,PRD-01442,266,322.77,0.0,Closed,2024-05-02
ORD-000218,1,PRD-00742,20,336.8,0.0,Superseded,2024-04-04
ORD-000218,1,PRD-00742,129,336.8,0.0,Open,2024-04-22
ORD-000219,1,PRD-00488,17,279.05,0.1,Closed,2024-06-10
ORD-000219,2,PRD-00253,200,173.71,0.0,Closed,2024-06-10
ORD-000220,1,PRD-00762,382,370.37,0.05,Closed,2023-10-05
ORD-000221,1,PRD-00204,109,78.91,0.1,Open,2023-11-15
ORD-000221,2,PRD-00215,153,203.49,0.0,Closed,2023-11-15
ORD-000222,1,PRD-01070,127,140.13,0.0,Closed,2024-06-13
ORD-000222,2,PRD-00630,72,267.4,0.0,Closed,2024-06-13
ORD-000223,1,PRD-01008,452,166.39,0.0,Closed,2024-03-01
ORD-000224,1,PRD-01464,391,196.93,0.0,Closed,2023-11-15
ORD-000224,2,PRD-01102,70,183.46,0.0,Closed,2023-11-15
ORD-000224,3,PRD-00343,312,75.53,0.05,Closed,2023-11-15
ORD-000225,1,PRD-01060,257,35.97,0.0,Open,2023-11-23
ORD-000226,1,PRD-01308,248,182.06,0.0,Closed,2024-03-22
ORD-000227,1,PRD-01218,220,131.84,0.1,Closed,2024-04-24
ORD-000227,2,PRD-01292,443,75.64,0.05,Open,2024-04-24
ORD-000228,1,PRD-00051,424,64.93,0.15,Closed,2024-02-10
ORD-000228,2,PRD-00515,354,396.15,0.0,Closed,2024-02-10
ORD-000229,1,PRD-00779,166,74.5,0.0,Closed,2023-12-17
ORD-000229,2,PRD-01377,140,206.57,0.05,Closed,2023-12-17
ORD-000230,1,PRD-00793,453,57.07,0.0,Closed,2024-04-15
ORD-000230,2,PRD-00807,42,64.42,0.05,Closed,2024-04-15
ORD-000230,3,PRD-00004,221,125.92,0.0,Closed,2024-04-15
ORD-000231,1,PRD-00388,304,86.46,0.0,Closed,2023-10-03
ORD-000232,1,PRD-00577,242,161.72,0.0,Superseded,2024-05-22
ORD-000232,1,PRD-00577,161,161.72,0.0,Closed,2024-06-02
ORD-000232,2,PRD-00401,62,380.21,0.0,Closed,2024-06-02
ORD-000232,3,PRD-01441,174,178.51,0.0,Closed,2024-06-02
ORD-000233,1,PRD-00869,497,127.8,0.0,Open,2024-03-05
ORD-000233,2,PRD-01295,498,236.47,0.0,Closed,2024-03-05
ORD-000234,1,PRD-00947,442,276.97,0.1,Closed,2024-03-31
ORD-000234,2,PRD-01146,329,254.93,0.0,Closed,2024-03-31
ORD-000235,1,PRD-00311,423,58.6,0.05,Closed,2024-02-12
ORD-000236,1,PRD-01245,211,79.11,0.0,Superseded,2024-06-16
ORD-000236,1,PRD-01245,303,79.11,0.0,Closed,2024-06-21
ORD-000237,1,PRD-00629,148,252.81,0.05,Closed,2023-11-28
ORD-000238,1,PRD-01099,492,137.01,0.05,Closed,2024-06-21
ORD-000239,1,PRD-00347,299,317.88,0.0,Superseded,2024-04-26
ORD-000239,1,PRD-00347,378,317.88,0.0,Closed,2024-05-09
ORD-000240,1,PRD-00052,321,108.73,0.0,Closed,2024-02-26
ORD-000240,2,PRD-01317,119,308.61,0.05,Closed,2024-02-26
ORD-000241,1,PRD-00925,106,110.19,0.1,Closed,2023-11-13
ORD-000242,1,PRD-00878,53,17.69,0.0,Closed,2024-03-20
ORD-000243,1,PRD-00687,127,304.34,0.0,Closed,2023-12-06
ORD-000244,1,PRD-00830,326,62.29,0.0,Closed,2024-02-11
ORD-000244,2,PRD-00324,170,19.08,0.0,Closed,2024-02-11
ORD-000244,3,PRD-01347,287,222.62,0.0,Superseded,2024-02-07
ORD-000244,3,PRD-01347,409,222.62,0.0,Closed,2024-02-11
ORD-000245,1,PRD-00197,121,35.36,0.0,Closed,2023-12-22
ORD-000245,2,PRD-01393,499,248.78,0.1,Closed,2023-12-22
ORD-000246,1,PRD-00561,229,288.2,0.0,Closed,2023-12-03
ORD-000247,1,PRD-01108,307,254.57,0.1,Closed,2023-11-12
ORD-000247,2,PRD-01120,87,268.78,0.0,Closed,2023-11-12
ORD-000248,1,PRD-01425,416,165.36,0.05,Closed,2023-10-20
ORD-000249,1,PRD-00120,29,310.82,0.0,Closed,2023-12-05
ORD-000249,2,PRD-01057,146,295.83,0.0,Closed,2023-12-05
ORD-000250,1,PRD-00221,191,49.38,0.0,Closed,2024-06-24
ORD-000250,2,PRD-00787,489,322.84,0.0,Closed,2024-06-24
ORD-000251,1,PRD-00718,184,158.4,0.0,Closed,2024-05-01
ORD-000252,1,PRD-00443,346,375.91,0.0,Closed,2024-05-11
ORD-000252,2,PRD-00399,79,324.61,0.05,Closed,2024-05-11
ORD-000252,3,PRD-01113,22,137.58,0.1,Closed,2024-05-11
ORD-000253,1,PRD-01363,224,28.68,0.0,Closed,2023-12-25
ORD-000253,2,PRD-00161,495,108.99,0.0,Closed,2023-12-25
ORD-000254,1,PRD-00811,411,57.82,0.1,Open,2024-05-29
ORD-000254,2,PRD-00576,380,234.99,0.0,Closed,2024-05-29
ORD-000255,1,PRD-00343,41,223.72,0.0,Closed,2024-04-15
ORD-000256,1,PRD-01025,426,342.33,0.05,Closed,2024-06-01
ORD-000257,1,PRD-00485,313,111.31,0.1,Closed,2024-06-07
ORD-000258,1,PRD-00647,15,259.07,0.0,Closed,2024-03-07
ORD-000258,2,PRD-00283,465,249.88,0.0,Closed,2024-03-07
ORD-000259,1,PRD-00749,333,239.04,0.1,Open,2024-05-20
ORD-000259,2,PRD-01403,392,291.12,0.0,Closed,2024-05-20
ORD-000260,1,PRD-01413,424,10.33,0.15,Closed,2024-03-24
ORD-000261,1,PRD-01170,132,266.57,0.0,Closed,2024-06-30
ORD-000262,1,PRD-00068,442,104.85,0.1,Closed,2023-10-23
ORD-000263,1,PRD-00654,122,24.67,0.0,Closed,2024-04-20
ORD-000263,2,PRD-00977,422,395.36,0.0,Open,2024-04-20
ORD-000263,3,PRD-00285,248,247.89,0.05,Closed,2024-04-20
ORD-000264,1,PRD-01398,146,195.22,0.05,Closed,2024-01-23
ORD-000264,2,PRD-00167,111,146.62,0.0,Closed,2024-01-23
ORD-000264,3,PRD-00990,422,356.04,0.05,Closed,2024-01-23
ORD-000265,1,PRD-00422,375,137.8,0.0,Closed,2023-11-03
ORD-000266,1,PRD-01188,63,5.98,0.0,Closed,2023-10-12
ORD-000267,1,PRD-01281,123,71.41,0.0,Closed,2023-12-09
ORD-000267,2,PRD-01385,384,258.48,0.0,Closed,2023-12-09
ORD-000268,1,PRD-01305,484,122.19,0.0,Closed,2024-04-10
ORD-000268,2,PRD-00496,292,154.68,0.0,Open,2024-04-10
ORD-000269,1,PRD-00681,288,35.45,0.05,Closed,2023-11-17
ORD-000270,1,PRD-00407,471,116.02,0.05,Open,2023-12-28
ORD-000271,1,PRD-00303,279,177.51,0.05,Closed,2024-01-30
ORD-000271,2,PRD-00827,318,6.28,0.0,Closed,2024-01-30
ORD-000272,1,PRD-00481,99,116.37,0.15,Closed,2024-05-19
ORD-000273,1,PRD-00275,285,325.06,0.15,Open,2024-02-09
ORD-000273,2,PRD-00709,56,157.57,0.0,Closed,2024-02-09
ORD-000274,1,PRD-00115,243,170.52,0.05,Closed,2024-01-25
ORD-000274,2,PRD-01426,488,116.94,0.0,Closed,2024-01-25
ORD-000275,1,PRD-01353,293,82.7,0.1,Superseded,2024-05-15
ORD-000275,1,PRD-01353,160,82.7,0.1,Closed,2024-05-28
ORD-000275,2,PRD-01267,49,223.42,0.0,Closed,2024-05-28
ORD-000276,1,PRD-00570,417,264.71,0.1,Closed,2023-12-14
ORD-000277,1,PRD-01075,114,339.31,0.0,Closed,2024-05-19
ORD-000277,2,PRD-00310,55,110.79,0.0,Closed,2024-05-19
ORD-000277,3,PRD-00374,455,102.64,0.1,Open,2024-05-19
ORD-000278,1,PRD-01170,389,376.73,0.0,Closed,2024-02-12
ORD-000278,2,PRD-00315,222,305.61,0.1,Closed,2024-02-12
ORD-000278,3,PRD-00095,417,99.92,0.1,Closed,2024-02-12
ORD-000279,1,PRD-01252,326,392.09,0.0,Closed,2024-05-11
ORD-000279,2,PRD-01102,197,378.41,0.05,Closed,2024-05-11
ORD-000280,1,PRD-01044,135,130.58,0.1,Closed,2024-01-06
ORD-000281,1,PRD-01143,462,112.99,0.0,Superseded,2024-01-23
ORD-000281,1,PRD-01143,282,112.99,0.0,Closed,2024-02-07
ORD-000281,2,PRD-00810,226,73.26,0.0,Closed,2024-02-07
ORD-000282,1,PRD-01269,285,178.71,0.05,Closed,2024-04-15
ORD-000282,2,PRD-00565,429,20.44,0.05,Closed,2024-04-15
ORD-000282,3,PRD-00949,338,89.37,0.0,Closed,2024-04-15
ORD-000283,1,PRD-00052,435,360.32,0.0,Open,2023-10-23
ORD-000284,1,PRD-01402,120,5.55,0.05,Closed,2024-01-27
ORD-000285,1,PRD-01375,483,367.26,0.0,Closed,2023-10-09
ORD-000286,1,PRD-01026,269,205.31,0.0,Closed,2024-01-23
ORD-000287,1,PRD-00438,243,43.76,0.0,Closed,2023-11-07
ORD-000288,1,PRD-00675,327,311.56,0.0,Closed,2024-02-13
ORD-000289,1,PRD-00850,336,167.38,0.1,Closed,2023-12-05
ORD-000290,1,PRD-01261,95,123.9,0.0,Closed,2023-10-30
ORD-000291,1,PRD-00258,212,292.41,0.0,Closed,2023-12-26
ORD-000292,1,PRD-01102,204,220.95,0.0,Closed,2024-03-19
ORD-000292,2,PRD-00104,443,166.57,0.05,Closed,2024-03-19
ORD-000293,1,PRD-01467,403,271.05,0.0,Closed,2023-12-08
ORD-000293,2,PRD-00949,398,387.18,0.05,Closed,2023-12-08
ORD-000294,1,PRD-00572,473,258.97,0.1,Closed,2024-06-04
ORD-000295,1,PRD-00717,425,97.51,0.0,Closed,2024-04-23
ORD-000296,1,PRD-01021,95,395.02,0.1,Closed,2023-11-29
ORD-000297,1,PRD-00183,227,123.22,0.0,Closed,2023-10-31
ORD-000297,2,PRD-01488,47,284.28,0.05,Closed,2023-10-31
ORD-000297,3,PRD-01448,451,61.77,0.0,Closed,2023-10-31
ORD-000298,1,PRD-01146,48,49.62,0.15,Closed,2024-06-11
ORD-000299,1,PRD-00304,215,61.34,0.0,Open,2023-10-13
ORD-000300,1,PRD-01298,457,320.41,0.05,Closed,2024-04-24
ORD-000300,2,PRD-00018,479,212.42,0.05,Closed,2024-04-24
ORD-000300,3,PRD-01132,283,81.17,0.05,Open,2024-04-24
ORD-000301,1,PRD-00759,462,334.54,0.0,Open,2023-12-20
ORD-000301,2,PRD-01040,457,47.54,0.0,Closed,2023-12-20
ORD-000301,3,PRD-00653,162,91.68,0.0,Closed,2023-12-20
ORD-000302,1,PRD-00073,412,351.6,0.1,Closed,2024-04-04
ORD-000302,2,PRD-00221,400,357.47,0.1,Closed,2024-04-04
ORD-000303,1,PRD-01184,41,92.54,0.05,Closed,2024-04-15
ORD-000303,2,PRD-00040,180,206.79,0.0,Closed,2024-04-15
ORD-000304,1,PRD-00322,466,5.79,0.05,Open,2024-01-02
ORD-000304,2,PRD-00365,318,81.77,0.0,Closed,2024-01-02
ORD-000304,3,PRD-01497,242,47.49,0.0,Closed,2024-01-02
ORD-000305,1,PRD-00698,341,143.19,0.0,Closed,2024-06-13
ORD-000306,1,PRD-00499,65,387.23,0.0,Closed,2023-10-23
ORD-000306,2,PRD-00978,339,271.6,0.0,Closed,2023-10-23
ORD-000307,1,PRD-00442,152,9.09,0.0,Closed,2023-11-10
ORD-000307,2,PRD-00074,158,197.03,0.0,Closed,2023-11-10
ORD-000308,1,PRD-01360,371,197.05,0.05,Closed,2024-02-08
ORD-000309,1,PRD-00325,32,83.31,0.0,Superseded,2023-12-22
ORD-000309,1,PRD-00325,185,83.31,0.0,Closed,2023-12-29
ORD-000309,2,PRD-00308,374,365.42,0.0,Closed,2023-12-29
ORD-000309,3,PRD-00112,285,254.13,0.0,Closed,2023-12-29
ORD-000310,1,PRD-00647,347,9.66,0.0,Closed,2024-03-28
ORD-000310,2,PRD-00924,108,87.67,0.1,Closed,2024-03-28
ORD-000311,1,PRD-00732,480,65.1,0.1,Closed,2024-03-18
ORD-000312,1,PRD-00836,499,198.02,0.0,Closed,2024-04-01
ORD-000313,1,PRD-00935,165,213.31,0.0,Superseded,2023-09-29
ORD-000313,1,PRD-00935,144,213.31,0.0,Closed,2023-10-02
ORD-000314,1,PRD-00153,68,38.57,0.1,Closed,2024-05-16
ORD-000314,2,PRD-01398,177,366.87,0.05,Open,2024-05-16
ORD-000315,1,PRD-00028,250,15.73,0.0,Closed,2024-01-16
ORD-000316,1,PRD-01035,32,81.45,0.0,Closed,2023-10-28
ORD-000317,1,PRD-00147,279,75.68,0.05,Closed,2024-01-29
ORD-000317,2,PRD-00191,337,175.0,0.0,Closed,2024-01-29
ORD-000318,1,PRD-00737,463,348.26,0.05,Closed,2024-01-24
ORD-000318,2,PRD-00126,451,95.39,0.0,Closed,2024-01-24
ORD-000318,3,PRD-00660,294,205.33,0.0,Closed,2024-01-24
ORD-000319,1,PRD-00317,45,397.83,0.0,Closed,2023-10-25
ORD-000320,1,PRD-00881,264,23.53,0.05,Closed,2024-06-29
ORD-000321,1,PRD-01006,214,230.71,0.1,Closed,2024-06-23
ORD-000321,2,PRD-01247,96,389.79,0.0,Closed,2024-06-23
ORD-000322,1,PRD-00894,345,150.6,0.0,Closed,2024-01-28
ORD-000322,2,PRD-01480,381,91.79,0.0,Closed,2024-01-28
ORD-000323,1,PRD-00347,424,45.49,0.0,Closed,2023-12-28
ORD-000323,2,PRD-00038,21,236.67,0.05,Closed,2023-12-28
ORD-000324,1,PRD-00124,14,166.91,0.0,Closed,2024-01-29
ORD-000324,2,PRD-00955,377,238.09,0.0,Closed,2024-01-29
ORD-000325,1,PRD-00040,346,365.55,0.1,Closed,2024-02-26
ORD-000326,1,PRD-00186,82,339.37,0.05,Closed,2024-03-19
ORD-000326,2,PRD-00108,143,355.67,0.0,Closed,2024-03-19
ORD-000327,1,PRD-00835,232,82.66,0.0,Closed,2023-11-29
ORD-000327,2,PRD-00747,339,6.74,0.05,Open,2023-11-29
ORD-000328,1,PRD-00027,421,210.42,0.05,Closed,2023-10-20
ORD-000328,2,PRD-00678,369,223.16,0.0,Open,2023-10-20
ORD-000328,3,PRD-00365,339,343.18,0.0,Closed,2023-10-20
ORD-000329,1,PRD-01086,126,200.78,0.05,Closed,2023-12-11
ORD-000330,1,PRD-00245,236,47.38,0.05,Closed,2023-12-12
ORD-000330,2,PRD-01475,140,264.63,0.0,Open,2023-12-12
ORD-000331,1,PRD-00179,135,324.72,0.0,Closed,2024-04-07
ORD-000332,1,PRD-01101,8,247.35,0.0,Closed,2024-06-15
ORD-000333,1,PRD-00171,500,86.6,0.0,Closed,2024-06-23
ORD-000334,1,PRD-00704,397,326.32,0.0,Closed,2024-06-27
ORD-000335,1,PRD-00991,119,147.38,0.0,Superseded,2023-12-11
ORD-000335,1,PRD-00991,82,147.38,0.0,Closed,2023-12-25
ORD-000335,2,PRD-00795,366,171.98,0.05,Closed,2023-12-25
ORD-000336,1,PRD-00669,473,259.5,0.05,Closed,2024-02-09
ORD-000336,2,PRD-00038,478,243.37,0.0,Closed,2024-02-09
ORD-000336,3,PRD-01274,192,372.03,0.05,Closed,2024-02-09
ORD-000337,1,PRD-01116,293,380.11,0.1,Closed,2024-06-11
ORD-000337,2,PRD-00846,313,393.33,0.0,Closed,2024-06-11
ORD-000337,3,PRD-00386,107,182.73,0.0,Closed,2024-06-11
ORD-000338,1,PRD-00191,404,32.01,0.0,Closed,2024-03-11
ORD-000339,1,PRD-00160,27,322.2,0.1,Closed,2024-06-08
ORD-000340,1,PRD-00305,341,125.28,0.1,Closed,2024-05-16
ORD-000341,1,PRD-00128,85,75.2,0.0,Closed,2024-03-16
ORD-000342,1,PRD-00923,251,376.67,0.05,Superseded,2023-09-17
ORD-000342,1,PRD-00923,209,376.67,0.05,Closed,2023-10-01
ORD-000342,2,PRD-01040,230,283.49,0.0,Superseded,2023-09-24
ORD-000342,2,PRD-01040,341,283.49,0.0,Closed,2023-10-01
ORD-000342,3,PRD-01305,45,31.48,0.0,Superseded,2023-09-24
ORD-000342,3,PRD-01305,199,31.48,0.0,Closed,2023-10-01
ORD-000343,1,PRD-01270,296,117.44,0.15,Closed,2024-01-02
ORD-000343,2,PRD-01030,279,163.15,0.1,Open,2024-01-02
ORD-000343,3,PRD-00910,140,224.74,0.1,Closed,2024-01-02
ORD-000344,1,PRD-00251,320,79.43,0.15,Superseded,2023-12-26
ORD-000344,1,PRD-00251,137,79.43,0.15,Open,2023-12-30
ORD-000345,1,PRD-00582,223,7.55,0.0,Closed,2023-11-07
ORD-000345,2,PRD-00616,213,73.72,0.1,Closed,2023-11-07
ORD-000346,1,PRD-00593,207,105.79,0.05,Superseded,2024-02-19
ORD-000346,1,PRD-00593,385,105.79,0.05,Closed,2024-03-04
ORD-000346,2,PRD-00847,358,183.28,0.0,Closed,2024-03-04
ORD-000347,1,PRD-01447,427,140.72,0.05,Closed,2024-04-21
ORD-000348,1,PRD-01122,13,378.76,0.0,Superseded,2023-10-13
ORD-000348,1,PRD-01122,156,378.76,0.0,Closed,2023-11-02
ORD-000349,1,PRD-01199,192,263.66,0.05,Closed,2023-11-04
ORD-000350,1,PRD-00989,48,254.95,0.0,Closed,2024-06-11
ORD-000350,2,PRD-00362,429,46.73,0.05,Closed,2024-06-11
ORD-000351,1,PRD-00463,179,351.23,0.05,Closed,2024-02-28
ORD-000351,2,PRD-00331,189,218.62,0.0,Open,2024-02-28
ORD-000352,1,PRD-00806,251,342.72,0.0,Open,2023-10-22
ORD-000352,2,PRD-00732,263,252.17,0.0,Closed,2023-10-22
ORD-000352,3,PRD-00776,381,173.45,0.0,Closed,2023-10-22
ORD-000353,1,PRD-00678,127,383.06,0.05,Closed,2023-12-01
ORD-000354,1,PRD-01056,438,45.6,0.0,Closed,2023-12-05
ORD-000354,2,PRD-01156,176,72.86,0.0,Closed,2023-12-05
ORD-000355,1,PRD-01059,231,59.66,0.0,Open,2024-05-11
ORD-000356,1,PRD-01423,180,244.8,0.0,Closed,2024-02-28
ORD-000356,2,PRD-01034,423,88.54,0.05,Closed,2024-02-28
ORD-000357,1,PRD-00393,432,26.92,0.0,Closed,2024-04-08
ORD-000358,1,PRD-01055,356,93.33,0.0,Superseded,2023-10-15
ORD-000358,1,PRD-01055,318,93.33,0.0,Closed,2023-10-25
ORD-000358,2,PRD-00340,368,239.94,0.0,Closed,2023-10-25
ORD-000359,1,PRD-00680,206,277.6,0.05,Closed,2024-05-28
ORD-000359,2,PRD-00143,90,382.76,0.0,Closed,2024-05-28
ORD-000359,3,PRD-01254,114,348.99,0.0,Open,2024-05-28
ORD-000360,1,PRD-00714,442,308.74,0.0,Closed,2024-01-09
ORD-000361,1,PRD-00898,320,12.89,0.0,Closed,2023-10-17
ORD-000361,2,PRD-00448,271,286.66,0.0,Open,2023-10-17
ORD-000362,1,PRD-00805,107,88.41,0.1,Closed,2024-05-05
ORD-000363,1,PRD-01410,192,245.02,0.0,Closed,2024-01-20
ORD-000364,1,PRD-01158,67,133.94,0.0,Closed,2024-05-10
ORD-000364,2,PRD-01285,118,204.25,0.0,Superseded,2024-05-07
ORD-000364,2,PRD-01285,51,204.25,0.0,Closed,2024-05-10
ORD-000365,1,PRD-01182,167,304.28,0.0,Closed,2024-01-04
ORD-000365,2,PRD-00385,438,306.55,0.05,Closed,2024-01-04
ORD-000365,3,PRD-00080,209,316.96,0.0,Closed,2024-01-04
ORD-000366,1,PRD-00442,141,210.87,0.1,Closed,2024-03-16
ORD-000366,2,PRD-00258,100,110.38,0.1,Closed,2024-03-16
ORD-000367,1,PRD-00129,276,319.4,0.0,Closed,2024-05-14
ORD-000368,1,PRD-00236,386,187.5,0.05,Closed,2024-02-10
ORD-000368,2,PRD-00977,332,218.1,0.1,Closed,2024-02-10
ORD-000368,3,PRD-00779,120,89.76,0.0,Closed,2024-02-10
ORD-000369,1,PRD-01254,21,162.68,0.0,Closed,2023-10-23
ORD-000369,2,PRD-00288,329,175.55,0.0,Closed,2023-10-23
ORD-000370,1,PRD-00024,413,244.39,0.0,Closed,2023-12-23
ORD-000371,1,PRD-00686,422,257.74,0.0,Closed,2023-10-01
ORD-000371,2,PRD-00955,88,17.62,0.15,Closed,2023-10-01
ORD-000372,1,PRD-01493,381,21.0,0.0,Closed,2024-06-11
ORD-000373,1,PRD-00909,205,304.73,0.0,Closed,2023-10-09
ORD-000373,2,PRD-01069,430,363.15,0.05,Closed,2023-10-09
ORD-000373,3,PRD-01500,293,333.6,0.05,Superseded,2023-09-30
ORD-000373,3,PRD-01500,210,333.6,0.05,Closed,2023-10-09
ORD-000374,1,PRD-00264,390,37.48,0.0,Closed,2023-12-10
ORD-000374,2,PRD-00938,143,133.32,0.1,Closed,2023-12-10
ORD-000374,3,PRD-00593,104,141.37,0.0,Closed,2023-12-10
ORD-000375,1,PRD-00721,120,322.46,0.0,Closed,2024-03-28
ORD-000375,2,PRD-00919,371,293.32,0.0,Closed,2024-03-28
ORD-000376,1,PRD-00957,355,57.35,0.05,Closed,2024-03-22
ORD-000376,2,PRD-01032,296,165.98,0.0,Open,2024-03-22
ORD-000377,1,PRD-00353,423,161.68,0.05,Closed,2024-05-08
ORD-000377,2,PRD-00317,480,64.9,0.0,Closed,2024-05-08
ORD-000378,1,PRD-01158,140,363.33,0.0,Closed,2023-10-08
ORD-000378,2,PRD-00757,149,292.28,0.05,Open,2023-10-08
ORD-000379,1,PRD-00957,261,190.59,0.0,Closed,2023-10-23
ORD-000380,1,PRD-00225,158,111.34,0.0,Closed,2023-11-18
ORD-000381,1,PRD-00894,234,185.4,0.0,Closed,2023-10-05
ORD-000381,2,PRD-00658,388,262.8,0.05,Closed,2023-10-05
ORD-000382,1,PRD-00934,1,8.6,0.0,Superseded,2023-11-26
ORD-000382,1,PRD-00934,67,8.6,0.0,Closed,2023-12-06
ORD-000382,2,PRD-00250,97,251.11,0.05,Closed,2023-12-06
ORD-000383,1,PRD-01262,379,319.35,0.05,Closed,2024-01-23
ORD-000384,1,PRD-00552,232,67.74,0.0,Closed,2024-02-08
ORD-000385,1,PRD-00456,465,273.54,0.05,Closed,2023-11-09
ORD-000385,2,PRD-00485,335,310.5,0.0,Closed,2023-11-09
ORD-000386,1,PRD-00746,435,378.7,0.0,Closed,2023-12-22
ORD-000387,1,PRD-00134,176,129.33,0.0,Closed,2024-02-29
ORD-000388,1,PRD-00742,498,162.21,0.05,Closed,2024-02-21
ORD-000388,2,PRD-00537,115,100.65,0.0,Closed,2024-02-21
ORD-000388,3,PRD-01484,468,106.45,0.0,Superseded,2024-02-10
ORD-000388,3,PRD-01484,354,106.45,0.0,Closed,2024-02-21
ORD-000389,1,PRD-00812,472,195.25,0.0,Closed,2024-06-16
ORD-000390,1,PRD-00179,249,381.42,0.1,Closed,2024-06-25
ORD-000390,2,PRD-01010,456,201.85,0.1,Closed,2024-06-25
ORD-000391,1,PRD-00365,14,136.47,0.1,Closed,2024-01-02
ORD-000392,1,PRD-01233,459,61.25,0.0,Closed,2024-05-10
ORD-000393,1,PRD-01247,197,169.99,0.0,Closed,2023-11-06
ORD-000394,1,PRD-01192,233,345.99,0.0,Closed,2023-11-16
ORD-000394,2,PRD-00787,150,104.09,0.0,Closed,2023-11-16
ORD-000395,1,PRD-00017,294,53.45,0.0,Superseded,2023-11-04
ORD-000395,1,PRD-00017,242,53.45,0.0,Open,2023-11-24
ORD-000396,1,PRD-01301,39,396.06,0.1,Closed,2024-06-01
ORD-000396,2,PRD-00760,454,217.57,0.0,Closed,2024-06-01
ORD-000397,1,PRD-00073,399,254.29,0.1,Closed,2023-11-09
ORD-000397,2,PRD-01215,305,146.96,0.0,Closed,2023-11-09
ORD-000398,1,PRD-01336,106,257.5,0.0,Closed,2024-06-27
ORD-000399,1,PRD-00573,411,333.81,0.1,Open,2024-01-16
ORD-000400,1,PRD-01463,227,101.08,0.05,Closed,2023-12-15
ORD-000401,1,PRD-00413,457,6.82,0.0,Closed,2024-01-06
ORD-000402,1,PRD-01469,461,351.03,0.0,Closed,2024-02-03
ORD-000403,1,PRD-00921,117,338.1,0.05,Closed,2024-01-22
ORD-000404,1,PRD-01372,39,5.19,0.0,Closed,2023-11-22
ORD-000404,2,PRD-01361,40,59.68,0.0,Closed,2023-11-22
ORD-000405,1,PRD-00094,535,136.29,0.0,Superseded,2024-02-29
ORD-000405,1,PRD-00094,414,136.29,0.0,Closed,2024-03-20
ORD-000405,2,PRD-00549,54,236.3,0.1,Closed,2024-03-20
ORD-000406,1,PRD-00640,147,327.13,0.15,Closed,2024-05-13
ORD-000406,2,PRD-00056,399,225.19,0.0,Closed,2024-05-13
ORD-000407,1,PRD-00801,138,356.48,0.05,Closed,2024-02-12
ORD-000408,1,PRD-00495,384,267.36,0.0,Closed,2024-05-12
ORD-000409,1,PRD-01046,280,7.39,0.1,Open,2023-10-17
ORD-000410,1,PRD-00934,157,379.99,0.0,Closed,2024-01-26
ORD-000410,2,PRD-00791,430,80.21,0.1,Open,2024-01-26
ORD-000410,3,PRD-01041,499,360.75,0.0,Closed,2024-01-26
ORD-000411,1,PRD-00584,327,399.71,0.1,Closed,2024-03-30
ORD-000412,1,PRD-00531,140,254.1,0.05,Superseded,2024-05-25
ORD-000412,1,PRD-00531,45,254.1,0.05,Closed,2024-05-31
ORD-000413,1,PRD-00344,176,336.98,0.0,Open,2024-04-01
ORD-000414,1,PRD-00282,274,348.12,0.1,Closed,2024-04-17
ORD-000415,1,PRD-01153,227,345.96,0.05,Closed,2024-06-07
ORD-000416,1,PRD-00911,154,61.07,0.0,Superseded,2024-01-10
ORD-000416,1,PRD-00911,208,61.07,0.0,Closed,2024-01-25
ORD-000417,1,PRD-00099,90,28.15,0.0,Closed,2024-02-04
ORD-000418,1,PRD-01390,470,88.35,0.0,Closed,2023-11-22
ORD-000419,1,PRD-01194,320,183.77,0.0,Closed,2023-12-07
ORD-000420,1,PRD-00223,116,208.04,0.1,Closed,2023-12-06
ORD-000421,1,PRD-01314,334,62.67,0.0,Closed,2024-06-25
ORD-000422,1,PRD-01154,203,320.85,0.0,Closed,2024-03-29
ORD-000423,1,PRD-01097,9,34.63,0.05,Closed,2024-02-06
ORD-000424,1,PRD-01086,101,7.33,0.05,Closed,2023-12-16
ORD-000424,2,PRD-00554,67,91.49,0.1,Closed,2023-12-16
ORD-000425,1,PRD-00014,421,160.31,0.0,Closed,2024-02-01
ORD-000426,1,PRD-00305,362,360.87,0.0,Closed,2023-11-27
ORD-000427,1,PRD-00392,246,229.35,0.05,Open,2024-01-05
ORD-000428,1,PRD-01203,227,8.98,0.0,Closed,2024-06-02
ORD-000428,2,PRD-01178,384,275.17,0.0,Closed,2024-06-02
ORD-000429,1,PRD-00390,432,220.36,0.05,Closed,2024-03-10
ORD-000429,2,PRD-01254,455,369.96,0.1,Closed,2024-03-10
ORD-000430,1,PRD-00234,350,221.13,0.0,Closed,2023-10-27
ORD-000430,2,PRD-00119,374,22.53,0.05,Closed,2023-10-27
ORD-000430,3,PRD-01367,382,43.86,0.1,Closed,2023-10-27
ORD-000431,1,PRD-01221,478,109.6,0.0,Closed,2024-02-16
ORD-000432,1,PRD-00610,360,118.11,0.0,Closed,2024-03-28
ORD-000432,2,PRD-00634,433,372.55,0.0,Closed,2024-03-28
ORD-000433,1,PRD-01129,434,214.62,0.0,Closed,2024-01-17
ORD-000434,1,PRD-00538,331,201.89,0.05,Open,2023-10-19
ORD-000435,1,PRD-00813,500,149.38,0.0,Closed,2024-04-06
