warehouse_id,shipment_id,order_id,line_id,quantity
WH-01,154671,ORD-000337,2,366
WH-12,106477,ORD-000338,1,473
WH-12,106478,ORD-000338,2,478
WH-12,106479,ORD-000338,3,192
WH-04,117523,ORD-000339,1,293
WH-04,117524,ORD-000339,2,313
WH-04,117525,ORD-000339,3,107
WH-04,117526,ORD-000339,3,17
WH-10,2724,ORD-000340,1,404
WH-14,158234,ORD-000341,1,27
WH-10,2725,ORD-000342,1,341
WH-15,171214,ORD-000343,1,85
WH-15,171215,ORD-000343,1,17
WH-07,5272,ORD-000344,1,105
WH-07,5273,ORD-000344,1,104
WH-07,5274,ORD-000344,2,341
WH-07,5275,ORD-000344,2,-341
WH-07,5276,ORD-000344,3,112
WH-07,5277,ORD-000344,3,87
WH-18,124084,ORD-000345,1,296
WH-18,124085,ORD-000345,2,149
WH-18,124086,ORD-000345,2,130
WH-18,124087,ORD-000345,3,140
WH-13,40084,ORD-000346,1,137
WH-02,104792,ORD-000347,1,223
WH-02,104793,ORD-000347,2,213
WH-02,104794,ORD-000347,2,-213
WH-08,5833,ORD-000348,1,385
WH-08,5834,ORD-000348,2,358
WH-10,2726,ORD-000349,1,427
WH-18,124088,ORD-000350,1,156
WH-14,158235,ORD-000351,1,192
WH-11,21880,ORD-000352,1,33
WH-11,21881,ORD-000352,1,15
WH-11,21882,ORD-000352,2,429
WH-09,195461,ORD-000353,1,179
WH-09,195462,ORD-000353,2,189
WH-11,21883,ORD-000354,1,251
WH-11,21884,ORD-000354,2,111
WH-11,21885,ORD-000354,2,152
WH-11,21886,ORD-000354,2,109
WH-11,21887,ORD-000354,3,381
WH-06,116866,ORD-000355,1,127
WH-06,116867,ORD-000356,1,438
WH-06,116868,ORD-000356,2,176
WH-03,82952,ORD-000357,1,231
WH-11,21888,ORD-000358,1,180
WH-11,21889,ORD-000358,2,181
WH-11,21890,ORD-000358,2,242
WH-08,5835,ORD-000359,1,432
WH-12,106480,ORD-000360,1,318
WH-12,106481,ORD-000360,2,368
WH-03,82953,ORD-000361,1,206
WH-03,82954,ORD-000361,2,90
WH-03,82955,ORD-000361,3,114
WH-12,106482,ORD-000362,1,442
WH-12,106483,ORD-000363,1,137
WH-12,106484,ORD-000363,1,183
WH-12,106485,ORD-000363,2,271
WH-01,154672,ORD-000364,1,66
WH-01,154673,ORD-000364,1,41
WH-01,154674,ORD-000364,1,25
WH-04,117527,ORD-000365,1,102
WH-04,117528,ORD-000365,1,90
WH-11,21891,ORD-000366,1,67
WH-11,21892,ORD-000366,2,51
WH-18,124089,ORD-000367,1,167
WH-18,124090,ORD-000367,2,438
WH-18,124091,ORD-000367,3,92
WH-18,124092,ORD-000367,3,117
WH-18,124093,ORD-000367,3,-125
WH-14,158236,ORD-000368,1,141
WH-14,158237,ORD-000368,2,100
WH-06,116869,ORD-000369,1,276
WH-08,5836,ORD-000370,1,235
WH-08,5837,ORD-000370,1,151
WH-08,5838,ORD-000370,2,332
WH-08,5839,ORD-000370,2,-72
WH-08,5840,ORD-000370,3,120
WH-15,171216,ORD-000371,1,21
WH-15,171217,ORD-000371,2,329
WH-16,13683,ORD-000372,1,413
WH-01,154675,ORD-000373,1,422
WH-01,154676,ORD-000373,1,162
WH-01,154677,ORD-000373,2,88
WH-17,107843,ORD-000374,1,381
WH-13,40085,ORD-000375,1,205
WH-13,40086,ORD-000375,2,239
WH-13,40087,ORD-000375,2,191
WH-13,40088,ORD-000375,3,210
WH-14,158238,ORD-000376,1,390
WH-14,158239,ORD-000376,2,143
WH-14,158240,ORD-000376,3,104
WH-16,13684,ORD-000377,1,79
WH-16,13685,ORD-000377,1,41
WH-16,13686,ORD-000377,2,371
WH-18,124094,ORD-000378,1,173
WH-18,124095,ORD-000378,1,182
WH-18,124096,ORD-000378,2,196
WH-18,124097,ORD-000378,2,100
WH-18,124098,ORD-000378,2,-296
WH-08,5841,ORD-000379,1,423
WH-08,5842,ORD-000379,2,480
WH-15,171218,ORD-000380,1,140
WH-15,171219,ORD-000380,2,149
WH-15,171220,ORD-000380,2,58
WH-03,82956,ORD-000381,1,106
WH-03,82957,ORD-000381,1,155
WH-05,123141,ORD-000382,1,158
WH-05,123142,ORD-000382,1,-46
WH-17,107844,ORD-000383,1,234
WH-17,107845,ORD-000383,2,388
WH-12,106486,ORD-000384,1,34
WH-12,106487,ORD-000384,1,33
WH-12,106488,ORD-000384,2,97
WH-12,106489,ORD-000384,2,41
WH-15,171221,ORD-000385,1,259
WH-15,171222,ORD-000385,1,120
WH-17,107846,ORD-000386,1,232
WH-05,123143,ORD-000387,1,283
WH-05,123144,ORD-000387,1,182
WH-05,123145,ORD-000387,2,335
WH-16,13687,ORD-000388,1,435
WH-15,171223,ORD-000389,1,176
WH-04,117529,ORD-000390,1,293
WH-04,117530,ORD-000390,1,205
WH-04,117531,ORD-000390,2,115
WH-04,117532,ORD-000390,3,354
WH-02,104795,ORD-000391,1,472
WH-11,21893,ORD-000392,1,141
WH-11,21894,ORD-000392,1,108
WH-11,21895,ORD-000392,2,456
WH-09,195463,ORD-000393,1,14
WH-11,21896,ORD-000394,1,459
WH-11,21897,ORD-000394,1,-196
WH-10,2727,ORD-000395,1,197
WH-11,21898,ORD-000396,1,233
WH-11,21899,ORD-000396,2,150
WH-16,13688,ORD-000397,1,242
WH-02,104796,ORD-000398,1,17
WH-02,104797,ORD-000398,1,22
WH-02,104798,ORD-000398,2,454
WH-07,5278,ORD-000399,1,204
WH-07,5279,ORD-000399,1,195
WH-07,5280,ORD-000399,1,-187
WH-07,5281,ORD-000399,2,305
WH-18,124099,ORD-000400,1,106
WH-15,171224,ORD-000401,1,411
WH-02,104799,ORD-000402,1,227
WH-09,195464,ORD-000403,1,457
WH-09,195465,ORD-000403,1,-457
WH-08,5843,ORD-000404,1,461
WH-08,5844,ORD-000404,1,-202
WH-09,195466,ORD-000405,1,76
WH-09,195467,ORD-000405,1,41
WH-14,158241,ORD-000406,1,39
WH-14,158242,ORD-000406,2,19
WH-14,158243,ORD-000406,2,21
WH-05,123146,ORD-000407,1,206
WH-05,123147,ORD-000407,1,208
WH-05,123148,ORD-000407,2,54
WH-03,82958,ORD-000408,1,147
WH-03,82959,ORD-000408,2,399
WH-03,82960,ORD-000408,2,-157
WH-01,154678,ORD-000409,1,138
WH-13,40089,ORD-000410,1,384
WH-17,107847,ORD-000411,1,280
WH-01,154679,ORD-000412,1,157
WH-01,154680,ORD-000412,2,430
WH-01,154681,ORD-000412,3,201
WH-01,154682,ORD-000412,3,298
WH-13,40090,ORD-000413,1,327
WH-11,21900,ORD-000414,1,45
WH-16,13689,ORD-000415,1,176
WH-06,116870,ORD-000416,1,274
WH-12,106490,ORD-000417,1,158
WH-12,106491,ORD-000417,1,69
WH-06,116871,ORD-000418,1,208
WH-12,106492,ORD-000419,1,37
WH-12,106493,ORD-000419,1,53
WH-15,171225,ORD-000420,1,470
WH-18,124100,ORD-000421,1,320
WH-12,106494,ORD-000422,1,116
WH-15,171226,ORD-000423,1,173
WH-15,171227,ORD-000423,1,161
WH-15,171228,ORD-000423,1,130
WH-07,5282,ORD-000424,1,203
WH-18,124101,ORD-000425,1,9
WH-14,158244,ORD-000426,1,45
WH-14,158245,ORD-000426,1,56
WH-14,158246,ORD-000426,2,67
WH-14,158247,ORD-000427,1,421
WH-12,106495,ORD-000428,1,362
WH-08,5845,ORD-000429,1,246
WH-08,5846,ORD-000430,1,227
WH-08,5847,ORD-000430,2,384
WH-18,124102,ORD-000431,1,303
WH-18,124103,ORD-000431,1,129
WH-18,124104,ORD-000431,2,289
WH-18,124105,ORD-000431,2,166
WH-05,123149,ORD-000432,1,350
WH-05,123150,ORD-000432,2,374
WH-05,123151,ORD-000432,3,382
WH-12,106496,ORD-000433,1,478
WH-12,106497,ORD-000434,1,360
WH-12,106498,ORD-000434,2,433
WH-16,13690,ORD-000435,1,286
WH-16,13691,ORD-000435,1,148
WH-11,21901,ORD-000436,1,331
WH-18,124106,ORD-000437,1,324
WH-18,124107,ORD-000437,1,176
WH-18,124108,ORD-000437,2,218
WH-10,2728,ORD-000438,1,227
WH-10,2729,ORD-000438,1,192
WH-10,2730,ORD-000438,2,159
WH-14,158248,ORD-000439,1,483
WH-14,158249,ORD-000439,2,271
WH-16,13692,ORD-000440,1,87
WH-13,40091,ORD-000441,1,28
WH-13,40092,ORD-000441,1,28
WH-13,40093,ORD-000441,1,17
WH-16,13693,ORD-000442,1,411
WH-16,13694,ORD-000442,2,126
WH-16,13695,ORD-000442,2,37
WH-16,13696,ORD-000442,3,148
WH-16,13697,ORD-000442,3,150
WH-16,13698,ORD-000442,3,123
WH-08,5848,ORD-000443,1,32
WH-08,5849,ORD-000443,1,21
WH-12,106499,ORD-000444,1,408
WH-04,117533,ORD-000445,1,66
WH-04,117534,ORD-000445,1,30
WH-10,2731,ORD-000446,1,28
WH-10,2732,ORD-000446,1,28
WH-10,2733,ORD-000446,2,206
WH-10,2734,ORD-000446,2,155
WH-10,2735,ORD-000446,3,269
WH-18,124109,ORD-000447,1,32
WH-18,124110,ORD-000447,1,11
WH-18,124111,ORD-000447,2,442
WH-18,124112,ORD-000447,3,197
WH-04,117535,ORD-000448,1,308
WH-03,82961,ORD-000449,1,183
WH-03,82962,ORD-000449,1,105
WH-01,154683,ORD-000450,1,371
WH-01,154684,ORD-000450,1,-162
WH-09,195468,ORD-000451,1,105
WH-09,195469,ORD-000451,1,96
WH-18,124113,ORD-000452,1,93
WH-04,117536,ORD-000453,1,359
WH-03,82963,ORD-000454,1,169
WH-11,21902,ORD-000455,1,301
WH-18,124114,ORD-000456,1,231
WH-18,124115,ORD-000456,2,111
WH-01,154685,ORD-000457,1,364
WH-13,40094,ORD-000458,1,201
WH-13,40095,ORD-000459,1,359
WH-10,2736,ORD-000460,1,12
WH-10,2737,ORD-000460,2,261
WH-09,195470,ORD-000461,1,400
WH-16,13699,ORD-000462,1,87
WH-16,13700,ORD-000462,2,318
WH-16,13701,ORD-000462,3,28
WH-16,13702,ORD-000462,3,23
WH-04,117537,ORD-000463,1,308
WH-11,21903,ORD-000464,1,9
WH-05,123152,ORD-000465,1,112
WH-05,123153,ORD-000465,2,439
WH-16,13703,ORD-000466,1,462
WH-16,13704,ORD-000466,2,81
WH-16,13705,ORD-000466,3,485
WH-03,82964,ORD-000467,1,331
WH-05,123154,ORD-000468,1,348
WH-05,123155,ORD-000468,2,459
WH-01,154686,ORD-000469,1,331
WH-16,13706,ORD-000470,1,166
WH-16,13707,ORD-000470,2,205
WH-13,40096,ORD-000471,1,102
WH-18,124116,ORD-000472,1,282
WH-18,124117,ORD-000472,1,195
WH-18,124118,ORD-000472,2,456
WH-08,5850,ORD-000473,1,284
WH-08,5851,ORD-000473,2,92
WH-08,5852,ORD-000473,2,88
WH-08,5853,ORD-000473,3,416
WH-07,5283,ORD-000474,1,336
WH-07,5284,ORD-000474,2,162
WH-07,5285,ORD-000474,2,66
WH-13,40097,ORD-000475,1,147
WH-13,40098,ORD-000475,2,465
WH-11,21904,ORD-000476,1,266
WH-07,5286,ORD-000477,1,277
WH-07,5287,ORD-000477,1,118
WH-07,5288,ORD-000477,2,24
WH-03,82965,ORD-000478,1,463
WH-03,82966,ORD-000478,2,197
WH-01,154687,ORD-000479,1,262
WH-01,154688,ORD-000479,2,408
WH-01,154689,ORD-000479,3,90
WH-01,154690,ORD-000479,3,94
WH-07,5289,ORD-000480,1,76
WH-07,5290,ORD-000480,2,158
WH-16,13708,ORD-000481,1,328
WH-16,13709,ORD-000481,2,330
WH-16,13710,ORD-000481,2,-120
WH-14,158250,ORD-000482,1,186
WH-14,158251,ORD-000482,1,183
WH-14,158252,ORD-000482,2,39
WH-17,107848,ORD-000483,1,326
WH-01,154691,ORD-000484,1,111
WH-01,154692,ORD-000484,1,50
WH-01,154693,ORD-000484,1,-72
WH-18,124119,ORD-000485,1,162
WH-18,124120,ORD-000485,2,192
WH-09,195471,ORD-000486,1,140
WH-02,104800,ORD-000487,1,62
WH-02,104801,ORD-000487,1,22
WH-02,104802,ORD-000487,2,449
WH-14,158253,ORD-000488,1,470
WH-14,158254,ORD-000488,2,409
WH-11,21905,ORD-000489,1,322
WH-13,40099,ORD-000490,1,238
WH-13,40100,ORD-000490,2,50
WH-13,40101,ORD-000490,2,25
WH-15,171229,ORD-000491,1,372
WH-09,195472,ORD-000492,1,9
WH-09,195473,ORD-000492,1,11
WH-11,21906,ORD-000493,1,298
WH-11,21907,ORD-000493,2,334
WH-17,107849,ORD-000494,1,66
WH-12,106500,ORD-000495,1,409
WH-08,5854,ORD-000496,1,107
WH-08,5855,ORD-000496,1,122
WH-08,5856,ORD-000496,2,491
WH-15,171230,ORD-000497,1,93
WH-15,171231,ORD-000497,2,35
WH-06,116872,ORD-000498,1,33
WH-06,116873,ORD-000498,1,28
WH-06,116874,ORD-000498,2,105
WH-06,116875,ORD-000498,2,52
WH-06,116876,ORD-000498,2,-157
WH-16,13711,ORD-000499,1,308
WH-03,82967,ORD-000500,1,286
WH-03,82968,ORD-000500,2,93
WH-03,82969,ORD-000500,3,128
WH-03,82970,ORD-000500,3,79
WH-03,82971,ORD-000500,3,-91
WH-16,13712,ORD-000501,1,110
WH-16,13713,ORD-000501,2,58
WH-16,13714,ORD-000501,3,352
WH-01,154694,ORD-000502,1,38
WH-03,82972,ORD-000503,1,173
WH-03,82973,ORD-000503,1,97
WH-14,158255,ORD-000504,1,478
WH-14,158256,ORD-000504,2,320
WH-14,158257,ORD-000504,2,140
WH-06,116877,ORD-000505,1,102
WH-06,116878,ORD-000505,2,150
WH-06,116879,ORD-000505,2,220
WH-02,104803,ORD-000506,1,165
WH-14,158258,ORD-000507,1,317
WH-14,158259,ORD-000507,2,356
WH-02,104804,ORD-000508,1,46
WH-02,104805,ORD-000508,1,23
WH-02,104806,ORD-000508,2,82
WH-02,104807,ORD-000508,2,96
WH-02,104808,ORD-000508,2,-178
WH-07,5291,ORD-000509,1,51
WH-07,5292,ORD-000509,1,72
WH-04,117538,ORD-000510,1,54
WH-11,21908,ORD-000511,1,412
WH-03,82974,ORD-000512,1,309
WH-04,117539,ORD-000513,1,263
WH-04,117540,ORD-000513,2,261
WH-04,117541,ORD-000513,2,153
WH-08,5857,ORD-000514,1,453
WH-08,5858,ORD-000514,2,307
WH-08,5859,ORD-000514,3,58
WH-14,158260,ORD-000515,1,30
WH-14,158261,ORD-000515,2,468
WH-17,107850,ORD-000516,1,438
WH-06,116880,ORD-000517,1,297
WH-06,116881,ORD-000517,2,492
WH-06,116882,ORD-000517,2,203
WH-06,116883,ORD-000518,1,317
WH-06,116884,ORD-000518,2,260
WH-06,116885,ORD-000518,2,-110
WH-12,106501,ORD-000519,1,25
WH-12,106502,ORD-000519,1,29
WH-03,82975,ORD-000520,1,317
WH-02,104809,ORD-000521,1,346
WH-02,104810,ORD-000521,2,415
WH-09,195474,ORD-000522,1,376
WH-09,195475,ORD-000522,1,94
WH-09,195476,ORD-000522,2,80
WH-01,154695,ORD-000523,1,185
WH-01,154696,ORD-000523,2,458
WH-18,124121,ORD-000524,1,11
WH-11,21909,ORD-000525,1,197
WH-11,21910,ORD-000525,1,-197
WH-11,21911,ORD-000525,1,68
WH-01,154697,ORD-000526,1,104
WH-02,104811,ORD-000527,1,86
WH-02,104812,ORD-000527,2,469
WH-05,123156,ORD-000528,1,84
WH-05,123157,ORD-000528,1,-31
WH-14,158262,ORD-000529,1,304
WH-16,13715,ORD-000530,1,408
WH-16,13716,ORD-000530,2,131
WH-16,13717,ORD-000530,2,112
WH-01,154698,ORD-000531,1,486
WH-07,5293,ORD-000532,1,437
WH-07,5294,ORD-000532,2,153
WH-07,5295,ORD-000532,2,111
WH-07,5296,ORD-000532,3,29
WH-07,5297,ORD-000532,3,25
WH-16,13718,ORD-000533,1,169
WH-16,13719,ORD-000533,2,130
WH-13,40102,ORD-000534,1,205
WH-13,40103,ORD-000534,1,269
WH-16,13720,ORD-000535,1,336
WH-16,13721,ORD-000535,2,81
WH-16,13722,ORD-000535,3,332
WH-14,158263,ORD-000536,1,91
WH-14,158264,ORD-000536,1,63
WH-14,158265,ORD-000536,1,-87
WH-14,158266,ORD-000537,1,425
WH-11,21912,ORD-000538,1,30
WH-03,82976,ORD-000539,1,434
WH-03,82977,ORD-000539,2,227
WH-02,104813,ORD-000540,1,372
WH-07,5298,ORD-000541,1,128
WH-07,5299,ORD-000541,2,484
WH-07,5300,ORD-000541,3,227
WH-07,5301,ORD-000541,3,68
WH-16,13723,ORD-000542,1,447
WH-16,13724,ORD-000542,2,391
WH-16,13725,ORD-000543,1,77
WH-16,13726,ORD-000543,2,432
WH-01,154699,ORD-000544,1,393
WH-01,154700,ORD-000544,2,151
WH-01,154701,ORD-000544,2,141
WH-13,40104,ORD-000545,1,316
WH-13,40105,ORD-000545,1,181
WH-01,154702,ORD-000546,1,64
WH-01,154703,ORD-000546,2,481
WH-01,154704,ORD-000546,2,-481
WH-03,82978,ORD-000547,1,178
WH-11,21913,ORD-000548,1,332
WH-11,21914,ORD-000548,1,163
WH-11,21915,ORD-000548,2,96
WH-11,21916,ORD-000548,2,71
WH-01,154705,ORD-000549,1,495
WH-01,154706,ORD-000549,2,102
WH-01,154707,ORD-000549,2,50
WH-11,21917,ORD-000550,1,130
WH-14,158267,ORD-000551,1,471
WH-07,5302,ORD-000552,1,419
WH-07,5303,ORD-000552,1,102
WH-07,5304,ORD-000552,2,164
WH-07,5305,ORD-000552,3,19
WH-07,5306,ORD-000552,3,9
WH-06,116886,ORD-000553,1,240
WH-06,116887,ORD-000553,2,55
WH-06,116888,ORD-000553,3,143
WH-10,2738,ORD-000554,1,374
WH-14,158268,ORD-000555,1,42
WH-14,158269,ORD-000555,2,470
WH-11,21918,ORD-000556,1,88
WH-11,21919,ORD-000556,1,75
WH-11,21920,ORD-000556,2,17
WH-03,82979,ORD-000557,1,448
WH-03,82980,ORD-000557,2,32
WH-03,82981,ORD-000557,3,282
WH-16,13727,ORD-000558,1,130
WH-16,13728,ORD-000558,1,93
WH-16,13729,ORD-000558,1,-53
WH-11,21921,ORD-000559,1,139
WH-10,2739,ORD-000560,1,134
WH-10,2740,ORD-000560,2,218
WH-10,2741,ORD-000560,2,65
WH-15,171232,ORD-000561,1,240
WH-15,171233,ORD-000561,1,104
WH-15,171234,ORD-000561,2,262
WH-15,171235,ORD-000562,1,45
WH-07,5307,ORD-000563,1,26
WH-07,5308,ORD-000563,1,26
WH-07,5309,ORD-000563,2,210
WH-06,116889,ORD-000564,1,396
WH-03,82982,ORD-000565,1,373
WH-03,82983,ORD-000565,2,365
WH-03,82984,ORD-000565,3,232
WH-03,82985,ORD-000565,3,-232
WH-13,40106,ORD-000566,1,237
WH-17,107851,ORD-000567,1,408
WH-15,171236,ORD-000568,1,7
WH-15,171237,ORD-000568,2,60
WH-16,13730,ORD-000569,1,480
WH-16,13731,ORD-000569,2,157
WH-08,5860,ORD-000570,1,7
WH-08,5861,ORD-000570,1,6
WH-08,5862,ORD-000570,2,293
WH-08,5863,ORD-000570,2,201
WH-08,5864,ORD-000570,2,121
WH-18,124122,ORD-000571,1,180
WH-18,124123,ORD-000571,1,170
WH-18,124124,ORD-000571,1,-135
WH-12,106503,ORD-000572,1,380
WH-05,123158,ORD-000573,1,55
WH-05,123159,ORD-000573,2,3
WH-05,123160,ORD-000573,2,3
WH-05,123161,ORD-000574,1,82
WH-05,123162,ORD-000574,1,91
WH-05,123163,ORD-000574,1,-173
WH-03,82986,ORD-000575,1,189
WH-12,106504,ORD-000576,1,48
WH-12,106505,ORD-000576,1,19
WH-07,5310,ORD-000577,1,92
WH-13,40107,ORD-000578,1,221
WH-13,40108,ORD-000578,1,198
WH-13,40109,ORD-000578,2,399
WH-13,40110,ORD-000578,3,49
WH-13,40111,ORD-000578,3,71
WH-13,40112,ORD-000578,3,40
WH-08,5865,ORD-000579,1,189
WH-08,5866,ORD-000579,1,188
WH-17,107852,ORD-000580,1,361
WH-17,107853,ORD-000580,1,-146
WH-04,117542,ORD-000581,1,10
WH-14,158270,ORD-000582,1,454
WH-04,117543,ORD-000583,1,291
WH-04,117544,ORD-000583,1,193
WH-06,116890,ORD-000584,1,143
WH-03,82987,ORD-000585,1,385
WH-02,104814,ORD-000586,1,127
WH-02,104815,ORD-000586,1,139
WH-02,104816,ORD-000586,1,73
WH-02,104817,ORD-000586,2,313
WH-02,104818,ORD-000587,1,93
WH-02,104819,ORD-000587,2,386
WH-06,116891,ORD-000588,1,166
WH-06,116892,ORD-000588,1,229
WH-08,5867,ORD-000589,1,401
WH-08,5868,ORD-000589,2,458
WH-15,171238,ORD-000590,1,53
WH-15,171239,ORD-000590,1,45
WH-15,171240,ORD-000590,1,18
WH-15,171241,ORD-000590,2,68
WH-15,171242,ORD-000590,2,-20
WH-14,158271,ORD-000591,1,196
WH-18,124125,ORD-000592,1,144
WH-12,106506,ORD-000593,1,62
WH-13,40113,ORD-000594,1,490
WH-12,106507,ORD-000595,1,54
WH-12,106508,ORD-000595,2,384
WH-12,106509,ORD-000595,2,74
WH-05,123164,ORD-000596,1,361
WH-05,123165,ORD-000596,2,240
WH-07,5311,ORD-000597,1,320
WH-07,5312,ORD-000597,1,89
WH-07,5313,ORD-000597,2,423
WH-13,40114,ORD-000598,1,246
WH-13,40115,ORD-000598,1,243
WH-09,195477,ORD-000599,1,175
WH-09,195478,ORD-000599,2,318
WH-09,195479,ORD-000599,3,308
WH-05,123166,ORD-000600,1,283
WH-16,13732,ORD-000601,1,156
WH-16,13733,ORD-000601,2,397
WH-05,123167,ORD-000602,1,62
WH-05,123168,ORD-000602,1,40
WH-05,123169,ORD-000602,2,212
WH-05,123170,ORD-000602,2,222
WH-14,158272,ORD-000603,1,357
WH-01,154708,ORD-000604,1,90
WH-02,104820,ORD-000605,1,144
WH-15,171243,ORD-000606,1,190
WH-15,171244,ORD-000606,1,146
WH-17,107854,ORD-000607,1,130
WH-17,107855,ORD-000607,1,107
WH-17,107856,ORD-000607,2,118
WH-14,158273,ORD-000608,1,378
WH-16,13734,ORD-000609,1,484
WH-16,13735,ORD-000609,1,101
WH-02,104821,ORD-000610,1,146
WH-02,104822,ORD-000610,2,24
WH-12,106510,ORD-000611,1,188
WH-12,106511,ORD-000611,2,45
WH-12,106512,ORD-000611,3,188
WH-12,106513,ORD-000611,3,181
WH-02,104823,ORD-000612,1,38
WH-13,40116,ORD-000613,1,276
WH-13,40117,ORD-000613,1,-165
WH-13,40118,ORD-000613,2,298
WH-13,40119,ORD-000613,2,147
WH-16,13736,ORD-000614,1,105
WH-16,13737,ORD-000615,1,74
WH-12,106514,ORD-000616,1,187
WH-12,106515,ORD-000616,1,131
WH-16,13738,ORD-000617,1,57
WH-16,13739,ORD-000617,1,80
WH-10,2742,ORD-000618,1,172
WH-10,2743,ORD-000618,2,34
WH-09,195480,ORD-000619,1,139
WH-09,195481,ORD-000619,2,107
WH-18,124126,ORD-000620,1,363
WH-04,117545,ORD-000621,1,143
WH-04,117546,ORD-000621,1,109
WH-04,117547,ORD-000621,2,82
WH-04,117548,ORD-000621,3,343
WH-12,106516,ORD-000622,1,192
WH-12,106517,ORD-000623,1,32
WH-12,106518,ORD-000623,1,29
WH-10,2744,ORD-000624,1,35
WH-10,2745,ORD-000624,1,25
WH-10,2746,ORD-000624,2,386
WH-10,2747,ORD-000624,3,226
WH-08,5869,ORD-000625,1,57
WH-08,5870,ORD-000625,1,46
WH-08,5871,ORD-000625,2,30
WH-08,5872,ORD-000625,2,-30
WH-17,107857,ORD-000626,1,443
WH-17,107858,ORD-000626,2,185
WH-17,107859,ORD-000626,2,205
WH-15,171245,ORD-000627,1,228
WH-15,171246,ORD-000627,1,185
WH-15,171247,ORD-000627,1,-413
WH-15,171248,ORD-000627,2,146
WH-15,171249,ORD-000628,1,298
WH-18,124127,ORD-000629,1,166
WH-10,2748,ORD-000630,1,284
WH-10,2749,ORD-000630,2,139
WH-15,171250,ORD-000631,1,148
WH-15,171251,ORD-000631,2,220
WH-15,171252,ORD-000631,3,141
WH-12,106519,ORD-000632,1,375
WH-14,158274,ORD-000633,1,487
WH-14,158275,ORD-000633,1,-224
WH-07,5314,ORD-000634,1,20
WH-07,5315,ORD-000634,1,21
WH-07,5316,ORD-000634,1,9
WH-14,158276,ORD-000635,1,98
WH-14,158277,ORD-000635,2,216
WH-16,13740,ORD-000636,1,25
WH-16,13741,ORD-000636,2,136
WH-16,13742,ORD-000636,2,74
WH-16,13743,ORD-000636,2,85
WH-10,2750,ORD-000637,1,120
WH-10,2751,ORD-000637,1,57
WH-10,2752,ORD-000637,2,375
WH-03,82988,ORD-000638,1,359
WH-05,123171,ORD-000639,1,432
WH-05,123172,ORD-000639,1,-121
WH-05,123173,ORD-000639,2,349
WH-18,124128,ORD-000640,1,18
WH-09,195482,ORD-000641,1,92
WH-09,195483,ORD-000641,1,27
WH-09,195484,ORD-000641,2,175
WH-03,82989,ORD-000642,1,299
WH-03,82990,ORD-000642,2,184
WH-04,117549,ORD-000643,1,156
WH-04,117550,ORD-000643,1,67
WH-04,117551,ORD-000643,2,322
WH-04,117552,ORD-000643,2,119
WH-15,171253,ORD-000644,1,437
WH-04,117553,ORD-000645,1,137
WH-17,107860,ORD-000646,1,111
WH-17,107861,ORD-000646,2,250
WH-18,124129,ORD-000647,1,134
WH-18,124130,ORD-000647,1,64
WH-18,124131,ORD-000647,1,49
WH-18,124132,ORD-000647,2,314
WH-18,124133,ORD-000647,2,66
WH-10,2753,ORD-000648,1,54
WH-10,2754,ORD-000648,1,59
WH-16,13744,ORD-000649,1,113
WH-05,123174,ORD-000650,1,486
WH-05,123175,ORD-000650,1,-486
WH-05,123176,ORD-000651,1,201
WH-05,123177,ORD-000651,1,108
WH-06,116893,ORD-000652,1,166
WH-15,171254,ORD-000653,1,487
WH-04,117554,ORD-000654,1,350
WH-04,117555,ORD-000655,1,461
WH-04,117556,ORD-000655,1,168
WH-04,117557,ORD-000655,2,9
WH-03,82991,ORD-000656,1,171
WH-03,82992,ORD-000656,1,215
WH-08,5873,ORD-000657,1,197
WH-17,107862,ORD-000658,1,228
WH-04,117558,ORD-000659,1,396
WH-04,117559,ORD-000659,2,242
WH-04,117560,ORD-000659,2,198
WH-09,195485,ORD-000660,1,297
WH-09,195486,ORD-000660,1,184
WH-05,123178,ORD-000661,1,58
WH-05,123179,ORD-000661,1,84
WH-12,106520,ORD-000662,1,261
WH-12,106521,ORD-000662,2,158
WH-05,123180,ORD-000663,1,101
WH-05,123181,ORD-000663,1,95
WH-05,123182,ORD-000663,2,113
WH-05,123183,ORD-000663,2,25
WH-06,116894,ORD-000664,1,352
WH-07,5317,ORD-000665,1,203
WH-07,5318,ORD-000665,1,-106
WH-15,171255,ORD-000666,1,301
WH-16,13745,ORD-000667,1,398
WH-16,13746,ORD-000667,1,-398
WH-16,13747,ORD-000667,1,138
WH-18,124134,ORD-000668,1,500
WH-18,124135,ORD-000669,1,364
WH-18,124136,ORD-000669,2,75
WH-18,124137,ORD-000669,2,38
WH-11,21922,ORD-000670,1,488
WH-02,104824,ORD-000671,1,105
WH-02,104825,ORD-000671,1,101
WH-02,104826,ORD-000671,2,186
WH-02,104827,ORD-000671,2,133
WH-02,104828,ORD-000671,2,-319
WH-02,104829,ORD-000671,2,90
WH-02,104830,ORD-000671,3,152
WH-02,104831,ORD-000672,1,414
WH-02,104832,ORD-000672,1,-414
WH-02,104833,ORD-000672,2,413
WH-16,13748,ORD-000673,1,271
WH-15,171256,ORD-000674,1,92
WH-15,171257,ORD-000674,1,59
WH-15,171258,ORD-000674,2,166
WH-15,171259,ORD-000674,2,110
WH-15,171260,ORD-000674,3,43
WH-17,107863,ORD-000675,1,363
WH-17,107864,ORD-000675,2,282
