touchpoint_id,user_id,channel,timestamp,touchpoint_type
TP000315,U0031,email,2024-01-09 10:29:11,impression
TP010423,U1086,display,2024-01-09 10:46:12,click
TP002853,U0293,display,2024-01-09 10:57:15,impression
TP006151,U0638,email,2024-01-09 10:58:26,click
TP003915,U0407,email,2024-01-09 11:24:54,impression
TP005793,U0603,display,2024-01-09 11:40:55,impression
TP007778,U0808,paid_search,2024-01-09 11:47:07,impression
TP009137,U0950,paid_search,2024-01-09 11:47:51,click
TP004198,U0438,paid_search,2024-01-09 11:48:11,impression
TP008925,U0931,organic_social,2024-01-09 12:04:18,click
TP003531,U0368,email,2024-01-09 12:13:50,click
TP000276,U0028,display,2024-01-09 12:46:34,click
TP000253,U0026,organic_social,2024-01-09 12:57:22,click
TP011310,U1173,organic_social,2024-01-09 13:58:39,click
TP011236,U1167,paid_search,2024-01-09 14:06:55,click
TP007584,U0787,email,2024-01-09 14:33:50,click
TP011237,U1167,direct,2024-01-09 14:38:35,click
TP005607,U0583,organic_social,2024-01-09 14:39:40,impression
TP008926,U0931,direct,2024-01-09 14:41:53,click
TP004251,U0443,email,2024-01-09 14:43:54,impression
TP009714,U1007,email,2024-01-09 14:43:57,click
TP010283,U1071,display,2024-01-09 14:44:00,impression
TP007973,U0827,paid_search,2024-01-09 14:50:10,impression
TP000585,U0062,paid_search,2024-01-09 14:55:41,impression
TP011042,U1147,paid_search,2024-01-09 15:34:09,click
TP001040,U0106,display,2024-01-09 16:18:25,click
TP009854,U1024,display,2024-01-09 17:03:51,click
TP010944,U1137,display,2024-01-09 17:05:13,click
TP002905,U0298,display,2024-01-09 17:23:30,impression
TP008927,U0931,paid_search,2024-01-09 17:25:34,click
TP003665,U0381,paid_search,2024-01-09 17:25:52,click
TP000109,U0012,paid_search,2024-01-09 17:44:27,click
TP010945,U1137,direct,2024-01-09 17:59:44,click
TP002311,U0233,email,2024-01-09 18:21:33,impression
TP009855,U1024,direct,2024-01-09 18:56:40,click
TP006152,U0638,display,2024-01-09 19:37:20,click
TP008405,U0875,paid_search,2024-01-09 20:08:51,impression
TP000601,U0064,display,2024-01-09 20:36:47,click
TP010279,U1071,paid_search,2024-01-09 20:51:56,click
TP001041,U0106,email,2024-01-09 20:59:09,click
TP005750,U0599,display,2024-01-09 21:12:41,click
TP004101,U0428,paid_search,2024-01-09 21:28:16,click
TP004077,U0425,organic_social,2024-01-09 21:48:35,impression
TP009856,U1024,paid_search,2024-01-09 21:58:38,click
TP005011,U0520,paid_search,2024-01-09 22:01:47,impression
TP006345,U0659,organic_social,2024-01-09 22:03:24,click
TP007235,U0755,email,2024-01-09 22:57:25,click
TP008075,U0840,organic_social,2024-01-09 23:25:41,click
TP004376,U0454,display,2024-01-09 23:25:55,impression
TP009138,U0950,email,2024-01-09 23:28:46,click
TP007956,U0826,email,2024-01-09 23:57:58,click
TP005664,U0590,organic_social,2024-01-10 00:17:48,click
TP003532,U0368,email,2024-01-10 00:22:08,click
TP007963,U0826,email,2024-01-10 00:26:35,impression
TP011314,U1173,paid_search,2024-01-10 01:00:42,impression
TP001042,U0106,organic_social,2024-01-10 01:07:48,click
TP009715,U1007,paid_search,2024-01-10 01:17:03,click
TP003414,U0354,display,2024-01-10 01:21:46,click
TP009139,U0950,direct,2024-01-10 01:23:24,click
TP009952,U1036,display,2024-01-10 01:27:11,click
TP010424,U1086,email,2024-01-10 01:28:16,click
TP010950,U1137,email,2024-01-10 01:34:41,impression
TP007372,U0768,email,2024-01-10 01:40:47,click
TP010739,U1118,paid_search,2024-01-10 01:43:39,click
TP002214,U0224,paid_search,2024-01-10 02:01:50,click
TP006493,U0676,email,2024-01-10 02:04:44,click
TP006429,U0669,email,2024-01-10 02:31:29,impression
TP004654,U0483,organic_social,2024-01-10 02:33:34,click
TP008469,U0883,paid_search,2024-01-10 02:49:23,click
TP002867,U0295,organic_social,2024-01-10 02:51:15,click
TP010369,U1080,paid_search,2024-01-10 02:54:08,click
TP004372,U0454,paid_search,2024-01-10 02:57:03,click
TP006426,U0669,organic_social,2024-01-10 03:02:52,impression
TP011545,U1196,paid_search,2024-01-10 03:14:40,click
TP005764,U0599,organic_social,2024-01-10 03:16:59,impression
TP010425,U1086,direct,2024-01-10 03:38:34,click
TP005665,U0590,direct,2024-01-10 03:43:52,click
TP008617,U0899,paid_search,2024-01-10 03:51:54,click
TP004517,U0468,email,2024-01-10 04:15:02,click
TP005768,U0600,paid_search,2024-01-10 04:25:06,click
TP008470,U0883,direct,2024-01-10 04:35:03,click
TP007957,U0826,direct,2024-01-10 04:35:37,click
TP003317,U0345,paid_search,2024-01-10 04:36:24,click
TP009641,U0999,email,2024-01-10 04:50:20,impression
TP005862,U0612,display,2024-01-10 05:08:55,click
TP008014,U0832,paid_search,2024-01-10 05:11:21,impression
TP004655,U0483,direct,2024-01-10 05:38:15,click
TP001445,U0147,paid_search,2024-01-10 05:41:00,click
TP011049,U1148,paid_search,2024-01-10 05:50:27,click
TP003415,U0354,direct,2024-01-10 05:50:39,click
TP001194,U0122,paid_search,2024-01-10 06:21:02,click
TP004373,U0454,direct,2024-01-10 06:40:58,click
TP008317,U0865,email,2024-01-10 06:57:52,impression
TP010037,U1044,organic_social,2024-01-10 07:10:39,click
TP005211,U0540,paid_search,2024-01-10 07:13:03,click
TP010801,U1123,paid_search,2024-01-10 07:40:38,impression
TP004076,U0425,email,2024-01-10 07:41:10,impression
TP000807,U0083,display,2024-01-10 07:42:09,impression
TP007965,U0827,display,2024-01-10 07:46:35,click
TP006896,U0721,paid_search,2024-01-10 08:15:56,click
TP008646,U0901,paid_search,2024-01-10 08:31:14,click
TP001655,U0168,paid_search,2024-01-10 08:48:33,impression
TP005666,U0590,direct,2024-01-10 08:52:09,click
TP010426,U1086,paid_search,2024-01-10 09:14:35,click
TP011546,U1196,paid_search,2024-01-10 09:26:36,click
TP001446,U0147,direct,2024-01-10 09:33:34,click
TP005601,U0583,paid_search,2024-01-10 10:36:30,click
TP006897,U0721,direct,2024-01-10 10:42:44,click
TP003969,U0414,email,2024-01-10 10:50:01,click
TP008647,U0901,direct,2024-01-10 10:51:27,click
TP006728,U0702,paid_search,2024-01-10 10:58:07,click
TP010947,U1137,paid_search,2024-01-10 11:00:17,impression
TP004374,U0454,paid_search,2024-01-10 11:00:37,click
TP003713,U0386,organic_social,2024-01-10 11:08:38,click
TP009953,U1036,email,2024-01-10 11:08:40,click
TP003923,U0408,organic_social,2024-01-10 11:10:03,impression
TP004074,U0425,paid_search,2024-01-10 11:16:25,click
TP004808,U0498,paid_search,2024-01-10 11:21:13,click
TP008618,U0899,email,2024-01-10 11:32:18,click
TP008321,U0866,display,2024-01-10 11:32:59,click
TP001043,U0106,paid_search,2024-01-10 11:55:02,click
TP005010,U0520,direct,2024-01-10 11:56:17,click
TP001673,U0171,email,2024-01-10 12:01:42,click
TP004375,U0454,direct,2024-01-10 12:02:25,click
TP009437,U0977,organic_social,2024-01-10 12:57:25,click
TP011238,U1167,email,2024-01-10 13:14:13,click
TP009963,U1036,paid_search,2024-01-10 13:41:59,impression
TP008171,U0850,organic_social,2024-01-10 13:46:58,click
TP006483,U0675,paid_search,2024-01-10 13:59:45,click
TP004739,U0490,email,2024-01-10 14:02:04,impression
TP008322,U0866,direct,2024-01-10 14:32:43,click
TP007970,U0827,paid_search,2024-01-10 14:37:07,impression
TP003005,U0309,display,2024-01-10 14:45:12,click
TP009528,U0986,email,2024-01-10 14:54:47,impression
TP010093,U1051,paid_search,2024-01-10 15:01:55,impression
TP004731,U0490,paid_search,2024-01-10 15:02:35,click
TP003418,U0354,organic_social,2024-01-10 15:17:05,impression
TP005277,U0547,display,2024-01-10 15:26:38,impression
TP007460,U0777,paid_search,2024-01-10 15:45:48,click
TP007373,U0768,paid_search,2024-01-10 15:54:35,click
TP007993,U0830,display,2024-01-10 17:09:13,impression
TP000655,U0068,email,2024-01-10 17:37:18,click
TP008178,U0850,paid_search,2024-01-10 17:38:53,impression
TP006822,U0711,organic_social,2024-01-10 17:56:50,impression
TP010968,U1140,paid_search,2024-01-10 18:12:16,click
TP000170,U0017,email,2024-01-10 18:40:56,click
TP010740,U1118,paid_search,2024-01-10 19:01:01,click
TP008414,U0877,display,2024-01-10 19:26:23,click
TP001767,U0180,display,2024-01-10 19:38:00,click
TP009884,U1027,paid_search,2024-01-10 19:38:37,click
TP007461,U0777,paid_search,2024-01-10 19:44:26,click
TP011461,U1188,paid_search,2024-01-10 19:44:55,click
TP005563,U0578,paid_search,2024-01-10 20:19:00,impression
TP008843,U0922,organic_social,2024-01-10 20:44:05,click
TP010083,U1051,paid_search,2024-01-10 21:22:14,click
TP011311,U1173,email,2024-01-10 21:25:30,click
TP008500,U0887,paid_search,2024-01-10 21:34:21,impression
TP007772,U0808,paid_search,2024-01-10 21:37:06,click
TP010084,U1051,organic_social,2024-01-10 21:59:36,click
TP004441,U0460,organic_social,2024-01-10 22:10:07,click
TP001044,U0106,organic_social,2024-01-10 22:56:33,click
TP004732,U0490,paid_search,2024-01-10 23:32:20,click
TP005751,U0599,display,2024-01-10 23:37:03,click
TP000602,U0064,display,2024-01-10 23:52:30,click
TP010094,U1051,display,2024-01-11 00:07:22,impression
TP005667,U0590,paid_search,2024-01-11 00:19:50,click
TP003247,U0337,organic_social,2024-01-11 00:48:43,impression
TP005372,U0556,paid_search,2024-01-11 01:26:04,impression
TP007992,U0830,email,2024-01-11 01:44:13,impression
TP009014,U0939,organic_social,2024-01-11 02:16:20,click
TP004449,U0460,email,2024-01-11 02:37:52,impression
TP005769,U0600,paid_search,2024-01-11 02:39:24,click
TP004190,U0438,organic_social,2024-01-11 02:53:48,click
TP007775,U0808,organic_social,2024-01-11 02:56:06,impression
TP011201,U1163,display,2024-01-11 03:24:51,impression
TP002805,U0285,display,2024-01-11 04:01:03,impression
TP001045,U0106,organic_social,2024-01-11 04:02:29,click
TP004442,U0460,organic_social,2024-01-11 04:29:56,click
TP001195,U0122,paid_search,2024-01-11 04:43:14,click
TP005668,U0590,paid_search,2024-01-11 04:50:18,click
TP002907,U0298,email,2024-01-11 05:06:08,impression
TP001257,U0129,organic_social,2024-01-11 05:08:02,impression
TP002868,U0295,display,2024-01-11 05:26:28,click
TP010330,U1075,display,2024-01-11 05:30:00,impression
TP006039,U0628,paid_search,2024-01-11 05:47:58,click
TP000136,U0014,paid_search,2024-01-11 05:57:32,click
TP002981,U0307,organic_social,2024-01-11 06:01:18,click
TP003672,U0381,email,2024-01-11 06:03:26,impression
TP000502,U0053,organic_social,2024-01-11 06:08:49,impression
TP010427,U1086,paid_search,2024-01-11 06:27:55,click
TP006516,U0678,email,2024-01-11 06:37:59,click
TP007462,U0777,email,2024-01-11 06:39:09,click
TP003779,U0394,paid_search,2024-01-11 06:43:00,click
TP010428,U1086,direct,2024-01-11 07:02:17,click
TP006040,U0628,direct,2024-01-11 07:11:14,click
TP009857,U1024,organic_social,2024-01-11 07:22:54,click
TP002304,U0233,email,2024-01-11 07:53:18,click
TP011242,U1167,paid_search,2024-01-11 07:56:53,impression
TP005066,U0525,email,2024-01-11 08:01:18,click
TP003670,U0381,email,2024-01-11 08:04:22,impression
TP006817,U0711,email,2024-01-11 08:21:36,click
TP005743,U0598,display,2024-01-11 08:32:28,click
TP006517,U0678,direct,2024-01-11 08:44:14,click
TP008778,U0915,display,2024-01-11 08:45:11,impression
TP000202,U0020,organic_social,2024-01-11 08:59:41,click
TP006424,U0669,paid_search,2024-01-11 09:17:42,click
TP007994,U0831,display,2024-01-11 09:34:11,click
TP000137,U0014,direct,2024-01-11 09:55:50,click
TP004120,U0430,paid_search,2024-01-11 10:11:13,click
TP007958,U0826,email,2024-01-11 10:37:22,click
TP006041,U0628,paid_search,2024-01-11 10:46:00,click
TP007962,U0826,paid_search,2024-01-11 11:06:50,impression
TP010371,U1080,display,2024-01-11 11:17:50,impression
TP001199,U0123,paid_search,2024-01-11 11:27:55,click
TP002305,U0233,direct,2024-01-11 12:11:47,click
TP008493,U0887,email,2024-01-11 12:14:53,click
TP006153,U0638,organic_social,2024-01-11 12:21:24,click
TP008076,U0840,paid_search,2024-01-11 12:40:38,click
TP011313,U1173,display,2024-01-11 12:58:55,impression
TP006428,U0669,email,2024-01-11 13:40:13,impression
TP000110,U0012,paid_search,2024-01-11 13:59:25,click
TP010431,U1086,organic_social,2024-01-11 14:03:47,impression
TP005971,U0622,display,2024-01-11 14:12:16,impression
TP004656,U0483,display,2024-01-11 14:13:41,click
TP002869,U0295,organic_social,2024-01-11 14:22:12,click
TP007537,U0783,email,2024-01-11 14:43:41,click
TP004700,U0487,organic_social,2024-01-11 15:25:45,click
TP010500,U1094,display,2024-01-11 15:35:34,impression
TP002536,U0260,display,2024-01-11 15:46:08,click
TP003671,U0381,email,2024-01-11 16:14:09,impression
TP010761,U1120,paid_search,2024-01-11 16:34:44,click
TP005795,U0603,email,2024-01-11 16:36:31,impression
TP004483,U0463,display,2024-01-11 16:57:31,impression
TP004106,U0429,paid_search,2024-01-11 17:22:32,click
TP009716,U1007,organic_social,2024-01-11 17:23:51,click
TP007206,U0751,paid_search,2024-01-11 17:33:58,click
TP011520,U1193,paid_search,2024-01-11 17:56:07,click
TP001674,U0171,paid_search,2024-01-11 17:58:06,click
TP010718,U1116,direct,2024-01-11 18:19:17,click
TP000277,U0028,display,2024-01-11 18:26:33,click
TP002537,U0260,direct,2024-01-11 18:56:48,click
TP000307,U0031,email,2024-01-11 19:12:07,click
TP004064,U0424,paid_search,2024-01-11 19:24:31,click
TP002072,U0210,organic_social,2024-01-11 19:30:26,click
TP006760,U0706,paid_search,2024-01-11 19:39:04,click
TP006425,U0669,email,2024-01-11 19:59:46,click
TP007959,U0826,email,2024-01-11 20:11:12,click
TP009717,U1007,direct,2024-01-11 20:58:02,click
TP009858,U1024,paid_search,2024-01-11 21:00:06,click
TP003911,U0407,paid_search,2024-01-11 21:02:30,click
TP008280,U0861,display,2024-01-11 21:02:52,click
TP000308,U0031,direct,2024-01-11 21:03:18,click
TP007773,U0808,paid_search,2024-01-11 21:08:53,click
TP006484,U0675,paid_search,2024-01-11 21:16:20,click
TP002221,U0224,display,2024-01-11 21:22:16,impression
TP004065,U0424,direct,2024-01-11 21:35:50,click
TP006349,U0659,email,2024-01-11 21:36:06,impression
TP010318,U1075,display,2024-01-11 21:38:22,click
TP000388,U0041,paid_search,2024-01-11 22:03:54,click
TP005412,U0561,organic_social,2024-01-11 22:06:07,click
TP002259,U0229,display,2024-01-11 22:11:56,click
TP009519,U0986,paid_search,2024-01-11 22:37:24,click
TP008402,U0875,email,2024-01-11 23:29:03,click
TP002477,U0252,organic_social,2024-01-11 23:46:35,impression
TP008077,U0840,paid_search,2024-01-12 00:04:31,click
TP010331,U1075,paid_search,2024-01-12 00:15:31,impression
TP006154,U0638,paid_search,2024-01-12 00:25:51,click
TP007774,U0808,direct,2024-01-12 00:48:56,click
TP006155,U0638,paid_search,2024-01-12 01:20:04,click
TP011312,U1173,display,2024-01-12 01:28:43,impression
TP007434,U0773,organic_social,2024-01-12 01:32:53,click
TP009520,U0986,direct,2024-01-12 01:42:53,click
TP008406,U0875,paid_search,2024-01-12 01:52:38,impression
TP008078,U0840,paid_search,2024-01-12 01:54:13,click
TP004518,U0468,paid_search,2024-01-12 02:07:26,click
TP004262,U0445,email,2024-01-12 02:16:30,click
TP005413,U0561,direct,2024-01-12 02:16:41,click
TP008485,U0886,organic_social,2024-01-12 03:29:43,click
TP001772,U0180,paid_search,2024-01-12 03:32:06,impression
TP004389,U0456,organic_social,2024-01-12 03:36:23,click
TP001264,U0130,paid_search,2024-01-12 03:46:53,impression
TP004539,U0471,email,2024-01-12 04:02:43,click
TP004701,U0487,paid_search,2024-01-12 04:25:54,click
TP009214,U0958,email,2024-01-12 04:37:29,click
TP001854,U0188,paid_search,2024-01-12 04:57:06,impression
TP005640,U0588,email,2024-01-12 05:04:24,click
TP005790,U0603,organic_social,2024-01-12 05:06:40,click
TP004078,U0425,organic_social,2024-01-12 05:12:36,impression
TP005624,U0585,paid_search,2024-01-12 05:22:14,click
TP003289,U0342,email,2024-01-12 06:16:24,click
TP010085,U1051,display,2024-01-12 06:17:54,click
TP000620,U0065,email,2024-01-12 06:29:40,impression
TP009358,U0971,organic_social,2024-01-12 06:36:15,click
TP004541,U0471,direct,2024-01-12 06:56:34,click
TP004263,U0445,direct,2024-01-12 07:01:16,click
TP005970,U0622,display,2024-01-12 07:01:36,impression
TP004213,U0440,email,2024-01-12 07:43:00,click
TP009886,U1027,email,2024-01-12 07:50:03,impression
TP004540,U0471,direct,2024-01-12 07:55:08,click
TP002306,U0233,organic_social,2024-01-12 08:18:39,click
TP002751,U0281,display,2024-01-12 08:18:56,impression
TP005964,U0622,paid_search,2024-01-12 08:24:58,click
TP002832,U0289,email,2024-01-12 08:27:29,impression
TP008494,U0887,email,2024-01-12 08:34:29,click
TP003248,U0338,email,2024-01-12 08:59:07,click
TP005602,U0583,organic_social,2024-01-12 09:13:02,click
TP008419,U0877,paid_search,2024-01-12 09:18:32,impression
TP010611,U1106,paid_search,2024-01-12 09:41:32,click
TP005641,U0588,organic_social,2024-01-12 10:05:36,click
TP002268,U0229,paid_search,2024-01-12 10:06:13,impression
TP005794,U0603,display,2024-01-12 10:11:43,impression
TP004075,U0425,paid_search,2024-01-12 10:20:12,click
TP004519,U0468,email,2024-01-12 10:31:21,click
TP006156,U0638,display,2024-01-12 10:48:26,click
TP005603,U0583,direct,2024-01-12 11:08:55,click
TP001200,U0123,display,2024-01-12 11:31:58,click
TP008417,U0877,email,2024-01-12 12:17:40,impression
TP005791,U0603,paid_search,2024-01-12 12:23:41,click
TP000850,U0088,display,2024-01-12 12:25:52,click
TP005209,U0539,paid_search,2024-01-12 12:33:42,impression
TP003249,U0338,direct,2024-01-12 12:42:40,click
TP009636,U0999,display,2024-01-12 12:54:41,click
TP005669,U0590,paid_search,2024-01-12 13:10:48,click
TP004814,U0498,email,2024-01-12 13:19:44,impression
TP008933,U0931,email,2024-01-12 13:46:32,impression
TP001447,U0147,direct,2024-01-12 13:47:56,click
TP005671,U0590,email,2024-01-12 13:53:38,click
TP001968,U0200,paid_search,2024-01-12 13:54:18,click
TP004524,U0468,paid_search,2024-01-12 14:03:31,impression
TP001449,U0147,display,2024-01-12 14:09:58,click
TP008777,U0915,organic_social,2024-01-12 14:35:18,impression
TP005771,U0600,paid_search,2024-01-12 15:38:03,impression
TP006351,U0659,paid_search,2024-01-12 15:56:43,impression
TP001448,U0147,direct,2024-01-12 16:15:51,click
TP005670,U0590,direct,2024-01-12 16:39:31,click
TP009863,U1024,organic_social,2024-01-12 16:41:23,impression
TP003864,U0402,email,2024-01-12 16:43:03,click
TP001675,U0171,paid_search,2024-01-12 16:48:35,click
TP007961,U0826,paid_search,2024-01-12 16:50:08,impression
TP006160,U0638,paid_search,2024-01-12 17:10:25,impression
TP000860,U0088,email,2024-01-12 17:21:52,impression
TP010624,U1107,paid_search,2024-01-12 17:23:52,click
TP000851,U0088,paid_search,2024-01-12 17:24:13,click
TP005981,U0623,email,2024-01-12 17:31:31,impression
TP000985,U0099,paid_search,2024-01-12 17:45:33,impression
TP009885,U1027,paid_search,2024-01-12 17:49:40,click
TP004573,U0476,organic_social,2024-01-12 18:28:26,click
TP010160,U1058,email,2024-01-12 18:45:58,click
TP000852,U0088,direct,2024-01-12 18:53:58,click
TP005405,U0560,display,2024-01-12 18:58:55,click
TP002538,U0260,paid_search,2024-01-12 19:02:51,click
TP004574,U0476,direct,2024-01-12 19:18:25,click
TP010499,U1094,email,2024-01-12 19:40:11,click
TP008005,U0832,organic_social,2024-01-12 19:45:19,click
TP009314,U0967,email,2024-01-12 20:04:20,click
TP006569,U0685,email,2024-01-12 20:04:44,click
TP003914,U0407,display,2024-01-12 20:08:09,impression
TP005752,U0599,paid_search,2024-01-12 20:39:01,click
TP000309,U0031,email,2024-01-12 21:00:55,click
TP010161,U1058,direct,2024-01-12 21:07:56,click
TP000310,U0031,email,2024-01-12 21:12:53,click
