conversion_id,user_id,conversion_timestamp,revenue
CONV001409,U0543,2024-03-03 10:40:25.000000,174.82
CONV002417,U0518,2024-01-27 19:56:44.000000,252.34
CONV001578,U0486,2024-01-29 14:34:56.000000,181.8
CONV001444,U0152,2024-01-10 05:51:13.000000,70.31
CONV001720,U0127,2024-02-27 03:59:37.000000,63.93
CONV000240,U0024,2024-03-26 04:04:54.090997,347.31
CONV001646,U0592,2024-03-24 00:19:02.000000,189.54
CONV002309,U0142,2024-03-20 13:21:52.000000,234.82
CONV000365,U0096,2024-01-19 03:07:12.475223,31.66
CONV001515,U0015,2024-03-18 19:42:03.000000,69.85
CONV000915,U0388,2024-02-02 17:17:22.079674,203.65
CONV002132,U0485,2024-02-27 14:20:46.000000,351.53
CONV003183,U0160,2024-03-10 08:23:11.000000,373.76
CONV001832,U0601,2024-02-01 06:47:12.000000,388.92
CONV001724,U0330,2024-02-01 05:33:29.000000,118.3
CONV002375,U0154,2024-01-14 18:15:30.000000,378.29
CONV000815,U0335,2024-03-20 17:56:23.739741,496.41
CONV003127,U0476,2024-02-20 20:37:55.000000,244.45
CONV002385,U0604,2024-02-24 12:07:42.000000,77.95
CONV001800,U0306,2024-03-06 00:29:22.000000,203.09
CONV001450,U0348,2024-03-19 03:17:46.000000,270.68
CONV002779,U0049,2024-01-22 07:04:04.000000,110.16
CONV001540,U0484,2024-02-01 14:23:18.000000,77.85
CONV000761,U0306,2024-03-07 00:54:51.560146,132.67
CONV000519,U0172,2024-02-14 01:22:30.608214,424.3
CONV002547,U0515,2024-03-14 09:59:21.000000,171.62
CONV001061,U0474,2024-02-04 01:11:12.580654,139.89
CONV001304,U0608,2024-03-15 20:53:05.169287,375.94
CONV000956,U0409,2024-03-05 03:09:41.866783,136.26
CONV002410,U0020,2024-03-03 11:30:15.000000,73.15
CONV000355,U0090,2024-01-30 06:21:05.771140,135.05
CONV002126,U0199,2024-01-15 18:12:59.000000,80.01
CONV002626,U0312,2024-03-12 13:59:58.000000,282.73
CONV002766,U0224,2024-03-31 03:47:56.000000,173.68
CONV000261,U0037,2024-03-20 20:02:35.704808,18.08
CONV001021,U0451,2024-03-16 22:26:24.273738,287.9
CONV003015,U0029,2024-03-14 08:26:55.000000,286.58
CONV000081,T0041,2024-02-18 18:43:03.000000,34.2
CONV002537,U0451,2024-02-07 23:52:35.000000,91.39
CONV001756,U0416,2024-01-07 17:03:32.000000,130.23
CONV001936,U0091,2024-03-09 20:49:37.000000,33.25
CONV001206,U0558,2024-01-26 06:35:28.364117,492.62
CONV002952,U0372,2024-01-01 19:14:33.000000,297.76
CONV001704,U0432,2024-02-23 03:06:25.000000,213.11
CONV000100,T0050,2024-02-07 11:35:28.333345,114.26
CONV002564,U0589,2024-02-29 00:38:08.000000,153.09
CONV001233,U0571,2024-02-29 23:20:03.460285,218.83
CONV000254,U0033,2024-03-26 02:36:26.125853,19.4
CONV000078,T0039,2024-01-15 15:22:39.595242,108.01
CONV000061,T0031,2024-03-25 02:25:47.000000,31.99
CONV001957,U0403,2024-02-02 08:23:04.000000,234.92
CONV000453,U0143,2024-03-05 20:20:34.402246,329.23
CONV000689,U0270,2024-01-31 12:08:50.398243,399.23
CONV000929,U0395,2024-02-01 17:32:39.258993,275.09
CONV002426,U0074,2024-03-21 02:39:54.000000,51.12
CONV000412,U0123,2024-01-22 22:41:30.207443,40.89
CONV000997,U0436,2024-03-11 07:37:25.153293,32.32
CONV002093,U0352,2024-02-20 16:07:55.000000,61.18
CONV000197,T0099,2024-02-10 22:45:13.000000,65.12
CONV002712,U0527,2024-02-20 10:35:58.000000,111.42
CONV001549,U0252,2024-03-07 17:44:36.000000,385.46
CONV002960,U0097,2024-02-03 23:41:44.000000,231.76
CONV001426,U0582,2024-01-23 16:36:45.000000,398.6
CONV002919,U0271,2024-01-17 15:02:51.000000,296.89
CONV002778,U0023,2024-03-27 22:10:14.000000,375.86
CONV001758,U0606,2024-02-01 21:39:15.000000,65.37
CONV003201,U0443,2024-03-27 03:33:01.000000,289.72
CONV002459,U0040,2024-03-20 12:14:47.000000,307.54
CONV001767,U0443,2024-01-28 01:53:49.000000,230.57
CONV001754,U0359,2024-03-25 16:43:03.000000,126.2
CONV000947,U0403,2024-03-20 18:08:29.937012,191.03
CONV003301,U0606,2024-03-07 07:49:38.000000,187.2
CONV003251,U0176,2024-01-02 17:37:58.000000,88.11
CONV001336,U0110,2024-03-10 10:14:21.248853,59.0
CONV003167,U0128,2024-03-02 10:27:30.000000,298.44
CONV002028,U0400,2024-01-29 07:02:22.000000,299.84
CONV001247,U0580,2024-02-20 22:45:51.379081,288.59
CONV002458,U0551,2024-01-18 05:16:31.000000,179.85
CONV002110,U0403,2024-01-20 19:07:31.000000,38.98
CONV001485,U0393,2024-03-12 21:27:01.000000,212.4
CONV002542,U0356,2024-01-30 05:11:16.000000,117.02
CONV002138,U0530,2024-02-24 20:51:31.000000,309.17
CONV000980,U0426,2024-03-25 05:55:18.112839,230.61
CONV002227,U0234,2024-01-19 11:45:38.000000,154.69
CONV001563,U0079,2024-02-17 16:57:30.000000,346.1
CONV000075,T0038,2024-02-13 06:00:48.000000,69.48
CONV000137,T0069,2024-02-25 20:40:40.000000,58.08
CONV002559,U0219,2024-02-05 21:09:46.000000,65.6
CONV002268,U0545,2024-01-03 13:25:11.000000,356.83
CONV001323,U0617,2024-02-03 22:37:52.151687,374.67
CONV001130,U0509,2024-03-15 23:05:42.238298,40.18
CONV000092,T0046,2024-03-08 08:35:02.279686,172.14
CONV002072,U0031,2024-01-04 17:06:40.000000,107.06
CONV000989,U0432,2024-03-27 14:28:59.975972,425.57
CONV000587,U0210,2024-02-16 09:04:39.205714,346.5
CONV000765,U0308,2024-03-12 04:48:32.042539,-212.51
CONV001116,U0503,2024-01-22 05:31:54.342588,322.8
CONV000883,U0370,2024-03-12 21:35:39.887982,460.09
CONV000619,U0231,2024-03-05 10:48:26.706171,308.85
CONV001848,U0604,2024-03-30 02:02:13.000000,12.8
CONV000486,U0156,2024-03-11 14:38:30.941023,94.71
CONV000342,U0082,2024-03-17 14:48:05.495955,311.01
CONV000514,U0170,2024-03-04 03:58:03.587824,313.18
CONV003060,U0226,2024-02-03 01:53:20.000000,159.04
CONV002529,U0590,2024-02-20 05:12:42.000000,265.34
CONV001325,U0619,2024-02-23 05:40:00.199047,466.33
CONV001612,U0465,2024-01-28 16:15:55.000000,283.98
CONV000203,U0003,2024-02-06 10:46:51.887909,66.06
CONV001872,U0564,2024-03-04 09:00:57.000000,342.37
CONV000758,U0304,2024-03-27 18:09:23.009778,186.27
CONV002741,U0390,2024-03-27 16:01:12.000000,313.29
CONV000530,U0176,2024-02-07 19:51:01.841643,408.91
CONV001542,U0575,2024-01-01 10:45:36.000000,257.83
CONV002172,U0262,2024-01-24 01:24:58.000000,124.98
CONV001094,U0491,2024-03-25 17:11:40.215769,350.45
CONV000460,U0147,2024-01-21 01:33:28.991847,498.51
CONV000566,U0197,2024-01-15 07:27:48.100359,27.65
CONV002787,U0113,2024-03-19 10:01:16.000000,211.06
CONV001931,U0463,2024-03-04 17:18:10.000000,340.4
CONV001623,U0574,2024-01-10 11:56:09.000000,391.66
CONV000466,U0149,2024-01-06 12:04:04.174120,36.97
CONV000875,U0365,2024-03-02 12:32:59.337045,211.17
CONV000171,T0086,2024-02-07 19:50:53.000000,58.03
CONV000439,U0137,2024-01-07 05:10:08.506744,458.15
CONV000129,T0065,2024-02-16 07:16:35.000000,22.54
CONV000662,U0253,2024-03-08 06:13:33.448138,-384.34
CONV003019,U0045,2024-02-23 01:06:47.000000,127.07
CONV002273,U0111,2024-03-30 19:54:07.000000,265.36
CONV000986,U0430,2024-03-07 20:10:45.511424,120.03
CONV003173,U0517,2024-02-27 17:36:41.000000,17.75
CONV002074,U0204,2024-03-30 18:47:23.000000,132.64
CONV002258,U0121,2024-03-29 07:13:45.000000,136.8
CONV003001,U0294,2024-01-01 10:41:36.000000,105.14
CONV003281,U0062,2024-03-25 12:55:50.000000,102.1
CONV000148,T0074,2024-03-20 02:13:32.388762,211.4
CONV001324,U0618,2024-02-06 14:10:55.113308,17.51
CONV001964,U0463,2024-01-31 17:05:30.000000,368.95
CONV002598,U0085,2024-01-12 11:07:30.000000,220.02
CONV000445,U0140,2024-01-27 18:40:15.209023,487.2
CONV000602,U0219,2024-03-25 22:43:47.493272,305.74
CONV000729,U0288,2024-01-20 16:27:02.441577,333.94
CONV001353,U0169,2024-03-10 10:00:19.843169,94.97
CONV000916,U0388,2024-03-09 16:36:08.303981,372.57
CONV000502,U0164,2024-02-08 15:21:29.017774,148.97
CONV002708,U0519,2024-02-19 04:03:13.000000,35.92
CONV001062,U0474,2024-03-25 17:48:26.069309,339.63
CONV001292,U0603,2024-02-09 08:04:31.670347,269.73
CONV001609,U0134,2024-02-01 12:49:01.000000,138.38
CONV000098,T0049,2024-02-28 06:31:04.367882,220.13
CONV000216,U0010,2024-03-20 17:27:07.721021,200.12
CONV002406,U0500,2024-02-15 22:15:44.000000,266.29
CONV000900,U0380,2024-02-02 21:06:15.752275,280.47
CONV001580,U0217,2024-01-07 23:26:27.000000,144.25
CONV003110,U0396,2024-03-03 06:19:36.000000,87.92
CONV001146,U0519,2024-01-14 05:53:32.803958,356.67
CONV002524,U0059,2024-02-09 06:54:56.000000,67.03
CONV001699,U0072,2024-02-25 23:54:41.000000,212.34
CONV002993,U0436,2024-02-06 08:50:03.000000,24.95
CONV002071,U0444,2024-01-19 11:50:09.000000,133.74
CONV001710,U0230,2024-03-09 12:20:18.000000,232.22
CONV002869,U0399,2024-01-19 11:27:54.000000,318.37
CONV000553,U0189,2024-01-12 11:34:50.834041,323.17
CONV001147,U0519,2024-02-20 13:24:26.742568,326.23
CONV000378,U0102,2024-01-12 09:00:23.403512,53.75
CONV001150,U0522,2024-02-04 14:28:21.876799,459.52
CONV002431,U0103,2024-02-14 05:16:14.000000,68.32
CONV001354,U0333,2024-03-10 08:07:05.399692,122.49
CONV003021,U0320,2024-03-13 03:18:53.000000,338.59
CONV002244,U0203,2024-02-23 05:53:04.000000,295.56
CONV001283,U0598,2024-02-26 14:13:07.942537,312.12
CONV002677,U0036,2024-02-12 06:03:44.000000,373.94
CONV000383,U0105,2024-02-24 18:20:31.880540,382.33
CONV000800,U0330,2024-02-27 22:03:11.581550,122.11
CONV000142,T0071,2024-02-23 23:47:55.820708,164.71
CONV001335,U0125,2024-03-10 08:51:32.627976,90.21
CONV001342,U0154,2024-03-10 08:01:19.140729,32.03
CONV002829,U0344,2024-03-08 18:17:01.000000,142.36
CONV002632,U0611,2024-01-03 15:27:18.000000,145.27
CONV000795,U0326,2024-02-06 23:11:11.063452,487.83
CONV001673,U0492,2024-02-18 11:59:14.000000,243.78
CONV001626,U0578,2024-03-14 16:56:35.000000,54.11
CONV000590,U0212,2024-03-01 08:19:47.106562,418.57
CONV001159,U0528,2024-03-24 21:59:04.621719,303.91
CONV001103,U0495,2024-02-21 23:45:50.642176,363.5
CONV000561,U0193,2024-01-26 07:22:58.237071,170.75
CONV002386,U0457,2024-01-04 13:32:31.000000,44.64
CONV000179,T0090,2024-03-18 23:08:39.000000,44.69
CONV000774,U0311,2024-03-14 12:38:06.499177,472.35
CONV002381,U0462,2024-03-24 18:30:04.000000,295.11
CONV000904,U0382,2024-02-04 05:10:50.938762,299.55
CONV000999,U0437,2024-02-07 20:38:12.212647,411.66
CONV001681,U0380,2024-02-21 13:05:13.000000,114.96
CONV000333,U0075,2024-01-23 10:57:49.119648,20.87
CONV000809,U0334,2024-01-12 11:49:27.379532,474.28
CONV000525,U0174,2024-03-12 20:33:16.972114,156.26
CONV000579,U0206,2024-03-24 00:35:44.026917,208.23
CONV002750,U0463,2024-01-31 13:48:42.000000,349.18
CONV001977,U0012,2024-02-20 07:57:37.000000,73.01
CONV003182,U0606,2024-02-21 04:57:01.000000,31.63
CONV000889,U0373,2024-03-25 21:57:05.323615,364.86
CONV001202,U0556,2024-01-20 21:41:04.665214,134.29
CONV002366,U0437,2024-02-14 07:58:48.000000,332.08
CONV003067,U0182,2024-02-02 16:56:41.000000,324.59
CONV001721,U0563,2024-03-01 03:42:02.000000,236.56
CONV003249,U0562,2024-02-29 11:44:24.000000,345.63
CONV002981,U0115,2024-01-17 22:29:21.000000,43.49
CONV001274,U0594,2024-03-29 07:19:52.212765,64.05
CONV001383,U0373,2024-01-29 10:58:32.000000,305.98
CONV002408,U0457,2024-01-26 09:19:29.000000,155.54
CONV001668,U0409,2024-02-03 14:40:42.000000,92.73
CONV001910,U0391,2024-03-17 23:59:36.000000,386.31
CONV003169,U0483,2024-02-25 07:35:34.000000,60.83
CONV000529,U0176,2024-01-14 22:40:21.556814,339.74
CONV000410,U0121,2024-02-17 07:33:07.089870,39.59
CONV001501,U0584,2024-02-17 02:04:50.000000,165.67
CONV002975,U0069,2024-02-02 13:41:30.000000,251.21
CONV003303,U0063,2024-02-27 04:51:25.000000,335.91
CONV002339,U0334,2024-01-08 08:09:11.000000,21.55
CONV002252,U0064,2024-02-07 23:22:18.000000,302.12
CONV002436,U0042,2024-03-14 16:36:15.000000,118.6
CONV000298,U0056,2024-03-05 21:44:18.536782,-136.64
CONV002577,U0012,2024-01-01 18:14:00.000000,331.06
CONV000367,U0098,2024-01-11 03:27:35.716998,53.7
CONV000304,U0059,2024-02-08 16:13:56.349724,293.48
CONV003257,U0065,2024-02-06 00:48:21.000000,272.73
CONV000185,T0093,2024-01-10 11:21:23.000000,20.27
CONV002634,U0404,2024-01-20 16:18:59.000000,107.25
CONV002411,U0471,2024-01-27 23:35:15.000000,251.65
CONV002448,U0476,2024-01-18 05:04:44.000000,253.9
CONV002418,U0577,2024-03-08 14:02:44.000000,304.86
CONV002689,U0343,2024-03-24 13:23:48.000000,109.43
CONV002782,U0354,2024-01-21 06:44:00.000000,192.97
CONV003044,U0308,2024-03-23 02:51:31.000000,285.67
CONV001203,U0556,2024-02-09 00:45:02.214576,499.45
CONV001684,U0227,2024-03-21 12:05:33.000000,181.99
CONV003028,U0178,2024-03-16 05:47:48.000000,324.06
CONV000667,U0255,2024-03-03 13:22:33.640057,226.48
CONV002556,U0481,2024-03-08 23:49:01.000000,199.32
CONV003077,U0491,2024-03-25 15:58:17.000000,351.32
CONV001922,U0358,2024-02-08 07:17:37.000000,263.25
CONV002903,U0175,2024-01-07 09:42:43.000000,192.69
CONV003006,U0019,2024-02-15 07:05:37.000000,360.93
CONV002488,U0531,2024-03-18 11:52:18.000000,115.36
CONV000594,U0215,2024-03-07 06:38:17.773021,81.68
CONV000934,U0397,2024-01-21 03:23:01.802898,261.86
CONV002362,U0454,2024-01-27 22:31:27.000000,216.81
CONV000295,U0054,2024-02-24 15:01:44.309307,82.48
CONV001493,U0481,2024-01-24 16:08:00.000000,42.58
CONV002834,U0466,2024-03-21 02:26:44.000000,61.41
CONV000068,T0034,2024-03-09 10:23:38.479235,217.71
CONV002873,U0461,2024-02-05 17:52:07.000000,339.19
CONV002218,U0042,2024-01-16 10:38:56.000000,251.95
CONV002526,U0366,2024-03-11 16:36:02.000000,203.39
CONV000345,U0084,2024-03-28 08:45:15.004012,292.15
CONV000229,U0018,2024-01-20 08:17:54.466087,484.53
CONV002462,U0569,2024-02-08 10:24:11.000000,349.76
CONV003180,U0010,2024-01-05 07:14:09.000000,145.79
CONV000871,U0364,2024-01-31 14:32:14.631956,48.3
CONV001546,U0468,2024-01-23 05:53:38.000000,129.06
CONV002005,U0529,2024-03-30 19:08:10.000000,90.99
CONV002994,U0538,2024-02-02 02:18:34.000000,326.29
CONV001759,U0479,2024-02-28 16:12:13.000000,62.58
CONV000880,U0368,2024-03-02 03:10:11.706508,503.6
CONV001868,U0255,2024-01-21 19:07:06.000000,80.38
CONV000642,U0245,2024-01-23 06:19:35.926067,224.8
CONV002200,U0045,2024-03-11 23:18:01.000000,298.26
CONV002513,U0520,2024-01-13 09:36:27.000000,129.66
CONV000790,U0322,2024-02-02 12:46:55.864691,341.09
CONV000363,U0095,2024-03-07 16:17:43.755835,487.35
CONV000908,U0384,2024-02-29 17:25:08.982231,104.21
CONV002586,U0268,2024-02-17 22:02:53.000000,281.03
CONV003168,U0243,2024-01-28 02:00:10.000000,214.54
CONV002393,U0485,2024-02-13 09:35:00.000000,398.76
CONV001782,U0026,2024-02-14 04:02:44.000000,14.46
CONV000768,U0309,2024-02-14 07:31:26.067424,117.98
CONV001561,U0314,2024-01-07 02:39:10.000000,227.23
CONV001860,U0168,2024-01-17 23:41:06.000000,227.91
CONV002616,U0324,2024-01-31 02:05:36.000000,317.1
CONV002813,U0452,2024-03-01 03:55:13.000000,230.02
CONV001539,U0472,2024-02-20 12:24:35.000000,273.09
CONV002249,U0158,2024-03-14 03:36:59.000000,27.69
CONV002589,U0123,2024-02-28 16:17:26.000000,299.51
CONV002323,U0565,2024-03-03 05:49:05.000000,53.64
CONV002890,U0251,2024-03-16 20:42:58.000000,266.74
CONV000629,U0236,2024-03-22 02:20:15.603416,490.67
CONV002211,U0304,2024-01-29 03:58:31.000000,126.05
CONV001461,U0364,2024-03-06 17:37:46.000000,185.86
CONV003004,U0419,2024-02-14 11:29:58.000000,314.12
CONV001464,U0609,2024-01-17 08:14:34.000000,367.0
CONV000431,U0132,2024-01-19 20:43:00.954312,319.62
CONV000704,U0277,2024-01-11 16:46:26.649730,170.32
CONV000913,U0387,2024-03-25 09:34:08.204034,44.57
CONV003133,U0462,2024-01-31 15:43:00.000000,380.36
CONV002266,U0427,2024-03-16 18:38:09.000000,82.98
CONV000773,U0311,2024-02-03 17:07:19.273264,269.65
CONV001463,U0572,2024-01-19 18:44:11.000000,115.54
CONV001547,U0430,2024-02-17 06:01:40.000000,339.27
CONV002566,U0026,2024-03-28 06:00:19.000000,399.59
CONV002925,U0186,2024-02-08 22:50:31.000000,155.9
CONV003286,U0164,2024-02-08 13:25:33.000000,333.08
CONV001073,U0480,2024-01-16 22:49:47.512207,490.2
CONV003040,U0239,2024-01-25 08:10:53.000000,292.24
CONV001439,U0401,2024-02-14 01:48:32.000000,50.3
CONV002847,U0254,2024-01-28 11:57:55.000000,107.43
CONV000063,T0032,2024-02-09 11:59:25.000000,43.85
CONV002832,U0597,2024-03-08 05:23:41.000000,14.56
CONV002918,U0576,2024-02-08 23:47:54.000000,93.8
CONV002826,U0378,2024-02-16 03:12:11.000000,392.13
CONV000885,U0371,2024-01-21 04:17:11.664226,281.73
CONV003119,U0578,2024-02-01 11:47:12.000000,269.19
CONV000922,U0391,2024-01-24 03:16:29.637243,144.17
CONV002099,U0143,2024-02-18 13:10:56.000000,292.8
CONV002369,U0564,2024-03-13 09:29:13.000000,246.29
CONV000697,U0274,2024-02-10 07:00:58.577833,444.51
CONV000280,U0047,2024-01-09 12:48:58.697190,59.85
CONV001468,U0376,2024-01-30 19:53:52.000000,268.52
CONV002951,U0563,2024-02-27 09:46:57.000000,349.12
CONV001083,U0486,2024-03-15 19:30:34.873699,307.66
CONV003253,U0374,2024-01-25 01:07:31.000000,211.13
CONV000950,U0405,2024-03-06 07:35:48.849329,51.89
CONV000520,U0173,2024-01-09 02:38:34.535773,57.26
CONV002214,U0333,2024-02-13 19:35:34.000000,214.48
CONV002161,U0363,2024-03-26 23:36:42.000000,222.56
CONV001112,U0500,2024-02-17 14:41:14.503871,270.13
CONV000995,U0435,2024-03-11 11:56:03.677938,215.33
CONV001078,U0483,2024-02-01 00:38:25.007810,59.95
CONV000377,U0102,2024-01-08 00:13:33.043741,84.8
CONV000360,U0093,2024-01-17 02:18:25.759551,235.21
CONV001683,U0316,2024-02-16 19:41:08.000000,107.45
CONV000639,U0243,2024-02-28 16:51:06.697719,119.81
CONV001471,U0484,2024-03-02 02:48:41.000000,388.03
CONV001273,U0594,2024-02-17 04:44:50.450711,237.7
CONV002948,U0256,2024-02-14 11:59:47.000000,148.86
CONV001447,U0229,2024-01-24 15:21:38.000000,287.87
CONV000518,U0172,2024-01-30 09:26:50.659822,124.44
CONV001950,U0413,2024-03-24 12:01:55.000000,237.53
CONV003248,U0616,2024-03-29 13:04:52.000000,87.97
CONV002167,U0550,2024-02-17 12:23:57.000000,398.77
CONV002018,U0213,2024-03-30 09:54:48.000000,213.25
CONV000503,U0164,2024-03-26 03:53:47.444100,37.28
CONV001004,U0441,2024-03-23 13:58:14.375096,147.8
CONV001361,U0117,2024-03-10 09:20:22.250243,119.69
CONV002755,U0086,2024-02-11 05:17:34.000000,207.03
CONV002368,U0364,2024-02-17 13:51:29.000000,117.0
CONV002294,U0180,2024-01-25 17:53:47.000000,68.31
CONV000021,T0011,2024-03-30 01:48:31.000000,71.2
CONV001641,U0485,2024-01-28 23:48:59.000000,364.62
CONV000953,U0407,2024-03-23 12:08:14.935844,62.1
CONV000973,U0419,2024-02-16 02:08:56.388279,387.18
CONV000255,U0033,2024-03-28 08:56:04.017234,470.88
CONV002080,U0074,2024-02-25 13:33:35.000000,339.56
CONV003056,U0618,2024-01-05 09:00:11.000000,47.07
CONV002582,U0487,2024-01-29 08:15:37.000000,189.91
CONV001861,U0460,2024-02-01 09:53:07.000000,244.57
CONV002321,U0588,2024-03-20 23:31:15.000000,238.08
CONV003305,U0301,2024-03-22 01:43:13.000000,169.48
CONV001152,U0524,2024-01-11 20:06:38.854798,32.42
CONV002580,U0365,2024-01-05 12:01:29.000000,103.84
CONV001554,U0253,2024-02-27 10:18:42.000000,82.26
CONV000944,U0403,2024-01-06 02:26:00.062516,73.86
CONV003132,U0332,2024-02-22 19:20:33.000000,35.73
CONV000480,U0153,2024-02-18 22:02:10.867291,270.62
CONV003116,U0127,2024-03-07 17:46:06.000000,201.19
CONV000616,U0229,2024-03-05 02:42:16.775857,423.27
CONV002239,U0080,2024-03-06 22:35:33.000000,46.71
CONV000901,U0380,2024-02-21 20:23:13.392145,353.46
CONV001119,U0505,2024-02-08 01:32:38.122766,502.68
CONV001154,U0525,2024-02-14 19:38:43.380464,302.62
CONV003290,U0220,2024-02-13 10:34:48.000000,298.53
CONV003172,U0185,2024-02-25 05:27:20.000000,100.36
CONV000517,U0171,2024-03-14 19:14:42.166958,257.2
CONV001543,U0138,2024-02-10 03:15:29.000000,84.53
CONV001884,U0235,2024-01-28 16:42:53.000000,397.71
CONV001248,U0580,2024-02-22 12:51:37.686466,257.85
CONV000532,U0177,2024-02-25 00:46:00.699227,236.0
CONV000344,U0084,2024-03-19 18:02:05.905558,67.65
CONV002781,U0263,2024-02-07 21:15:22.000000,331.24
CONV001269,U0593,2024-01-30 11:37:52.802848,125.94
CONV001020,U0450,2024-03-08 08:43:11.505345,427.1
CONV001133,U0512,2024-03-11 06:11:16.917224,158.58
CONV002917,U0157,2024-02-09 10:53:23.000000,359.85
CONV002363,U0201,2024-03-09 14:09:27.000000,244.38
CONV000841,U0351,2024-02-15 16:31:20.873075,425.27
CONV001167,U0533,2024-02-28 07:43:13.727123,196.81
CONV002783,U0391,2024-01-24 22:04:47.000000,19.11
CONV002977,U0536,2024-01-01 09:01:13.000000,67.37
CONV002786,U0165,2024-02-18 21:59:42.000000,74.53
CONV003134,U0495,2024-01-20 11:44:32.000000,72.28
CONV002039,U0012,2024-01-29 17:01:34.000000,60.84
CONV003316,U0367,2024-03-03 07:44:37.000000,158.9
CONV001363,U0432,2024-03-10 10:00:14.670169,103.35
CONV002150,U0191,2024-03-25 17:28:07.000000,30.83
CONV000225,U0015,2024-02-22 18:04:01.250542,265.76
CONV003309,U0613,2024-02-01 09:01:06.000000,69.53
CONV002434,U0475,2024-01-25 13:55:19.000000,335.28
CONV002492,U0576,2024-03-30 06:03:43.000000,224.12
CONV002740,U0354,2024-03-18 08:04:00.000000,248.48
CONV001046,U0467,2024-02-04 16:43:17.453933,394.57
CONV003178,U0082,2024-02-21 21:11:10.000000,21.89
CONV001107,U0497,2024-02-12 22:26:24.333958,229.66
CONV002965,U0607,2024-03-02 02:19:29.000000,335.6
CONV000169,T0085,2024-01-29 20:59:08.000000,75.65
CONV000575,U0204,2024-02-11 11:54:07.231305,160.1
CONV002734,U0107,2024-02-10 14:24:40.000000,111.75
CONV003114,U0514,2024-02-25 21:20:32.000000,326.06
CONV002628,U0040,2024-01-01 16:22:39.000000,382.21
CONV002504,U0155,2024-02-05 22:32:39.000000,63.32
CONV001105,U0496,2024-01-12 18:47:06.561705,373.36
CONV003050,U0476,2024-01-04 16:41:22.000000,392.56
CONV000116,T0058,2024-01-30 06:00:20.798042,231.88
CONV001492,U0585,2024-03-02 06:43:35.000000,354.12
CONV002094,U0446,2024-01-30 16:57:37.000000,52.48
CONV001104,U0495,2024-03-02 18:52:02.592735,47.44
CONV000748,U0297,2024-02-23 19:34:35.065662,197.39
CONV002014,U0116,2024-01-07 10:24:52.000000,274.02
CONV002874,U0083,2024-02-02 23:31:15.000000,252.9
CONV001805,U0360,2024-02-27 20:19:44.000000,312.61
CONV002541,U0595,2024-03-08 02:31:25.000000,341.4
CONV001952,U0391,2024-03-03 14:38:45.000000,42.54
CONV001590,U0230,2024-03-21 10:18:04.000000,22.77
CONV002762,U0144,2024-02-20 12:11:03.000000,394.48
CONV001177,U0539,2024-02-04 00:17:55.769235,316.05
CONV002088,U0459,2024-03-04 14:53:02.000000,87.62
CONV002686,U0176,2024-01-22 14:17:32.000000,176.53
CONV000323,U0069,2024-01-07 04:14:49.862343,28.42
CONV002509,U0554,2024-01-09 23:49:40.000000,73.78
CONV001507,U0145,2024-02-18 14:10:03.000000,285.82
CONV000545,U0186,2024-01-23 12:41:37.508907,389.4
CONV001000,U0437,2024-02-22 11:32:19.087988,422.16
CONV001799,U0617,2024-03-22 21:46:18.000000,192.58
CONV001149,U0521,2024-03-19 06:51:49.853120,141.72
CONV002348,U0237,2024-02-05 17:30:32.000000,394.2
CONV003016,U0230,2024-02-24 14:22:16.000000,376.77
CONV000552,U0188,2024-02-25 13:30:44.881771,75.2
CONV000536,U0180,2024-03-28 10:31:10.653787,371.5
CONV003075,U0492,2024-02-21 18:24:22.000000,144.62
CONV003007,U0269,2024-01-29 09:08:06.000000,144.75
CONV000890,U0374,2024-01-17 18:36:46.958487,359.29
CONV002474,U0015,2024-01-25 18:44:11.000000,361.65
CONV000211,U0008,2024-02-12 09:55:18.682845,184.82
CONV003065,U0115,2024-03-21 04:25:36.000000,286.26
CONV002276,U0116,2024-03-05 08:19:50.000000,349.39
CONV001994,U0289,2024-01-12 00:51:00.000000,344.19
CONV000969,U0416,2024-02-13 07:31:46.258258,307.17
CONV003258,U0362,2024-01-10 04:26:09.000000,328.94
CONV000292,U0053,2024-02-03 14:15:27.188338,500.72
CONV000326,U0071,2024-02-17 03:17:47.720850,300.01
CONV002675,U0160,2024-01-17 00:35:10.000000,367.5
CONV000095,T0048,2024-01-07 19:25:12.000000,32.14
CONV002423,U0242,2024-02-07 11:35:14.000000,114.33
CONV002060,U0356,2024-03-05 17:06:51.000000,151.73
CONV002619,U0535,2024-02-04 04:45:28.000000,94.67
CONV000003,T0002,2024-03-06 03:25:31.000000,47.02
CONV002092,U0089,2024-02-17 05:09:19.000000,270.1
CONV002572,U0363,2024-01-16 09:40:29.000000,317.66
CONV002025,U0601,2024-03-10 02:27:12.000000,185.77
CONV001818,U0161,2024-03-22 13:47:16.000000,293.56
CONV000700,U0275,2024-03-14 02:25:50.967233,517.92
CONV002017,U0559,2024-01-31 02:00:28.000000,148.19
CONV002403,U0528,2024-02-12 19:24:57.000000,322.07
CONV001437,U0448,2024-01-09 05:39:38.000000,16.54
CONV001118,U0505,2024-01-20 23:51:24.327059,325.57
CONV001282,U0597,2024-01-15 00:58:56.523440,152.0
CONV002364,U0481,2024-01-24 07:49:50.000000,390.49
CONV000608,U0223,2024-02-25 11:12:00.209744,178.9
