employee_id,business_unit_id,review_date,rating,reviewer_id,review_cycle
EMP-0373,BU-01,2024-02-24,Meets,MGR-BU-01-02,Q1-2024
EMP-0374,BU-01,2024-01-10,Needs Improvement,MGR-BU-01-11,Q1-2024
EMP-0375,BU-01,2024-01-27,Meets,MGR-BU-01-01,Q1-2024
EMP-0376,BU-01,2024-03-02,Meets,MGR-BU-01-09,Q1-2024
EMP-0377,BU-01,2024-02-28,Meets,MGR-BU-01-15,Q1-2024
EMP-0378,BU-01,2024-03-28,Meets,MGR-BU-01-09,Q1-2024
EMP-0379,BU-01,2024-02-20,Meets,MGR-BU-01-16,Q1-2024
EMP-0380,BU-01,2024-03-30,Exceeds,MGR-BU-01-20,Q1-2024
EMP-0381,BU-01,2024-02-24,Needs Improvement,MGR-BU-01-18,Q1-2024
EMP-0382,BU-01,2024-01-27,Meets,MGR-BU-01-07,Q1-2024
EMP-0383,BU-01,2024-01-03,Meets,MGR-BU-01-19,Q1-2024
EMP-0384,BU-01,2024-03-23,Meets,MGR-BU-01-06,Q1-2024
EMP-0385,BU-01,2024-02-20,Meets,MGR-BU-01-13,Q1-2024
EMP-0386,BU-01,2024-01-27,Exceeds,MGR-BU-01-14,Q1-2024
EMP-0387,BU-01,2024-03-11,Meets,MGR-BU-01-02,Q1-2024
EMP-0388,BU-01,2024-02-12,Needs Improvement,MGR-BU-01-20,Q1-2024
EMP-0390,BU-01,2024-01-24,Meets,MGR-BU-01-01,Q1-2024
EMP-0391,BU-01,2024-01-24,Exceeds,MGR-BU-01-10,Q1-2024
EMP-0392,BU-01,2024-01-10,Meets,MGR-BU-01-19,Q1-2024
EMP-0393,BU-01,2024-01-05,Meets,MGR-BU-01-13,Q1-2024
EMP-0394,BU-01,2024-01-10,Meets,MGR-BU-01-11,Q1-2024
EMP-0397,BU-01,2024-03-15,Meets,MGR-BU-01-02,Q1-2024
EMP-0398,BU-01,2024-01-11,Meets,MGR-BU-01-16,Q1-2024
EMP-0399,BU-01,2024-01-09,Exceeds,MGR-BU-01-12,Q1-2024
EMP-0400,BU-01,2024-02-26,Meets,MGR-BU-01-04,Q1-2024
EMP-0401,BU-01,2024-02-01,Meets,MGR-BU-01-13,Q1-2024
EMP-0402,BU-01,2024-02-27,Exceeds,MGR-BU-01-05,Q1-2024
EMP-0403,BU-01,2024-02-21,Meets,MGR-BU-01-16,Q1-2024
EMP-0404,BU-01,2024-03-16,Meets,MGR-BU-01-05,Q1-2024
EMP-0405,BU-01,2024-03-15,Meets,MGR-BU-01-06,Q1-2024
EMP-0406,BU-01,2024-02-24,Needs Improvement,MGR-BU-01-20,Q1-2024
EMP-0407,BU-01,2024-02-09,Meets,MGR-BU-01-18,Q1-2024
EMP-0408,BU-01,2024-03-16,Needs Improvement,MGR-BU-01-11,Q1-2024
EMP-0409,BU-01,2024-02-07,Meets,MGR-BU-01-05,Q1-2024
EMP-0411,BU-01,2024-03-07,Meets,MGR-BU-01-13,Q1-2024
EMP-0412,BU-01,2024-03-01,Exceeds,MGR-BU-01-12,Q1-2024
EMP-0413,BU-01,2024-02-18,Exceeds,MGR-BU-01-17,Q1-2024
EMP-0414,BU-01,2024-01-22,Meets,MGR-BU-01-07,Q1-2024
EMP-0415,BU-01,2024-01-26,Exceeds,MGR-BU-01-18,Q1-2024
EMP-0416,BU-01,2024-03-05,Meets,MGR-BU-01-16,Q1-2024
EMP-0417,BU-01,2024-01-09,Needs Improvement,MGR-BU-01-07,Q1-2024
EMP-0418,BU-01,2024-02-04,Exceeds,MGR-BU-01-14,Q1-2024
EMP-0419,BU-01,2024-01-28,Meets,MGR-BU-01-17,Q1-2024
EMP-0420,BU-01,2024-01-10,Exceeds,MGR-BU-01-11,Q1-2024
EMP-0421,BU-01,2024-02-17,Exceeds,MGR-BU-01-08,Q1-2024
EMP-0422,BU-01,2024-02-18,Meets,MGR-BU-01-17,Q1-2024
EMP-0423,BU-01,2024-02-10,Meets,MGR-BU-01-04,Q1-2024
EMP-0424,BU-01,2024-01-13,Meets,MGR-BU-01-04,Q1-2024
EMP-0426,BU-01,2024-02-12,Exceeds,MGR-BU-01-12,Q1-2024
EMP-0427,BU-01,2024-01-11,Needs Improvement,MGR-BU-01-10,Q1-2024
EMP-0428,BU-01,2024-02-02,Exceeds,MGR-BU-01-03,Q1-2024
EMP-0429,BU-01,2024-03-20,Meets,MGR-BU-01-07,Q1-2024
EMP-0431,BU-01,2024-03-04,Needs Improvement,MGR-BU-01-01,Q1-2024
EMP-0432,BU-01,2024-01-05,Needs Improvement,MGR-BU-01-14,Q1-2024
EMP-0433,BU-01,2024-02-25,Meets,MGR-BU-01-12,Q1-2024
EMP-0434,BU-01,2024-03-11,Meets,MGR-BU-01-09,Q1-2024
EMP-0435,BU-01,2024-01-23,Exceeds,MGR-BU-01-09,Q1-2024
EMP-0436,BU-01,2024-03-29,Meets,MGR-BU-01-19,Q1-2024
EMP-0437,BU-01,2024-03-01,Exceeds,MGR-BU-01-20,Q1-2024
EMP-0438,BU-01,2024-02-15,Meets,MGR-BU-01-20,Q1-2024
EMP-0439,BU-01,2024-02-22,Meets,MGR-BU-01-12,Q1-2024
EMP-0440,BU-01,2024-01-01,Needs Improvement,MGR-BU-01-19,Q1-2024
EMP-0441,BU-01,2024-02-09,Meets,MGR-BU-01-11,Q1-2024
EMP-0442,BU-01,2024-02-25,Exceeds,MGR-BU-01-15,Q1-2024
EMP-0443,BU-01,2024-01-01,Meets,MGR-BU-01-15,Q1-2024
EMP-0444,BU-01,2024-03-29,Meets,MGR-BU-01-03,Q1-2024
EMP-0445,BU-01,2024-02-09,Needs Improvement,MGR-BU-01-08,Q1-2024
EMP-0446,BU-01,2024-01-16,Needs Improvement,MGR-BU-01-10,Q1-2024
EMP-0447,BU-01,2024-03-15,Meets,MGR-BU-01-05,Q1-2024
EMP-0448,BU-01,2024-01-07,Exceeds,MGR-BU-01-18,Q1-2024
EMP-0450,BU-01,2024-02-20,Meets,MGR-BU-01-20,Q1-2024
EMP-0451,BU-01,2024-03-05,Exceeds,MGR-BU-01-14,Q1-2024
EMP-0452,BU-01,2024-02-22,Needs Improvement,MGR-BU-01-10,Q1-2024
EMP-0453,BU-01,2024-02-20,Meets,MGR-BU-01-07,Q1-2024
EMP-0454,BU-01,2024-03-15,Exceeds,MGR-BU-01-17,Q1-2024
EMP-0455,BU-01,2024-03-26,Meets,MGR-BU-01-04,Q1-2024
EMP-0457,BU-01,2024-03-29,Exceeds,MGR-BU-01-03,Q1-2024
EMP-0458,BU-01,2024-02-19,Exceeds,MGR-BU-01-06,Q1-2024
EMP-0459,BU-01,2024-01-14,Exceeds,MGR-BU-01-09,Q1-2024
EMP-0460,BU-01,2024-01-06,Meets,MGR-BU-01-01,Q1-2024
EMP-0461,BU-01,2024-02-07,Meets,MGR-BU-01-14,Q1-2024
EMP-0462,BU-01,2024-02-07,Meets,MGR-BU-01-05,Q1-2024
EMP-0463,BU-01,2024-02-02,Meets,MGR-BU-01-17,Q1-2024
EMP-0464,BU-01,2024-01-12,Meets,MGR-BU-01-12,Q1-2024
EMP-0466,BU-01,2024-02-29,Exceeds,MGR-BU-01-16,Q1-2024
EMP-0467,BU-01,2024-01-06,Exceeds,MGR-BU-01-13,Q1-2024
EMP-0468,BU-01,2024-01-19,Exceeds,MGR-BU-01-11,Q1-2024
EMP-0469,BU-01,2024-02-04,Meets,MGR-BU-01-19,Q1-2024
EMP-0470,BU-01,2024-03-14,Needs Improvement,MGR-BU-01-09,Q1-2024
EMP-0471,BU-01,2024-01-08,Meets,MGR-BU-01-02,Q1-2024
EMP-0472,BU-01,2024-03-04,Needs Improvement,MGR-BU-01-03,Q1-2024
EMP-0473,BU-01,2024-01-07,Meets,MGR-BU-01-04,Q1-2024
EMP-0474,BU-01,2024-03-27,Meets,MGR-BU-01-05,Q1-2024
EMP-0475,BU-01,2024-03-18,Exceeds,MGR-BU-01-19,Q1-2024
EMP-0476,BU-01,2024-03-15,Needs Improvement,MGR-BU-01-02,Q1-2024
EMP-0477,BU-01,2024-01-19,Meets,MGR-BU-01-11,Q1-2024
EMP-0478,BU-01,2024-03-30,Exceeds,MGR-BU-01-11,Q1-2024
EMP-0479,BU-01,2024-02-12,Needs Improvement,MGR-BU-01-06,Q1-2024
EMP-0481,BU-01,2024-01-13,Needs Improvement,MGR-BU-01-07,Q1-2024
EMP-0482,BU-01,2024-03-01,Needs Improvement,MGR-BU-01-05,Q1-2024
EMP-0483,BU-01,2024-03-08,Meets,MGR-BU-01-14,Q1-2024
EMP-0484,BU-01,2024-01-04,Exceeds,MGR-BU-01-07,Q1-2024
EMP-0485,BU-01,2024-03-20,Exceeds,MGR-BU-01-08,Q1-2024
EMP-0486,BU-01,2024-02-09,Meets,MGR-BU-01-05,Q1-2024
EMP-0487,BU-01,2024-02-16,Meets,MGR-BU-01-01,Q1-2024
EMP-0488,BU-01,2024-03-24,Exceeds,MGR-BU-01-05,Q1-2024
EMP-0489,BU-01,2024-03-12,Meets,MGR-BU-01-17,Q1-2024
EMP-0490,BU-01,2024-02-20,Needs Improvement,MGR-BU-01-15,Q1-2024
EMP-0491,BU-01,2024-01-08,Exceeds,MGR-BU-01-07,Q1-2024
EMP-0492,BU-01,2024-03-15,Meets,MGR-BU-01-11,Q1-2024
EMP-0493,BU-01,2024-02-23,Meets,MGR-BU-01-01,Q1-2024
EMP-0494,BU-01,2024-01-20,Meets,MGR-BU-01-19,Q1-2024
EMP-0495,BU-01,2024-01-06,Exceeds,MGR-BU-01-17,Q1-2024
EMP-0496,BU-01,2024-02-23,Meets,MGR-BU-01-19,Q1-2024
EMP-0497,BU-01,2024-01-13,Exceeds,MGR-BU-01-07,Q1-2024
EMP-0498,BU-01,2024-03-11,Meets,MGR-BU-01-05,Q1-2024
EMP-0499,BU-01,2024-01-21,Meets,MGR-BU-01-16,Q1-2024
EMP-0500,BU-01,2024-01-24,Meets,MGR-BU-01-11,Q1-2024
EMP-0501,BU-01,2024-02-16,Meets,MGR-BU-01-16,Q1-2024
EMP-0503,BU-01,2024-02-09,Meets,MGR-BU-01-17,Q1-2024
EMP-0504,BU-01,2024-02-13,Meets,MGR-BU-01-02,Q1-2024
EMP-0505,BU-01,2024-03-13,Meets,MGR-BU-01-02,Q1-2024
EMP-0506,BU-01,2024-03-04,Needs Improvement,MGR-BU-01-16,Q1-2024
EMP-0507,BU-01,2024-01-17,Meets,MGR-BU-01-18,Q1-2024
EMP-0508,BU-01,2024-02-22,Meets,MGR-BU-01-09,Q1-2024
EMP-0509,BU-01,2024-01-16,Meets,MGR-BU-01-06,Q1-2024
EMP-0510,BU-01,2024-02-28,Meets,MGR-BU-01-18,Q1-2024
EMP-0511,BU-01,2024-02-24,Meets,MGR-BU-01-09,Q1-2024
EMP-0514,BU-01,2024-02-20,Needs Improvement,MGR-BU-01-10,Q1-2024
EMP-0515,BU-01,2024-01-23,Meets,MGR-BU-01-06,Q1-2024
EMP-0516,BU-01,2024-01-19,Exceeds,MGR-BU-01-20,Q1-2024
EMP-0517,BU-01,2024-03-29,Meets,MGR-BU-01-11,Q1-2024
EMP-0518,BU-01,2024-03-10,Needs Improvement,MGR-BU-01-12,Q1-2024
EMP-0519,BU-01,2024-02-14,Meets,MGR-BU-01-03,Q1-2024
EMP-0520,BU-01,2024-01-11,Meets,MGR-BU-01-02,Q1-2024
EMP-0521,BU-01,2024-03-12,Meets,MGR-BU-01-02,Q1-2024
EMP-0522,BU-01,2024-01-03,Needs Improvement,MGR-BU-01-14,Q1-2024
EMP-0523,BU-01,2024-03-10,Exceeds,MGR-BU-01-18,Q1-2024
EMP-0524,BU-01,2024-02-28,Needs Improvement,MGR-BU-01-12,Q1-2024
EMP-0525,BU-01,2024-01-02,Meets,MGR-BU-01-04,Q1-2024
EMP-0526,BU-01,2024-02-15,Exceeds,MGR-BU-01-10,Q1-2024
EMP-0527,BU-01,2024-02-18,Needs Improvement,MGR-BU-01-19,Q1-2024
EMP-0529,BU-01,2024-02-09,Needs Improvement,MGR-BU-01-08,Q1-2024
EMP-0530,BU-01,2024-03-05,Meets,MGR-BU-01-04,Q1-2024
EMP-0531,BU-01,2024-01-21,Meets,MGR-BU-01-15,Q1-2024
EMP-0532,BU-01,2024-03-28,Meets,MGR-BU-01-14,Q1-2024
EMP-0534,BU-01,2024-02-03,Meets,MGR-BU-01-18,Q1-2024
EMP-0535,BU-01,2024-03-01,Meets,MGR-BU-01-08,Q1-2024
EMP-0536,BU-01,2024-03-18,Meets,MGR-BU-01-02,Q1-2024
EMP-0537,BU-01,2024-01-21,Meets,MGR-BU-01-08,Q1-2024
EMP-0538,BU-01,2024-03-26,Meets,MGR-BU-01-13,Q1-2024
EMP-0539,BU-01,2024-03-04,Meets,MGR-BU-01-11,Q1-2024
EMP-0540,BU-01,2024-02-19,Exceeds,MGR-BU-01-12,Q1-2024
EMP-0541,BU-01,2024-03-03,Needs Improvement,MGR-BU-01-19,Q1-2024
EMP-0542,BU-01,2024-02-26,Meets,MGR-BU-01-09,Q1-2024
EMP-0544,BU-01,2024-03-30,Meets,MGR-BU-01-03,Q1-2024
EMP-0545,BU-01,2024-01-03,Exceeds,MGR-BU-01-17,Q1-2024
EMP-0546,BU-01,2024-03-11,Needs Improvement,MGR-BU-01-13,Q1-2024
EMP-0547,BU-01,2024-02-12,Exceeds,MGR-BU-01-17,Q1-2024
EMP-0548,BU-01,2024-03-30,Meets,MGR-BU-01-12,Q1-2024
EMP-0549,BU-01,2024-03-29,Meets,MGR-BU-01-13,Q1-2024
EMP-0550,BU-01,2024-02-11,Exceeds,MGR-BU-01-07,Q1-2024
EMP-0552,BU-01,2024-02-27,Needs Improvement,MGR-BU-01-06,Q1-2024
EMP-0553,BU-01,2024-02-10,Meets,MGR-BU-01-20,Q1-2024
EMP-0554,BU-01,2024-02-16,Meets,MGR-BU-01-07,Q1-2024
EMP-0555,BU-01,2024-03-23,Meets,MGR-BU-01-13,Q1-2024
EMP-0556,BU-01,2024-01-29,Meets,MGR-BU-01-20,Q1-2024
EMP-0557,BU-01,2024-02-06,Meets,MGR-BU-01-05,Q1-2024
EMP-0558,BU-01,2024-02-11,Meets,MGR-BU-01-09,Q1-2024
EMP-0559,BU-01,2024-03-26,Meets,MGR-BU-01-06,Q1-2024
EMP-0560,BU-01,2024-02-14,Needs Improvement,MGR-BU-01-17,Q1-2024
EMP-0561,BU-01,2024-02-02,Exceeds,MGR-BU-01-16,Q1-2024
EMP-0562,BU-01,2024-01-04,Meets,MGR-BU-01-03,Q1-2024
EMP-0564,BU-01,2024-01-03,Meets,MGR-BU-01-02,Q1-2024
EMP-0565,BU-01,2024-02-24,Exceeds,MGR-BU-01-06,Q1-2024
EMP-0566,BU-01,2024-02-08,Meets,MGR-BU-01-04,Q1-2024
EMP-0567,BU-01,2024-01-17,Meets,MGR-BU-01-12,Q1-2024
EMP-0569,BU-01,2024-02-05,Meets,MGR-BU-01-18,Q1-2024
EMP-0570,BU-01,2024-03-03,Needs Improvement,MGR-BU-01-02,Q1-2024
EMP-0572,BU-01,2024-02-19,Meets,MGR-BU-01-02,Q1-2024
EMP-0573,BU-01,2024-02-18,Exceeds,MGR-BU-01-02,Q1-2024
EMP-0574,BU-01,2024-02-28,Needs Improvement,MGR-BU-01-18,Q1-2024
EMP-0575,BU-01,2024-01-08,Meets,MGR-BU-01-09,Q1-2024
EMP-0576,BU-01,2024-01-25,Meets,MGR-BU-01-11,Q1-2024
EMP-0577,BU-01,2024-01-18,Meets,MGR-BU-01-17,Q1-2024
EMP-0578,BU-01,2024-01-07,Exceeds,MGR-BU-01-18,Q1-2024
EMP-0579,BU-01,2024-01-26,Meets,MGR-BU-01-06,Q1-2024
EMP-0580,BU-01,2024-03-21,Needs Improvement,MGR-BU-01-06,Q1-2024
EMP-0581,BU-01,2024-03-02,Exceeds,MGR-BU-01-16,Q1-2024
EMP-0583,BU-01,2024-02-14,Meets,MGR-BU-01-13,Q1-2024
EMP-0584,BU-01,2024-03-05,Needs Improvement,MGR-BU-01-17,Q1-2024
EMP-0586,BU-01,2024-01-11,Needs Improvement,MGR-BU-01-20,Q1-2024
EMP-0587,BU-01,2024-01-20,Meets,MGR-BU-01-02,Q1-2024
EMP-0588,BU-01,2024-03-13,Meets,MGR-BU-01-08,Q1-2024
EMP-0590,BU-01,2024-03-02,Needs Improvement,MGR-BU-01-03,Q1-2024
EMP-0591,BU-01,2024-01-24,Exceeds,MGR-BU-01-16,Q1-2024
EMP-0592,BU-01,2024-02-02,Meets,MGR-BU-01-17,Q1-2024
EMP-0593,BU-01,2024-02-03,Needs Improvement,MGR-BU-01-18,Q1-2024
EMP-0594,BU-01,2024-02-22,Meets,MGR-BU-01-19,Q1-2024
EMP-0595,BU-01,2024-02-19,Exceeds,MGR-BU-01-09,Q1-2024
EMP-0596,BU-01,2024-03-07,Needs Improvement,MGR-BU-01-08,Q1-2024
EMP-0597,BU-01,2024-01-11,Needs Improvement,MGR-BU-01-18,Q1-2024
EMP-0598,BU-01,2024-01-16,Exceeds,MGR-BU-01-16,Q1-2024
EMP-0599,BU-01,2024-03-03,Needs Improvement,MGR-BU-01-02,Q1-2024
EMP-0600,BU-01,2024-03-11,Needs Improvement,MGR-BU-01-02,Q1-2024
EMP-0601,BU-01,2024-02-23,Meets,MGR-BU-01-16,Q1-2024
EMP-0602,BU-01,2024-02-12,Needs Improvement,MGR-BU-01-12,Q1-2024
EMP-0603,BU-01,2024-03-27,Meets,MGR-BU-01-20,Q1-2024
EMP-0604,BU-01,2024-01-11,Meets,MGR-BU-01-09,Q1-2024
EMP-0605,BU-01,2024-02-03,Exceeds,MGR-BU-01-04,Q1-2024
EMP-0606,BU-01,2024-01-26,Needs Improvement,MGR-BU-01-17,Q1-2024
EMP-0607,BU-01,2024-02-04,Exceeds,MGR-BU-01-18,Q1-2024
EMP-0608,BU-01,2024-03-21,Meets,MGR-BU-01-13,Q1-2024
EMP-0609,BU-01,2024-01-21,Meets,MGR-BU-01-13,Q1-2024
EMP-0610,BU-01,2024-02-06,Exceeds,MGR-BU-01-11,Q1-2024
EMP-0611,BU-01,2024-01-29,Exceeds,MGR-BU-01-06,Q1-2024
EMP-0612,BU-01,2024-02-16,Meets,MGR-BU-01-14,Q1-2024
EMP-0614,BU-01,2024-03-29,Exceeds,MGR-BU-01-20,Q1-2024
EMP-0616,BU-01,2024-03-15,Meets,MGR-BU-01-06,Q1-2024
EMP-0617,BU-01,2024-02-10,Meets,MGR-BU-01-08,Q1-2024
EMP-0618,BU-01,2024-02-14,Exceeds,MGR-BU-01-08,Q1-2024
EMP-0619,BU-01,2024-01-05,Meets,MGR-BU-01-05,Q1-2024
EMP-0620,BU-01,2024-02-17,Meets,MGR-BU-01-17,Q1-2024
EMP-0621,BU-01,2024-01-14,Exceeds,MGR-BU-01-17,Q1-2024
EMP-0622,BU-01,2024-03-23,Exceeds,MGR-BU-01-20,Q1-2024
EMP-0623,BU-01,2024-03-29,Meets,MGR-BU-01-19,Q1-2024
EMP-0624,BU-01,2024-02-17,Meets,MGR-BU-01-13,Q1-2024
EMP-0625,BU-01,2024-02-28,Exceeds,MGR-BU-01-17,Q1-2024
EMP-0626,BU-01,2024-01-21,Meets,MGR-BU-01-14,Q1-2024
EMP-0627,BU-01,2024-01-13,Meets,MGR-BU-01-17,Q1-2024
EMP-0628,BU-01,2024-02-27,Exceeds,MGR-BU-01-02,Q1-2024
EMP-0629,BU-01,2024-03-20,Needs Improvement,MGR-BU-01-14,Q1-2024
EMP-0630,BU-01,2024-03-05,Needs Improvement,MGR-BU-01-03,Q1-2024
EMP-0631,BU-01,2024-01-17,Meets,MGR-BU-01-08,Q1-2024
EMP-0633,BU-01,2024-03-23,Meets,MGR-BU-01-17,Q1-2024
EMP-0634,BU-01,2024-02-26,Exceeds,MGR-BU-01-09,Q1-2024
EMP-0635,BU-01,2024-01-27,Meets,MGR-BU-01-19,Q1-2024
EMP-0636,BU-01,2024-02-15,Needs Improvement,MGR-BU-01-13,Q1-2024
EMP-0637,BU-01,2024-02-04,Needs Improvement,MGR-BU-01-14,Q1-2024
EMP-0638,BU-01,2024-01-31,Exceeds,MGR-BU-01-12,Q1-2024
EMP-0639,BU-01,2024-02-28,Exceeds,MGR-BU-01-17,Q1-2024
EMP-0640,BU-01,2024-01-09,Needs Improvement,MGR-BU-01-11,Q1-2024
EMP-0641,BU-01,2024-02-16,Meets,MGR-BU-01-18,Q1-2024
EMP-0642,BU-01,2024-02-13,Meets,MGR-BU-01-13,Q1-2024
EMP-0643,BU-01,2024-03-22,Exceeds,MGR-BU-01-05,Q1-2024
EMP-0644,BU-01,2024-02-18,Meets,MGR-BU-01-07,Q1-2024
EMP-0645,BU-01,2024-01-23,Needs Improvement,MGR-BU-01-05,Q1-2024
EMP-0648,BU-01,2024-02-13,Meets,MGR-BU-01-10,Q1-2024
EMP-0649,BU-01,2024-02-28,Meets,MGR-BU-01-02,Q1-2024
EMP-0650,BU-01,2024-03-17,Exceeds,MGR-BU-01-13,Q1-2024
EMP-0651,BU-01,2024-02-09,Needs Improvement,MGR-BU-01-17,Q1-2024
EMP-0652,BU-01,2024-02-06,Exceeds,MGR-BU-01-14,Q1-2024
EMP-0653,BU-01,2024-03-10,Needs Improvement,MGR-BU-01-08,Q1-2024
EMP-0654,BU-01,2024-01-16,Needs Improvement,MGR-BU-01-15,Q1-2024
EMP-0655,BU-01,2024-01-13,Meets,MGR-BU-01-18,Q1-2024
EMP-0656,BU-01,2024-01-14,Meets,MGR-BU-01-02,Q1-2024
EMP-0657,BU-01,2024-03-14,Meets,MGR-BU-01-16,Q1-2024
EMP-0659,BU-01,2024-02-14,Needs Improvement,MGR-BU-01-19,Q1-2024
EMP-0660,BU-01,2024-02-19,Meets,MGR-BU-01-17,Q1-2024
EMP-0661,BU-01,2024-01-17,Exceeds,MGR-BU-01-10,Q1-2024
EMP-0662,BU-01,2024-03-07,Meets,MGR-BU-01-03,Q1-2024
EMP-0663,BU-01,2024-03-24,Meets,MGR-BU-01-02,Q1-2024
EMP-0664,BU-01,2024-01-13,Meets,MGR-BU-01-11,Q1-2024
EMP-0665,BU-01,2024-03-30,Meets,MGR-BU-01-16,Q1-2024
EMP-0666,BU-01,2024-01-01,Meets,MGR-BU-01-04,Q1-2024
EMP-0667,BU-01,2024-02-07,Meets,MGR-BU-01-19,Q1-2024
EMP-0668,BU-01,2024-01-09,Meets,MGR-BU-01-05,Q1-2024
EMP-0669,BU-01,2024-02-23,Exceeds,MGR-BU-01-09,Q1-2024
EMP-0670,BU-01,2024-01-07,Needs Improvement,MGR-BU-01-06,Q1-2024
EMP-0671,BU-01,2024-03-24,Meets,MGR-BU-01-10,Q1-2024
EMP-0672,BU-01,2024-01-16,Meets,MGR-BU-01-04,Q1-2024
EMP-0673,BU-01,2024-03-27,Meets,MGR-BU-01-05,Q1-2024
EMP-0674,BU-01,2024-02-05,Meets,MGR-BU-01-04,Q1-2024
EMP-0675,BU-01,2024-03-09,Meets,MGR-BU-01-06,Q1-2024
EMP-0676,BU-01,2024-01-31,Exceeds,MGR-BU-01-07,Q1-2024
EMP-0677,BU-01,2024-02-06,Needs Improvement,MGR-BU-01-04,Q1-2024
EMP-0680,BU-01,2024-02-07,Meets,MGR-BU-01-11,Q1-2024
EMP-0681,BU-01,2024-01-11,Exceeds,MGR-BU-01-14,Q1-2024
EMP-0682,BU-01,2024-02-28,Meets,MGR-BU-01-04,Q1-2024
EMP-0683,BU-01,2024-03-24,Exceeds,MGR-BU-01-13,Q1-2024
EMP-0684,BU-01,2024-02-17,Exceeds,MGR-BU-01-07,Q1-2024
EMP-0685,BU-01,2024-02-20,Meets,MGR-BU-01-10,Q1-2024
EMP-0686,BU-01,2024-01-20,Needs Improvement,MGR-BU-01-03,Q1-2024
EMP-0687,BU-01,2024-01-13,Meets,MGR-BU-01-02,Q1-2024
EMP-0688,BU-01,2024-01-22,Needs Improvement,MGR-BU-01-06,Q1-2024
EMP-0689,BU-01,2024-02-19,Meets,MGR-BU-01-16,Q1-2024
EMP-0690,BU-01,2024-03-27,Exceeds,MGR-BU-01-04,Q1-2024
EMP-0691,BU-01,2024-02-25,Exceeds,MGR-BU-01-08,Q1-2024
EMP-0692,BU-01,2024-03-30,Meets,MGR-BU-01-10,Q1-2024
EMP-0693,BU-01,2024-03-26,Meets,MGR-BU-01-11,Q1-2024
EMP-0695,BU-01,2024-03-25,Meets,MGR-BU-01-15,Q1-2024
EMP-0696,BU-01,2024-01-16,Needs Improvement,MGR-BU-01-11,Q1-2024
EMP-0697,BU-01,2024-02-15,Meets,MGR-BU-01-12,Q1-2024
EMP-0698,BU-01,2024-01-19,Meets,MGR-BU-01-20,Q1-2024
EMP-0699,BU-01,2024-03-17,Meets,MGR-BU-01-03,Q1-2024
EMP-0700,BU-01,2024-02-11,Meets,MGR-BU-01-11,Q1-2024
EMP-0701,BU-01,2024-01-05,Meets,MGR-BU-01-12,Q1-2024
EMP-0702,BU-01,2024-03-09,Needs Improvement,MGR-BU-01-14,Q1-2024
EMP-0703,BU-01,2024-01-24,Needs Improvement,MGR-BU-01-17,Q1-2024
EMP-0704,BU-01,2024-02-26,Meets,MGR-BU-01-03,Q1-2024
EMP-0705,BU-01,2024-03-20,Needs Improvement,MGR-BU-01-01,Q1-2024
EMP-0706,BU-01,2024-02-03,Exceeds,MGR-BU-01-07,Q1-2024
EMP-0707,BU-01,2024-03-19,Needs Improvement,MGR-BU-01-04,Q1-2024
EMP-0708,BU-01,2024-02-10,Needs Improvement,MGR-BU-01-12,Q1-2024
EMP-0709,BU-01,2024-02-19,Meets,MGR-BU-01-05,Q1-2024
EMP-0710,BU-01,2024-01-29,Meets,MGR-BU-01-04,Q1-2024
EMP-0711,BU-01,2024-03-18,Meets,MGR-BU-01-04,Q1-2024
EMP-0712,BU-01,2024-01-13,Needs Improvement,MGR-BU-01-05,Q1-2024
EMP-0714,BU-01,2024-01-01,Meets,MGR-BU-01-18,Q1-2024
EMP-0715,BU-01,2024-01-05,Exceeds,MGR-BU-01-11,Q1-2024
EMP-0716,BU-01,2024-01-26,Exceeds,MGR-BU-01-03,Q1-2024
EMP-0717,BU-01,2024-01-16,Meets,MGR-BU-01-19,Q1-2024
EMP-0719,BU-01,2024-02-27,Needs Improvement,MGR-BU-01-16,Q1-2024
EMP-0720,BU-01,2024-02-15,Meets,MGR-BU-01-16,Q1-2024
EMP-0721,BU-01,2024-01-13,Needs Improvement,MGR-BU-01-11,Q1-2024
EMP-0722,BU-01,2024-03-10,Meets,MGR-BU-01-03,Q1-2024
EMP-0723,BU-01,2024-03-18,Needs Improvement,MGR-BU-01-08,Q1-2024
EMP-0724,BU-01,2024-01-22,Exceeds,MGR-BU-01-14,Q1-2024
EMP-0725,BU-01,2024-02-08,Exceeds,MGR-BU-01-11,Q1-2024
EMP-0726,BU-01,2024-01-21,Needs Improvement,MGR-BU-01-05,Q1-2024
EMP-0727,BU-01,2024-03-09,Meets,MGR-BU-01-17,Q1-2024
EMP-0728,BU-01,2024-03-12,Meets,MGR-BU-01-08,Q1-2024
EMP-0729,BU-01,2024-01-07,Needs Improvement,MGR-BU-01-20,Q1-2024
EMP-0730,BU-01,2024-02-04,Meets,MGR-BU-01-12,Q1-2024
EMP-0731,BU-01,2024-02-05,Meets,MGR-BU-01-07,Q1-2024
EMP-0732,BU-01,2024-01-26,Needs Improvement,MGR-BU-01-04,Q1-2024
EMP-0733,BU-01,2024-03-21,Exceeds,MGR-BU-01-14,Q1-2024
EMP-0734,BU-01,2024-03-26,Needs Improvement,MGR-BU-01-12,Q1-2024
EMP-0735,BU-01,2024-03-01,Needs Improvement,MGR-BU-01-09,Q1-2024
