gateway_id,transaction_id,merchant_id,transaction_date,amount_usd,payment_instrument_id
ALPHA,TXN-101254,MCH-012,2024-01-08 04:55:15.000000000,126.49,PMT-002262
ALPHA,TXN-102364,MCH-036,2024-01-08 06:55:19.000000000,181.3,PMT-007350
ALPHA,TXN-100578,MCH-007,2024-01-08 07:10:58.000000000,139.44,PMT-001382
ALPHA,TXN-102433,MCH-038,2024-01-08 08:06:24.000000000,89.21,PMT-007653
ALPHA,TXN-101275,MCH-012,2024-01-08 09:18:00.000000000,163.23,PMT-002283
ALPHA,TXN-100824,MCH-008,2024-01-08 09:33:17.000000000,126.06,PMT-001628
ALPHA,TXN-100495,MCH-007,2024-01-08 09:57:23.000000000,289.32,PMT-001299
ALPHA,TXN-102546,MCH-038,2024-01-08 10:17:33.000000000,56.07,PMT-007766
ALPHA,TXN-900074,MCH-010,2024-01-08 11:23:09.000000000,167.56,PMT-001922
ALPHA,TXN-101332,MCH-012,2024-01-08 12:18:04.000000000,145.83,PMT-002340
ALPHA,TXN-100674,MCH-008,2024-01-08 13:05:36.000000000,66.29,PMT-001478
ALPHA,TXN-102937,MCH-040,2024-01-08 13:59:28.000000000,196.48,PMT-008157
ALPHA,TXN-100815,MCH-008,2024-01-08 14:18:51.000000000,121.22,PMT-001619
ALPHA,TXN-103431,MCH-050,2024-01-08 14:26:07.000000000,66.15,PMT-010225
ALPHA,TXN-100715,MCH-008,2024-01-08 14:47:57.000000000,102.98,PMT-001519
ALPHA,TXN-900007,MCH-040,2024-01-08 15:07:01.000000000,384.07,PMT-008038
ALPHA,TXN-102289,MCH-036,2024-01-08 15:34:55.000000000,450.47,PMT-007275
ALPHA,TXN-100221,MCH-005,2024-01-08 15:50:22.000000000,77.88,PMT-000790
ALPHA,TXN-103089,MCH-041,2024-01-08 16:15:07.000000000,107.36,PMT-008309
ALPHA,TXN-102661,MCH-039,2024-01-08 16:55:04.000000000,144.1,PMT-007881
ALPHA,TXN-850058,MCH-039,2024-01-08 17:00:00.000000000,86.54,PMT-DEC0003
ALPHA,TXN-102930,MCH-040,2024-01-08 18:52:12.000000000,210.83,PMT-008150
ALPHA,TXN-102780,MCH-039,2024-01-08 20:12:21.000000000,119.75,PMT-008000
ALPHA,TXN-102541,MCH-038,2024-01-08 22:10:06.000000000,62.35,PMT-007761
ALPHA,TXN-102795,MCH-039,2024-01-08 22:53:48.000000000,227.03,PMT-008015
ALPHA,TXN-102893,MCH-040,2024-01-08 22:54:54.000000000,150.51,PMT-008113
ALPHA,TXN-101468,MCH-022,2024-01-08 23:38:27.000000000,132.76,PMT-004406
ALPHA,TXN-102254,MCH-036,2024-01-09 00:06:08.000000000,123.93,PMT-007240
ALPHA,TXN-101451,MCH-022,2024-01-09 01:05:38.000000000,87.4,PMT-004389
ALPHA,TXN-103176,MCH-041,2024-01-09 01:22:32.000000000,259.28,PMT-008396
ALPHA,TXN-900064,MCH-011,2024-01-09 01:41:30.000000000,102.02,PMT-002176
ALPHA,TXN-101027,MCH-010,2024-01-09 01:41:39.000000000,95.76,PMT-002035
ALPHA,TXN-101541,MCH-022,2024-01-09 01:47:39.000000000,299.17,PMT-004479
ALPHA,TXN-900038,MCH-031,2024-01-09 03:10:33.000000000,108.62,PMT-006118
ALPHA,TXN-102228,MCH-036,2024-01-09 03:16:17.000000000,69.57,PMT-007214
ALPHA,TXN-102914,MCH-040,2024-01-09 03:16:27.000000000,97.62,PMT-008134
ALPHA,TXN-102049,MCH-032,2024-01-09 03:48:16.000000000,132.27,PMT-006372
ALPHA,TXN-103083,MCH-041,2024-01-09 04:25:18.000000000,52.6,PMT-008303
ALPHA,TXN-102265,MCH-036,2024-01-09 07:10:20.000000000,72.26,PMT-007251
ALPHA,TXN-100522,MCH-007,2024-01-09 07:55:51.000000000,87.03,PMT-001326
ALPHA,TXN-100698,MCH-008,2024-01-09 08:03:15.000000000,135.1,PMT-001502
ALPHA,TXN-102759,MCH-039,2024-01-09 09:27:00.000000000,249.05,PMT-007979
ALPHA,TXN-100273,MCH-005,2024-01-09 09:56:03.000000000,93.05,PMT-000842
ALPHA,TXN-100469,MCH-007,2024-01-09 10:21:05.000000000,80.67,PMT-001273
ALPHA,TXN-100964,MCH-010,2024-01-09 11:01:44.000000000,161.72,PMT-001972
ALPHA,TXN-102837,MCH-040,2024-01-09 11:53:38.000000000,146.11,PMT-008057
ALPHA,TXN-103452,MCH-050,2024-01-09 14:29:28.000000000,173.87,PMT-010246
ALPHA,TXN-100466,MCH-007,2024-01-09 14:57:05.000000000,328.49,PMT-001270
ALPHA,TXN-850087,MCH-005,2024-01-09 15:00:00.000000000,139.92,PMT-DEC0011
ALPHA,TXN-100552,MCH-007,2024-01-09 15:29:27.000000000,51.22,PMT-001356
ALPHA,TXN-103085,MCH-041,2024-01-09 16:33:43.000000000,173.43,PMT-008305
ALPHA,TXN-102820,MCH-040,2024-01-09 19:16:36.000000000,116.51,PMT-008040
ALPHA,TXN-103317,MCH-050,2024-01-09 20:00:01.000000000,142.81,PMT-010111
ALPHA,TXN-100722,MCH-008,2024-01-09 20:49:59.000000000,118.46,PMT-001526
ALPHA,TXN-101900,MCH-031,2024-01-09 21:11:08.000000000,47.35,PMT-006223
ALPHA,TXN-101801,MCH-031,2024-01-09 22:11:54.000000000,103.32,PMT-006124
ALPHA,TXN-102618,MCH-039,2024-01-09 22:45:47.000000000,66.14,PMT-007838
ALPHA,TXN-100090,MCH-002,2024-01-10 00:02:23.000000000,54.28,PMT-000268
ALPHA,TXN-850000,MCH-040,2024-01-10 00:29:34.086279111,134.06,PMT-VEL0000
ALPHA,TXN-100384,MCH-005,2024-01-10 00:36:47.000000000,200.86,PMT-000953
ALPHA,TXN-101117,MCH-011,2024-01-10 00:43:52.000000000,52.62,PMT-002125
ALPHA,TXN-102861,MCH-040,2024-01-10 02:06:21.000000000,52.51,PMT-008081
ALPHA,TXN-101094,MCH-011,2024-01-10 02:55:42.000000000,103.87,PMT-002102
ALPHA,TXN-100816,MCH-008,2024-01-10 03:00:44.000000000,91.2,PMT-001620
ALPHA,TXN-100408,MCH-005,2024-01-10 03:11:05.000000000,66.34,PMT-000977
ALPHA,TXN-101595,MCH-022,2024-01-10 04:05:23.000000000,130.31,PMT-004533
ALPHA,TXN-100720,MCH-008,2024-01-10 04:37:07.000000000,115.25,PMT-001524
ALPHA,TXN-101715,MCH-029,2024-01-10 05:03:10.000000000,102.54,PMT-005840
ALPHA,TXN-102993,MCH-040,2024-01-10 05:17:51.000000000,166.33,PMT-008213
ALPHA,TXN-900162,MCH-007,2024-01-10 05:59:20.000000000,121.88,PMT-001317
ALPHA,TXN-102486,MCH-038,2024-01-10 07:48:14.000000000,49.15,PMT-007706
ALPHA,TXN-102057,MCH-032,2024-01-10 08:35:10.000000000,217.87,PMT-006380
ALPHA,TXN-101936,MCH-031,2024-01-10 09:09:22.000000000,104.51,PMT-006259
ALPHA,TXN-102450,MCH-038,2024-01-10 09:22:10.000000000,79.14,PMT-007670
ALPHA,TXN-850002,MCH-002,2024-01-10 09:34:27.535656843,162.79,PMT-VEL0000
ALPHA,TXN-100494,MCH-007,2024-01-10 09:57:26.000000000,135.97,PMT-001298
ALPHA,TXN-100045,MCH-002,2024-01-10 10:15:05.000000000,96.2,PMT-000223
ALPHA,TXN-102366,MCH-036,2024-01-10 10:52:04.000000000,138.59,PMT-007352
ALPHA,TXN-100107,MCH-002,2024-01-10 11:12:48.000000000,113.36,PMT-000285
ALPHA,TXN-100626,MCH-007,2024-01-10 12:20:42.000000000,46.46,PMT-001430
ALPHA,TXN-100288,MCH-005,2024-01-10 12:26:25.000000000,61.19,PMT-000857
ALPHA,TXN-900019,MCH-031,2024-01-10 12:32:34.000000000,196.76,PMT-006100
ALPHA,TXN-100328,MCH-005,2024-01-10 13:04:25.000000000,169.64,PMT-000897
ALPHA,TXN-850003,MCH-038,2024-01-10 13:27:55.619411439,145.82,PMT-VEL0000
ALPHA,TXN-102623,MCH-039,2024-01-10 14:28:12.000000000,114.87,PMT-007843
ALPHA,TXN-100551,MCH-007,2024-01-10 14:49:25.000000000,353.85,PMT-001355
ALPHA,TXN-102463,MCH-038,2024-01-10 15:39:07.000000000,170.89,PMT-007683
ALPHA,TXN-100997,MCH-010,2024-01-10 15:39:10.000000000,77.69,PMT-002005
ALPHA,TXN-100982,MCH-010,2024-01-10 15:41:44.000000000,170.7,PMT-001990
ALPHA,TXN-101382,MCH-012,2024-01-10 15:53:15.000000000,184.36,PMT-002390
ALPHA,TXN-100544,MCH-007,2024-01-10 16:58:11.000000000,78.72,PMT-001348
ALPHA,TXN-102485,MCH-038,2024-01-10 17:34:45.000000000,336.25,PMT-007705
ALPHA,TXN-100770,MCH-008,2024-01-10 17:48:08.000000000,59.38,PMT-001574
ALPHA,TXN-101552,MCH-022,2024-01-10 18:36:06.000000000,136.46,PMT-004490
ALPHA,TXN-102948,MCH-040,2024-01-10 19:04:53.000000000,221.09,PMT-008168
ALPHA,TXN-102356,MCH-036,2024-01-10 20:48:08.000000000,66.42,PMT-007342
ALPHA,TXN-101689,MCH-029,2024-01-10 20:56:58.000000000,568.82,PMT-005814
ALPHA,TXN-103179,MCH-041,2024-01-10 21:29:12.000000000,103.76,PMT-008399
ALPHA,TXN-100177,MCH-002,2024-01-10 21:49:34.000000000,148.13,PMT-000355
ALPHA,TXN-102021,MCH-032,2024-01-10 22:49:51.000000000,175.62,PMT-006344
ALPHA,TXN-103056,MCH-041,2024-01-10 23:42:57.000000000,55.7,PMT-008276
ALPHA,TXN-103275,MCH-050,2024-01-10 23:57:16.000000000,220.42,PMT-010069
ALPHA,TXN-102801,MCH-040,2024-01-11 00:09:39.000000000,103.35,PMT-008021
ALPHA,TXN-900044,MCH-040,2024-01-11 00:33:09.000000000,103.41,PMT-008031
ALPHA,TXN-103280,MCH-050,2024-01-11 00:35:07.000000000,200.77,PMT-010074
ALPHA,TXN-102365,MCH-036,2024-01-11 00:36:50.000000000,133.03,PMT-007351
ALPHA,TXN-102233,MCH-036,2024-01-11 00:44:26.000000000,148.23,PMT-007219
ALPHA,TXN-102529,MCH-038,2024-01-11 01:01:20.000000000,155.79,PMT-007749
ALPHA,TXN-100139,MCH-002,2024-01-11 02:09:20.000000000,79.36,PMT-000317
ALPHA,TXN-102019,MCH-032,2024-01-11 03:02:51.000000000,108.76,PMT-006342
ALPHA,TXN-100597,MCH-007,2024-01-11 03:43:10.000000000,195.67,PMT-001401
ALPHA,TXN-103007,MCH-040,2024-01-11 04:38:29.000000000,73.65,PMT-008227
ALPHA,TXN-101219,MCH-012,2024-01-11 04:50:25.000000000,49.38,PMT-002227
ALPHA,TXN-102194,MCH-036,2024-01-11 09:22:02.000000000,188.2,PMT-007180
ALPHA,TXN-101957,MCH-031,2024-01-11 09:33:40.000000000,252.29,PMT-006280
ALPHA,TXN-101445,MCH-022,2024-01-11 09:38:30.000000000,47.94,PMT-004383
ALPHA,TXN-101939,MCH-031,2024-01-11 10:39:06.000000000,103.14,PMT-006262
ALPHA,TXN-100932,MCH-010,2024-01-11 11:22:32.000000000,385.45,PMT-001940
ALPHA,TXN-100161,MCH-002,2024-01-11 12:47:52.000000000,227.79,PMT-000339
ALPHA,TXN-101959,MCH-031,2024-01-11 13:22:43.000000000,150.86,PMT-006282
ALPHA,TXN-102769,MCH-039,2024-01-11 13:40:04.000000000,82.26,PMT-007989
ALPHA,TXN-103266,MCH-050,2024-01-11 14:49:17.000000000,99.09,PMT-010060
ALPHA,TXN-102989,MCH-040,2024-01-11 15:05:48.000000000,101.99,PMT-008209
ALPHA,TXN-100252,MCH-005,2024-01-11 15:09:29.000000000,130.99,PMT-000821
ALPHA,TXN-101203,MCH-011,2024-01-11 15:12:24.000000000,166.08,PMT-002211
ALPHA,TXN-100945,MCH-010,2024-01-11 15:57:36.000000000,161.55,PMT-001953
ALPHA,TXN-101863,MCH-031,2024-01-11 16:38:18.000000000,85.55,PMT-006186
ALPHA,TXN-101178,MCH-011,2024-01-11 17:54:23.000000000,181.98,PMT-002186
ALPHA,TXN-900174,MCH-022,2024-01-11 18:06:04.000000000,216.84,PMT-004412
ALPHA,TXN-101414,MCH-012,2024-01-11 19:12:30.000000000,42.52,PMT-002422
ALPHA,TXN-100392,MCH-005,2024-01-11 19:13:23.000000000,167.0,PMT-000961
ALPHA,TXN-100034,MCH-002,2024-01-11 19:33:04.000000000,219.75,PMT-000212
ALPHA,TXN-102451,MCH-038,2024-01-11 19:34:24.000000000,45.71,PMT-007671
ALPHA,TXN-102037,MCH-032,2024-01-11 19:45:19.000000000,230.78,PMT-006360
ALPHA,TXN-101945,MCH-031,2024-01-11 19:45:56.000000000,109.51,PMT-006268
ALPHA,TXN-102765,MCH-039,2024-01-11 21:12:25.000000000,109.41,PMT-007985
ALPHA,TXN-100792,MCH-008,2024-01-11 21:28:12.000000000,136.66,PMT-001596
ALPHA,TXN-101579,MCH-022,2024-01-11 21:33:36.000000000,101.23,PMT-004517
ALPHA,TXN-100766,MCH-008,2024-01-11 21:39:50.000000000,49.64,PMT-001570
ALPHA,TXN-100549,MCH-007,2024-01-11 23:33:02.000000000,238.52,PMT-001353
ALPHA,TXN-103415,MCH-050,2024-01-11 23:59:30.000000000,85.43,PMT-010209
ALPHA,TXN-101546,MCH-022,2024-01-12 01:10:37.000000000,199.37,PMT-004484
ALPHA,TXN-103132,MCH-041,2024-01-12 01:11:45.000000000,184.2,PMT-008352
ALPHA,TXN-100375,MCH-005,2024-01-12 01:42:35.000000000,143.02,PMT-000944
ALPHA,TXN-100655,MCH-008,2024-01-12 02:15:41.000000000,183.67,PMT-001459
ALPHA,TXN-101397,MCH-012,2024-01-12 04:30:31.000000000,55.21,PMT-002405
ALPHA,TXN-102556,MCH-038,2024-01-12 04:35:30.000000000,169.53,PMT-007776
ALPHA,TXN-101696,MCH-029,2024-01-12 05:26:08.000000000,92.48,PMT-005821
ALPHA,TXN-101465,MCH-022,2024-01-12 05:27:46.000000000,47.0,PMT-004403
ALPHA,TXN-102987,MCH-040,2024-01-12 06:36:37.000000000,247.85,PMT-008207
ALPHA,TXN-101615,MCH-029,2024-01-12 06:51:09.000000000,137.6,PMT-005740
ALPHA,TXN-103257,MCH-041,2024-01-12 07:12:15.000000000,73.68,PMT-008477
ALPHA,TXN-101692,MCH-029,2024-01-12 07:58:25.000000000,69.73,PMT-005817
ALPHA,TXN-101856,MCH-031,2024-01-12 09:33:28.000000000,194.51,PMT-006179
ALPHA,TXN-103020,MCH-040,2024-01-12 09:57:09.000000000,585.99,PMT-008240
ALPHA,TXN-100422,MCH-005,2024-01-12 10:13:02.000000000,121.15,PMT-000991
ALPHA,TXN-101431,MCH-022,2024-01-12 10:20:27.000000000,153.87,PMT-004369
ALPHA,TXN-100803,MCH-008,2024-01-12 11:32:04.000000000,42.3,PMT-001607
ALPHA,TXN-101426,MCH-022,2024-01-12 11:47:22.000000000,80.09,PMT-004364
ALPHA,TXN-101580,MCH-022,2024-01-12 11:50:50.000000000,323.56,PMT-004518
ALPHA,TXN-102330,MCH-036,2024-01-12 12:58:33.000000000,66.63,PMT-007316
ALPHA,TXN-102421,MCH-038,2024-01-12 13:14:39.000000000,158.98,PMT-007641
ALPHA,TXN-102680,MCH-039,2024-01-12 13:42:43.000000000,35.73,PMT-007900
ALPHA,TXN-102614,MCH-039,2024-01-12 14:17:54.000000000,94.96,PMT-007834
ALPHA,TXN-900056,MCH-010,2024-01-12 15:18:37.000000000,140.37,PMT-001893
ALPHA,TXN-102313,MCH-036,2024-01-12 17:26:13.000000000,94.08,PMT-007299
ALPHA,TXN-101128,MCH-011,2024-01-12 18:29:40.000000000,163.71,PMT-002136
ALPHA,TXN-102039,MCH-032,2024-01-12 20:28:04.000000000,98.78,PMT-006362
ALPHA,TXN-102026,MCH-032,2024-01-12 22:20:11.000000000,135.52,PMT-006349
ALPHA,TXN-900179,MCH-039,2024-01-12 22:51:35.000000000,102.95,PMT-007940
ALPHA,TXN-100056,MCH-002,2024-01-12 23:02:04.000000000,112.48,PMT-000234
ALPHA,TXN-103086,MCH-041,2024-01-12 23:08:02.000000000,115.07,PMT-008306
ALPHA,TXN-102147,MCH-032,2024-01-12 23:47:27.000000000,48.75,PMT-006470
ALPHA,TXN-103458,MCH-050,2024-01-13 02:44:10.000000000,69.51,PMT-010252
ALPHA,TXN-100791,MCH-008,2024-01-13 02:47:10.000000000,75.35,PMT-001595
ALPHA,TXN-100547,MCH-007,2024-01-13 03:31:01.000000000,188.33,PMT-001351
ALPHA,TXN-102793,MCH-039,2024-01-13 04:13:24.000000000,112.56,PMT-008013
ALPHA,TXN-100774,MCH-008,2024-01-13 04:36:19.000000000,102.64,PMT-001578
ALPHA,TXN-101932,MCH-031,2024-01-13 05:36:41.000000000,105.74,PMT-006255
ALPHA,TXN-101514,MCH-022,2024-01-13 05:53:34.000000000,113.37,PMT-004452
ALPHA,TXN-101298,MCH-012,2024-01-13 07:44:49.000000000,65.95,PMT-002306
ALPHA,TXN-101418,MCH-022,2024-01-13 07:48:31.000000000,236.46,PMT-004356
ALPHA,TXN-100443,MCH-007,2024-01-13 08:55:15.000000000,83.37,PMT-001247
ALPHA,TXN-101083,MCH-011,2024-01-13 09:14:13.000000000,91.14,PMT-002091
ALPHA,TXN-102164,MCH-032,2024-01-13 09:54:23.000000000,106.35,PMT-006487
ALPHA,TXN-102496,MCH-038,2024-01-13 10:03:07.000000000,71.3,PMT-007716
ALPHA,TXN-102298,MCH-036,2024-01-13 10:50:15.000000000,66.13,PMT-007284
ALPHA,TXN-900058,MCH-032,2024-01-13 12:00:25.000000000,272.73,PMT-006431
ALPHA,TXN-100767,MCH-008,2024-01-13 12:29:54.000000000,259.67,PMT-001571
ALPHA,TXN-900128,MCH-036,2024-01-13 12:32:02.000000000,134.74,PMT-007263
ALPHA,TXN-100946,MCH-010,2024-01-13 12:34:14.000000000,385.11,PMT-001954
ALPHA,TXN-101924,MCH-031,2024-01-13 13:46:57.000000000,124.93,PMT-006247
ALPHA,TXN-103168,MCH-041,2024-01-13 14:00:26.000000000,149.69,PMT-008388
ALPHA,TXN-100176,MCH-002,2024-01-13 14:28:55.000000000,23.94,PMT-000354
ALPHA,TXN-100005,MCH-002,2024-01-13 14:52:38.000000000,65.76,PMT-000183
ALPHA,TXN-100842,MCH-008,2024-01-13 15:48:17.000000000,108.62,PMT-001646
ALPHA,TXN-100859,MCH-008,2024-01-13 16:26:45.000000000,50.17,PMT-001663
ALPHA,TXN-100752,MCH-008,2024-01-13 16:38:15.000000000,127.84,PMT-001556
ALPHA,TXN-103376,MCH-050,2024-01-13 17:22:58.000000000,322.21,PMT-010170
ALPHA,TXN-102896,MCH-040,2024-01-13 17:23:21.000000000,111.99,PMT-008116
ALPHA,TXN-101084,MCH-011,2024-01-13 18:09:04.000000000,52.93,PMT-002092
ALPHA,TXN-100901,MCH-010,2024-01-13 18:12:31.000000000,214.07,PMT-001909
ALPHA,TXN-101413,MCH-012,2024-01-13 18:47:38.000000000,188.88,PMT-002421
ALPHA,TXN-103139,MCH-041,2024-01-13 20:15:23.000000000,47.43,PMT-008359
ALPHA,TXN-100160,MCH-002,2024-01-13 20:28:51.000000000,153.56,PMT-000338
ALPHA,TXN-103206,MCH-041,2024-01-13 20:40:55.000000000,173.35,PMT-008426
ALPHA,TXN-103272,MCH-050,2024-01-13 21:41:28.000000000,68.99,PMT-010066
ALPHA,TXN-101889,MCH-031,2024-01-13 21:59:29.000000000,77.52,PMT-006212
ALPHA,TXN-102402,MCH-038,2024-01-13 23:00:27.000000000,143.1,PMT-007622
ALPHA,TXN-102558,MCH-038,2024-01-13 23:49:04.000000000,105.04,PMT-007778
ALPHA,TXN-900004,MCH-050,2024-01-13 23:49:13.000000000,38.64,PMT-010232
ALPHA,TXN-101297,MCH-012,2024-01-13 23:59:35.000000000,146.03,PMT-002305
ALPHA,TXN-101055,MCH-011,2024-01-14 00:08:41.000000000,79.43,PMT-002063
ALPHA,TXN-100272,MCH-005,2024-01-14 03:53:47.000000000,179.96,PMT-000841
ALPHA,TXN-102642,MCH-039,2024-01-14 05:55:54.000000000,168.98,PMT-007862
ALPHA,TXN-100680,MCH-008,2024-01-14 08:52:56.000000000,53.51,PMT-001484
ALPHA,TXN-101512,MCH-022,2024-01-14 09:59:37.000000000,108.8,PMT-004450
ALPHA,TXN-102326,MCH-036,2024-01-14 10:01:35.000000000,156.85,PMT-007312
ALPHA,TXN-101141,MCH-011,2024-01-14 10:03:09.000000000,154.75,PMT-002149
ALPHA,TXN-100992,MCH-010,2024-01-14 11:37:24.000000000,268.7,PMT-002000
ALPHA,TXN-100677,MCH-008,2024-01-14 11:41:15.000000000,182.68,PMT-001481
ALPHA,TXN-101004,MCH-010,2024-01-14 11:50:16.000000000,222.07,PMT-002012
ALPHA,TXN-102180,MCH-032,2024-01-14 11:50:43.000000000,75.04,PMT-006503
ALPHA,TXN-103160,MCH-041,2024-01-14 12:12:42.000000000,121.44,PMT-008380
ALPHA,TXN-102929,MCH-040,2024-01-14 12:14:24.000000000,190.65,PMT-008149
ALPHA,TXN-103189,MCH-041,2024-01-14 13:10:54.000000000,180.61,PMT-008409
ALPHA,TXN-101010,MCH-010,2024-01-14 13:15:23.000000000,144.89,PMT-002018
ALPHA,TXN-102679,MCH-039,2024-01-14 13:44:28.000000000,230.45,PMT-007899
ALPHA,TXN-102484,MCH-038,2024-01-14 14:58:29.000000000,96.0,PMT-007704
ALPHA,TXN-101559,MCH-022,2024-01-14 15:23:09.000000000,213.68,PMT-004497
ALPHA,TXN-101697,MCH-029,2024-01-14 15:32:46.000000000,108.13,PMT-005822
ALPHA,TXN-102115,MCH-032,2024-01-14 15:33:51.000000000,102.06,PMT-006438
ALPHA,TXN-102077,MCH-032,2024-01-14 16:34:55.000000000,94.83,PMT-006400
ALPHA,TXN-102073,MCH-032,2024-01-14 16:52:25.000000000,141.57,PMT-006396
ALPHA,TXN-101159,MCH-011,2024-01-14 16:55:17.000000000,146.48,PMT-002167
ALPHA,TXN-103034,MCH-041,2024-01-14 17:15:10.000000000,62.96,PMT-008254
ALPHA,TXN-103310,MCH-050,2024-01-14 17:18:18.000000000,119.45,PMT-010104
ALPHA,TXN-101528,MCH-022,2024-01-14 17:51:17.000000000,108.68,PMT-004466
ALPHA,TXN-101112,MCH-011,2024-01-14 18:33:39.000000000,81.47,PMT-002120
ALPHA,TXN-100302,MCH-005,2024-01-14 18:56:39.000000000,109.12,PMT-000871
ALPHA,TXN-100732,MCH-008,2024-01-14 19:08:19.000000000,72.99,PMT-001536
ALPHA,TXN-102328,MCH-036,2024-01-14 21:10:17.000000000,90.01,PMT-007314
ALPHA,TXN-101835,MCH-031,2024-01-14 22:00:05.000000000,151.72,PMT-006158
ALPHA,TXN-100679,MCH-008,2024-01-14 23:11:28.000000000,184.5,PMT-001483
ALPHA,TXN-102850,MCH-040,2024-01-14 23:53:47.000000000,175.83,PMT-008070
ALPHA,TXN-103158,MCH-041,2024-01-14 23:53:55.000000000,354.53,PMT-008378
ALPHA,TXN-100409,MCH-005,2024-01-15 01:08:12.000000000,101.77,PMT-000978
ALPHA,TXN-100529,MCH-007,2024-01-15 02:14:44.000000000,114.22,PMT-001333
ALPHA,TXN-101292,MCH-012,2024-01-15 02:35:45.000000000,70.69,PMT-002300
ALPHA,TXN-102872,MCH-040,2024-01-15 02:41:18.000000000,221.27,PMT-008092
ALPHA,TXN-102599,MCH-039,2024-01-15 02:56:25.000000000,115.85,PMT-007819
ALPHA,TXN-100825,MCH-008,2024-01-15 03:14:28.000000000,105.32,PMT-001629
ALPHA,TXN-103277,MCH-050,2024-01-15 03:50:16.000000000,294.01,PMT-010071
ALPHA,TXN-101705,MCH-029,2024-01-15 04:18:17.000000000,190.62,PMT-005830
ALPHA,TXN-101838,MCH-031,2024-01-15 06:05:31.000000000,192.0,PMT-006161
ALPHA,TXN-101513,MCH-022,2024-01-15 06:05:52.000000000,97.05,PMT-004451
ALPHA,TXN-102853,MCH-040,2024-01-15 07:04:25.000000000,100.22,PMT-008073
ALPHA,TXN-101860,MCH-031,2024-01-15 07:04:54.000000000,256.39,PMT-006183
ALPHA,TXN-103383,MCH-050,2024-01-15 07:37:35.000000000,98.48,PMT-010177
ALPHA,TXN-100047,MCH-002,2024-01-15 07:39:17.000000000,139.46,PMT-000225
ALPHA,TXN-102435,MCH-038,2024-01-15 08:03:23.000000000,209.63,PMT-007655
ALPHA,TXN-103155,MCH-041,2024-01-15 08:57:10.000000000,103.63,PMT-008375
ALPHA,TXN-100772,MCH-008,2024-01-15 08:58:44.000000000,83.87,PMT-001576
ALPHA,TXN-100534,MCH-007,2024-01-15 11:16:09.000000000,93.84,PMT-001338
ALPHA,TXN-102012,MCH-032,2024-01-15 13:30:03.000000000,93.83,PMT-006335
ALPHA,TXN-102915,MCH-040,2024-01-15 14:38:14.000000000,67.76,PMT-008135
ALPHA,TXN-100444,MCH-007,2024-01-15 14:40:13.000000000,61.67,PMT-001248
ALPHA,TXN-101594,MCH-022,2024-01-15 14:58:40.000000000,243.77,PMT-004532
ALPHA,TXN-101847,MCH-031,2024-01-15 15:44:56.000000000,137.06,PMT-006170
ALPHA,TXN-100941,MCH-010,2024-01-15 16:18:08.000000000,39.06,PMT-001949
ALPHA,TXN-102845,MCH-040,2024-01-15 16:55:15.000000000,49.94,PMT-008065
ALPHA,TXN-103394,MCH-050,2024-01-15 16:56:50.000000000,44.48,PMT-010188
ALPHA,TXN-100973,MCH-010,2024-01-15 17:08:30.000000000,227.43,PMT-001981
ALPHA,TXN-103328,MCH-050,2024-01-15 17:26:54.000000000,70.62,PMT-010122
ALPHA,TXN-900017,MCH-031,2024-01-15 17:52:17.000000000,187.53,PMT-006115
ALPHA,TXN-101399,MCH-012,2024-01-15 20:36:00.000000000,145.6,PMT-002407
ALPHA,TXN-101322,MCH-012,2024-01-15 21:22:11.000000000,47.87,PMT-002330
ALPHA,TXN-101248,MCH-012,2024-01-15 21:51:05.000000000,158.71,PMT-002256
ALPHA,TXN-100700,MCH-008,2024-01-15 22:07:58.000000000,156.75,PMT-001504
ALPHA,TXN-100287,MCH-005,2024-01-15 22:11:56.000000000,182.96,PMT-000856
ALPHA,TXN-100308,MCH-005,2024-01-15 22:31:02.000000000,55.35,PMT-000877
ALPHA,TXN-101785,MCH-031,2024-01-15 23:05:03.000000000,103.61,PMT-006108
ALPHA,TXN-103048,MCH-041,2024-01-15 23:14:06.000000000,73.93,PMT-008268
ALPHA,TXN-102825,MCH-040,2024-01-15 23:32:16.000000000,118.4,PMT-008045
ALPHA,TXN-100291,MCH-005,2024-01-16 00:17:21.000000000,146.8,PMT-000860
ALPHA,TXN-102175,MCH-032,2024-01-16 01:28:34.000000000,51.33,PMT-006498
ALPHA,TXN-100725,MCH-008,2024-01-16 02:03:12.000000000,90.61,PMT-001529
ALPHA,TXN-100362,MCH-005,2024-01-16 02:16:50.000000000,133.45,PMT-000931
ALPHA,TXN-100647,MCH-008,2024-01-16 02:31:34.000000000,171.35,PMT-001451
ALPHA,TXN-102612,MCH-039,2024-01-16 03:18:54.000000000,73.01,PMT-007832
ALPHA,TXN-103273,MCH-050,2024-01-16 03:24:45.000000000,142.86,PMT-010067
ALPHA,TXN-101161,MCH-011,2024-01-16 04:56:33.000000000,31.39,PMT-002169
ALPHA,TXN-101736,MCH-029,2024-01-16 06:09:51.000000000,47.29,PMT-005861
ALPHA,TXN-101484,MCH-022,2024-01-16 06:12:13.000000000,56.57,PMT-004422
ALPHA,TXN-900031,MCH-040,2024-01-16 06:17:30.000000000,53.5,PMT-008025
ALPHA,TXN-102323,MCH-036,2024-01-16 06:48:04.000000000,200.58,PMT-007309
