shift_id,employee_id,shift_start,shift_end,break_minutes,zone_code,supervisor_id,job_code,work_order_id,schedule_type,assigned_at
S000190,E0003,2024-03-04 15:52:00,2024-03-04 23:32:42,30,ZONE-D,E0024,Load-er,WO0001,regular,2024-03-03 11:17:27
S000191,E0003,2024-03-05 06:54:00,2024-03-05 13:29:26,45,ZONE-C,E0023,pick_er,WO0004,regular,2024-03-03 04:28:10
S000192,E0003,2024-03-06 07:50:00,2024-03-06 17:16:14,45,ZONE-A,E0020,Pick-er,WO0001,regular,2024-03-05 01:18:53
S000193,E0003,2024-03-07 22:20:00,2024-03-08 06:55:31,30,ZONE-C,E0016,supervisor,WO0004,regular,2024-03-02 20:28:26
S000194,E0003,2024-03-09 06:26:00,2024-03-09 13:47:31,0,ZONE-B,E0036,load_er,WO0002,regular,2024-03-06 19:33:56
S000195,E0003,2024-03-10 08:59:00,2024-03-10 15:51:33,30,ZONE-C,E0025,Pick-er,WO0004,regular,2024-03-09 19:59:00
S000196,E0003,2024-03-11 06:30:00,2024-03-11 16:01:21,30,ZONE-B,E0019,pick_er,WO0004,regular,2024-03-09 03:39:07
S000197,E0003,2024-03-12 15:16:00,2024-03-12 21:48:44,30,ZONE-B,E0037,pick_er,WO0004,regular,2024-03-12 02:16:00
S000198,E0003,2024-03-13 15:25:00,2024-03-13 23:22:11,30,ZONE-A,E0339,LOADER,WO0004,flex,2024-03-12 03:09:06
S000199,E0003,2024-03-14 13:09:00,2024-03-14 22:00:03,30,ZONE-D,E0003,scan_ner,WO0001,regular,2024-03-08 02:39:57
S000200,E0003,2024-03-15 14:06:00,2024-03-15 23:23:17,30,ZONE-C,E0339,scanner,WO0002,regular,2024-03-13 17:06:44
S000201,E0003,2024-03-16 14:57:00,2024-03-16 22:38:04,0,ZONE-B,E0465,Scan-ner,WO0002,regular,2024-03-13 06:42:22
S000202,E0003,2024-03-18 12:03:00,2024-03-18 18:44:48,30,ZONE-A,E0339,LOADER,WO0003,regular,2024-03-17 23:03:00
S000203,E0003,2024-03-20 11:59:00,2024-03-20 19:46:36,30,ZONE-C,E0339,pick_er,WO0003,flex,2024-03-16 02:46:33
S000204,E0003,2024-03-21 13:49:00,2024-03-21 21:00:23,30,ZONE-C,E0010,loader,WO0003,regular,2024-03-18 16:02:58
S000205,E0003,2024-03-22 13:05:00,2024-03-22 21:36:03,30,ZONE-B,E0259,load_er,WO0001,regular,2024-03-21 07:19:12
S000206,E0003,2024-03-24 14:02:00,2024-03-24 21:36:46,30,ZONE-A,E0002,scanner,WO0001,regular,2024-03-20 18:36:57
S000207,E0003,2024-03-26 14:14:00,2024-03-26 21:20:16,45,ZONE-A,E0006,SCANNER,WO0002,flex,2024-03-24 21:31:06
S000208,E0003,2024-03-27 09:32:00,2024-03-27 16:05:05,30,ZONE-B,E0032,Load-er,WO0002,regular,2024-03-25 14:47:18
S000209,E0003,2024-03-29 12:03:00,2024-03-29 20:21:40,45,ZONE-A,E0005,PICKER,WO0003,regular,2024-03-28 04:42:49
S000210,E0003,2024-03-31 10:51:00,2024-03-31 18:34:10,30,ZONE-B,E0039,Scan-ner,WO0003,regular,2024-03-25 21:18:02
S000211,E0004,2024-01-02 14:02:00,2024-01-02 22:12:13,30,ZONE-D,E0004,LOADER,WO0001,regular,2024-01-01 10:57:33
S000212,E0004,2024-01-03 13:56:00,2024-01-03 20:43:31,30,ZONE-C,E0017,picker,WO0001,regular,2023-12-29 22:57:57
S000213,E0004,2024-01-04 22:04:00,2024-01-05 05:26:13,45,ZONE-C,E0038,Pick-er,WO0004,regular,2024-01-03 12:56:13
S000214,E0004,2024-01-05 13:16:00,2024-01-05 20:45:54,30,ZONE-C,E0031,Pick-er,WO0002,regular,2023-12-27 01:46:14
S000215,E0004,2024-01-06 09:46:00,2024-01-06 19:05:01,30,ZONE-B,E0017,scan_ner,WO0001,regular,2024-01-05 20:46:00
S000216,E0004,2024-01-07 08:05:00,2024-01-07 17:59:15,45,ZONE-C,E0020,LOADER,WO0004,regular,2024-01-04 03:53:24
S000217,E0004,2024-01-08 06:26:00,2024-01-08 15:28:29,30,ZONE-A,E0008,Scan-ner,WO0004,regular,2024-01-05 09:54:18
S000218,E0004,2024-01-09 06:44:00,2024-01-09 16:11:21,30,ZONE-D,E0010,pick_er,WO0001,regular,2024-01-08 17:44:00
S000219,E0004,2024-01-10 12:24:00,2024-01-10 21:02:31,30,ZONE-D,E0017,loader,WO0003,regular,2024-01-08 08:14:31
S000220,E0004,2024-01-11 11:55:00,2024-01-11 21:26:42,45,ZONE-C,E0030,LOADER,WO0002,regular,2024-01-02 02:18:06
S000221,E0004,2024-01-12 13:51:00,2024-01-12 23:04:29,30,ZONE-C,E0025,scanner,WO0001,regular,2024-01-11 03:06:57
S000222,E0004,2024-01-13 13:59:00,2024-01-13 21:39:09,30,ZONE-B,E0035,SUPERVISOR,WO0004,regular,2024-01-12 16:39:41
S000223,E0004,2024-01-14 10:13:00,2024-01-14 17:13:51,30,ZONE-D,E0024,picker,WO0004,on_call,2024-01-13 10:07:48
S000224,E0004,2024-01-16 08:07:00,2024-01-16 14:52:10,30,ZONE-A,E0438,loader,WO0004,regular,2024-01-13 02:51:49
S000225,E0004,2024-01-17 11:35:00,2024-01-17 20:13:51,30,ZONE-B,E0417,picker,WO0001,regular,2024-01-16 20:04:32
S000226,E0004,2024-01-18 13:15:00,2024-01-18 22:32:49,45,ZONE-C,E0020,scan_ner,WO0001,regular,2024-01-18 00:15:00
S000227,E0004,2024-01-19 13:32:00,2024-01-19 22:42:51,45,ZONE-B,E0023,pick_er,WO0003,regular,2024-01-19 00:32:00
S000228,E0004,2024-01-20 08:07:00,2024-01-20 17:19:44,0,ZONE-D,E0001,Load-er,WO0004,regular,2024-01-10 08:07:00
S000229,E0004,2024-01-21 06:42:00,2024-01-21 14:55:04,30,ZONE-C,E0028,Supervisor,WO0002,flex,2024-01-20 17:42:00
S000230,E0004,2024-01-23 10:45:00,2024-01-23 19:52:38,45,ZONE-D,E0018,SUPERVISOR,WO0002,flex,2024-01-20 03:23:47
S000231,E0004,2024-01-24 06:03:00,2024-01-24 15:13:08,30,ZONE-C,E0023,Load-er,WO0001,regular,2024-01-23 17:03:00
S000232,E0004,2024-01-26 12:45:00,2024-01-26 19:32:53,30,ZONE-C,E0023,LOADER,WO0003,regular,2024-01-25 23:45:00
S000233,E0004,2024-01-27 15:05:00,2024-01-27 22:05:28,0,ZONE-A,E0018,pick_er,WO0001,regular,2024-01-27 02:05:00
S000234,E0004,2024-01-30 06:04:00,2024-01-30 14:42:40,45,ZONE-A,E0438,Load-er,WO0004,regular,2024-01-28 21:31:59
S000235,E0004,2024-01-31 08:33:00,2024-01-31 18:21:45,30,ZONE-C,E0438,pick_er,WO0003,regular,2024-01-30 11:18:32
S000236,E0004,2024-02-01 10:21:00,2024-02-01 17:55:38,45,ZONE-B,E0005,PICKER,WO0002,regular,2024-01-31 21:21:00
S000237,E0004,2024-02-02 07:28:00,2024-02-02 14:34:03,30,ZONE-C,E0035,loader,WO0004,regular,2024-01-31 05:16:14
S000238,E0004,2024-02-03 06:51:00,2024-02-03 13:59:19,30,ZONE-C,E0015,loader,WO0004,flex,2024-01-28 23:06:59
S000239,E0004,2024-02-04 10:05:00,2024-02-04 17:03:18,45,ZONE-B,E0019,pick_er,WO0004,regular,2024-02-03 16:02:38
S000240,E0004,2024-02-05 07:51:00,2024-02-05 17:30:47,30,ZONE-C,E0016,loader,WO0001,regular,2024-02-04 18:51:00
S000241,E0004,2024-02-07 15:59:00,2024-02-07 22:55:38,30,ZONE-D,E0007,Pick-er,WO0004,regular,2024-02-04 12:36:41
S000242,E0004,2024-02-08 13:33:00,2024-02-08 20:09:23,30,ZONE-B,E0016,loader,WO0003,regular,2024-02-08 00:33:00
S000243,E0004,2024-02-09 12:14:00,2024-02-09 21:01:53,45,ZONE-C,E0007,scanner,WO0001,flex,2024-02-08 19:13:45
S000244,E0004,2024-02-11 08:11:00,2024-02-11 16:37:17,30,ZONE-B,E0036,LOADER,WO0002,regular,2024-02-10 19:11:00
S000245,E0004,2024-02-12 07:56:00,2024-02-12 16:52:44,45,ZONE-A,E0035,Supervisor,WO0002,regular,2024-02-11 15:19:38
S000246,E0004,2024-02-13 21:43:00,2024-02-14 05:10:45,30,ZONE-D,E0438,Load-er,WO0003,regular,2024-02-13 02:49:02
S000247,E0004,2024-02-14 06:11:00,2024-02-14 15:20:40,30,ZONE-C,E0019,Load-er,WO0004,regular,2024-02-12 16:42:15
S000248,E0004,2024-02-15 13:51:00,2024-02-15 22:20:45,45,ZONE-A,E0438,Pick-er,WO0004,regular,2024-02-15 00:51:00
S000249,E0004,2024-02-16 06:50:00,2024-02-16 16:04:41,30,ZONE-C,E0004,Load-er,WO0004,flex,2024-02-13 15:47:45
S000250,E0004,2024-02-17 15:19:00,2024-02-18 00:32:07,30,ZONE-A,E0010,loader,WO0001,regular,2024-02-16 18:01:06
S000251,E0004,2024-02-18 09:23:00,2024-02-18 17:52:45,45,ZONE-A,E0037,picker,WO0001,regular,2024-02-15 01:19:10
S000252,E0004,2024-02-20 11:25:00,2024-02-20 20:21:11,45,ZONE-A,E0027,loader,WO0001,regular,2024-02-18 09:30:03
S000253,E0004,2024-02-21 15:28:00,2024-02-22 01:18:33,30,ZONE-B,E0012,load_er,WO0003,regular,2024-02-19 02:50:55
S000254,E0004,2024-02-22 14:53:00,2024-02-22 23:08:10,30,ZONE-C,E0025,picker,WO0001,flex,2024-02-22 01:53:00
S000255,E0004,2024-02-24 15:08:00,2024-02-24 22:48:56,0,ZONE-A,E0030,SUPERVISOR,WO0001,regular,2024-02-19 16:12:43
S000256,E0004,2024-02-25 06:03:00,2024-02-25 13:18:38,30,ZONE-D,E0031,load_er,WO0004,regular,2024-02-19 13:46:28
S000257,E0004,2024-02-26 07:44:00,2024-02-26 15:37:05,45,ZONE-A,E0002,Pick-er,WO0002,regular,2024-02-25 02:25:21
S000258,E0004,2024-02-28 06:00:00,2024-02-28 12:59:29,30,ZONE-B,E0008,loader,WO0001,flex,2024-02-19 01:54:46
S000259,E0004,2024-02-29 11:06:00,2024-02-29 20:52:11,0,ZONE-A,E0033,SCANNER,WO0001,regular,2024-02-28 13:03:02
S000260,E0004,2024-03-01 12:57:00,2024-03-01 20:37:21,30,ZONE-D,E0005,pick_er,WO0004,regular,2024-02-29 03:08:00
S000261,E0004,2024-03-03 13:50:00,2024-03-03 23:48:05,45,ZONE-C,E0002,load_er,WO0002,regular,2024-02-28 19:17:46
S000262,E0004,2024-03-04 12:17:00,2024-03-04 21:49:03,45,ZONE-C,E0010,SCANNER,WO0001,flex,2024-03-01 20:23:56
S000263,E0004,2024-03-07 15:58:00,2024-03-07 23:15:02,45,ZONE-A,E0033,picker,WO0004,regular,2024-03-03 03:04:47
S000264,E0004,2024-03-08 11:58:00,2024-03-08 21:52:20,45,ZONE-C,E0029,picker,WO0004,regular,2024-03-07 04:19:35
S000265,E0004,2024-03-09 15:12:00,2024-03-10 00:30:54,30,ZONE-C,E0031,loader,WO0001,regular,2024-03-09 02:12:00
S000266,E0004,2024-03-11 10:53:00,2024-03-11 18:53:37,0,ZONE-D,E0019,SCANNER,WO0004,regular,2024-03-06 19:56:33
S000267,E0004,2024-03-12 09:50:00,2024-03-12 17:24:27,30,ZONE-A,E0007,loader,WO0004,flex,2024-03-06 12:38:29
S000268,E0004,2024-03-13 10:43:00,2024-03-13 17:55:09,45,ZONE-D,E0339,load_er,WO0001,regular,2024-03-11 22:37:10
S000269,E0004,2024-03-14 12:46:00,2024-03-14 19:16:20,30,ZONE-C,E0012,Scan-ner,WO0002,regular,2024-03-11 22:15:57
S000270,E0004,2024-03-16 08:56:00,2024-03-16 18:20:57,30,ZONE-C,E0030,scan_ner,WO0001,flex,2024-03-14 08:19:30
S000271,E0004,2024-03-17 13:41:00,2024-03-17 22:39:18,45,ZONE-A,E0013,Scan-ner,WO0001,regular,2024-03-15 20:06:36
S000272,E0004,2024-03-21 12:00:00,2024-03-21 20:22:07,0,ZONE-A,E0026,PICKER,WO0003,regular,2024-03-17 08:10:14
S000273,E0004,2024-03-22 06:16:00,2024-03-22 14:24:47,30,ZONE-B,E0011,load_er,WO0002,flex,2024-03-18 09:53:01
S000274,E0004,2024-03-23 15:39:00,2024-03-23 23:32:51,30,ZONE-A,E0339,pick_er,WO0002,regular,2024-03-23 02:39:00
S000275,E0004,2024-03-24 15:31:00,2024-03-25 00:20:05,30,ZONE-B,E0019,Load-er,WO0002,regular,2024-03-24 02:31:00
S000276,E0004,2024-03-26 12:28:00,2024-03-26 20:37:00,30,ZONE-C,E0030,pick_er,WO0003,flex,2024-03-21 15:02:36
S000277,E0004,2024-03-27 21:41:00,2024-03-28 05:51:05,30,ZONE-B,E0040,pick_er,WO0001,regular,2024-03-22 03:34:42
S000278,E0004,2024-03-29 10:14:00,2024-03-29 18:57:38,0,ZONE-A,E0012,Load-er,WO0002,flex,2024-03-21 05:46:06
S000279,E0004,2024-03-30 11:12:00,2024-03-30 17:52:06,30,ZONE-A,E0003,pick_er,WO0004,flex,2024-03-24 19:08:17
S000280,E0004,2024-03-31 14:00:00,2024-03-31 22:07:16,30,ZONE-A,E0013,load_er,WO0001,on_call,2024-03-27 22:53:44
S000281,E0005,2024-01-01 10:42:00,2024-01-01 18:07:20,30,ZONE-B,E0465,Load-er,WO0002,regular,2023-12-22 10:42:00
S000282,E0005,2024-01-02 14:51:00,2024-01-02 21:42:54,30,ZONE-B,E0034,Supervisor,WO0001,regular,2024-01-02 01:51:00
S000283,E0005,2024-01-03 11:19:00,2024-01-03 19:08:36,45,ZONE-D,E0036,picker,WO0001,regular,2024-01-02 22:19:00
S000284,E0005,2024-01-05 12:23:00,2024-01-05 22:00:09,30,ZONE-A,E0025,Load-er,WO0004,regular,2024-01-01 22:42:22
S000285,E0005,2024-01-06 10:25:00,2024-01-06 18:55:24,30,ZONE-C,E0022,scanner,WO0003,regular,2024-01-04 21:34:00
S000286,E0005,2024-01-07 15:32:00,2024-01-08 01:22:35,0,ZONE-D,E0035,Load-er,WO0001,regular,2024-01-07 02:32:00
S000287,E0005,2024-01-08 22:39:00,2024-01-09 06:46:11,30,ZONE-A,E0022,Super-visor,WO0001,on_call,2024-01-05 09:33:20
S000288,E0005,2024-01-09 23:38:00,2024-01-10 08:10:41,45,ZONE-B,E0018,Scan-ner,WO0001,regular,2024-01-07 23:04:54
S000289,E0005,2024-01-10 09:46:00,2024-01-10 18:15:11,45,ZONE-C,E0039,picker,WO0003,flex,2024-01-03 17:39:09
S000290,E0005,2024-01-11 10:21:00,2024-01-11 17:54:46,45,ZONE-A,E0259,Load-er,WO0001,regular,2024-01-10 21:21:00
S000291,E0005,2024-01-12 13:08:00,2024-01-12 20:47:53,30,ZONE-D,E0026,scan_ner,WO0004,regular,2024-01-11 03:45:09
S000292,E0005,2024-01-14 07:29:00,2024-01-14 15:57:32,30,ZONE-D,E0014,picker,WO0003,regular,2024-01-13 07:51:32
S000293,E0005,2024-01-15 22:50:00,2024-01-16 07:59:30,30,ZONE-B,E0005,picker,WO0003,flex,2024-01-06 13:46:44
S000294,E0005,2024-01-16 12:08:00,2024-01-16 21:26:05,45,ZONE-A,E0417,picker,WO0001,regular,2024-01-15 23:08:00
S000295,E0005,2024-01-18 11:04:00,2024-01-18 20:52:47,45,ZONE-A,E0015,Load-er,WO0002,regular,2024-01-15 15:08:53
S000296,E0005,2024-01-19 10:22:00,2024-01-19 18:02:05,30,ZONE-D,E0008,scan_ner,WO0004,regular,2024-01-18 13:23:57
S000297,E0005,2024-01-20 08:12:00,2024-01-20 15:33:52,30,ZONE-B,E0015,scanner,WO0001,regular,2024-01-15 00:03:56
S000298,E0005,2024-01-21 07:39:00,2024-01-21 17:05:38,30,ZONE-B,E0027,PICKER,WO0003,flex,2024-01-17 22:56:52
S000299,E0005,2024-01-22 15:27:00,2024-01-22 23:10:09,30,ZONE-D,E0339,SCANNER,WO0004,on_call,2024-01-16 22:05:29
S000300,E0005,2024-01-23 11:41:00,2024-01-23 18:55:32,0,ZONE-A,E0017,Load-er,WO0002,regular,2024-01-16 03:54:53
S000301,E0005,2024-01-24 14:11:00,2024-01-24 21:39:35,30,ZONE-B,E0009,Pick-er,WO0002,regular,2024-01-21 13:52:28
S000302,E0005,2024-01-25 09:30:00,2024-01-25 17:22:19,30,ZONE-D,E0006,picker,WO0001,regular,2024-01-24 15:16:47
S000303,E0005,2024-01-27 09:25:00,2024-01-27 17:20:36,30,ZONE-B,E0003,Load-er,WO0003,regular,2024-01-24 03:05:35
S000304,E0005,2024-01-28 09:20:00,2024-01-28 17:02:52,30,ZONE-A,E0027,pick_er,WO0002,regular,2024-01-24 02:02:57
S000305,E0005,2024-01-29 10:32:00,2024-01-29 18:09:04,30,ZONE-B,E0008,pick_er,WO0003,regular,2024-01-28 01:03:38
S000306,E0005,2024-01-30 08:46:00,2024-01-30 16:46:05,30,ZONE-A,E0012,Load-er,WO0004,regular,2024-01-25 14:01:01
S000307,E0005,2024-01-31 06:38:00,2024-01-31 14:21:14,30,ZONE-D,E0006,picker,WO0004,regular,2024-01-21 06:38:00
S000308,E0005,2024-02-01 13:24:00,2024-02-01 19:56:23,30,ZONE-A,E0033,pick_er,WO0002,regular,2024-01-31 19:57:21
S000309,E0005,2024-02-07 07:12:00,2024-02-07 16:48:01,30,ZONE-A,E0039,picker,WO0002,on_call,2024-02-05 19:31:25
S000310,E0005,2024-02-08 11:38:00,2024-02-08 18:17:15,30,ZONE-D,E0010,picker,WO0004,flex,2024-02-05 21:48:59
S000311,E0005,2024-02-09 06:24:00,2024-02-09 15:21:39,0,ZONE-B,E0001,Scan-ner,WO0003,regular,2024-02-06 15:31:05
S000312,E0005,2024-02-10 09:31:00,2024-02-10 18:50:22,30,ZONE-A,E0029,Pick-er,WO0001,regular,2024-02-08 09:19:34
S000313,E0005,2024-02-11 14:36:00,2024-02-11 23:43:07,30,ZONE-A,E0016,Pick-er,WO0004,regular,2024-02-09 05:58:58
S000314,E0005,2024-02-13 14:53:00,2024-02-13 21:56:45,45,ZONE-A,E0022,picker,WO0004,regular,2024-02-12 21:29:35
S000315,E0005,2024-02-14 09:53:00,2024-02-14 16:30:28,0,ZONE-D,E0016,scan_ner,WO0001,regular,2024-02-12 00:19:19
S000316,E0005,2024-02-15 14:51:00,2024-02-15 23:36:56,0,ZONE-A,E0030,loader,WO0004,regular,2024-02-09 07:15:22
S000317,E0005,2024-02-16 14:16:00,2024-02-16 23:10:09,45,ZONE-D,E0020,Pick-er,WO0004,regular,2024-02-16 01:16:00
S000318,E0005,2024-02-17 15:23:00,2024-02-17 22:50:38,30,ZONE-B,E0003,Scan-ner,WO0002,regular,2024-02-14 17:16:16
S000319,E0005,2024-02-19 15:11:00,2024-02-19 22:39:44,30,ZONE-C,E0030,load_er,WO0002,regular,2024-02-18 03:06:14
S000320,E0005,2024-02-20 12:46:00,2024-02-20 20:38:41,30,ZONE-B,E0003,pick_er,WO0001,regular,2024-02-19 23:46:00
S000321,E0005,2024-02-21 22:12:00,2024-02-22 06:48:57,30,ZONE-B,E0029,Scan-ner,WO0002,flex,2024-02-17 21:21:40
S000322,E0005,2024-02-22 10:47:00,2024-02-22 19:40:45,30,ZONE-C,E0001,LOADER,WO0001,flex,2024-02-20 09:06:07
S000323,E0005,2024-02-23 23:58:00,2024-02-24 08:03:39,45,ZONE-A,E0032,Load-er,WO0004,regular,2024-02-23 10:58:00
S000324,E0005,2024-02-24 07:58:00,2024-02-24 16:11:14,30,ZONE-D,E0032,SCANNER,WO0003,regular,2024-02-22 20:23:28
S000325,E0005,2024-02-25 08:45:00,2024-02-25 16:10:26,30,ZONE-B,E0018,Load-er,WO0001,regular,2024-02-22 18:26:17
S000326,E0005,2024-02-26 13:54:00,2024-02-26 23:34:31,30,ZONE-A,E0002,SUPERVISOR,WO0003,flex,2024-02-26 00:54:00
S000327,E0005,2024-02-28 10:05:00,2024-02-28 16:55:56,30,ZONE-B,E0028,picker,WO0002,regular,2024-02-27 17:30:40
S000328,E0005,2024-03-01 11:32:00,2024-03-01 19:50:13,45,ZONE-C,E0259,PICKER,WO0001,on_call,2024-02-27 02:09:26
S000329,E0005,2024-03-02 10:50:00,2024-03-02 18:07:37,30,ZONE-C,E0007,scan_ner,WO0002,regular,2024-03-01 21:50:00
S000330,E0005,2024-03-04 12:19:00,2024-03-04 21:46:31,45,ZONE-D,E0259,SCANNER,WO0003,flex,2024-03-03 23:19:00
S000331,E0005,2024-03-05 14:15:00,2024-03-05 21:15:09,30,ZONE-B,E0438,picker,WO0001,regular,2024-03-03 21:06:40
S000332,E0005,2024-03-06 13:38:00,2024-03-06 22:18:32,30,ZONE-C,E0017,Pick-er,WO0004,regular,2024-03-06 00:38:00
S000333,E0005,2024-03-07 11:08:00,2024-03-07 20:09:05,0,ZONE-C,E0005,picker,WO0001,regular,2024-03-05 17:36:11
S000334,E0005,2024-03-08 07:52:00,2024-03-08 15:34:47,30,ZONE-B,E0020,Pick-er,WO0004,regular,2024-03-04 18:27:28
S000335,E0005,2024-03-11 09:18:00,2024-03-11 17:23:48,30,ZONE-C,E0016,loader,WO0004,regular,2024-03-05 05:34:51
S000336,E0005,2024-03-12 10:38:00,2024-03-12 19:05:16,30,ZONE-D,E0012,picker,WO0001,regular,2024-03-11 09:21:19
S000337,E0005,2024-03-13 14:03:00,2024-03-13 22:58:59,30,ZONE-B,E0015,PICKER,WO0001,regular,2024-03-05 19:21:14
S000338,E0005,2024-03-14 07:28:00,2024-03-14 15:29:11,0,ZONE-D,E0023,LOADER,WO0003,regular,2024-03-10 20:49:45
S000339,E0005,2024-03-15 06:12:00,2024-03-15 13:25:46,30,ZONE-D,E0019,Load-er,WO0003,regular,2024-03-14 17:12:00
S000340,E0005,2024-03-18 06:08:00,2024-03-18 13:30:18,30,ZONE-B,E0438,PICKER,WO0001,regular,2024-03-17 06:22:42
S000341,E0005,2024-03-19 07:58:00,2024-03-19 17:39:38,45,ZONE-C,E0339,Load-er,WO0001,regular,2024-03-18 18:58:00
S000342,E0005,2024-03-20 12:35:00,2024-03-20 19:39:57,30,ZONE-C,E0417,LOADER,WO0001,regular,2024-03-11 22:28:50
S000343,E0005,2024-03-21 13:37:00,2024-03-21 21:49:48,30,ZONE-B,E0022,PICKER,WO0003,regular,2024-03-18 20:49:19
S000344,E0005,2024-03-22 12:50:00,2024-03-22 19:32:33,30,ZONE-C,E0014,loader,WO0002,regular,2024-03-21 14:44:13
S000345,E0005,2024-03-23 09:56:00,2024-03-23 18:18:20,30,ZONE-A,E0019,PICKER,WO0001,regular,2024-03-21 20:37:50
S000346,E0005,2024-03-24 22:24:00,2024-03-25 05:25:06,30,ZONE-C,E0015,scanner,WO0004,regular,2024-03-22 11:46:43
S000347,E0005,2024-03-25 10:30:00,2024-03-25 17:48:07,30,ZONE-C,E0417,Scan-ner,WO0001,regular,2024-03-22 04:11:51
S000348,E0005,2024-03-27 13:08:00,2024-03-27 20:17:31,30,ZONE-A,E0036,Pick-er,WO0002,regular,2024-03-27 00:08:00
S000349,E0005,2024-03-29 07:13:00,2024-03-29 16:56:01,45,ZONE-A,E0011,picker,WO0004,regular,2024-03-28 18:13:00
S000350,E0005,2024-03-30 15:28:00,2024-03-31 01:13:04,0,ZONE-A,E0026,PICKER,WO0004,regular,2024-03-28 23:48:45
S000351,E0005,2024-03-31 07:28:00,2024-03-31 14:06:43,30,ZONE-B,E0040,loader,WO0002,regular,2024-03-28 13:41:08
S000352,E0006,2024-01-01 11:19:00,2024-01-01 19:48:27,30,ZONE-A,E0014,pick_er,WO0002,flex,2023-12-31 14:51:02
S000353,E0006,2024-01-02 06:15:00,2024-01-02 15:51:40,45,ZONE-B,E0001,scanner,WO0003,regular,2023-12-28 05:56:59
S000354,E0006,2024-01-03 13:25:00,2024-01-03 20:09:19,30,ZONE-D,E0004,loader,WO0003,regular,2024-01-02 18:46:14
S000355,E0006,2024-01-05 08:09:00,2024-01-05 15:33:02,45,ZONE-C,E0417,Load-er,WO0004,regular,2024-01-04 19:09:00
S000356,E0006,2024-01-06 13:46:00,2024-01-06 20:53:00,30,ZONE-A,E0465,load_er,WO0003,regular,2024-01-04 13:57:53
S000357,E0006,2024-01-07 06:56:00,2024-01-07 16:14:35,45,ZONE-C,E0027,PICKER,WO0001,regular,2024-01-03 22:56:22
S000358,E0006,2024-01-08 06:39:00,2024-01-08 14:34:05,30,ZONE-A,E0008,load_er,WO0002,regular,2024-01-05 17:47:05
S000359,E0006,2024-01-09 10:59:00,2024-01-09 18:36:12,30,ZONE-B,E0027,pick_er,WO0002,on_call,2024-01-09 00:58:37
S000360,E0006,2024-01-10 14:12:00,2024-01-10 23:12:55,30,ZONE-C,E0015,picker,WO0002,regular,2024-01-10 01:12:00
S000361,E0006,2024-01-13 15:12:00,2024-01-13 23:38:31,30,ZONE-A,E0007,Pick-er,WO0003,regular,2024-01-06 19:17:09
S000362,E0006,2024-01-14 12:54:00,2024-01-14 21:18:05,45,ZONE-A,E0015,Pick-er,WO0003,regular,2024-01-12 13:26:44
S000363,E0006,2024-01-15 08:44:00,2024-01-15 17:13:17,45,ZONE-C,E0003,picker,WO0004,regular,2024-01-14 19:44:00
S000364,E0006,2024-01-17 10:35:00,2024-01-17 19:38:40,30,ZONE-D,E0011,picker,WO0002,regular,2024-01-13 23:37:22
S000365,E0006,2024-01-18 21:42:00,2024-01-19 05:19:14,45,ZONE-D,E0339,pick_er,WO0002,regular,2024-01-16 08:18:16
S000366,E0006,2024-01-19 14:05:00,2024-01-19 21:17:18,30,ZONE-B,E0025,SUPERVISOR,WO0003,regular,2024-01-18 16:06:25
S000367,E0006,2024-01-21 09:52:00,2024-01-21 17:57:21,30,ZONE-B,E0007,SCANNER,WO0001,regular,2024-01-20 20:52:00
S000368,E0006,2024-01-22 10:57:00,2024-01-22 18:29:53,30,ZONE-D,E0016,Pick-er,WO0002,regular,2024-01-19 09:32:19
S000369,E0006,2024-01-24 13:57:00,2024-01-24 22:49:40,30,ZONE-B,E0006,picker,WO0004,regular,2024-01-20 23:09:42
S000370,E0006,2024-01-26 07:29:00,2024-01-26 14:17:15,30,ZONE-A,E0020,SCANNER,WO0002,flex,2024-01-24 16:19:03
S000371,E0006,2024-01-27 12:31:00,2024-01-27 19:57:06,45,ZONE-B,E0004,Load-er,WO0003,flex,2024-01-25 10:16:05
S000372,E0006,2024-01-28 06:43:00,2024-01-28 15:11:46,30,ZONE-C,E0465,loader,WO0001,regular,2024-01-25 04:11:36
S000373,E0006,2024-01-30 15:18:00,2024-01-31 01:03:14,0,ZONE-C,E0027,picker,WO0001,regular,2024-01-30 02:18:00
S000374,E0006,2024-01-31 12:09:00,2024-01-31 21:57:23,0,ZONE-A,E0031,picker,WO0004,regular,2024-01-30 02:57:59
S000375,E0006,2024-02-01 23:06:00,2024-02-02 07:33:27,30,ZONE-D,E0036,scanner,WO0002,regular,2024-02-01 10:06:00
S000376,E0006,2024-02-02 07:36:00,2024-02-02 16:27:56,45,ZONE-A,E0038,Load-er,WO0001,regular,2024-02-01 18:36:00
S000377,E0006,2024-02-03 10:26:00,2024-02-03 18:06:38,30,ZONE-C,E0013,scanner,WO0004,on_call,2024-02-01 23:41:36
S000378,E0006,2024-02-04 10:12:00,2024-02-04 17:09:41,0,ZONE-C,E0016,Scan-ner,WO0004,regular,2024-02-02 23:31:57
S000379,E0006,2024-02-05 07:09:00,2024-02-05 13:53:36,30,ZONE-A,E0024,scanner,WO0003,flex,2024-02-04 17:57:53
S000380,E0006,2024-02-07 15:57:00,2024-02-07 23:34:24,0,ZONE-C,E0034,Load-er,WO0004,on_call,2024-01-30 18:07:52
