payment_id,bank_account_token,payment_date,amount,vendor_id,business_unit,batch_id,payment_method
PAY-200093,TKN-4BE95D6A6198BFB5,2024-10-15,7255.85,V-L012,BU_WEST,BATCH-20241015-14,Wire
PAY-200667,TKN-9E445FE9A1581A22,2024-08-16,2000.0,V-1003,BU_NORTH,BATCH-20240816-01,ACH
PAY-201313,TKN-1AD8564EF7F8A95F,2024-07-28,24885.26,V-L038,BU_SOUTH,BATCH-20240728-02,Wire
PAY-201443,TKN-817D1A9933704238,2024-08-20,756.7,V-L025,BU_NORTH,BATCH-20240820-15,ACH
PAY-200195,TKN-9E9D30C81FF23CAC,2024-08-31,549.27,V-L006,BU_EAST,BATCH-20240831-12,ACH
PAY-200281,TKN-817D1A9933704238,2024-07-25,7153.29,V-L025,BU_NORTH,BATCH-20240725-02,ACH
PAY-200696,TKN-56FA90433DC9F13E,2024-10-22,109.35,V-L036,BU_SOUTH,BATCH-20241022-11,Check
PAY-200905,TKN-A77930C9ACD03ACF,2024-08-24,3500.0,V-6002,BU_WEST,BATCH-20240824-17,Wire
PAY-200360,TKN-09EDCFBE46A53DD2,2024-10-30,2250.0,V-5001,BU_SOUTH,BATCH-20241030-13,ACH
PAY-200932,TKN-0C3CB92313DFFD23,2024-09-17,558.84,V-L009,BU_EAST,BATCH-20240917-18,ACH
PAY-200520,TKN-1054BDE195270D33,2024-08-16,14488.89,V-L032,BU_SOUTH,BATCH-20240816-02,Check
PAY-201037,TKN-41919200D161AF9E,2024-10-02,6600.0,V-3003,BU_EAST,BATCH-20241002-06,ACH
PAY-200989,TKN-B31AC7D73F3D7751,2024-07-28,64.48,V-L001,BU_EAST,BATCH-20240728-17,ACH
PAY-200848,TKN-4E22EE139384365C,2024-09-18,3150.0,V-1001,BU_EAST,BATCH-20240918-12,ACH
PAY-200183,TKN-B3FBCDADBDB277A0,2024-08-22,1033.5,V-L017,BU_WEST,BATCH-20240822-19,Wire
PAY-201165,TKN-1054BDE195270D33,2024-09-01,1280.44,V-L032,BU_SOUTH,BATCH-20240901-11,Wire
PAY-201175,TKN-79D10C23D9DC1EF8,2024-09-04,1123.54,V-L024,BU_NORTH,BATCH-20240904-07,ACH
PAY-200111,TKN-0C3516518BC321B0,2024-08-19,723.23,V-L019,BU_WEST,BATCH-20240819-13,ACH
PAY-201047,TKN-81C9A022002FCABD,2024-09-16,6750.0,V-3002,BU_SOUTH,BATCH-20240916-07,Wire
PAY-201051,TKN-4BE95D6A6198BFB5,2024-08-25,3466.91,V-L012,BU_WEST,BATCH-20240825-09,Check
PAY-200043,TKN-1054BDE195270D33,2024-07-31,947.65,V-L032,BU_SOUTH,BATCH-20240731-18,ACH
PAY-200747,TKN-9E9D30C81FF23CAC,2024-09-18,573.52,V-L006,BU_EAST,BATCH-20240918-02,ACH
PAY-200126,TKN-502C2E18DBA84884,2024-09-23,548.0,V-L011,BU_WEST,BATCH-20240923-10,ACH
PAY-200205,TKN-A0DBF207304841D9,2024-10-21,4500.0,V-2001,BU_WEST,BATCH-20241021-16,ACH
PAY-201044,TKN-A9429345671A5713,2024-07-08,2570.1,V-L005,BU_EAST,BATCH-20240708-09,ACH
PAY-200053,TKN-A3D5A2952B5FEC52,2024-09-07,85.9,V-L040,BU_SOUTH,BATCH-20240907-11,ACH
PAY-201277,TKN-502C2E18DBA84884,2024-08-28,11053.07,V-L011,BU_WEST,BATCH-20240828-05,Check
PAY-200546,TKN-AC65057922F81A94,2024-08-20,613.27,V-L015,BU_WEST,BATCH-20240820-03,ACH
PAY-200069,TKN-09EDCFBE46A53DD2,2024-09-18,1050.0,V-5001,BU_SOUTH,BATCH-20240918-08,Wire
PAY-201203,TKN-93AE6358218DA24A,2024-09-22,2563.12,V-L031,BU_SOUTH,BATCH-20240922-09,Check
PAY-200508,TKN-0C3516518BC321B0,2024-10-10,1000.0,V-L018,BU_WEST,BATCH-20241010-12,ACH
PAY-201324,TKN-2EADDE56632643BD,2024-07-21,2561.02,V-L013,BU_WEST,BATCH-20240721-01,ACH
PAY-200330,TKN-A33E6A14CA9F1D1B,2024-10-04,16622.93,V-L035,BU_SOUTH,BATCH-20241004-05,ACH
PAY-201337,TKN-60DA1CD973502BED,2024-07-22,4280.85,V-L037,BU_SOUTH,BATCH-20240722-16,Check
PAY-200184,TKN-9E9D30C81FF23CAC,2024-10-28,1348.58,V-L006,BU_EAST,BATCH-20241028-12,Check
PAY-200138,TKN-D4FABCCC216B15D5,2024-09-02,1665.67,V-L021,BU_NORTH,BATCH-20240902-02,ACH
PAY-200900,TKN-0C3CB92313DFFD23,2024-08-08,6002.05,V-L009,BU_EAST,BATCH-20240808-03,ACH
PAY-200797,TKN-A33E6A14CA9F1D1B,2024-10-19,258.96,V-L035,BU_SOUTH,BATCH-20241019-01,Check
PAY-200133,TKN-09EDCFBE46A53DD2,2024-08-28,6750.0,V-5002,BU_SOUTH,BATCH-20240828-17,ACH
PAY-200081,TKN-4C60DFF373752966,2024-07-16,3354.64,V-L033,BU_SOUTH,BATCH-20240716-03,Wire
PAY-201376,TKN-776A501F68B9461E,2024-10-19,2596.35,V-L003,BU_EAST,BATCH-20241019-08,Check
PAY-200106,TKN-93AE6358218DA24A,2024-09-09,1636.93,V-L031,BU_SOUTH,BATCH-20240909-01,Check
PAY-201319,TKN-56FA90433DC9F13E,2024-10-08,5696.85,V-L036,BU_SOUTH,BATCH-20241008-12,ACH
PAY-200542,TKN-502C2E18DBA84884,2024-08-07,786.96,V-L011,BU_WEST,BATCH-20240807-08,ACH
PAY-201138,TKN-0C3516518BC321B0,2024-08-24,11664.18,V-L018,BU_WEST,BATCH-20240824-14,ACH
PAY-200481,TKN-0C3516518BC321B0,2024-08-09,8605.39,V-L018,BU_WEST,BATCH-20240809-01,ACH
PAY-200166,TKN-D4FABCCC216B15D5,2024-09-10,634.56,V-L021,BU_NORTH,BATCH-20240910-05,ACH
PAY-200249,TKN-09EDCFBE46A53DD2,2024-10-11,2400.0,V-5002,BU_SOUTH,BATCH-20241011-10,Check
PAY-200308,TKN-96871116180AFE23,2024-08-07,632.06,V-L023,BU_NORTH,BATCH-20240807-12,ACH
PAY-200447,TKN-2EADDE56632643BD,2024-07-23,1000.0,V-L013,BU_WEST,BATCH-20240723-17,Wire
PAY-201055,TKN-263FC1BCC18E47D2,2024-08-05,1866.76,V-L026,BU_NORTH,BATCH-20240805-02,ACH
PAY-200859,TKN-5F53880E4DB24CFE,2024-09-30,6750.0,V-4001,BU_NORTH,BATCH-20240930-03,ACH
PAY-200335,TKN-30D620713DA80782,2024-10-09,3741.04,V-L029,BU_NORTH,BATCH-20241009-16,ACH
PAY-201041,TKN-A0DBF207304841D9,2024-07-24,2400.0,V-2001,BU_WEST,BATCH-20240724-01,ACH
PAY-200850,TKN-60DA1CD973502BED,2024-09-29,1676.21,V-L037,BU_SOUTH,BATCH-20240929-18,ACH
PAY-200098,TKN-9E445FE9A1581A22,2024-09-10,3150.0,V-1003,BU_NORTH,BATCH-20240910-10,Wire
PAY-200979,TKN-E6316F607B123ACD,2024-09-04,231.34,V-L027,BU_NORTH,BATCH-20240904-10,ACH
PAY-201682,TKN-5F53880E4DB24CFE,2024-10-16,1350.0,V-4002,BU_NORTH,BATCH-20241016-06,ACH
PAY-200738,TKN-93AE6358218DA24A,2024-08-18,2807.0,V-L031,BU_SOUTH,BATCH-20240818-16,ACH
PAY-201288,TKN-0C3CB92313DFFD23,2024-10-04,13138.28,V-L009,BU_EAST,BATCH-20241004-03,ACH
PAY-201245,TKN-1AD8564EF7F8A95F,2024-08-03,1174.65,V-L038,BU_SOUTH,BATCH-20240803-12,ACH
PAY-200422,TKN-2C4A465DFC73B6D8,2024-09-28,4467.22,V-L016,BU_WEST,BATCH-20240928-08,Wire
PAY-200103,TKN-09E8916C02DA72FA,2024-09-13,273.97,V-L039,BU_SOUTH,BATCH-20240913-07,Check
PAY-200435,TKN-D4FABCCC216B15D5,2024-07-26,5218.8,V-L021,BU_NORTH,BATCH-20240726-05,Check
PAY-200075,TKN-15A308FCCBF587B2,2024-10-03,851.91,V-L034,BU_SOUTH,BATCH-20241003-13,Wire
PAY-201527,TKN-4BE95D6A6198BFB5,2024-09-18,1063.98,V-L012,BU_WEST,BATCH-20240918-18,ACH
PAY-200910,TKN-0C3CB92313DFFD23,2024-10-17,1153.14,V-L010,BU_EAST,BATCH-20241017-02,ACH
PAY-201218,TKN-A33E6A14CA9F1D1B,2024-08-28,7497.33,V-L035,BU_SOUTH,BATCH-20240828-02,Check
PAY-200229,TKN-263FC1BCC18E47D2,2024-08-13,5073.15,V-L026,BU_NORTH,BATCH-20240813-17,Check
PAY-201548,TKN-56FA90433DC9F13E,2024-08-17,200.16,V-L036,BU_SOUTH,BATCH-20240817-15,Check
PAY-200919,TKN-30D620713DA80782,2024-07-15,2369.41,V-L029,BU_NORTH,BATCH-20240715-19,ACH
PAY-200303,TKN-9E445FE9A1581A22,2024-08-19,3500.0,V-1003,BU_NORTH,BATCH-20240819-19,Wire
PAY-201465,TKN-5F53880E4DB24CFE,2024-08-25,4400.0,V-4002,BU_NORTH,BATCH-20240825-06,Wire
PAY-201430,TKN-2EADDE56632643BD,2024-09-25,1076.5,V-L013,BU_WEST,BATCH-20240925-05,ACH
PAY-201387,TKN-1054BDE195270D33,2024-08-13,1715.38,V-L032,BU_SOUTH,BATCH-20240813-12,ACH
PAY-200825,TKN-27039B6F7B661D17,2024-07-30,228.95,V-L014,BU_WEST,BATCH-20240730-01,Check
PAY-200763,TKN-48EDFC26DC16E10D,2024-10-02,2867.84,V-L022,BU_NORTH,BATCH-20241002-07,Check
PAY-200734,TKN-A3D5A2952B5FEC52,2024-07-14,372.34,V-L040,BU_SOUTH,BATCH-20240714-01,Check
PAY-200389,TKN-15A308FCCBF587B2,2024-10-07,449.12,V-L034,BU_SOUTH,BATCH-20241007-09,Check
PAY-200236,TKN-817D1A9933704238,2024-09-12,6368.52,V-L025,BU_NORTH,BATCH-20240912-05,Check
PAY-201489,TKN-0C3516518BC321B0,2024-09-08,2957.21,V-L019,BU_WEST,BATCH-20240908-16,ACH
PAY-201560,TKN-817D1A9933704238,2024-08-23,7727.71,V-L025,BU_NORTH,BATCH-20240823-16,Check
PAY-200268,TKN-A33E6A14CA9F1D1B,2024-09-02,1220.04,V-L035,BU_SOUTH,BATCH-20240902-18,Check
PAY-200306,TKN-263FC1BCC18E47D2,2024-09-13,2459.86,V-L026,BU_NORTH,BATCH-20240913-14,Wire
PAY-201488,TKN-1054BDE195270D33,2024-10-05,206.81,V-L032,BU_SOUTH,BATCH-20241005-09,Wire
PAY-201420,TKN-48EDFC26DC16E10D,2024-10-16,1108.54,V-L022,BU_NORTH,BATCH-20241016-19,ACH
PAY-200118,TKN-15A308FCCBF587B2,2024-09-20,21000.0,V-L034,BU_SOUTH,BATCH-20240920-03,ACH
PAY-201375,TKN-56FA90433DC9F13E,2024-10-09,5560.85,V-L036,BU_SOUTH,BATCH-20241009-15,Wire
PAY-200674,TKN-09E8916C02DA72FA,2024-09-16,93.64,V-L039,BU_SOUTH,BATCH-20240916-03,ACH
PAY-200250,TKN-817D1A9933704238,2024-09-13,210.89,V-L025,BU_NORTH,BATCH-20240913-05,ACH
PAY-201697,TKN-81C9A022002FCABD,2024-08-18,3500.0,V-3001,BU_SOUTH,BATCH-20240818-16,Check
PAY-201222,TKN-A0DBF207304841D9,2024-07-29,1050.0,V-2002,BU_WEST,BATCH-20240729-06,Check
PAY-200072,TKN-2C4A465DFC73B6D8,2024-09-01,810.86,V-L016,BU_WEST,BATCH-20240901-02,ACH
PAY-200095,TKN-2EADDE56632643BD,2024-09-20,2168.56,V-L013,BU_WEST,BATCH-20240920-12,ACH
PAY-201250,TKN-48EDFC26DC16E10D,2024-08-18,6688.23,V-L022,BU_NORTH,BATCH-20240818-14,ACH
PAY-200034,TKN-4C60DFF373752966,2024-09-22,155.65,V-L033,BU_SOUTH,BATCH-20240922-17,ACH
PAY-200800,TKN-30D620713DA80782,2024-09-01,1187.77,V-L029,BU_NORTH,BATCH-20240901-03,ACH
PAY-201248,TKN-30D620713DA80782,2024-09-24,1911.48,V-L029,BU_NORTH,BATCH-20240924-07,ACH
PAY-201428,TKN-48EDFC26DC16E10D,2024-08-23,15174.14,V-L022,BU_NORTH,BATCH-20240823-18,Wire
PAY-200449,TKN-59BEB7DEC80045CC,2024-08-11,1260.06,V-L028,BU_NORTH,BATCH-20240811-16,ACH
PAY-200446,TKN-4C60DFF373752966,2024-08-17,1814.26,V-L033,BU_SOUTH,BATCH-20240817-01,ACH
PAY-200772,TKN-79D10C23D9DC1EF8,2024-09-28,1575.46,V-L024,BU_NORTH,BATCH-20240928-07,ACH
PAY-200717,TKN-60DA1CD973502BED,2024-07-31,13897.35,V-L037,BU_SOUTH,BATCH-20240731-10,ACH
PAY-201085,TKN-817D1A9933704238,2024-09-30,4122.6,V-L025,BU_NORTH,BATCH-20240930-01,ACH
PAY-201648,TKN-59BEB7DEC80045CC,2024-10-01,9516.24,V-L028,BU_NORTH,BATCH-20241001-08,Check
PAY-200001,TKN-0C3CB92313DFFD23,2024-08-29,6366.11,V-L009,BU_EAST,BATCH-20240829-15,ACH
PAY-201399,TKN-4E22EE139384365C,2024-08-23,2400.0,V-1002,BU_EAST,BATCH-20240823-02,Wire
PAY-201173,TKN-A77930C9ACD03ACF,2024-10-16,3500.0,V-6002,BU_WEST,BATCH-20241016-17,Wire
PAY-200078,TKN-0C3516518BC321B0,2024-08-27,537.41,V-L018,BU_WEST,BATCH-20240827-02,ACH
PAY-200085,TKN-A77930C9ACD03ACF,2024-10-10,3500.0,V-6002,BU_WEST,BATCH-20241010-07,ACH
PAY-200145,TKN-79D10C23D9DC1EF8,2024-10-23,442.39,V-L024,BU_NORTH,BATCH-20241023-18,ACH
PAY-200083,TKN-D4FABCCC216B15D5,2024-08-14,1743.22,V-L021,BU_NORTH,BATCH-20240814-02,ACH
PAY-200458,TKN-776A501F68B9461E,2024-08-21,462.06,V-L003,BU_EAST,BATCH-20240821-04,ACH
PAY-201558,TKN-263FC1BCC18E47D2,2024-08-17,444.26,V-L026,BU_NORTH,BATCH-20240817-07,Wire
PAY-200677,TKN-0C3CB92313DFFD23,2024-07-16,7083.68,V-L009,BU_EAST,BATCH-20240716-13,Check
PAY-201640,TKN-E6316F607B123ACD,2024-10-20,882.99,V-L027,BU_NORTH,BATCH-20241020-09,Check
PAY-201238,TKN-0C3CB92313DFFD23,2024-10-09,8708.44,V-L009,BU_EAST,BATCH-20241009-06,ACH
PAY-201278,TKN-9E9D30C81FF23CAC,2024-08-08,1054.29,V-L006,BU_EAST,BATCH-20240808-12,ACH
PAY-200437,TKN-D20C58445CF68EE0,2024-09-14,580.16,V-L030,BU_NORTH,BATCH-20240914-10,Check
PAY-200771,TKN-27039B6F7B661D17,2024-08-29,1967.87,V-L014,BU_WEST,BATCH-20240829-04,ACH
PAY-200870,TKN-A9429345671A5713,2024-08-19,250.39,V-L005,BU_EAST,BATCH-20240819-15,ACH
PAY-200645,TKN-4E22EE139384365C,2024-09-27,3500.0,V-1002,BU_EAST,BATCH-20240927-16,ACH
PAY-200863,TKN-4BE95D6A6198BFB5,2024-10-10,3225.57,V-L012,BU_WEST,BATCH-20241010-17,ACH
PAY-201701,TKN-D4FABCCC216B15D5,2024-10-02,5328.24,V-L021,BU_NORTH,BATCH-20241002-13,Check
PAY-200977,TKN-776A501F68B9461E,2024-08-26,12588.08,V-L003,BU_EAST,BATCH-20240826-05,Check
PAY-201179,TKN-93AE6358218DA24A,2024-07-16,5260.88,V-L031,BU_SOUTH,BATCH-20240716-12,ACH
PAY-201353,TKN-93AE6358218DA24A,2024-08-23,4139.32,V-L031,BU_SOUTH,BATCH-20240823-05,ACH
PAY-201271,TKN-0C3CB92313DFFD23,2024-10-07,271.08,V-L009,BU_EAST,BATCH-20241007-16,ACH
PAY-201008,TKN-48EDFC26DC16E10D,2024-08-22,832.84,V-L022,BU_NORTH,BATCH-20240822-12,ACH
PAY-200405,TKN-21AB9E2101A73A02,2024-08-18,591.53,V-L004,BU_EAST,BATCH-20240818-10,Wire
PAY-201478,TKN-4234DCDEE24D843A,2024-11-03,8000.0,V-L020,BU_WEST,BATCH-20241103-01,ACH
PAY-201112,TKN-D4FABCCC216B15D5,2024-09-17,1525.29,V-L021,BU_NORTH,BATCH-20240917-05,ACH
PAY-200105,TKN-60DA1CD973502BED,2024-09-21,366.66,V-L037,BU_SOUTH,BATCH-20240921-17,Wire
PAY-200689,TKN-A0DBF207304841D9,2024-07-31,3600.0,V-2001,BU_WEST,BATCH-20240731-02,ACH
PAY-201117,TKN-81AF144DE43C96A0,2024-10-10,1027.8,V-L008,BU_EAST,BATCH-20241010-10,ACH
PAY-200827,TKN-502C2E18DBA84884,2024-11-04,31591.18,V-L011,BU_WEST,BATCH-20241104-10,Check
PAY-200063,TKN-0C3CB92313DFFD23,2024-09-08,138.35,V-L010,BU_EAST,BATCH-20240908-09,ACH
PAY-200853,TKN-1054BDE195270D33,2024-08-29,654.15,V-L032,BU_SOUTH,BATCH-20240829-17,Check
PAY-201588,TKN-E6316F607B123ACD,2024-09-18,3778.65,V-L027,BU_NORTH,BATCH-20240918-06,ACH
PAY-200224,TKN-4C60DFF373752966,2024-08-05,235.25,V-L033,BU_SOUTH,BATCH-20240805-11,Wire
PAY-200146,TKN-93AE6358218DA24A,2024-10-17,891.13,V-L031,BU_SOUTH,BATCH-20241017-03,Wire
PAY-200374,TKN-59BEB7DEC80045CC,2024-07-29,2240.23,V-L028,BU_NORTH,BATCH-20240729-15,Check
PAY-201212,TKN-9E9D30C81FF23CAC,2024-08-31,7102.85,V-L006,BU_EAST,BATCH-20240831-08,Wire
PAY-201556,TKN-4234DCDEE24D843A,2024-08-30,6055.72,V-L020,BU_WEST,BATCH-20240830-18,Wire
PAY-201607,TKN-48EDFC26DC16E10D,2024-09-27,1000.0,V-L022,BU_NORTH,BATCH-20240927-12,ACH
PAY-201446,TKN-81C9A022002FCABD,2024-08-24,6750.0,V-3002,BU_SOUTH,BATCH-20240824-01,ACH
PAY-201090,TKN-0C3CB92313DFFD23,2024-08-31,1701.78,V-L010,BU_EAST,BATCH-20240831-07,ACH
PAY-200010,TKN-A0DBF207304841D9,2024-09-28,5400.0,V-2001,BU_WEST,BATCH-20240928-08,ACH
PAY-200450,TKN-776A501F68B9461E,2024-08-08,299.81,V-L003,BU_EAST,BATCH-20240808-04,ACH
PAY-200709,TKN-B3FBCDADBDB277A0,2024-09-01,225.72,V-L017,BU_WEST,BATCH-20240901-16,ACH
PAY-200256,TKN-30D620713DA80782,2024-07-09,3133.43,V-L029,BU_NORTH,BATCH-20240709-09,Wire
PAY-200883,TKN-09E8916C02DA72FA,2024-10-19,481.13,V-L039,BU_SOUTH,BATCH-20241019-05,Wire
PAY-200390,TKN-30D620713DA80782,2024-10-15,482.08,V-L029,BU_NORTH,BATCH-20241015-11,Check
PAY-200909,TKN-2EADDE56632643BD,2024-10-30,1361.83,V-L013,BU_WEST,BATCH-20241030-06,Check
PAY-200925,TKN-817D1A9933704238,2024-08-02,2370.46,V-L025,BU_NORTH,BATCH-20240802-18,Wire
PAY-201459,TKN-0C3CB92313DFFD23,2024-09-08,2004.6,V-L010,BU_EAST,BATCH-20240908-19,ACH
PAY-201532,TKN-0C3516518BC321B0,2024-10-15,757.65,V-L019,BU_WEST,BATCH-20241015-07,ACH
PAY-200461,TKN-A77930C9ACD03ACF,2024-08-06,2400.0,V-6002,BU_WEST,BATCH-20240806-09,Check
PAY-201089,TKN-2C4A465DFC73B6D8,2024-09-27,2726.92,V-L016,BU_WEST,BATCH-20240927-15,Wire
PAY-200959,TKN-EBFE0BAD5162A916,2024-10-07,3850.0,V-6001,BU_EAST,BATCH-20241007-10,ACH
PAY-200502,TKN-8F6150DB3D331262,2024-09-08,394.8,V-L002,BU_EAST,BATCH-20240908-08,ACH
PAY-200740,TKN-D4FABCCC216B15D5,2024-09-20,7998.48,V-L021,BU_NORTH,BATCH-20240920-14,ACH
PAY-201574,TKN-4E22EE139384365C,2024-07-24,1050.0,V-1001,BU_EAST,BATCH-20240724-05,ACH
PAY-200869,TKN-30D620713DA80782,2024-10-06,1256.52,V-L029,BU_NORTH,BATCH-20241006-06,Wire
PAY-200732,TKN-A0DBF207304841D9,2024-09-23,3850.0,V-2001,BU_WEST,BATCH-20240923-03,Check
PAY-200540,TKN-9E9D30C81FF23CAC,2024-10-11,1000.0,V-L006,BU_EAST,BATCH-20241011-04,Check
PAY-200698,TKN-0C3CB92313DFFD23,2024-10-05,5553.2,V-L010,BU_EAST,BATCH-20241005-11,ACH
PAY-201188,TKN-B3FBCDADBDB277A0,2024-08-25,1272.59,V-L017,BU_WEST,BATCH-20240825-14,ACH
PAY-201174,TKN-B31AC7D73F3D7751,2024-08-25,1208.83,V-L001,BU_EAST,BATCH-20240825-07,ACH
PAY-201032,TKN-4E22EE139384365C,2024-10-04,2000.0,V-1002,BU_EAST,BATCH-20241004-12,ACH
PAY-200373,TKN-60DA1CD973502BED,2024-09-03,424.52,V-L037,BU_SOUTH,BATCH-20240903-13,Check
PAY-200668,TKN-11F3DE591C63624A,2024-09-06,5852.41,V-L007,BU_EAST,BATCH-20240906-14,Wire
PAY-201305,TKN-09EDCFBE46A53DD2,2024-09-06,600.0,V-5001,BU_SOUTH,BATCH-20240906-19,Wire
PAY-200358,TKN-776A501F68B9461E,2024-08-11,1062.51,V-L003,BU_EAST,BATCH-20240811-05,ACH
PAY-200968,TKN-48EDFC26DC16E10D,2024-10-25,1000.0,V-L022,BU_NORTH,BATCH-20241025-01,ACH
PAY-200784,TKN-30D620713DA80782,2024-10-02,765.73,V-L029,BU_NORTH,BATCH-20241002-16,ACH
PAY-200736,TKN-11F3DE591C63624A,2024-08-22,3420.25,V-L007,BU_EAST,BATCH-20240822-02,Wire
PAY-201036,TKN-4C60DFF373752966,2024-10-10,401.14,V-L033,BU_SOUTH,BATCH-20241010-04,ACH
PAY-200971,TKN-81C9A022002FCABD,2024-09-28,1000.0,V-3001,BU_SOUTH,BATCH-20240928-08,Check
PAY-201304,TKN-4BE95D6A6198BFB5,2024-09-22,3032.93,V-L012,BU_WEST,BATCH-20240922-02,ACH
PAY-201269,TKN-0C3CB92313DFFD23,2024-10-03,307.12,V-L010,BU_EAST,BATCH-20241003-11,ACH
PAY-201273,TKN-8F6150DB3D331262,2024-08-25,2657.18,V-L002,BU_EAST,BATCH-20240825-19,ACH
PAY-201449,TKN-4E22EE139384365C,2024-10-12,2450.0,V-1001,BU_EAST,BATCH-20241012-14,Check
PAY-201469,TKN-2C4A465DFC73B6D8,2024-07-12,1244.59,V-L016,BU_WEST,BATCH-20240712-02,Wire
PAY-200886,TKN-11F3DE591C63624A,2024-08-05,3474.94,V-L007,BU_EAST,BATCH-20240805-13,Check
PAY-200080,TKN-5F53880E4DB24CFE,2024-09-10,2250.0,V-4002,BU_NORTH,BATCH-20240910-13,Wire
PAY-200815,TKN-EBFE0BAD5162A916,2024-09-03,5400.0,V-6001,BU_EAST,BATCH-20240903-16,Wire
PAY-201103,TKN-59BEB7DEC80045CC,2024-07-29,439.52,V-L028,BU_NORTH,BATCH-20240729-12,Check
PAY-200672,TKN-56FA90433DC9F13E,2024-08-13,7564.39,V-L036,BU_SOUTH,BATCH-20240813-04,Wire
PAY-201311,TKN-0C3CB92313DFFD23,2024-08-29,2460.29,V-L010,BU_EAST,BATCH-20240829-15,Check
PAY-200058,TKN-1AD8564EF7F8A95F,2024-09-08,507.42,V-L038,BU_SOUTH,BATCH-20240908-15,ACH
PAY-200134,TKN-59BEB7DEC80045CC,2024-10-30,338.2,V-L028,BU_NORTH,BATCH-20241030-04,ACH
PAY-200934,TKN-60DA1CD973502BED,2024-08-04,4448.75,V-L037,BU_SOUTH,BATCH-20240804-11,Check
PAY-201441,TKN-1AD8564EF7F8A95F,2024-10-10,18219.65,V-L038,BU_SOUTH,BATCH-20241010-10,ACH
PAY-200824,TKN-502C2E18DBA84884,2024-07-29,1418.16,V-L011,BU_WEST,BATCH-20240729-17,Check
PAY-200505,TKN-09EDCFBE46A53DD2,2024-09-14,2450.0,V-5002,BU_SOUTH,BATCH-20240914-08,ACH
PAY-201515,TKN-96871116180AFE23,2024-10-12,4933.85,V-L023,BU_NORTH,BATCH-20241012-06,ACH
PAY-200348,TKN-56FA90433DC9F13E,2024-08-23,1606.22,V-L036,BU_SOUTH,BATCH-20240823-06,Wire
PAY-200387,TKN-0C3516518BC321B0,2024-10-25,4373.27,V-L019,BU_WEST,BATCH-20241025-03,ACH
PAY-201025,TKN-D4FABCCC216B15D5,2024-09-30,1518.09,V-L021,BU_NORTH,BATCH-20240930-19,ACH
PAY-200895,TKN-A0DBF207304841D9,2024-08-20,5500.0,V-2001,BU_WEST,BATCH-20240820-13,Check
PAY-200829,TKN-817D1A9933704238,2024-09-03,1270.75,V-L025,BU_NORTH,BATCH-20240903-13,ACH
PAY-201609,TKN-27039B6F7B661D17,2024-08-08,24000.0,V-L014,BU_WEST,BATCH-20240808-19,ACH
PAY-200476,TKN-15A308FCCBF587B2,2024-07-31,3816.13,V-L034,BU_SOUTH,BATCH-20240731-14,ACH
PAY-201684,TKN-48EDFC26DC16E10D,2024-09-30,717.55,V-L022,BU_NORTH,BATCH-20240930-19,ACH
PAY-201198,TKN-4E22EE139384365C,2024-08-13,1350.0,V-1002,BU_EAST,BATCH-20240813-07,ACH
PAY-200653,TKN-776A501F68B9461E,2024-09-02,174.42,V-L003,BU_EAST,BATCH-20240902-07,ACH
PAY-200173,TKN-0C3516518BC321B0,2024-09-13,542.3,V-L019,BU_WEST,BATCH-20240913-12,ACH
PAY-200039,TKN-776A501F68B9461E,2024-10-05,1051.17,V-L003,BU_EAST,BATCH-20241005-10,ACH
PAY-200714,TKN-2C4A465DFC73B6D8,2024-09-13,4657.96,V-L016,BU_WEST,BATCH-20240913-18,Check
PAY-200091,TKN-502C2E18DBA84884,2024-08-24,3371.14,V-L011,BU_WEST,BATCH-20240824-15,Wire
PAY-201649,TKN-A33E6A14CA9F1D1B,2024-08-09,1099.07,V-L035,BU_SOUTH,BATCH-20240809-15,Wire
PAY-200876,TKN-A9429345671A5713,2024-10-27,904.86,V-L005,BU_EAST,BATCH-20241027-08,ACH
PAY-201418,TKN-93AE6358218DA24A,2024-09-18,4855.02,V-L031,BU_SOUTH,BATCH-20240918-15,ACH
PAY-201094,TKN-E6316F607B123ACD,2024-10-22,3368.07,V-L027,BU_NORTH,BATCH-20241022-01,Check
PAY-201162,TKN-502C2E18DBA84884,2024-09-08,163.47,V-L011,BU_WEST,BATCH-20240908-08,ACH
PAY-201667,TKN-A77930C9ACD03ACF,2024-09-04,4400.0,V-6002,BU_WEST,BATCH-20240904-02,ACH
PAY-200500,TKN-0C3516518BC321B0,2024-08-08,8536.29,V-L018,BU_WEST,BATCH-20240808-06,ACH
PAY-200339,TKN-2EADDE56632643BD,2024-08-31,345.57,V-L013,BU_WEST,BATCH-20240831-10,ACH
PAY-200029,TKN-09EDCFBE46A53DD2,2024-09-29,1000.0,V-5002,BU_SOUTH,BATCH-20240929-17,ACH
PAY-201542,TKN-79D10C23D9DC1EF8,2024-08-16,2851.76,V-L024,BU_NORTH,BATCH-20240816-11,ACH
PAY-201550,TKN-D20C58445CF68EE0,2024-10-07,1016.5,V-L030,BU_NORTH,BATCH-20241007-15,ACH
PAY-200946,TKN-2C4A465DFC73B6D8,2024-10-01,369.4,V-L016,BU_WEST,BATCH-20241001-03,ACH
PAY-200170,TKN-8F6150DB3D331262,2024-09-02,2737.7,V-L002,BU_EAST,BATCH-20240902-08,ACH
