invoice_id,vendor_id,invoice_date,amount,currency,description,po_number,approver_id,business_unit,payment_status,gl_account
INV-101939,V-L036,2024-09-01,382.03,USD,Software License Renewal,PO-94394,AP-003,BU_SOUTH,Paid,5050-Professional Svc
INV-101288,V-L022,2024-09-17,338.24,USD,Building Repairs,PO-84939,AP-009,BU_NORTH,Paid,5070-Raw Materials
INV-101511,V-L027,2024-07-29,4970.82,USD,Vehicle Maintenance,PO-37458,AP-014,BU_NORTH,Partial,5010-Office Supplies
INV-100696,V-L008,2024-08-28,2725.49,USD,Temporary Staffing,PO-26861,AP-006,BU_EAST,Paid,5050-Professional Svc
INV-101227,V-L020,2024-07-28,11698.54,USD,Equipment Maintenance,PO-68611,AP-007,BU_WEST,Paid,5010-Office Supplies
INV-101114,V-L017,2024-07-28,2436.86,USD,Building Repairs,PO-39957,AP-014,BU_WEST,Partial,5050-Professional Svc
INV-100495,V-L003,2024-07-04,1469.32,USD,IT Hardware,,AP-014,BU_EAST,Pending,5030-Consulting
INV-100614,V-L006,2024-09-30,1348.58,USD,Temporary Staffing,PO-57052,AP-010,BU_EAST,Paid,5020-IT Services
INV-101582,V-L029,2024-09-29,1294.77,USD,Shipping & Freight,PO-48308,AP-014,BU_NORTH,Partial,5010-Office Supplies
INV-100966,V-L014,2024-07-19,372.86,USD,Vehicle Maintenance,PO-30502,AP-004,BU_WEST,Partial,5020-IT Services
INV-102155,V-L040,2024-07-21,826.16,USD,Vehicle Maintenance,PO-22720,AP-011,BU_SOUTH,Paid,5010-Office Supplies
INV-100621,V-L006,2024-07-07,912.57,USD,Software License Renewal,PO-32459,AP-007,BU_EAST,Paid,5050-Professional Svc
INV-100070,V-1003,2024-09-01,1400.0,USD,Consulting Services,PO-58625,AP-001,BU_NORTH,Paid,5030-Consulting
INV-100434,V-L002,2024-09-06,2469.5,USD,Legal Services,PO-85346,AP-001,BU_EAST,Paid,5080-Utilities
INV-100308,V-6001,2024-08-03,6600.0,USD,Advisory Services,PO-22449,AP-011,BU_EAST,Pending,5050-Professional Svc
INV-100530,V-L004,2024-08-16,5378.0,USD,Shipping & Freight,PO-46294,AP-004,BU_EAST,Paid,5020-IT Services
INV-100241,V-4002,2024-09-14,1650.0,USD,Advisory Services,PO-51022,AP-001,BU_NORTH,Paid,5050-Professional Svc
INV-100652,V-L007,2024-07-27,19136.5,USD,Training Materials,PO-83417,AP-006,BU_EAST,Paid,5050-Professional Svc
INV-100520,V-L004,2024-07-03,829.55,USD,Vehicle Maintenance,PO-93392,AP-007,BU_EAST,Pending,5050-Professional Svc
INV-100679,V-L007,2024-07-30,4928.24,USD,Software License Renewal,PO-26928,AP-012,BU_EAST,Partial,5080-Utilities
INV-100583,V-L006,2024-07-18,549.27,USD,Utilities - Monthly,PO-76518,AP-006,BU_EAST,Paid,5030-Consulting
INV-100388,V-L001,2024-07-06,254.03,USD,Printing Services,PO-94306,AP-005,BU_EAST,Partial,5010-Office Supplies
INV-100781,V-L010,2024-09-08,996.18,USD,Accounting Services,PO-67844,AP-008,BU_EAST,Paid,5060-Logistics
INV-100757,V-L009,2024-08-26,32904.56,USD,Temporary Staffing,PO-41531,AP-011,BU_EAST,Paid,5020-IT Services
INV-101827,V-L034,2024-09-24,2539.62,USD,Software License Renewal,,AP-015,BU_SOUTH,Pending,5010-Office Supplies
INV-100539,V-L005,2024-09-05,1463.17,USD,Utilities - Monthly,PO-45184,AP-010,BU_EAST,Paid,5020-IT Services
INV-100907,V-L013,2024-09-09,779.58,USD,IT Hardware,PO-19574,AP-011,BU_WEST,Pending,5040-Maintenance
INV-100887,V-L012,2024-08-01,462.4,USD,Printing Services,PO-68910,AP-015,BU_WEST,Paid,5040-Maintenance
INV-101415,V-L025,2024-09-14,846.52,USD,Building Repairs,PO-22814,AP-010,BU_NORTH,Pending,5080-Utilities
INV-101115,V-L017,2024-09-04,7140.31,USD,Shipping & Freight,PO-94513,AP-010,BU_WEST,Paid,5060-Logistics
INV-101392,V-L024,2024-08-03,467.03,USD,Utilities - Monthly,PO-12778,AP-002,BU_NORTH,Pending,5060-Logistics
INV-100299,V-5002,2024-09-29,5400.0,USD,Strategic Advisory,PO-45970,AP-007,BU_SOUTH,Paid,5050-Professional Svc
INV-100383,V-L001,2024-09-30,2457.96,USD,Insurance Premium,PO-61170,AP-004,BU_EAST,Paid,5070-Raw Materials
INV-100240,V-4002,2024-09-08,5400.0,USD,IT Consulting,PO-87507,AP-012,BU_NORTH,Paid,5030-Consulting
INV-100100,V-2001,2024-09-28,4500.0,USD,Advisory Services,PO-57897,AP-005,BU_WEST,Paid,5030-Consulting
INV-101515,V-L027,2024-09-20,846.54,USD,Equipment Maintenance,PO-77726,AP-009,BU_NORTH,Pending,5050-Professional Svc
INV-101337,V-L023,2024-08-12,620.96,USD,Legal Services,PO-97574,AP-007,BU_NORTH,Paid,5060-Logistics
INV-102050,V-L038,2024-07-02,1350.2,USD,IT Hardware,PO-77467,AP-014,BU_SOUTH,Pending,5010-Office Supplies
INV-100428,V-L002,2024-08-09,2800.15,USD,Catering Services,,AP-004,BU_EAST,Partial,5060-Logistics
INV-100325,V-6002,2024-07-06,4200.0,USD,IT Consulting,PO-59783,AP-009,BU_WEST,Paid,5050-Professional Svc
INV-100941,V-L013,2024-09-29,485.67,USD,Utilities - Monthly,PO-26877,AP-007,BU_WEST,Paid,5020-IT Services
INV-100544,V-L005,2024-07-01,1181.29,USD,IT Hardware,PO-18724,AP-011,BU_EAST,Partial,5060-Logistics
INV-100995,V-L015,2024-07-27,332.34,USD,Security Services,PO-29755,AP-001,BU_WEST,Paid,5010-Office Supplies
INV-101363,V-L024,2024-07-15,1524.97,USD,Vehicle Maintenance,,AP-003,BU_NORTH,Paid,5080-Utilities
INV-100282,V-5002,2024-08-04,4500.0,USD,Technical Support,PO-60020,AP-003,BU_SOUTH,Paid,5050-Professional Svc
INV-100125,V-2002,2024-09-14,4400.0,USD,Business Analysis,PO-88541,AP-009,BU_WEST,Paid,5030-Consulting
INV-101767,V-L033,2024-08-14,677.36,USD,Cleaning Services,PO-76993,AP-002,BU_SOUTH,Paid,5010-Office Supplies
INV-100186,V-3003,2024-09-07,3150.0,USD,Technical Support,PO-28177,AP-009,BU_EAST,Paid,5030-Consulting
INV-100409,V-L002,2024-09-22,315.98,USD,Utilities - Monthly,,AP-009,BU_EAST,Paid,5080-Utilities
INV-100066,V-1003,2024-08-24,6600.0,USD,Operational Support,PO-19474,AP-014,BU_NORTH,Paid,5030-Consulting
INV-102084,V-L039,2024-09-28,3150.07,USD,Vehicle Maintenance,PO-44901,AP-014,BU_SOUTH,Paid,5040-Maintenance
INV-101412,V-L025,2024-08-26,10545.82,USD,Raw Materials - Batch,PO-17547,AP-008,BU_NORTH,Paid,5030-Consulting
INV-101987,V-L037,2024-09-10,3376.2,USD,Software License Renewal,PO-69156,AP-005,BU_SOUTH,Partial,5080-Utilities
INV-101360,V-L024,2024-07-20,15708.72,USD,Building Repairs,PO-89706,AP-014,BU_NORTH,Paid,5060-Logistics
INV-100889,V-L012,2024-07-14,788.07,USD,Network Equipment,PO-79823,AP-008,BU_WEST,Partial,5070-Raw Materials
INV-101791,V-L033,2024-07-24,235.25,USD,Office Supplies - Monthly,PO-28188,AP-011,BU_SOUTH,Paid,5050-Professional Svc
INV-101129,V-L018,2024-08-25,548.95,USD,Raw Materials - Batch,PO-18539,AP-004,BU_WEST,Paid,5010-Office Supplies
INV-101379,V-L024,2024-09-27,1252.36,USD,Equipment Maintenance,PO-18793,AP-007,BU_NORTH,Partial,5040-Maintenance
INV-102123,V-L040,2024-07-28,808.59,USD,Accounting Services,PO-39262,AP-003,BU_SOUTH,Partial,5030-Consulting
INV-101978,V-L037,2024-07-22,2201.18,USD,Accounting Services,PO-21786,AP-004,BU_SOUTH,Partial,5040-Maintenance
INV-101474,V-L026,2024-07-23,5073.15,USD,Raw Materials - Batch,PO-95545,AP-007,BU_NORTH,Paid,5070-Raw Materials
INV-100631,V-L006,2024-09-09,491.13,USD,Building Repairs,PO-42866,AP-009,BU_EAST,Pending,5080-Utilities
INV-101056,V-L016,2024-09-05,2132.71,USD,Building Repairs,PO-22885,AP-010,BU_WEST,Partial,5020-IT Services
INV-100213,V-4001,2024-09-07,3500.0,USD,Project Management,PO-86448,AP-008,BU_NORTH,Paid,5030-Consulting
INV-102064,V-L039,2024-09-24,6185.79,USD,Shipping & Freight,PO-20035,AP-015,BU_SOUTH,Paid,5060-Logistics
INV-101749,V-L032,2024-08-29,564.18,USD,Office Supplies - Monthly,PO-86473,AP-013,BU_SOUTH,Paid,5070-Raw Materials
INV-101718,V-L032,2024-07-16,30412.16,USD,Vehicle Maintenance,PO-20976,AP-010,BU_SOUTH,Pending,5080-Utilities
INV-101833,V-L034,2024-07-06,3580.45,USD,Software License Renewal,PO-53891,AP-003,BU_SOUTH,Paid,5050-Professional Svc
INV-102081,V-L039,2024-08-07,10908.45,USD,Printing Services,PO-62017,AP-012,BU_SOUTH,Paid,5080-Utilities
INV-101413,V-L025,2024-08-16,6368.52,USD,Legal Services,PO-44649,AP-004,BU_NORTH,Paid,5050-Professional Svc
INV-100837,V-L011,2024-08-29,420.33,USD,Raw Materials - Batch,PO-32798,AP-011,BU_WEST,Pending,5020-IT Services
INV-102000,V-L037,2024-07-07,2140.15,USD,Equipment Maintenance,PO-83654,AP-001,BU_SOUTH,Paid,5070-Raw Materials
INV-101733,V-L032,2024-08-30,1823.5,USD,Printing Services,PO-15160,AP-004,BU_SOUTH,Pending,5070-Raw Materials
INV-100211,V-4001,2024-09-01,3000.0,USD,Consulting Services,PO-83489,AP-001,BU_NORTH,Paid,5030-Consulting
INV-101913,V-L036,2024-07-19,1307.57,USD,Shipping & Freight,PO-83467,AP-007,BU_SOUTH,Paid,5070-Raw Materials
INV-100818,V-L011,2024-09-29,2395.9,USD,Accounting Services,PO-81021,AP-003,BU_WEST,Pending,5040-Maintenance
INV-101740,V-L032,2024-07-28,5307.46,USD,Cleaning Services,PO-84548,AP-009,BU_SOUTH,Partial,5040-Maintenance
INV-100221,V-4001,2024-09-28,1050.0,USD,Consulting Services,PO-69323,AP-011,BU_NORTH,Pending,5050-Professional Svc
INV-101889,V-L035,2024-08-22,1875.53,USD,Network Equipment,PO-35677,AP-010,BU_SOUTH,Paid,5070-Raw Materials
INV-100238,V-4002,2024-09-01,6750.0,USD,Professional Services,PO-76753,AP-010,BU_NORTH,Paid,5050-Professional Svc
INV-101630,V-L030,2024-07-30,1516.83,USD,IT Hardware,PO-94952,AP-014,BU_NORTH,Pending,5040-Maintenance
INV-100893,V-L012,2024-08-18,1637.96,USD,Security Services,PO-80025,AP-013,BU_WEST,Partial,5080-Utilities
INV-101162,V-L019,2024-07-30,309.88,USD,Vehicle Maintenance,PO-51798,AP-004,BU_WEST,Pending,5060-Logistics
INV-101344,V-L024,2024-08-30,5558.76,USD,Cleaning Services,PO-10699,AP-013,BU_NORTH,Pending,5080-Utilities
INV-100793,V-L010,2024-08-13,2252.98,USD,Office Supplies - Monthly,PO-89310,AP-008,BU_EAST,Partial,5070-Raw Materials
INV-100300,V-6001,2024-07-06,3600.0,USD,Project Management,PO-82822,AP-004,BU_EAST,Paid,5050-Professional Svc
INV-100915,V-L013,2024-09-20,8033.67,USD,Network Equipment,PO-47505,AP-009,BU_WEST,Paid,5020-IT Services
INV-101784,V-L033,2024-07-29,476.0,USD,Shipping & Freight,,AP-012,BU_SOUTH,Paid,5020-IT Services
INV-100014,V-1001,2024-08-17,3850.0,USD,Consulting Services,PO-60132,AP-008,BU_EAST,Pending,5050-Professional Svc
INV-101873,V-L035,2024-09-07,763.91,USD,Equipment Maintenance,PO-11435,AP-002,BU_SOUTH,Paid,5010-Office Supplies
INV-100297,V-5002,2024-09-15,2400.0,USD,Business Analysis,PO-79217,AP-015,BU_SOUTH,Paid,5050-Professional Svc
INV-101420,V-L025,2024-08-12,210.89,USD,Temporary Staffing,PO-46571,AP-001,BU_NORTH,Paid,5010-Office Supplies
INV-100580,V-L005,2024-07-10,7046.47,USD,Utilities - Monthly,PO-74270,AP-006,BU_EAST,Paid,5010-Office Supplies
INV-101554,V-L028,2024-07-12,1154.52,USD,Insurance Premium,PO-36450,AP-002,BU_NORTH,Pending,5030-Consulting
INV-101356,V-L024,2024-07-26,1438.18,USD,Advertising - Digital,PO-45510,AP-010,BU_NORTH,Paid,5030-Consulting
INV-100756,V-L009,2024-07-01,1082.4,USD,IT Hardware,PO-76406,AP-003,BU_EAST,Pending,5010-Office Supplies
INV-100459,V-L003,2024-08-01,5147.78,USD,Utilities - Monthly,PO-27682,AP-015,BU_EAST,Partial,5070-Raw Materials
INV-101026,V-L015,2024-07-17,223.87,USD,Office Supplies - Monthly,PO-24745,AP-006,BU_WEST,Pending,5010-Office Supplies
INV-101195,V-L019,2024-07-31,1241.27,USD,Printing Services,PO-33528,AP-002,BU_WEST,Paid,5040-Maintenance
INV-100421,V-L002,2024-09-10,309.41,USD,Vehicle Maintenance,PO-57470,AP-005,BU_EAST,Paid,5010-Office Supplies
INV-101589,V-L029,2024-07-04,3133.43,USD,Security Services,PO-30111,AP-008,BU_NORTH,Paid,5060-Logistics
INV-100892,V-L012,2024-08-12,395.47,USD,Insurance Premium,PO-65626,AP-007,BU_WEST,Partial,5020-IT Services
INV-100465,V-L003,2024-07-15,4000.0,USD,Network Equipment,PO-56650,AP-008,BU_EAST,Paid,5070-Raw Materials
INV-101180,V-L019,2024-08-30,1000.0,USD,Software License Renewal,PO-67605,AP-003,BU_WEST,Paid,5010-Office Supplies
INV-102145,V-L040,2024-07-21,257.15,USD,Vehicle Maintenance,PO-47420,AP-007,BU_SOUTH,Pending,5020-IT Services
INV-102009,V-L038,2024-09-12,19000.0,USD,IT Hardware,PO-60024,AP-015,BU_SOUTH,Partial,5050-Professional Svc
INV-101262,V-L021,2024-08-27,3145.93,USD,Insurance Premium,PO-28985,AP-007,BU_NORTH,Paid,5050-Professional Svc
INV-100635,V-L007,2024-09-06,123.71,USD,Advertising - Digital,PO-88758,AP-010,BU_EAST,Paid,5010-Office Supplies
INV-101958,V-L037,2024-09-04,1051.42,USD,Insurance Premium,PO-57430,AP-005,BU_SOUTH,Pending,5020-IT Services
INV-100317,V-6001,2024-08-31,1350.0,USD,Strategic Advisory,PO-71504,AP-011,BU_EAST,Paid,5050-Professional Svc
INV-101583,V-L029,2024-08-12,2872.63,USD,Utilities - Monthly,PO-36438,AP-004,BU_NORTH,Partial,5010-Office Supplies
INV-100106,V-2002,2024-07-13,4200.0,USD,Professional Services,PO-37173,AP-008,BU_WEST,Pending,5050-Professional Svc
INV-101581,V-L029,2024-08-03,367.52,USD,Catering Services,PO-69244,AP-001,BU_NORTH,Paid,5070-Raw Materials
INV-100122,V-2002,2024-09-01,1350.0,USD,Professional Services,PO-65467,AP-001,BU_WEST,Paid,5030-Consulting
INV-101342,V-L023,2024-09-27,1000.0,USD,Vehicle Maintenance,PO-41934,AP-009,BU_NORTH,Paid,5080-Utilities
INV-101885,V-L035,2024-08-11,1220.04,USD,Equipment Maintenance,PO-81306,AP-006,BU_SOUTH,Paid,5010-Office Supplies
INV-101019,V-L015,2024-08-13,1453.17,USD,Advertising - Digital,,AP-005,BU_WEST,Partial,5070-Raw Materials
INV-101487,V-L027,2024-07-20,741.37,USD,Cleaning Services,PO-76140,AP-007,BU_NORTH,Pending,5010-Office Supplies
INV-101656,V-L031,2024-08-02,289.44,USD,Legal Services,PO-46405,AP-003,BU_SOUTH,Paid,5020-IT Services
INV-100743,V-L009,2024-07-22,11870.93,USD,Vehicle Maintenance,PO-56583,AP-001,BU_EAST,Partial,5080-Utilities
INV-100116,V-2002,2024-08-17,6600.0,USD,Consulting Services,PO-79488,AP-013,BU_WEST,Paid,5050-Professional Svc
INV-100077,V-1003,2024-09-28,8250.0,USD,Consulting Services,PO-19606,AP-001,BU_NORTH,Paid,5050-Professional Svc
INV-102045,V-L038,2024-07-28,1000.0,USD,Software License Renewal,PO-64145,AP-003,BU_SOUTH,Paid,5040-Maintenance
INV-100568,V-L005,2024-07-03,3511.13,USD,Accounting Services,PO-72348,AP-001,BU_EAST,Partial,5050-Professional Svc
INV-101467,V-L026,2024-07-04,1682.63,USD,Catering Services,PO-22771,AP-003,BU_NORTH,Paid,5070-Raw Materials
INV-101904,V-L036,2024-08-24,845.2,USD,Insurance Premium,PO-48346,AP-005,BU_SOUTH,Partial,5030-Consulting
INV-100706,V-L008,2024-09-16,984.96,USD,Software License Renewal,PO-89117,AP-006,BU_EAST,Pending,5020-IT Services
INV-101968,V-L037,2024-08-20,4674.18,USD,Building Repairs,PO-35127,AP-009,BU_SOUTH,Paid,5030-Consulting
INV-101507,V-L027,2024-08-24,2160.17,USD,Network Equipment,PO-22229,AP-012,BU_NORTH,Pending,5070-Raw Materials
INV-101991,V-L037,2024-09-17,762.26,USD,Cleaning Services,PO-29406,AP-003,BU_SOUTH,Pending,5020-IT Services
INV-101190,V-L019,2024-07-26,1052.08,USD,Printing Services,PO-81640,AP-015,BU_WEST,Partial,5020-IT Services
INV-101611,V-L029,2024-09-15,1158.76,USD,Vehicle Maintenance,PO-78300,AP-012,BU_NORTH,Pending,5080-Utilities
INV-101006,V-L015,2024-07-28,1018.62,USD,Training Materials,PO-21016,AP-007,BU_WEST,Paid,5030-Consulting
INV-101437,V-L025,2024-07-11,7153.29,USD,Security Services,PO-47470,AP-014,BU_NORTH,Paid,5030-Consulting
INV-101619,V-L030,2024-08-24,1425.6,USD,Advertising - Digital,PO-67088,AP-001,BU_NORTH,Paid,5050-Professional Svc
INV-100857,V-L012,2024-07-16,2593.43,USD,Legal Services,PO-80515,AP-005,BU_WEST,Paid,5040-Maintenance
INV-101542,V-L028,2024-08-19,4935.0,USD,Training Materials,PO-57429,AP-010,BU_NORTH,Partial,5020-IT Services
INV-101624,V-L030,2024-07-28,421.34,USD,Printing Services,PO-77290,AP-012,BU_NORTH,Paid,5080-Utilities
INV-101037,V-L016,2024-09-05,407.61,USD,IT Hardware,PO-69557,AP-003,BU_WEST,Paid,5040-Maintenance
INV-100991,V-L015,2024-08-09,277.98,USD,IT Hardware,PO-25457,AP-002,BU_WEST,Paid,5080-Utilities
INV-101000,V-L015,2024-08-02,249.22,USD,Printing Services,PO-88110,AP-010,BU_WEST,Pending,5030-Consulting
INV-101111,V-L017,2024-08-25,5012.07,USD,Printing Services,PO-38281,AP-008,BU_WEST,Pending,5030-Consulting
INV-100722,V-L008,2024-08-20,1323.09,USD,Building Repairs,PO-25573,AP-005,BU_EAST,Paid,5030-Consulting
INV-101174,V-L019,2024-07-25,967.89,USD,Catering Services,,AP-012,BU_WEST,Paid,5040-Maintenance
INV-101186,V-L019,2024-09-07,1282.32,USD,Training Materials,PO-12323,AP-010,BU_WEST,Paid,5060-Logistics
INV-101641,V-L030,2024-07-07,2206.83,USD,Accounting Services,PO-12674,AP-009,BU_NORTH,Partial,5060-Logistics
INV-101776,V-L033,2024-07-06,12252.33,USD,Printing Services,PO-72729,AP-003,BU_SOUTH,Paid,5040-Maintenance
INV-100949,V-L013,2024-09-17,1701.02,USD,Training Materials,PO-24040,AP-007,BU_WEST,Paid,5040-Maintenance
INV-101779,V-L033,2024-09-29,4009.66,USD,Catering Services,PO-25335,AP-009,BU_SOUTH,Partial,5020-IT Services
INV-101062,V-L016,2024-07-19,668.97,USD,Building Repairs,PO-48647,AP-005,BU_WEST,Paid,5020-IT Services
INV-101867,V-L035,2024-08-27,9477.26,USD,Catering Services,,AP-009,BU_SOUTH,Paid,5010-Office Supplies
INV-100411,V-L002,2024-08-11,258.5,USD,Cleaning Services,PO-45570,AP-003,BU_EAST,Paid,5040-Maintenance
INV-100407,V-L002,2024-09-07,456.6,USD,Network Equipment,PO-40799,AP-009,BU_EAST,Paid,5010-Office Supplies
INV-101897,V-L035,2024-09-16,1131.81,USD,Cleaning Services,PO-41018,AP-011,BU_SOUTH,Paid,5070-Raw Materials
INV-101118,V-L018,2024-08-27,1207.91,USD,IT Hardware,PO-67339,AP-003,BU_WEST,Paid,5040-Maintenance
INV-101790,V-L033,2024-07-26,2503.39,USD,Building Repairs,PO-39601,AP-002,BU_SOUTH,Paid,5030-Consulting
INV-101282,V-L022,2024-09-09,1342.24,USD,Shipping & Freight,PO-17870,AP-007,BU_NORTH,Paid,5030-Consulting
INV-100064,V-1003,2024-08-10,3500.0,USD,Project Management,PO-96634,AP-014,BU_NORTH,Paid,5030-Consulting
INV-101933,V-L036,2024-09-26,938.77,USD,Network Equipment,PO-53649,AP-011,BU_SOUTH,Paid,5020-IT Services
INV-100508,V-L004,2024-07-18,2366.47,USD,Utilities - Monthly,PO-20854,AP-006,BU_EAST,Pending,5040-Maintenance
INV-101684,V-L031,2024-09-24,3110.15,USD,Raw Materials - Batch,PO-52275,AP-001,BU_SOUTH,Pending,5070-Raw Materials
INV-101245,V-L021,2024-09-09,10391.31,USD,Office Supplies - Monthly,PO-68623,AP-011,BU_NORTH,Partial,5050-Professional Svc
INV-101452,V-L026,2024-08-16,2459.86,USD,Office Supplies - Monthly,PO-50939,AP-002,BU_NORTH,Paid,5060-Logistics
INV-101299,V-L022,2024-08-16,452.61,USD,Network Equipment,PO-66875,AP-009,BU_NORTH,Paid,5030-Consulting
INV-101895,V-L035,2024-07-03,1358.16,USD,Shipping & Freight,PO-77447,AP-007,BU_SOUTH,Pending,5080-Utilities
INV-101314,V-L023,2024-07-22,632.06,USD,IT Hardware,PO-29909,AP-006,BU_NORTH,Paid,5070-Raw Materials
INV-102008,V-L038,2024-08-16,12128.33,USD,Legal Services,PO-53281,AP-011,BU_SOUTH,Paid,5060-Logistics
INV-101972,V-L037,2024-08-27,2448.53,USD,Security Services,,AP-011,BU_SOUTH,Partial,5020-IT Services
INV-100675,V-L007,2024-09-02,3526.07,USD,Building Repairs,PO-83147,AP-012,BU_EAST,Pending,5050-Professional Svc
INV-100206,V-4001,2024-08-04,3150.0,USD,Advisory Services,PO-39023,AP-009,BU_NORTH,Paid,5050-Professional Svc
INV-101764,V-L033,2024-09-01,526.75,USD,IT Hardware,PO-87365,AP-012,BU_SOUTH,Paid,5050-Professional Svc
INV-101798,V-L033,2024-07-17,1209.44,USD,Utilities - Monthly,PO-37507,AP-007,BU_SOUTH,Paid,5020-IT Services
INV-100933,V-L013,2024-07-31,50.0,USD,Printing Services,PO-52697,AP-010,BU_WEST,Partial,5040-Maintenance
INV-100711,V-L008,2024-08-08,495.34,USD,Advertising - Digital,PO-36955,AP-001,BU_EAST,Paid,5070-Raw Materials
INV-101858,V-L035,2024-07-29,15535.3,USD,Legal Services,PO-47564,AP-009,BU_SOUTH,Paid,5020-IT Services
INV-101087,V-L017,2024-08-28,4000.0,USD,Cleaning Services,PO-67815,AP-015,BU_WEST,Pending,5010-Office Supplies
INV-100024,V-1001,2024-09-15,1600.0,USD,Advisory Services,PO-17132,AP-002,BU_EAST,Paid,5050-Professional Svc
INV-101799,V-L033,2024-08-04,4950.66,USD,Cleaning Services,PO-13190,AP-009,BU_SOUTH,Partial,5010-Office Supplies
INV-101464,V-L026,2024-08-23,157.86,USD,Printing Services,PO-11055,AP-014,BU_NORTH,Paid,5040-Maintenance
INV-100953,V-L014,2024-09-20,2241.74,USD,Utilities - Monthly,PO-93337,AP-012,BU_WEST,Pending,5030-Consulting
INV-100199,V-4001,2024-07-20,2250.0,USD,Strategic Advisory,PO-14276,AP-001,BU_NORTH,Pending,5030-Consulting
INV-100050,V-1002,2024-09-28,1750.0,USD,Consulting Services,PO-35245,AP-005,BU_EAST,Pending,5050-Professional Svc
INV-100174,V-3003,2024-07-06,6600.0,USD,Technical Support,PO-14406,AP-014,BU_EAST,Paid,5030-Consulting
INV-100487,V-L003,2024-09-15,700.66,USD,Accounting Services,PO-75342,AP-003,BU_EAST,Paid,5020-IT Services
INV-101648,V-L030,2024-08-13,447.61,USD,Office Supplies - Monthly,PO-22537,AP-001,BU_NORTH,Paid,5030-Consulting
INV-100908,V-L013,2024-07-07,3739.21,USD,Security Services,PO-52854,AP-009,BU_WEST,Paid,5060-Logistics
INV-101018,V-L015,2024-08-14,1226.67,USD,Shipping & Freight,PO-48061,AP-009,BU_WEST,Paid,5020-IT Services
INV-101267,V-L021,2024-08-08,1891.77,USD,Office Supplies - Monthly,PO-97129,AP-004,BU_NORTH,Paid,5050-Professional Svc
INV-100582,V-L006,2024-08-17,9833.8,USD,Utilities - Monthly,PO-30319,AP-004,BU_EAST,Paid,5040-Maintenance
INV-100820,V-L011,2024-08-08,350.27,USD,Cleaning Services,PO-68428,AP-006,BU_WEST,Paid,5030-Consulting
INV-100072,V-1003,2024-09-07,1750.0,USD,IT Consulting,PO-45426,AP-013,BU_NORTH,Paid,5050-Professional Svc
INV-100509,V-L004,2024-09-22,966.96,USD,Insurance Premium,PO-49838,AP-007,BU_EAST,Paid,5070-Raw Materials
INV-101890,V-L035,2024-09-15,16622.93,USD,Legal Services,PO-91039,AP-010,BU_SOUTH,Paid,5070-Raw Materials
INV-100441,V-L003,2024-09-20,382.06,USD,Advertising - Digital,PO-78437,AP-014,BU_EAST,Partial,5040-Maintenance
INV-101059,V-L016,2024-07-12,1236.52,USD,Utilities - Monthly,PO-24307,AP-007,BU_WEST,Paid,5060-Logistics
INV-100479,V-L003,2024-07-05,3249.97,USD,Office Supplies - Monthly,PO-32346,AP-006,BU_EAST,Partial,5050-Professional Svc
INV-100842,V-L011,2024-09-17,710.7,USD,IT Hardware,PO-89614,AP-013,BU_WEST,Partial,5010-Office Supplies
INV-101584,V-L029,2024-08-30,3741.04,USD,Temporary Staffing,PO-16028,AP-002,BU_NORTH,Paid,5060-Logistics
INV-102089,V-L039,2024-09-21,11330.17,USD,Shipping & Freight,PO-27076,AP-008,BU_SOUTH,Partial,5080-Utilities
INV-101260,V-L021,2024-08-09,491.43,USD,Printing Services,PO-45275,AP-002,BU_NORTH,Paid,5030-Consulting
INV-100917,V-L013,2024-07-22,4674.13,USD,Training Materials,PO-46766,AP-005,BU_WEST,Pending,5020-IT Services
INV-101605,V-L029,2024-09-26,207.04,USD,Legal Services,PO-87593,AP-013,BU_NORTH,Partial,5020-IT Services
INV-100938,V-L013,2024-08-01,785.57,USD,Utilities - Monthly,PO-29773,AP-006,BU_WEST,Partial,5080-Utilities
INV-101465,V-L026,2024-09-22,943.89,USD,Office Supplies - Monthly,PO-91388,AP-001,BU_NORTH,Pending,5070-Raw Materials
