return_id,order_id,channel_id,quantity_returned,processing_cost_per_unit,return_date,reason_code
RET-000344,ORD-00567,CH03,1,9.12,2024-01-30,WRONG_SIZE
RET-000345,ORD-00568,CH03,1,9.47,2024-01-24,CHANGED_MIND
RET-000346,ORD-00574,CH03,1,11.08,2024-02-03,NOT_AS_DESCRIBED
RET-000347,ORD-00575,CH03,3,11.3,2024-01-29,CHANGED_MIND
RET-000348,ORD-00579,CH03,1,9.24,2024-01-15,CHANGED_MIND
RET-000349,ORD-00580,CH03,2,8.67,2024-01-14,CHANGED_MIND
RET-000350,ORD-00581,CH03,1,10.33,2024-01-26,DEFECTIVE
RET-000351,ORD-00583,CH03,2,9.14,2024-01-19,CHANGED_MIND
RET-000352,ORD-00584,CH03,3,10.5,2024-01-15,CHANGED_MIND
RET-000353,ORD-00585,CH03,5,9.22,2024-01-07,WRONG_SIZE
RET-000354,ORD-00587,CH03,1,11.09,2024-01-24,WRONG_SIZE
RET-000355,ORD-00588,CH03,1,10.15,2024-02-03,WRONG_SIZE
RET-000356,ORD-00589,CH03,1,11.35,2024-01-24,WRONG_SIZE
RET-000357,ORD-00590,CH03,2,10.87,2024-02-08,CHANGED_MIND
RET-000358,ORD-00591,CH03,1,9.44,2024-01-13,NOT_AS_DESCRIBED
RET-000359,ORD-00592,CH03,1,11.26,2024-02-08,CHANGED_MIND
RET-000360,ORD-00593,CH03,1,10.04,2024-01-07,CHANGED_MIND
RET-000361,ORD-00596,CH03,1,11.23,2024-02-05,CHANGED_MIND
RET-000362,ORD-00598,CH03,2,8.69,2024-01-22,NOT_AS_DESCRIBED
RET-000363,ORD-00599,CH03,1,10.86,2024-02-03,WRONG_SIZE
RET-000364,ORD-00602,CH03,3,8.51,2024-01-27,NOT_AS_DESCRIBED
RET-000365,ORD-00603,CH03,3,11.32,2024-01-26,WRONG_SIZE
RET-000366,ORD-00604,CH03,1,11.2,2024-01-18,DEFECTIVE
RET-000367,ORD-00608,CH03,2,9.95,2024-01-26,NOT_AS_DESCRIBED
RET-000368,ORD-00613,CH03,1,9.25,2024-01-28,WRONG_SIZE
RET-000369,ORD-00615,CH03,1,10.35,2024-01-22,NOT_AS_DESCRIBED
RET-000370,ORD-00618,CH03,1,10.47,2024-01-11,CHANGED_MIND
RET-000371,ORD-00620,CH03,1,9.03,2024-01-23,CHANGED_MIND
RET-000372,ORD-00626,CH03,3,10.68,2024-01-27,WRONG_SIZE
RET-000373,ORD-00627,CH03,1,11.25,2024-01-31,DEFECTIVE
RET-000374,ORD-00629,CH03,3,10.1,2024-01-07,WRONG_SIZE
RET-000375,ORD-00631,CH03,3,10.06,2024-01-13,WRONG_SIZE
RET-000376,ORD-00632,CH03,1,8.53,2024-01-30,DEFECTIVE
RET-000377,ORD-00633,CH03,2,10.65,2024-01-19,DEFECTIVE
RET-000378,ORD-00634,CH03,2,10.39,2024-01-20,CHANGED_MIND
RET-000379,ORD-00635,CH03,1,10.15,2024-01-12,CHANGED_MIND
RET-000380,ORD-00637,CH03,1,11.49,2024-01-15,WRONG_SIZE
RET-000381,ORD-00638,CH03,1,10.83,2024-02-08,CHANGED_MIND
RET-000382,ORD-00639,CH03,1,9.75,2024-02-05,CHANGED_MIND
RET-000383,ORD-00640,CH03,1,10.29,2024-01-11,NOT_AS_DESCRIBED
RET-000384,ORD-00643,CH03,1,10.84,2024-01-28,DEFECTIVE
RET-000385,ORD-00645,CH03,1,10.5,2024-01-18,NOT_AS_DESCRIBED
RET-000386,ORD-00647,CH03,2,9.17,2024-02-07,WRONG_SIZE
RET-000387,ORD-00649,CH03,3,9.05,2024-01-30,NOT_AS_DESCRIBED
RET-000388,ORD-00655,CH03,2,10.03,2024-01-23,DEFECTIVE
RET-000389,ORD-00657,CH03,1,9.36,2024-01-09,NOT_AS_DESCRIBED
RET-000390,ORD-00659,CH03,2,10.5,2024-01-24,DEFECTIVE
RET-000391,ORD-00660,CH03,2,10.6,2024-01-23,WRONG_SIZE
RET-000392,ORD-00665,CH03,1,9.89,2024-01-15,DEFECTIVE
RET-000393,ORD-00669,CH03,2,10.49,2024-01-12,WRONG_SIZE
RET-000394,ORD-00672,CH03,1,9.99,2024-01-23,DEFECTIVE
RET-000395,ORD-00675,CH03,3,10.33,2024-01-29,CHANGED_MIND
RET-000396,ORD-00678,CH03,1,10.26,2024-01-20,NOT_AS_DESCRIBED
RET-000397,ORD-00681,CH03,1,9.5,2024-01-30,CHANGED_MIND
RET-000398,ORD-00683,CH03,1,10.06,2024-02-06,DEFECTIVE
RET-000399,ORD-00685,CH03,1,10.62,2024-01-10,DEFECTIVE
RET-000400,ORD-00686,CH03,3,9.38,2024-01-15,NOT_AS_DESCRIBED
RET-000401,ORD-00687,CH03,1,9.09,2024-01-28,CHANGED_MIND
RET-000402,ORD-00688,CH03,1,11.3,2024-02-12,CHANGED_MIND
RET-000403,ORD-00692,CH03,1,8.77,2024-01-29,DEFECTIVE
RET-000404,ORD-00695,CH03,2,9.21,2024-02-04,DEFECTIVE
RET-000405,ORD-00696,CH03,1,9.02,2024-02-02,WRONG_SIZE
RET-000406,ORD-00699,CH03,2,9.7,2024-01-10,DEFECTIVE
RET-000407,ORD-00700,CH03,1,9.07,2024-01-25,NOT_AS_DESCRIBED
RET-000408,ORD-00701,CH03,1,10.21,2024-01-26,NOT_AS_DESCRIBED
RET-000409,ORD-00703,CH03,1,9.26,2024-01-10,WRONG_SIZE
RET-000410,ORD-00708,CH03,1,11.25,2024-01-29,NOT_AS_DESCRIBED
RET-000411,ORD-00712,CH03,2,8.78,2024-01-15,DEFECTIVE
RET-000412,ORD-00714,CH03,4,8.84,2024-02-04,CHANGED_MIND
RET-000413,ORD-00715,CH03,2,10.83,2024-01-17,WRONG_SIZE
RET-000414,ORD-00716,CH03,1,9.91,2024-01-14,CHANGED_MIND
RET-000415,ORD-00717,CH03,2,10.56,2024-01-25,CHANGED_MIND
RET-000416,ORD-00718,CH03,2,9.5,2024-01-27,NOT_AS_DESCRIBED
RET-000417,ORD-00720,CH03,2,8.91,2024-02-08,WRONG_SIZE
RET-000418,ORD-00721,CH03,2,10.6,2024-01-03,DEFECTIVE
RET-000419,ORD-00722,CH03,2,9.63,2024-01-22,NOT_AS_DESCRIBED
RET-000420,ORD-00723,CH03,1,11.07,2024-01-10,CHANGED_MIND
RET-000421,ORD-00724,CH03,2,10.01,2024-01-26,CHANGED_MIND
RET-000422,ORD-00726,CH03,2,9.67,2024-02-03,WRONG_SIZE
RET-000423,ORD-00727,CH03,3,10.91,2024-02-04,DEFECTIVE
RET-000424,ORD-00729,CH03,1,8.67,2024-01-14,WRONG_SIZE
RET-000425,ORD-00731,CH03,2,8.91,2024-01-16,WRONG_SIZE
RET-000426,ORD-00732,CH03,1,10.43,2024-01-27,DEFECTIVE
RET-000427,ORD-00733,CH03,3,9.44,2024-01-29,CHANGED_MIND
RET-000428,ORD-00735,CH03,3,9.61,2024-02-02,DEFECTIVE
RET-000429,ORD-00743,CH03,3,9.55,2024-01-21,NOT_AS_DESCRIBED
RET-000430,ORD-00746,CH03,1,9.79,2024-01-28,WRONG_SIZE
RET-000431,ORD-00750,CH03,2,10.95,2024-02-07,NOT_AS_DESCRIBED
RET-000432,ORD-00751,CH03,1,9.59,2024-02-06,WRONG_SIZE
RET-000433,ORD-00754,CH03,2,10.7,2024-02-01,WRONG_SIZE
RET-000434,ORD-00756,CH03,1,11.31,2024-02-10,DEFECTIVE
RET-000435,ORD-00761,CH03,1,9.68,2024-01-25,CHANGED_MIND
RET-000436,ORD-00763,CH03,1,11.4,2024-02-02,WRONG_SIZE
RET-000437,ORD-00765,CH03,1,9.29,2024-02-01,DEFECTIVE
RET-000438,ORD-00767,CH03,2,10.47,2024-01-09,WRONG_SIZE
RET-000439,ORD-00769,CH03,1,9.44,2024-02-09,CHANGED_MIND
RET-000440,ORD-00770,CH03,1,8.62,2024-01-21,NOT_AS_DESCRIBED
RET-000441,ORD-00772,CH03,1,9.87,2024-01-06,WRONG_SIZE
RET-000442,ORD-00775,CH03,1,10.96,2024-02-01,CHANGED_MIND
RET-000443,ORD-00776,CH03,3,9.84,2024-01-07,WRONG_SIZE
RET-000444,ORD-00778,CH03,1,8.85,2024-01-19,CHANGED_MIND
RET-000445,ORD-00779,CH03,1,11.18,2024-01-30,CHANGED_MIND
RET-000446,ORD-00782,CH03,1,8.71,2024-02-04,DEFECTIVE
RET-000447,ORD-00785,CH03,3,9.72,2024-01-06,CHANGED_MIND
RET-000448,ORD-00786,CH03,2,8.9,2024-01-31,CHANGED_MIND
RET-000449,ORD-00787,CH03,1,8.83,2024-01-06,NOT_AS_DESCRIBED
RET-000450,ORD-00788,CH03,1,10.14,2024-01-09,CHANGED_MIND
RET-000451,ORD-00793,CH03,2,11.31,2024-01-04,WRONG_SIZE
RET-000452,ORD-00794,CH03,1,10.51,2024-02-07,CHANGED_MIND
RET-000453,ORD-00797,CH03,1,10.0,2024-01-13,CHANGED_MIND
RET-000454,ORD-00802,CH03,3,11.29,2024-01-27,NOT_AS_DESCRIBED
RET-000455,ORD-00806,CH03,1,10.36,2024-01-16,NOT_AS_DESCRIBED
RET-000456,ORD-00810,CH03,2,10.01,2024-01-08,CHANGED_MIND
RET-000457,ORD-00811,CH03,1,11.24,2024-01-26,CHANGED_MIND
RET-000458,ORD-00813,CH03,2,10.02,2024-02-12,CHANGED_MIND
RET-000459,ORD-00814,CH03,1,11.43,2024-01-20,NOT_AS_DESCRIBED
RET-000460,ORD-00815,CH03,1,11.4,2024-01-28,WRONG_SIZE
RET-000461,ORD-00816,CH03,1,11.14,2024-02-01,DEFECTIVE
RET-000462,ORD-00819,CH03,1,10.26,2024-01-25,WRONG_SIZE
RET-000463,ORD-00820,CH03,1,9.86,2024-01-13,DEFECTIVE
RET-000464,ORD-00821,CH03,2,8.93,2024-01-14,CHANGED_MIND
RET-000465,ORD-00831,CH03,1,9.35,2024-02-14,CHANGED_MIND
RET-000466,ORD-00835,CH03,2,11.31,2024-01-27,CHANGED_MIND
RET-000467,ORD-00837,CH03,2,11.26,2024-01-26,DEFECTIVE
RET-000468,ORD-00839,CH03,1,10.98,2024-01-20,CHANGED_MIND
RET-000469,ORD-00849,CH03,4,9.94,2024-02-03,NOT_AS_DESCRIBED
RET-000470,ORD-00852,CH03,1,11.01,2024-02-01,NOT_AS_DESCRIBED
RET-000471,ORD-00853,CH03,3,11.02,2024-01-08,DEFECTIVE
RET-000472,ORD-00854,CH03,2,11.24,2024-02-05,CHANGED_MIND
RET-000473,ORD-00855,CH03,1,8.59,2024-01-09,WRONG_SIZE
RET-000474,ORD-00857,CH03,1,10.29,2024-01-06,DEFECTIVE
RET-000475,ORD-00859,CH03,2,11.46,2024-01-25,CHANGED_MIND
RET-000476,ORD-00860,CH03,1,9.19,2024-01-15,CHANGED_MIND
RET-000477,ORD-00862,CH03,1,8.9,2024-01-23,DEFECTIVE
RET-000478,ORD-00863,CH03,2,8.8,2024-01-26,DEFECTIVE
RET-000479,ORD-00865,CH03,1,10.43,2024-02-03,WRONG_SIZE
RET-000480,ORD-00868,CH03,1,10.85,2024-02-01,WRONG_SIZE
RET-000481,ORD-00869,CH03,1,10.61,2024-02-03,DEFECTIVE
RET-000482,ORD-00871,CH03,3,10.25,2024-01-23,CHANGED_MIND
RET-000483,ORD-00874,CH03,1,9.74,2024-01-13,DEFECTIVE
RET-000484,ORD-00883,CH03,2,11.4,2024-01-21,CHANGED_MIND
RET-000485,ORD-00885,CH03,2,11.31,2024-01-12,CHANGED_MIND
RET-000486,ORD-00888,CH03,3,8.96,2024-01-25,NOT_AS_DESCRIBED
RET-000487,ORD-00889,CH03,2,9.62,2024-01-26,DEFECTIVE
RET-000488,ORD-00894,CH03,4,9.47,2024-01-28,NOT_AS_DESCRIBED
RET-000489,ORD-00897,CH03,1,9.79,2024-02-09,CHANGED_MIND
RET-000490,ORD-00898,CH03,1,9.61,2024-01-17,DEFECTIVE
RET-000491,ORD-00899,CH03,1,9.51,2024-01-14,WRONG_SIZE
RET-000492,ORD-00900,CH03,3,8.59,2024-02-01,DEFECTIVE
RET-000493,ORD-00902,CH03,1,9.55,2024-01-20,CHANGED_MIND
RET-000494,ORD-00904,CH03,1,8.54,2024-02-06,CHANGED_MIND
RET-000495,ORD-00905,CH03,1,11.4,2024-01-29,DEFECTIVE
RET-000496,ORD-00910,CH03,1,10.48,2024-01-28,DEFECTIVE
RET-000497,ORD-00915,CH03,2,8.95,2024-01-10,WRONG_SIZE
RET-000498,ORD-00916,CH03,1,11.3,2024-01-17,DEFECTIVE
RET-000499,ORD-00917,CH03,2,9.46,2024-02-07,WRONG_SIZE
RET-000500,ORD-00918,CH03,2,10.8,2024-01-19,CHANGED_MIND
RET-000501,ORD-00920,CH03,2,8.68,2024-01-17,NOT_AS_DESCRIBED
RET-000502,ORD-00921,CH03,3,10.49,2024-01-23,CHANGED_MIND
RET-000503,ORD-00923,CH03,3,11.32,2024-01-18,CHANGED_MIND
RET-000504,ORD-00925,CH03,3,9.41,2024-01-28,CHANGED_MIND
RET-000505,ORD-00926,CH03,1,10.85,2024-01-14,CHANGED_MIND
RET-000506,ORD-00928,CH03,2,8.8,2024-02-06,CHANGED_MIND
RET-000507,ORD-00929,CH03,4,9.33,2024-01-14,DEFECTIVE
RET-000508,ORD-00933,CH03,1,10.78,2024-01-10,WRONG_SIZE
RET-000509,ORD-00934,CH03,5,9.05,2024-01-04,CHANGED_MIND
RET-000510,ORD-00938,CH03,1,9.92,2024-02-01,CHANGED_MIND
RET-000511,ORD-00939,CH03,2,8.54,2024-02-01,CHANGED_MIND
RET-000512,ORD-00940,CH03,1,10.38,2024-02-09,CHANGED_MIND
RET-000513,ORD-00941,CH03,1,8.71,2024-02-07,DEFECTIVE
RET-000514,ORD-00943,CH03,1,9.34,2024-01-31,NOT_AS_DESCRIBED
RET-000515,ORD-00945,CH03,3,9.69,2024-02-08,CHANGED_MIND
RET-000516,ORD-00946,CH03,2,10.66,2024-01-21,WRONG_SIZE
RET-000517,ORD-00950,CH03,1,10.12,2024-01-13,NOT_AS_DESCRIBED
RET-000518,ORD-00951,CH03,2,10.43,2024-01-24,WRONG_SIZE
RET-000519,ORD-00960,CH03,2,9.28,2024-01-29,DEFECTIVE
RET-000520,ORD-00961,CH03,3,9.07,2024-01-17,DEFECTIVE
RET-000521,ORD-00964,CH03,1,8.6,2024-01-21,NOT_AS_DESCRIBED
RET-000522,ORD-00968,CH03,1,8.88,2024-02-05,DEFECTIVE
RET-000523,ORD-00976,CH03,3,8.59,2024-01-09,CHANGED_MIND
RET-000524,ORD-00978,CH03,3,9.36,2024-01-29,NOT_AS_DESCRIBED
RET-000525,ORD-00979,CH03,3,10.92,2024-01-11,DEFECTIVE
RET-000526,ORD-00981,CH03,1,11.14,2024-01-25,WRONG_SIZE
RET-000527,ORD-00982,CH03,1,10.87,2024-01-29,CHANGED_MIND
RET-000528,ORD-00983,CH03,2,10.43,2024-01-20,NOT_AS_DESCRIBED
RET-000529,ORD-00984,CH03,2,9.59,2024-01-30,NOT_AS_DESCRIBED
RET-000530,ORD-00987,CH03,3,8.87,2024-01-12,CHANGED_MIND
RET-000531,ORD-00991,CH03,2,11.4,2024-01-20,CHANGED_MIND
RET-000532,ORD-01001,CH03,2,11.21,2024-01-22,CHANGED_MIND
RET-000533,ORD-01003,CH03,2,8.99,2024-02-06,CHANGED_MIND
RET-000534,ORD-01006,CH03,1,10.98,2024-01-26,CHANGED_MIND
RET-000535,ORD-01007,CH03,1,11.17,2024-01-30,DEFECTIVE
RET-000536,ORD-01008,CH03,1,8.84,2024-01-19,DEFECTIVE
RET-000537,ORD-01017,CH03,3,9.98,2024-01-16,NOT_AS_DESCRIBED
RET-000538,ORD-01019,CH03,1,10.12,2024-01-11,CHANGED_MIND
RET-000539,ORD-01021,CH03,3,10.19,2024-01-20,DEFECTIVE
RET-000540,ORD-01022,CH03,1,10.01,2024-02-04,CHANGED_MIND
RET-000541,ORD-01025,CH03,1,9.1,2024-02-01,CHANGED_MIND
RET-000542,ORD-01026,CH03,1,10.79,2024-01-22,DEFECTIVE
RET-000543,ORD-01027,CH03,1,10.87,2024-01-20,WRONG_SIZE
RET-000544,ORD-01030,CH03,5,8.75,2024-01-31,CHANGED_MIND
RET-000545,ORD-01031,CH03,3,8.69,2024-01-31,DEFECTIVE
RET-000546,ORD-01033,CH03,2,9.15,2024-02-07,DEFECTIVE
RET-000547,ORD-01034,CH03,1,10.09,2024-02-07,WRONG_SIZE
RET-000548,ORD-01037,CH03,2,9.0,2024-01-20,WRONG_SIZE
RET-000549,ORD-01043,CH03,2,8.98,2024-01-29,DEFECTIVE
RET-000550,ORD-01048,CH03,3,9.7,2024-01-22,WRONG_SIZE
RET-000551,ORD-01049,CH03,1,9.56,2024-01-29,NOT_AS_DESCRIBED
RET-000552,ORD-01050,CH03,1,8.75,2024-02-01,WRONG_SIZE
RET-000553,ORD-01051,CH03,1,8.84,2024-01-09,DEFECTIVE
RET-000554,ORD-01052,CH03,1,9.03,2024-02-07,CHANGED_MIND
RET-000555,ORD-01053,CH03,3,9.52,2024-01-30,DEFECTIVE
RET-000556,ORD-01056,CH03,1,11.0,2024-01-19,NOT_AS_DESCRIBED
RET-000557,ORD-01058,CH03,2,10.41,2024-01-27,CHANGED_MIND
RET-000558,ORD-01069,CH03,1,9.32,2024-01-21,DEFECTIVE
RET-000559,ORD-01070,CH03,1,11.27,2024-01-25,DEFECTIVE
RET-000560,ORD-01071,CH03,1,8.96,2024-01-27,CHANGED_MIND
RET-000561,ORD-01075,CH03,2,8.9,2024-01-08,CHANGED_MIND
RET-000562,ORD-01076,CH03,2,9.02,2024-01-17,WRONG_SIZE
RET-000563,ORD-01078,CH03,1,9.8,2024-01-08,DEFECTIVE
RET-000564,ORD-01080,CH03,2,10.17,2024-01-31,WRONG_SIZE
RET-000565,ORD-01082,CH03,2,9.89,2024-01-13,NOT_AS_DESCRIBED
RET-000566,ORD-01084,CH03,2,10.64,2024-01-14,CHANGED_MIND
RET-000567,ORD-01086,CH03,2,10.35,2024-02-09,WRONG_SIZE
RET-000568,ORD-01091,CH03,3,8.88,2024-01-22,CHANGED_MIND
RET-000569,ORD-01094,CH03,1,9.97,2024-02-04,CHANGED_MIND
RET-000570,ORD-01098,CH03,3,10.88,2024-01-05,NOT_AS_DESCRIBED
RET-000571,ORD-01100,CH03,3,8.61,2024-02-06,WRONG_SIZE
RET-000572,ORD-01107,CH03,3,9.8,2024-01-13,CHANGED_MIND
RET-000573,ORD-01108,CH03,3,9.17,2024-01-12,DEFECTIVE
RET-000574,ORD-01109,CH03,1,8.62,2024-01-13,DEFECTIVE
RET-000575,ORD-01110,CH03,2,8.78,2024-01-15,NOT_AS_DESCRIBED
RET-000576,ORD-01112,CH03,1,9.21,2024-02-02,WRONG_SIZE
RET-000577,ORD-01117,CH03,1,8.62,2024-02-07,CHANGED_MIND
RET-000578,ORD-01118,CH03,1,11.26,2024-01-11,CHANGED_MIND
RET-000579,ORD-01122,CH03,1,10.87,2024-01-30,DEFECTIVE
RET-000580,ORD-01123,CH03,1,9.23,2024-01-05,CHANGED_MIND
RET-000581,ORD-01124,CH03,1,10.69,2024-01-22,CHANGED_MIND
RET-000582,ORD-01126,CH03,1,8.69,2024-02-05,CHANGED_MIND
RET-000583,ORD-01127,CH03,1,10.06,2024-01-16,NOT_AS_DESCRIBED
RET-000584,ORD-01131,CH03,1,11.34,2024-01-11,WRONG_SIZE
RET-000585,ORD-01133,CH03,2,11.21,2024-02-04,DEFECTIVE
RET-000586,ORD-01138,CH03,2,8.69,2024-01-10,CHANGED_MIND
RET-000587,ORD-01140,CH03,1,9.83,2024-02-13,DEFECTIVE
RET-000588,ORD-01141,CH03,1,9.07,2024-01-15,WRONG_SIZE
RET-000589,ORD-01143,CH03,2,10.61,2024-02-01,NOT_AS_DESCRIBED
RET-000590,ORD-01144,CH03,1,8.73,2024-02-08,DEFECTIVE
RET-000591,ORD-01145,CH03,3,11.08,2024-02-05,CHANGED_MIND
RET-000592,ORD-01146,CH03,1,11.41,2024-01-17,CHANGED_MIND
RET-000593,ORD-01151,CH03,2,9.49,2024-01-31,WRONG_SIZE
RET-000594,ORD-01152,CH03,1,11.2,2024-02-02,NOT_AS_DESCRIBED
RET-000595,ORD-01155,CH03,2,10.05,2024-01-23,NOT_AS_DESCRIBED
RET-000596,ORD-01157,CH03,3,10.88,2024-02-09,WRONG_SIZE
RET-000597,ORD-01158,CH03,2,10.6,2024-01-31,DEFECTIVE
RET-000598,ORD-01159,CH03,1,8.8,2024-02-09,CHANGED_MIND
RET-000599,ORD-01161,CH03,4,10.57,2024-01-22,DEFECTIVE
RET-000600,ORD-01165,CH03,2,11.26,2024-01-11,WRONG_SIZE
RET-000601,ORD-01169,CH03,1,8.57,2024-01-24,WRONG_SIZE
RET-000602,ORD-01173,CH03,1,10.09,2024-01-20,DEFECTIVE
RET-000603,ORD-01177,CH03,1,11.25,2024-01-14,WRONG_SIZE
RET-000604,ORD-01178,CH03,1,8.58,2024-01-26,CHANGED_MIND
RET-000605,ORD-01179,CH03,1,9.03,2024-01-17,CHANGED_MIND
RET-000606,ORD-01180,CH03,1,9.09,2024-01-21,DEFECTIVE
RET-000607,ORD-01181,CH03,4,8.98,2024-01-16,DEFECTIVE
RET-000608,ORD-01182,CH03,1,10.21,2024-01-27,WRONG_SIZE
RET-000609,ORD-01185,CH03,1,10.48,2024-01-21,WRONG_SIZE
RET-000610,ORD-01186,CH03,2,10.43,2024-01-27,CHANGED_MIND
RET-000611,ORD-01187,CH03,1,8.72,2024-01-10,CHANGED_MIND
RET-000612,ORD-01188,CH03,4,9.26,2024-01-13,CHANGED_MIND
RET-000613,ORD-00062,CH04,3,10.16,2024-01-19,DEFECTIVE
RET-000614,ORD-00066,CH04,1,8.76,2024-01-27,WRONG_SIZE
RET-000615,ORD-00078,CH04,1,9.97,2024-02-06,DEFECTIVE
RET-000616,ORD-00129,CH04,1,8.76,2024-01-28,CHANGED_MIND
RET-000617,ORD-00218,CH04,1,9.41,2024-01-25,CHANGED_MIND
RET-000618,ORD-00219,CH04,1,8.23,2024-01-17,WRONG_SIZE
RET-000619,ORD-00266,CH04,3,9.26,2024-02-07,DEFECTIVE
RET-000620,ORD-00403,CH04,1,7.71,2024-01-16,DEFECTIVE
RET-000621,ORD-00500,CH04,1,9.06,2024-01-08,DEFECTIVE
RET-000622,ORD-00530,CH04,1,8.52,2024-01-15,CHANGED_MIND
RET-000623,ORD-00077,CH05,3,8.54,2024-02-10,WRONG_SIZE
RET-000624,ORD-00118,CH05,1,9.01,2024-01-31,WRONG_SIZE
RET-000625,ORD-00119,CH05,1,9.33,2024-01-30,CHANGED_MIND
RET-000626,ORD-00129,CH05,2,9.4,2024-01-10,CHANGED_MIND
RET-000627,ORD-00147,CH05,2,8.0,2024-01-26,NOT_AS_DESCRIBED
RET-000628,ORD-00159,CH05,3,8.0,2024-01-07,DEFECTIVE
RET-000629,ORD-00219,CH05,1,7.73,2024-02-01,WRONG_SIZE
RET-000630,ORD-00224,CH05,1,9.62,2024-02-02,DEFECTIVE
RET-000631,ORD-00230,CH05,1,7.96,2024-01-12,WRONG_SIZE
RET-000632,ORD-00238,CH05,1,10.3,2024-01-08,NOT_AS_DESCRIBED
RET-000633,ORD-00262,CH05,2,8.49,2024-01-12,DEFECTIVE
RET-000634,ORD-00293,CH05,1,9.18,2024-01-27,NOT_AS_DESCRIBED
RET-000635,ORD-00295,CH05,1,8.67,2024-01-15,WRONG_SIZE
RET-000636,ORD-00297,CH05,1,9.97,2024-01-19,NOT_AS_DESCRIBED
RET-000637,ORD-00304,CH05,1,10.2,2024-01-27,NOT_AS_DESCRIBED
RET-000638,ORD-00320,CH05,1,9.62,2024-01-31,WRONG_SIZE
RET-000639,ORD-00382,CH05,1,10.05,2024-02-08,CHANGED_MIND
RET-000640,ORD-00403,CH05,2,9.14,2024-01-18,CHANGED_MIND
RET-000641,ORD-00458,CH05,3,8.0,2024-01-19,CHANGED_MIND
RET-000642,ORD-00461,CH05,1,8.11,2024-02-07,WRONG_SIZE
RET-000643,ORD-00503,CH05,1,8.84,2024-02-14,CHANGED_MIND
RET-000644,ORD-00520,CH05,1,9.77,2024-01-13,CHANGED_MIND
RET-000645,ORD-00531,CH05,1,10.19,2024-01-23,CHANGED_MIND
RET-000646,ORD-00545,CH05,1,7.93,2024-01-11,CHANGED_MIND
RET-000647,ORD-00556,CH05,1,9.53,2024-01-18,WRONG_SIZE
RET-000648,ORD-00563,CH05,1,8.03,2024-01-23,WRONG_SIZE
RET-000649,ORD-00634,CH05,1,8.78,2024-01-21,DEFECTIVE
RET-000650,ORD-00646,CH05,1,8.96,2024-02-01,CHANGED_MIND
RET-000651,ORD-00680,CH05,1,8.39,2024-01-30,CHANGED_MIND
RET-000652,ORD-00902,CH01,1,8.31,2024-03-22,CHANGED_MIND
RET-000653,ORD-00909,CH01,1,7.71,2024-04-10,WRONG_SIZE
RET-000654,ORD-00915,CH01,1,9.59,2024-04-12,CHANGED_MIND
RET-000655,ORD-00954,CH01,1,8.42,2024-03-24,CHANGED_MIND
RET-000656,ORD-01014,CH01,3,9.36,2024-04-01,WRONG_SIZE
RET-000657,ORD-01035,CH01,2,10.11,2024-03-06,WRONG_SIZE
RET-000658,ORD-01073,CH01,3,9.64,2024-03-24,WRONG_SIZE
RET-000659,ORD-01107,CH01,1,9.81,2024-03-19,DEFECTIVE
RET-000660,ORD-01127,CH01,1,7.89,2024-03-24,CHANGED_MIND
RET-000661,ORD-01136,CH01,1,8.43,2024-03-26,CHANGED_MIND
RET-000662,ORD-01223,CH01,1,9.17,2024-03-30,CHANGED_MIND
RET-000663,ORD-01256,CH01,1,8.77,2024-03-08,WRONG_SIZE
RET-000664,ORD-01257,CH01,2,8.06,2024-03-15,DEFECTIVE
RET-000665,ORD-01275,CH01,2,8.39,2024-03-28,NOT_AS_DESCRIBED
RET-000666,ORD-01283,CH01,1,9.97,2024-03-14,WRONG_SIZE
RET-000667,ORD-01293,CH01,1,8.5,2024-03-17,CHANGED_MIND
RET-000668,ORD-01409,CH01,1,8.24,2024-03-20,CHANGED_MIND
RET-000669,ORD-00988,CH02,2,7.13,2024-03-28,DEFECTIVE
RET-000670,ORD-00995,CH02,3,7.87,2024-03-22,CHANGED_MIND
RET-000671,ORD-01050,CH02,1,9.0,2024-04-02,DEFECTIVE
RET-000672,ORD-01052,CH02,2,7.37,2024-03-31,CHANGED_MIND
RET-000673,ORD-01077,CH02,2,9.12,2024-03-31,CHANGED_MIND
RET-000674,ORD-01083,CH02,1,7.26,2024-03-18,WRONG_SIZE
RET-000675,ORD-01087,CH02,1,8.55,2024-03-25,DEFECTIVE
RET-000676,ORD-01089,CH02,1,8.3,2024-03-16,DEFECTIVE
RET-000677,ORD-01118,CH02,1,7.27,2024-03-14,CHANGED_MIND
RET-000678,ORD-01130,CH02,1,7.04,2024-04-08,DEFECTIVE
RET-000679,ORD-01133,CH02,1,7.61,2024-03-17,DEFECTIVE
RET-000680,ORD-01146,CH02,1,8.64,2024-03-27,WRONG_SIZE
RET-000681,ORD-01160,CH02,1,7.61,2024-03-06,CHANGED_MIND
RET-000682,ORD-01162,CH02,1,7.66,2024-03-21,WRONG_SIZE
RET-000683,ORD-01171,CH02,1,7.5,2024-03-25,WRONG_SIZE
RET-000684,ORD-01204,CH02,3,7.73,2024-03-31,WRONG_SIZE
RET-000685,ORD-01220,CH02,2,6.83,2024-03-09,CHANGED_MIND
RET-000686,ORD-01233,CH02,2,7.49,2024-03-30,WRONG_SIZE
RET-000687,ORD-01261,CH02,1,9.2,2024-03-23,CHANGED_MIND
