order_id,channel_id,product_id,order_date,quantity,unit_price
ORD-00450,CH01,SKU-0017,2024-01-21,1,47.67
ORD-00451,CH01,SKU-0018,2024-01-15,1,49.68
ORD-00452,CH01,SKU-0043,2024-01-13,1,15.7
ORD-00453,CH01,SKU-0008,2024-01-27,3,258.83
ORD-00454,CH01,SKU-0016,2024-01-01,1,76.79
ORD-00455,CH01,SKU-0017,2024-01-27,2,47.24
ORD-00456,CH01,SKU-0025,2024-01-25,1,77.25
ORD-00457,CH01,SKU-0029,2024-01-31,3,61.78
ORD-00458,CH01,SKU-0027,2024-01-09,3,102.61
ORD-00459,CH01,SKU-0008,2024-01-09,3,279.35
ORD-00460,CH01,SKU-0020,2024-01-02,3,49.9
ORD-00461,CH01,SKU-0034,2024-01-17,2,53.71
ORD-00462,CH01,SKU-0022,2024-01-31,1,84.65
ORD-00463,CH01,SKU-0022,2024-01-04,1,87.75
ORD-00464,CH01,SKU-0029,2024-01-15,1,68.31
ORD-00465,CH01,SKU-0032,2024-01-01,3,52.86
ORD-00466,CH01,SKU-0002,2024-01-30,3,304.42
ORD-00467,CH01,SKU-0020,2024-01-02,1,43.66
ORD-00468,CH01,SKU-0021,2024-01-29,1,68.98
ORD-00469,CH01,SKU-0018,2024-01-31,2,66.39
ORD-00470,CH01,SKU-0033,2024-01-27,3,56.82
ORD-00471,CH01,SKU-0012,2024-01-13,2,82.4
ORD-00472,CH01,SKU-0039,2024-01-17,1,38.37
ORD-00473,CH01,SKU-0040,2024-01-22,3,47.88
ORD-00474,CH01,SKU-0024,2024-01-13,2,57.68
ORD-00475,CH01,SKU-0046,2024-01-15,1,22.23
ORD-00476,CH01,SKU-0022,2024-01-09,2,93.69
ORD-00477,CH01,SKU-0036,2024-01-10,2,34.11
ORD-00478,CH01,SKU-0018,2024-01-12,2,57.59
ORD-00479,CH01,SKU-0022,2024-01-09,3,90.94
ORD-00480,CH01,SKU-0023,2024-01-11,2,110.05
ORD-00481,CH01,SKU-0018,2024-01-18,1,58.08
ORD-00482,CH01,SKU-0012,2024-01-24,3,81.32
ORD-00483,CH01,SKU-0044,2024-01-29,1,47.93
ORD-00484,CH01,SKU-0030,2024-01-23,1,51.38
ORD-00485,CH01,SKU-0015,2024-01-16,3,45.06
ORD-00486,CH01,SKU-0014,2024-01-17,1,52.13
ORD-00487,CH01,SKU-0019,2024-01-14,2,34.15
ORD-00488,CH01,SKU-0007,2024-01-29,1,263.76
ORD-00489,CH01,SKU-0047,2024-01-30,1,28.31
ORD-00490,CH01,SKU-0012,2024-01-09,2,81.36
ORD-00491,CH01,SKU-0019,2024-01-09,1,35.3
ORD-00492,CH01,SKU-0022,2024-01-12,2,85.78
ORD-00493,CH01,SKU-0010,2024-01-11,2,327.69
ORD-00494,CH01,SKU-0011,2024-01-07,1,64.74
ORD-00495,CH01,SKU-0033,2024-01-11,3,65.09
ORD-00496,CH01,SKU-0030,2024-01-17,3,49.85
ORD-00497,CH01,SKU-0050,2024-01-03,1,21.34
ORD-00498,CH01,SKU-0028,2024-01-28,2,98.59
ORD-00499,CH01,SKU-0012,2024-01-23,2,95.3
ORD-00500,CH01,SKU-0039,2024-01-29,1,37.4
ORD-00501,CH01,SKU-0045,2024-01-14,1,24.63
ORD-00502,CH01,SKU-0038,2024-01-21,1,24.51
ORD-00503,CH01,SKU-0042,2024-01-23,1,51.42
ORD-00504,CH01,SKU-0038,2024-01-27,2,28.78
ORD-00505,CH01,SKU-0034,2024-01-31,1,49.4
ORD-00506,CH01,SKU-0015,2024-01-14,2,33.87
ORD-00507,CH01,SKU-0035,2024-01-27,1,25.69
ORD-00508,CH01,SKU-0015,2024-01-09,1,43.73
ORD-00509,CH01,SKU-0029,2024-01-24,3,70.52
ORD-00510,CH01,SKU-0024,2024-01-13,1,67.17
ORD-00511,CH01,SKU-0045,2024-01-02,1,21.47
ORD-00512,CH01,SKU-0042,2024-01-18,2,45.45
ORD-00513,CH01,SKU-0016,2024-01-30,2,81.95
ORD-00514,CH01,SKU-0033,2024-01-25,1,64.74
ORD-00515,CH01,SKU-0035,2024-01-06,3,29.23
ORD-00516,CH01,SKU-0012,2024-01-06,2,88.94
ORD-00517,CH01,SKU-0013,2024-01-10,3,78.64
ORD-00518,CH01,SKU-0003,2024-01-04,3,224.47
ORD-00519,CH01,SKU-0034,2024-01-09,2,56.47
ORD-00520,CH01,SKU-0021,2024-01-26,1,72.67
ORD-00521,CH01,SKU-0041,2024-01-10,1,41.72
ORD-00522,CH01,SKU-0013,2024-01-04,2,80.45
ORD-00523,CH01,SKU-0044,2024-01-09,3,49.09
ORD-00524,CH01,SKU-0012,2024-01-19,1,83.56
ORD-00525,CH01,SKU-0034,2024-01-15,3,52.05
ORD-00526,CH01,SKU-0002,2024-01-31,3,309.95
ORD-00527,CH01,SKU-0028,2024-01-08,2,99.35
ORD-00528,CH01,SKU-0035,2024-01-03,3,29.9
ORD-00529,CH01,SKU-0049,2024-01-21,1,33.27
ORD-00530,CH01,SKU-0040,2024-01-12,1,49.91
ORD-00531,CH01,SKU-0007,2024-01-10,2,301.0
ORD-00532,CH01,SKU-0012,2024-01-08,3,98.79
ORD-00533,CH01,SKU-0005,2024-01-19,3,178.92
ORD-00534,CH01,SKU-0011,2024-01-11,1,78.97
ORD-00535,CH01,SKU-0026,2024-01-25,2,47.41
ORD-00536,CH01,SKU-0040,2024-01-28,2,56.79
ORD-00537,CH01,SKU-0035,2024-01-30,1,25.11
ORD-00538,CH01,SKU-0034,2024-01-10,2,53.55
ORD-00539,CH01,SKU-0039,2024-01-17,1,38.12
ORD-00540,CH01,SKU-0033,2024-01-07,1,54.8
ORD-00541,CH01,SKU-0007,2024-01-11,1,320.53
ORD-00542,CH01,SKU-0014,2024-01-17,3,55.31
ORD-00543,CH01,SKU-0030,2024-01-09,3,47.98
ORD-00544,CH01,SKU-0036,2024-01-17,1,40.73
ORD-00545,CH01,SKU-0002,2024-01-11,3,382.71
ORD-00546,CH01,SKU-0021,2024-01-22,3,69.1
ORD-00547,CH01,SKU-0026,2024-01-01,3,53.32
ORD-00548,CH01,SKU-0001,2024-01-04,1,341.02
ORD-00549,CH01,SKU-0018,2024-01-03,3,58.3
ORD-00550,CH01,SKU-0048,2024-01-20,2,30.06
ORD-00551,CH01,SKU-0030,2024-01-19,2,53.59
ORD-00552,CH01,SKU-0019,2024-01-02,1,41.99
ORD-00553,CH01,SKU-0031,2024-01-05,2,53.45
ORD-00554,CH01,SKU-0019,2024-01-14,2,39.48
ORD-00555,CH01,SKU-0031,2024-01-22,1,55.6
ORD-00556,CH01,SKU-0018,2024-01-03,3,53.01
ORD-00557,CH01,SKU-0025,2024-01-03,3,94.73
ORD-00558,CH01,SKU-0012,2024-01-31,1,82.74
ORD-00559,CH01,SKU-0012,2024-01-07,3,91.17
ORD-00560,CH01,SKU-0034,2024-01-02,3,49.77
ORD-00561,CH01,SKU-0011,2024-01-28,3,65.14
ORD-00562,CH01,SKU-0001,2024-01-30,3,357.84
ORD-00563,CH01,SKU-0014,2024-01-08,3,57.51
ORD-00564,CH01,SKU-0035,2024-01-11,1,26.03
ORD-00565,CH01,SKU-0038,2024-01-10,2,27.34
ORD-00566,CH01,SKU-0046,2024-01-31,2,23.61
ORD-00567,CH01,SKU-0019,2024-01-01,1,36.49
ORD-00568,CH01,SKU-0012,2024-01-09,1,84.33
ORD-00569,CH01,SKU-0013,2024-01-26,1,82.78
ORD-00570,CH01,SKU-0025,2024-01-02,3,98.81
ORD-00571,CH01,SKU-0050,2024-01-24,1,19.15
ORD-00572,CH01,SKU-0031,2024-01-31,2,54.26
ORD-00573,CH01,SKU-0024,2024-01-05,1,61.04
ORD-00574,CH01,SKU-0016,2024-01-18,3,74.65
ORD-00575,CH01,SKU-0042,2024-01-10,2,52.22
ORD-00576,CH01,SKU-0022,2024-01-22,1,87.11
ORD-00577,CH01,SKU-0013,2024-01-18,3,73.7
ORD-00578,CH01,SKU-0016,2024-01-06,1,65.04
ORD-00579,CH01,SKU-0007,2024-01-30,1,329.88
ORD-00580,CH01,SKU-0013,2024-01-03,1,81.85
ORD-00581,CH01,SKU-0010,2024-01-03,3,380.31
ORD-00582,CH01,SKU-0011,2024-01-02,3,64.7
ORD-00583,CH01,SKU-0026,2024-01-15,3,49.69
ORD-00584,CH01,SKU-0016,2024-01-25,1,73.04
ORD-00585,CH01,SKU-0019,2024-01-28,2,37.81
ORD-00586,CH01,SKU-0050,2024-01-26,2,17.65
ORD-00587,CH01,SKU-0040,2024-01-04,1,52.5
ORD-00588,CH01,SKU-0029,2024-01-22,3,75.69
ORD-00589,CH01,SKU-0018,2024-01-02,1,56.75
ORD-00590,CH01,SKU-0044,2024-01-15,1,44.17
ORD-00591,CH01,SKU-0015,2024-01-24,1,36.97
ORD-00592,CH01,SKU-0013,2024-01-05,1,73.59
ORD-00593,CH01,SKU-0049,2024-01-18,3,30.37
ORD-00594,CH01,SKU-0022,2024-01-27,3,94.2
ORD-00595,CH01,SKU-0031,2024-01-18,1,52.3
ORD-00596,CH01,SKU-0021,2024-01-24,1,61.01
ORD-00597,CH01,SKU-0022,2024-01-11,3,76.87
ORD-00598,CH01,SKU-0018,2024-01-19,3,50.7
ORD-00599,CH01,SKU-0014,2024-01-18,3,55.55
ORD-00600,CH01,SKU-0011,2024-01-31,1,77.65
ORD-00601,CH01,SKU-0020,2024-01-16,1,39.55
ORD-00602,CH01,SKU-0032,2024-01-19,2,54.14
ORD-00603,CH01,SKU-0013,2024-01-15,3,82.52
ORD-00604,CH01,SKU-0029,2024-01-08,1,78.74
ORD-00605,CH01,SKU-0036,2024-01-28,2,33.56
ORD-00606,CH01,SKU-0034,2024-01-22,2,59.82
ORD-00607,CH01,SKU-0020,2024-01-07,3,42.52
ORD-00608,CH01,SKU-0016,2024-01-04,2,74.4
ORD-00609,CH01,SKU-0044,2024-01-05,1,44.25
ORD-00610,CH01,SKU-0021,2024-01-04,3,79.74
ORD-00611,CH01,SKU-0031,2024-01-26,1,63.07
ORD-00612,CH01,SKU-0041,2024-01-23,3,46.56
ORD-00613,CH01,SKU-0032,2024-01-27,1,56.33
ORD-00614,CH01,SKU-0017,2024-01-26,1,53.38
ORD-00615,CH01,SKU-0029,2024-01-15,3,73.98
ORD-00616,CH01,SKU-0014,2024-01-30,1,61.43
ORD-00617,CH01,SKU-0021,2024-01-13,2,74.08
ORD-00618,CH01,SKU-0045,2024-01-31,2,23.1
ORD-00619,CH01,SKU-0025,2024-01-22,1,79.93
ORD-00620,CH01,SKU-0016,2024-01-18,3,74.27
ORD-00621,CH01,SKU-0001,2024-01-27,1,325.18
ORD-00622,CH01,SKU-0046,2024-01-21,2,21.63
ORD-00623,CH01,SKU-0017,2024-01-09,3,51.65
ORD-00624,CH01,SKU-0008,2024-01-17,3,278.74
ORD-00625,CH01,SKU-0011,2024-01-04,2,66.46
ORD-00626,CH01,SKU-0003,2024-01-28,3,200.47
ORD-00627,CH01,SKU-0016,2024-01-13,3,65.51
ORD-00628,CH01,SKU-0026,2024-01-23,1,49.48
ORD-00629,CH01,SKU-0019,2024-01-30,3,38.86
ORD-00630,CH01,SKU-0006,2024-01-14,3,241.85
ORD-00631,CH01,SKU-0019,2024-01-12,3,40.33
ORD-00632,CH01,SKU-0016,2024-01-02,1,71.74
ORD-00633,CH01,SKU-0008,2024-01-05,1,243.94
ORD-00634,CH01,SKU-0034,2024-01-16,2,60.02
ORD-00635,CH01,SKU-0020,2024-01-08,1,38.45
ORD-00636,CH01,SKU-0014,2024-01-12,3,63.49
ORD-00637,CH01,SKU-0019,2024-01-18,3,41.23
ORD-00638,CH01,SKU-0012,2024-01-30,3,91.12
ORD-00639,CH01,SKU-0002,2024-01-30,2,304.34
ORD-00640,CH01,SKU-0020,2024-01-17,2,48.63
ORD-00641,CH01,SKU-0040,2024-01-24,2,48.28
ORD-00642,CH01,SKU-0009,2024-01-02,1,290.8
ORD-00643,CH01,SKU-0027,2024-01-16,3,107.93
ORD-00644,CH01,SKU-0029,2024-01-02,3,67.3
ORD-00645,CH01,SKU-0016,2024-01-02,3,84.48
ORD-00646,CH01,SKU-0016,2024-01-15,3,77.88
ORD-00647,CH01,SKU-0037,2024-01-08,2,59.94
ORD-00648,CH01,SKU-0031,2024-01-26,1,53.74
ORD-00649,CH01,SKU-0014,2024-01-29,1,53.24
ORD-00650,CH01,SKU-0016,2024-01-06,2,68.31
ORD-00651,CH01,SKU-0014,2024-01-24,2,55.7
ORD-00652,CH01,SKU-0017,2024-01-05,2,55.68
ORD-00653,CH01,SKU-0030,2024-01-30,3,55.8
ORD-00654,CH01,SKU-0019,2024-01-20,2,39.29
ORD-00655,CH01,SKU-0017,2024-01-17,2,52.38
ORD-00656,CH01,SKU-0041,2024-01-19,3,47.28
ORD-00657,CH01,SKU-0002,2024-01-11,3,338.77
ORD-00658,CH01,SKU-0011,2024-01-16,1,75.71
ORD-00659,CH01,SKU-0031,2024-01-26,2,55.61
ORD-00660,CH01,SKU-0013,2024-01-12,3,77.33
ORD-00661,CH01,SKU-0001,2024-01-20,3,301.94
ORD-00662,CH01,SKU-0014,2024-01-17,2,54.41
ORD-00663,CH01,SKU-0043,2024-01-24,2,16.6
ORD-00664,CH01,SKU-0010,2024-01-22,2,323.27
ORD-00665,CH01,SKU-0020,2024-01-08,1,40.5
ORD-00666,CH01,SKU-0005,2024-01-20,3,176.69
ORD-00667,CH01,SKU-0017,2024-01-08,3,53.22
ORD-00668,CH01,SKU-0026,2024-01-13,1,55.67
ORD-00669,CH01,SKU-0015,2024-01-15,1,34.55
ORD-00670,CH01,SKU-0027,2024-01-01,2,109.22
ORD-00671,CH01,SKU-0027,2024-01-15,2,102.24
ORD-00672,CH01,SKU-0039,2024-01-20,1,40.22
ORD-00673,CH01,SKU-0003,2024-01-29,3,220.25
ORD-00674,CH01,SKU-0032,2024-01-01,2,60.07
ORD-00675,CH01,SKU-0023,2024-01-23,3,85.78
ORD-00676,CH01,SKU-0012,2024-01-14,2,75.11
ORD-00677,CH01,SKU-0039,2024-01-07,2,35.7
ORD-00678,CH01,SKU-0035,2024-01-24,3,25.76
ORD-00679,CH01,SKU-0017,2024-01-27,3,51.82
ORD-00680,CH01,SKU-0042,2024-01-29,3,44.64
ORD-00681,CH01,SKU-0015,2024-01-30,1,38.16
ORD-00682,CH01,SKU-0030,2024-01-13,2,56.52
ORD-00683,CH01,SKU-0049,2024-01-22,3,29.09
ORD-00684,CH01,SKU-0018,2024-01-05,1,50.0
ORD-00685,CH01,SKU-0035,2024-01-25,2,24.41
ORD-00686,CH01,SKU-0017,2024-01-28,1,47.34
ORD-00687,CH01,SKU-0040,2024-01-10,3,52.74
ORD-00688,CH01,SKU-0028,2024-01-16,1,83.22
ORD-00689,CH01,SKU-0013,2024-01-18,1,85.0
ORD-00690,CH01,SKU-0019,2024-01-28,2,42.36
ORD-00691,CH01,SKU-0020,2024-01-19,3,40.06
ORD-00692,CH01,SKU-0010,2024-01-14,1,352.91
ORD-00693,CH01,SKU-0008,2024-01-02,2,255.99
ORD-00694,CH01,SKU-0013,2024-01-03,3,70.75
ORD-00695,CH01,SKU-0006,2024-01-17,2,283.73
ORD-00696,CH01,SKU-0017,2024-01-14,1,49.86
ORD-00697,CH01,SKU-0033,2024-01-08,2,51.79
ORD-00698,CH01,SKU-0039,2024-01-23,3,36.09
ORD-00699,CH01,SKU-0039,2024-01-09,3,40.57
ORD-00700,CH01,SKU-0019,2024-01-28,3,35.43
ORD-00701,CH01,SKU-0044,2024-01-01,3,47.82
ORD-00702,CH01,SKU-0027,2024-01-31,1,104.96
ORD-00703,CH01,SKU-0012,2024-01-13,2,96.55
ORD-00704,CH01,SKU-0018,2024-01-29,3,57.35
ORD-00705,CH01,SKU-0033,2024-01-17,2,57.85
ORD-00706,CH01,SKU-0012,2024-01-27,1,80.98
ORD-00707,CH01,SKU-0027,2024-01-18,2,92.06
ORD-00708,CH01,SKU-0043,2024-01-25,2,15.87
ORD-00709,CH01,SKU-0004,2024-01-23,3,289.38
ORD-00710,CH01,SKU-0006,2024-01-20,1,251.66
ORD-00711,CH01,SKU-0046,2024-01-16,2,20.45
ORD-00712,CH01,SKU-0025,2024-01-16,1,89.93
ORD-00713,CH01,SKU-0012,2024-01-22,2,96.65
ORD-00714,CH01,SKU-0048,2024-01-25,2,25.77
ORD-00715,CH01,SKU-0036,2024-01-03,3,32.02
ORD-00716,CH01,SKU-0026,2024-01-23,3,50.51
ORD-00717,CH01,SKU-0024,2024-01-06,1,70.57
ORD-00718,CH01,SKU-0013,2024-01-30,1,76.96
ORD-00719,CH01,SKU-0004,2024-01-08,2,369.68
ORD-00720,CH01,SKU-0030,2024-01-06,1,55.39
ORD-00721,CH01,SKU-0019,2024-01-30,3,32.49
ORD-00722,CH01,SKU-0024,2024-01-22,3,74.59
ORD-00723,CH01,SKU-0037,2024-01-23,2,65.39
ORD-00724,CH01,SKU-0009,2024-01-15,1,309.21
ORD-00725,CH01,SKU-0026,2024-01-11,3,49.62
ORD-00726,CH01,SKU-0012,2024-01-31,3,92.02
ORD-00727,CH01,SKU-0031,2024-01-26,1,54.03
ORD-00728,CH01,SKU-0012,2024-01-08,3,97.78
ORD-00729,CH01,SKU-0024,2024-01-13,2,77.0
ORD-00730,CH01,SKU-0021,2024-01-16,2,71.8
ORD-00731,CH01,SKU-0020,2024-01-21,3,41.72
ORD-00732,CH01,SKU-0025,2024-01-23,1,79.03
ORD-00733,CH01,SKU-0039,2024-01-05,3,35.35
ORD-00734,CH01,SKU-0024,2024-01-01,3,75.03
ORD-00735,CH01,SKU-0038,2024-01-02,1,28.38
ORD-00736,CH01,SKU-0044,2024-01-15,2,40.89
ORD-00737,CH01,SKU-0018,2024-01-08,1,58.69
ORD-00738,CH01,SKU-0028,2024-01-03,3,91.38
ORD-00739,CH01,SKU-0004,2024-01-07,3,299.84
ORD-00740,CH01,SKU-0038,2024-01-25,2,26.75
ORD-00741,CH01,SKU-0022,2024-01-24,1,80.65
ORD-00742,CH01,SKU-0015,2024-01-07,3,33.76
ORD-00743,CH01,SKU-0011,2024-01-04,3,83.13
ORD-00744,CH01,SKU-0041,2024-01-25,2,46.33
ORD-00745,CH01,SKU-0020,2024-01-17,3,46.21
ORD-00746,CH01,SKU-0027,2024-01-21,2,95.8
ORD-00747,CH01,SKU-0018,2024-01-19,3,51.2
ORD-00748,CH01,SKU-0044,2024-01-30,2,38.26
ORD-00749,CH01,SKU-0016,2024-01-02,2,78.62
ORD-00750,CH01,SKU-0019,2024-01-06,1,43.37
ORD-00751,CH01,SKU-0033,2024-01-05,3,63.33
ORD-00752,CH01,SKU-0041,2024-01-11,2,44.74
ORD-00753,CH01,SKU-0017,2024-01-04,2,49.76
ORD-00754,CH01,SKU-0013,2024-01-04,2,68.31
ORD-00755,CH01,SKU-0038,2024-01-07,1,29.07
ORD-00756,CH01,SKU-0034,2024-01-22,3,48.46
ORD-00757,CH01,SKU-0013,2024-01-18,3,77.6
ORD-00758,CH01,SKU-0030,2024-01-26,2,48.08
ORD-00759,CH01,SKU-0038,2024-01-07,1,29.93
ORD-00760,CH01,SKU-0040,2024-01-18,1,58.35
ORD-00761,CH01,SKU-0036,2024-01-17,2,34.16
ORD-00762,CH01,SKU-0027,2024-01-31,2,102.79
ORD-00763,CH01,SKU-0011,2024-01-14,2,65.55
ORD-00764,CH01,SKU-0046,2024-01-08,1,18.68
ORD-00765,CH01,SKU-0037,2024-01-25,1,72.36
ORD-00766,CH01,SKU-0032,2024-01-02,1,47.92
ORD-00767,CH01,SKU-0013,2024-01-13,3,81.15
ORD-00768,CH01,SKU-0011,2024-01-18,2,64.81
ORD-00769,CH01,SKU-0036,2024-01-08,1,36.77
ORD-00770,CH01,SKU-0005,2024-01-09,3,231.73
ORD-00771,CH01,SKU-0047,2024-01-28,3,28.46
ORD-00772,CH01,SKU-0020,2024-01-23,3,49.9
ORD-00773,CH01,SKU-0031,2024-01-26,2,53.51
ORD-00774,CH01,SKU-0039,2024-01-07,1,42.49
ORD-00775,CH01,SKU-0019,2024-01-07,2,37.38
ORD-00776,CH01,SKU-0019,2024-01-20,2,39.88
ORD-00777,CH01,SKU-0030,2024-01-17,2,46.36
ORD-00778,CH01,SKU-0024,2024-01-25,1,57.97
ORD-00779,CH01,SKU-0014,2024-01-24,2,56.93
ORD-00780,CH01,SKU-0023,2024-01-19,2,89.69
ORD-00781,CH01,SKU-0049,2024-01-03,1,25.62
ORD-00782,CH01,SKU-0018,2024-01-12,2,56.01
ORD-00783,CH01,SKU-0013,2024-01-13,2,83.95
ORD-00784,CH01,SKU-0014,2024-01-30,1,62.49
ORD-00785,CH01,SKU-0015,2024-01-07,2,38.46
ORD-00786,CH01,SKU-0018,2024-01-13,3,57.44
ORD-00787,CH01,SKU-0017,2024-01-17,2,46.84
ORD-00788,CH01,SKU-0022,2024-01-04,3,86.75
ORD-00789,CH01,SKU-0019,2024-01-10,2,38.45
ORD-00790,CH01,SKU-0050,2024-01-20,3,16.98
ORD-00791,CH01,SKU-0019,2024-01-14,2,32.36
ORD-00792,CH01,SKU-0013,2024-01-07,3,67.92
ORD-00793,CH01,SKU-0032,2024-01-11,1,51.68
ORD-00794,CH01,SKU-0036,2024-01-06,1,30.38
ORD-00001,CH02,SKU-0016,2024-01-03,2,69.99
ORD-00002,CH02,SKU-0025,2024-01-02,3,92.66
ORD-00003,CH02,SKU-0018,2024-01-12,3,54.38
ORD-00004,CH02,SKU-0007,2024-01-21,2,321.99
ORD-00005,CH02,SKU-0041,2024-01-28,2,47.3
ORD-00006,CH02,SKU-0016,2024-01-22,2,79.9
ORD-00007,CH02,SKU-0016,2024-01-17,1,69.83
ORD-00008,CH02,SKU-0015,2024-01-12,3,36.64
ORD-00009,CH02,SKU-0049,2024-01-09,2,30.39
ORD-00010,CH02,SKU-0023,2024-01-14,1,107.23
ORD-00011,CH02,SKU-0027,2024-01-01,3,83.14
ORD-00012,CH02,SKU-0045,2024-01-21,3,18.41
ORD-00013,CH02,SKU-0011,2024-01-18,2,85.66
ORD-00014,CH02,SKU-0044,2024-01-08,1,44.73
ORD-00015,CH02,SKU-0012,2024-01-05,2,87.37
ORD-00016,CH02,SKU-0024,2024-01-04,1,61.15
ORD-00017,CH02,SKU-0019,2024-01-20,1,43.46
ORD-00018,CH02,SKU-0015,2024-01-30,1,33.39
ORD-00019,CH02,SKU-0042,2024-01-12,1,46.4
ORD-00020,CH02,SKU-0018,2024-01-23,2,65.41
ORD-00021,CH02,SKU-0049,2024-01-08,2,33.66
ORD-00022,CH02,SKU-0011,2024-01-27,1,86.52
ORD-00023,CH02,SKU-0029,2024-01-16,3,66.81
ORD-00024,CH02,SKU-0042,2024-01-16,2,49.89
ORD-00025,CH02,SKU-0008,2024-01-30,2,302.91
ORD-00026,CH02,SKU-0047,2024-01-13,1,30.99
ORD-00027,CH02,SKU-0029,2024-01-14,1,65.46
ORD-00028,CH02,SKU-0032,2024-01-22,3,58.22
ORD-00029,CH02,SKU-0013,2024-01-16,2,73.81
ORD-00030,CH02,SKU-0027,2024-01-28,2,104.01
ORD-00031,CH02,SKU-0026,2024-01-05,2,59.17
ORD-00032,CH02,SKU-0016,2024-01-27,3,74.12
ORD-00033,CH02,SKU-0013,2024-01-06,2,74.3
ORD-00034,CH02,SKU-0014,2024-01-17,3,58.33
ORD-00035,CH02,SKU-0034,2024-01-16,2,51.86
ORD-00036,CH02,SKU-0003,2024-01-11,1,220.72
ORD-00037,CH02,SKU-0033,2024-01-10,3,51.76
ORD-00038,CH02,SKU-0046,2024-01-26,3,21.32
ORD-00039,CH02,SKU-0001,2024-01-21,1,375.96
ORD-00040,CH02,SKU-0016,2024-01-16,1,76.62
ORD-00041,CH02,SKU-0028,2024-01-03,1,89.28
ORD-00042,CH02,SKU-0003,2024-01-21,1,189.46
ORD-00043,CH02,SKU-0025,2024-01-12,2,77.06
ORD-00044,CH02,SKU-0021,2024-01-06,3,63.94
ORD-00045,CH02,SKU-0024,2024-01-07,2,60.63
ORD-00046,CH02,SKU-0019,2024-01-03,3,34.51
ORD-00047,CH02,SKU-0039,2024-01-04,3,37.24
ORD-00048,CH02,SKU-0025,2024-01-30,2,99.86
ORD-00049,CH02,SKU-0018,2024-01-02,3,50.65
ORD-00050,CH02,SKU-0026,2024-01-30,1,61.91
ORD-00051,CH02,SKU-0037,2024-01-11,1,65.56
ORD-00052,CH02,SKU-0024,2024-01-22,1,59.66
ORD-00053,CH02,SKU-0020,2024-01-11,1,41.58
ORD-00054,CH02,SKU-0011,2024-01-05,2,75.44
ORD-00055,CH02,SKU-0002,2024-01-20,2,314.09
ORD-00056,CH02,SKU-0020,2024-01-17,3,38.97
ORD-00057,CH02,SKU-0008,2024-01-20,1,234.53
ORD-00058,CH02,SKU-0043,2024-01-05,2,13.78
ORD-00059,CH02,SKU-0017,2024-01-12,2,51.81
ORD-00060,CH02,SKU-0031,2024-01-19,1,57.39
ORD-00061,CH02,SKU-0013,2024-01-07,1,73.76
ORD-00062,CH02,SKU-0011,2024-01-15,1,69.15
ORD-00063,CH02,SKU-0011,2024-01-28,3,86.73
ORD-00064,CH02,SKU-0020,2024-01-03,3,42.6
ORD-00065,CH02,SKU-0039,2024-01-08,1,36.56
ORD-00066,CH02,SKU-0041,2024-01-15,3,36.52
ORD-00067,CH02,SKU-0038,2024-01-21,2,25.24
ORD-00068,CH02,SKU-0018,2024-01-27,3,55.68
ORD-00069,CH02,SKU-0035,2024-01-18,1,26.85
ORD-00070,CH02,SKU-0012,2024-01-05,3,88.12
ORD-00071,CH02,SKU-0045,2024-01-09,1,22.17
ORD-00072,CH02,SKU-0023,2024-01-29,1,88.6
ORD-00073,CH02,SKU-0016,2024-01-08,1,76.15
ORD-00074,CH02,SKU-0016,2024-01-15,3,69.1
ORD-00075,CH02,SKU-0010,2024-01-28,1,368.47
ORD-00076,CH02,SKU-0013,2024-01-10,2,69.64
ORD-00077,CH02,SKU-0045,2024-01-08,3,23.36
ORD-00078,CH02,SKU-0040,2024-01-21,3,55.26
ORD-00079,CH02,SKU-0047,2024-01-13,2,36.84
ORD-00080,CH02,SKU-0016,2024-01-20,3,71.44
ORD-00081,CH02,SKU-0023,2024-01-02,2,87.18
ORD-00082,CH02,SKU-0014,2024-01-27,3,54.75
ORD-00083,CH02,SKU-0026,2024-01-28,2,59.2
ORD-00084,CH02,SKU-0015,2024-01-05,3,42.25
ORD-00085,CH02,SKU-0017,2024-01-17,3,49.26
ORD-00086,CH02,SKU-0023,2024-01-09,2,90.64
ORD-00087,CH02,SKU-0014,2024-01-14,2,61.78
ORD-00088,CH02,SKU-0020,2024-01-17,1,45.82
ORD-00089,CH02,SKU-0025,2024-01-10,2,96.41
ORD-00090,CH02,SKU-0019,2024-01-30,1,35.45
ORD-00091,CH02,SKU-0042,2024-01-16,2,51.84
ORD-00092,CH02,SKU-0030,2024-01-06,3,52.83
ORD-00093,CH02,SKU-0035,2024-01-05,2,23.5
ORD-00094,CH02,SKU-0028,2024-01-22,3,83.5
ORD-00095,CH02,SKU-0039,2024-01-24,3,35.88
ORD-00096,CH02,SKU-0034,2024-01-14,2,55.3
ORD-00097,CH02,SKU-0040,2024-01-26,1,45.38
ORD-00098,CH02,SKU-0025,2024-01-18,2,91.7
ORD-00099,CH02,SKU-0011,2024-01-06,1,74.37
ORD-00100,CH02,SKU-0014,2024-01-23,1,54.07
ORD-00101,CH02,SKU-0022,2024-01-28,1,90.09
ORD-00102,CH02,SKU-0010,2024-01-20,1,349.6
ORD-00103,CH02,SKU-0012,2024-01-15,1,79.72
ORD-00104,CH02,SKU-0002,2024-01-26,2,379.66
ORD-00105,CH02,SKU-0025,2024-01-07,1,80.38
