region,deal_id,rep_id,credit_pct
EMEA,359,R131,1.0
EMEA,360,R141,0.6
EMEA,360,R106,0.4
NA,351,R043,1.0
EMEA,361,R105,1.0
NA,352,R064,1.0
EMEA,362,R088,1.0
EMEA,363,R150,1.0
NA,353,R033,1.0
NA,354,R034,1.0
APAC,177,R192,1.0
APAC,178,R182,1.0
NA,355,R059,1.0
EMEA,364,R143,1.0
EMEA,365,R086,1.0
NA,356,R073,0.5
NA,356,R075,0.5
NA,357,R046,1.0
EMEA,366,R155,1.0
APAC,179,R175,1.0
APAC,180,R194,0.4
APAC,180,R164,0.6
EMEA,367,R115,1.0
EMEA,368,R104,1.0
NA,358,R080,1.0
APAC,181,R179,0.6
APAC,181,R197,0.4
EMEA,369,R119,0.5
EMEA,369,R111,0.5
NA,359,R006,1.0
EMEA,370,R119,1.0
EMEA,371,R123,0.5
EMEA,371,R120,0.5
NA,360,R036,0.5
NA,360,R054,0.5
NA,361,R018,1.0
EMEA,372,R084,1.0
NA,362,R074,1.0
NA,363,R062,1.0
NA,364,R013,1.0
NA,365,R019,1.0
EMEA,373,R160,1.0
NA,366,R051,1.0
EMEA,374,R152,1.0
EMEA,375,R108,1.0
EMEA,376,R096,1.0
APAC,182,R171,1.0
EMEA,377,R114,1.0
EMEA,378,R156,1.0
NA,367,R046,1.0
APAC,183,R195,1.0
NA,368,R061,1.0
EMEA,379,R114,1.0
EMEA,380,R085,1.0
NA,369,R070,1.0
EMEA,381,R147,1.0
EMEA,382,R091,1.0
EMEA,383,R115,1.0
EMEA,384,R093,1.0
EMEA,385,R130,1.0
EMEA,386,R090,1.0
NA,370,R014,1.0
EMEA,387,R096,0.5
EMEA,387,R157,0.5
APAC,184,R177,0.6
APAC,184,R183,0.4
APAC,185,R176,1.0
NA,371,R035,1.0
APAC,186,R174,1.0
NA,372,R040,0.4
NA,372,R059,0.6
NA,373,R048,0.5
NA,373,R018,0.5
NA,374,R075,1.0
NA,375,R075,1.0
APAC,187,R165,1.0
EMEA,388,R124,0.4
EMEA,388,R123,0.6
EMEA,389,R090,1.0
APAC,188,R187,1.0
NA,376,R065,0.4
NA,376,R073,0.6
APAC,189,R170,1.0
EMEA,390,R123,1.0
NA,377,R036,1.0
NA,378,R038,1.0
EMEA,391,R129,1.0
EMEA,392,R092,0.6
EMEA,392,R146,0.4
EMEA,393,R155,1.0
EMEA,394,R081,1.0
EMEA,395,R134,1.0
APAC,190,R187,1.0
EMEA,396,R118,1.0
NA,379,R078,1.0
EMEA,397,R100,1.0
EMEA,398,R108,0.6
EMEA,398,R127,0.4
EMEA,399,R140,1.0
NA,380,R029,1.0
EMEA,400,R085,1.0
APAC,191,R183,1.0
EMEA,401,R132,1.0
NA,381,R071,1.0
EMEA,402,R084,0.4
EMEA,402,R102,0.6
NA,382,R044,1.0
EMEA,403,R121,1.0
NA,383,R065,1.0
EMEA,404,R105,1.0
EMEA,405,R119,0.4
EMEA,405,R093,0.6
EMEA,406,R106,1.0
NA,384,R038,1.0
EMEA,407,R147,1.0
NA,385,R018,1.0
EMEA,408,R147,1.0
NA,386,R074,1.0
EMEA,409,R147,1.0
NA,387,R023,1.0
NA,388,R071,0.6
NA,388,R048,0.4
APAC,192,R163,1.0
EMEA,410,R088,1.0
APAC,193,R184,0.4
APAC,193,R179,0.6
NA,389,R026,1.0
NA,390,R022,0.5
NA,390,R006,0.5
EMEA,411,R114,1.0
EMEA,412,R148,1.0
NA,391,R062,1.0
APAC,194,R175,1.0
APAC,195,R188,1.0
EMEA,413,R155,0.5
EMEA,413,R101,0.5
EMEA,414,R147,1.0
NA,392,R054,1.0
EMEA,415,R095,1.0
APAC,196,R177,1.0
EMEA,416,R110,0.4
EMEA,416,R104,0.6
EMEA,417,R088,1.0
EMEA,418,R081,0.6
EMEA,418,R110,0.4
APAC,197,R197,1.0
EMEA,419,R137,0.5
EMEA,419,R110,0.5
APAC,198,R200,1.0
NA,393,R005,1.0
EMEA,420,R141,1.0
EMEA,421,R087,1.0
NA,394,R065,1.0
APAC,199,R175,1.0
APAC,200,R169,0.6
APAC,200,R167,0.4
EMEA,422,R108,1.0
EMEA,423,R141,1.0
EMEA,424,R111,1.0
NA,395,R066,1.0
APAC,201,R195,1.0
NA,396,R009,1.0
EMEA,425,R156,1.0
NA,397,R030,1.0
NA,398,R051,1.0
EMEA,426,R106,1.0
EMEA,427,R113,1.0
EMEA,428,R100,1.0
APAC,202,R192,0.4
APAC,202,R194,0.6
EMEA,429,R116,1.0
EMEA,430,R155,1.0
EMEA,431,R134,0.5
EMEA,431,R083,0.5
NA,399,R045,0.5
NA,399,R070,0.5
NA,400,R080,1.0
NA,401,R074,1.0
NA,402,R049,1.0
EMEA,432,R109,1.0
EMEA,433,R158,1.0
EMEA,434,R160,0.5
EMEA,434,R152,0.5
NA,403,R006,1.0
EMEA,435,R136,1.0
NA,404,R076,1.0
NA,405,R062,1.0
NA,406,R041,1.0
APAC,203,R172,1.0
NA,407,R048,1.0
NA,408,R012,1.0
NA,409,R040,1.0
EMEA,436,R139,1.0
EMEA,437,R118,1.0
NA,410,R073,1.0
NA,411,R064,1.0
EMEA,438,R116,1.0
EMEA,439,R139,1.0
APAC,204,R185,1.0
NA,412,R022,1.0
EMEA,440,R137,0.4
EMEA,440,R144,0.6
NA,413,R049,0.5
NA,413,R072,0.5
NA,414,R019,1.0
EMEA,441,R118,1.0
APAC,205,R191,1.0
APAC,206,R190,1.0
EMEA,442,R159,1.0
EMEA,443,R108,1.0
NA,415,R037,1.0
EMEA,444,R125,1.0
NA,416,R004,1.0
EMEA,445,R083,1.0
NA,417,R063,1.0
EMEA,446,R116,1.0
EMEA,447,R159,1.0
EMEA,448,R125,0.5
EMEA,448,R139,0.5
NA,418,R015,1.0
APAC,207,R187,1.0
NA,419,R007,0.4
NA,419,R022,0.6
APAC,208,R189,0.6
APAC,208,R166,0.4
EMEA,449,R136,0.5
EMEA,449,R131,0.5
EMEA,450,R105,1.0
EMEA,451,R084,1.0
APAC,209,R186,1.0
EMEA,452,R096,0.4
EMEA,452,R150,0.6
NA,420,R068,1.0
NA,421,R008,1.0
EMEA,453,R141,1.0
NA,422,R018,1.0
EMEA,454,R153,1.0
NA,423,R021,1.0
EMEA,455,R146,1.0
EMEA,456,R092,1.0
NA,424,R017,1.0
EMEA,457,R156,1.0
EMEA,458,R139,1.0
NA,425,R007,1.0
EMEA,459,R130,0.5
EMEA,459,R116,0.5
APAC,210,R171,1.0
NA,426,R046,1.0
EMEA,460,R128,0.5
EMEA,460,R126,0.5
APAC,211,R164,1.0
EMEA,461,R148,0.6
EMEA,461,R149,0.4
EMEA,462,R106,1.0
NA,427,R008,1.0
APAC,212,R168,1.0
APAC,213,R186,1.0
NA,428,R080,1.0
NA,429,R009,1.0
EMEA,463,R089,1.0
NA,430,R061,1.0
NA,431,R057,1.0
APAC,214,R197,1.0
EMEA,464,R105,1.0
EMEA,465,R152,1.0
NA,432,R047,1.0
NA,433,R033,0.6
NA,433,R044,0.4
APAC,215,R179,1.0
APAC,216,R193,1.0
APAC,217,R186,1.0
NA,434,R010,1.0
EMEA,466,R125,1.0
EMEA,467,R141,1.0
NA,435,R068,1.0
NA,436,R047,1.0
EMEA,468,R083,1.0
EMEA,469,R083,1.0
EMEA,470,R132,0.6
EMEA,470,R159,0.4
NA,437,R065,1.0
APAC,218,R192,0.5
APAC,218,R180,0.5
NA,438,R008,1.0
APAC,219,R167,1.0
EMEA,471,R101,1.0
EMEA,472,R134,1.0
NA,439,R078,1.0
NA,440,R075,1.0
EMEA,473,R088,1.0
EMEA,474,R081,1.0
EMEA,475,R149,0.4
EMEA,475,R102,0.6
NA,441,R069,1.0
APAC,220,R167,1.0
APAC,221,R195,1.0
NA,442,R072,1.0
NA,443,R008,1.0
NA,444,R003,0.6
NA,444,R052,0.4
EMEA,476,R117,1.0
EMEA,477,R082,1.0
NA,445,R071,0.6
NA,445,R056,0.4
EMEA,478,R082,1.0
EMEA,479,R160,1.0
EMEA,480,R100,1.0
NA,446,R024,1.0
APAC,222,R178,1.0
APAC,223,R168,1.0
EMEA,481,R120,1.0
EMEA,482,R086,0.5
EMEA,482,R081,0.5
EMEA,483,R134,0.6
EMEA,483,R120,0.4
EMEA,484,R118,1.0
APAC,224,R173,1.0
EMEA,485,R128,1.0
NA,447,R012,1.0
APAC,225,R194,1.0
NA,448,R036,1.0
EMEA,486,R153,1.0
EMEA,487,R136,1.0
NA,449,R005,0.4
NA,449,R078,0.6
NA,450,R054,1.0
APAC,226,R179,1.0
NA,451,R045,1.0
EMEA,488,R105,1.0
NA,452,R078,0.6
NA,452,R065,0.4
NA,453,R035,1.0
EMEA,489,R154,1.0
APAC,227,R187,1.0
NA,454,R010,1.0
NA,455,R033,1.0
EMEA,490,R103,1.0
APAC,228,R193,0.5
APAC,228,R179,0.5
NA,456,R049,1.0
APAC,229,R167,0.4
APAC,229,R197,0.6
APAC,230,R195,0.4
APAC,230,R199,0.6
NA,457,R052,1.0
EMEA,491,R106,1.0
EMEA,492,R133,0.6
EMEA,492,R108,0.4
APAC,231,R175,1.0
NA,458,R049,1.0
APAC,232,R166,1.0
APAC,233,R161,1.0
NA,459,R002,1.0
NA,460,R001,1.0
NA,461,R005,1.0
NA,462,R016,1.0
EMEA,493,R153,1.0
EMEA,494,R084,1.0
EMEA,495,R141,1.0
EMEA,496,R115,0.6
EMEA,496,R132,0.4
EMEA,497,R138,1.0
EMEA,498,R083,0.5
EMEA,498,R087,0.5
EMEA,499,R130,1.0
NA,463,R057,1.0
NA,464,R027,1.0
APAC,234,R190,1.0
NA,465,R008,1.0
APAC,235,R199,1.0
NA,466,R049,0.5
NA,466,R015,0.5
EMEA,500,R146,0.5
EMEA,500,R111,0.5
EMEA,501,R124,1.0
EMEA,502,R157,0.4
EMEA,502,R134,0.6
NA,467,R022,0.5
NA,467,R014,0.5
NA,468,R056,1.0
EMEA,503,R117,0.5
EMEA,503,R138,0.5
EMEA,504,R158,0.5
EMEA,504,R088,0.5
APAC,236,R199,1.0
EMEA,505,R151,1.0
NA,469,R023,1.0
EMEA,506,R153,0.5
EMEA,506,R138,0.5
EMEA,507,R134,1.0
EMEA,508,R139,1.0
NA,470,R042,1.0
NA,471,R034,1.0
APAC,237,R168,0.6
APAC,237,R184,0.4
NA,472,R021,0.5
NA,472,R041,0.5
NA,473,R031,1.0
NA,474,R032,1.0
EMEA,509,R086,1.0
NA,475,R067,0.5
NA,475,R024,0.5
NA,476,R033,1.0
EMEA,510,R157,1.0
NA,477,R077,1.0
NA,478,R063,1.0
EMEA,511,R152,1.0
EMEA,512,R145,0.5
EMEA,512,R126,0.5
APAC,238,R170,1.0
NA,479,R035,1.0
NA,480,R004,1.0
APAC,239,R196,0.6
APAC,239,R172,0.4
NA,481,R003,1.0
NA,482,R078,1.0
EMEA,513,R095,1.0
NA,483,R004,0.5
NA,483,R029,0.5
NA,484,R030,0.6
NA,484,R041,0.4
NA,485,R010,1.0
EMEA,514,R141,1.0
NA,486,R048,1.0
EMEA,515,R140,1.0
APAC,240,R163,1.0
EMEA,516,R157,1.0
APAC,241,R174,1.0
EMEA,517,R124,1.0
NA,487,R071,1.0
APAC,242,R189,0.4
APAC,242,R166,0.6
NA,488,R014,1.0
NA,489,R078,1.0
NA,490,R066,0.5
NA,490,R051,0.5
EMEA,518,R083,0.6
EMEA,518,R111,0.4
EMEA,519,R102,1.0
APAC,243,R193,1.0
NA,491,R007,1.0
APAC,244,R189,0.4
APAC,244,R200,0.6
NA,492,R078,1.0
APAC,245,R165,1.0
EMEA,520,R129,1.0
APAC,246,R164,1.0
EMEA,521,R090,1.0
NA,493,R019,1.0
APAC,247,R199,1.0
APAC,248,R186,1.0
NA,494,R080,1.0
NA,495,R059,1.0
EMEA,522,R122,1.0
EMEA,523,R095,1.0
APAC,249,R168,1.0
EMEA,524,R111,1.0
EMEA,525,R121,1.0
EMEA,526,R136,1.0
APAC,250,R164,0.4
APAC,250,R196,0.6
APAC,251,R177,1.0
EMEA,527,R106,1.0
APAC,252,R165,1.0
APAC,253,R195,1.0
NA,496,R069,1.0
APAC,254,R197,0.5
APAC,254,R166,0.5
APAC,255,R200,1.0
APAC,256,R175,1.0
NA,497,R042,0.5
NA,497,R048,0.5
EMEA,528,R140,1.0
NA,498,R007,1.0
EMEA,529,R144,1.0
EMEA,530,R138,0.4
EMEA,530,R117,0.6
NA,499,R047,1.0
NA,500,R079,1.0
NA,501,R033,1.0
APAC,257,R193,1.0
NA,502,R008,1.0
EMEA,531,R097,1.0
EMEA,532,R093,1.0
NA,503,R057,1.0
APAC,258,R193,1.0
NA,504,R051,0.4
NA,504,R011,0.6
NA,505,R002,0.6
NA,505,R012,0.4
APAC,259,R177,1.0
APAC,260,R166,1.0
EMEA,533,R160,1.0
NA,506,R073,0.4
NA,506,R061,0.6
APAC,261,R193,1.0
EMEA,534,R125,1.0
NA,507,R039,1.0
EMEA,535,R086,1.0
NA,508,R044,1.0
NA,509,R013,1.0
NA,510,R036,1.0
APAC,262,R199,1.0
APAC,263,R193,0.4
APAC,263,R188,0.6
NA,511,R032,0.6
NA,511,R024,0.4
APAC,264,R174,1.0
EMEA,536,R094,1.0
NA,512,R022,1.0
APAC,265,R178,0.6
APAC,265,R173,0.4
APAC,266,R195,1.0
NA,513,R011,1.0
NA,514,R033,0.6
NA,514,R025,0.4
NA,515,R001,1.0
NA,516,R061,1.0
EMEA,537,R102,1.0
EMEA,538,R114,1.0
EMEA,539,R127,1.0
NA,517,R008,1.0
APAC,267,R194,0.5
APAC,267,R195,0.5
NA,518,R072,1.0
EMEA,540,R103,1.0
NA,519,R051,1.0
EMEA,541,R114,1.0
EMEA,542,R131,1.0
NA,520,R026,1.0
EMEA,543,R100,1.0
EMEA,544,R106,1.0
APAC,268,R191,1.0
APAC,269,R167,1.0
APAC,270,R181,1.0
EMEA,545,R113,1.0
EMEA,546,R136,1.0
NA,521,R051,0.5
NA,521,R063,0.5
NA,522,R077,1.0
NA,523,R032,1.0
EMEA,547,R115,1.0
NA,524,R073,1.0
EMEA,548,R110,1.0
NA,525,R051,1.0
NA,526,R031,0.6
NA,526,R007,0.4
APAC,271,R196,1.0
APAC,272,R187,0.4
APAC,272,R190,0.6
EMEA,549,R119,1.0
APAC,273,R165,1.0
APAC,274,R184,1.0
NA,527,R008,1.0
EMEA,550,R128,1.0
NA,528,R049,1.0
EMEA,551,R089,1.0
EMEA,552,R103,0.4
EMEA,552,R089,0.6
NA,529,R005,1.0
NA,530,R043,1.0
EMEA,553,R112,1.0
NA,531,R080,1.0
NA,532,R029,1.0
EMEA,554,R103,1.0
EMEA,555,R106,1.0
APAC,275,R190,1.0
EMEA,556,R146,0.6
EMEA,556,R126,0.4
EMEA,557,R089,1.0
APAC,276,R189,0.4
APAC,276,R188,0.6
NA,533,R029,1.0
APAC,277,R190,1.0
EMEA,558,R090,1.0
NA,534,R065,1.0
APAC,278,R166,1.0
APAC,279,R173,1.0
APAC,280,R178,1.0
APAC,281,R164,1.0
EMEA,559,R119,1.0
APAC,282,R194,1.0
EMEA,560,R111,1.0
EMEA,561,R141,1.0
EMEA,562,R121,0.4
EMEA,562,R088,0.6
EMEA,563,R090,1.0
APAC,283,R170,0.4
APAC,283,R163,0.6
APAC,284,R196,1.0
EMEA,564,R140,1.0
APAC,285,R172,1.0
NA,535,R018,1.0
NA,536,R075,1.0
EMEA,565,R141,1.0
NA,537,R016,1.0
EMEA,566,R092,1.0
EMEA,567,R159,1.0
NA,538,R077,1.0
EMEA,568,R150,1.0
APAC,286,R187,1.0
EMEA,569,R131,1.0
EMEA,570,R092,1.0
EMEA,571,R139,1.0
NA,539,R011,1.0
APAC,287,R181,1.0
APAC,288,R161,1.0
NA,540,R010,1.0
NA,541,R041,1.0
NA,542,R077,0.5
NA,542,R048,0.5
NA,543,R019,1.0
EMEA,572,R090,1.0
NA,544,R055,0.5
NA,544,R069,0.5
NA,545,R035,1.0
APAC,289,R182,1.0
APAC,290,R167,1.0
EMEA,573,R151,1.0
EMEA,574,R123,1.0
EMEA,575,R142,1.0
NA,546,R034,1.0
NA,547,R072,1.0
NA,548,R071,1.0
NA,549,R049,1.0
EMEA,576,R115,1.0
APAC,291,R193,1.0
NA,550,R041,1.0
EMEA,577,R102,1.0
APAC,292,R179,0.6
APAC,292,R192,0.4
EMEA,578,R099,1.0
NA,551,R020,0.6
NA,551,R065,0.4
EMEA,579,R081,1.0
NA,552,R057,1.0
NA,553,R062,1.0
NA,554,R049,1.0
NA,555,R062,1.0
EMEA,580,R090,0.4
EMEA,580,R126,0.6
NA,556,R016,0.6
NA,556,R059,0.4
APAC,293,R197,1.0
NA,557,R013,1.0
APAC,294,R198,1.0
EMEA,581,R112,1.0
NA,558,R029,1.0
NA,559,R007,0.5
NA,559,R026,0.5
NA,560,R080,1.0
NA,561,R005,1.0
EMEA,582,R128,1.0
NA,562,R013,1.0
NA,563,R033,0.6
NA,563,R053,0.4
EMEA,583,R108,0.4
EMEA,583,R124,0.6
EMEA,584,R100,1.0
NA,564,R066,1.0
NA,565,R005,1.0
EMEA,585,R153,0.4
EMEA,585,R145,0.6
EMEA,586,R115,0.5
EMEA,586,R132,0.5
EMEA,587,R112,1.0
EMEA,588,R150,1.0
EMEA,589,R131,1.0
EMEA,590,R140,0.5
EMEA,590,R123,0.5
NA,566,R024,1.0
NA,567,R028,1.0
NA,568,R020,1.0
NA,569,R072,1.0
EMEA,591,R130,1.0
NA,570,R015,0.6
NA,570,R010,0.4
EMEA,592,R134,1.0
EMEA,593,R097,1.0
APAC,295,R192,1.0
NA,571,R028,1.0
NA,572,R004,1.0
NA,573,R071,0.5
NA,573,R001,0.5
NA,574,R071,1.0
APAC,296,R182,1.0
APAC,297,R194,1.0
EMEA,594,R147,0.4
EMEA,594,R110,0.6
EMEA,595,R150,1.0
NA,575,R044,1.0
NA,576,R079,1.0
EMEA,596,R131,1.0
EMEA,597,R085,0.4
EMEA,597,R114,0.6
EMEA,598,R114,0.6
EMEA,598,R084,0.4
EMEA,599,R086,1.0
EMEA,600,R148,1.0
APAC,298,R181,1.0
NA,577,R050,0.4
NA,577,R020,0.6
EMEA,601,R153,0.5
EMEA,601,R111,0.5
APAC,299,R187,1.0
NA,578,R035,1.0
APAC,300,R183,1.0
NA,579,R021,1.0
EMEA,602,R140,1.0
NA,580,R026,1.0
APAC,301,R169,1.0
NA,581,R058,1.0
APAC,302,R170,1.0
APAC,303,R174,1.0
EMEA,603,R110,0.4
EMEA,603,R085,0.6
EMEA,604,R087,1.0
APAC,304,R170,1.0
APAC,305,R175,0.5
APAC,305,R170,0.5
NA,582,R075,0.4
NA,582,R038,0.6
EMEA,605,R131,1.0
EMEA,606,R144,1.0
EMEA,607,R094,1.0
NA,583,R053,1.0
NA,584,R064,0.6
NA,584,R043,0.4
EMEA,608,R136,1.0
NA,585,R012,1.0
NA,586,R049,0.6
NA,586,R037,0.4
EMEA,609,R100,1.0
NA,587,R062,1.0
EMEA,610,R120,1.0
NA,588,R011,1.0
APAC,306,R195,1.0
EMEA,611,R135,1.0
NA,589,R064,1.0
NA,590,R004,1.0
EMEA,612,R088,0.6
EMEA,612,R130,0.4
EMEA,613,R126,1.0
NA,591,R048,1.0
NA,592,R077,0.4
NA,592,R019,0.6
APAC,307,R184,1.0
NA,593,R040,1.0
APAC,308,R187,1.0
NA,594,R051,1.0
NA,595,R074,1.0
NA,596,R014,0.6
NA,596,R033,0.4
APAC,309,R169,1.0
NA,597,R014,1.0
APAC,310,R163,1.0
EMEA,614,R133,1.0
EMEA,615,R104,1.0
EMEA,616,R157,0.4
EMEA,616,R136,0.6
NA,598,R070,0.6
NA,598,R060,0.4
EMEA,617,R097,0.5
EMEA,617,R136,0.5
NA,599,R027,1.0
NA,600,R032,1.0
NA,601,R050,1.0
APAC,311,R169,1.0
NA,602,R044,0.6
NA,602,R032,0.4
APAC,312,R161,0.5
APAC,312,R188,0.5
NA,603,R056,1.0
APAC,313,R187,1.0
EMEA,618,R083,1.0
EMEA,619,R156,1.0
NA,604,R026,1.0
APAC,314,R162,1.0
NA,605,R015,1.0
APAC,315,R175,1.0
APAC,316,R196,1.0
NA,606,R029,1.0
APAC,317,R182,1.0
EMEA,620,R100,0.4
EMEA,620,R157,0.6
EMEA,621,R158,1.0
APAC,318,R194,1.0
EMEA,622,R118,1.0
APAC,319,R164,0.5
APAC,319,R185,0.5
APAC,320,R174,0.5
APAC,320,R180,0.5
EMEA,623,R141,1.0
APAC,321,R177,1.0
EMEA,624,R160,1.0
EMEA,625,R121,1.0
APAC,322,R163,1.0
NA,607,R060,1.0
NA,608,R045,1.0
NA,609,R002,1.0
NA,610,R037,1.0
APAC,323,R173,1.0
NA,611,R060,1.0
EMEA,626,R143,1.0
EMEA,627,R144,1.0
APAC,324,R193,1.0
NA,612,R079,1.0
APAC,325,R169,0.4
APAC,325,R178,0.6
NA,613,R063,1.0
EMEA,628,R111,1.0
NA,614,R038,1.0
EMEA,629,R103,1.0
NA,615,R061,1.0
NA,616,R080,1.0
NA,617,R052,0.4
NA,617,R068,0.6
NA,618,R002,1.0
NA,619,R030,0.4
NA,619,R065,0.6
NA,620,R017,1.0
NA,621,R059,1.0
NA,622,R008,1.0
EMEA,630,R146,1.0
EMEA,631,R150,1.0
EMEA,632,R123,1.0
NA,623,R017,1.0
EMEA,633,R145,1.0
EMEA,634,R135,1.0
EMEA,635,R091,1.0
NA,624,R022,1.0
EMEA,636,R153,0.6
EMEA,636,R097,0.4
EMEA,637,R155,1.0
NA,625,R053,1.0
APAC,326,R189,1.0
APAC,327,R179,1.0
NA,626,R005,1.0
APAC,328,R193,1.0
EMEA,638,R138,0.6
EMEA,638,R134,0.4
APAC,329,R162,1.0
APAC,330,R185,0.4
APAC,330,R193,0.6
EMEA,639,R106,0.5
EMEA,639,R112,0.5
EMEA,640,R125,1.0
EMEA,641,R158,1.0
APAC,331,R188,1.0
EMEA,642,R095,1.0
NA,627,R052,1.0
EMEA,643,R152,1.0
NA,628,R068,0.5
NA,628,R043,0.5
EMEA,644,R103,1.0
EMEA,645,R155,1.0
EMEA,646,R091,0.4
EMEA,646,R138,0.6
NA,629,R074,1.0
NA,630,R052,1.0
NA,631,R008,1.0
APAC,332,R182,0.6
APAC,332,R177,0.4
EMEA,647,R118,1.0
APAC,333,R171,1.0
NA,632,R044,1.0
APAC,334,R194,1.0
NA,633,R025,1.0
EMEA,648,R107,1.0
EMEA,649,R096,1.0
EMEA,650,R123,0.5
EMEA,650,R085,0.5
NA,634,R046,1.0
NA,635,R044,1.0
EMEA,651,R112,1.0
EMEA,652,R087,1.0
EMEA,653,R124,1.0
NA,636,R046,1.0
APAC,335,R177,1.0
EMEA,654,R118,1.0
NA,637,R060,0.6
NA,637,R069,0.4
EMEA,655,R134,1.0
EMEA,656,R158,1.0
NA,638,R022,1.0
APAC,336,R194,1.0
NA,639,R016,1.0
APAC,337,R189,1.0
EMEA,657,R157,1.0
NA,640,R021,0.6
NA,640,R055,0.4
NA,641,R010,1.0
EMEA,658,R149,0.4
EMEA,658,R151,0.6
NA,642,R054,1.0
APAC,338,R169,0.5
APAC,338,R192,0.5
EMEA,659,R142,1.0
APAC,339,R167,1.0
NA,643,R004,1.0
EMEA,660,R108,1.0
EMEA,661,R133,0.4
EMEA,661,R100,0.6
APAC,340,R178,0.4
APAC,340,R165,0.6
EMEA,662,R102,1.0
EMEA,663,R146,1.0
APAC,341,R178,0.5
APAC,341,R191,0.5
NA,644,R030,1.0
EMEA,664,R135,1.0
NA,645,R037,1.0
NA,646,R028,1.0
APAC,342,R188,1.0
EMEA,665,R093,1.0
APAC,343,R175,1.0
APAC,344,R176,1.0
NA,647,R045,1.0
APAC,345,R192,1.0
APAC,346,R173,1.0
NA,648,R016,1.0
NA,649,R059,1.0
EMEA,666,R098,1.0
EMEA,667,R089,1.0
EMEA,668,R116,1.0
APAC,347,R191,0.4
APAC,347,R174,0.6
EMEA,669,R139,1.0
EMEA,670,R132,1.0
APAC,348,R166,0.4
APAC,348,R184,0.6
NA,650,R024,0.4
NA,650,R050,0.6
NA,651,R066,0.5
NA,651,R045,0.5
NA,652,R063,1.0
NA,653,R030,0.6
NA,653,R070,0.4
APAC,349,R196,0.4
APAC,349,R198,0.6
APAC,350,R161,0.6
APAC,350,R172,0.4
APAC,351,R169,1.0
EMEA,671,R120,1.0
EMEA,672,R157,1.0
NA,654,R059,1.0
APAC,352,R182,1.0
EMEA,673,R158,1.0
EMEA,674,R114,1.0
NA,655,R016,1.0
EMEA,675,R155,0.6
EMEA,675,R132,0.4
NA,656,R016,1.0
EMEA,676,R121,1.0
EMEA,677,R103,1.0
NA,657,R012,1.0
NA,658,R006,1.0
EMEA,678,R156,0.4
EMEA,678,R098,0.6
APAC,353,R180,1.0
EMEA,679,R137,1.0
APAC,354,R164,0.4
APAC,354,R176,0.6
EMEA,680,R152,1.0
EMEA,681,R125,1.0
APAC,355,R199,0.6
APAC,355,R162,0.4
NA,659,R035,1.0
EMEA,682,R089,1.0
EMEA,683,R123,1.0
APAC,356,R166,1.0
NA,660,R054,1.0
EMEA,684,R129,0.4
EMEA,684,R144,0.6
EMEA,685,R145,0.6
EMEA,685,R143,0.4
NA,661,R011,1.0
EMEA,686,R158,1.0
EMEA,687,R158,0.4
EMEA,687,R132,0.6
APAC,357,R173,1.0
NA,662,R061,1.0
EMEA,688,R109,1.0
NA,663,R033,1.0
NA,664,R065,1.0
EMEA,689,R111,1.0
NA,665,R077,1.0
EMEA,690,R158,1.0
EMEA,691,R084,1.0
APAC,358,R197,1.0
NA,666,R021,1.0
NA,667,R043,0.6
NA,667,R027,0.4
NA,668,R058,1.0
NA,669,R006,1.0
NA,670,R065,1.0
EMEA,692,R148,1.0
APAC,359,R195,0.5
APAC,359,R175,0.5
NA,671,R080,1.0
EMEA,693,R106,1.0
EMEA,694,R133,1.0
NA,672,R061,1.0
EMEA,695,R113,0.5
EMEA,695,R143,0.5
NA,673,R044,1.0
APAC,360,R190,0.5
APAC,360,R194,0.5
NA,674,R054,0.4
NA,674,R048,0.6
NA,675,R038,1.0
APAC,361,R164,0.5
APAC,361,R190,0.5
NA,676,R022,0.6
NA,676,R050,0.4
NA,677,R020,1.0
NA,678,R034,1.0
EMEA,696,R119,1.0
NA,679,R024,1.0
NA,680,R024,1.0
NA,681,R014,1.0
EMEA,697,R083,1.0
NA,682,R006,1.0
EMEA,698,R135,1.0
EMEA,699,R094,1.0
EMEA,700,R119,1.0
APAC,362,R176,1.0
NA,683,R070,1.0
EMEA,701,R086,0.5
EMEA,701,R143,0.5
EMEA,702,R144,1.0
NA,684,R069,1.0
EMEA,703,R153,1.0
NA,685,R021,1.0
EMEA,704,R094,1.0
APAC,363,R183,1.0
EMEA,705,R157,1.0
EMEA,706,R126,1.0
EMEA,707,R089,0.6
EMEA,707,R129,0.4
NA,686,R054,1.0
EMEA,708,R097,1.0
NA,687,R042,1.0
NA,688,R045,1.0
APAC,364,R180,0.6
APAC,364,R192,0.4
NA,689,R044,1.0
EMEA,709,R102,1.0
EMEA,710,R125,1.0
EMEA,711,R152,0.5
EMEA,711,R119,0.5
EMEA,712,R120,1.0
APAC,365,R179,1.0
EMEA,713,R092,1.0
NA,690,R001,1.0
NA,691,R054,1.0
EMEA,714,R131,1.0
NA,692,R039,1.0
NA,693,R058,1.0
EMEA,715,R129,1.0
NA,694,R075,1.0
NA,695,R029,0.6
NA,695,R036,0.4
NA,696,R053,1.0
EMEA,716,R154,1.0
EMEA,717,R082,1.0
NA,697,R067,1.0
NA,698,R036,1.0
EMEA,718,R104,0.4
EMEA,718,R121,0.6
EMEA,719,R127,1.0
APAC,366,R172,1.0
NA,699,R076,0.5
