transaction_id,basket_id,customer_id,transaction_date,store_id,item_id,quantity,unit_price,transaction_type
T0008665,B007983,C02271,2024-05-01,17,1174,1,8.91,regular
T0010545,B009718,C01173,2024-12-18,5,4137,3,4.44,regular
T0003259,B003007,C01703,2024-02-15,18,1145,1,2.94,regular
T0020073,B019033,C02019,2024-11-15,19,1031,-2,4.22,regular
T0012509,B011504,C01267,2024-06-01,18,1209,3,4.49,regular
T0005939,B005464,C04906,2024-10-23,9,4136,2,5.24,regular
T0001294,B001195,C01001,2024-08-01,16,1289,2,11.61,regular
T0006384,B005881,C02379,2024-02-28,4,1238,1,6.38,regular
T0008909,B008210,C01758,2024-01-30,15,1175,1,4.92,regular
T0001178,B001089,C00141,2024-03-09,8,1166,1,16.45,regular
T0012943,B011907,C03157,2024-04-15,11,1241,1,4.21,regular
T0013265,B012225,C01229,2024-02-03,1,1054,1,4.02,promo_bundle
T0005648,B005199,C01004,2024-08-14,19,1022,1,3.78,regular
T0022638,B021598,C04134,2024-06-30,6,1241,-1,4.21,regular
T0007970,B007345,C02468,2024-06-29,3,1009,2,2.68,regular
T0004076,B003769,C02136,2024-08-06,5,4115,1,1.65,regular
T0008610,B007932,C03577,2024-01-31,6,1226,1,2.05,regular
T0002571,B002366,C04903,2024-04-19,3,1209,1,4.49,regular
T0004670,B004310,C03520,2024-07-20,14,1248,2,3.22,regular
T0009382,B008654,C02131,2024-02-10,2,1033,1,3.13,regular
T0002718,B002498,C03492,2024-01-22,19,1081,1,5.94,regular
T0003243,B002991,C01129,2024-10-27,5,1004,2,1.88,regular
T0021820,B020780,C01024,2024-06-13,10,1022,-1,3.78,regular
T0011769,B010839,C03098,2024-02-20,17,1084,1,4.57,regular
T0007757,B007153,C04539,2024-10-07,16,1081,2,5.94,regular
T0001372,B001264,C01391,2024-09-07,1,1037,1,4.31,regular
T0025061,B005372,C00852,2024-10-25,12,1228,-2,5.56,regular
T0008123,B007484,C03821,2024-02-16,11,1237,1,6.82,regular
T0007420,B006844,C01063,2024-08-22,3,4056,2,3.62,regular
T0012364,B011372,C03525,2024-12-31,13,4060,2,4.54,regular
T0003992,B003690,C03976,2024-03-01,16,1109,1,13.56,regular
T0007915,B007294,C02022,2024-02-07,2,1153,2,2.33,regular
T0006095,B005609,C00364,2024-02-27,9,1051,1,6.92,regular
T0013022,B011983,C03056,2024-05-15,1,1136,2,5.24,regular
T0000570,B000527,C02906,2024-12-03,11,4217,1,1.56,regular
T0001976,B001823,C02514,2024-01-12,14,1002,1,1.09,regular
T0005303,B004888,C04587,2024-04-11,12,1238,1,6.38,regular
T0004212,B003891,C03854,2024-11-09,14,4235,3,4.38,regular
T0011182,B010301,C03113,2024-10-17,20,1089,3,2.91,regular
T0003730,B003451,C03663,2024-02-04,19,1112,2,14.96,regular
T0019112,B018072,C03874,2024-07-29,14,4061,-3,4.58,regular
T0010005,B009222,C01966,2024-03-19,18,1170,1,4.3,regular
T0003196,B002948,C00463,2024-05-12,15,1115,2,1.65,regular
T0000613,B000567,C01377,2024-08-27,15,4103,1,7.41,regular
T0012241,B011263,C02445,2024-01-18,11,1208,1,6.19,regular
T0000026,B000024,C01917,2024-08-17,18,4218,1,6.04,regular
T0002969,B002734,C01423,2024-09-08,9,4052,1,2.31,regular
T0023657,B022617,C01442,2024-09-07,20,4209,-1,4.49,regular
T0004645,B004287,C01431,2024-07-05,18,4051,1,6.92,regular
T0008786,B008094,C00647,2024-04-15,18,1248,1,3.22,regular
T0008354,B007693,C04964,2024-03-02,6,1109,1,13.56,regular
T0002963,B002728,C04979,2024-03-28,7,1273,1,7.0,regular
T0003259,B003007,C01703,2024-02-15,18,1242,1,3.7,regular
T0008925,B008225,C01050,2024-06-04,15,1216,1,2.75,regular
T0002963,B002728,C04979,2024-03-28,7,1017,1,1.87,regular
T0004287,B003958,C00965,2024-07-18,6,4054,1,4.02,regular
T0005209,B004801,C01190,2024-01-15,19,1089,1,2.91,regular
T0005619,B005173,C02260,2024-06-18,2,1033,2,3.13,regular
T0025449,B010208,C04378,2024-05-06,6,4228,-2,5.56,regular
T0024541,B008388,C04848,2024-07-25,2,4115,1,1.65,promo_bundle
T0021980,B020940,C00531,2024-10-22,14,4224,-1,6.34,regular
T0020720,B019680,C04550,2024-03-14,4,1081,-2,5.94,regular
T0008568,B007893,C04769,2024-05-05,18,1056,1,3.62,regular
T0007687,B007090,C02794,2024-10-11,6,4207,2,8.95,regular
T0007343,B006772,C01302,2024-11-23,18,4151,2,5.0,regular
T0011355,B010459,C02209,2024-10-07,9,4152,2,4.84,regular
T0008982,B008280,C02179,2024-08-25,19,1029,1,4.38,regular
T0003820,B003534,C03089,2024-05-09,13,1218,1,6.04,regular
T0007762,B007158,C00360,2024-06-27,11,1009,1,2.68,regular
T0022734,B021694,C00288,2024-03-29,4,1109,-2,13.56,regular
T0006424,B005919,C01168,2024-08-02,12,1242,2,3.7,regular
T0007495,B006911,C04855,2024-07-15,3,4228,2,5.56,regular
T0001767,B001630,C01859,2024-12-04,2,4154,1,5.68,regular
T0010329,B009521,C00570,2024-09-23,13,4115,1,1.65,regular
T0011119,B010244,C03767,2024-06-22,3,1056,1,3.62,regular
T0003122,B002878,C02559,2024-08-04,2,1242,1,3.7,regular
T0001304,B001204,C03586,2024-09-27,8,1081,1,5.94,regular
T0008554,B007879,C02115,2024-02-24,15,1101,1,6.53,regular
T0010301,B009496,C00054,2024-06-16,8,1051,2,6.92,regular
T0003618,B003346,C02505,2024-11-05,11,4227,2,8.47,regular
T0007123,B006574,C02437,2024-06-08,8,1017,1,1.87,regular
T0000780,B000721,C00043,2024-03-12,12,1166,1,16.45,regular
T0007030,B006489,C02421,2024-06-22,9,1138,1,2.96,regular
T0009242,B008521,C01667,2024-10-25,12,4052,1,2.31,regular
T0013738,B012698,C00856,2024-11-24,6,4105,-2,4.44,regular
T0003314,B003060,C00667,2024-05-03,6,1151,1,5.0,regular
T0007023,B006483,C01986,2024-09-08,19,4232,1,2.51,regular
T0009804,B009037,C02516,2024-11-13,17,1022,1,3.78,regular
T0001397,B001288,C02613,2024-01-24,14,1168,3,4.0,regular
T0007051,B006509,C00675,2024-04-06,19,1065,1,6.53,regular
T0012352,B011363,C00762,2024-11-13,3,4151,1,5.0,regular
T0010678,B009838,C04679,2024-03-24,6,1004,1,1.88,regular
T0005349,B004929,C02991,2024-07-10,16,1242,3,3.7,regular
T0008207,B007561,C02756,2024-03-19,20,1241,1,4.21,regular
T0005305,B004890,C01796,2024-02-05,18,1235,1,4.38,regular
T0010630,B009792,C03323,2024-02-01,3,1137,1,4.44,regular
T0006489,B005979,C04024,2024-06-06,5,1232,1,2.51,regular
T0017127,B016087,C00785,2024-11-15,16,4214,-1,5.7,regular
T0006403,B005899,C02760,2024-12-07,6,1023,1,2.35,regular
T0000699,B000647,C01154,2024-11-30,6,4235,2,4.38,regular
T0010094,B009306,C04332,2024-06-13,16,1081,1,5.94,regular
T0004952,B004563,C03264,2024-11-03,6,4235,1,4.38,regular
T0003202,B002953,C01738,2024-02-23,5,1054,3,4.02,regular
T0012794,B011771,C02433,2024-04-27,17,1168,1,4.0,regular
T0009893,B009115,C01625,2024-04-11,10,1234,1,4.44,regular
T0001680,B001548,C03278,2024-02-11,7,1273,1,7.0,regular
T0003364,B003108,C04916,2024-03-29,10,1009,1,2.68,regular
T0009772,B009010,C03076,2024-06-09,4,1081,1,5.94,regular
T0011451,B010548,C00695,2024-10-30,3,1240,1,1.78,regular
T0004479,B004131,C02169,2024-04-16,3,1207,1,8.95,regular
T0005158,B004753,C00797,2024-12-23,10,1178,1,5.36,regular
T0001571,B001449,C04678,2024-06-17,12,1081,1,5.94,regular
T0002008,B001855,C02324,2024-07-17,8,1168,1,4.0,regular
T0000848,B000783,C01715,2024-08-30,6,4218,1,6.04,regular
T0009065,B008353,C00981,2024-04-18,18,1223,1,2.89,regular
T0011275,B010387,C01252,2024-12-29,11,1014,3,1.79,regular
T0010467,B009646,C00485,2024-07-03,2,1023,1,2.35,regular
T0009408,B008679,C01993,2024-12-13,5,4215,1,2.83,regular
T0002212,B002037,C03810,2024-01-10,4,1109,2,13.56,regular
T0012629,B011615,C02854,2024-04-22,16,1024,1,1.61,regular
T0004800,B004426,C00047,2024-03-18,12,1228,1,5.56,regular
T0001848,B001704,C00869,2024-05-21,19,1228,1,5.56,regular
T0003219,B002970,C04407,2024-10-30,8,4137,1,4.44,regular
T0010714,B009874,C04869,2024-12-22,7,4051,3,6.92,regular
T0002996,B002760,C01896,2024-12-12,2,4109,1,13.56,regular
T0010528,B009702,C00192,2024-12-16,16,1166,1,16.45,regular
T0008708,B008023,C00749,2024-12-11,10,4127,2,11.08,regular
T0000028,B000026,C03696,2024-04-23,12,1170,1,4.3,regular
T0005996,B005516,C02836,2024-11-18,10,4121,3,6.33,regular
T0001972,B001819,C02113,2024-10-01,4,1194,1,4.47,regular
T0003759,B003477,C03518,2024-04-11,6,1001,2,3.55,regular
T0002295,B002110,C00502,2024-03-14,14,1115,1,1.65,regular
T0009649,B008898,C03128,2024-02-18,16,1228,1,5.56,regular
T0000392,B000363,C02220,2024-03-14,17,1028,1,1.38,regular
T0006108,B005621,C04220,2024-12-13,5,4109,3,13.56,regular
T0010961,B010100,C02985,2024-08-05,7,4238,1,6.38,regular
T0001019,B000939,C02585,2024-07-04,19,1009,2,2.68,regular
T0013278,B012238,C03636,2024-02-16,19,1103,1,7.41,promo_bundle
T0003067,B002830,C03801,2024-03-15,3,1035,1,2.5,regular
T0016380,B015340,C00008,2024-09-25,3,4065,-1,6.53,regular
T0010857,B010002,C02391,2024-11-13,19,4142,3,3.99,regular
T0003394,B003135,C01188,2024-05-13,13,1014,1,1.79,regular
T0002341,B002152,C00019,2024-10-27,10,4138,1,2.96,regular
T0006247,B005754,C03092,2024-01-04,11,1196,3,8.1,regular
T0009808,B009040,C00226,2024-04-23,18,1087,1,2.52,regular
T0004282,B003953,C03720,2024-03-11,18,1117,2,9.77,regular
T0002220,B002043,C03339,2024-10-31,2,4229,1,4.77,regular
T0005020,B004626,C02674,2024-02-21,12,1238,1,6.38,regular
T0003734,B003455,C04230,2024-12-20,2,4059,1,6.44,regular
T0006349,B005850,C02385,2024-12-02,14,1088,1,1.63,regular
T0009783,B009019,C00931,2024-05-09,4,1140,1,2.1,regular
T0004407,B004067,C04700,2024-01-15,10,1009,1,2.68,regular
T0002812,B002585,C02543,2024-11-12,16,1026,1,2.34,regular
T0020521,B019481,C04201,2024-06-19,6,1232,-1,2.51,regular
T0003472,B003208,C01065,2024-04-13,14,1210,2,5.13,regular
T0001171,B001082,C00487,2024-05-01,14,1054,1,4.02,regular
T0004321,B003990,C00377,2024-11-02,18,4065,1,6.53,regular
T0006201,B005710,C04318,2024-10-10,2,1010,1,1.11,regular
T0008651,B007969,C03459,2024-03-13,17,1031,1,4.22,regular
T0003137,B002892,C01285,2024-05-22,4,1168,1,4.0,regular
T0001596,B001474,C01753,2024-12-21,6,1008,3,1.34,regular
T0020985,B019945,C03766,2024-12-17,8,4136,-1,5.24,regular
T0011693,B010771,C01965,2024-05-25,2,1081,3,5.94,regular
T0011772,B010841,C02656,2024-08-27,6,1289,1,11.61,regular
T0005480,B005047,C02671,2024-10-09,19,4207,2,8.95,regular
T0017429,B016389,C03852,2024-09-18,6,4214,-1,5.7,regular
T0009872,B009096,C02170,2024-08-24,3,1081,2,5.94,regular
T0001793,B001652,C01084,2024-07-27,14,1175,3,4.92,regular
T0007879,B007262,C03721,2024-07-30,20,1031,1,4.22,regular
T0009440,B008707,C00420,2024-08-21,12,1170,3,4.3,regular
T0008512,B007838,C04766,2024-03-07,7,1167,1,12.48,regular
T0010095,B009307,C01287,2024-11-02,9,4137,1,4.44,regular
T0009586,B008842,C03847,2024-12-05,12,1082,3,4.37,regular
T0000779,B000720,C01328,2024-04-13,14,1207,1,8.95,regular
T0007034,B006493,C03638,2024-08-18,7,1086,2,4.98,regular
T0004459,B004113,C04754,2024-11-11,4,4214,1,5.7,regular
T0011878,B010935,C00112,2024-07-12,5,4144,1,6.31,regular
T0003776,B003493,C00353,2024-03-02,20,1115,1,1.65,regular
T0001028,B000948,C00189,2024-02-28,5,1223,2,2.89,regular
T0002453,B002254,C02176,2024-05-10,11,1227,1,8.47,regular
T0012206,B011233,C04176,2024-01-07,12,1170,1,4.3,regular
T0003143,B002898,C04793,2024-02-08,7,1223,1,2.89,regular
T0006416,B005912,C01528,2024-02-13,9,1229,1,4.77,regular
T0012783,B011761,C00856,2024-11-20,6,4230,2,7.27,regular
T0016702,B015662,C01248,2024-10-26,7,4229,-1,4.77,regular
T0009012,B008306,C01625,2024-10-17,14,4065,1,6.53,regular
T0012913,B011879,C03192,2024-11-14,9,4226,1,2.05,regular
T0024489,B011674,C03377,2024-08-11,10,1168,1,4.0,promo_bundle
T0008101,B007464,C04109,2024-06-23,12,1225,2,2.7,regular
T0003269,B003017,C02994,2024-11-10,7,4206,1,3.48,regular
T0020810,B019770,C04230,2024-12-28,2,4228,-3,5.56,regular
T0001822,B001680,C03317,2024-05-05,7,1170,1,4.3,regular
T0003799,B003514,C04838,2024-01-25,17,1228,1,5.56,regular
T0009668,B008915,C04552,2024-12-11,17,1009,1,2.68,regular
T0012210,B011236,C00055,2024-08-04,19,1013,1,1.1,regular
T0000024,B000022,C00310,2024-09-26,11,1001,2,3.55,regular
T0009706,B008949,C03953,2024-03-09,13,1212,2,2.79,regular
T0000740,B000684,C03570,2024-06-14,8,1138,1,2.96,regular
T0001552,B001431,C00355,2024-10-31,13,1031,2,4.22,regular
T0025277,B007968,C04737,2024-01-11,7,4228,-2,5.56,regular
T0002415,B002220,C01563,2024-03-17,7,1123,2,8.4,regular
T0009950,B009170,C04099,2024-10-24,11,4214,1,5.7,regular
T0008028,B007401,C03301,2024-03-23,10,1216,1,2.75,regular
T0013588,B012548,C03257,2024-11-28,2,1004,1,1.88,promo_bundle
T0003774,B003492,C01149,2024-04-25,14,1115,1,1.65,regular
T0012135,B011167,C01803,2024-10-13,17,1168,2,4.0,regular
T0013523,B012483,C00218,2024-10-04,1,4117,1,9.77,promo_bundle
T0001683,B001551,C04506,2024-11-11,11,1031,1,4.22,regular
T0006647,B006127,C03722,2024-07-10,20,4230,1,7.27,regular
T0010118,B009327,C01160,2024-12-08,18,1020,2,1.02,regular
T0014057,B013017,C03174,2024-04-22,15,1243,-1,7.88,regular
T0002516,B002314,C00040,2024-06-03,17,1175,1,4.92,regular
T0011320,B010429,C03125,2024-12-01,1,1031,1,4.22,regular
T0009258,B008537,C04591,2024-10-06,5,4223,1,2.89,regular
T0002256,B002075,C03213,2024-08-30,10,1014,1,1.79,regular
T0002920,B002689,C02504,2024-12-10,19,4218,2,6.04,regular
T0005306,B004891,C04188,2024-12-05,15,1188,1,3.89,regular
T0005964,B005488,C03140,2024-01-07,19,1081,1,5.94,regular
T0011899,B010954,C00431,2024-08-02,3,1188,2,3.89,regular
T0009635,B008886,C02389,2024-06-22,2,1008,1,1.34,regular
T0004710,B004346,C00551,2024-03-05,20,1005,3,3.94,regular
T0011153,B010274,C04765,2024-11-26,1,4214,1,5.7,regular
T0008284,B007628,C00068,2024-01-11,2,1209,1,4.49,regular
T0016036,B014996,C02187,2024-04-24,14,1031,-3,4.22,regular
T0004143,B003829,C02633,2024-12-14,9,4215,1,2.83,regular
T0004690,B004329,C00698,2024-05-31,18,1059,1,6.44,regular
T0016305,B015265,C02971,2024-10-05,18,1022,-1,3.78,regular
T0021739,B020699,C02484,2024-04-28,15,1002,-1,1.09,regular
T0020823,B019783,C01901,2024-09-30,8,1031,-2,4.22,regular
T0005567,B005127,C04815,2024-01-04,3,1154,1,5.68,regular
T0024617,B001684,C02108,2024-10-29,13,4142,1,3.99,promo_bundle
T0007582,B006992,C04443,2024-10-13,12,1081,1,5.94,regular
T0007254,B006692,C02065,2024-03-13,11,1216,2,2.75,regular
T0002965,B002730,C04531,2024-02-09,18,1166,1,16.45,regular
T0003170,B002924,C01092,2024-03-13,11,1228,1,5.56,regular
T0009208,B008490,C04979,2024-10-05,17,1270,1,4.65,regular
T0013031,B011992,C04625,2024-07-30,17,4142,2,3.99,regular
T0012106,B011139,C00457,2024-10-04,15,4151,3,5.0,regular
T0009383,B008655,C03187,2024-09-17,12,1081,1,5.94,regular
T0015673,B014633,C02849,2024-12-14,4,4066,-1,6.25,regular
T0009372,B008644,C02064,2024-08-11,15,1025,1,4.82,regular
T0001937,B001786,C02228,2024-12-10,4,1170,1,4.3,regular
T0003370,B003113,C00774,2024-11-02,9,1273,1,7.0,regular
T0007587,B006997,C02308,2024-07-28,10,4139,1,5.02,regular
T0012637,B011623,C00943,2024-01-12,16,1225,2,2.7,regular
T0013524,B012484,C02771,2024-08-20,9,4138,1,2.96,promo_bundle
T0010018,B009235,C01229,2024-04-12,2,1209,1,4.49,regular
T0004776,B004403,C01273,2024-01-23,7,1154,1,5.68,regular
T0018477,B017437,C04692,2024-12-22,8,1040,-1,3.3,regular
T0003507,B003242,C04830,2024-06-26,18,1227,2,8.47,regular
T0000099,B000091,C03761,2024-07-26,19,1269,1,11.48,regular
T0007418,B006842,C01570,2024-07-12,15,4118,3,12.08,regular
T0008447,B007776,C02567,2024-12-26,1,4109,2,13.56,regular
T0010448,B009628,C02476,2024-03-02,8,1226,1,2.05,regular
T0015438,B014398,C03921,2024-02-20,13,1054,-1,4.02,regular
T0002104,B001937,C02274,2024-11-18,2,4218,1,6.04,regular
T0009928,B009148,C02755,2024-09-26,18,4215,1,2.83,regular
T0006475,B005967,C04256,2024-04-02,11,1033,1,3.13,regular
T0006401,B005897,C03218,2024-08-05,1,4215,2,2.83,regular
T0009830,B009059,C03377,2024-09-03,15,1262,1,11.6,regular
T0006885,B006350,C00800,2024-03-03,1,1215,2,2.83,regular
T0005834,B005371,C02744,2024-05-11,3,1232,1,2.51,regular
T0004278,B003949,C00791,2024-04-01,14,1232,2,2.51,regular
T0008649,B007967,C01091,2024-08-15,19,4125,1,13.04,regular
T0001246,B001149,C00513,2024-07-18,2,1011,3,1.86,regular
T0013147,B012107,C02252,2024-12-10,3,4117,1,9.77,promo_bundle
T0009444,B008711,C04181,2024-07-21,7,4105,2,4.44,regular
T0002000,B001847,C04129,2024-11-30,13,1011,1,1.86,regular
T0003376,B003118,C03719,2024-02-10,19,1081,1,5.94,regular
T0003241,B002989,C00486,2024-07-08,15,1013,1,1.1,regular
T0008602,B007924,C00750,2024-12-30,7,1014,3,1.79,regular
T0010106,B009317,C02612,2024-11-16,13,1009,3,2.68,regular
T0001260,B001163,C02991,2024-01-08,1,1014,2,1.79,regular
T0007752,B007149,C01772,2024-03-31,4,1031,1,4.22,regular
T0004579,B004224,C04284,2024-06-29,7,1210,1,5.13,regular
T0003705,B003428,C01641,2024-07-18,18,4104,1,4.7,regular
T0005655,B005206,C04128,2024-05-29,20,1213,3,3.69,regular
T0001148,B001060,C01150,2024-01-22,8,1150,1,3.13,regular
T0004572,B004217,C02433,2024-09-14,18,1089,2,2.91,regular
T0009476,B008742,C03668,2024-01-24,10,1232,1,2.51,regular
T0000764,B000707,C02478,2024-11-10,8,1188,3,3.89,regular
T0002229,B002052,C04423,2024-10-09,4,4109,2,13.56,regular
T0003226,B002976,C03733,2024-08-28,8,4107,1,4.67,regular
T0010078,B009290,C04064,2024-02-10,16,1013,1,1.1,regular
T0007300,B006734,C04343,2024-05-17,17,1285,2,8.07,regular
T0007497,B006913,C00051,2024-12-21,4,4216,3,2.75,regular
T0008548,B007873,C02252,2024-11-16,20,1022,1,3.78,regular
T0014777,B013737,C02957,2024-03-15,8,1029,-3,4.38,regular
T0008586,B007910,C04510,2024-10-03,1,4054,1,4.02,regular
T0010652,B009813,C02360,2024-04-05,1,1210,2,5.13,regular
T0001198,B001109,C01305,2024-05-13,3,1170,3,4.3,regular
T0001180,B001091,C04706,2024-10-11,17,1031,2,4.22,regular
T0019597,B018557,C01266,2024-07-28,15,1089,-1,2.91,regular
T0001007,B000929,C04562,2024-05-27,6,1136,1,5.24,regular
T0009323,B008597,C01113,2024-05-01,16,1112,1,14.96,regular
T0003604,B003333,C00656,2024-04-15,8,1229,1,4.77,regular
T0008090,B007455,C02505,2024-03-12,19,1210,1,5.13,regular
T0009709,B008952,C00467,2024-02-12,9,1109,1,13.56,regular
T0011804,B010869,C03461,2024-11-07,4,1081,3,5.94,regular
T0005910,B005439,C04453,2024-02-25,15,1127,2,11.08,regular
T0010810,B009960,C01649,2024-03-29,19,1035,1,2.5,regular
T0018945,B017905,C01736,2024-05-26,9,1116,-1,2.53,regular
T0009662,B008909,C03855,2024-09-13,9,4115,1,1.65,regular
T0003824,B003538,C01186,2024-06-06,12,1056,1,3.62,regular
T0001473,B001357,C00940,2024-11-27,18,1022,2,3.78,regular
T0007952,B007329,C04210,2024-04-29,11,1081,1,5.94,regular
T0000079,B000072,C00745,2024-09-07,17,4109,1,13.56,regular
T0007955,B007332,C04698,2024-03-03,6,1151,2,5.0,regular
T0002980,B002745,C02639,2024-09-22,20,4051,1,6.92,regular
T0002550,B002346,C03781,2024-01-17,9,1058,1,3.94,regular
T0002146,B001976,C02556,2024-02-09,10,1136,1,5.24,regular
T0011955,B011004,C03654,2024-03-14,14,1272,2,5.13,regular
T0003706,B003429,C01154,2024-11-08,8,4124,2,14.59,regular
T0007156,B006604,C03823,2024-04-12,2,1138,3,2.96,regular
T0008112,B007475,C03144,2024-08-14,12,1009,2,2.68,regular
T0000070,B000063,C00895,2024-03-11,20,1229,1,4.77,regular
T0006428,B005923,C03322,2024-03-16,20,1035,1,2.5,regular
T0005652,B005203,C00417,2024-04-08,18,1089,1,2.91,regular
T0019836,B018796,C00754,2024-01-14,12,1207,-2,8.95,regular
T0010867,B010012,C03466,2024-07-01,16,1081,2,5.94,regular
T0006253,B005759,C01875,2024-06-25,6,1023,2,2.35,regular
T0001692,B001560,C01004,2024-04-28,5,1115,1,1.65,regular
T0001075,B000992,C03292,2024-10-24,12,4155,1,4.46,regular
T0009852,B009078,C03318,2024-12-13,2,4138,1,2.96,regular
T0017793,B016753,C03482,2024-10-10,15,1031,-2,4.22,regular
T0008070,B007439,C03670,2024-01-06,3,1034,1,4.88,regular
T0008049,B007421,C02347,2024-02-23,9,1215,1,2.83,regular
T0011676,B010755,C04078,2024-07-31,6,4109,1,13.56,regular
T0007241,B006682,C03570,2024-10-19,7,1089,1,2.91,regular
T0009766,B009004,C01530,2024-06-11,8,1109,1,13.56,regular
T0008293,B007636,C00244,2024-01-27,6,1207,1,8.95,regular
T0012758,B011738,C00252,2024-03-07,11,1284,1,8.45,regular
T0013510,B012470,C02683,2024-08-25,18,4216,1,2.75,promo_bundle
T0013329,B012289,C02079,2024-01-25,8,1138,1,2.96,promo_bundle
T0000081,B000074,C04434,2024-02-02,2,1136,1,5.24,regular
T0010847,B009994,C02901,2024-09-29,15,1022,3,3.78,regular
T0006509,B005998,C01875,2024-07-24,18,4232,1,2.51,regular
T0007489,B006906,C02417,2024-11-01,13,4215,1,2.83,regular
T0023204,B022164,C01895,2024-12-07,14,4209,-1,4.49,regular
T0009638,B008889,C02610,2024-10-07,20,4142,1,3.99,regular
T0004413,B004072,C04463,2024-04-28,12,1058,2,3.94,regular
T0013008,B011970,C00805,2024-12-16,15,1272,3,5.13,regular
T0004956,B004566,C02996,2024-10-14,19,1081,1,5.94,regular
T0004012,B003708,C00037,2024-09-05,11,1091,2,2.44,regular
T0002437,B002239,C00611,2024-09-09,17,4067,1,3.19,regular
T0007481,B006898,C00904,2024-04-03,1,1243,3,7.88,regular
T0010082,B009294,C00046,2024-02-01,12,1188,2,3.89,regular
T0003274,B003021,C01028,2024-07-31,3,4119,1,6.9,regular
T0003586,B003315,C01954,2024-01-27,8,1219,3,2.82,regular
T0010743,B009902,C00576,2024-03-10,9,1235,3,4.38,regular
T0003312,B003058,C02838,2024-11-01,9,1011,1,1.86,regular
T0011370,B010472,C04070,2024-04-08,1,1170,3,4.3,regular
T0009547,B008808,C00561,2024-09-16,3,1022,1,3.78,regular
T0009702,B008946,C00774,2024-11-28,1,1002,3,1.09,regular
T0002267,B002085,C03361,2024-08-15,10,1018,1,3.35,regular
T0009050,B008339,C03941,2024-05-29,8,1230,1,7.27,regular
T0012498,B011494,C04430,2024-04-08,15,1285,2,8.07,regular
T0006875,B006340,C00778,2024-04-16,8,1066,1,6.25,regular
T0007689,B007092,C03736,2024-06-04,5,1246,1,4.58,regular
T0001902,B001755,C00933,2024-02-08,7,1175,2,4.92,regular
T0003605,B003334,C03060,2024-07-25,15,4238,2,6.38,regular
T0013369,B012329,C03533,2024-09-25,7,4117,1,9.77,promo_bundle
T0011914,B010968,C01269,2024-08-25,18,4230,1,7.27,regular
T0001062,B000980,C00295,2024-10-28,7,1246,1,4.58,regular
T0012914,B011880,C00561,2024-12-29,5,1002,1,1.09,regular
T0004709,B004345,C03308,2024-02-19,20,1059,3,6.44,regular
T0003999,B003697,C03138,2024-01-13,16,1008,1,1.34,regular
T0000475,B000440,C02309,2024-06-16,7,1230,2,7.27,regular
T0024265,B023225,C03592,2024-06-20,15,1089,-1,2.91,regular
T0004522,B004171,C03008,2024-05-18,20,1005,1,3.94,regular
T0008227,B007578,C03527,2024-09-26,19,4215,2,2.83,regular
T0010973,B010112,C00541,2024-07-13,9,4059,3,6.44,regular
